ai.themsp	mintegral-adapter	0.1.0		N/A
org.pac4j	pac4j-oidc	6.0.0-RC5		2a5d656210ceee7dfa6ea018f2bf23cc33e05b68
org.pac4j	pac4j-oidc	6.0.0-RC6		aaf4dfce1fc8950c11bc8050ee191464cad3c7db
org.pac4j	pac4j-oidc	6.0.0-RC7		ae27f65c618830505141525819ad7f84a3759f10
org.pac4j	pac4j-oidc	6.0.0-RC8		e3f593f7e2e35c2dc95b75191445d9daf5a25698
org.pac4j	pac4j-oidc	6.0.0-RC9		7f92f6ab429a5407ef63f4d97dd1a3ec59d4510e
org.pac4j	pac4j-oidc	6.0.1		02cb05da8664e5a4cd2e4ecbe238a0b20e36b2ff
org.pac4j	pac4j-oidc	6.0.2		67ce390fe3b8a2969e65e8d4c4b5914ca2073e21
org.pac4j	pac4j-oidc	6.0.3		84f956ea10e5c0c9f7aae52267c9c3c24af985aa
org.pac4j	pac4j-oidc	6.0.4		f9f06f4094e270399a2f57766c2f90f147e4775c
org.pac4j	pac4j-oidc	6.0.4.1		993a16663d43589bb72fb6350a8cce81dcccd0a2
org.pac4j	pac4j-oidc	6.0.5		cf880257d97cd9dc344084bdadd8a67b32dd03fc
org.pac4j	pac4j-oidc	6.0.6		35bec92ab4d1ea1f70d69528b16cfed007970977
org.pac4j	pac4j-oidc	6.1.0		13b8eae562459eca0ad46e6bc45ec4527db1669c
org.pac4j	pac4j-oidc	6.1.1		f4c0712e290cc8c6c814d6a449e288feca0372c4
org.pac4j	pac4j-oidc	6.1.2		bf12a11e1f7802719b5a723a0b91e21c5a73f4d4
org.scala-js	scalajs-stubs_2.13.0-M2	0.6.18		6ac5f348631d85735352421787b0e8eaf768ec9d
org.scala-js	scalajs-stubs_2.13.0-M2	0.6.19		f73c18bb89ae4bc3cbcf39ec0d21b851ca098a3f
org.scala-js	scalajs-stubs_2.13.0-M2	0.6.20		9791bf469752929dc3d73169cb56f61b856d6642
org.scala-js	scalajs-stubs_2.13.0-M2	0.6.21		33c676440951605e5e637ae5908cd444b9adcd14
org.scala-js	scalajs-stubs_2.13.0-M2	0.6.22		faba83207e651bec06a17b1f51ad479bc5c8d830
org.scala-js	scalajs-stubs_2.13.0-M2	1.0.0-M1		8c8f671882fca66232c882175bc3a7f4e08b9523
org.scala-js	scalajs-stubs_2.13.0-M2	1.0.0-M2		81b08c759c0cc7ca3ba8151e94db9797b8a40b9f
org.scala-js	scalajs-stubs_2.13.0-M2	1.0.0-M3		c79a85f500d3fed54ad5b89be15e9d1ce6e702f0
org.symphonyoss.symphony.tools.rest	symphony-rest-tools-samples	0.1.1		222e1da880affe39ba1a5d55bf2ff42ada8ac520
org.symphonyoss.symphony.tools.rest	symphony-rest-tools-samples	0.1.1	jar-with-dependencies	c2f118a758229bf519762960f81a0b738b3b0350
org.symphonyoss.symphony.tools.rest	symphony-rest-tools-samples	0.1.5		aaf0fe75bafc963d2cbbba78d8f6ff5734c91fb9
org.symphonyoss.symphony.tools.rest	symphony-rest-tools-samples	0.1.5	jar-with-dependencies	c30543631e78a46e703e2623520d8ec8f9c9ec7c
org.treppo	moco-scala_2.11	0.4		c6f179a8553b86947ef3d7b30c5934da55625f85
org.treppo	moco-scala_2.11	0.4.0		bf4e0a0a41acedf9c650c254178d006bf3a68d56
org.treppo	moco-scala_2.11	0.5.0		4000fe33ce55a98ed8619e42e93435c6d61d77d3
org.treppo	moco-scala_2.11	0.5.1		1858f78700d44dda26eb922c9cd8bf2d62a59099
org.treppo	moco-scala_2.11	0.5.2		16e35c01d9b5b1a73feabc3fdceba404405badf8
org.uberfire	uberfire-vfs	0.1.0.Alpha1		N/A
org.visallo	visallo-tools-migration-workspace-to-workproduct	3.0		e4e44f667a2bf68778282e8b07aac577b423c3e4
org.visallo	visallo-tools-migration-workspace-to-workproduct	3.0.0-RC1		f6674c58d1c0d7162db575b2476dc6c8e9d4268c
org.visallo	visallo-tools-migration-workspace-to-workproduct	3.0.1		24e1c2387dca525a4b2ad7e2e2ab093575fd3cd9
org.visallo	visallo-tools-migration-workspace-to-workproduct	3.1.0		90fcb0988f49ab3c86321d1ea357887f7b21f8f1
org.visallo	visallo-tools-migration-workspace-to-workproduct	3.1.0-RC1		fb8617d69921981a28dec257062226988434131d
org.visallo	visallo-tools-migration-workspace-to-workproduct	3.1.0-RC2		64373007df6fa0a20345d254051631b2187365d7
org.visallo	visallo-tools-migration-workspace-to-workproduct	3.1.1		5c3d80d81a78d5459f0e464657f585e3c82a9ca3
org.visallo	visallo-tools-migration-workspace-to-workproduct	3.1.2		2e302cc5bd70e11df9a31c0ca28316205a755256
org.visallo	visallo-tools-migration-workspace-to-workproduct	3.1.3		012654bfee0ecd69fefaa9c087af7663fb025ce9
org.visallo	visallo-tools-migration-workspace-to-workproduct	3.1.4		baad37d6489b30916b1223f55f621fb017cad3c5
org.visallo	visallo-tools-migration-workspace-to-workproduct	4.0.0		5b362d71570686fcb87e8fe74d314c4f811394af
org.webjars.npm	npmcli__disparity-colors	1.0.1		d271415d25e8fd30cf1392f58bf543d054141c38
org.webjars.npm	postman-collection-transformer	2.5.1		8e35ea5628a14d266f4bb6f86e6f94b19c015e19
org.webjars.npm	postman-collection-transformer	3.1.2		62763fd28d441f18aa7edc6d90289d242a8696b9
org.webjars.npm	postman-collection-transformer	4.1.6		58dea0e73e57a5b43dc82391433be32d34798e0d
org.wisdom-framework	wisdom-myth-maven-plugin	0.4		0b086b5e62960d84c5c2466f7dd4c8b37e6b1b56
org.wso2.carbon	org.wso2.carbon.securevault.azure	0.0.1		8b0e83fc8b0ed031833b1dae47cb726b52182188
org.wso2.carbon	org.wso2.carbon.securevault.azure	1.0.0		d90f8eac6c472ea5064142520548027eae549585
org.wso2.org.ops4j.pax.logging	logging	2.1.0-wso2v1		N/A
org.wso2.org.ops4j.pax.logging	logging	2.1.0-wso2v2		N/A
org.wso2.org.ops4j.pax.logging	logging	2.1.0-wso2v3		N/A
org.wso2.org.ops4j.pax.logging	logging	2.1.0-wso2v5		N/A
ru.krindra.vkkt	objects-jvm	0.9.6		ed7304a7d1cf1feef2e4aabe7e1cf3f138397c11
software.amazon.awscdk	cdk-cloudformation-include	1.100.0		020b49a0377427052a08300dad8b052742b540f7
software.amazon.awscdk	cdk-cloudformation-include	1.101.0		39084306256a1284d9ea44eb88538bfc6c295196
software.amazon.awscdk	cdk-cloudformation-include	1.102.0		465d71e620706304f5e4e31e2133ccce1530a735
software.amazon.awscdk	cdk-cloudformation-include	1.103.0		f7ebb2494f4a969958f9750c811b8680718d55a4
software.amazon.awscdk	cdk-cloudformation-include	1.104.0		e7f74aff1d784d7963d010c8ac9e5d7e353b927f
software.amazon.awscdk	cdk-cloudformation-include	1.105.0		49afdee1151e4e63a25e53ffbb4ea57faad736d0
software.amazon.awscdk	cdk-cloudformation-include	1.106.0		65bdb22793b6d1520b3a9a24b9b51ccdfe2bbf5e
software.amazon.awscdk	cdk-cloudformation-include	1.106.1		f7f417ee87dff63aad2f26dfdbe20e109cea57b4
software.amazon.awscdk	cdk-cloudformation-include	1.107.0		830740ce6c78a89cef05634c42e15daf20732e94
software.amazon.awscdk	cdk-cloudformation-include	1.108.0		f9158adc7e5248829dd739f653d911f7c5000129
software.amazon.awscdk	cdk-cloudformation-include	1.108.1		2f043ae262f49b0889e4c0cc2d9961400e82e92e
software.amazon.awscdk	cdk-cloudformation-include	1.109.0		aea68bb53a8ebef7b1808230ab944915cb1ff069
software.amazon.awscdk	cdk-cloudformation-include	1.110.0		5c90c7554b3694dbc6ef312647c3792f324457fa
software.amazon.awscdk	cdk-cloudformation-include	1.110.1		1a8741dd755238afe575ba8de51a3ddd525f5498
software.amazon.awscdk	cdk-cloudformation-include	1.111.0		b21afeea104df8774fc24428e81ded25db42db9e
software.amazon.awscdk	cdk-cloudformation-include	1.112.0		4b6a9fbcf61ff4d393f097dee97574e58a6206c7
software.amazon.awscdk	cdk-cloudformation-include	1.113.0		fc245bb9bcaa4f3a31f07b3332af9051201b9273
software.amazon.awscdk	cdk-cloudformation-include	1.114.0		5f678cc1b2e79fd7afaeac3b9db431fc73b58b92
software.amazon.awscdk	cdk-cloudformation-include	1.115.0		4982dc023b5d78ea4a898e37e6dd09c57b66ac53
software.amazon.awscdk	cdk-cloudformation-include	1.116.0		6a60e4cbebfb41b22dca9ccc4961b4ecbb1e33f3
software.amazon.awscdk	cdk-cloudformation-include	1.117.0		0811a17ff75976eff552194cd2fe85472fe930bd
software.amazon.awscdk	cdk-cloudformation-include	1.118.0		466f818ae161cfb91e99f5b87b87bf9f4d151bab
software.amazon.awscdk	cdk-cloudformation-include	1.119.0		550647ff9489da82deb113a01e61dcde33de4465
software.amazon.awscdk	cdk-cloudformation-include	1.120.0		fd15d7f1b191812618afd519321aa7d0ae481459
software.amazon.awscdk	cdk-cloudformation-include	1.121.0		1a4d867738d27825b7bfdbb1603b6a1ac829e47f
software.amazon.awscdk	cdk-cloudformation-include	1.122.0		7e2241de584b106c4c857c437336c09a51518f49
software.amazon.awscdk	cdk-cloudformation-include	1.123.0		ec878f4a902335b72c87ce4f60fcf9d913aaf252
software.amazon.awscdk	cdk-cloudformation-include	1.124.0		d4b1e4eb2926a2b52e115998d5014a329e5d0ce3
software.amazon.awscdk	cdk-cloudformation-include	1.125.0		ab0e5a2bc485dc0d4aa6eec566fb580619be9bdd
software.amazon.awscdk	cdk-cloudformation-include	1.126.0		4d8db6191ae4f7b15dc3c7dd5712f3d7a82f4184
software.amazon.awscdk	cdk-cloudformation-include	1.127.0		f3b575872ddaeffa0d83559ef7ad7f610b123007
software.amazon.awscdk	cdk-cloudformation-include	1.128.0		ba140d35d0e8336a37ab1885e3fe1dfaea846fe2
software.amazon.awscdk	cdk-cloudformation-include	1.129.0		cae5ede5f89abcae8577893784ee439c16fb138d
software.amazon.awscdk	cdk-cloudformation-include	1.130.0		3f2a2bc8b73e843c15fa2d931d69e62ea3df26b8
software.amazon.awscdk	cdk-cloudformation-include	1.131.0		c7b34ba58b1904c39f8183fc7ac060db6a96ee64
software.amazon.awscdk	cdk-cloudformation-include	1.132.0		4d6190195c0c1249de068bd7a430673a1986d3ef
software.amazon.awscdk	cdk-cloudformation-include	1.133.0		9662f6a4e04cb85482d3c5614bf5967a30b15297
software.amazon.awscdk	cdk-cloudformation-include	1.134.0		2a6ef4542f31ee95e1269752feb5f5d19dd7714e
software.amazon.awscdk	cdk-cloudformation-include	1.135.0		69cb6118f858f33dffeb166e2d8ac8696febc4fd
software.amazon.awscdk	cdk-cloudformation-include	1.136.0		83b77ae775387138516ddd7724f43661dbc0cc10
software.amazon.awscdk	cdk-cloudformation-include	1.137.0		8d3f5e0df001a2f92cb3252feb16aca8698a1f59
software.amazon.awscdk	cdk-cloudformation-include	1.138.0		0bf11bc107c284670112529bd7e97147d25b1f52
software.amazon.awscdk	cdk-cloudformation-include	1.138.1		43e16ea0b6f84471b73aa4dd72f1ab7f3b47d2d2
software.amazon.awscdk	cdk-cloudformation-include	1.138.2		7621f09f785b4256151ce0ba24f08d8b5d1f3400
software.amazon.awscdk	cdk-cloudformation-include	1.139.0		a42d5236cf10aa339dbdfd1160192ce431644f4a
software.amazon.awscdk	cdk-cloudformation-include	1.140.0		f8f9f2eba45248acc77f64a171112e39c2585fb7
software.amazon.awscdk	cdk-cloudformation-include	1.141.0		3268beb814502f557c59eaa78c686f39d985cc52
software.amazon.awscdk	cdk-cloudformation-include	1.142.0		5db68023021079da36dd063224bf3a2a9e12cef3
software.amazon.awscdk	cdk-cloudformation-include	1.143.0		0ed7e691f9b2a62cfe702ad39daa2f7a24f4988a
software.amazon.awscdk	cdk-cloudformation-include	1.144.0		533c445fb5dafa716d84539c998b1302f1fd3a2a
software.amazon.awscdk	cdk-cloudformation-include	1.145.0		95109f14bd57436cfc395f1c17d22bec1773eec7
software.amazon.awscdk	cdk-cloudformation-include	1.146.0		93cb7d062cf143a34b34a3e8b18f0ffb5ebf6982
software.amazon.awscdk	cdk-cloudformation-include	1.147.0		6f551ce5af9a0aa6868d053e08132f92e355db8c
software.amazon.awscdk	cdk-cloudformation-include	1.148.0		c3cb742968cee11ce566c32f27e6e9b4c705a980
software.amazon.awscdk	cdk-cloudformation-include	1.149.0		47cd67f358d12d865d30b204fe1528b1b1e6d3a7
software.amazon.awscdk	cdk-cloudformation-include	1.150.0		a177b1ea49eef513619e0f922ed0c2faf7bf5d47
software.amazon.awscdk	cdk-cloudformation-include	1.151.0		2bed64b8ed0a3779e367eeaa45612c76c762b92b
software.amazon.awscdk	cdk-cloudformation-include	1.152.0		0039e992ad077fcda5c8ab98075ea49c769ca037
software.amazon.awscdk	cdk-cloudformation-include	1.153.0		e89d9ec22e79e79c86408d508772669d78470232
software.amazon.awscdk	cdk-cloudformation-include	1.153.1		4a87e2bd5984446cc4c13790cb761079f18332b1
software.amazon.awscdk	cdk-cloudformation-include	1.154.0		46e9aacf1735df0355b70ae0f122878d32d72ef2
software.amazon.awscdk	cdk-cloudformation-include	1.155.0		86f54bc0245f24eff507588df5ec216f332eef15
software.amazon.awscdk	cdk-cloudformation-include	1.156.0		a3488a4f40eefa5853d8f844648134ef9d87b046
software.amazon.awscdk	cdk-cloudformation-include	1.156.1		e4ecc143f804053e88d9e3771f070642185e72f7
software.amazon.awscdk	cdk-cloudformation-include	1.157.0		f0e9cf34db1bcd5a6a74b5340bbd3f038159a74d
software.amazon.awscdk	cdk-cloudformation-include	1.158.0		2a4bcba77a3cd29434077bb2f1ef62e8e18bb571
software.amazon.awscdk	cdk-cloudformation-include	1.159.0		3d44176368d8cf221e19f44c07294c497f0f0f86
software.amazon.awscdk	cdk-cloudformation-include	1.160.0		986946d8a5acb28e4ec7f5c218b199d78711248e
software.amazon.awscdk	cdk-cloudformation-include	1.161.0		ed5bede8556c5ae442e7c755d0cbd483169fbf90
software.amazon.awscdk	cdk-cloudformation-include	1.162.0		d6ddfab679236da1a2c619eacd9fb0494be2f8ea
software.amazon.awscdk	cdk-cloudformation-include	1.163.0		f03fa4066da3be3899ee00201f0056cead0261e4
software.amazon.awscdk	cdk-cloudformation-include	1.163.1		81aa2eafe50eac5b30d5874939b223b5a872a824
software.amazon.awscdk	cdk-cloudformation-include	1.163.2		c78283dcd6627eb8d3f574bf02d69e1fa32f1e91
software.amazon.awscdk	cdk-cloudformation-include	1.164.0		d6bb51e426605a96cdaf57294b86d4b4638e3b94
software.amazon.awscdk	cdk-cloudformation-include	1.165.0		177cc5e15cef2216eb6a4613471510d0e5383cd7
software.amazon.awscdk	cdk-cloudformation-include	1.166.1		5d403731c077e813abdb072177ba9f9b4aa64d04
software.amazon.awscdk	cdk-cloudformation-include	1.167.0		2e5f69df83de5f99ae7ea537d1bba7381c826bc0
software.amazon.awscdk	cdk-cloudformation-include	1.168.0		65aa073774b715fa9a242de3e19a5e4d03bff9a9
software.amazon.awscdk	cdk-cloudformation-include	1.169.0		d97434324f283927ec07de2bb3f1b863be91ecf2
software.amazon.awscdk	cdk-cloudformation-include	1.170.0		f3ba05e6cfe282681ffb6306527a736252d530de
software.amazon.awscdk	cdk-cloudformation-include	1.170.1		a610a25e49ea05dd9c85bb9bb3436727abec0f87
software.amazon.awscdk	cdk-cloudformation-include	1.171.0		e9b54643fc2adc9c5d69767a6a329fa2b8abccb1
software.amazon.awscdk	cdk-cloudformation-include	1.172.0		bae5963c006d8564424ab4171ed43d33fe91d255
software.amazon.awscdk	cdk-cloudformation-include	1.173.0		1b1eaa1bc18306cf80ca0db157fa200c167195c8
software.amazon.awscdk	cdk-cloudformation-include	1.174.0		37e48dda65a49b7cab4be0c5e27b87298ab7de53
software.amazon.awscdk	cdk-cloudformation-include	1.175.0		7c10cc43ba68f8687d1a35f440b7527a939d45d0
software.amazon.awscdk	cdk-cloudformation-include	1.176.0		6b5a933e61caa71eef8b22a93ddc2dcde1e10c6b
software.amazon.awscdk	cdk-cloudformation-include	1.177.0		1f4205aaa01793b7cbc5fcdddb6fcd3a03913c30
software.amazon.awscdk	cdk-cloudformation-include	1.178.0		4905e61618a29188d6799986f83fb96378cd963b
software.amazon.awscdk	cdk-cloudformation-include	1.179.0		6ea4e41d3d5105f78af864814910115c2eb98471
software.amazon.awscdk	cdk-cloudformation-include	1.180.0		4947d0efb2e774bc1ecadf7804f61992458870c8
software.amazon.awscdk	cdk-cloudformation-include	1.181.0		17d300679175f7377e5a66f2fa0a7f1de18ae115
software.amazon.awscdk	cdk-cloudformation-include	1.181.1		ffb33c5e3f3ba9fcabbf4c73cc72d1b748a8edad
software.amazon.awscdk	cdk-cloudformation-include	1.182.0		799175dce1dd011012b8a5eecebe73be49c11532
software.amazon.awscdk	cdk-cloudformation-include	1.183.0		33b455fb80c40e3c150c741a4f173c2d3601427d
software.amazon.awscdk	cdk-cloudformation-include	1.184.0		357251302a0fd3e93e225345b44a92c217d04048
software.amazon.awscdk	cdk-cloudformation-include	1.184.1		31c358caf38c0625b4ff6e5647af3fe559c7697c
software.amazon.awscdk	cdk-cloudformation-include	1.185.0		8620416508030cf5357446667a34ab65aa986a59
software.amazon.awscdk	cdk-cloudformation-include	1.186.0		fc1f0bf25292b13c55987932b7c01f553dcc7272
software.amazon.awscdk	cdk-cloudformation-include	1.186.1		29187a498ce8549dbb3177b1ae91e476fa28f5c4
software.amazon.awscdk	cdk-cloudformation-include	1.187.0		c18b5ea8a0cdd638571bb29fd18a9cebf4745a2e
software.amazon.awscdk	cdk-cloudformation-include	1.188.0		7f9c2bde014235b4224a8f1a9ad9610b03e31260
software.amazon.awscdk	cdk-cloudformation-include	1.189.0		eb1aeb8a16bc98aca97665e76f1ea0e233f68361
software.amazon.awscdk	cdk-cloudformation-include	1.190.0		3d86f5d4dc36c6dff892266538113d92350d1f82
software.amazon.awscdk	cdk-cloudformation-include	1.191.0		31ca6c936088728e9bd8656ed201982ba94201d5
software.amazon.awscdk	cdk-cloudformation-include	1.192.0		49e227fff9d25b47aee9e8d8027f63f221ce6381
software.amazon.awscdk	cdk-cloudformation-include	1.193.0		f44c744e51a01afcbac731c03a64784003a017c8
software.amazon.awscdk	cdk-cloudformation-include	1.194.0		b44d1db3233983334d8134ff6dad0da3baf33459
software.amazon.awscdk	cdk-cloudformation-include	1.195.0		76bb2f22fc5ea4054dbaf10c1576d1bfe8c778bc
software.amazon.awscdk	cdk-cloudformation-include	1.196.0		de9423c396202d78cb4c317bbb87199c060d82d7
software.amazon.awscdk	cdk-cloudformation-include	1.197.0		f71af3e6e0165940af54432fb05657f54fcf3c57
software.amazon.awscdk	cdk-cloudformation-include	1.198.0		08a77194a3b244f037fa0064e9fd1a31400180fd
software.amazon.awscdk	cdk-cloudformation-include	1.198.1		02f0e5cd92e549bcca45124035192c471e0041d7
software.amazon.awscdk	cdk-cloudformation-include	1.199.0		b92c325b215a3856348d4f3c04d578cb7c736ef4
software.amazon.awscdk	cdk-cloudformation-include	1.200.0		ad13db0fe9ded42a6d8e17a3fe567e416d78693b
software.amazon.awscdk	cdk-cloudformation-include	1.201.0		4415df4e204024ef1f248b2c595da1054c4a6dff
software.amazon.awscdk	cdk-cloudformation-include	1.202.0		56b9fb867c6a220a6bebe76423cba7f690e82583
software.amazon.awscdk	cdk-cloudformation-include	1.203.0		b16b8b3063763e7047ab3c24d145da19b195564b
software.amazon.awscdk	cdk-cloudformation-include	1.204.0		1f40dbaae2e1df537653039ebc775b3565833ab3
software.amazon.awscdk	cdk-cloudformation-include	1.39.0		e3b643d6dc9ee089019fc01a4a80d04581127bf8
software.amazon.awscdk	cdk-cloudformation-include	1.40.0		a57e82051a4567d4ac5e1229f8352b3240d2ab0b
software.amazon.awscdk	cdk-cloudformation-include	1.41.0		a0045fa40d8190322c8c8fe1992d3e1d55a764b0
software.amazon.awscdk	cdk-cloudformation-include	1.42.0		95b56390364a3b9763eebb687a03706f91b6d279
software.amazon.awscdk	cdk-cloudformation-include	1.42.1		17319aef4616183595b52d419f2f899a52322d1a
software.amazon.awscdk	cdk-cloudformation-include	1.43.0		0e3ca4a36640345f0bc135a1aed986e5d2bd44c9
software.amazon.awscdk	cdk-cloudformation-include	1.44.0		f8aabaca93a0c4bc6c92ec7dda1916e37a4da69b
software.amazon.awscdk	cdk-cloudformation-include	1.45.0		9b7fcf6519b6c67544529212d4ac8f57066d292a
software.amazon.awscdk	cdk-cloudformation-include	1.46.0		bc44dc8d6faf4debbc1c14ac40799d4fe6bdc5e8
software.amazon.awscdk	cdk-cloudformation-include	1.47.0		3ab3f036eea9e8858e7073a98304d990d169b621
software.amazon.awscdk	cdk-cloudformation-include	1.47.1		bbd642445b42eb3034d991fb03caaba0d63accc0
software.amazon.awscdk	cdk-cloudformation-include	1.48.0		9d72c77b1b58939c9d22fd37cf7e7a17f8880d2d
software.amazon.awscdk	cdk-cloudformation-include	1.49.0		018064d81a15c50116987b3b87de9bfbc93708d9
software.amazon.awscdk	cdk-cloudformation-include	1.49.1		51aebf97ae5df34a40014b9821946a144f6470b6
software.amazon.awscdk	cdk-cloudformation-include	1.50.0		b31e510b671b6f04edf2e4e2ce5880b5b128ae42
software.amazon.awscdk	cdk-cloudformation-include	1.51.0		6291ead6d509a7f4650603cf6b117c0253b13c4c
software.amazon.awscdk	cdk-cloudformation-include	1.52.0		695bb7aa05a08d96951e93f16364a8214e5d5f41
software.amazon.awscdk	cdk-cloudformation-include	1.53.0		bf8b0d66c5c7822e39fd856cf92e024a354bd4e3
software.amazon.awscdk	cdk-cloudformation-include	1.54.0		fd213676d64e70bf5d40187fc57d19a34316fa1c
software.amazon.awscdk	cdk-cloudformation-include	1.55.0		5cd96c9d5a917c975be85d44bde45c3aa000e98b
software.amazon.awscdk	cdk-cloudformation-include	1.56.0		5e0f6c5d64819a7098e2bed123f3b790678f3f12
software.amazon.awscdk	cdk-cloudformation-include	1.57.0		21c7f8d022de8b4b3c201bd05edc511001b318cf
software.amazon.awscdk	cdk-cloudformation-include	1.58.0		e70edbf83afea4e7fe27ceb71948c7281630cd2d
software.amazon.awscdk	cdk-cloudformation-include	1.59.0		7dbcf33dd7bba3d728da58d31bdd3a4ae3deafea
software.amazon.awscdk	cdk-cloudformation-include	1.60.0		888a51892aa02c072553b0db050374b80d40878b
software.amazon.awscdk	cdk-cloudformation-include	1.61.0		f8a1438c5ae67f0cb7973a96b73ced3807e1839d
software.amazon.awscdk	cdk-cloudformation-include	1.61.1		9bb99940178f80abfbbae982720da4c55d7224b7
software.amazon.awscdk	cdk-cloudformation-include	1.62.0		20b031f36de8e6ba074944775dea70082b307631
software.amazon.awscdk	cdk-cloudformation-include	1.63.0		f93ff646bf9699c7b6e41a461e6a0073a5feca93
software.amazon.awscdk	cdk-cloudformation-include	1.64.0		002609b0cc3634b4f885ed42edb6006902461131
software.amazon.awscdk	cdk-cloudformation-include	1.64.1		e8062b11776fac3efd26736b1ce64616a7b4a84e
software.amazon.awscdk	cdk-cloudformation-include	1.65.0		898eb9f50da7d4934ffda7d37c3149fe1b2c9546
software.amazon.awscdk	cdk-cloudformation-include	1.66.0		edfef0d7cc5c17d185486589bff564d3d3ae2388
software.amazon.awscdk	cdk-cloudformation-include	1.67.0		679f86b32fad0ec6cfbf8828597a32b215c4fa43
software.amazon.awscdk	cdk-cloudformation-include	1.68.0		93e83240249b02a45b1a98805fd7a236dda37614
software.amazon.awscdk	cdk-cloudformation-include	1.69.0		3753878effcc06dd9f2ea2628d0cf33676ddf5bb
software.amazon.awscdk	cdk-cloudformation-include	1.70.0		7be93648645d5e2df4d3b047322089ccc86e575a
software.amazon.awscdk	cdk-cloudformation-include	1.71.0		cf6f1612719471d7c383e36d8b814787323a4f56
software.amazon.awscdk	cdk-cloudformation-include	1.72.0		cb4ee262a8a98b86415340a0e6a54d3b2a24a2d2
software.amazon.awscdk	cdk-cloudformation-include	1.73.0		1d1dab2fbacdc831834a0322421a296bdbe0661b
software.amazon.awscdk	cdk-cloudformation-include	1.74.0		cd8191b2356152502a75d7e8ca4ba31ea9804be3
software.amazon.awscdk	cdk-cloudformation-include	1.75.0		cd154143486811595370b36fc38418b32e361762
software.amazon.awscdk	cdk-cloudformation-include	1.76.0		701836dd892ec20fe30416032a4cfe1ced0dd67d
software.amazon.awscdk	cdk-cloudformation-include	1.77.0		70de811306c339fa919e06bdadfe12665dd81c14
software.amazon.awscdk	cdk-cloudformation-include	1.78.0		224eb14ca7cf2ed57e531eed49b524f92fa71ebd
software.amazon.awscdk	cdk-cloudformation-include	1.79.0		df8aa37547102e30405bd834dbb81d034b848145
software.amazon.awscdk	cdk-cloudformation-include	1.80.0		12de6f0355d15a7faf91529083433f62bfffdb1e
software.amazon.awscdk	cdk-cloudformation-include	1.81.0		ad269ebaf43dea2507a5073e5414026bc665a23e
software.amazon.awscdk	cdk-cloudformation-include	1.82.0		636414eacda3de0d6eac7df3c34e8f8e822fdade
software.amazon.awscdk	cdk-cloudformation-include	1.83.0		d5d8f146fe3af87efdcb1625016e8bf211a6ee2f
software.amazon.awscdk	cdk-cloudformation-include	1.84.0		354e8989a6a6451ddc24cdef410c6999998f250b
software.amazon.awscdk	cdk-cloudformation-include	1.85.0		4bdde7901a06a49bc1fb73f5941d1b3d2e7b8fe3
software.amazon.awscdk	cdk-cloudformation-include	1.86.0		22cab34f21d602150805b75c8395b40fe41d82a0
software.amazon.awscdk	cdk-cloudformation-include	1.87.0		480dcf74b21e7b43be55f8b520b9cd183589a5ab
software.amazon.awscdk	cdk-cloudformation-include	1.87.1		a1f7459177f52951db880967ed5b1493267257f3
software.amazon.awscdk	cdk-cloudformation-include	1.88.0		7c93ad4e33a49367c313ac2db6cc782ac8dfa242
software.amazon.awscdk	cdk-cloudformation-include	1.89.0		fe18803d7783c5823a3c11199afa1a4da4f73595
software.amazon.awscdk	cdk-cloudformation-include	1.90.0		4d2c6e5d5b9378f39cb9f402fccb044edca1e86b
software.amazon.awscdk	cdk-cloudformation-include	1.90.1		2fb7a782bb9fcdc3d93e3864dd4820b3e7de5728
software.amazon.awscdk	cdk-cloudformation-include	1.91.0		f051847d3718322499ba1c0ac9a4b015c34775a0
software.amazon.awscdk	cdk-cloudformation-include	1.92.0		19ca0b5b37a088625e31117f2991389c1557e9d1
software.amazon.awscdk	cdk-cloudformation-include	1.93.0		d03c831bf24fe2573827cdf49b9624dddc04c5d4
software.amazon.awscdk	cdk-cloudformation-include	1.94.0		d592a0e5e084bea7ad8840d5e42df67825f6048e
software.amazon.awscdk	cdk-cloudformation-include	1.94.1		dde99e9dc7ca5d87465b088f0a2611263cff22ef
software.amazon.awscdk	cdk-cloudformation-include	1.95.0		ebd9ca580f2d5ceb38e59b54ee8305eec967e37e
software.amazon.awscdk	cdk-cloudformation-include	1.95.1		1e0211595b9885fee32063b3ebfeda34c623064f
software.amazon.awscdk	cdk-cloudformation-include	1.95.2		e55680467f3a4993500a7dab4ace38ed4656a8af
software.amazon.awscdk	cdk-cloudformation-include	1.96.0		76072b2b26c46286d1e81f019303b5f1860f837c
software.amazon.awscdk	cdk-cloudformation-include	1.97.0		a69c28eb1165c6bdfb1fb0acfbc725f3d8b33b3e
software.amazon.awscdk	cdk-cloudformation-include	1.98.0		17d6fba88be96368f93611560136b2a0aa35bbb6
software.amazon.awscdk	cdk-cloudformation-include	1.99.0		158f5513de0a9756599f7171591178e6c11e9c3d
uk.gov.dstl.machinetranslation	connector-aws	1.0.0		08471613cdf493e28caa82840e7a41a840161e0f
xin.yuki	id-generator-interface	2.3		717351afefbd8d1d5912f366817b4e08406fd56b
za.co.absa.spline.agent.spark	spark-3.3-spline-agent-bundle_2.12	0.7.10		50f0872df8779ec493b0999db0e438ebf1a38b55
za.co.absa.spline.agent.spark	spark-3.3-spline-agent-bundle_2.12	0.7.11		8991185c84c289112aa71b8003fdcf135895e0fd
