at.released.weh	bindings-chasm	0.1-alpha01		596cdea72ab4f8ae4d7a3b062147ba02596e7aac
org.glassfish.jersey.ext.rx	jersey-rx-client-rxjava	3.1.7		13a2e137c024434af332c64a4d80c4cb6927671e
org.glassfish.jersey.ext.rx	jersey-rx-client-rxjava	3.1.8		cc407b3ef6cc2c0c4d5d2d0e633100a20fc51878
org.glassfish.jersey.ext.rx	jersey-rx-client-rxjava	3.1.9		33a8792f84cbbcc6c80def7d56eab3dc6d6eefff
org.glassfish.jersey.ext.rx	jersey-rx-client-rxjava	4.0.0-M1		de6df3568371ccc75f17e7e2f32b388a1f0f8cf4
org.glassfish.jersey.ext.rx	jersey-rx-client-rxjava	4.0.0-M2		b09f75b5b555fb7cae8d012e4c1961887d08d1af
org.hswebframework.web	hsweb-system-schedule-web	3.0.0		ed9e3861971805465a4ab5be48ca7e4968c61d74
org.hswebframework.web	hsweb-system-schedule-web	3.0.1		01880c1c2af7c840dc215f836ac9145cc28351d7
org.hswebframework.web	hsweb-system-schedule-web	3.0.10		7b9cd52cd5d6b36a3348847d92a9102026d87e0d
org.hswebframework.web	hsweb-system-schedule-web	3.0.11		31fefe80a5f44d577a331a0c7d2cbaa97d6e136a
org.hswebframework.web	hsweb-system-schedule-web	3.0.2		8587edd783d6112567a754ac8fd70a6a9554f510
org.hswebframework.web	hsweb-system-schedule-web	3.0.3		00f5f260ac182a09e8d11848b8501cf60445dac0
org.hswebframework.web	hsweb-system-schedule-web	3.0.4		893f69df9e0cc9e9e6b956f70bec01f4675da39f
org.hswebframework.web	hsweb-system-schedule-web	3.0.5		8f006c94493b5bb8828b8bc83583a15891df817c
org.hswebframework.web	hsweb-system-schedule-web	3.0.6		cce65da73edade3a0add0b25d40b4feba12ceae0
org.hswebframework.web	hsweb-system-schedule-web	3.0.7		b3ba83818fcdbe56b3bc2f91db698e98a66c1ed7
org.hswebframework.web	hsweb-system-schedule-web	3.0.8		566602dbf8c0df167948966965b6a9357936d158
org.hswebframework.web	hsweb-system-schedule-web	3.0.9		63c7af09198396f0b41d5eadc205a4be044aa073
org.jboss.as	jboss-as-jpa-hibernate3	7.0.1.Final		29d283880b2c22879fbc0b706eca581154b1a402
org.jboss.as	jboss-as-jpa-hibernate3	7.0.2.Final		1fe4f8ad5f3b7e11b27b18d881914dbd22112a50
org.jboss.as	jboss-as-jpa-hibernate3	7.1.0.Beta1		aa1927d247e11dc6bd9410d1970c13c5d930fda4
org.jboss.as	jboss-as-jpa-hibernate3	7.1.0.Beta1b		31ccdb97cb6e0fb4cb1cd8b63d0201b3dcd6d1b9
org.jboss.as	jboss-as-jpa-hibernate3	7.1.0.CR1		dc6dbfce9083f580afebdc1ea355b1a686bde556
org.jboss.as	jboss-as-jpa-hibernate3	7.1.0.CR1b		989d7fab37067495b32a40ced3f57d49eefc5cb6
org.jboss.as	jboss-as-jpa-hibernate3	7.1.0.Final		314db3ce03f21c2eb3a8e0c0efdde5340d14d4d6
org.jboss.as	jboss-as-jpa-hibernate3	7.1.1.Final		37a4d20451042bc400bd78b9f95555d0569a2802
org.jboss.as	jboss-as-jpa-hibernate3	7.1.2.Final		273a1479074be250e0147f2b71f31fec617380d4
org.jboss.as	jboss-as-jpa-hibernate3	7.1.3.Final		3f5a82e940757da264bf0f4e4724abe63532261b
org.jboss.as	jboss-as-jpa-hibernate3	7.2.0.Final		ba0bd3db7e05d4fe5e63a082727524efdeae42e0
org.jibx.schema.org.opentravel._2014A	org.jibx.schema.org.opentravel._2014A.base.insurance	1.1.3		3d4186f6992dffad9e73ea3220467d5b2ce6fc26
org.jibx.schema.org.opentravel._2014A	org.jibx.schema.org.opentravel._2014A.base.insurance	1.1.4		2deb5c797cef5caba3a7c4238f8ac3f851d1294c
org.jibx.schema.org.opentravel._2014A	org.jibx.schema.org.opentravel._2014A.base.insurance	1.2.0		f5f78c42488c8832f968c2dd67c253cd7bbb7b7e
org.jibx.schema.org.opentravel._2014A	org.jibx.schema.org.opentravel._2014A.base.insurance	1.2.1		bf5702f27f5e7322ca912722fb209332188eb100
org.jvnet.transcoder	transcoder-project	0.1.107		N/A
org.kie.kogito	integration-tests-quarkus-processes	0.16.0		c09ebd044763694352ddcf7e7c24b6f0a914fa45
org.kie.kogito	integration-tests-quarkus-processes	0.17.0		ef0ba67c1ac481c3cc66dd801acb7c3326a74a3c
org.kie.kogito	integration-tests-quarkus-processes	1.0.0.Final		cce694fb34dbba1847c3dcb51a90f4e5bfa4b094
org.kie.kogito	integration-tests-quarkus-processes	1.1.0.Final		624f62fb84590fe183439caa6cf903309b402031
org.kie.kogito	integration-tests-quarkus-processes	1.10.0.Final		709b331e556527d49dae4245c9bbe767ff11019b
org.kie.kogito	integration-tests-quarkus-processes	1.11.0.Final		7bb2fd4d2d191a75972e0e122015c659886bebec
org.kie.kogito	integration-tests-quarkus-processes	1.11.1.Final		94128888c8ce1c26441caf3d5311925943da49b2
org.kie.kogito	integration-tests-quarkus-processes	1.12.0.Final		ba4cfcec36de0deb674caff60d694a2fac553fd9
org.kie.kogito	integration-tests-quarkus-processes	1.13.0.Final		2a366a0777fefad5f8a28d5f0433151c9bdb3fd1
org.kie.kogito	integration-tests-quarkus-processes	1.14.0.Final		9158abae62d8519a9efd152975943f92cecd84da
org.kie.kogito	integration-tests-quarkus-processes	1.14.1.Final		8f2fbc22b3284134cc102859924c89976f406aea
org.kie.kogito	integration-tests-quarkus-processes	1.15.0.Final		8d4dc3b12af5816147b9f65bd1a6bcaeee109e19
org.kie.kogito	integration-tests-quarkus-processes	1.16.0.Final		a6804b0655a23fccef8579aaa89f4de85f0d426f
org.kie.kogito	integration-tests-quarkus-processes	1.16.1.Final		57b51c5c59e29989a41b188c3daecf9c00c8ccfc
org.kie.kogito	integration-tests-quarkus-processes	1.17.0.Final		aeadc6910cb2319ee5d53cfd5ad8e57acd926c17
org.kie.kogito	integration-tests-quarkus-processes	1.18.0.Final		9118aae2267a097e1aa9b42abddc20ed9fce48d7
org.kie.kogito	integration-tests-quarkus-processes	1.19.0.Final		2989530ac59483b96842d9693a557dee159cdf18
org.kie.kogito	integration-tests-quarkus-processes	1.2.0.Final		c3050503100afe346c78286a27a4ad6b08f7acd7
org.kie.kogito	integration-tests-quarkus-processes	1.20.0.Final		a447413bc2d9a7e9e8342e01e7dd6a54a3edb2ad
org.kie.kogito	integration-tests-quarkus-processes	1.21.0.Final		d7869b97a383145c2a4c13da23e2962e52d78e2b
org.kie.kogito	integration-tests-quarkus-processes	1.22.0.Final		0977b768f7507529460571d6e477b97dff731301
org.kie.kogito	integration-tests-quarkus-processes	1.22.1.Final		82c96bf97af513180a66a09a01b41f54732e44a5
org.kie.kogito	integration-tests-quarkus-processes	1.23.0.Final		ad618445d8b0478e7e4d4a05ebd1b6f27c56a81a
org.kie.kogito	integration-tests-quarkus-processes	1.24.0.Final		35976476a66bafbca149310bda7b90e6389267a2
org.kie.kogito	integration-tests-quarkus-processes	1.24.1.Final		48ab855707bfe1776290eebd6287f1880cfcb87d
org.kie.kogito	integration-tests-quarkus-processes	1.25.0.Final		305c2b1dcd9dc9ceb17057f3a24ea5731ba09790
org.kie.kogito	integration-tests-quarkus-processes	1.26.0.Final		409ed75f6c7330f4fc47ff9428b3335557b14a03
org.kie.kogito	integration-tests-quarkus-processes	1.27.0.Final		10c0d8663fe23e75446509091973db180e11f387
org.kie.kogito	integration-tests-quarkus-processes	1.28.0.Final		09a70fb9846681d94fa7677f893b04ddf53e930e
org.kie.kogito	integration-tests-quarkus-processes	1.29.0.Final		ac7e8b1b303360ba621182079db313f78db4ae7a
org.kie.kogito	integration-tests-quarkus-processes	1.3.0.Final		0c9918900506a991af9364f63cf739b6ef118203
org.kie.kogito	integration-tests-quarkus-processes	1.30.0.Final		beb6663b14863807db60bd9f1d939772816a5419
org.kie.kogito	integration-tests-quarkus-processes	1.31.0.Final		5fdc9659680353404b0cdbfd72a9a352f5441400
org.kie.kogito	integration-tests-quarkus-processes	1.31.1.Final		8fade176791d627212917247d1cf40879805c463
org.kie.kogito	integration-tests-quarkus-processes	1.32.0.Final		632684686588e0858d91a182f18164768c65139b
org.kie.kogito	integration-tests-quarkus-processes	1.33.0.Final		d11981f3c118b474aa70871300d39090e9c02df7
org.kie.kogito	integration-tests-quarkus-processes	1.34.0.Final		2e1f59e08d6f56ad4a5deb7f045e714ca75150f1
org.kie.kogito	integration-tests-quarkus-processes	1.35.0.Final		6a12e8dfd948f86c24a7582f2859feabf3efeeda
org.kie.kogito	integration-tests-quarkus-processes	1.36.0.Final		293db8f5327e7be93506d445bdf0509d42f66c59
org.kie.kogito	integration-tests-quarkus-processes	1.36.1.Final		0ea3edc09b8ae0e19a830c7fc5425ffc49dda881
org.kie.kogito	integration-tests-quarkus-processes	1.37.0.Final		91e9cf958c2f08b6fd6123d21b330687c5e3f646
org.kie.kogito	integration-tests-quarkus-processes	1.38.0.Final		2df7be7d8ede6e0e303160547838aca661624e85
org.kie.kogito	integration-tests-quarkus-processes	1.39.0.Final		c29dbb5e74470c05f8a95f1a947f40d0b6581d1a
org.kie.kogito	integration-tests-quarkus-processes	1.4.0.Final		c7121811fdcea5e2fed32e51cbc9420998a0d0f0
org.kie.kogito	integration-tests-quarkus-processes	1.4.1.Final		56675a5234371f20427b06f14dd9757b2a476ad7
org.kie.kogito	integration-tests-quarkus-processes	1.40.0.Final		ca151d78df7bee0ea76b84e3c0c63743360dc08e
org.kie.kogito	integration-tests-quarkus-processes	1.40.1.Final		9016fbeba938156b78b0acfbf83959d8ce317be0
org.kie.kogito	integration-tests-quarkus-processes	1.40.2.Final		0758f8e9ea046a8175ed94ce02890360273beb2a
org.kie.kogito	integration-tests-quarkus-processes	1.41.0.Final		53b51907cd770291c125f0d3720b747cc0da5871
org.kie.kogito	integration-tests-quarkus-processes	1.42.0.Final		bebae3bf4360493715f96b7c34a63b306fb28030
org.kie.kogito	integration-tests-quarkus-processes	1.43.0.Final		2148f5641473d9236ee174de7cf5ec8e9bb4baf7
org.kie.kogito	integration-tests-quarkus-processes	1.44.0.Final		3679c50a06403ebeb5ec2331f90782c19fa7def3
org.kie.kogito	integration-tests-quarkus-processes	1.44.1.Final		7c8bce96a54f93a9835adb321cde12994fafbfc1
org.kie.kogito	integration-tests-quarkus-processes	1.5.0.Final		1537ec82122a320596344e26cbd3360ef00d744f
org.kie.kogito	integration-tests-quarkus-processes	1.6.0.Final		75b79ea57a8bfbd808a0f4805cbc69112846e5e8
org.kie.kogito	integration-tests-quarkus-processes	1.7.0.Final		eec66b5066a363aed38957c00e3dcf8c6c5fffa0
org.kie.kogito	integration-tests-quarkus-processes	1.8.0.Final		0f8959a5105861a8a2a881ee0ddac576a4145257
org.kie.kogito	integration-tests-quarkus-processes	1.9.0.Final		e04cfeff879c500dd936987c7da465e0d1b38c7d
org.kie.kogito	integration-tests-quarkus-processes	1.9.1.Final		2796995a6b726f284f5ff0ac79b0602001353333
org.kie.kogito	integration-tests-quarkus-processes	10.0.0		55cc48d2060f9458ed6408f2288fa5138b530462
org.kie.kogito	integration-tests-quarkus-processes	2.44.0.Alpha		61ff8e52e91e08ee3e45ee859062fda1cb024ef8
org.mvnpm	denodeify	1.2.1		bc0393624a6705e2754b6576c0a4da0632b0104e
org.mvnpm	nth-check	2.1.1		13e776ff3ee7fce4b317e4ea31f952e69fe9c4a6
org.mycore	mycore-neo4j	2023.06.0		d78d9b7387ff2ce5cd6b4664fac89cb51aa5517a
org.mycore	mycore-neo4j	2023.06.1		cf46413de1e17189dfdc6338a85ffc30f9e38438
org.mycore	mycore-neo4j	2023.06.2		4b76dcffb712e312de784f7e6164944c1ae2c11c
org.mycore	mycore-neo4j	2023.11		9c5781508a312181a05285b2339d89d3db311fa3
org.mycore	mycore-neo4j	2024.02		59126a23afcc7a9c9714736b85ac8ab15ac05cf3
org.mycore	mycore-neo4j	2024.05		3dc5ab3b78444bfd65c0d8267ba0bc05f64151a7
org.mycore	mycore-neo4j	2024.06.0		ed2ba9d87ddfdd9e6c742849ff58f277ce8ed99c
org.mycore	mycore-neo4j	2024.11		c87073009fed9f77c8733866b1770e8cda7ead27
org.netbeans.api	org-netbeans-modules-websvc-wsstackapi	RELEASE110		87585aedb0e0a32c565a7b82e6bafb6ec817db67
org.netbeans.api	org-netbeans-modules-websvc-wsstackapi	RELEASE111		f4abfbefdbd629f7aebb6c5a4c0dc1e310fbf83d
org.netbeans.api	org-netbeans-modules-websvc-wsstackapi	RELEASE112		32d121d4c55556450dbc1e197418a40f9536d614
org.netbeans.api	org-netbeans-modules-websvc-wsstackapi	RELEASE113		10b05d0121b755eb9c0d335d69ca05d40d1faa5b
org.netbeans.api	org-netbeans-modules-websvc-wsstackapi	RELEASE120		f42bda9ce70cf5670ab0b7bc8a3841f4d974f06b
org.netbeans.api	org-netbeans-modules-websvc-wsstackapi	RELEASE120-1		b42817b8afb1ae1328cce113bd6415e2a4c37dae
org.netbeans.api	org-netbeans-modules-websvc-wsstackapi	RELEASE120-u1		eb275fb2b2e81bec99f9aebd8aa70cb4f066d162
org.netbeans.api	org-netbeans-modules-websvc-wsstackapi	RELEASE121		a0cb3bff54ce12df48d6f890b7368974c95d8bc3
org.netbeans.api	org-netbeans-modules-websvc-wsstackapi	RELEASE122		59f3ef40f8c42fb2906e4bdfd04daa37c7e96dfe
org.netbeans.api	org-netbeans-modules-websvc-wsstackapi	RELEASE123		1b04a59b99f1d7d04ae0a726f58e7e7682a83b21
org.netbeans.api	org-netbeans-modules-websvc-wsstackapi	RELEASE124		92737105fc5d02fd880ee3a27b5f57db326b163f
org.netbeans.api	org-netbeans-modules-websvc-wsstackapi	RELEASE125		0ba289ae21382cb7c2ee9e9b30437927cfad096b
org.netbeans.api	org-netbeans-modules-websvc-wsstackapi	RELEASE126		6639f43d4f753a15cbda2563bdbe9e9662d5c09b
org.netbeans.api	org-netbeans-modules-websvc-wsstackapi	RELEASE130		65546fadd9b13eb1b794b2f929f9112bff53cde7
org.netbeans.api	org-netbeans-modules-websvc-wsstackapi	RELEASE140		82c60da47df7de6eb4e5e67ad3c0c02891e3a106
org.netbeans.api	org-netbeans-modules-websvc-wsstackapi	RELEASE150		a0af30788ac9483714449d13c8482b74e21cd1f3
org.netbeans.api	org-netbeans-modules-websvc-wsstackapi	RELEASE160		ca594c65ab32d57ff03b9038e3e9ebe61ab5adc4
org.netbeans.api	org-netbeans-modules-websvc-wsstackapi	RELEASE170		51153a97883f7f51288e9af49721eb5b56a9a34a
org.netbeans.api	org-netbeans-modules-websvc-wsstackapi	RELEASE180		7ad55182e6bdfd05794cb9533d33e1180a06155c
org.netbeans.api	org-netbeans-modules-websvc-wsstackapi	RELEASE190		6e2bc8362a20c4c43c79b6ddfb45a51cf7e66dde
org.netbeans.api	org-netbeans-modules-websvc-wsstackapi	RELEASE200		57b1ffbd6fd4835732b1fb1dd90c1f8664981c8c
org.netbeans.api	org-netbeans-modules-websvc-wsstackapi	RELEASE210		9b2a2c572d8011fca0dfa652354fa556e82b29a5
org.netbeans.api	org-netbeans-modules-websvc-wsstackapi	RELEASE220		4d293d60f8857b5be0f9e598a3a7286bea502d91
org.netbeans.api	org-netbeans-modules-websvc-wsstackapi	RELEASE230		6f46830d6117def7a7eb3c79e174b2b6d74f60f0
org.netbeans.api	org-netbeans-modules-websvc-wsstackapi	RELEASE240		cfa4f2909dd4d059900ce2026fcf01d8c4b198e4
org.netbeans.api	org-netbeans-modules-websvc-wsstackapi	RELEASE250		5cbee41960cac7da7e5915d34e5188f98c1b5520
org.opendaylight.controller	forwardingrulesmanager.implementation	0.4.0		6ce0f539116277c52f075d038f2d873924f1fdcc
org.opendaylight.controller	forwardingrulesmanager.implementation	0.4.1		310a6e17002f43f36d47b3e71ec3358cc383c3d3
org.opendaylight.controller	forwardingrulesmanager.implementation	0.4.2-Helium		2711c3b78ff9919adfc3ebe4b148620f9f0452d8
org.opendaylight.controller	forwardingrulesmanager.implementation	0.4.3-Helium-SR1		e9c899a45a10f908a5fb83b95ea7f0908d037837
org.opendaylight.controller	forwardingrulesmanager.implementation	0.4.3-Helium-SR1.1		80c5aff5f2d42a05edd7ffcec0292cd8347cae5f
org.opendaylight.controller	forwardingrulesmanager.implementation	0.4.4-Helium-SR2		395ae0d0457d1f59af7e515c8560a5485de76211
org.opendaylight.controller	forwardingrulesmanager.implementation	0.4.5-Helium-SR3		b5a36906fcb891130727391d3f6b90ed1c295f3f
org.opendaylight.controller	forwardingrulesmanager.implementation	0.4.6-Helium-SR4		41508a3094ef09c5a4304e93858904b874066483
org.opendaylight.controller	forwardingrulesmanager.implementation	0.5.0-Lithium		514f604192de2309e48dcd8a254b31245f5ba812
org.opendaylight.controller	forwardingrulesmanager.implementation	0.5.1-Lithium-SR1		d2e91f6d9293b0d853e021adc31b9ad208397083
org.opendaylight.controller	forwardingrulesmanager.implementation	0.5.2-Lithium-SR2		f3f0546991fca4baf6aa127a06173349ebc94201
org.opendaylight.controller	forwardingrulesmanager.implementation	0.5.3-Lithium-SR3		88fb62eea0d22105abe72112c0d190ab10ccdbb9
org.opendaylight.controller	forwardingrulesmanager.implementation	0.5.4-Lithium-SR4		f7071f0815095629638d6b265893d40c4a2d4237
org.scalameta	paiges_sjs0.6_2.12	0.2.2-SNAP1		bf8293c6b37e5f08b5befcf869fdce0dce6e3605
org.schoellerfamily.gedbrowser	gedbrowser-writer	1.3.0-M3		d2ced3c47c99eb958f41311d7b44053db7c9fdff
org.schoellerfamily.gedbrowser	gedbrowser-writer	1.3.0-M4		3f1e6c0deb308fd331f8a9839c11c009764319a6
org.schoellerfamily.gedbrowser	gedbrowser-writer	1.3.0-M5		9cea6721f4c16ce3962bac0cc880f36bc335fe3a
org.schoellerfamily.gedbrowser	gedbrowser-writer	1.3.0-M6		c5c2c6f100583f0857e91fa0ad27a2981838b9dd
org.schoellerfamily.gedbrowser	gedbrowser-writer	1.3.0-RC1		46fc68a7fb792e208b46d02a068acbf219b87963
org.schoellerfamily.gedbrowser	gedbrowser-writer	1.3.0-RC2		3327f12c71a38fdae170cd57671de6f3081baf58
org.smarthomej.addons.bundles	org.smarthomej.binding.amazonechocontrol	3.1.0		81761f6fa403ad977d7cb91ae5b30c0611aa7573
org.smarthomej.addons.bundles	org.smarthomej.binding.amazonechocontrol	3.1.1		b96368de2f35b4c52493c7e5032ca903c4cba4f9
org.smarthomej.addons.bundles	org.smarthomej.binding.amazonechocontrol	3.1.2		bcfdc8721236ad2040717ccc4e5bdffb2116ab4c
org.smarthomej.addons.bundles	org.smarthomej.binding.amazonechocontrol	3.1.3		bcd39210cd481c9dc0364bf276527a054c8a7fea
org.smarthomej.addons.bundles	org.smarthomej.binding.amazonechocontrol	3.1.4		032978c98713cc1ddf6c00b1d4f9d74f550a8086
org.smarthomej.addons.bundles	org.smarthomej.binding.amazonechocontrol	3.1.5		0a6fef6b515e5eabc6ed81c10d9a8f752e7aa912
org.smarthomej.addons.bundles	org.smarthomej.binding.amazonechocontrol	3.1.6		a740505215f569e3a3ed446a963edc50e7f5dcb6
org.smarthomej.addons.bundles	org.smarthomej.binding.amazonechocontrol	3.1.7		dc1e6e07a09799050fb1f891ae891e98b2635e57
org.smarthomej.addons.bundles	org.smarthomej.binding.amazonechocontrol	3.1.8		6a04609eecc2d4f7bf8aefa4540e3624683af981
org.smarthomej.addons.bundles	org.smarthomej.binding.amazonechocontrol	3.1.9		ed3d8430bc057d0e3c2806c5984b2893a8982c43
org.smarthomej.addons.bundles	org.smarthomej.binding.amazonechocontrol	3.2.10		2e0cec1a216aaebc91222e6cf2b0960a75ee98b6
org.smarthomej.addons.bundles	org.smarthomej.binding.amazonechocontrol	3.2.11		23a3859bf40519c134ce6dce03cfc295aa7a6d3e
org.smarthomej.addons.bundles	org.smarthomej.binding.amazonechocontrol	3.2.12		8114671c296fe7e9ebe4f555bd32d4da77e37e8e
org.smarthomej.addons.bundles	org.smarthomej.binding.amazonechocontrol	3.2.13		0d953efb8f18bd4ad40e31865670217f28caedba
org.smarthomej.addons.bundles	org.smarthomej.binding.amazonechocontrol	3.2.14		4e2c2c68219f244b56d22bdde74c316f6e23fc74
org.smarthomej.addons.bundles	org.smarthomej.binding.amazonechocontrol	3.2.15		f322dab3cc892646633b8041e24c223c30fc3dab
org.smarthomej.addons.bundles	org.smarthomej.binding.amazonechocontrol	3.2.16		75fd37e20e56671a8f88ed123a483f800949a1e1
org.smarthomej.addons.bundles	org.smarthomej.binding.amazonechocontrol	3.2.17		5b95a22fddda5b5e0198fa87b6bac89648a9da36
org.smarthomej.addons.bundles	org.smarthomej.binding.amazonechocontrol	3.2.18		1b47030075ddc4af08bea6680844933a099d2700
org.smarthomej.addons.bundles	org.smarthomej.binding.amazonechocontrol	3.2.19		955f8c94b0c888f21ad26c82c8325fd1e54a359c
org.smarthomej.addons.bundles	org.smarthomej.binding.amazonechocontrol	3.2.3		33af6f1050700763078e26c64e55e07766cd2eee
org.smarthomej.addons.bundles	org.smarthomej.binding.amazonechocontrol	3.2.4		b3a78bdd88f7d14df4ddaeda88dc5440929b1fa7
org.smarthomej.addons.bundles	org.smarthomej.binding.amazonechocontrol	3.2.5		bde4ec1e6027f1750601d185a442330c48efbab7
org.smarthomej.addons.bundles	org.smarthomej.binding.amazonechocontrol	3.2.6		1211dcb5002d122aed2f089e9e22eadc6b050573
org.smarthomej.addons.bundles	org.smarthomej.binding.amazonechocontrol	3.2.7		8f4b8ae6fb4ad4bcfc24e1e108c784bdfa6c78e9
org.smarthomej.addons.bundles	org.smarthomej.binding.amazonechocontrol	3.2.8		9b1d58581a467581d2b80da54394a46b6ca8b247
org.smarthomej.addons.bundles	org.smarthomej.binding.amazonechocontrol	3.2.9		ec1e8de7ad2577efe09234a0c151827135e85f05
org.smarthomej.addons.bundles	org.smarthomej.binding.amazonechocontrol	4.0.0		ba41e1ad02bd5b194289c9497257dac0a669dd15
org.smarthomej.addons.bundles	org.smarthomej.binding.amazonechocontrol	4.0.1		5ef34881d34e4505b0956b7f1e3bd39f4efbabb5
org.smarthomej.addons.bundles	org.smarthomej.binding.amazonechocontrol	4.0.2		5b7e1f6602257b25ec6b838aa60fa10c250c59c1
org.smarthomej.addons.bundles	org.smarthomej.binding.amazonechocontrol	4.0.3		b4c5d5b0d93059887e862314ab281a57a9d46133
org.smarthomej.addons.bundles	org.smarthomej.binding.amazonechocontrol	4.1.0		85a0c6ab7b90947c17176ef67c04e561eaa082d5
org.smarthomej.addons.bundles	org.smarthomej.binding.amazonechocontrol	4.1.1		fd60bf8f27b7aec07820724d031d108c034702e6
org.smarthomej.addons.bundles	org.smarthomej.binding.amazonechocontrol	4.2.0		bf49c1e48b7121fbaaf93da05cbaa3f717a13fcc
org.smarthomej.addons.bundles	org.smarthomej.binding.amazonechocontrol	4.2.1		5075cd8cf6325cc4506486d293fe9195afa214e1
org.smarthomej.addons.bundles	org.smarthomej.binding.amazonechocontrol	4.2.2		72fa6bf0f1e59f0c15fa1008e0f8a82addfbba29
org.smarthomej.addons.bundles	org.smarthomej.binding.amazonechocontrol	4.3.0		09d277a24b4a4ce9ffa82e9126793fd43a58b70d
org.smarthomej.addons.bundles	org.smarthomej.binding.amazonechocontrol	4.3.1		07df6ed09d60ac8909a7a059e4efedb3fcd151bd
org.smarthomej.addons.bundles	org.smarthomej.binding.amazonechocontrol	4.3.2		65fd59f86d46264bd50a556546ff59c903f7c903
org.sonatype.sisu.inject	guice-jndi	2.9.0		0a9e64757f024f836e0634b7d4fdc03f4bd2c364
org.sonatype.sisu.inject	guice-jndi	2.9.1		19e15ad0e0185fab7b1459d9ad0c2843588c1aae
org.sonatype.sisu.inject	guice-jndi	2.9.2		36eeb47040853b7fe670444112df76b5dff8534f
org.sonatype.sisu.inject	guice-jndi	2.9.3		b8d35895163ddd8936aad9766c79f47345cf4c8a
org.sonatype.sisu.inject	guice-jndi	2.9.4		a31b7b7997db364b1ce67d4b10eefd60b25c896f
org.sonatype.sisu.inject	guice-jndi	2.9.5		184f7b2b8526cc66c6160bebc856943417911256
org.sonatype.sisu.inject	guice-jndi	3.0.0		0603e271701a43d843af5c2bb3a944c890418c16
org.sonatype.sisu.inject	guice-jndi	3.0.1		c01c33d85322ae4338c9c7b870ff0e5660ed494f
org.sonatype.sisu.inject	guice-jndi	3.0.2		fd9bc5d3d1f62df2fa7e3d029e252cf2a5a983e4
org.sonatype.sisu.inject	guice-jndi	3.0.3		3d3570dca05d1104e8982cb95a94c0ee028a0693
org.sonatype.sisu.inject	guice-jndi	3.1.0		dadb26cc2e32c922c0bfb537c45646e7b3a52252
org.sonatype.sisu.inject	guice-jndi	3.1.1		fa2dbf724016c4e2302d89cf4c2b20e5d84b118b
org.sonatype.sisu.inject	guice-jndi	3.1.10		3ff6876ecf8bdfa2cc1e9bfc19cd743f2b900500
org.sonatype.sisu.inject	guice-jndi	3.1.2		8cd1b7ff9d5f844facdfcbc2d660c3c1aa0dfb55
org.sonatype.sisu.inject	guice-jndi	3.1.3		3eb37ddead56bbc889006652a5593aad3e0bf09c
org.sonatype.sisu.inject	guice-jndi	3.1.4		5d294b64317844086071a4c17e11d9022c50bff8
org.sonatype.sisu.inject	guice-jndi	3.1.4.1		d06b025a2be4a54fac410f9d0aa4c1f3b908e25f
org.sonatype.sisu.inject	guice-jndi	3.1.5		bba957a4856fa0882e1b28688892764bb0411410
org.sonatype.sisu.inject	guice-jndi	3.1.6		b4076f759b357bf5de249d2b213cbcde657e29b5
org.sonatype.sisu.inject	guice-jndi	3.1.7		862e1bdf6d66f1f9e1e8f4d800045a759d733f14
org.sonatype.sisu.inject	guice-jndi	3.1.8		e0e683ebe7acca9a7db3d3657162ac6eb6daa8f9
org.sonatype.sisu.inject	guice-jndi	3.1.9		29ce3921eb931e84b82a525576aa2345971b0b5e
org.sonatype.sisu.inject	guice-jndi	3.2.0		3936dcb5299cfa62cd737e472109a4218398bd6f
org.sonatype.sisu.inject	guice-jndi	3.2.1		8082e851e751236ed2d882a3ebae0471b990cd22
org.sonatype.sisu.inject	guice-jndi	3.2.2		df17af1cfda429e5d805d1ef00483ab04f88b036
org.sonatype.sisu.inject	guice-jndi	3.2.3		dbd441a510188c56e802965a1292a11da331dee9
org.sonatype.sisu.inject	guice-jndi	3.2.4		f014f1bf0aee95337a7f65d16c2a3837609292cf
org.sonatype.sisu.inject	guice-jndi	3.2.5		1391f8fe7e6ea52ac8e5ceb4c043a969b1f23b21
org.sonatype.sisu.inject	guice-jndi	3.2.6		293184ae52005373b3bbfcfdc8d4cfd007bae4c5
org.sonatype.sisu.inject	guice-jndi	4.2.0		1a80f094df1601b62ca82c7761efed74afea7d1d
org.tpolecat	doobie-scalatest_2.10	0.4.3		034a1cfdad0246d583998bf63f152c7f3bb6f103
org.webjars.bower	dev_uikit	2.24.3		3ca1731131f337f268815239ec42744cfb6219c6
org.webjars.npm	emotion__utils	0.11.1		3047776a2059fa4692f6a330b1ea576f14caa075
org.webjars.npm	emotion__utils	0.11.2		9fb4f0cc8ad210e76127174bc97398006d35e17d
org.webjars.npm	emotion__utils	0.11.3		48d9c0acdc62ce9e1c26456a8d8d8451d00ad92f
org.webjars.npm	emotion__utils	1.0.0		7564bd95d56e996c0affe96f077f977de2d47795
org.webjars.npm	emotion__utils	1.1.0		b4a3919b32af0c4ac9c91d07935acbb40be5fd80
org.webjars.npm	emotion__utils	1.2.0		ee2122aedc6cf929a2b3c8c252c57351aee2bc13
org.webjars.npm	emotion__utils	1.2.1		999cd602f87c2f404778c00653830097379d5d6b
org.webjars.npm	emotion__utils	1.4.1		7714016ea9c7d5ed267e39eb94851fc7755b6e03
org.wso2.appserver	cdi-inject	5.3.0		N/A
org.wso2.appserver	cdi-inject	5.3.0-beta1		N/A
