ca.gosyer	voyager-routing-android-debug	1.0.0-rc08		N/A
org.apache.camel.quarkus	camel-quarkus-rest-openapi	2.14.0		0c5fc7f09d92050d1525208429c9d576ee6c4367
org.apache.camel.quarkus	camel-quarkus-rest-openapi	2.15.0		c3c97b3e682daf8830b18b40b228d0aff64d4363
org.apache.camel.quarkus	camel-quarkus-rest-openapi	2.16.0		39f98ddd93110dd5dea4049524ca60ddcc1c8d5b
org.apache.camel.quarkus	camel-quarkus-rest-openapi	2.2.0		2f3fa9d952e243427efada8df41e9886df848104
org.apache.camel.quarkus	camel-quarkus-rest-openapi	2.2.1		1b9cd5ab900e3481e6ae480ddf24831d07a78649
org.apache.camel.quarkus	camel-quarkus-rest-openapi	2.3.0		1373b7701fbd2f91dfc54ccf76de347891680b17
org.apache.camel.quarkus	camel-quarkus-rest-openapi	2.4.0		821e3592e3ed7d928d2c72b147c46dc53e335899
org.apache.camel.quarkus	camel-quarkus-rest-openapi	2.5.0		fe4c3374f611ce767af7d577808cd0deb54b3090
org.apache.camel.quarkus	camel-quarkus-rest-openapi	2.6.0		a2dea8a9378cd0986bec838c7a6cff8f1c784a1f
org.apache.camel.quarkus	camel-quarkus-rest-openapi	2.7.0		c532dd6cb3707125da66eadaf55e64bcb0618cae
org.apache.camel.quarkus	camel-quarkus-rest-openapi	2.7.1		e505c75a8c0c9263d83fa9dcb2c86b6317963dae
org.apache.camel.quarkus	camel-quarkus-rest-openapi	2.7.2		ac7e86b180bf1351fc722eda1272fbd332f705d4
org.apache.camel.quarkus	camel-quarkus-rest-openapi	2.8.0		6180e7c879354dd1b250cf1f5a4766e8403a3faa
org.apache.camel.quarkus	camel-quarkus-rest-openapi	2.8.0-M1		1d5a55129f5b5555ccdee689b19b3b79644383a8
org.apache.camel.quarkus	camel-quarkus-rest-openapi	2.9.0		38ec499f40794589c8e098b9aefa3cef1c119c70
org.apache.camel.quarkus	camel-quarkus-rest-openapi	3.0.0-M1		e8e368b1ad00afca232a85b75127308b97c8937a
org.apache.camel.quarkus	camel-quarkus-rest-openapi	3.0.0-M2		6a59858a58b93cb88c9718fabcf13ce8fd47d40b
org.apache.camel.quarkus	camel-quarkus-rest-openapi	3.0.0-RC1		d8f1e5abe5fa09ddffc223bf8842aaaae53d719c
org.apache.camel.quarkus	camel-quarkus-rest-openapi	3.0.0-RC2		3e24b01589c21b7419f2c4502aaa7a095a84d271
org.apache.camel.quarkus	camel-quarkus-rest-openapi	3.10.0		e1bd465db9c26ea83b34f76925132895b67df9de
org.apache.camel.quarkus	camel-quarkus-rest-openapi	3.11.0		26e20ad9d7f12363a9fbcaf185364876f288ee25
org.apache.camel.quarkus	camel-quarkus-rest-openapi	3.12.0		2485b71b01a1eff2fb5bd80daad051d63b592e26
org.apache.camel.quarkus	camel-quarkus-rest-openapi	3.13.0		dfd1746bf222875f150442c8b30489111aed4717
org.apache.camel.quarkus	camel-quarkus-rest-openapi	3.14.0		6d9c1f9626f3a94aa46315ccb08433431a3db97b
org.apache.camel.quarkus	camel-quarkus-rest-openapi	3.15.0		1652c049873a5fcf1c870c120f3b59754695f68a
org.apache.camel.quarkus	camel-quarkus-rest-openapi	3.15.1		dfbc7fae1831fcfee6c72e495e4202495bcead1b
org.apache.camel.quarkus	camel-quarkus-rest-openapi	3.15.2		b68d3638d041ec26c10aa20fa43c9a664df8e996
org.apache.camel.quarkus	camel-quarkus-rest-openapi	3.15.3		d2ad028179044fb4b69a7f8bff1d6c67292a74d4
org.apache.camel.quarkus	camel-quarkus-rest-openapi	3.16.0		3455b57667747e1f110d152d0c0687bcf68ce08c
org.apache.camel.quarkus	camel-quarkus-rest-openapi	3.17.0		359f43b15cb52468994fceff932ec17d59461d4d
org.apache.camel.quarkus	camel-quarkus-rest-openapi	3.18.0		9ee03747f747d767314a3639418040300c7c984c
org.apache.camel.quarkus	camel-quarkus-rest-openapi	3.19.0		b26bb05214296ab341a5131fe78cc15b35764426
org.apache.camel.quarkus	camel-quarkus-rest-openapi	3.2.0		23807e49a49b3c86a67db3614ebc642677c6fad9
org.apache.camel.quarkus	camel-quarkus-rest-openapi	3.2.1		271219b552f60c09a8966ce56b3d41ab0b4fb4e1
org.apache.camel.quarkus	camel-quarkus-rest-openapi	3.2.2		b390e08e437a1c1d7c7e67755f8305bd84cf757b
org.apache.camel.quarkus	camel-quarkus-rest-openapi	3.2.3		e7bcccdbb6488eb1396a5ce3b52d0b8313128dc7
org.apache.camel.quarkus	camel-quarkus-rest-openapi	3.20.0		8ed53e39b84be4155489c91051ce5212a68096de
org.apache.camel.quarkus	camel-quarkus-rest-openapi	3.22.0		bc88974d3a4be231ad8cf4d3df8d5914f1c8d2fb
org.apache.camel.quarkus	camel-quarkus-rest-openapi	3.4.0		6882c5a360d001cf918bba7c9a635bc990915b56
org.apache.camel.quarkus	camel-quarkus-rest-openapi	3.5.0		ec2d83e6dca3019a90166e768e7ae257f1c90332
org.apache.camel.quarkus	camel-quarkus-rest-openapi	3.6.0		cefbeb7f8b2e3385f5bcbdd070f936da834175de
org.apache.camel.quarkus	camel-quarkus-rest-openapi	3.7.0		71dca7b7e427fb69138f0921bea987bed0f0a74d
org.apache.camel.quarkus	camel-quarkus-rest-openapi	3.8.0		01a5ab4ea93407d476167c800d4a4468dffa34c6
org.apache.camel.quarkus	camel-quarkus-rest-openapi	3.8.1		db4a5303ad58f58a65b69daa416d3f3647f6c57b
org.apache.camel.quarkus	camel-quarkus-rest-openapi	3.8.2		0d512b89be1869c302a78aca8549892c86869f57
org.apache.camel.quarkus	camel-quarkus-rest-openapi	3.8.3		74c470bd149c01323cd035d5687ae859db4655f9
org.apache.camel.quarkus	camel-quarkus-rest-openapi	3.8.4		caa0a107f74a00972cb667408ff5a2687ab386e8
org.apache.camel.quarkus	camel-quarkus-rest-openapi	3.9.0		d027a20bdcfb7c2af8918a958138d55580cb7285
org.clapper	grizzled-slf4j_2.12.0-M5	1.1.0		bf0a3f083e339029899407fe7401d11dacbbb568
org.codehaus.mojo	nb-shared	1.0		327aa43a068ca69df5416b0aea53b87035839cd4
org.codehaus.mojo	nb-shared	1.1		858858e009a241371ea496ea7c9c3a81ee32a118
org.codehaus.mojo	nb-shared	1.2		e520bcf44b9e90ab65b48dd554c2e7c900f264ef
org.graalvm.polyglot	llvm-managed	23.1.0		N/A
org.graalvm.polyglot	llvm-managed	23.1.1		N/A
org.graalvm.polyglot	llvm-managed	23.1.2		N/A
org.graalvm.polyglot	llvm-managed	23.1.3		N/A
org.graalvm.polyglot	llvm-managed	23.1.4		N/A
org.graalvm.polyglot	llvm-managed	23.1.5		N/A
org.graalvm.polyglot	llvm-managed	23.1.6		N/A
org.graalvm.polyglot	llvm-managed	23.1.7		N/A
org.graalvm.polyglot	llvm-managed	24.0.0		N/A
org.graalvm.polyglot	llvm-managed	24.0.1		N/A
org.graalvm.polyglot	llvm-managed	24.0.2		N/A
org.graalvm.polyglot	llvm-managed	24.1.0		N/A
org.graalvm.polyglot	llvm-managed	24.1.1		N/A
org.graalvm.polyglot	llvm-managed	24.1.2		N/A
org.graalvm.polyglot	llvm-managed	24.2.0		N/A
org.graalvm.polyglot	llvm-managed	24.2.1		N/A
org.graphstream	pherd	1.0		def146e11a24b48f88e8af5fa14ca383f8ee4dd2
org.jbundle.base.screen	jbundle-base-screen-control-reactor	0.7.7		N/A
org.jbundle.base.screen	jbundle-base-screen-control-reactor	0.7.8		N/A
org.jbundle.base.screen	jbundle-base-screen-control-reactor	1.0.1		N/A
org.jbundle.base.screen	jbundle-base-screen-control-reactor	1.0.10		N/A
org.jbundle.base.screen	jbundle-base-screen-control-reactor	1.0.11		N/A
org.jbundle.base.screen	jbundle-base-screen-control-reactor	1.0.2		N/A
org.jbundle.base.screen	jbundle-base-screen-control-reactor	1.0.3		N/A
org.jbundle.base.screen	jbundle-base-screen-control-reactor	1.0.9		N/A
org.mvnpm	mouse-wheel	1.2.0		335268213addafcf8c3c57241a1ff20145ab1cd2
org.ogc-schemas	omx-v_1_0_0	3.0.0		1771e49dea48950ccb5ac199c16a2ab15102e7bb
org.ogc-schemas	omx-v_1_0_0	4.0.0		678f2b57d4620ee4d7f0bb7226501dc707f32eda
org.ogc-schemas	omx-v_1_0_0	5.0.0		98c8757f346fb97577c00e76478ff96adb29773b
org.ogc-schemas	omx-v_1_0_0	5.0.1		3d0767cba7327339b741790a376568a2f82e5e87
org.rogach	scallop_native0.4_2.11	4.0.2		733dfa7f9be5ecde0159badac4f9bf0396180899
org.rogach	scallop_native0.4_2.11	4.0.3		dcadfd259306bdfc09fcc86b6d247ee0a7a526e1
org.rogach	scallop_native0.4_2.11	4.0.4		e46b2fce5ac8fd31153da91288d7e27239218724
org.rogach	scallop_native0.4_2.11	4.1.0		d6776012b785fe9b6dad42ef9960529e93c5cca7
org.rogach	scallop_native0.4_2.11	5.0.0		1c65d6a411f9ede4eff00dd4c7feeee5adbb7e13
org.rogach	scallop_native0.4_2.11	5.0.1		021529a4e091bccdb387767655c96f5db9cfebb4
org.rogach	scallop_native0.4_2.11	5.1.0		5809eeecc53affe61c27143055204572bc0124fd
org.webjars.bowergithub.jshttp	vary	1.1.2		b100315930bec43ce033aa428d8266a33853c34f
org.webjars.npm	bach	1.2.0		916ba1fd2b1260ce9f9e7ea0cc6e9aa34af0fb68
org.webjars.npm	bach	2.0.1		41e5d8b5174d3cae3c96ac166462e1df9f3f0be3
tech.kotlinlang	camera.qr-iossimulatorarm64	0.5.0		N/A
tech.kotlinlang	camera.qr-iossimulatorarm64	0.5.0	metadata	1407a24f03bade5e0d02459d3feafcf4b441a657
tech.kotlinlang	camera.qr-iossimulatorarm64	0.6.0		N/A
tech.kotlinlang	camera.qr-iossimulatorarm64	0.6.0	metadata	efac9414c8370837f8dcfb1f2fb951abf02709ac
vip.xiaonuo.nacos	nacos-api	2.1.2		bcb7fc2ddaa78395e05d216c8a49550b00e4e777
vip.xiaonuo.nacos	nacos-api	2.1.2.GA		6ded3c3424515f6c7ac63e0aec891db7e34fe517
vip.xiaonuo.nacos	nacos-api	2.1.2.RELEASE		14a73650282193ddcc8f0e58c515634204d2b900
vip.xiaonuo.nacos	nacos-api	2.3.1		0214741ba33c8d79f9bcc9e2c6405d9ee47775a1
