ca.dsolutions	javafx	1.0		e870b2d60a98ab560e29dc7b91b5a26691d4bf77
dev.zio	zio-aws-connect_2.12	5.19.33.1		2e6c963864ddd62d6729a83a5f9ce9111483ef6b
dev.zio	zio-aws-connect_2.12	5.19.33.2		47bf0d2a9a5300d1e1462be2471e00527c172ed4
dev.zio	zio-aws-connect_2.12	5.19.7.1		9713d841c3507c4c657ae982638acf7ac3a9e0cf
dev.zio	zio-aws-connect_2.12	5.19.7.2		7aff7c704702b2f2ce55548ae9166e5f424c5c41
dev.zio	zio-aws-connect_2.12	5.19.7.3		0c3e31917da0273abf13ee6a266976e05153d150
dev.zio	zio-aws-connect_2.12	5.19.7.4		e530ff8b6215b1827123db4122a6b34f2e3cf577
dev.zio	zio-aws-connect_2.12	5.19.7.5		9812e42fb3754b97a86265730e23701a1fec2647
dev.zio	zio-aws-connect_2.12	5.19.7.6		bc905d8c1bf9be7740c5bfc5522bd2e772c3dcc3
dev.zio	zio-aws-connect_2.12	5.19.8.1		43f2255692aa33cc8ed75ba0e9c0eea950754594
dev.zio	zio-aws-connect_2.12	5.19.8.2		5f2d439daece97f4db3a72f380ff513ec0d5a7e5
dev.zio	zio-aws-connect_2.12	5.19.8.3		a0489eee2e795590f402ba175a235983479a5b6a
dev.zio	zio-aws-connect_2.12	5.19.8.4		d4754ec90184bf65d184dc2421766c1dbb2915fd
dev.zio	zio-aws-connect_2.12	5.20.17.1		ebc5038dcefbdc3994df6b4591353fe7d4195c9d
dev.zio	zio-aws-connect_2.12	5.20.17.2		7103d26e29c237794059f1ce15588fe90dd679b5
dev.zio	zio-aws-connect_2.12	5.20.22.1		a1b77edfd6b36756aef93ce8c53df97a573c371a
dev.zio	zio-aws-connect_2.12	5.20.22.2		c7196e01295c62b08c265b2082d22d72be31a353
dev.zio	zio-aws-connect_2.12	5.20.22.3		11d7f187379a44ee3bb79b26fa67ea0dc64893eb
dev.zio	zio-aws-connect_2.12	5.20.32.1		48145d628904872bfbd56b5a9646fd3898421ac7
dev.zio	zio-aws-connect_2.12	5.20.32.2		ec385efda0f5e5a35ededdd1693fe01b6de138f6
dev.zio	zio-aws-connect_2.12	5.20.37.1		909ab5805881a9b93ad4712cc5faee7924cb1cd8
dev.zio	zio-aws-connect_2.12	5.20.42.1		2efc1323ae7693efa351f9db63f17758382d510b
dev.zio	zio-aws-connect_2.12	5.20.7.1		463756e31c3e7055d9b072969aba6d97effab2b5
dev.zio	zio-aws-connect_2.12	5.20.7.2		b4d7b825c513f547edf5ecb244de50627442744c
dev.zio	zio-aws-connect_2.12	5.20.7.3		369ff9b32a4d112073a6a8bce44b5b3409996b3b
dev.zio	zio-aws-connect_2.12	6.20.103.1		846195ea340a86ae069a5f7eedfa4da31fbdaeb3
dev.zio	zio-aws-connect_2.12	6.20.103.2		c056b93ee78bd12ae3f7569485c72278f0815396
dev.zio	zio-aws-connect_2.12	6.20.115.1		2c22871fa1493903c28e074e30c4691ac9810265
dev.zio	zio-aws-connect_2.12	6.20.115.2		780774636085cc68b6d901e2e444bc81e1490a39
dev.zio	zio-aws-connect_2.12	6.20.120.1		d0fa9777f7bf5f47a60b59f6783432e086f1ef89
dev.zio	zio-aws-connect_2.12	6.20.149.1		37c9ba4e8db0112941f04dfebf8e9b19f10304de
dev.zio	zio-aws-connect_2.12	6.20.149.2		d6a892aafa56d8aec3fa4cd335127bceab875222
dev.zio	zio-aws-connect_2.12	6.20.162.1		ee63041eb55e0285dcab3c53220df21e82d47cbd
dev.zio	zio-aws-connect_2.12	6.20.162.2		d53f264188bc321dbbf0cecb2e54f4eaaabd71fd
dev.zio	zio-aws-connect_2.12	6.20.42.1		2d3ff121193160c006376547f917468cdc09f97a
dev.zio	zio-aws-connect_2.12	6.20.42.2		36bf8b9d5aea4cd1d59e07a34ce462101e8d304c
dev.zio	zio-aws-connect_2.12	6.20.47.1		d6cbf0a54d50ebcd3086324eb0c4ccb4b2a290c0
dev.zio	zio-aws-connect_2.12	6.20.56.2		fd5a6ff0fa5f99ea7a21f5226b20b03b71fb7462
dev.zio	zio-aws-connect_2.12	6.20.58.1		310009d14e1c9846a8a0deebea3b6b2803296aaf
dev.zio	zio-aws-connect_2.12	6.20.58.2		59dee0ec9e12a8d9c467809f172d51eaee009136
dev.zio	zio-aws-connect_2.12	6.20.58.3		87f593b2f8fcdcfb3a345e3d742ee973b5b1931c
dev.zio	zio-aws-connect_2.12	6.20.61.1		3933172c0348d5036ae57c55d8f5f541f324285c
dev.zio	zio-aws-connect_2.12	6.20.69.1		f60389748c5ac4dedcca12886c52dd4295aa3c02
dev.zio	zio-aws-connect_2.12	6.20.69.2		67d36325137a069902d68f317710cb7fa3798212
dev.zio	zio-aws-connect_2.12	6.20.74.1		0ad07b6f27bfe85629332d8f0e030b60de7c4715
dev.zio	zio-aws-connect_2.12	6.20.74.2		bd43db2e0e4946f32b6c6389a01d6d0504bacc02
dev.zio	zio-aws-connect_2.12	6.20.78.1		79f206a341501768b286615c76d82c188be998ff
dev.zio	zio-aws-connect_2.12	6.20.78.2		082222ac5122d2538d9074ce7fb970604d657f7c
dev.zio	zio-aws-connect_2.12	6.20.78.3		d40e7476a4a07cf577388b8e12ba6b24bf0b8bc4
dev.zio	zio-aws-connect_2.12	6.20.83.1		3afe8728085194964ee928028b3766a723d3a023
dev.zio	zio-aws-connect_2.12	6.20.83.2		c2d904cfbd2981a577198b8593f34541705c4f0a
dev.zio	zio-aws-connect_2.12	6.20.97.2		8726e896fa283260069c892a9b8f21924fcd5ffa
dev.zio	zio-aws-connect_2.12	7.21.15.1		133dbf0429872b872487f210cdb9266ad2114d56
dev.zio	zio-aws-connect_2.12	7.21.15.10		8198132e9f2411e3cf1bbf0cebe40457f13f0223
dev.zio	zio-aws-connect_2.12	7.21.15.11		94e6f08563c0d6dcbd2152ab2622ba4b8e2285e6
dev.zio	zio-aws-connect_2.12	7.21.15.12		a9b0d1d0211a96a038bca8b7feab7b81c5ce70cd
dev.zio	zio-aws-connect_2.12	7.21.15.13		89f58c5521901487020c0f1524d69a3fb0afdc14
dev.zio	zio-aws-connect_2.12	7.21.15.15		3f1b5c55930d5fd33d8b823a4966bdd7c9b17350
dev.zio	zio-aws-connect_2.12	7.21.15.2		d30caac3ece876602154d30788239fe5227f5870
dev.zio	zio-aws-connect_2.12	7.21.15.3		4b8d3d8a5a8f9c13ba9f9c2f3a5b35696cccaf8b
dev.zio	zio-aws-connect_2.12	7.21.15.4		9a5dcbf8b731d6244f3e9e50f133394ea29f33c5
dev.zio	zio-aws-connect_2.12	7.21.15.5		8923afbb829cc320ca9b8c07f73639a4edeb12a1
dev.zio	zio-aws-connect_2.12	7.21.15.7		02c2a295d566fed16718de3ffcdd0ecb9b3183c2
dev.zio	zio-aws-connect_2.12	7.21.15.8		88ce88eb5a96a1aa77cd82de7ffac66c45874c2c
dev.zio	zio-aws-connect_2.12	7.21.15.9		53641e5d2dfea884b363942642266ea23d7e2984
dev.zio	zio-aws-connect_2.12	7.28.24.2		6d18278dee36fdbd523bff859791afaadd6f7dc0
dev.zio	zio-aws-connect_2.12	7.28.26.1		d065ed8bda39a15b611be1ca2897ee55593d5de1
dev.zio	zio-aws-connect_2.12	7.28.29.1		cfb62bec879cb1ab7bc45d81b3051ddbc2d14ec0
dev.zio	zio-aws-connect_2.12	7.28.29.10		f233040bdd3f5d043e7b9bc96fcd273a4c72af29
dev.zio	zio-aws-connect_2.12	7.28.29.11		e8d83c5e735a73e3bf88ef7b1a63f6451b0c042e
dev.zio	zio-aws-connect_2.12	7.28.29.12		ad16f99f2ada057072264d104dabde2ca08813f2
dev.zio	zio-aws-connect_2.12	7.28.29.13		4a548897c80e9a4f09df9e90ad0c34f42c615059
dev.zio	zio-aws-connect_2.12	7.28.29.14		7835e950d4e915134d8c1798aac964cf6c77f957
dev.zio	zio-aws-connect_2.12	7.28.29.15		6de9922411f3cb6d2bdafb82e451368b570f36f6
dev.zio	zio-aws-connect_2.12	7.28.29.16		88e35d494e04681df224c5abb920ef677a8396d5
dev.zio	zio-aws-connect_2.12	7.28.29.17		6faa6266d3cac62cc8988526aee585468b7a8420
dev.zio	zio-aws-connect_2.12	7.28.29.18		6bd864b03aa969c82bb4acf632667cf4dfe4127e
dev.zio	zio-aws-connect_2.12	7.28.29.19		5c9b8ff7d5986e8ab9fa89c7bb8b86b19f6d7abc
dev.zio	zio-aws-connect_2.12	7.28.29.2		ecb83990fe39ddf0d16137ed2f11f4c4ffdcbf14
dev.zio	zio-aws-connect_2.12	7.28.29.3		8bd78c5f522df07dc51ed9fd5756feeb9f917ea0
dev.zio	zio-aws-connect_2.12	7.28.29.4		081f7ddfcd9bd5d0cf200b266bfd528b4c5a6d8f
dev.zio	zio-aws-connect_2.12	7.28.29.5		4d8df29538b57dee846f9f7604d082dcbe3e4b87
dev.zio	zio-aws-connect_2.12	7.28.29.6		06b8bb71656483509e524d1ae80f1516b24e9db1
dev.zio	zio-aws-connect_2.12	7.28.29.7		65a506e31ee6554243acb130e2fbf3b404a8b5a8
dev.zio	zio-aws-connect_2.12	7.28.29.8		259c40e27e0d89c4c7e175f14405356b306b8193
dev.zio	zio-aws-connect_2.12	7.28.29.9		d60adb3c7a1d060e3267424e9c16f4b6ad8d0004
dev.zio	zio-aws-connect_2.12	7.30.15.1		ef06131cd815351f36c1c4cba1e92d6637746342
dev.zio	zio-aws-connect_2.12	7.30.15.2		1a0876ded9822b16e9819c8b19553a2018fbcd23
dev.zio	zio-aws-connect_2.12	7.30.16.1		5de41249eb9faa478cd123b2e9bb7a95ab794b52
dev.zio	zio-aws-connect_2.12	7.30.16.2		e490787c6f500ed45f0a836bd42a07398b44bf0a
dev.zio	zio-aws-connect_2.12	7.30.16.3		520649561232e4b605bbee74e38b61599994ee7c
dev.zio	zio-aws-connect_2.12	7.30.16.4		1b63b3e6e850385ae42fb9496ea35fdd6871490e
dev.zio	zio-aws-connect_2.12	7.30.20.1		e82b823eb8f6c6d1e3e21bb859d9ed45e9b65a0c
dev.zio	zio-aws-connect_2.12	7.30.22.1		0d86fd75971df2c2876c000f3863b0f82e77dc1b
dev.zio	zio-aws-connect_2.12	7.30.22.2		5011201e3d5fea0c31d06b7ed685e6912822b4c5
dev.zio	zio-aws-connect_2.12	7.30.23.1		ded2f78a0a9d5c61d190e83feb582aa1f80396c1
dev.zio	zio-aws-connect_2.12	7.30.24.1		bd48f015ba3a155b37ee912d6f9643e4d74d34b9
dev.zio	zio-aws-connect_2.12	7.30.24.2		7306052cd018a8812677152ea12b65f4633a7169
dev.zio	zio-aws-connect_2.12	7.30.25.1		8946a6574015dd6a806c02afc0610d0e5b84e4d0
dev.zio	zio-aws-connect_2.12	7.30.26.1		3f99dde289be5333769ca282356e22b7a56a524a
dev.zio	zio-aws-connect_2.12	7.30.27.1		951e3e58866070b98a1bc4fb4559860d1f94a70e
dev.zio	zio-aws-connect_2.12	7.30.27.2		2c739b54e402635f6a2301df26220a54187f1172
dev.zio	zio-aws-connect_2.12	7.30.29.1		33016f0f5bc495ea36fac72275f613e1a41453b9
dev.zio	zio-aws-connect_2.12	7.30.30.1		ba24388dddeaf10c70d3a7b6b9a9486b1fcdc236
dev.zio	zio-aws-connect_2.12	7.30.31.1		08f48feb0ab71e0db2a338b78600da47d1af4e67
dev.zio	zio-aws-connect_2.12	7.30.31.2		f8d3cfc672ee338e96d326493ce5a3e9dedc6260
dev.zio	zio-aws-connect_2.12	7.30.32.1		cac901f275b526113e5ff249c4f879dd8538387e
dev.zio	zio-aws-connect_2.12	7.30.33.1		8f58f29c6c414d26ee3460e122f4e574a7b174a4
dev.zio	zio-aws-connect_2.12	7.30.34.1		126dc3f6591b9d9ff6d9a798250a470c78622bf2
dev.zio	zio-aws-connect_2.12	7.30.34.2		fdeb5e5a98a735406357cca8f199c3448e33efd5
dev.zio	zio-aws-connect_2.12	7.30.35.1		7318935505613617a064d56ce8a8252ad8ddf34e
dev.zio	zio-aws-connect_2.12	7.30.36.1		049dc1bf00f8c55f5b8677d1e64553d9e774ae5f
dev.zio	zio-aws-connect_2.12	7.30.37.1		b2a62da6936d33f744286971ef30763516180533
dev.zio	zio-aws-connect_2.12	7.30.38.1		faf07f6fc99612ab1f840bf8947f66e9b98a2fff
dev.zio	zio-aws-connect_2.12	7.30.38.2		03e87c7c2ac5f0332612180abd8b06af35b51498
dev.zio	zio-aws-connect_2.12	7.31.0.1		ec11bf7c4651e9c598b90a32dec35d7a50715a84
dev.zio	zio-aws-connect_2.12	7.31.1.1		bb148bcc6b6f9dcaffbbcfcf24ba65635873508f
dev.zio	zio-aws-connect_2.12	7.31.1.3		1cca09ac2248002697b1291cf976c58164841123
dev.zio	zio-aws-connect_2.12	7.31.1.4		bcd82e6e02819ed456f7ddc5f7b17af2abaaa6d5
dev.zio	zio-aws-connect_2.12	7.31.1.5		2c74b043676118079947774eb64c07edd01bdd23
dev.zio	zio-aws-connect_2.12	7.31.10.1		38d05502930a406350e7e7831ed98e4e8eed3383
dev.zio	zio-aws-connect_2.12	7.31.11.1		9d72fdf4efab5531718d7a5675529d02d27d8b28
dev.zio	zio-aws-connect_2.12	7.31.13.1		e13a2c24ba7b32f44f4a3d0a2bd860c3705e7770
dev.zio	zio-aws-connect_2.12	7.31.14.1		f0deea79c1905897b82d28adda4d12eb5201a472
dev.zio	zio-aws-connect_2.12	7.31.15.1		5838649d71ea2096c31537e42a6567f0ab978b92
dev.zio	zio-aws-connect_2.12	7.31.16.1		9f7e6d010b092f0410d8c6b24ba30eb7e198272b
dev.zio	zio-aws-connect_2.12	7.31.16.2		6094f9a68ff228b6a125c0b86c0892ae33ddc3db
dev.zio	zio-aws-connect_2.12	7.31.17.1		86c5b9ff7e00ca00eed4482191553929ba5b5299
dev.zio	zio-aws-connect_2.12	7.31.18.1		cc68483f81d571a21c1345b444f94132494409e7
dev.zio	zio-aws-connect_2.12	7.31.19.1		e85e55d00119db4d6adeee69768dd8f1821e3913
dev.zio	zio-aws-connect_2.12	7.31.2.1		076010ef997c88414d92654e9477f473b91b90df
dev.zio	zio-aws-connect_2.12	7.31.20.1		98f8ca926b7ef49d6091a218ed68a9ba2a8b53e3
dev.zio	zio-aws-connect_2.12	7.31.21.1		6927bbe145103f959250a0ca6140fd2d1cd52448
dev.zio	zio-aws-connect_2.12	7.31.22.1		02b42cf254a8bf5cd90e9f97d21ea05d10fc72f6
dev.zio	zio-aws-connect_2.12	7.31.22.2		64514c1c6d84d428f577478d42f6ec8e865e79c4
dev.zio	zio-aws-connect_2.12	7.31.24.1		7ee00f9b10c7c13ed83d31ac35c2e24b15cb4c0b
dev.zio	zio-aws-connect_2.12	7.31.25.1		4a66f9cf79a9dbd26b5495ea8bc5329a6110cef1
dev.zio	zio-aws-connect_2.12	7.31.26.1		e473bf0d9b3dfc5b2a19385f76e5b7c19255363a
dev.zio	zio-aws-connect_2.12	7.31.26.2		362f58f45402869371ffe3dc2249c8548cdb05c7
dev.zio	zio-aws-connect_2.12	7.31.27.1		c3f4fa9ce1f3139910321410c43b1d60ba706d16
dev.zio	zio-aws-connect_2.12	7.31.28.1		7e18ba9a81fa94dc5961b88a4b953164427dc5eb
dev.zio	zio-aws-connect_2.12	7.31.3.1		419f7e17ef5b41f79e64022c8aa03c1f5bf40056
dev.zio	zio-aws-connect_2.12	7.31.30.1		12139a39e675cc915fe3ddddce9048c11002dc01
dev.zio	zio-aws-connect_2.12	7.31.4.1		6ce3e84c2ade74b3407121dfd10bc715a11ec38a
dev.zio	zio-aws-connect_2.12	7.31.6.1		972ff45698baeaf72a35847872a12b1d7518c7b2
dev.zio	zio-aws-connect_2.12	7.31.6.2		b9bacf3b1f93348c644c54237972b2911ceb3a84
dev.zio	zio-aws-connect_2.12	7.31.6.3		635439a5c827de96d1e0806a2319e7a475caea8a
dev.zio	zio-aws-connect_2.12	7.31.7.1		93486ef1dee9a7cb78e6b8c7037c769fe146e280
dev.zio	zio-aws-connect_2.12	7.31.8.1		e303a3db9b9fdb4b0519920852e95f922e58d900
dev.zio	zio-aws-connect_2.12	7.31.9.1		82db4474dae026c5a45c193ec13883645d974a99
eu.fbk.twm	twm-wiki	1.4		ff1e2a4ac428dba7d65e698bf1b2f045b08fe7f8
fr.haan.bipak	bipak-android	0.9.0		N/A
fr.haan.bipak	bipak-android	0.9.1		N/A
fr.haan.bipak	bipak-android	0.9.2		N/A
io.apicurio	apicurio-registry-utils-streams	1.3.0.Final		076dae8c969753247e0ec452834e1f939627275b
io.apicurio	apicurio-registry-utils-streams	1.3.1.Final		de4ca11390ccbfc0d295f978b6c9f5866df5032b
io.apicurio	apicurio-registry-utils-streams	1.3.2.Final		69116f1227af4bb4f67f3d750e31fba23d3150b8
io.bootique.cayenne	bootique-cayenne-jcache	0.18		dca663f8e6ee800ce2297304687a220aef53a71e
io.bootique.cayenne	bootique-cayenne-jcache	0.19		03135222d6a38e8f0968bda683d1afa1eff3bcaf
io.bootique.cayenne	bootique-cayenne-jcache	0.20		96459b49d179b42045c8314b74eb22308ee23634
io.bootique.cayenne	bootique-cayenne-jcache	0.24		305a24d2b7068e37f28a0cdfdcdfa56d28d43bb0
io.bootique.cayenne	bootique-cayenne-jcache	0.25		b0b3586309c6afc91c34fb2af8511c65fc4e89bf
io.bootique.cayenne	bootique-cayenne-jcache	1.0		e782f3733e7983b792717ee1f889727bc6828cac
io.bootique.cayenne	bootique-cayenne-jcache	1.0.RC1		8efe82a8b3ff3b59e063e076501721333ca68e56
io.bootique.cayenne	bootique-cayenne-jcache	1.1		a4c3cc813fbcc8783b3948e67764ded04dc17a33
io.bootique.cayenne	bootique-cayenne-jcache	1.2		4a3fba81e62ca2edb82065e77832c54f72cef2b9
io.bootique.cayenne	bootique-cayenne-jcache	1.3		59c549e4a31602c4c5d003d56a65dbf1ceb26d6c
io.bootique.cayenne	bootique-cayenne-jcache	2.0		0bbdb96aef65d057a0aacf264f9e31507e25856d
io.bootique.cayenne	bootique-cayenne-jcache	2.0.1		cc24f7b6d184a91c577fc8b33cd163bf0f49f379
io.bootique.cayenne	bootique-cayenne-jcache	2.0.B1		0f803fe6ba2ffd00311a07bdae61fc1fb997c626
io.bootique.cayenne	bootique-cayenne-jcache	2.0.M1		166d878dc69139a2c9c1d0da7caf2e1184889b2f
io.bootique.cayenne	bootique-cayenne-jcache	2.0.RC1		5c84f2ede342bf7fe5a95b1c398c628602626518
io.chrisdavenport	cats-par_sjs0.6_2.12	0.0.3		2c7567ba1f9cafa7b0d0fdeb29ff548455909e74
io.chrisdavenport	cats-par_sjs0.6_2.12	0.1.0		cebfa66c609c9b0cc7601d5e3657cdc07a077804
io.chrisdavenport	cats-par_sjs0.6_2.12	0.2.0		f90c008268f3d361cb1c5c2ddbebe382a3a11abc
io.chrisdavenport	cats-par_sjs0.6_2.12	0.2.1		1ae502aa64885b8c6b81c1698999c5b01d46734a
io.chrisdavenport	cats-par_sjs0.6_2.12	0.3.0-M1		fe0a535be8772c9a0129f0a55592482736f47b8b
io.chrisdavenport	cats-par_sjs0.6_2.12	1.0.0-RC1		df6548f3fa74cde09051608035cd9cb1e89e9eb5
io.chrisdavenport	cats-par_sjs0.6_2.12	1.0.0-RC2		5839279c72d99b2359f0f8fb2acafbf303850bcb
io.cucumber	cucumber-guice	1.2.6		5b7296f6c46e597dbc2b6bfc92d9c9649ec93fd5
io.cucumber	cucumber-guice	2.0.0		af3ff77cbf5f15ca5f1bf51b4b8d2bff4d548045
io.cucumber	cucumber-guice	2.0.1		0c54fc3ff0c400a5cd597294a28c424056314a0a
io.cucumber	cucumber-guice	2.1.0		37496da50ab9912e3d2e962b62feeaa69a3c3b59
io.cucumber	cucumber-guice	2.2.0		56c3896f52eac022cf3ec999813f77509b08f763
io.cucumber	cucumber-guice	2.3.0		0645fe62eec642fa6a6adf3b3984124250707271
io.cucumber	cucumber-guice	2.3.1		94f9cd84f423e96f58df7e3e6278243121c22e89
io.cucumber	cucumber-guice	2.4.0		14220f7c6f9aa58ecbe6b5dd1bba25d999c3c4a8
io.cucumber	cucumber-guice	3.0.0		f048b68d4fd6957d26ee8b4d83640448e05ad11d
io.cucumber	cucumber-guice	3.0.1		fa3edd5f3c0b67345e6fb1f900ba021b7b26c963
io.cucumber	cucumber-guice	3.0.2		b4c2fba82aa10c10d72a21051ccb467224d45799
io.cucumber	cucumber-guice	4.0.0		4cb8147b0bc25d35628f7fa5521fee7f817c8cbc
io.cucumber	cucumber-guice	4.0.1		933087907a5f41396bb372d8923defc8129d6fab
io.cucumber	cucumber-guice	4.0.2		cfd50eedf3a00698ec4b7903e2f2b5cf29af26b2
io.cucumber	cucumber-guice	4.1.0		60c3686b3cd04cf5bc58f2a14f8c684bbfae8eda
io.cucumber	cucumber-guice	4.1.1		ff0e39ee73cf1f75ea1d7916baea04e76a9ddc54
io.cucumber	cucumber-guice	4.2.0		5a96fdd8bf6aeb85d296a6d72f8bbe32cc20cd11
io.cucumber	cucumber-guice	4.2.1		1cf04bf82984538c1da711b7fe3ddad19111721f
io.cucumber	cucumber-guice	4.2.2		979f449a98cc80763ef80d9b8e4b994f19c007c0
io.cucumber	cucumber-guice	4.2.3		87e84cb094b1d6fd3d8a897283af936875461e6a
io.cucumber	cucumber-guice	4.2.4		2fd2df41863ceedce03e691d3a9d60df4b4d9a3d
io.cucumber	cucumber-guice	4.2.5		644f496643bbb3bd51c62b3b54cdf551dc10d0e2
io.cucumber	cucumber-guice	4.2.6		52aca8307fc2e2298b67b966b436c1af7a97ba02
io.cucumber	cucumber-guice	4.3.0		1443084ee13ec2827433f96449b74c9ee81e4eec
io.cucumber	cucumber-guice	4.3.1		273ddf757658a4e18fb1b40bbf1b8085880583fc
io.cucumber	cucumber-guice	4.4.0		22e4bebfa5e965bee764e849d370eb116ce12927
io.cucumber	cucumber-guice	4.5.0		1871fcd1dcc2f4b8a39a6e05a7865b57eddd3a58
io.cucumber	cucumber-guice	4.5.1		f480384cce5909148650e57cf332f9d16eabbbe8
io.cucumber	cucumber-guice	4.5.2		1fc223633d8d1d9f895dccb1389a4b8d417b25d7
io.cucumber	cucumber-guice	4.5.3		c711802ead397dc61f5427b02ad221c0089dbff9
io.cucumber	cucumber-guice	4.5.4		c8923844a6633ecb09c7d01cb6d2063c58c004c5
io.cucumber	cucumber-guice	4.6.0		5ac936d546eccd25d3ca31762d4a9d9163e6d16a
io.cucumber	cucumber-guice	4.7.0		856c9972b40ae6750acfc276905a3f986a121797
io.cucumber	cucumber-guice	4.7.1		2f9207a42b4bc9e87d99a3ec27cf682bac1a005e
io.cucumber	cucumber-guice	4.7.2		da76250f9df2a9ff71b9585bc0563c7bc37e2da8
io.cucumber	cucumber-guice	4.7.3		dce618dc33c505d83e21e90cbdf0a6c658431a15
io.cucumber	cucumber-guice	4.7.4		ec9da3a41058f2be4bb3dfb172c9c0e2c53045e5
io.cucumber	cucumber-guice	4.8.0		f5e85f94657f1d5ad829cea8a0ed3c574eb03f81
io.cucumber	cucumber-guice	4.8.1		e098daa48768a9e394386daccc3431eecfffaacd
io.cucumber	cucumber-guice	5.0.0		1f83caacb7e9b1e3a75dd2161e62b9b17f1cb3f3
io.cucumber	cucumber-guice	5.0.0-RC1		7977d52766ff54c9fdf70ec88e499f4eacdb23fc
io.cucumber	cucumber-guice	5.0.0-RC2		0b7156332a38957c236d0111373cafa644e1d437
io.cucumber	cucumber-guice	5.0.0-RC3		2d11754250795adaf2060b44dd529c8696656c38
io.cucumber	cucumber-guice	5.0.0-RC4		c98d0c542d16b92d8877620f3e88b995d55a46dd
io.cucumber	cucumber-guice	5.1.0		54b81c9344697b9019249ad71ed4a9981d88a2ed
io.cucumber	cucumber-guice	5.1.1		fc8d797e100e53212ddbd08ddcbbc4c9a3c8b479
io.cucumber	cucumber-guice	5.1.2		4a2b849170115d51db0dc6f4f9c53707c31acf4c
io.cucumber	cucumber-guice	5.1.3		8677232e3950fea654ce897b876c945559f08ceb
io.cucumber	cucumber-guice	5.2.0		c6cd1ebe3551f9f8f0582d5834979bb0c83bcdd5
io.cucumber	cucumber-guice	5.3.0		29c1642eaca1e61a48e39fc8b6333157e728305d
io.cucumber	cucumber-guice	5.4.0		783f7027ce26c3ed892e28bddb303d73adeadd18
io.cucumber	cucumber-guice	5.4.1		b63877ac4037bf22b2059e619749d6c940d94a04
io.cucumber	cucumber-guice	5.4.2		3b43a5717aee30b7033f05e51badc337177b8f02
io.cucumber	cucumber-guice	5.5.0		d5f3d94c99e503a9dad89a443b082ad5def0b469
io.cucumber	cucumber-guice	5.6.0		238fb70061d244d9229342a467b26c3645ca7655
io.cucumber	cucumber-guice	5.7.0		485891062c5ed78c7c35ffdf3b53fa97cc4d4ab5
io.cucumber	cucumber-guice	6.0.0		6588df7c0b454d7f84c4ef6e61d15c610d8c79d1
io.cucumber	cucumber-guice	6.0.0-RC1		f8c9adf790e52fa91fa13b152a3c2e9a1421fbb8
io.cucumber	cucumber-guice	6.0.0-RC2		b642098f81dadd979ab3194494d2e39c6d022c26
io.cucumber	cucumber-guice	6.1.0		ff867801c4b94f140e31fce32b003ec68d5cd0cc
io.cucumber	cucumber-guice	6.1.1		1b99fd34bb925923c4e505f07107bbdb0e9e8e36
io.cucumber	cucumber-guice	6.1.2		7b22614861f894d03f9ba90943b1026080dddc07
io.cucumber	cucumber-guice	6.10.0		7da45e3429e5f31ca675ea11a285bf38d9df0d27
io.cucumber	cucumber-guice	6.10.1		ccb28fb30a135d72058234b75a1a6998c4a5f726
io.cucumber	cucumber-guice	6.10.2		ac5bf1468a58adfda7d01518402d8b1c5a72b7b1
io.cucumber	cucumber-guice	6.10.3		6753e19130d7c8df6625634d246406c6eb80fc57
io.cucumber	cucumber-guice	6.10.4		ad6646c9408e05180a9f11e3127e59be439e864c
io.cucumber	cucumber-guice	6.11.0		e597550eaf94578b606333f3df8b1de19ec55a2a
io.cucumber	cucumber-guice	6.2.0		798d87be10277a42693ea81565924709b288ec41
io.cucumber	cucumber-guice	6.2.1		93db3e1e4c9a7a93d6fc55a9eb48ed9374cf5d8c
io.cucumber	cucumber-guice	6.2.2		ee9d8eb7bc0676f16f500ff03535d3fd29b1b292
io.cucumber	cucumber-guice	6.3.0		b16da429dad6ec96eed3a94772dbadb78cf2ad98
io.cucumber	cucumber-guice	6.4.0		8d5428102e0c05d970705d51862825936041445d
io.cucumber	cucumber-guice	6.5.0		10f725ecc2917bd28397fe90febf2e6193188852
io.cucumber	cucumber-guice	6.5.1		b62fd595f847cef7d8d5301472183388f08488bc
io.cucumber	cucumber-guice	6.6.0		f808b1a8f8b8bbb4234d8dfe2e8f93fcb5555e19
io.cucumber	cucumber-guice	6.6.1		d742986a26b28d2027948b07890530218f877644
io.cucumber	cucumber-guice	6.7.0		6f293396883d010ca8653459e4efd65de71388c7
io.cucumber	cucumber-guice	6.8.0		7bcdf31bb4f5f5148f285e516d5ce738996ea9c0
io.cucumber	cucumber-guice	6.8.1		3ce394612969178b8cc10f272942881b0f6bdf71
io.cucumber	cucumber-guice	6.8.2		1a7de04c684a955b6787fc6f92ea2cce2cd91beb
io.cucumber	cucumber-guice	6.9.0		3e2b33e811736d571a05b69b4eaa0a74042c5b4c
io.cucumber	cucumber-guice	6.9.1		fc1dd0b4c72e5afade21d479994ee4ede5906c68
io.cucumber	cucumber-guice	7.0.0		e5059603be6623074d5f236460e636197431ed1b
io.cucumber	cucumber-guice	7.0.0-RC1		f51568a1c4a579365d065822db5c8f8f0a50dda2
io.cucumber	cucumber-guice	7.1.0		f2c3193b9830a8e17d53b00f484d731f0ff15a8d
io.cucumber	cucumber-guice	7.10.0		b49ac4518af4290167fd96d12de5971841332f69
io.cucumber	cucumber-guice	7.10.1		0f72fc68ff39624eb978b925673e83c6ccd23692
