br.com.jbugbrasil.bot	persistence-service	1.0-Beta		0e2083ba1639595cd4f89637dd8bfc4273521d0f
org.jetbrains.kotlinx	kotlinx-serialization-properties-linuxx64	1.4.0-RC		N/A
org.jetbrains.kotlinx	kotlinx-serialization-properties-linuxx64	1.4.1		N/A
org.jetbrains.kotlinx	kotlinx-serialization-properties-linuxx64	1.5.0		N/A
org.jetbrains.kotlinx	kotlinx-serialization-properties-linuxx64	1.5.0-RC		N/A
org.jetbrains.kotlinx	kotlinx-serialization-properties-linuxx64	1.5.1		N/A
org.jetbrains.kotlinx	kotlinx-serialization-properties-linuxx64	1.6.0		N/A
org.jetbrains.kotlinx	kotlinx-serialization-properties-linuxx64	1.6.0-RC		N/A
org.jetbrains.kotlinx	kotlinx-serialization-properties-linuxx64	1.6.1		N/A
org.jetbrains.kotlinx	kotlinx-serialization-properties-linuxx64	1.6.2		N/A
org.jetbrains.kotlinx	kotlinx-serialization-properties-linuxx64	1.6.3		N/A
org.jetbrains.kotlinx	kotlinx-serialization-properties-linuxx64	1.7.0		N/A
org.jetbrains.kotlinx	kotlinx-serialization-properties-linuxx64	1.7.0-RC		N/A
org.jetbrains.kotlinx	kotlinx-serialization-properties-linuxx64	1.7.1		N/A
org.jetbrains.kotlinx	kotlinx-serialization-properties-linuxx64	1.7.2		N/A
org.jetbrains.kotlinx	kotlinx-serialization-properties-linuxx64	1.7.3		N/A
org.jetbrains.kotlinx	kotlinx-serialization-properties-linuxx64	1.8.0		N/A
org.jetbrains.kotlinx	kotlinx-serialization-properties-linuxx64	1.8.0-RC		N/A
org.jetbrains.kotlinx	kotlinx-serialization-properties-linuxx64	1.8.1		N/A
org.jets3t	cockpit	0.9.7		525881b6d3d44c2b9b19ad720e88ba1f665d7570
org.jibx.schema.org.opentravel._2010B	org.jibx.schema.org.opentravel._2010B.screen	1.0.0		be59f3621f83071754bacf017a73706fc60a52c2
org.jibx.schema.org.opentravel._2010B	org.jibx.schema.org.opentravel._2010B.screen	1.0.4		558e24b6470b1c15eff2edcb13338de73546f719
org.jibx.schema.org.opentravel._2010B	org.jibx.schema.org.opentravel._2010B.screen	1.0.6		334821abe67bbfc601b14379364f22885aa8b9b0
org.jibx.schema.org.opentravel._2010B	org.jibx.schema.org.opentravel._2010B.screen	1.0.9		70419205bf0915c62f5e36a287a5876c0b5216fb
org.jibx.schema.org.opentravel._2010B	org.jibx.schema.org.opentravel._2010B.screen	1.1.0		5f426a6cf4516dd48a1db0ba3cb97286b4d7cb50
org.jibx.schema.org.opentravel._2010B	org.jibx.schema.org.opentravel._2010B.screen	1.1.4		e7756e605a42a8ba5ab5663a945f3c879bd67be1
org.jibx.schema.org.opentravel._2010B	org.jibx.schema.org.opentravel._2010B.screen	1.2.0		716620a837508a5c0e63398a1beeb425a3486510
org.jibx.schema.org.opentravel._2010B	org.jibx.schema.org.opentravel._2010B.screen	1.2.1		96eb58ed7c9938029ae62e795fdbdc471ec37b91
org.kairosdb	m4j-logback	1.0.3		a8b5471d6e99e25b04a2e6ae96b4081b857ee749
org.kairosdb	m4j-logback	1.0.4		f4748932100cad7df2595c0b1b1704d631c9064d
org.kodein.memory	kodein-memory-crypto-mingwx64	0.10.0		N/A
org.kodein.memory	kodein-memory-crypto-mingwx64	0.10.1		N/A
org.kodein.memory	kodein-memory-crypto-mingwx64	0.10.2		N/A
org.kodein.memory	kodein-memory-crypto-mingwx64	0.11.0		N/A
org.kodein.memory	kodein-memory-crypto-mingwx64	0.9.0		N/A
org.microbule	microbule-example-cdi	0.1.0		feef55ad2cee496cda5849310b8b89fb70cf06ea
org.microbule	microbule-example-cdi	0.1.1		7d98395e771bd87cb14e81b0a7b733bc2b77a3ee
org.openbase.bco	registry.unit.test	1.1.0		ef1433f3e403ac1d4ce39fd35462e740639402c8
org.openbase.bco	registry.unit.test	1.1.1		91ac05f083ab159c3aa827c4725f9d4479c15252
org.openbase.bco	registry.unit.test	1.1.2		6758e6ce36199ba8b46dd49c1b64abcbfdf9d861
org.openbase.bco	registry.unit.test	1.1.3		e13e38208f033932bc3df9011bfe2588569235a9
org.openbase.bco	registry.unit.test	1.1.4		b4fe4dca2b26a63b5dd1a69838912cb30ad91cc9
org.openbase.bco	registry.unit.test	1.1.5		6d553e6af1cbab8936c67480c263c7ac705d1a30
org.openbase.bco	registry.unit.test	1.2.0		9aee6191902db1adce8cf158ff0e3d2052be2a76
org.openbase.bco	registry.unit.test	1.2.1		d4ba024aceb805cc9f1f9c8050270cb1a3c65a8a
org.openbase.bco	registry.unit.test	1.3.0		f869212505f614706d2780e63e652453c6bcd89c
org.openbase.bco	registry.unit.test	1.3.1		86dad327e0d83ab5a0abf9c8e250d95552cd0f9b
org.openbase.bco	registry.unit.test	1.3.2		dd0ea00d27dd52ec76cb8ed1fb1fac4e652e6046
org.openbase.bco	registry.unit.test	1.3.3		848aafb9d698a920bba80f899a3d3fd1d7c14f6d
org.openbase.bco	registry.unit.test	1.4.0		fa64ff5a7df51b375475715a92926fdf3325ac68
org.openbase.bco	registry.unit.test	1.4.1		0427a373ea464c0b141d1a12e497fdbe06a998cd
org.openbase.bco	registry.unit.test	1.4.2		933650c9a4025e60a4b2161bd3cfa4904d67d2ce
org.openbase.bco	registry.unit.test	1.4.3		82bf6e895c71caead0ec41e35755fa62f37e5cce
org.openbase.bco	registry.unit.test	1.4.4		d45547f3f1fd260f8e7ff533dfcba21e3d1de871
org.openbase.bco	registry.unit.test	1.4.5		2ba97ed3dc9f477ab19424cc9bfa681f26c31328
org.openbase.bco	registry.unit.test	1.5-alpha-0		38d980daa831ab72e13460248bd95241f5fbe3c6
org.openbase.bco	registry.unit.test	1.5.0		044020b35b302e5a8df2503e73b4b3c82e5d5e67
org.openbase.bco	registry.unit.test	1.5.1		50998366a1cc2c181be8f95ff951eba8daf4f377
org.openbase.bco	registry.unit.test	1.5.3		23759de868a7531a050d8e24e5e77b41f9b5c7d6
org.openbase.bco	registry.unit.test	1.5.4		c62763db52ca8d330b90711cd1b6352fc2557b4c
org.openbase.bco	registry.unit.test	1.6.0		ca31d465af2afa489d14f3c013dafe40417589b3
org.openbase.bco	registry.unit.test	1.6.1		9bf1353e7bc8b91379a02c3452d7ee46d4830d6e
org.openbase.bco	registry.unit.test	1.6.2		7d1a075aa43d961c6c739e8e1349bf4176424c60
org.openbase.bco	registry.unit.test	1.6.3		6dc45ab42fe0c26608248d68bc58a52459f94e57
org.openbase.bco	registry.unit.test	1.6.4		13506e7bfe3b8851678950d73c22ab57e262e280
org.openbase.bco	registry.unit.test	1.6.5		6c04bfcf923225f7475246b0d12da1da778651f9
org.openbase.bco	registry.unit.test	1.6.6		032dc9422abc188a09e1887ef8dcd52e613ea15a
org.openbase.bco	registry.unit.test	1.6.7		75d2db910fcd5994d142dbff7da00eb042166759
org.openbase.bco	registry.unit.test	1.6.8		2e8565814f0bdf324e9794946af5401d88560c79
org.ow2.jonas	jonas-packaging	5.3.0		N/A
org.ow2.jonas	jonas-packaging	5.3.0-M7		N/A
org.ow2.jonas	jonas-packaging	5.3.0-RC1		N/A
org.ow2.petals	petals-registryoverlay-client-zip	1.0.0-1.0		N/A
org.ow2.petals	petals-registryoverlay-client-zip	1.0.1-1.0		N/A
org.ow2.petals	petals-registryoverlay-client-zip	1.0.2-1.0		N/A
org.ow2.petals	petals-registryoverlay-client-zip	1.0.3-1.0		N/A
org.ow2.petals	petals-registryoverlay-client-zip	1.1.0-1.0		N/A
org.ow2.petals	petals-registryoverlay-client-zip	1.2.0-1.0		N/A
org.projectodd.jrapidoc	jrapidoc-plugin-base	0.5.0.Final		a5deccbd3bfdd6e90b360c23fda344cc63d115ce
org.projectodd.jrapidoc	jrapidoc-plugin-base	0.6.0.Final		5a0309037926ab9ff0459cc12fbee2d58ae2198b
org.scalameta	mtags_3.3.2-RC1-bin-20230530-28915c4-NIGHTLY	0.11.12		f2d3bfc16903169164298793cb483f67347664fe
org.scalatestplus	selenium-4-21_2.11	3.2.19.0		3b0887b7749876a442698e844a057dbfa8329785
org.typelevel	catalysts-specbase_sjs0.6_2.13.0-M3	0.6		a04782e9b82c36be1662071808ef9e510b052a63
org.webjars.bowergithub.jasondavies	d3-cloud	1.2.5		42e4f101d750e45c643f564591f4a1ea1ad2a99e
org.webjars.npm	file-uri-to-path	1.0.0		74fba902adb51189b48191b17306b7bfe701ed34
org.webjars.npm	file-uri-to-path	2.0.0		8051574aae72e87d1bc023c941b02da89194ef6d
org.webjars.npm	gulp-cli	1.2.2		f0f03dcd7f7dc0b5f0625301182ff33db5e11d3f
org.webjars.npm	gulp-cli	2.1.0		43715bb6be5efb0352e92c3b212bac4e58747605
org.webjars.npm	gulp-cli	2.2.0		9cce9edcbb99aa95e67b7f0f83230e847774440c
org.webjars.npm	gulp-cli	2.3.0		a90e1da6832ca3a890cb918339e4253987afd11d
org.webjars.npm	gulp-cli	3.0.0		e8471289b334cfad4d8b1e4a8c7d1366e2dc4674
org.webjars.npm	react-mixin	3.0.3		02142e32559b874e2a0f2237eb79cff63b063549
org.webjars.npm	react-mixin	3.0.5		d498a50a607a1b2860841424f63f226da6f8da02
org.weixin4j	weixin4j-spring	1.0.0		1b8177a81872c60a128d5d70cd5ed3c787cef994
org.wildfly.swarm.testsuite	wildlfy-swarm-microprofile-tck-metrics	2017.12.1		d6494c66bb39c015a51ee253f4acc7c6f7f5adfd
org.wildfly.swarm.testsuite	wildlfy-swarm-microprofile-tck-metrics	2018.1.0		4fa574e4d1378e8f29d1b13d7c64f2ef556e06f3
org.wildfly.swarm.testsuite	wildlfy-swarm-microprofile-tck-metrics	2018.2.0		e785228aa8e7d4e4b9e8ca26c2fc205a64a9bca9
org.wildfly.swarm.testsuite	wildlfy-swarm-microprofile-tck-metrics	2018.2.0.Final		fee7e8d8c01da8216b64b18e5afd8a0ec8330f5d
org.wildfly.swarm.testsuite	wildlfy-swarm-microprofile-tck-metrics	2018.3.0		6ed7d96bc143250f0d9cc20407de231fc2ebfd66
org.wildfly.swarm.testsuite	wildlfy-swarm-microprofile-tck-metrics	2018.3.1		58cda035cf287f55b6a4599a0801821627e59398
org.wildfly.swarm.testsuite	wildlfy-swarm-microprofile-tck-metrics	2018.3.2		734c39d118166fefcd912ff280e591c4ec77aa52
org.wildfly.swarm.testsuite	wildlfy-swarm-microprofile-tck-metrics	2018.3.3		35ad4e5a47ea05994fb830c68778b9570791303b
org.wildfly.swarm.testsuite	wildlfy-swarm-microprofile-tck-metrics	2018.4.0		f6b6cacd55e4001cda6bd4dcf15d3ae4656741ab
org.wildfly.swarm.testsuite	wildlfy-swarm-microprofile-tck-metrics	2018.4.1		f71d94b44af633901851a8a0ab2b53a36c069c03
org.wildfly.swarm.testsuite	wildlfy-swarm-microprofile-tck-metrics	2018.5.0		f1b9f174e53ac8b1f3447099d2b142b1920b3444
org.xbib	datastructures-yaml-tiny	1.0.0		8fe5016d32c2f59fa26c40434a3773f8d6dcc3b0
org.xbib	datastructures-yaml-tiny	1.0.1		516a05cd139142af1b8673daf4863e3c6e301077
org.xbib	datastructures-yaml-tiny	2.0.0		81ed85034367e388387305339671544e60232ca2
org.xbib	datastructures-yaml-tiny	5.0.6		01c9252fb3187057efdb7b3059168db1cc029b0b
pro.respawn.flowmvi	android-macosarm64	3.1.0		N/A
pro.respawn.flowmvi	android-macosarm64	3.1.0	metadata	81a0f1974afced2ecfa2fe32061ec469ae22f171
pro.respawn.flowmvi	android-macosarm64	3.1.0-beta02		N/A
pro.respawn.flowmvi	android-macosarm64	3.1.0-beta02	metadata	f1477308d1b9b9ab493ae80de049029b9dda3788
pro.respawn.flowmvi	android-macosarm64	3.1.0-beta04		N/A
pro.respawn.flowmvi	android-macosarm64	3.1.0-beta04	metadata	1b98130e48a4a7da39b32e81f84f2a05f779a0e2
pro.respawn.flowmvi	android-macosarm64	3.1.0-beta05		N/A
pro.respawn.flowmvi	android-macosarm64	3.1.0-beta05	metadata	81904985d23d7ff792f61abade2f096e9f84c0fc
pro.respawn.flowmvi	android-macosarm64	3.1.0-beta06		N/A
pro.respawn.flowmvi	android-macosarm64	3.1.0-beta06	metadata	876f713629608b41ffc1d987f2762ce0444ce046
pro.respawn.flowmvi	android-macosarm64	3.2.0-alpha01		N/A
pro.respawn.flowmvi	android-macosarm64	3.2.0-alpha01	metadata	a6bccd2aa6125d55a4c9713557fb2f1f778e3fdb
sh.christian.ozone	jetstream-jvm	0.3.0		c8fba51d2ce833f085292ee057fc5e5530c818bc
sh.christian.ozone	jetstream-jvm	0.3.1		ff1497a68e09d4c95c917f0b1f5627c68c384dd1
sh.christian.ozone	jetstream-jvm	0.3.2		ff1497a68e09d4c95c917f0b1f5627c68c384dd1
sh.christian.ozone	jetstream-jvm	0.3.3		ff1497a68e09d4c95c917f0b1f5627c68c384dd1
sh.jove	jove_2.11	0.1.0		2ba3dd531fab93d4be9cdd4ffa692d5ed4542cce
tech.ibit	ibit-mybatis	1.0		78c118970873714c6f16e33d37eb0185f435d864
tech.ibit	ibit-mybatis	1.1		05278344c4f43fc9d1db3714ac94f30a34749dd8
tech.ibit	ibit-mybatis	2.0		48c3213286652b21283f746c337c355659ca5263
tech.ibit	ibit-mybatis	2.1		8593b155cf891bf02f95b36cf0ac1f066492d3fb
tech.ibit	ibit-mybatis	2.10		98e3170a3ec7d20f58117651f9c60b307c1654bc
tech.ibit	ibit-mybatis	2.2		0b4b5934ed1d2b7043eb3687cf3d78b5124edee1
tech.ibit	ibit-mybatis	2.3		ea118b40b2fd1c9bd9f5fa214424ec559a0b8532
tech.ibit	ibit-mybatis	2.4		38a137a58e29c5621571f2ecc7565079ab1c290e
tech.ibit	ibit-mybatis	2.5		5d382ade395e284cae8a8c72d4329b2925a131ef
tech.ibit	ibit-mybatis	2.6		96d9878790335f42f67eeff3475dcc32f84153c5
tech.ibit	ibit-mybatis	2.7		f49ca9c19df62a2daf578e65a96c1adfc30246ff
tech.ibit	ibit-mybatis	2.8		0886e7cba4e94dd3dcfed3ad4cd8efd4bff7849b
tech.ibit	ibit-mybatis	2.9		2a89be5d07d1cd3938aa17f7b28046455678d2ba
top.zrbcool	pepper-metrics-servlet	1.0.11		4228f7374e595ef0de77873e2c9efcd0106e2aad
