au.net.causal.shoelaces	shoelaces-jersey-client-integration-tests	2.0		N/A
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.211		e3a51080bb87086c1ef4fe41889ea8e8d3287e10
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.212		5b34650cbbeb8cc49e97068c26f97e2a4fc9250b
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.213		87ab0fc72fe8977669a16e55ce7693013e340e67
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.214		8b24e18d1dd2b02f75b65b7f2deba39365808863
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.215		1ae7f99ba37f33bba108039ea6dcef3d7572e50c
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.216		1ea31a5323f19100434096b22eb5a7b6c0059b66
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.217		1e87960889b132fc1a1b027d360ca4fb78520783
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.218		ca429af3be48de1b381b323bb48a93d724a1ec5f
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.219		2459f26866d1eda89415acbde1d06e6a32c20183
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.22		060c0d561fccb362cd9977244e5c7f7e0ebccbe9
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.220		8bd93ec6daa96dcde5ad0f4b5ccd352eb237f847
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.221		718aa2d0632a8524a5e4e2eff794fc0185a15073
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.222		0f0e9fd6e8cf0639cd6dd66e28c6e24cc285b06b
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.223		65e56b155a48c3bc68d7614abe68953034a45b31
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.224		4055f94dbe2445265096409de2484fab9b0730f1
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.225		555c7fc57cfb4bb09b657ed32071a529c80ba74d
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.226		416799160e9dee9b5d70a57657ebcee68996771f
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.227		e8b9ce39847ebc72ba6a0e35a16f93181736a605
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.228		5268af4032e36ba8133405f0310d7a36ad4e88b6
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.229		3dbc8e92bda48ed3e65210067bedead00d4e0de4
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.23		beadbe7c9623f65b474b6c5b0ad05639d360b170
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.230		650160010ad60b6a03bebf6b1f5e5edfa94bc022
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.231		29e04646360288979752b4f58d88fe83eb7492be
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.232		4d7e9ab09ae399d11be491a7c7878b1f5e2b04ee
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.233		2f1e782d3c7456b988e9daa00b4d67d224111b3f
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.234		bd8e0b1e1f718bd63f2b54e7329b1ded82167772
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.235		b6ff688f81805819aa541ba8ff13e1c97e3fd14e
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.236		515cf9e5d88eb9ce63ca5d850868b4bebd286e73
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.237		201193e3d21397a49ecff8d6c292e21d94e3f39d
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.238		d78ae0644f55abc8cf664c49924bec365d60860d
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.239		1e258dca01e8295b842db4b50c6ab2142ad2700a
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.24		a15982d6ebdfcd267fa78026893caa0fcd0be70c
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.240		bb52e5de2cebce6d4d4b2e173123d488b736257d
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.241		f0970e66edddbd230f65aaaed5388afc9145f612
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.242		cb07ae9820c09b68e1dfb21d1898638c8c34a275
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.243		7db88236f762732ca05ac7df8b4bc69dabad5dc6
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.244		082a0e7499a38b16f922234e41cc4d494c8d2006
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.245		a3c5427f1d019e5ea4c5edcdfa796db8b5176a65
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.246		62d993d735e3b020d48bc6219645f8fc3a0f5b68
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.247		98179e4fc16d1062ac4fb2d0e20e5708ded7001e
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.248		b24f12ff453f455dece4602a6bbc3f96e8a1f7f1
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.249		55d4da3efb84df2d49e05220316501ff7d389c44
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.25		07d819b540fe68ec40b8486cf3031db8c98770ee
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.250		ce1fae7fc12b474111e28e80a2e28c6de2824d8f
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.251		22871e6d428854236341985dbcca92231eb998b3
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.252		674b4c8bb8703e65b768dd11863caefa031d382f
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.253		bb25aec7034bfee40489e33129a7caea68af2f9b
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.254		3edbba4796843bfe99bd645d4ab5d902ec587cdd
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.255		6517e650b18a0f39f6b35e4759849e0c7f10ea3c
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.256		28271127db8875ac603bcb4b87506e35ff7cbb81
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.257		0381db5ac1375d461d6db970d8412a8b7862b03c
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.258		a765dcc45a074123cad7b185466d6c5e7292d229
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.259		56f65cd9c791ddc49bf5d1240b43f019037aa8d3
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.26		5e4a237227fc0298495fca70ee155ef3546b9c2b
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.260		acd985048694dd29b1eb48447af6620d04ed5047
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.261		c800ae73a9d6643e073d2ef354d30a930edcd03b
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.262		db544774f136cb4132b90107871622e4fe505e51
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.263		1c0cb84e261ab10deb1b6854d6751316c44b2c44
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.264		a204b82f658609af993e3ecc378a83df762d30d1
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.265		e5959881acd2ab7e7473f3b6dba09e18027103f9
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.266		0268222f63d4b428372ad906e1c673397b7134d9
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.267		ebe9d28034c8cb056626ff19ef81c5149991efa5
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.268		87b0affbc14b26924e86b2ecf74fad060abef547
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.269		e9a255127474bf415067f15a23eb9ed085699fe5
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.27		a7736ea4f383af552c73c07d16241637a9776173
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.270		6af87623ad1386b1845fbea69336cdfc54701d78
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.271		297e81ff5e59e0b7e11e5a1cf19646b2afc8f006
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.272		beb6c1c208e5d3d85d1ea641af91420bba72e14b
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.273		13931a8ae8c85491eaaa1d49003a09adbd279d82
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.274		f2cf497f5783ed82ac1d0b4e8c60937c377c43f6
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.275		fc34c85d725a58d20996a654db5127dba3f3377c
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.276		96191b9c2ae954cf770cca94bb2024899a1f46ca
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.277		4ec0169bc3e6a41fcdec0bfba62b153b83dfaa62
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.278		cda80e762dce23d943669c68a8c042eae99d2b85
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.279		2a7af8042194d4a34391d296d0f96f4cb67851a8
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.28		e3476821629d1d29ac0ccca5b26c028b59a34cea
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.280		18d17952fcd52585b27afb36a082065a30c35488
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.281		1d061191cd2c9c628668d7e40278686842b08ce1
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.282		15deb7632291ba9e03e41f34a91059f69e2d4f98
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.283		7d3fe8444ea852aef2896ccab28d6e4cf6a63c1f
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.284		55a92c91632cc2b1aafca6a35efa135cb891a7ac
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.285		ec562cde434c73c739eeda474be1c9fa8d64feab
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.286		2e8798b604ab1a57a35958799a7e5afbe3232a73
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.287		bbe10370cd6fb428119b0112c9fb2ee024ffc63b
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.288		37668e7b4bdc395c92399737180a3a2588a4eb8c
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.289		042e1d70b93ab927a3e34ef41347169e25e2d6ea
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.29		afd82efb66572d96d8a453dae89f2c38b63b1b49
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.290		52c6278f7e89e660ca8ab274e4c38ba854701d59
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.291		3d22f3a250534f639f20d22cabf5cb104f2085d2
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.292		987df3c90fed7c7a0c4706cf12d052859d0d80c2
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.293		0a69220fe90e9236cbae13ac22e374a076309fd9
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.294		d597102f9d18efacc74c8de7db8675ed2863dbf1
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.295		71cfe1203d523bdb2fff011439b93f8da6060610
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.296		b03840208480d7c8faee6ccf0058a860d9e66e1d
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.297		447a969ffadc340ae7101feac75037bf63af0adb
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.298		84cf588d3b21ece30f5a4b4bf5f87d342e1a6717
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.299		0c5bfa898736dcf64b452e1538ab296ddfc8fdf7
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.30		62d18ee4dbab5c9e57a4355ecb96566376ad5790
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.300		ef7e14e2067180f20d6603eb463a49fe423e12d5
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.301		bde440689a020c23eb84179371addf041faa9aab
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.302		f8ccefe0a554edccec835367a6fd02fd7576f2bf
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.303		9c5c438607a6a98426372d5861f897a1338113d2
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.304		f8583629960e9896f5c5ae4e97779f260159b0c3
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.305		4d4fc6c909198f33734f4ef629f23e27bff39b5b
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.306		cc7b683a08f2e1bb4e9709ec5dc059d13fbcf58f
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.307		c3497a5e9deaf03c1f117fc1a6d13cddfbf9c61f
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.308		5f38fd7c5e86b1849cebf1fef97156bea1b17ca8
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.309		f846d3a1798ad02f720e20e1ba57d5aee6764400
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.31		ab28a7b575cf75d410f19983e35fae0ef1a1d304
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.310		1978dd3f93a636119d8afb71ff2e13ef2723b73c
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.311		75424125a3dc760cfcd42aa051de2b0a5c332571
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.312		e079271148714c94650c2d6bc01f57b70b803496
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.313		52160c88e61511624e09bfa12af21a20035cd66a
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.314		78e0465a7273c74f768e1da019a5086e1a271282
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.315		c92859b37e1f60c3a5bae913f38e427d8f7f1746
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.316		c94a52a42a1f59a36f78a225b171c4b7ed8e35d3
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.317		c6fcd6c5bdc8164c21a0323f0148f972bfb37cd3
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.318		7d94faf844debb9888a90a9cbcba613056858d0c
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.319		225f821566f20865020a08a275c066fa5fbb4662
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.32		073cd94287a23fe525feafbd9c307941dc194130
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.320		8340ada4cc959e006692c05358999079d3e768d8
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.321		497b3158e1bef3fe3bf9179e21799dc74173392b
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.322		5761f2668fb99d9ad5378167d321e5c24560bdda
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.323		6b624420147de09bedd1fe7c349ffe12d8e739a0
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.324		37aef7fc27a37a3f3c47e4a4131ad897dcee6f9b
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.33		991e5c371877fc0d89c218973aed4c669c737541
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.34		750e77c913d0d5a98f2ed636b8a002af16c546fe
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.35		772c03c94a9e451ad617aa5946837051b4ff044f
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.36		c137d7a99256a21610502507b2b5042d0a54993a
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.37		8b05481f8168d8ebe12eabd9704313074cd8903b
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.38		f9de4c826a7cb87c5669158333e43ed70296c232
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.39		fcd11cb1213c1ff6d9fe9e9812fddd55d0a6336b
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.40		bc2d20972155ebbfe8958d547eea3b62724ed551
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.41		37c15addb21569c96c9db402388597f9cd6363fc
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.42		e8831091c6fcf217c89925e7efd14d7ea220d097
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.43		7edffeb38b10b32f44c299fc27566444dae58d60
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.44		834378568e55e49b2b190f2a34754769b39a1f5e
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.448		963f1bc44a4b9ca4a372afb4cd308b75a7190a7c
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.45		8585d5a1a97a678be4d6b0227ba212b94d2e371d
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.46		0609447a1a2beaea4006a4fed2d8a09b8c3be793
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.47		afd273c2a5bc31d240ca52562b73e5cc4b8f1782
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.48		2942186456e641d90fce88b7993759a7edcc7fd8
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.49		e2e2b7956dfb2d6a34e1a76ce2d51b16334825ef
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.50		36bc1f27e2b6f9e55681fba546f8808a3ffc3d47
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.51		b7ed1bd66807aeafe2853e7a6eae65e5a439e059
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.52		05632a8c0e06da22cb0f1a1469ce7b514806d09e
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.53		b24ede81fecd0d123e8187b9e6af0af8400ee1fc
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.54		57eae2ce2c1cf66b0a35071b5cb58ed7b07417bc
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.55		f242fdfe653202291743f393bbc0aae888ec1ce3
org.wso2.carbon.identity.framework	org.wso2.carbon.identity.api.server.entitlement	5.20.56		248ec79e9ca261ccd42978ecd957d65f05833939
