cc.co.scala-reactive	reactive-web_2.8.1	0.1		906e210cfef063412dfdcc32af1c350bae37f25b
org.locationtech.geomesa	geomesa-fs_2.11	2.2.0		N/A
org.locationtech.geomesa	geomesa-fs_2.11	2.2.1		N/A
org.locationtech.geomesa	geomesa-fs_2.11	2.2.2		N/A
org.locationtech.geomesa	geomesa-fs_2.11	2.2.3		N/A
org.locationtech.geomesa	geomesa-fs_2.11	2.3.0		N/A
org.locationtech.geomesa	geomesa-fs_2.11	2.3.1		N/A
org.locationtech.geomesa	geomesa-fs_2.11	2.3.2		N/A
org.locationtech.geomesa	geomesa-fs_2.11	2.3.3		N/A
org.locationtech.geomesa	geomesa-fs_2.11	2.4.0		N/A
org.locationtech.geomesa	geomesa-fs_2.11	2.4.1		N/A
org.locationtech.geomesa	geomesa-fs_2.11	2.4.2		N/A
org.locationtech.geomesa	geomesa-fs_2.11	3.0.0		N/A
org.locationtech.geomesa	geomesa-fs_2.11	3.0.1		N/A
org.locationtech.geomesa	geomesa-fs_2.11	3.1.0		N/A
org.locationtech.geomesa	geomesa-fs_2.11	3.1.1		N/A
org.locationtech.geomesa	geomesa-fs_2.11	3.1.2		N/A
org.locationtech.geomesa	geomesa-fs_2.11	3.2.0		N/A
org.locationtech.geomesa	geomesa-fs_2.11	3.2.1		N/A
org.locationtech.geomesa	geomesa-fs_2.11	3.2.2		N/A
org.locationtech.geomesa	geomesa-fs_2.11	3.2.3		N/A
org.locationtech.geomesa	geomesa-fs_2.11	3.3.0		N/A
org.locationtech.geomesa	geomesa-fs_2.11	3.4.0		N/A
org.locationtech.geomesa	geomesa-fs_2.11	3.4.1		N/A
org.locationtech.geomesa	geomesa-fs_2.11	3.5.0		N/A
org.locationtech.geomesa	geomesa-fs_2.11	3.5.1		N/A
org.locationtech.geomesa	geomesa-fs_2.11	3.5.2		N/A
org.locationtech.geomesa	geomesa-lambda-gs-plugin_2.12	3.2.0		N/A
org.locationtech.geomesa	geomesa-lambda-gs-plugin_2.12	3.2.1		N/A
org.locationtech.geomesa	geomesa-lambda-gs-plugin_2.12	3.2.2		N/A
org.locationtech.geomesa	geomesa-lambda-gs-plugin_2.12	3.2.3		N/A
org.locationtech.geomesa	geomesa-lambda-gs-plugin_2.12	3.3.0		N/A
org.locationtech.geomesa	geomesa-lambda-gs-plugin_2.12	3.4.0		N/A
org.locationtech.geomesa	geomesa-lambda-gs-plugin_2.12	3.4.1		N/A
org.locationtech.geomesa	geomesa-lambda-gs-plugin_2.12	3.5.0		N/A
org.locationtech.geomesa	geomesa-lambda-gs-plugin_2.12	3.5.1		N/A
org.locationtech.geomesa	geomesa-lambda-gs-plugin_2.12	3.5.2		N/A
org.locationtech.geomesa	geomesa-lambda-gs-plugin_2.12	4.0.0		N/A
org.locationtech.geomesa	geomesa-lambda-gs-plugin_2.12	4.0.1		N/A
org.locationtech.geomesa	geomesa-lambda-gs-plugin_2.12	4.0.2		N/A
org.locationtech.geomesa	geomesa-lambda-gs-plugin_2.12	4.0.3		N/A
org.locationtech.geomesa	geomesa-lambda-gs-plugin_2.12	4.0.4		N/A
org.locationtech.geomesa	geomesa-lambda-gs-plugin_2.12	4.0.5		N/A
org.locationtech.geomesa	geomesa-lambda-gs-plugin_2.12	5.0.0		N/A
org.locationtech.geomesa	geomesa-lambda-gs-plugin_2.12	5.0.1		N/A
org.locationtech.geomesa	geomesa-lambda-gs-plugin_2.12	5.1.0		N/A
org.locationtech.geomesa	geomesa-lambda-gs-plugin_2.12	5.2.0		N/A
org.locationtech.geomesa	geomesa-lambda-gs-plugin_2.12	5.2.1		N/A
org.locationtech.geomesa	geomesa-lambda-gs-plugin_2.12	5.2.2		N/A
org.locationtech.geotrellis	geotrellis-proj4_2.11	1.0.0		72d62dee38fda31b3ba77eb2233005c589b003c1
org.locationtech.geotrellis	geotrellis-proj4_2.11	1.0.0-RC3		f074d83e9a2c6e8af781ed0be2e046eff577b6ef
org.locationtech.geotrellis	geotrellis-proj4_2.11	1.1.0		e96b1e19b113511c1618cfa49a56a59a5ce99904
org.locationtech.geotrellis	geotrellis-proj4_2.11	1.1.0-RC1		61af2eddf284bd26be0a8c8cdf8a70649d12e85b
org.locationtech.geotrellis	geotrellis-proj4_2.11	1.1.0-RC2		8591c3ebc2f36c462d8ce474d1670043d7da18a6
org.locationtech.geotrellis	geotrellis-proj4_2.11	1.1.0-RC3		807835adc3fd61a2873d7da0f5ead0de19632d6b
org.locationtech.geotrellis	geotrellis-proj4_2.11	1.1.0-RC4		64bac91fb8fd5e9ea0c282f165531cb4341c6172
org.locationtech.geotrellis	geotrellis-proj4_2.11	1.1.0-RC5		f0b6a73f19f49be8136ec9d38637b7e9527d4801
org.locationtech.geotrellis	geotrellis-proj4_2.11	1.1.0-RC6		a75ac0f309a724264d21f011ad5899d91792ac51
org.locationtech.geotrellis	geotrellis-proj4_2.11	1.1.1		56194833ce0de1a152abdd40702da654ea4a3d6b
org.locationtech.geotrellis	geotrellis-proj4_2.11	1.2.0		7709459b1d5fce6fe5ba57f3f47c9faa5a5ca5f7
org.locationtech.geotrellis	geotrellis-proj4_2.11	1.2.1		170268d38785dd544da641b6fcc88d08cd7c52e6
org.locationtech.geotrellis	geotrellis-proj4_2.11	2.0.0		73fb099f79e83a1cce8de28b1efb9431e9b785b2
org.locationtech.geotrellis	geotrellis-proj4_2.11	2.0.1		ab81fb332cce4c4a6b0c2c545c312cd37760c111
org.locationtech.geotrellis	geotrellis-proj4_2.11	2.1.0		0463611d4eb5f25ffcc158d25af8f99417770fcd
org.locationtech.geotrellis	geotrellis-proj4_2.11	2.2.0		33c0401d118000dd03a96d59d5a7a3441b93fc86
org.locationtech.geotrellis	geotrellis-proj4_2.11	2.3.1		a839b407813643a5d28c2b9c7aa721ae08ebdd41
org.locationtech.geotrellis	geotrellis-proj4_2.11	2.3.3		d632de1e9c619b38350d2e8985969f3eacc12169
org.locationtech.geotrellis	geotrellis-proj4_2.11	3.0.0		c89b74b740966401ae7717bd72347dc00cced1f8
org.locationtech.geotrellis	geotrellis-proj4_2.11	3.1.0		0f77f39e73ff1f8c709fe4153887022ace08b429
org.locationtech.geotrellis	geotrellis-proj4_2.11	3.2.0		8d9ad01842f39961a4a833fb93e5c6990e40563a
org.locationtech.geotrellis	geotrellis-proj4_2.11	3.3.0		4ce072625d323595412a1c0d531f3d32df446bd9
org.locationtech.geotrellis	geotrellis-proj4_2.11	3.4.0		29e5a6a374cbefab6edc49bbabd1affa1f1a6e1d
org.locationtech.geotrellis	geotrellis-proj4_2.11	3.4.1		512a8d88943dda4e448c519af8f886c8eee45e65
org.locationtech.geotrellis	geotrellis-proj4_2.11	3.5.0		265529080f20d4e20bf259d670ac632bbd24625e
org.locationtech.geotrellis	geotrellis-proj4_2.11	3.5.1		c8814906f5fe27cf1523420fac69ced0c47de7dd
org.locationtech.geotrellis	geotrellis-proj4_2.11	3.5.2		7d3c390e42d1fecfb510dbeb72b353c4ead16f30
org.lorislab.quarkus	barn-sql-client-deployment	0.1.0		51a4edc8ca0c494164373160950790f8a21a23a6
org.lorislab.quarkus	barn-sql-client-deployment	0.2.0		eadf674d1d6852d9c0e44cbb7e59d82111307273
org.lorislab.quarkus	barn-sql-client-deployment	0.3.0		438a8def8c72ab841b51b733aec2ad0a21cdb107
org.lorislab.quarkus	barn-sql-client-deployment	0.4.0		53cc4eab1f690bed97131a68564058e1ab6103a1
org.simplericity.jettyconsole	jetty-console-log4j-plugin	1.42		59edae5ca926a2c566de838bdeebd708988ea833
org.simplericity.jettyconsole	jetty-console-log4j-plugin	1.43		b85b99b3167fa9e50f43c3e35c1f481d38257537
org.simplericity.jettyconsole	jetty-console-log4j-plugin	1.44		9907da14e6d738a86582b1c78c436ab113a6399c
org.simplericity.jettyconsole	jetty-console-log4j-plugin	1.45		f4cb482835ca5dcf4379ee54f007bf648c01fd58
org.simplericity.jettyconsole	jetty-console-log4j-plugin	1.47		06db0c6319ca6f433355b10d29f38211d7c6f880
org.simplericity.jettyconsole	jetty-console-log4j-plugin	1.48		358acb25ef02839091fcc03642c20e7acee2a084
org.simplericity.jettyconsole	jetty-console-log4j-plugin	1.49		1b0337c725a5bb6972782f25365009285be30613
org.simplericity.jettyconsole	jetty-console-log4j-plugin	1.50		c5dd32ba5be1c95aeebfebd5c9a06bdc5a0fce06
org.simplericity.jettyconsole	jetty-console-log4j-plugin	1.51		85be72b01566602c3e6165786ee67d489a7abcc8
org.simplericity.jettyconsole	jetty-console-log4j-plugin	1.52		83bade725a4eca616b869a84d11ba2d24cca2452
org.simplericity.jettyconsole	jetty-console-log4j-plugin	1.53		1cd5d3241dbab4edc8b2227a2f64d41e66d27cc8
org.simplericity.jettyconsole	jetty-console-log4j-plugin	1.54		a8c2b45e0f063e7b506504fac4e3f5f3b21b2b9f
org.simplericity.jettyconsole	jetty-console-log4j-plugin	1.55		ed5686709b0733ac4789d7bcd13b03c26f3ca3f9
org.simplericity.jettyconsole	jetty-console-log4j-plugin	1.56		8ac7e739e152451fc6cfcd9bc755d37f89531089
org.simplericity.jettyconsole	jetty-console-log4j-plugin	1.57		c1556bd18726c9c463cab0e933b70802120dcb66
org.simplericity.jettyconsole	jetty-console-log4j-plugin	1.58		b2dcd9fd88c1737f64d2a0065774d3f14cde6374
org.simplericity.jettyconsole	jetty-console-log4j-plugin	1.59		0ed65d5ae834c421af723b6f671bee22926bbeba
org.simplericity.jettyconsole	jetty-console-log4j-plugin	1.60		be69c3eed6f2dc711f3c83a25b5652d6c7b6ba35
org.simplericity.jettyconsole	jetty-console-log4j-plugin	1.61		c60b7d1f3b467935960243405b9277196bab94f3
org.skinny-framework	skinny-micro-jackson-xml_2.10	0.9.10		86537201d38e94fbc81b38259ce34776c6beef9f
org.skinny-framework	skinny-micro-jackson-xml_2.10	0.9.11		5ec5f0428944285729c7ab2b8ee0536377df9c82
org.skinny-framework	skinny-micro-jackson-xml_2.10	0.9.12		b5958dd857a83c3a1c5e8f80e5ec116a3189d709
org.skinny-framework	skinny-micro-jackson-xml_2.10	0.9.13		7efef9cf44c33aa9be93eb7555037fcbfe420099
org.skinny-framework	skinny-micro-jackson-xml_2.10	0.9.14		c92a4a3c7e6cf3a0d04d8c2f8fe50c3724a1aac3
org.skinny-framework	skinny-micro-jackson-xml_2.10	1.0.0		ef39985a12ba7e943e4f7c0e7066830543175c6e
org.skinny-framework	skinny-micro-jackson-xml_2.10	1.0.0.RC1		db1aad853af543c245e86353f1d7018005e9a94b
org.skinny-framework	skinny-micro-jackson-xml_2.10	1.0.0.RC2		d5992e492c01324bd2d08cd0c7ccf8679ffd5146
org.skinny-framework	skinny-micro-jackson-xml_2.10	1.0.0.RC3		8c57ee469e37cd006d48c31f72005c05a56f42d2
org.skinny-framework	skinny-micro-jackson-xml_2.10	1.0.1		3eaa77b0a5f2e371e75a3e0f2ada99aa6c1aa7c9
org.skinny-framework	skinny-micro-jackson-xml_2.10	1.0.2		2f35c8b10adbcd93b12d40eeba03a7ec835c8252
org.skinny-framework	skinny-micro-jackson-xml_2.10	1.0.3		9d35717dea3196b75884a3d9537d46c35af7e579
org.skinny-framework	skinny-micro-jackson-xml_2.10	1.0.4		3baee489f4ce4728609ee3b04443ed517995582b
org.skinny-framework	skinny-micro-jackson-xml_2.10	1.0.5		1f07fea3077ceb8876cb25aa0eafedc766f81efb
org.skinny-framework	skinny-micro-jackson-xml_2.10	1.0.6		936ba5bc055820410f872a0eb79881bd91533f6b
org.skinny-framework	skinny-micro-jackson-xml_2.10	1.1.0		04f2618c6a5eec03dae747194de6d39ae68c18cf
org.skinny-framework	skinny-micro-jackson-xml_2.10	1.2.0		7ed7cf483843986741d76844073bc6f473f60665
org.skinny-framework	skinny-micro-jackson-xml_2.10	1.2.0-M1		470771660a97c0b36e565bcb7fa3b357114d4b79
org.skinny-framework	skinny-micro-jackson-xml_2.10	1.2.0-RC1		0269a3978f0a8f5336b30a411e35acbf5bcd79e1
org.skinny-framework	skinny-micro-jackson-xml_2.10	1.2.1		63cc2c4c706ea4fbdfc4b90933c4cfeb22bfca54
org.skinny-framework	skinny-micro-jackson-xml_2.10	1.2.2		db0636b383e36252553af71f39c65d9fc165d3d2
org.skinny-framework	skinny-micro-jackson-xml_2.10	1.2.3		8d4386c7130338c5d06a57b7b648c69d9e8f3ad8
org.skinny-framework	skinny-micro-jackson-xml_2.10	1.2.4		a8fcef6f1ed87d04d71f59c41cb146b1d7b44c4e
org.skinny-framework	skinny-micro-jackson-xml_2.10	1.2.5		3eee6426a87af1fe41b059cec66c723a1f60c2fe
org.skinny-framework	skinny-micro-jackson-xml_2.10	1.2.6		0f1564c09d9a1aea6810675b87da1c851301aa94
org.skinny-framework	skinny-micro-jackson-xml_2.10	1.2.7		16818a31532ca62dca79eda496eb9e16d5ef2c33
org.skinny-framework	skinny-micro-jackson-xml_2.10	1.2.8		6258901e83b9cdf33c7b08ebe1e6b47ea1d3fde8
org.springframework.shell	spring-shell-starter-test	3.0.0		dc5df891bd86bb6ae440981f7eb88ddcf2c628c6
org.springframework.shell	spring-shell-starter-test	3.0.1		c5375fa0a0a0c3aec734550e2ab1b6977633a21f
org.springframework.shell	spring-shell-starter-test	3.0.10		890adb4010bfb5169805236301dc0edfa015af2c
org.springframework.shell	spring-shell-starter-test	3.0.2		58360d584d9b62228b0348da4f1c75dc4c4a92dc
org.springframework.shell	spring-shell-starter-test	3.0.3		8e4863fd137933dbc51960297006e274b00dedc1
org.springframework.shell	spring-shell-starter-test	3.0.4		744a2dfccfb0d8758d9dc902fd44e576051f2dcf
org.springframework.shell	spring-shell-starter-test	3.0.5		73fd409e787b4c645a85b03096a0c030d88d28bf
org.springframework.shell	spring-shell-starter-test	3.0.6		3d43f10ca92ee491875085449b02c7ca66693962
org.springframework.shell	spring-shell-starter-test	3.0.7		c5668e5755340cc5e58b2ef17e64fb7a9b298744
org.springframework.shell	spring-shell-starter-test	3.0.8		3aceb383ea0f8f46a2196a08efff41c3b38851b1
org.springframework.shell	spring-shell-starter-test	3.0.9		3410409274ed6b145498a8f5a3c1accace8fc306
org.springframework.shell	spring-shell-starter-test	3.1.0		2464841289f1f1c4091b6536ec5a47fe7ebd568e
org.springframework.shell	spring-shell-starter-test	3.1.1		77427b87f1e15bcfdab0875c89fd2aa93f8f60f3
org.springframework.shell	spring-shell-starter-test	3.1.10		203757423fdeae4ab1a3172ed57f16b717f3cc5a
org.springframework.shell	spring-shell-starter-test	3.1.11		00522ac34980817d46bfeacfefcee867a67720f1
org.springframework.shell	spring-shell-starter-test	3.1.12		198b7f2ac60d574ece3cfb79b62777e808a8714b
org.springframework.shell	spring-shell-starter-test	3.1.2		ca0779d16617b709a697a619d9309ff711388624
org.springframework.shell	spring-shell-starter-test	3.1.3		ea899bb7c7481b4bf88f8a1055077d92957882dd
org.springframework.shell	spring-shell-starter-test	3.1.4		269b76f2259fe83863a22867e858033b734a039d
org.springframework.shell	spring-shell-starter-test	3.1.5		2fa125ba8dcceed5598a89fd48e6515926cd7bee
org.springframework.shell	spring-shell-starter-test	3.1.6		c0773ce175ef0a2accd63995c172f564cb15569d
org.springframework.shell	spring-shell-starter-test	3.1.7		1d22d0a58472c4b8cfdf73e284f5338730f58baa
org.springframework.shell	spring-shell-starter-test	3.1.8		22d79a1bb293726cf73194f54ba0c2638e944bd6
org.springframework.shell	spring-shell-starter-test	3.1.9		ce863c3d06c1e799ead51be14d45aaf0ac3e7959
org.springframework.shell	spring-shell-starter-test	3.2.0		68a62ce8055d1405b44ad057803530bf26fa59b5
org.springframework.shell	spring-shell-starter-test	3.2.1		33d0417757e0ef590512dfe320b7d768ab90c3c8
org.springframework.shell	spring-shell-starter-test	3.2.2		875aa0f91b76935db6a1dd95a63e736bf69f07bd
org.springframework.shell	spring-shell-starter-test	3.2.3		3b3e0900748bfe2a476016b33b79a726987b43d0
org.springframework.shell	spring-shell-starter-test	3.2.4		9fcbeff3893054fd89535b8c2bdeb0d03695a1da
org.springframework.shell	spring-shell-starter-test	3.2.5		0d3b9f5d4818e46368d7352897f0389aded4b71b
org.springframework.shell	spring-shell-starter-test	3.2.6		fff7c6b09ca44e27b6847758e23e725d82089764
org.springframework.shell	spring-shell-starter-test	3.2.7		025061ef901ba99efbcc58e1886d7efb79ff4f5b
org.springframework.shell	spring-shell-starter-test	3.2.8		39504986695fb03f687cc703364d04ac1baf1030
org.springframework.shell	spring-shell-starter-test	3.3.0		a1e7796c1d0a875f3909c38cc1ea65fabf89afa2
org.springframework.shell	spring-shell-starter-test	3.3.1		ec12da397c3887cebba2e489877dc6417a81b978
org.springframework.shell	spring-shell-starter-test	3.3.2		6ec749e58720faec75bc6b7ed9bf99bef02417d3
org.springframework.shell	spring-shell-starter-test	3.3.3		5b3d639775c801d454e0b53500e9d062d8e13e43
org.springframework.shell	spring-shell-starter-test	3.3.4		bc3115879c42ccdb4302fc1994885b1380b57710
org.springframework.shell	spring-shell-starter-test	3.4.0		8c524d0a856327607f3e86bc2e48e2b7897e26d2
org.typelevel	catalysts-lawkit_sjs0.6_2.12	0.0.5		942c971db1e16326e9ade910a5bb6d6e7b734d4d
org.typelevel	catalysts-lawkit_sjs0.6_2.12	0.6		dad96b204fdbdf5268d0c5d7eedf04f80385994b
org.typelevel	catalysts-lawkit_sjs0.6_2.12	0.7		fb7b81131c92fa6a346d7a57300e29574496604d
org.typelevel	catalysts-lawkit_sjs0.6_2.12	0.8		d0725b0a1b1706401a56a6df98ff92fc1f6f5aba
org.webjars.npm	detect-port-alt	1.1.5		c51cd14cc0611db41842279d299f7e1d85449774
org.webjars.npm	detect-port-alt	1.1.6		800d3c82c873bcbdf62fde8ba062aadfcab3fb1b
org.webjars.npm	make-error-cause	1.0.1		fbe5d6541b8caa29372972ea53bce4dcf39380a0
org.webjars.npm	make-error-cause	1.1.0		893d1f0a54b190c634979261d1f83b926314304a
org.webjars.npm	make-error-cause	1.2.1		566d6b048d017546905b01b651c8e3b9b1bb12cf
org.webjars.npm	make-error-cause	1.2.2		8a9a600e9c49088e78812026ee3d09c210336048
org.webjars.npm	make-error-cause	2.3.0		6a0a89bd30b25f9d4b71c4a257892a04dd83061e
org.webjars.npm	ra-core	2.8.3		06ddf83908b4f7ac3956823f66a77a4427a8da71
org.webjars.npm	ra-core	5.3.0		7a3c8616acb0ec605f025cac3ca9d87535d50432
org.wildfly.swarm	wildfly-swarm-connector-runtime	1.0.0.Alpha4		edbb0657d92a22de17231b097505da584dc47f68
org.wildfly.swarm	wildfly-swarm-connector-runtime	1.0.0.Alpha5		292fc70c43c81f1b8e6335c7f058df482f8e53e6
site.qiuyuan.library	qiuyuan-xxljob	1.0.0-RELEASE		1d979b5a223dfdb2e8c7b99de030ca6bfd3c0763
site.qiuyuan.library	qiuyuan-xxljob	1.0.1-RELEASE		2eb910a6456df5c95b07af15574f6c91c70f2f06
site.qiuyuan.library	qiuyuan-xxljob	1.0.2-RELEASE		a5eae179f9f0f54544939d802ffe6bbb930eb54b
site.qiuyuan.library	qiuyuan-xxljob	1.0.3-RELEASE		270dbf43186d127aef0d6e2a709208c02746c5d2
site.qiuyuan.library	qiuyuan-xxljob	1.0.4-RELEASE		f9b1d1be631bc702997319055509cbaf18795c80
tech.aegean	origin-payment-service	AN-0.0.1		f4e14178fb44d5d0df9038f8f74d8667b32e3555
uk.ac.gate.plugins	stanford-corenlp	8.5		92819fe476ca772780a887c4d490561a74f99db2
uk.ac.gate.plugins	stanford-corenlp	8.5	creole	d3cf361de40868b98c62a9302063272c4b70243a
uk.ac.gate.plugins	stanford-corenlp	8.5-alpha1		a9aa6f0a5b2386f45cc6391dc2ab9f05c0f7b403
uk.ac.gate.plugins	stanford-corenlp	8.5-alpha1	creole	1ab36b7c60bbd899d63faa1d7b679fedae6c06cb
uk.ac.gate.plugins	stanford-corenlp	8.5.1		3155a230428338f8c8b3b647f8e19fd92cc9281a
uk.ac.gate.plugins	stanford-corenlp	8.5.1	creole	2aeb5e7c8094df8f3b4e98f751bdf4514de69c0c
works.lmz.composite	composite-servlet3-web-test	1.1		72599a67466520186ae6edb9aa7ab99fa8dc15b7
