ai.wanaku	core-persistence	0.0.4		N/A
org.smallmind	smallmind-spark	1.4.2		N/A
org.smallmind	smallmind-spark	1.4.3		N/A
org.smallmind	smallmind-spark	1.4.4		N/A
org.smallmind	smallmind-spark	1.4.5		N/A
org.smallmind	smallmind-spark	1.4.7		N/A
org.smallmind	smallmind-spark	1.5.0		N/A
org.smallmind	smallmind-spark	1.5.1		N/A
org.smallmind	smallmind-spark	1.6.0		N/A
org.smallmind	smallmind-spark	1.6.1		N/A
org.smallmind	smallmind-spark	1.6.2		N/A
org.smallmind	smallmind-spark	1.6.3		N/A
org.smallmind	smallmind-spark	1.6.6		N/A
org.smallmind	smallmind-spark	1.7.7		N/A
org.smallmind	smallmind-spark	1.8.1		N/A
org.smallmind	smallmind-spark	1.8.6		N/A
org.smallmind	smallmind-spark	2.0.1		N/A
org.smallmind	smallmind-spark	2.2.1		N/A
org.smallmind	smallmind-spark	2.2.2		N/A
org.smallmind	smallmind-spark	2.3.0		N/A
org.smallmind	smallmind-spark	2.3.12		N/A
org.smallmind	smallmind-spark	2.3.7		N/A
org.smallmind	smallmind-spark	2.3.8		N/A
org.smallmind	smallmind-spark	2.3.9		N/A
org.smallmind	smallmind-spark	2.4.0		N/A
org.smallmind	smallmind-spark	2.4.1		N/A
org.smallmind	smallmind-spark	2.4.10		N/A
org.smallmind	smallmind-spark	2.4.11		N/A
org.smallmind	smallmind-spark	2.4.12		N/A
org.smallmind	smallmind-spark	2.4.13		N/A
org.smallmind	smallmind-spark	2.4.14		N/A
org.smallmind	smallmind-spark	2.4.15		N/A
org.smallmind	smallmind-spark	2.4.16		N/A
org.smallmind	smallmind-spark	2.4.17		N/A
org.smallmind	smallmind-spark	2.4.18		N/A
org.smallmind	smallmind-spark	2.4.19		N/A
org.smallmind	smallmind-spark	2.4.2		N/A
org.smallmind	smallmind-spark	2.4.20		N/A
org.smallmind	smallmind-spark	2.4.21		N/A
org.smallmind	smallmind-spark	2.4.22		N/A
org.smallmind	smallmind-spark	2.4.23		N/A
org.smallmind	smallmind-spark	2.4.24		N/A
org.smallmind	smallmind-spark	2.4.25		N/A
org.smallmind	smallmind-spark	2.4.4		N/A
org.smallmind	smallmind-spark	2.4.5		N/A
org.smallmind	smallmind-spark	2.4.6		N/A
org.smallmind	smallmind-spark	2.4.7		N/A
org.smallmind	smallmind-spark	2.4.8		N/A
org.smallmind	smallmind-spark	3.0.0		N/A
org.smallmind	smallmind-spark	3.1.0		N/A
org.smallmind	smallmind-spark	3.1.1		N/A
org.smallmind	smallmind-spark	3.1.3		N/A
org.smallmind	smallmind-spark	3.1.4		N/A
org.smallmind	smallmind-spark	3.1.5		N/A
org.smallmind	smallmind-spark	3.1.6		N/A
org.smallmind	smallmind-spark	3.1.7		N/A
org.smallmind	smallmind-spark	3.1.8		N/A
org.smallmind	smallmind-spark	3.1.9		N/A
org.smallmind	smallmind-spark	3.2.0		N/A
org.smallmind	smallmind-spark	3.2.1		N/A
org.smallmind	smallmind-spark	3.2.2		N/A
org.smallmind	smallmind-spark	3.2.3		N/A
org.smallmind	smallmind-spark	3.3.0		N/A
org.smallmind	smallmind-spark	3.3.1		N/A
org.smallmind	smallmind-spark	3.3.10		N/A
org.smallmind	smallmind-spark	3.3.11		N/A
org.smallmind	smallmind-spark	3.3.12		N/A
org.smallmind	smallmind-spark	3.3.14		N/A
org.smallmind	smallmind-spark	3.3.15		N/A
org.smallmind	smallmind-spark	3.3.16		N/A
org.smallmind	smallmind-spark	3.3.17		N/A
org.smallmind	smallmind-spark	3.3.18		N/A
org.smallmind	smallmind-spark	3.3.19		N/A
org.smallmind	smallmind-spark	3.3.2		N/A
org.smallmind	smallmind-spark	3.3.20		N/A
org.smallmind	smallmind-spark	3.3.21		N/A
org.smallmind	smallmind-spark	3.3.22		N/A
org.smallmind	smallmind-spark	3.3.23		N/A
org.smallmind	smallmind-spark	3.3.24		N/A
org.smallmind	smallmind-spark	3.3.25		N/A
org.smallmind	smallmind-spark	3.3.3		N/A
org.smallmind	smallmind-spark	3.3.4		N/A
org.smallmind	smallmind-spark	3.3.5		N/A
org.smallmind	smallmind-spark	3.3.6		N/A
org.smallmind	smallmind-spark	3.3.7		N/A
org.smallmind	smallmind-spark	3.3.8		N/A
org.smallmind	smallmind-spark	3.3.9		N/A
org.smallmind	smallmind-spark	3.5.0		N/A
org.smallmind	smallmind-spark	3.5.1		N/A
org.smallmind	smallmind-spark	3.6.0		N/A
org.smallmind	smallmind-spark	4.0.0		N/A
org.smallmind	smallmind-spark	4.1.0		N/A
org.smallmind	smallmind-spark	4.10.0		N/A
org.smallmind	smallmind-spark	4.11.0		N/A
org.smallmind	smallmind-spark	4.11.1		N/A
org.smallmind	smallmind-spark	4.2.0		N/A
org.smallmind	smallmind-spark	4.3.0		N/A
org.smallmind	smallmind-spark	4.4.1		N/A
org.smallmind	smallmind-spark	4.4.10		N/A
org.smallmind	smallmind-spark	4.4.11		N/A
org.smallmind	smallmind-spark	4.4.2		N/A
org.smallmind	smallmind-spark	4.4.3		N/A
org.smallmind	smallmind-spark	4.4.4		N/A
org.smallmind	smallmind-spark	4.4.5		N/A
org.smallmind	smallmind-spark	4.4.6		N/A
org.smallmind	smallmind-spark	4.4.7		N/A
org.smallmind	smallmind-spark	4.4.8		N/A
org.smallmind	smallmind-spark	4.4.9		N/A
org.smallmind	smallmind-spark	4.5.0		N/A
org.smallmind	smallmind-spark	4.6.0		N/A
org.smallmind	smallmind-spark	4.7.0		N/A
org.smallmind	smallmind-spark	4.7.1		N/A
org.smallmind	smallmind-spark	4.8.0		N/A
org.smallmind	smallmind-spark	4.8.1		N/A
org.smallmind	smallmind-spark	4.8.2		N/A
org.smallmind	smallmind-spark	4.8.3		N/A
org.smallmind	smallmind-spark	4.8.4		N/A
org.smallmind	smallmind-spark	4.8.5		N/A
org.smallmind	smallmind-spark	4.9.0		N/A
org.smallmind	smallmind-spark	5.1.0		N/A
org.smallmind	smallmind-spark	5.2.0		N/A
org.smallmind	smallmind-spark	5.3.0		N/A
org.smallmind	smallmind-spark	5.4.0		N/A
org.smallmind	smallmind-spark	5.5.0		N/A
org.smallmind	smallmind-spark	5.6.0		N/A
org.smallmind	smallmind-spark	5.7.0		N/A
org.smallmind	smallmind-spark	5.8.0		N/A
org.smallmind	smallmind-spark	5.9.0		N/A
org.smallmind	smallmind-spark	6.0.0		N/A
org.smallmind	smallmind-spark	6.1.0		N/A
org.smallmind	smallmind-spark	6.2.0		N/A
org.smallmind	smallmind-spark	6.3.0		N/A
org.smallmind	smallmind-spark	6.4.0		N/A
org.smallmind	smallmind-spark	6.5.0		N/A
org.smallmind	smallmind-spark	6.6.0		N/A
org.webjars.npm	undefsafe	2.0.2		40fb57a39aca36413eb0128e10d64050187a8b74
org.webjars.npm	undefsafe	2.0.3		e78f0a6e4b336b3800b6fee25be07bf3fe0612d4
org.webjars.npm	undefsafe	2.0.5		223a6d8bb298fca2703f9e3b4e6c949ec8f66730
ru.astrainteractive.mobilex	service-locator-android	2.5.0		N/A
ru.astrainteractive.mobilex	service-locator-android	2.5.2		N/A
ru.astrainteractive.mobilex	service-locator-android	2.6.1		N/A
ru.astrainteractive.mobilex	service-locator-android	2.6.2		N/A
ru.astrainteractive.mobilex	service-locator-android	2.6.3		N/A
ru.astrainteractive.mobilex	service-locator-android	2.6.5		N/A
ru.astrainteractive.mobilex	service-locator-android	2.6.6		N/A
ru.astrainteractive.mobilex	service-locator-android	2.7.0		N/A
ru.astrainteractive.mobilex	service-locator-android	2.7.1		N/A
ru.astrainteractive.mobilex	service-locator-android	2.7.3		N/A
ru.lanwen.wiremock	wiremock-junit5	1.0.1		c76abf196cd7b7a9a2c6e57797767bc44d2bb894
ru.lanwen.wiremock	wiremock-junit5	1.1.0		a8a67d2aadcde0442bc31043e31bb17e87f33d2d
ru.lanwen.wiremock	wiremock-junit5	1.1.1		c7d8e2bf40c0a39bccd2c3cf29d7bbf26f2a4030
ru.lanwen.wiremock	wiremock-junit5	1.2.0		b25e2daf27b251a7c4745ce4d2a243b7ee758134
ru.lanwen.wiremock	wiremock-junit5	1.3.0		9e873c4e4476ae8f33894fab1a1b118bc208471f
ru.lanwen.wiremock	wiremock-junit5	1.3.1		e04939d8ea95924f5ed47458f21374ec8f3b75b6
tz.co.asoft	symphony-collections-macosarm64	2.0.17		N/A
tz.co.asoft	symphony-collections-macosarm64	2.0.17	metadata	03331c8c02a2453e67fc423dba7a49b3aa09274d
tz.co.asoft	symphony-collections-macosarm64	2.0.18		N/A
tz.co.asoft	symphony-collections-macosarm64	2.0.18	metadata	b93d0980812749d6cfdb2446d59e4183ae70b97b
tz.co.asoft	symphony-collections-macosarm64	3.0.1		N/A
tz.co.asoft	symphony-collections-macosarm64	3.0.1	metadata	6c5822407d3d00582d0740ca0a370d1464dcca75
tz.co.asoft	symphony-collections-macosarm64	3.0.11		N/A
tz.co.asoft	symphony-collections-macosarm64	3.0.11	metadata	3936a7049cd5447b7b562737243ca283f4b7a135
tz.co.asoft	symphony-collections-macosarm64	3.0.12		N/A
tz.co.asoft	symphony-collections-macosarm64	3.0.12	metadata	38386eac8b974757cfdc0289f9203aa24d7f57a5
tz.co.asoft	symphony-collections-macosarm64	3.0.13		N/A
tz.co.asoft	symphony-collections-macosarm64	3.0.13	metadata	e91249e74a5acd9901f32ff9f79e9649bfb5252f
tz.co.asoft	symphony-collections-macosarm64	3.0.14		N/A
tz.co.asoft	symphony-collections-macosarm64	3.0.14	metadata	d396839794c76b310a30791957eab27a214650fb
tz.co.asoft	symphony-collections-macosarm64	3.0.15		N/A
tz.co.asoft	symphony-collections-macosarm64	3.0.15	metadata	8aed7f7e78ee328f52507a93f7edf85493f2572d
tz.co.asoft	symphony-collections-macosarm64	3.0.2		N/A
tz.co.asoft	symphony-collections-macosarm64	3.0.2	metadata	2509f70a2bd92990cd2b7c05d2eeba6791396903
tz.co.asoft	symphony-collections-macosarm64	3.0.3		N/A
tz.co.asoft	symphony-collections-macosarm64	3.0.3	metadata	b120b29cfb07756af79d20ef5aefe54b80adc720
tz.co.asoft	symphony-collections-macosarm64	3.0.4		N/A
tz.co.asoft	symphony-collections-macosarm64	3.0.4	metadata	3e39bc9ac9def82d189ccd6acf053ea2301c22b7
tz.co.asoft	symphony-collections-macosarm64	3.0.5		N/A
tz.co.asoft	symphony-collections-macosarm64	3.0.5	metadata	afa193881e039db43eb0eaddbdddc5a245bbce9a
tz.co.asoft	symphony-collections-macosarm64	3.0.6		N/A
tz.co.asoft	symphony-collections-macosarm64	3.0.6	metadata	4c4c0fbea7b876996bc1c73858ffb28dbb24fd81
tz.co.asoft	symphony-collections-macosarm64	3.0.7		N/A
tz.co.asoft	symphony-collections-macosarm64	3.0.7	metadata	0223405829cf7beb7ca52508e12edc72f2d77a8a
tz.co.asoft	symphony-collections-macosarm64	3.0.8		N/A
tz.co.asoft	symphony-collections-macosarm64	3.0.8	metadata	e5b64b1399305bf43268ee36cf5ffdb329d4258e
tz.co.asoft	symphony-collections-macosarm64	3.0.9		N/A
tz.co.asoft	symphony-collections-macosarm64	3.0.9	metadata	4429d09b83a31e368221d459b911f704918c0541
tz.co.asoft	symphony-collections-macosarm64	3.1.1	metadata	b641b0fd49e0f74ffb51d985353f2fecf954586a
tz.co.asoft	symphony-collections-macosarm64	3.1.11	metadata	957ae68b7cb3cba5e82313b39377266707dfd597
tz.co.asoft	symphony-collections-macosarm64	3.1.12	metadata	11c8b72736614bd97874cdc401ad2003c0f38cb1
