ai.xpl	xpl-android-client	1.0.0.0		N/A
io.kamon	kamon-akka-http_2.12	2.6.0		85578cfa8a14574c32af5e6e5e91933a59b21d66
io.kamon	kamon-akka-http_2.12	2.6.1		a95ce92ac242d82e127379177f332e4e57403015
io.kamon	kamon-akka-http_2.12	2.6.3		27ca0253037721c04502d869060ac3f1558ebb31
io.kamon	kamon-akka-http_2.12	2.6.4		2083394aead02cdb0ec7b40724c2096f557dcbe3
io.kamon	kamon-akka-http_2.12	2.6.5		b03efdec8e79bdc23ca5d5a653080828ff5d1af1
io.kamon	kamon-akka-http_2.12	2.6.6		0c33e0329a4ab85a419299bb174035ba50f89c50
io.kamon	kamon-akka-http_2.12	2.7.0		e22e9973d234bf5a9aceb4deb42f89ae154ed73b
io.kamon	kamon-akka-http_2.12	2.7.1		f21acf7f93ddc71cfb8efe1b7f673fda389ac782
io.kamon	kamon-akka-http_2.12	2.7.2		0c418fc9d46eaa0bdc58882875882464cf2c62fe
io.kamon	kamon-akka-http_2.12	2.7.3		859984b2bbcdd0c6de96fd764bf7ff6df529113f
io.kamon	kamon-akka-http_2.12	2.7.4		26db149d97350153aea5dd1c8da8d84a80eb784e
io.kamon	kamon-akka-http_2.12	2.7.5		80dd5ec11b7ad48a8b8d17a7c749675ffd1d40e9
io.kamon	kamon-akka-http_2.12	2.7.6		5487c70d44a07336707f143db9ff62298ebf6781
io.kamon	kamon-akka-http_2.12	2.7.7		2b254ce231f6f2bf161749ca0997195a5a625df5
io.nagurea	smsup-sdk	0.1.0		eea190e5d46bec81268dbc53fa5b9e6a3d022d67
io.nagurea	smsup-sdk	0.10.0		abff15ea9fae76b7d31c68d597ae614529db5a2a
io.nagurea	smsup-sdk	0.10.2		b75dde6a59abd98b3defd57d4e961458fe27412f
io.nagurea	smsup-sdk	0.11.1		be6a6892ebd6f39b61478f79c255e853140da5e0
io.nagurea	smsup-sdk	0.11.2		ce2099318650fc6dde412fc0c53b94a6eba11def
io.nagurea	smsup-sdk	0.12.0		d6ba04f4f04930406053af4b3a7dd301a48c09c8
io.nagurea	smsup-sdk	0.13.0		3e7c9bac5b3396dc0ec3e5f247d35ea0de8d3fc2
io.nagurea	smsup-sdk	0.13.1		2a01cfa3a9d0138eb5dfb59ab67cd2abd8137352
io.nagurea	smsup-sdk	0.14.0		94446e31aab3c305c8eb6891b38f0af4aee58059
io.nagurea	smsup-sdk	0.2.0		6a0f366759cc4a41318e2fc5d48112884db58230
io.nagurea	smsup-sdk	0.3.0		403e45723617bc6559230b1e26ac63db0bef5af4
io.nagurea	smsup-sdk	0.5.0		1eb7ec0230508912feda7165cd4987b51a9ff8a6
io.nagurea	smsup-sdk	0.6.0		b1406100517dbfcd12dd592508bafdf69cf5e2f5
io.nagurea	smsup-sdk	0.7.0		0e4837512478d27cccf4a28b05320f16cb33d7cf
io.nagurea	smsup-sdk	0.8.0		5deaec3f2cd894857c743914ecceb41876da2915
io.nagurea	smsup-sdk	0.9.0		8f8e6c3d9e543994c13c1e1a2ea10ab8f812b66d
io.nagurea	smsup-sdk	1.0.0		b00908b7da2b1d3ab4466ef5a849cd6caac2c6a4
io.nagurea	smsup-sdk	1.0.1		27011d59b1dbf081b4d8bade5cdcd1d4e36ff331
io.purchasely	google-play	0.0.1		N/A
io.purchasely	google-play	1.1.0-alpha01		N/A
io.purchasely	google-play	1.1.0-alpha02		N/A
io.purchasely	google-play	2.3.2		N/A
io.purchasely	google-play	2.3.4-alpha01		N/A
io.purchasely	google-play	2.4.3		N/A
io.purchasely	google-play	2.4.4		N/A
io.purchasely	google-play	2.4.5		N/A
io.purchasely	google-play	2.4.6		N/A
io.purchasely	google-play	2.4.7		N/A
io.purchasely	google-play	2.5.0		N/A
io.purchasely	google-play	2.5.1		N/A
io.purchasely	google-play	2.5.2		N/A
io.purchasely	google-play	2.5.3		N/A
io.purchasely	google-play	2.5.4		N/A
io.purchasely	google-play	2.5.4-beta01		N/A
io.purchasely	google-play	2.5.5		N/A
io.purchasely	google-play	2.5.6		N/A
io.purchasely	google-play	2.7.0		N/A
io.purchasely	google-play	2.7.1		N/A
io.purchasely	google-play	2.7.2		N/A
io.purchasely	google-play	2.7.3		N/A
io.purchasely	google-play	2.7.4		N/A
io.purchasely	google-play	2.7.5		N/A
io.purchasely	google-play	2.7.6		N/A
io.purchasely	google-play	2.8.0		N/A
io.purchasely	google-play	2.8.1		N/A
io.purchasely	google-play	3.0.0		N/A
io.purchasely	google-play	3.0.1		N/A
io.purchasely	google-play	3.1.0		N/A
io.purchasely	google-play	3.1.1		N/A
io.purchasely	google-play	3.2.0		N/A
io.purchasely	google-play	3.2.1		N/A
io.purchasely	google-play	3.2.2		N/A
io.purchasely	google-play	3.3.0		N/A
io.purchasely	google-play	3.3.2		N/A
io.purchasely	google-play	3.3.3		N/A
io.purchasely	google-play	3.4.0		N/A
io.purchasely	google-play	3.4.1		N/A
io.purchasely	google-play	3.4.2		N/A
io.purchasely	google-play	3.4.3		N/A
io.purchasely	google-play	3.4.4		N/A
io.purchasely	google-play	3.5.0		N/A
io.purchasely	google-play	3.6.0		N/A
io.purchasely	google-play	3.6.1		N/A
io.purchasely	google-play	3.6.2		N/A
io.purchasely	google-play	3.6.3		N/A
io.purchasely	google-play	3.6.4		N/A
io.purchasely	google-play	3.7.0		N/A
io.purchasely	google-play	3.7.1		N/A
io.purchasely	google-play	3.7.2		N/A
io.purchasely	google-play	3.7.3		N/A
io.purchasely	google-play	3.7.4		N/A
io.purchasely	google-play	3.7.5		N/A
io.purchasely	google-play	4.0.0		N/A
io.purchasely	google-play	4.1.0		N/A
io.purchasely	google-play	4.1.1		N/A
io.purchasely	google-play	4.1.2		N/A
io.purchasely	google-play	4.2.0		N/A
io.purchasely	google-play	4.2.1		N/A
io.purchasely	google-play	4.2.2		N/A
io.purchasely	google-play	4.2.3		N/A
io.purchasely	google-play	4.2.4		N/A
io.purchasely	google-play	4.3.0		N/A
io.purchasely	google-play	4.3.1		N/A
io.purchasely	google-play	4.3.3		N/A
io.purchasely	google-play	4.3.4		N/A
io.purchasely	google-play	4.3.5		N/A
io.purchasely	google-play	4.4.0		N/A
io.purchasely	google-play	4.4.1		N/A
io.purchasely	google-play	4.4.2		N/A
io.purchasely	google-play	4.5.0		N/A
io.purchasely	google-play	4.5.1		N/A
io.purchasely	google-play	4.5.2		N/A
io.purchasely	google-play	4.5.3		N/A
io.purchasely	google-play	4.5.4		N/A
io.purchasely	google-play	4.5.5		N/A
io.purchasely	google-play	4.5.6		N/A
io.purchasely	google-play	4.5.7		N/A
io.purchasely	google-play	4.5.8		N/A
io.purchasely	google-play	5.0.0		N/A
io.purchasely	google-play	5.0.0-beta.1		N/A
io.purchasely	google-play	5.0.0-rc01		N/A
io.purchasely	google-play	5.0.1		N/A
io.purchasely	google-play	5.0.2		N/A
io.purchasely	google-play	5.0.3		N/A
io.purchasely	google-play	5.0.4		N/A
io.purchasely	google-play	5.0.5		N/A
io.purchasely	google-play	5.1.0		N/A
io.purchasely	google-play	5.1.1		N/A
io.quarkiverse.freemarker	quarkiverse-freemarker-integration-test-template-sets	0.2.0		5f86cb569436bea99624f315fb3a380e955d26dd
io.quarkiverse.freemarker	quarkiverse-freemarker-integration-test-template-sets	0.2.0.CR6		933136431b724d51e69229f920920af7613f95a8
io.quarkiverse.freemarker	quarkiverse-freemarker-integration-test-template-sets	0.2.1		37a2067a2c2bf44108cc163409e0cb73c6d1e2a6
io.quarkiverse.freemarker	quarkiverse-freemarker-integration-test-template-sets	0.2.2		bea808a630347bbbedc54200fe1ff553e9cfea42
net.binggl	commons	1.0.0		5122288d0af0c0d6c94d16a8cf2d383b690aedf2
net.binggl	commons	1.0.1		bd8777d59574117ba6d33c686d2b59f772df6ef0
net.binggl	commons	1.0.2		b589dce1ff38853c3e758a5531502b92f5d8eacc
net.databinder	unfiltered-agents_2.9.0	0.5.0		da2d7bd6df0662a7fd6bb3ca632ed1467eba98e4
net.databinder	unfiltered-agents_2.9.0	0.5.1		70aaac29c41e846440ff1de0f70341ee4b877b0e
net.databinder	unfiltered-agents_2.9.0	0.5.2		330c47512a7c8448e3b729175ea6a5a1155e15e4
net.databinder	unfiltered-agents_2.9.0	0.5.3		d40619324eaf8d2923c094af0579f1596dd18443
net.databinder	unfiltered-agents_2.9.0	0.6.0		03baa95b2a02398dd67e95fcbf7a6501d14208e3
net.databinder	unfiltered-agents_2.9.0	0.6.1		02f6fefb075b5f2bde1a8ac0fb4a2a21e9971bb8
net.databinder	unfiltered-agents_2.9.0	0.6.2		c9f163bb8065c6d190cf2035399ceef8175d4582
net.sf.okapi.steps	okapi-step-leveraging-ui	0.35		a741321045003f99518158569349ec492694de29
net.sf.okapi.steps	okapi-step-leveraging-ui	0.36		8fd79d6a18e58de97a083ae1535f47df2052a7bc
net.sf.okapi.steps	okapi-step-leveraging-ui	0.37		6104619e95ccbf257ee3e12878de99419cde45d5
net.sf.okapi.steps	okapi-step-leveraging-ui	0.38		a0287b7a91b270300b73b81703512c0de5369ad2
net.sf.okapi.steps	okapi-step-leveraging-ui	1.39.0		b3416a7081777f3d7fa92b87ee3a7f88a074995c
net.sf.okapi.steps	okapi-step-leveraging-ui	1.40.0		aeb15a7dd948f6b3b3b9088255013687e639e011
net.sf.okapi.steps	okapi-step-leveraging-ui	1.41.0		0685fe5e71d22e9d597c14ddf5518c969807c939
net.sf.okapi.steps	okapi-step-leveraging-ui	1.42.0		d0150f205f4ee44f051c72118690146102d65e3a
net.sf.okapi.steps	okapi-step-leveraging-ui	1.43.0		9cd094b5ef7b307322b27629385264526da501de
net.sf.okapi.steps	okapi-step-leveraging-ui	1.44.0		a489e6e5a6044ed9ce09124daefaec0616776bb0
net.sf.okapi.steps	okapi-step-leveraging-ui	1.45.0		85c24e35fcfd2cb6d79d3585d268c207ccf7ba8e
net.sf.okapi.steps	okapi-step-leveraging-ui	1.46.0		4ec343c9b8097ddd948c1d126f053cfef036b7db
net.sf.okapi.steps	okapi-step-leveraging-ui	1.47.0		7270fa2101bab45710a0b455e885c4c8ab68e823
nz.ac.waikato.cms.weka	multiInstanceFilters	1.0.1		e31e319e258163cb39135e42e3f07c69da998c1e
nz.ac.waikato.cms.weka	multiInstanceFilters	1.0.10		5d1cbe077bef4520dcf35603cd62a1bbd68c6bb7
nz.ac.waikato.cms.weka	multiInstanceFilters	1.0.2		c9f483f52e2ad709d2274823ea44bae832c3e9cc
nz.ac.waikato.cms.weka	multiInstanceFilters	1.0.4		84bb04aa0969a32c05b92fe54e0a69528fe9c985
nz.ac.waikato.cms.weka	multiInstanceFilters	1.0.5		bea3c0331ef2b19c0c14c310147011b036465a2a
nz.ac.waikato.cms.weka	multiInstanceFilters	1.0.6		47e4c99f4bd4434d1b03451c71f3d5af4ad4b00d
nz.ac.waikato.cms.weka	multiInstanceFilters	1.0.7		641aa8f78d4a22b65741cc7441dcf6b1058d768b
nz.ac.waikato.cms.weka	multiInstanceFilters	1.0.8		f9faac7495b1b54ae852175ec9f3ad7f63e3b3cc
nz.ac.waikato.cms.weka	multiInstanceFilters	1.0.9		3cb4f25d46608a3238c6b816affc1dc34d3e5cf6
org.apache.inlong	sort-connector-elasticsearch-base-v1.18	2.0.0		b4312cfd85c8d88c4b69529badb83db5640a9bf0
org.apache.inlong	sort-connector-elasticsearch-base-v1.18	2.1.0		b4312cfd85c8d88c4b69529badb83db5640a9bf0
org.apache.logging.log4j	log4j-config-yaml	3.0.0-beta2		34b8b82f9e05cf263f5d3208d0356133372beb30
org.apache.logging.log4j	log4j-config-yaml	3.0.0-beta3		32d7335e499799bf4ed50c6df1ccc29b36d851a9
org.avaje.jetty	avaje-jetty-runner	1.0.1		6acbd3135c065b7e39e484c51d1e872f6a1894bc
org.avaje.jetty	avaje-jetty-runner	1.1.0		082824a1fb2dd8aef7acbd8e6fcc178b3e41d704
org.avaje.jetty	avaje-jetty-runner	1.2.1		c32cf08cd6160f851246ae02bc50cbdea04b4ce1
org.avaje.jetty	avaje-jetty-runner	1.2.2		e04a02530749d0c37ce9529bee873f492efd242c
org.avaje.jetty	avaje-jetty-runner	2.1.1		5c279956d3470e13c8472defc90d0202ad24a587
org.avaje.jetty	avaje-jetty-runner	2.1.2		aed3f9fd513f93e7c36afa47aa534b69fe64f9ae
org.avaje.jetty	avaje-jetty-runner	2.2.1		85b8886492bb82b94567c770d4224a7496fd0f69
org.avaje.jetty	avaje-jetty-runner	2.3.1		895d77d1ef10e49d935b57ab7924c80b5c19baf4
org.eclipse	xsd	2.3.0-v200706262000		6bfc3f90b6412bceb5019216fe0285f401fa7dec
org.fujion.webjars	systemjs-plugin-babel	0.0.25		e9352ce3e43cc09b088d56b54c0f5a3af97284dd
org.gridkit.nanoparser	nanoparser-examples	0.1		998337a54f1ba45c649e242e75eccc5b0a3d734c
org.gridkit.nanoparser	nanoparser-examples	0.2		f7fb4f19734b5c4af526abd700ac44c3d873bca4
org.jboss.ws.cxf	jbossws-cxf-test-utils	4.3.0.CR1		adb2f231aa7eab35f928dbd7e82cac79427084dc
org.jboss.ws.cxf	jbossws-cxf-test-utils	4.3.0.Final		a3dd316f7b1e2a0173e20ce57d3703f2b0b6ff62
org.jboss.ws.cxf	jbossws-cxf-test-utils	4.3.5.Final		e870e7d99f9cb4600c880b890f016bba1db586ba
org.jboss.ws.cxf	jbossws-cxf-test-utils	5.0.0.Beta1		f32f574f35fbc218be924f1190fd67e74af8f913
org.jboss.ws.cxf	jbossws-cxf-test-utils	5.0.0.Beta2		cb974285499ea99607a5982b5420501edf5876d8
org.jboss.ws.cxf	jbossws-cxf-test-utils	5.0.0.Beta3		d0bd903449edf4146628b6a2ae00a1c59e20f126
org.jboss.ws.cxf	jbossws-cxf-test-utils	5.0.0.CR1		56f2705e832aaefb2e37d0b9dcd8bc7711c275c6
org.jboss.ws.cxf	jbossws-cxf-test-utils	5.0.0.Final		c72421433bf21d42de05a23d1b4e3e769225d100
org.jboss.ws.cxf	jbossws-cxf-test-utils	5.0.1.Final		93797e3eb9218ae5b741b0d95cd54f61a594c210
org.jboss.ws.cxf	jbossws-cxf-test-utils	5.1.0.Beta1		db5bb2005ba64fa4789063bc8a52a00d103a4c48
org.jboss.ws.cxf	jbossws-cxf-test-utils	5.1.0.Final		f2390a41ed7c5cf0ad1ba41d31e1d87ec3012857
org.jboss.ws.cxf	jbossws-cxf-test-utils	5.1.1.Final		04075bd5a0a8d17fc8ea3a00421b93284869aa55
org.jboss.ws.cxf	jbossws-cxf-test-utils	5.1.10.Final		bc4f4791603aaccfa49b96752beb8c034c4908db
org.jboss.ws.cxf	jbossws-cxf-test-utils	5.1.11.Final		04a69b22ebd5da55b239a5dbec09085382af3d42
org.jboss.ws.cxf	jbossws-cxf-test-utils	5.1.2.Final		4f214b0b5ca315946f96a49800ff613a3e530254
org.jboss.ws.cxf	jbossws-cxf-test-utils	5.1.3.Final		a58f4fa1f9926d159c0835b4fc56eb23058e9d37
org.jboss.ws.cxf	jbossws-cxf-test-utils	5.1.3.SP1		be273f759ef93b879a9dd597d04cca54ade70f00
org.jboss.ws.cxf	jbossws-cxf-test-utils	5.1.4.Final		8da3536b41061726ace63373ab4e59510b074666
org.jboss.ws.cxf	jbossws-cxf-test-utils	5.1.5.Final		d5bc09cb799fe54bf23b6ae0ee6228b8f1e75c45
org.jboss.ws.cxf	jbossws-cxf-test-utils	5.1.6.Final		3a96da03cb51d45de2dc9bc23db69665d0f63407
org.jboss.ws.cxf	jbossws-cxf-test-utils	5.1.7.Final		de1dbcba14554c338a3b8b0e716d23d4cd8ce7a4
org.jboss.ws.cxf	jbossws-cxf-test-utils	5.1.8.Final		019af253b0074bf2ce10181ddde02e308fb36a30
org.jboss.ws.cxf	jbossws-cxf-test-utils	5.1.9.Final		80b43126c101e62dc5e5ab539f397e662ea5c699
org.jboss.ws.cxf	jbossws-cxf-test-utils	5.2.0.Final		4de319c9c4729430596cfe0a0a9d6b80a2cb123d
org.jboss.ws.cxf	jbossws-cxf-test-utils	5.2.1.Final		983663cb4f6786cf02a2ee985880874f632d3028
org.jboss.ws.cxf	jbossws-cxf-test-utils	5.2.2.Final		b66ea52ad5b436acf362b133b88ef73815de5ba3
org.jboss.ws.cxf	jbossws-cxf-test-utils	5.2.3.Final		3f87b52322cb4b542922023029183db6bc25024b
org.jboss.ws.cxf	jbossws-cxf-test-utils	5.2.4.Final		42f75bd325118efe4c659f2119ea4c0e2767788a
org.jboss.ws.cxf	jbossws-cxf-test-utils	5.3.0.Final		4bd2c59dc0e187562eaed2211d3318334d788b71
org.jboss.ws.cxf	jbossws-cxf-test-utils	5.4.0.Final		7dbfe8f93f5fc6545cd7edbefd10cf089e03a511
org.jboss.ws.cxf	jbossws-cxf-test-utils	5.4.1.Final		3d94496e2c891f8aafb6a570aaa400cecbc03adf
org.jboss.ws.cxf	jbossws-cxf-test-utils	5.4.10.Final		d61146b9c1bb7443b00dbaa10d857f1c2a808496
org.jboss.ws.cxf	jbossws-cxf-test-utils	5.4.11.Final		d3a39a068ed2ee393a5981544056368b9c087a5b
org.jboss.ws.cxf	jbossws-cxf-test-utils	5.4.12.Final		6dd83a4473db7e31342510e0ae6b5e04d33cc2d1
org.jboss.ws.cxf	jbossws-cxf-test-utils	5.4.13.Final		56eb0a661b46a891ee008b7d5f9ddf21afdbfe6b
org.jboss.ws.cxf	jbossws-cxf-test-utils	5.4.14.Final		b3dae8c66417caa7767fc0437c61bd3c94a5241b
org.jboss.ws.cxf	jbossws-cxf-test-utils	5.4.2.Final		2fbcdb16024eccc025af08f4a40d6f156ec07d11
org.jboss.ws.cxf	jbossws-cxf-test-utils	5.4.3.Final		892ee2ab1e7245d0f87144181abc30c13ac9c539
org.jboss.ws.cxf	jbossws-cxf-test-utils	5.4.4.Final		9f10913d809b2f3113a25b47e28a42a5d508b054
org.jboss.ws.cxf	jbossws-cxf-test-utils	5.4.5.Final		ff36e4e72fa97a11f1a2e874395fba198b06555a
org.jboss.ws.cxf	jbossws-cxf-test-utils	5.4.6.Final		dadf4aad90d5c4664d8aa7e9bc1fbd78067f5a96
org.jboss.ws.cxf	jbossws-cxf-test-utils	5.4.7.Final		7d4c65aec39a578258ff5a322bad6cb88dc16072
org.jboss.ws.cxf	jbossws-cxf-test-utils	5.4.8.Final		5b3fdd7100d9597cb154a3ffe0564d06c7ba8365
org.jboss.ws.cxf	jbossws-cxf-test-utils	5.4.9.Final		7eafd13bad63ecc735a09eff6b11e078944027c6
org.jboss.ws.cxf	jbossws-cxf-test-utils	5.5.0.Final		b5c9f4234f3464c4d94c5cd7d8e855692992130c
org.jboss.ws.cxf	jbossws-cxf-test-utils	6.0.0.Final		df23875522feb7e0a96e80837f65a2a6ed9c8898
org.jboss.ws.cxf	jbossws-cxf-test-utils	6.1.0.Final		03d2e26b9532410fdefddf658c1191cb9a97cec5
org.jboss.ws.cxf	jbossws-cxf-test-utils	6.2.0.Final		1312d2a5fe1d2c7a027f28ef0943686842fb339b
org.jboss.ws.cxf	jbossws-cxf-test-utils	7.0.0.Final		d3340868f63f90f77266dc294ba884c526c4520a
org.jboss.ws.cxf	jbossws-cxf-test-utils	7.1.0.Final		770834bf689d1b79ebc2d3d619d50cb3a386bf2b
org.jboss.ws.cxf	jbossws-cxf-test-utils	7.2.0.Final		37017c351a70e0bb1bb18e1fa59762db4b357487
org.jboss.ws.cxf	jbossws-cxf-test-utils	7.3.0.Final		4f6a9eecf9c4aaca95d21ee65f9a48f224370cda
org.jboss.ws.cxf	jbossws-cxf-test-utils	7.3.1.Final		026b16152edad30f70f0c02e45ec1a4d70e7e983
org.nakedobjects	nos-objectstore-xml	3.0.2		66c9e77dea35a887c6d17527121849383abe792b
org.nakedobjects	nos-objectstore-xml	3.0.3		491c8b61e0435690fe685361eb90b25b3f2c63ca
org.netbeans.api	org-netbeans-modules-java-platform	RELEASE100		c8f81c459c4d127d49b87743e2d3bd2436995104
org.netbeans.api	org-netbeans-modules-java-platform	RELEASE110		fb754eb8369e6d63bc10a47d6a2a7f9325c14127
org.netbeans.api	org-netbeans-modules-java-platform	RELEASE111		96c3b36d70564610ffcd28f1db69cbae5820c614
org.netbeans.api	org-netbeans-modules-java-platform	RELEASE112		6a3521a73d90fef67baf88abf4c57481a4b00106
org.netbeans.api	org-netbeans-modules-java-platform	RELEASE113		3162e13a1b68a97c5c1567de04f99d9340802264
org.netbeans.api	org-netbeans-modules-java-platform	RELEASE120		228e183b5a1129b093bba94d8cdbeeeceb7ef70b
org.netbeans.api	org-netbeans-modules-java-platform	RELEASE120-1		7bd85399682f3e9d460a13115f9094553d047512
org.netbeans.api	org-netbeans-modules-java-platform	RELEASE120-u1		16d5ed83b4213ffc753cebcbfe3d5100ab4cf901
org.netbeans.api	org-netbeans-modules-java-platform	RELEASE121		4fff04b60c648347d13d1c158c4ce8e8c24e3e9f
org.netbeans.api	org-netbeans-modules-java-platform	RELEASE122		86554c11aae34a475d1aeca39429dcec12bf3529
org.netbeans.api	org-netbeans-modules-java-platform	RELEASE123		fcca9546a6366b1633f0239c0c10022243ace09a
org.netbeans.api	org-netbeans-modules-java-platform	RELEASE124		58b829c4169a5e8d20e7683b271709ecd5039adf
org.netbeans.api	org-netbeans-modules-java-platform	RELEASE125		4824360384bddfcf5c51b5153003ce7e305262ed
org.netbeans.api	org-netbeans-modules-java-platform	RELEASE126		f95ac13c8a3c5b964bdabac03f438195b1fd55e3
org.netbeans.api	org-netbeans-modules-java-platform	RELEASE130		2190a35cd1268c0954f836981a325c06968bcf5a
org.netbeans.api	org-netbeans-modules-java-platform	RELEASE140		078e9d3473ee3a98beead6bb76110454a3829807
org.netbeans.api	org-netbeans-modules-java-platform	RELEASE150		bd381ca994c041cb37865d6411723bcb2ce0a0e4
org.netbeans.api	org-netbeans-modules-java-platform	RELEASE160		f30e27b03aeb4c2d68fc515775d19b601fc13dab
org.netbeans.api	org-netbeans-modules-java-platform	RELEASE170		86643ebdbf79b2590f7a1631aa6571ccd90c84fc
org.netbeans.api	org-netbeans-modules-java-platform	RELEASE180		a42948d85d37dab7e04ab45a5920cc28c4d03eb2
org.netbeans.api	org-netbeans-modules-java-platform	RELEASE190		c291b31f434d8b2778060743babba4dc1cb1506a
org.netbeans.api	org-netbeans-modules-java-platform	RELEASE200		1d26595ac3c72b6c7328dce8b45cfe6ffdcfc67f
org.netbeans.api	org-netbeans-modules-java-platform	RELEASE210		8e9042d978e016027988d568ce16cee8b5a02734
org.netbeans.api	org-netbeans-modules-java-platform	RELEASE220		fba24d50ace9750df714b34cba0b47e49f3b8f54
org.netbeans.api	org-netbeans-modules-java-platform	RELEASE230		736b9d3c9f61a4ed3c63d468833d89d21f877574
org.netbeans.api	org-netbeans-modules-java-platform	RELEASE240		cc7b028e8bb9fa2985295ed8e9bccc4d66d4bf1f
org.netbeans.api	org-netbeans-modules-java-platform	RELEASE250		17bbd86b1eed35af3c145b508f361b33b818faeb
org.netbeans.api	org-netbeans-modules-java-platform	RELEASE90		52b72599635ad8353e83755b8fb0a10018424263
org.sakaiproject.wicket	wicket-tool-6	21.0		1093d0246ddc7fbd612bcef429a8b44ff9b73bd4
org.sakaiproject.wicket	wicket-tool-6	21.1		e4f998ce67485032fc03a56b6e18e8b2042c589e
org.sakaiproject.wicket	wicket-tool-6	21.2		365067a46c61b90e40537ae6abb5f8cf47b3c5cc
org.sakaiproject.wicket	wicket-tool-6	21.3		d0fb61966482105cb744291fdae1b68c8600a368
org.sakaiproject.wicket	wicket-tool-6	21.4		6e65d259f1d65416fc517a6363b19f9ae6935a37
org.sakaiproject.wicket	wicket-tool-6	21.5		5b42467fb34c6b37d3a6aa404a310a83f71a3eda
org.sakaiproject.wicket	wicket-tool-6	22.0		b5381ebc20456ed9c8d569503ae56590c5c3470c
org.sakaiproject.wicket	wicket-tool-6	22.1		54e5dc9bda7d0b012b4a1e1daf3f4fe0b2768585
org.sakaiproject.wicket	wicket-tool-6	22.2		89573f42eda08da128cef60bb0e9a09988c55657
org.sakaiproject.wicket	wicket-tool-6	22.3		56eb23d87b5f3ccd915720fc0eaf4476470bc5a6
org.sakaiproject.wicket	wicket-tool-6	22.4		3d3bd98d559b4195e86cfcc0d3b340235641e174
org.sakaiproject.wicket	wicket-tool-6	22.5		eba42255066573421c061282292ed509de9403ad
org.sakaiproject.wicket	wicket-tool-6	23.0		f4fcc6c964680c4d75706858639ceb0b6c93f276
org.sakaiproject.wicket	wicket-tool-6	23.1		49b059ab9733e77593e51751087d7fceab72425c
org.sakaiproject.wicket	wicket-tool-6	23.2		e405576718b175b38b2e2fd6f46dba74285b25be
org.sakaiproject.wicket	wicket-tool-6	23.3		ab758eed3c4a0a3639f12eb389a2f261a5159a05
org.sonatype.sisu	sisu-jsw-utils	1.0		18edce9b46258f477dcd8e989d16df47a685cedd
org.sonatype.sisu	sisu-jsw-utils	1.1		7202423208beaabdbc3a397d2fb21bdc19327d2c
org.sonatype.sisu	sisu-jsw-utils	1.2		95459e963a4a47d74d0401ac171d21a9c57c2d4f
org.sonatype.sisu	sisu-jsw-utils	1.2.1		564ac8543dc1e33ad2c55874044b3409a111ac4d
org.webjars.npm	is-mobile	0.2.2		0ab210c02e8dc98a4f6f409952db3ed58902149e
org.webjars.npm	is-mobile	2.0.0		fc42771265d9e4135efe395f4d405771ef928fea
org.webjars.npm	is-mobile	2.0.1		faa3ea34052a21294045211e506a97af47cc910d
org.webjars.npm	is-mobile	2.1.0		e9263a0d0f799e7dfe8183a390eb6e912f3d358a
org.webjars.npm	is-mobile	2.2.0		77964d767169d51a3cb50d0cca90fb9cbcc7101f
org.webjars.npm	is-mobile	2.2.1		431edb9587c9def5a32baea9673c61da420146a5
org.webjars.npm	is-mobile	2.2.2		1a7e93318abfeab4efac7e39894fb236973e1dd9
org.webjars.npm	is-mobile	3.1.1		e59242e3a1c9427e5e90b3b143acdb941a99a41e
org.webjars.npm	is-mobile	4.0.0		382c724e28b593d55ec070715bafa2194f88b111
org.webjars.npm	marked-man	0.2.1		5fc45d12b17e0446e0643db18605255d3ab42134
org.webjars.npm	material-ripple-effects	2.0.1		c4a750285978b2e302a7e3da8bf922aad694f4c7
org.wixtoolset.maven	sdk-toolset	3.10.2		21d402272c984ea487d6725d32d0b95a0332012b
org.wixtoolset.maven	sdk-toolset	3.10.3		d03706c6e014d2fd1365d85ecf4559ca54a671cb
org.wixtoolset.maven	sdk-toolset	3.11.0		79fa98f8192e230ccd85dfc5677aef5f10fa668e
org.wixtoolset.maven	sdk-toolset	3.11.1		1b113bc0b4dd897d677964676978e111ab0506f1
org.wixtoolset.maven	sdk-toolset	3.9.2		cc18f6d35a1f042e959a847337ee5e84aee55f76
