beehive	controls	1.0-alpha		eadb1603726c947c0f1e3e6d966fdcf23f7fcbdb
com.liferay	com.liferay.portal.url.builder.impl	1.0.9		8a82290eb3629027d68f7e0aeb853df986186e8b
com.liferay	com.liferay.portal.url.builder.impl	2.0.0		1ff09ac43828d24b2ae696a4d0da621a279b432d
com.liferay	com.liferay.portal.url.builder.impl	2.0.1		1efffed31acee06ea85b4bd7a392ee9a7eb2541e
com.liferay	com.liferay.portal.url.builder.impl	2.0.10		593c3176a226db3f8534ccc16537792c95ccb2c1
com.liferay	com.liferay.portal.url.builder.impl	2.0.11		0f1df8d6fbe45b37ac34144242a5edd31750b1f2
com.liferay	com.liferay.portal.url.builder.impl	2.0.12		8770699e1abee849e3778ffefe4356d7427c9c8f
com.liferay	com.liferay.portal.url.builder.impl	2.0.13		76b4c07dd2372e9e8ac70f4d7f7862c330bd2de9
com.liferay	com.liferay.portal.url.builder.impl	2.0.14		d4f33db43232015b5853d06d1c2a2d004696ac3a
com.liferay	com.liferay.portal.url.builder.impl	2.0.15		3142c4a4eb1339b18238042cb6b3581e2537ff7f
com.liferay	com.liferay.portal.url.builder.impl	2.0.16		526a860bc11c05b28cdaaff7e5bba5b76fa27f6f
com.liferay	com.liferay.portal.url.builder.impl	2.0.2		aed2e2b7b806133fd6790ed385e433f344ba7677
com.liferay	com.liferay.portal.url.builder.impl	2.0.3		51c3abcb7856f13097c3e76d3fc119e5138306ba
com.liferay	com.liferay.portal.url.builder.impl	2.0.4		ed6724fdaeca3fe952788f44b260691e5afb742f
com.liferay	com.liferay.portal.url.builder.impl	2.0.5		7d9e3ceccc47383ea37c6e3fc6a67bbe43534949
com.liferay	com.liferay.portal.url.builder.impl	2.0.6		617178e3d9e3c33f9937a2ae79efd995c62bdd51
com.liferay	com.liferay.portal.url.builder.impl	2.0.7		add51e927a158dc5593f8e8a7f4ca1d7201d12d8
com.liferay	com.liferay.portal.url.builder.impl	2.0.8		c77a608bc79f0de4e4b2878238708106ce7bcb4f
com.liferay	com.liferay.portal.url.builder.impl	2.0.9		3be819f922b06083fcd4af87709c00dbe75438b8
com.liferay	com.liferay.portal.url.builder.impl	3.0.0		1028c272b55a066e1e5e19a73db462ffa36192c6
com.liferay	com.liferay.portal.url.builder.impl	3.0.1		97fb3325adeb04c1ab3a98b9b86b49bb2774e82d
com.liferay	com.liferay.portal.url.builder.impl	3.0.10		6bbbd2f9084ae40aa1ae90f3411d4f10a8a1c32b
com.liferay	com.liferay.portal.url.builder.impl	3.0.11		3989105bee7a4a7eb90000542b6fe06ae684ee9d
com.liferay	com.liferay.portal.url.builder.impl	3.0.12		f3ad9bbdc279a34b1fcd4b83032b3e075d2e1617
com.liferay	com.liferay.portal.url.builder.impl	3.0.2		9fd0b641868f5f34d8bc466aa71b8272e5aeb431
com.liferay	com.liferay.portal.url.builder.impl	3.0.3		360dce57f8496fd65bfc63eeb342528a39f840da
com.liferay	com.liferay.portal.url.builder.impl	3.0.4		9777484c753aa3376d4cd9490058292e0878c4af
com.liferay	com.liferay.portal.url.builder.impl	3.0.5		4140860d75ef7f367b51355ad439d995ad35f869
com.liferay	com.liferay.portal.url.builder.impl	3.0.6		2ddab842ecbe308b220c8913007d6ed58dc4af80
com.liferay	com.liferay.portal.url.builder.impl	3.0.7		03f81ee77f41b735d78e3a1ab52ccebe8a6a6866
com.liferay	com.liferay.portal.url.builder.impl	3.0.8		421f0742b76117295a715a49c9909a759f6c9d5e
com.liferay	com.liferay.portal.url.builder.impl	3.0.9		d798329da5bd89dede56b7088e6721f018fe43a5
com.liferay	com.liferay.portal.url.builder.impl	4.0.0		a8f216c9133021a5abd6a77e75018e48a5cc2afd
com.liferay	com.liferay.portal.url.builder.impl	4.0.1		54be8005af02d9490a43da4a47a3274f9d073190
com.liferay	com.liferay.portal.url.builder.impl	4.0.10		85c8e0ec519e65613cde70d3f9561eea10f61935
com.liferay	com.liferay.portal.url.builder.impl	4.0.11		0ddda7855f2d0aca1a0d1e82252dad6b807b1909
com.liferay	com.liferay.portal.url.builder.impl	4.0.12		7d07b1763026f45c95c738bf2013e432ba89818c
com.liferay	com.liferay.portal.url.builder.impl	4.0.13		ab3ec1817af2935e6e74bca24e1762c07eab93c4
com.liferay	com.liferay.portal.url.builder.impl	4.0.14		52fdb5c0aca151522ba595ac73184d46459b884e
com.liferay	com.liferay.portal.url.builder.impl	4.0.15		aaedf3cdf20283aace70ab1e72327de4065c807c
com.liferay	com.liferay.portal.url.builder.impl	4.0.16		45c7b1621b6b27063abc0d79dfab59d679278eda
com.liferay	com.liferay.portal.url.builder.impl	4.0.2		6f5f93ee45cc1bbf09ab7aabe6938eac96f31a2c
com.liferay	com.liferay.portal.url.builder.impl	4.0.3		1487ec0530907e8337d5519545481a7a794b75bd
com.liferay	com.liferay.portal.url.builder.impl	4.0.4		49729c3c27677b975bd9c0e31a60a38a3a728eb6
com.liferay	com.liferay.portal.url.builder.impl	4.0.5		12ed3ce86903b0d18f1925c9f7acabaa3561530b
com.liferay	com.liferay.portal.url.builder.impl	4.0.6		35fd8e1316d72e0ce74d64d64f59684469b75c20
com.liferay	com.liferay.portal.url.builder.impl	4.0.7		a52f697557f55335ce086672a878a342358ef467
com.liferay	com.liferay.portal.url.builder.impl	4.0.8		30a5e51c890ff9815c9fc7737dce08ead69e5809
com.liferay	com.liferay.portal.url.builder.impl	4.0.9		a091c14e1eda0ecccaf880236f047335f210511e
com.metreeca	metreeca-json	0.0.1		3e955b6524cbe89669e040e2b6675a2ad7f3f4a8
com.metreeca	metreeca-json	0.54.0		3719c924d290b2532572d80d4be86f10e37081bb
com.metreeca	metreeca-json	0.54.1		45cc14385426d2abed11dc17e3cf66aaf8b7cc23
com.metreeca	metreeca-json	0.55.0		6b52f4d5e23ce12f9d68c3c0caa329c3844437c3
com.metreeca	metreeca-json	1.0.1		baa15ed45d23e995954b2d5b1043a290eb0d6e56
com.metreeca	metreeca-json	1.0.2		6fff8f1bbdd5239028de0c7defc925167392792c
com.metreeca	metreeca-json	1.0.3		374ff674eaed8a7901f96a3452aca285ee5bc10b
com.monkopedia.ksrpc	ksrpc-api-linuxarm64	0.8.4		N/A
com.monkopedia.ksrpc	ksrpc-api-linuxarm64	0.9.0		N/A
com.monkopedia.ksrpc	ksrpc-api-linuxarm64	0.9.1		N/A
com.monkopedia.ksrpc	ksrpc-api-linuxarm64	0.9.2		N/A
com.monkopedia.ksrpc	ksrpc-api-linuxarm64	0.9.3		N/A
com.monkopedia.ksrpc	ksrpc-api-linuxarm64	0.9.4		N/A
com.monkopedia.ksrpc	ksrpc-api-linuxarm64	0.9.5		N/A
com.monovore	decline-refined_2.12	0.4.0		b935b3534257ef1acfc89c65c47f664cd5bb7245
com.monovore	decline-refined_2.12	0.4.0-RC1		b46017ff969d6d2ac549e224f5048ec6c160257e
com.monovore	decline-refined_2.12	0.4.0-RC2		e0674c8915a82b68c86b6e339bb9c07851cf01a8
com.monovore	decline-refined_2.12	0.4.1		707a204aab55b441eab857b37c181dde6729da8c
com.monovore	decline-refined_2.12	0.4.2		922f9184ff47becb9c01b844dedfde2629b61983
com.monovore	decline-refined_2.12	0.5.0		730026ffaa8f4b8c088b03ee463c83e169012f11
com.monovore	decline-refined_2.12	0.5.1		e52a7f5dc35471baaf1b0fb1259c6d1d32951b50
com.monovore	decline-refined_2.12	0.6.0		fcf0331112196a0e7d58fb68142ad85e65df069f
com.monovore	decline-refined_2.12	0.6.1		98a16c07831e8b2daa875f8fc09a599a870382c5
com.monovore	decline-refined_2.12	0.6.2		4b60c8c9505684690b982755efef16001add968e
com.monovore	decline-refined_2.12	0.7.0-M0		ce9f1528081a93bf780804d236979e8be0fbe865
com.monovore	decline-refined_2.12	1.0.0		2ff5930792a34495a156ccecd18c9d1444071f5c
com.monovore	decline-refined_2.12	1.2.0		b38a4f79b8d0207a07131c8af29057789d44953f
com.monovore	decline-refined_2.12	1.3.0		2c9f79dccfcd2bf647492e728bfecfebf803116e
com.monovore	decline-refined_2.12	1.4.0		a4461215d9170015509f7e80f2a835afab2e7f3b
com.monovore	decline-refined_2.12	2.0.0		3e3216760426d9b5354a5a2e599362654306dfa1
com.monovore	decline-refined_2.12	2.0.0-RC1		4de756c79bb344098e64f85b1238c290a2ac0127
com.monovore	decline-refined_2.12	2.2.0		4940f759564f6ec7a4e9a7e5c67d5f33517272e9
com.monovore	decline-refined_2.12	2.3.0		48ab4739ec94ecf29fad49e9d8c1d2ec9824de48
com.monovore	decline-refined_2.12	2.3.1		39938fdcd876957772beb6086807018084386dca
com.monovore	decline-refined_2.12	2.4.0		0143f4fd0f6a7661936f242c19425d74f61bdddc
com.monovore	decline-refined_2.12	2.4.1		d2b8f42aabb87eea540b847b8b33cf124351b84d
com.monovore	decline-refined_2.12	2.5.0		df1e9e53abfd943a6d9a12757d8efdcb52cddb69
com.navercorp.volleyextensions	parent	1.0.0		N/A
com.navercorp.volleyextensions	parent	1.1.0		N/A
com.navercorp.volleyextensions	parent	1.1.1		N/A
com.navercorp.volleyextensions	parent	2.0.0		N/A
com.navercorp.volleyextensions	parent	2.0.1		N/A
com.netflix.msl	msl-example	1.1194.0		N/A
com.netflix.msl	msl-example	1.1194.0-rc.3		N/A
com.netflix.msl	msl-example	1.1195.0		N/A
com.netflix.msl	msl-example	1.1196.0		N/A
com.netflix.msl	msl-example	1.1196.0-rc.1		N/A
com.netflix.msl	msl-example	1.1197.0		N/A
com.netflix.msl	msl-example	1.1198.0		N/A
com.netflix.msl	msl-example	1.1199.0		N/A
com.netflix.msl	msl-example	1.1199.0-rc.1		N/A
com.netflix.msl	msl-example	1.1200.0		N/A
com.netflix.msl	msl-example	1.1201.0		N/A
com.netflix.msl	msl-example	1.1202.0		N/A
com.netflix.msl	msl-example	1.1203.0		N/A
com.netflix.msl	msl-example	1.1203.1		N/A
com.netflix.msl	msl-example	1.1204.0		N/A
com.netflix.msl	msl-example	1.1205.0		N/A
com.netflix.msl	msl-example	1.1206.0		N/A
com.netflix.msl	msl-example	1.1207.0		N/A
com.netflix.msl	msl-example	1.1208.0		N/A
com.netflix.msl	msl-example	1.1209.0		N/A
com.netflix.msl	msl-example	1.1210.0		N/A
com.netflix.msl	msl-example	1.1211.0		N/A
com.netflix.msl	msl-example	1.1212.0		N/A
com.netflix.msl	msl-example	1.1213.0		N/A
com.netflix.msl	msl-example	1.1213.1		N/A
com.netflix.msl	msl-example	1.1215.0		N/A
com.netflix.msl	msl-example	1.1216.0		N/A
com.netflix.msl	msl-example	1.1216.1		N/A
com.netflix.msl	msl-example	1.1217.0		N/A
com.netflix.msl	msl-example	1.1218.0		N/A
com.netflix.msl	msl-example	1.1218.1		N/A
com.netflix.msl	msl-example	1.1219.0		N/A
com.netflix.msl	msl-example	1.1220.0		N/A
com.netflix.msl	msl-example	1.1220.1		N/A
com.netflix.msl	msl-example	1.1220.2		N/A
com.netflix.msl	msl-example	1.1221.0		N/A
com.netflix.msl	msl-example	1.1221.1		N/A
com.netflix.msl	msl-example	1.1221.2		N/A
com.netflix.msl	msl-example	1.1221.3		N/A
com.netflix.msl	msl-example	1.1222.0		N/A
com.netflix.msl	msl-example	1.1223.0		N/A
com.netflix.msl	msl-example	1.2224.0		N/A
com.netflix.msl	msl-example	1.2225.0		N/A
com.netflix.msl	msl-example	1.2226.0		N/A
com.raw-labs	raw-sources-mssql_2.12	0.10.0		5eeb71ee70d21c049bc430070b2e143bc916a671
com.raw-labs	raw-sources-mssql_2.12	0.11.0		932a362fc74c7c817ec519d337083fe56532f8d1
com.raw-labs	raw-sources-mssql_2.12	0.11.1		79e61bbd57d54cf7eb97c077ac8c7160119bf3bd
com.raw-labs	raw-sources-mssql_2.12	0.12.0		6f45b6f97ab866a2c9fb76c03ffc89577c1711b5
com.raw-labs	raw-sources-mssql_2.12	0.13.0		3744b166a26eb580abfa6071ee9fe33ab7e3be81
com.raw-labs	raw-sources-mssql_2.12	0.14.0		f1ac024444d61816ea679d39d6d9358bae628182
com.raw-labs	raw-sources-mssql_2.12	0.14.1		70f5157ed48f27b1ffa345977dfd280e6b1ee5f7
com.raw-labs	raw-sources-mssql_2.12	0.14.2		309c7d24d779bae72c874c730b658e4276cc8059
com.raw-labs	raw-sources-mssql_2.12	0.14.3		f4b541e8aca4f64a0ee492192c0be3533d31a829
com.raw-labs	raw-sources-mssql_2.12	0.15.0		d22fd9ee44437a2f54b115158a718422deebc208
com.raw-labs	raw-sources-mssql_2.12	0.16.0		ad06ac25743368636c9d732a850f9f0d3af79a92
com.raw-labs	raw-sources-mssql_2.12	0.16.1		a097815db679b137ebdb87258dbc656456b77bb1
com.raw-labs	raw-sources-mssql_2.12	0.17.0		009085154f5354713242c6a0df3ac836e2a4cffe
com.raw-labs	raw-sources-mssql_2.12	0.17.1		9d03a925e00ab99ff18a8a4c0e1f3ac0c49e3129
com.raw-labs	raw-sources-mssql_2.12	0.18.0		212d8339e72cd07f1b99a39ea748360637b9e5a0
com.raw-labs	raw-sources-mssql_2.12	0.19.0		05f3d53141f4e1760a4fc41e377f537e4bfa5df5
com.raw-labs	raw-sources-mssql_2.12	0.20.0		995a4ea7aef44552b9c01194b34bce1de157c808
com.raw-labs	raw-sources-mssql_2.12	0.21.0		ea8999b8bcc1a31c784430011fc7bcd9efbfeb99
com.raw-labs	raw-sources-mssql_2.12	0.21.1		0d9e2818cf3928d21088884f7a4b44fc67878887
com.raw-labs	raw-sources-mssql_2.12	0.22.0		d14a585aa4cdbffe03346bce9141437844066f09
com.raw-labs	raw-sources-mssql_2.12	0.23.0		c567b2badbfc620e06664e0c824c199fa4d6e498
com.raw-labs	raw-sources-mssql_2.12	0.23.1		8566d817eb390e51272fc12a0156c4790ac332cf
com.raw-labs	raw-sources-mssql_2.12	0.24.0		470c477353c5bf0b57947b85cbfd7f7548a22d81
com.raw-labs	raw-sources-mssql_2.12	0.24.1		1bdde3ebe78c99eefd7e8ee54e9dc70cd49ed168
com.raw-labs	raw-sources-mssql_2.12	0.24.10		45659df6cde5d64c4c6db454653e544532e43ad6
com.raw-labs	raw-sources-mssql_2.12	0.24.11		4d90cb23c89c2e7d8ac87b36de7d5487acdf296a
com.raw-labs	raw-sources-mssql_2.12	0.24.12		e9c1d62d10a28a4c9688dfe6da1498ec4014f99c
com.raw-labs	raw-sources-mssql_2.12	0.24.13		100f518af4725af484bcee26139f1ae8bbcf200a
com.raw-labs	raw-sources-mssql_2.12	0.24.14		e0fbade2d8caf53cb3ad3d253189e2d384820854
com.raw-labs	raw-sources-mssql_2.12	0.24.15		597437ceb2a906457fdc0bec1a8809503ef6bd51
com.raw-labs	raw-sources-mssql_2.12	0.24.16		2646442dd4c324a60af9adf69bc49bcb9afc3fcf
com.raw-labs	raw-sources-mssql_2.12	0.24.17		145b3caf077dd47c134d5e32895906920ebc8d27
com.raw-labs	raw-sources-mssql_2.12	0.24.18		7697b564816492f83f9acb9dc7d8ef0a7243dfa7
com.raw-labs	raw-sources-mssql_2.12	0.24.19		e77a17c583b9ce9b415f9eac7bed8248a98820f8
com.raw-labs	raw-sources-mssql_2.12	0.24.2		acbd827e3cca1f11cc5031bd1d5c18891a91a928
com.raw-labs	raw-sources-mssql_2.12	0.24.20		430b29d81aa09f9db00a4d6cb20db39034f6649d
com.raw-labs	raw-sources-mssql_2.12	0.24.21		b551bd009f2c4e6a960070c01fc3eca7070738ea
com.raw-labs	raw-sources-mssql_2.12	0.24.22		014aa04386825823c8b709a9efa3ff93edfcd766
com.raw-labs	raw-sources-mssql_2.12	0.24.23		158cb75e6e6b01d299c23819afa39060379190ba
com.raw-labs	raw-sources-mssql_2.12	0.24.24		218a5a6f2a3423751177f5d81d25ff1e2a01bee7
com.raw-labs	raw-sources-mssql_2.12	0.24.25		5dee969a22fb185cb03a951814f232eaa026f377
com.raw-labs	raw-sources-mssql_2.12	0.24.26		0567c1d82329399a959d41c51f29ce843810f0b6
com.raw-labs	raw-sources-mssql_2.12	0.24.27		d17873a52a0ea46b34826425e5543c20e624f3bf
com.raw-labs	raw-sources-mssql_2.12	0.24.3		2677083304da4c592929a96517878b90e2f91b0f
com.raw-labs	raw-sources-mssql_2.12	0.24.4		c2e6d79da22641b485f8cbbb29b32b0d93da85a1
com.raw-labs	raw-sources-mssql_2.12	0.24.5		4dfca986446b2ace8646c4f09b41d9795ab4a0f7
com.raw-labs	raw-sources-mssql_2.12	0.24.6		24fa5e3e3580ea4329557ebc3a7b82d4f992ab4e
com.raw-labs	raw-sources-mssql_2.12	0.24.8		3f79fb0444066db1f4c40c34cf05d46a8bbef52c
com.raw-labs	raw-sources-mssql_2.12	0.24.9		d2c252da198e461dc8b037a7a24f8e690d8949ec
com.raw-labs	raw-sources-mssql_2.12	0.9.0		228ab12baa20359b9701af6f99314439d4764aab
com.raw-labs	raw-sources-mssql_2.12	0.9.1		363520afe04006acb70c12c6ae2f50162b1ff75c
com.raw-labs	raw-sources-mssql_2.12	0.9.2		742b6d7e831393f6cfcf5add3b43c3a63784ba05
com.rdxer	fast-common	0.0.2		f4876e58d5df53675b9e2c4322b8394b608b7e30
com.rdxer	fast-common	0.0.3		1747cd3c33b00e945cbdc2087546740072f64e97
com.rickbusarow.tangle	tangle-annotations	0.10.0		fcb8cb9c388ee7a44c74fe4643df4ecc2fe4cc92
com.skynav.ttt	ttt-ttxv	1.0		a53853b1c5100e2ee690d52916bec11ebd91dd1d
com.skynav.ttt	ttt-ttxv	2.0		475af64329f8d132450be3a57f7c5c46afe15a58
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.0.0		1ffcd37b9124b5d513cba752b305a1cf5a24067b
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.0.0-RC10		589bb684a1e17ff4dfb75e8320274d53d2cb4964
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.0.0-RC11		254f6c7d61e3a0fbff7bf259f2ec4a1c131d7798
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.0.0-RC13		d24e3f7d235303c368b84f02bedd5dab93dd2a4b
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.0.0-RC14		20237273917ae2705c0b0c74b2de91f18e7560b8
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.0.0-RC15		7741895fde35f100cddd9af4f3e489d7b2ffc893
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.0.0-RC4		9dffb39a731ec3248966c97ff4451c10a9a8e51e
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.0.0-RC5		90c6c75ca91044b18561bd3f664a462d6bc7d748
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.0.0-RC6		adf947a59be7fb7ed0ac45170f0cd91d22fbf849
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.0.0-RC7		cd097d5005358eef7f2aae0088fd327f7a7b0a60
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.0.0-RC8		528a1025464af49c240f9f2bb2d808f7f2543218
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.0.0-RC9		0adf1263ad8758844fb4341533346a875916eafb
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.1.0		adf4d98d9d7dab167cb5cf702a3ffdf0ba3aa9ec
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.1.1		a8ad8887bceb360d120d637bd5a8f8a71eec688e
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.1.2		61be7ef7caf455f292afcfd9889b2552ce3a1180
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.1.3		680f4ef70659d52be49c539bef8aa2dc0ca2cc53
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.1.5		3fd7e9f4b505a67fdc7d080d931fe6f8777970df
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.1.6		a335db5f85b70cbad6b9e0d7e1f7ce5278969978
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.1.7		d171767c11d32dbf83316b76016dbc5b77fe1c4b
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.1.9		5c8e07c5b1f9d6e01003d7b2b071e5e5aaa20459
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.2.0		26301db3dcceed11a7243f9909feab638913c7c1
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.2.3		3a42d66c8f14773fb8533e4f97c533d7d0140e4b
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.3.0		6c8e41e8884d0d194c58d14927b2c704902c79a5
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.3.0-RC1		e54ca4cc9f9d68ce27abfaf06569fb2ceb367c17
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.3.0-RC2		781df046d0a4531af3605464a3c750c8d9806a6c
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.3.0-RC3		749810b4301ba92b86965f9549c0868162b347a7
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.3.0-RC4		990d60f3783fbfca58150218822c57554d79980e
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.3.0-RC5		901358ab9a025e21c7f08fd4744a6f927b3b518d
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.3.1		a3d2a3b1d78bfb5ae48b59cfa64fb6490f72e9c2
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.3.11		39c4165368f14fdd5ef7ce493da0be2729b27961
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.3.12		b3c386411b0e85866115272ee325f0f2fba52e71
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.3.13		08d88e9cb52a58e86118bf6697ed9b6e3074d0ea
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.3.14		e8afd25e0f1ecbac5da0a272571a8b223f90f885
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.3.15		112a8ab918aa45e5c2fe413d24acbcacc965ac95
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.3.16		04ce1d0df3fbe11146f2676baeab0e47f629779b
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.3.17		e552329ddcfc1157b939e8d32e5af2b6c29db93d
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.3.18		c5fc0cffe8b468e4d1f6ae849ba8d4fe830659a3
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.3.2		c932b0138c3bcf8c0bb6253bdeae036ecc83463d
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.3.3		a8797de7c0fd7ed10e9bed10dfc362b58cfb219b
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.3.4		3b52e496d53fedd23c41cb86897786237e642dcb
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.3.5		d3998090a651cd709a7064d9148019054a821f37
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.3.6		c5e3386d5d0a45159fdef1fc58eb2b2a3336c1aa
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.3.7		d6c89ccd95f03759357770f899e50da5e8ff1457
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.3.9		1cfabe4c0fa2d98fb1d4f1829593a88d366d34fe
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.4.0		ae499152512993e2d064be570d10c439da2bbfa2
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.4.1		7027e5d9bb5a7d3c216f46189f1ee89cb4158842
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.4.2		5c776b1a1ac62d0d41f80fae80bd550420f434ed
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.5.0		bf4ac2280057a72887c2bcad87aa0ca31f6bb801
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.5.1		24645293cb96c0363e77d940c3d0013a242ec20f
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.5.2		5190635913150c38d59b8026a90ca04fb0d534a7
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.6.0		9fd684cc5510efd707d6f7e4f8d5828c7a5a0f28
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.6.1		38a5908bfcc5c6ed04a818da5db017b3d5356f38
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.6.2		51c2fc43a07f9dc3798992228bea67f1db5d4f1c
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.7.0		487e421654d128347032bfe939900eff7d79b802
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.7.1		825faa42ef5c9f7cfbd194f1aad5b3cca7c7d766
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.7.2		c39c7ef1e0ef7977e19b2ea0787a013402116e1c
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.7.4		db33d11903515cef8c56a4f6a2dfc4d1d0406bb8
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.7.5		bba1a51be736763e36f9dd3483279d42161580de
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.7.6		2f81229a843a47a2d2c61cf61b7900bbdbaec00c
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.8.0		e8f1765a0f964e0b33b9a0d1ad1a4a6c86127519
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.8.1		aa331bbe7918b890d28fb34a145459a2f1256dc0
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.8.2		62e9d6f6e8bbbb56ae0aeecb265bed5932f5711f
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.8.3		9ca4c513d9ad505660c3e1e260427dd652020dd8
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.8.5		acc9380de4f814059eaa9f3a7994a7402af9e3e5
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.8.6		ce352a9da05b963ef2867fb7e6b8594440b228bb
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.8.7		9b427096404ca70007e70f59ec159285b8197156
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.8.8		edbf3893c88c5fb98e82a309e599a8ab9cee4ca8
com.softwaremill.sttp.client3	json-common_sjs1_2.11	3.8.9		6ae45840589336bffdedbdd5bfc0a74b6dff0f40
com.thoughtworks.dsl	keywords-await_sjs0.6_2.11	1.0.0		43978bbc6eb2673c5be5fb7df33d8ba9190ca1e6
com.thoughtworks.dsl	keywords-await_sjs0.6_2.11	1.0.0+10-85749ba6		0c8120f37fe5e3b3683a4b5ddcdf6640e031dbf7
com.thoughtworks.dsl	keywords-await_sjs0.6_2.11	1.0.0+12-90f29e57		4a15f2e8ef51713713f764f9c9a97890511f6266
com.thoughtworks.dsl	keywords-await_sjs0.6_2.11	1.0.0+5-80c67eb9		5779bb9da2722a4784304ffe0eb920ad6c99d25c
com.thoughtworks.dsl	keywords-await_sjs0.6_2.11	1.0.0+6-cac4f316		25ddcd9376e24e903901d09a82e10231b855aa2c
com.thoughtworks.dsl	keywords-await_sjs0.6_2.11	1.0.0+8-a1cac1bb		223c7ce0d08e2e541f5cef2870ae6b9eb3aebbaf
com.thoughtworks.dsl	keywords-await_sjs0.6_2.11	1.0.0-2-ddbc1c14		c7002ca71b96c165412151ada43eca43cc620879
com.thoughtworks.dsl	keywords-await_sjs0.6_2.11	1.0.0-RC13		02ef5a9ec5c3fba5ed39f3f121361668142f302e
com.thoughtworks.dsl	keywords-await_sjs0.6_2.11	1.0.0-RC14		f92073ded3c18550f7fa32602aa87fd5f1d3aaac
com.thoughtworks.dsl	keywords-await_sjs0.6_2.11	1.0.0-RC15		93d5e5c349f6bd17b0a2f84b268b543b0cecde4d
com.thoughtworks.dsl	keywords-await_sjs0.6_2.11	1.0.0-RC16		aa09a63e6e1d7050149f5350295126d8e0591b99
com.thoughtworks.dsl	keywords-await_sjs0.6_2.11	1.0.0-RC17		5792f15be059a02d4feca342d16f095835f5ac5c
com.thoughtworks.dsl	keywords-await_sjs0.6_2.11	1.0.0-RC18		934c7e98fc898242253717fe11a0cb27917c15ed
