by.exonit.redmine.client	client-play-ws-standalone-2_2.12	6.0.0-M5		81d93357058405f4e1b408c46b54586fbfeff966
com.github.dreamroute	mybatis-pro-core	1.2.6		fcb6e251277351006bf235e5bda2b44dcfa56c95
com.github.dreamroute	mybatis-pro-core	1.2.7		66533299c4736f89f904dd230ab3869a2b85d7f0
com.github.dreamroute	mybatis-pro-core	1.2.8		1bc1967731acf9462ff48760220dbc39fc9b1976
com.github.dreamroute	mybatis-pro-core	1.2.9		6e24ae79ea72f93fb8c0b9f11f3c843b66241099
com.github.dreamroute	mybatis-pro-core	1.3.0		b9e1d817594951ccc3732746c9c42cbd4bc105e6
com.github.dreamroute	mybatis-pro-core	1.3.1		d3655f5f3c262e4f6a4a6ca5949a2f6c8bf695d8
com.github.dreamroute	mybatis-pro-core	1.3.2		7362cfdd88e2614913f60964c8c84fae83b1180a
com.github.dreamroute	mybatis-pro-core	1.3.3		fd1e4c9d9484627d372f2cfd39dbdb094f8e8468
com.github.dreamroute	mybatis-pro-core	1.3.4		8e77197a8da0712eaf35819b9f734736d4f94eed
com.github.dreamroute	mybatis-pro-core	1.3.5		c0995e8a7cb30864d114a483422ad891606752a1
com.github.dreamroute	mybatis-pro-core	1.3.6		bde32f6a3880010fcd7cc7d8b1aee822073a17b1
com.github.dreamroute	mybatis-pro-core	1.5.0		25cf939f2c07818a4f131e6dfb16b7eecc213258
com.github.dreamroute	mybatis-pro-core	1.5.1		4b6094d4610e0a028fd5653c26d57d591b3ca253
com.github.dreamroute	mybatis-pro-core	1.5.2		a7c3d7e2c3e0916dea21ac93dfe5bc661c901458
com.github.dreamroute	mybatis-pro-core	1.5.3		b6b7c52d222446452cfcd5b6e255018dec3c28d3
com.github.dreamroute	mybatis-pro-core	1.5.4		48c1d0322d9be878e375286e7e5f5e746cfedbe5
com.github.dreamroute	mybatis-pro-core	1.5.5		be3961271f9c983b9a53d9e4d54cbcdb06e4396f
com.github.dreamroute	mybatis-pro-core	1.5.6		ab149efc105cc170ce97d1762378f900e37997bf
com.github.dreamroute	mybatis-pro-core	1.5.7		cd35ca15dde41106c7dd8c8c41e9afb08f9b30be
com.github.dreamroute	mybatis-pro-core	1.5.8		0e9b5b9d79aeeb72b450daed8f867bfb3fe6bcc9
com.github.dreamroute	mybatis-pro-core	1.5.9		2420bf52782ee952262eda2afedd012dd3a6cda8
com.github.dreamroute	mybatis-pro-core	1.6.0		9e92af43ae94b26381238688b52f0ab12dde3d1f
com.github.dreamroute	mybatis-pro-core	1.6.1		847e6cfbff51a9196bfd72f6cd7e8e7143868e06
com.github.dreamroute	mybatis-pro-core	1.6.2		2f8f48c255244deaca1078157c887e7244665012
com.github.dreamroute	mybatis-pro-core	1.6.3		3ee0cae8d37ebb169b52a58115eddc26450317e7
com.github.dreamroute	mybatis-pro-core	1.6.4		cac1c9e36bfaa958cf9954571d42a764115c29fc
com.github.dreamroute	mybatis-pro-core	1.6.5		a2128a151822a7518a18af9140387aaa88740e2d
com.github.dreamroute	mybatis-pro-core	1.6.6		fd6f7a141e3976ea81ee9a22be829d0d4e303e1e
com.github.dreamroute	mybatis-pro-core	1.6.7		c5134afe9eddc91f9e3975549168ecc15154fc43
com.github.dreamroute	mybatis-pro-core	1.6.8		5d5e2d4338b8c13dd435788c16ccc9e111a0dcd3
com.github.dreamroute	mybatis-pro-core	1.6.9		d01c5bd17e22b14b261c08544fed98475176c360
com.github.dreamroute	mybatis-pro-core	1.7.0		2c50bc0d7958f2eb4404069fc918d11e7140d4cf
com.github.dreamroute	mybatis-pro-core	1.7.1		f1dd3bb00fe84afd69a65bfff61b582f7a903484
com.github.dreamroute	mybatis-pro-core	1.7.10		d2c107401b9df06a603f39c233bf000ea9f41798
com.github.dreamroute	mybatis-pro-core	1.7.11		dd16980cade2b87abf52d9838d49d9a30a0d9fa5
com.github.dreamroute	mybatis-pro-core	1.7.12		6a19e19713f7a6836a21ed9fb976d7af8be26e4c
com.github.dreamroute	mybatis-pro-core	1.7.13		67dfd8b14541b9b35b8b1cc3766f454f5d7c08cf
com.github.dreamroute	mybatis-pro-core	1.7.14		f75ed3a6d9e8f4d44eaeaf3618f967f0c5605582
com.github.dreamroute	mybatis-pro-core	1.7.17		2ddf3cdb364d84dba0254c92a17416fbcf60bd05
com.github.dreamroute	mybatis-pro-core	1.7.2		d5b8b86edbb3b4624930c01c9ecf05cd9afff05b
com.github.dreamroute	mybatis-pro-core	1.7.3		cc7c208738497518c97e6e690a7db025618b7953
com.github.dreamroute	mybatis-pro-core	1.7.4		d73698bc462696714f3ec5a417dcb1b16fd69645
com.github.dreamroute	mybatis-pro-core	1.7.5		102af3f4f2e1a47c259bdb1ef1859a6735a3fedd
com.github.dreamroute	mybatis-pro-core	1.7.6		6c6384b2100189ff36582b138118bbf7a6003b70
com.github.dreamroute	mybatis-pro-core	1.7.7		b395daf273758598b1ecaac4a97ccd5a0ef896cb
com.github.dreamroute	mybatis-pro-core	1.7.8		9857dc0ee8388eacdda2dfc8611d533a6b5c4857
com.github.dreamroute	mybatis-pro-core	1.7.9		dd7e7d19f54c63c129051b95150e43c4ffe60964
com.github.j5ik2o	reactive-aws-clients-project_2.11	1.2.1		634d79fab9e0b4de133ff4828a553d9c4a4b8d71
com.github.j5ik2o	reactive-aws-clients-project_2.11	1.2.3		9b50ed2eb11df6f303570a19ece7dac1dc410c52
com.github.j5ik2o	reactive-aws-clients-project_2.11	1.2.6		1a659e5859ae7d14d295740b1d017f9c30555e12
com.github.julien-truffaut	monocle-refined_sjs1_3.0.0-RC3	3.0.0-M5		50b8868f8fdbe91daa2638c01f7a7e4c5bea5e8f
com.github.shoothzj	sdk-net	3.1.0		1320e339c1ecf31176d4e596c7424e641b0d18e9
com.github.shoothzj	sdk-net	3.1.1		ff0304195a28aceaff1c0a912d63555f6639374e
com.github.shoothzj	sdk-net	3.1.10		cc43bf2a517eec9d7c7fedf46f8c3576744fe58e
com.github.shoothzj	sdk-net	3.1.11		8d0cab4fc693528df853ea1b89743a9aaae85027
com.github.shoothzj	sdk-net	3.1.12		18730c2186187fd36b2c7e81ad66cc237ca0df34
com.github.shoothzj	sdk-net	3.1.13		b6ce9c6ae00764a7cbfb67a847bb29cf13a3eead
com.github.shoothzj	sdk-net	3.1.14		4a963e76157d311f051e7dc1c59b344cfe988c0b
com.github.shoothzj	sdk-net	3.1.15		0ccb38258e52b6f1e51037fc2178d8018fe10378
com.github.shoothzj	sdk-net	3.1.2		43f167f790c442ef7ff018da7a9587e4ca5a6ea4
com.github.shoothzj	sdk-net	3.1.3		2120feaa20b7369fca9b71e6a2f0e0bfbb170d76
com.github.shoothzj	sdk-net	3.1.4		606fc504a172fb0cf9552f8946e38c657892554e
com.github.shoothzj	sdk-net	3.1.5		16dd360278a7643d707bd11431a40c612f5531e4
com.github.shoothzj	sdk-net	3.1.6		102c2f1afcf533a386d0161bc76affb6c0a5b985
com.github.shoothzj	sdk-net	3.1.7		8bcc1f70e1ecf16b40608659c4deac55cb4110b8
com.github.shoothzj	sdk-net	3.1.8		e13865036a36834cc2f3fb706923e38f267b8aa2
com.github.shoothzj	sdk-net	3.1.9		a636d3331f393ddc4309d66abff5560d8c5520c6
com.groupon.grox	grox-core	1.0.0		8f3e27a279251748699e8b07684754f605810d2e
com.groupon.grox	grox-core	1.0.1		e27181aa9022b6bd277ebae57f82acbd82cb3da5
com.groupon.grox	grox-core	1.1.0		b679be80625245b978f68815347224e02710e90a
com.groupon.grox	grox-core	1.1.1		0e626306f57565e824b53b545d0238963e28bdb3
com.groupon.grox	grox-core	1.1.2		5c99ab392cfa56968815f6646592d19a8ae0dd49
com.io7m.bodyrecomp	com.io7m.bodyrecomp.tests	0.0.1		5e76d6e68c8e19b80e092eed282708b847f923d5
com.liberxue	binlog-kafka	1.0.0		a918b9e68801825c938ee8df3894a62ecd0010d8
com.liferay	com.liferay.portal.osgi.web.wab.generator	1.0.0		0f26826b35ee35db4e033ddcea5619c295518c74
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.0.0		680a55b66b1b771dd2c2470a3781f0df73551b12
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.0.1		5559f1eefc70c1fe4c191f3dfbe5784492137605
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.0		58cce06fea4d19609183ed4523a7ea456f7224c1
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.1		2f9a282fe22cd0ec7c1f31ab592f51b59e069047
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.10		bba7f468cc43d1ee29613ed25095151da359adda
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.11		5d0d889c3e1ee134a18a7a40b691f33fa9727953
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.12		6f40e448b6b8e40d0469b850d8b2d84ad8cb4ce6
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.13		d1595d31bf234de17c8787246191a23ff94490fc
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.14		980453cc8e89a3b4eb07543ffe35ade0e598494d
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.15		d2a257bae254256df48a3e0f87a12c42a6e27293
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.16		7addc145eeef6abd5b4670688826594a329fe4ce
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.17		c227bea7fde07810df39266f5770b2e31bb0f046
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.18		ec166ecc4429bb5665f4e4aff88e46714a77df32
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.19		a0a97101929d100a51ce0d7177ab8a8e9b95246f
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.2		81672dbc7565b29019342d5db62f0b5e201a6545
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.20		d9d34453691c9a18e60ed423069a6ed301228b32
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.21		cb5e4255531237e4e94130ffaac88d2e621403ae
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.22		e2d44aaa532a00ef8ea495f4329e975ecfa03c71
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.23		c8a8975b0482508f4756490795ba0667c89f93f2
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.24		d98458d963ff3eb453cd722f7bf700da8e9c1658
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.25		7b3c075745df3108a174717c6f3cc16e9a14c98d
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.26		8bf74097552210f8dfb2ad22be7dfb194569ff6e
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.27		41db90056a0cd924a296034d9d88a25cb1d341e0
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.28		d65d0253aa5ecad5f0e032f721d8f4b86b6f83ac
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.29		05c098f9f17f8c3ec6f1e197f21e4c1922d3b450
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.3		b90fc2d6d008cabd86d17073786b622d406e8e06
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.30		c32cdb13b49240fa0468ea2dc3f891bf2856a373
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.31		1f14534b6ecd4c972d8ba8079dcd7838388ff866
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.32		5b93703acd58e2cb836810f6f4642599cf4a5582
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.33		0c194872a1569751a9fa9c56e41b44f358813377
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.34		a2e4cc73978809a8b06abd83e4f815960433abb3
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.35		2d15fedf9ba366d5474f409cfd401a74a82c7da9
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.36		9ff02669e01989095b426654bfd25cfba85de051
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.37		0a7cbbe1e650bc952929968f26a77313b48ccc17
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.38		7de4ca3b2d3c78a48f75f84030a5b5fe59d60926
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.39		23feaca7875e8792d0c5a0bc7b8507dc09a42dbb
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.4		c7d7079d91c367dd6004fbe403a753064f302ccf
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.40		37677595873c03a830e451591dd51f84b86a7a59
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.41		b67be212268b6c9c37ffe2998727f5bf1fae6fe5
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.42		51550a3e4cdc04300e7b2744deccf6be273e5188
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.43		436b76d58ea71c68435e26d08c954c14f8044fa2
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.44		ba8cd2a0b5fd923382e1d89e20fd62a84709a305
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.45		3eb88fa13161bd4dc4dc3c964ab986385f48b924
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.46		d48c8682184e7a6e090ddbdec5db7bdc613118c2
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.47		e2bb1428a4929223b9dfb8e362da1e15850db78d
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.48		22a4e619680e1654120f605e676efbc96ee7c4b0
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.49		083db94b28c96e9b83e990f8adb69e6caa4e3279
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.5		71e7564b65f3566bfeb94064c0eae2ce82e6584a
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.50		7b6fc3ec1bef9bf1a9269234738489f42049a006
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.51		4183968626f66b995fff32a3fb6d51941be44d86
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.52		18baf9f4718c829db962fdd9aca90c00b447bf31
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.53		9baf6e0d273346323a52203045032c8b301ae2db
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.54		8d97bbbb3359669579c0202f8a876884f4a45d8f
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.55		26e6dc780f3b5424846ff64497bfe2df97123bfa
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.56		01bd6d2130c6c09dd8adb0515173036b9d3bb8e2
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.57		ce57e36defcc1cd14e115e40adae30231589dd6b
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.58		1b1da9357837967571aad485926f3906c0c82d9d
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.59		f2e525d8c29b541f5b09fc6a293c86ea0ce9e3fc
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.6		b008294939c8b4d72e145ef36597438a206bf81d
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.60		9ae2403be2b31f332a405cec8177a0c4a30d0dc4
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.61		7de7f1276782fab5a88e732d511e6f24c84c26c4
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.62		6a141fae2c73d47f57dedfefe9213808a97549c4
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.63		fe700c069dcc04575b2ca55a4ec5f767585e40c0
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.64		a9b41690d958b386203dc8dee371f356992a7a6a
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.65		a7fba3696f67dc0d5ce16b62540cd5252f933432
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.66		3a85307d3483dfeda7c4065fcd7f500e5561a3b7
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.67		6fc1e7244b4a0db8bd562da8d22ecbd846fccb80
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.68		8b95157d58eb88754569e2fd66f747d1ad099325
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.69		c850f217fe00c6c5229d49c9ffa24e1e815e1962
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.7		a82fd6d594045f7ed62874a0fc2cd535cac29168
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.70		350fc308e2c167fb5d41b16eb9658d23804b5043
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.71		0370d9d51004476c6d60cf6274def8c153118d02
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.72		0ebefab95c8cd96794a5cbfad2fe88670c01334c
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.73		6ec0e869d8499d240985cba7a2726d27479d5c2e
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.74		b336be8f92b572154b7a65e66489ec23b94c1516
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.75		bf271927585b31fc4dab73310078f717de23d9ba
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.76		ed38c3007b22ad9d389ef079c0a86a2b04811c71
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.77		e0f7ed97f7eee75a354482395b78baaebf312823
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.78		ae8bae517097088394443bc5068b298d78e3734a
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.79		3b25822e4c0f5fd8d2cfba39c85fec459a391160
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.8		ef03d6f553c125fb5c2136f6ffd5f01747428e7c
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.80		bf4bb14b9e043de628ff00afcd752fa04da8218d
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.81		7abb875785e9a8328e81163afdc322c2f622ecfa
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.82		8d6d68d9e5869dea3bc99f124168f58d2ed2d6cc
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.83		a243b7295a98855f476dc0077ad8bf0cdc922a51
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.84		8bff3637c5c972b9c7f4f426e7a9bcc7d4831c16
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.85		549c7021335114a50f6d6e2cc1afa38ceb52001c
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.86		21c2e31dd0c7612186cb1d9a9d8b44a8102d88e5
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.87		0ca6088713483c20eadb3ea7af9f6e3327039304
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.88		0cfa9c643b746d2ef39bf0712f0ff898e30ec8e1
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.89		dd4b3f68ae768f42eeee730a6f0fc4a895b788a5
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.9		1f2dba04e872d12c39331f3d4b5b3ae976173365
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.90		5514f65754cafe91153850b279a1fd0450773a8f
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.91		7afe671f034ba25a2a49fe86d11a0d530c575991
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.92		a9e93b248d47f30ee744ba4eed4ddd6d6681fc7f
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.93		1e1f8dbe4f27307b5c261b42c62de38190a0cc44
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.94		9220405c7bb8e7abee24193785079456e49e1343
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.95		d69869b47680ba50e3b7fb525b1c664d78db6937
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.96		6411d1de7513648e24df6fef11830e5251aa0739
com.liferay	com.liferay.portal.osgi.web.wab.generator	2.1.97		17cb760255d86db375151a6459ad776dffeafa3b
com.liferay.faces.demos	liferayfaces3-portlet	3.2.5-ga6		N/A
com.lihaoyi	ujson_3	1.3.13		0de0fef98c2a98b74701311d427c7997a4c2cc47
com.lihaoyi	ujson_3	1.3.14		ba647aaec996b94c9ee083cc2ec2c9c63a7ef5c7
com.lihaoyi	ujson_3	1.3.15		3294f0ee3762c15966b4ca462c64c21d32bb01e1
com.lihaoyi	ujson_3	1.4.0		e572d93f1d838bac706395aaa49e7e7f7874c487
com.lihaoyi	ujson_3	1.4.1		c6bbbb5a10485e76f990d70238048522b456c56c
com.lihaoyi	ujson_3	1.4.2		20a5e1f79ac8911c217af0df430fdd5d1e3f5aca
com.lihaoyi	ujson_3	1.4.3		836d95b1067dce04053acee853af3f390f30a172
com.lihaoyi	ujson_3	1.4.4		b17cc66429ba4605e9f2d4ba52854a65591e4bf1
com.lihaoyi	ujson_3	1.5.0		cdc9bb58edc3c8d71eb2095a46f17c9fa51be807
com.lihaoyi	ujson_3	1.6.0		f1e8810d7468685a21ff7ba0a210ab4ef35c5747
com.lihaoyi	ujson_3	2.0.0		f9fbe3623986a885856362d4fd186e59ba454b60
com.lihaoyi	ujson_3	3.0.0		3de5dfd93a928b8a3c1ce5bb28ab7223f4eb428c
com.lihaoyi	ujson_3	3.0.0-M1		b86cb0b053b165206a22f0ef56d31e08c83a1612
com.lihaoyi	ujson_3	3.0.0-M2		ab12b5618cc1bc9e1a8a36bb9d803d708af94577
com.lihaoyi	ujson_3	3.1.0		8fede3495f193768bfccf522d51f8ee7ada8f68f
com.lihaoyi	ujson_3	3.1.1		9b0b695b0311e0ce8b8c9481e71ea32c936eac3a
com.lihaoyi	ujson_3	3.1.2		f5c15ab6f7d13adf1c9ebb19c7f7bad2466c16e8
com.lihaoyi	ujson_3	3.1.3		f14fc0884413e83f694d0f832b0ad257f0e93c0a
com.lihaoyi	ujson_3	3.1.4		9cb94db458caa77541f355031d5ac33163c93708
com.lihaoyi	ujson_3	3.2.0		7f53d5a916eb036ff627ce27c1ffee7bf56e5bb3
com.lihaoyi	ujson_3	3.3.0		9a128baab1a7fc1a67c89074e6ebaa30aad5baff
com.lihaoyi	ujson_3	3.3.1		cbae5a793b33cfd58e2c960f574f3be3ea6bf4a7
com.lihaoyi	ujson_3	4.0.0		94f6f6b9e58314a6b0a4470180a68aed4552fcec
com.lihaoyi	ujson_3	4.0.0-RC1		6fb6455ca3a533409f850ef4284fda6511daf8b1
com.lihaoyi	ujson_3	4.0.1		d2c47b2ffd5b139ab0243338228246e96614aa72
com.lihaoyi	ujson_3	4.0.2		a0fbdeb09a597418fd2fba52115b5adefd66b6db
com.lihaoyi	ujson_3	4.1.0		d09891d93b49be0423fbc19e1b2c5740647a07f1
com.lihaoyi	ujson_3	4.1.0-test-publish		9af265dbdf98d0448c0c8fb3f199d4a66333f4d2
com.noheltcj	rxcommon-core-android-debug	0.6.0		N/A
com.noheltcj	rxcommon-core-android-debug	0.6.1		N/A
com.olegpy	shironeko-core_sjs1_3	0.2.0-M3		5417d2b81e00f1bd9a1898171793022619753cf2
com.revenuecat.purchases	purchases-kmp-models	1.0.0+13.2.0		c3fd16bfbed33da71930ffbee188e8afeaca312a
com.revenuecat.purchases	purchases-kmp-models	1.0.1+13.2.1		3aae48feb7fb7d7d86cb37eda20ac6d627e99f1c
com.revenuecat.purchases	purchases-kmp-models	1.1.0+13.3.0		3aae48feb7fb7d7d86cb37eda20ac6d627e99f1c
com.revenuecat.purchases	purchases-kmp-models	1.1.1+13.4.0		3aae48feb7fb7d7d86cb37eda20ac6d627e99f1c
com.revenuecat.purchases	purchases-kmp-models	1.1.2+13.5.0		3aae48feb7fb7d7d86cb37eda20ac6d627e99f1c
com.revenuecat.purchases	purchases-kmp-models	1.2.0+13.6.0		94216615308b9ca084682ace0b6e68fcbb311fd0
com.revenuecat.purchases	purchases-kmp-models	1.3.0+13.7.0		0a8c1cde1eb95fc9e1143f9cd3153c3e8f7affd5
com.revenuecat.purchases	purchases-kmp-models	1.3.1+13.8.0		0a8c1cde1eb95fc9e1143f9cd3153c3e8f7affd5
com.revenuecat.purchases	purchases-kmp-models	1.3.2+13.9.0		0a8c1cde1eb95fc9e1143f9cd3153c3e8f7affd5
com.revenuecat.purchases	purchases-kmp-models	1.3.3+13.12.0		0a8c1cde1eb95fc9e1143f9cd3153c3e8f7affd5
com.revenuecat.purchases	purchases-kmp-models	1.3.4+13.12.1		0a8c1cde1eb95fc9e1143f9cd3153c3e8f7affd5
com.revenuecat.purchases	purchases-kmp-models	1.3.5+13.13.0		0a8c1cde1eb95fc9e1143f9cd3153c3e8f7affd5
com.revenuecat.purchases	purchases-kmp-models	1.3.6+13.13.1		0a8c1cde1eb95fc9e1143f9cd3153c3e8f7affd5
com.revenuecat.purchases	purchases-kmp-models	1.3.7+13.15.0		0a8c1cde1eb95fc9e1143f9cd3153c3e8f7affd5
com.revenuecat.purchases	purchases-kmp-models	1.3.8+13.15.2		0a8c1cde1eb95fc9e1143f9cd3153c3e8f7affd5
com.revenuecat.purchases	purchases-kmp-models	1.4.0+13.16.2		322799238f44cd61ba99118c866114876ed9f35e
com.revenuecat.purchases	purchases-kmp-models	1.4.1+13.17.0		322799238f44cd61ba99118c866114876ed9f35e
com.revenuecat.purchases	purchases-kmp-models	1.4.2+13.17.1		322799238f44cd61ba99118c866114876ed9f35e
com.revenuecat.purchases	purchases-kmp-models	1.5.0+13.18.0		0ec122def11c22c4b6e78200c33ca3edb46d834f
com.revenuecat.purchases	purchases-kmp-models	1.5.1+13.18.1		0ec122def11c22c4b6e78200c33ca3edb46d834f
com.revenuecat.purchases	purchases-kmp-models	1.6.0+13.19.0		e5e41f5013c66de8313366aa99bd2d3502d63b93
com.revenuecat.purchases	purchases-kmp-models	1.6.1+13.21.0		e5e41f5013c66de8313366aa99bd2d3502d63b93
com.revenuecat.purchases	purchases-kmp-models	1.6.2+13.22.0		e5e41f5013c66de8313366aa99bd2d3502d63b93
com.revenuecat.purchases	purchases-kmp-models	1.7.0+13.24.0		e5e41f5013c66de8313366aa99bd2d3502d63b93
com.revenuecat.purchases	purchases-kmp-models	1.7.1+13.25.0		e5e41f5013c66de8313366aa99bd2d3502d63b93
com.revenuecat.purchases	purchases-kmp-models	1.7.2+13.26.0		e5e41f5013c66de8313366aa99bd2d3502d63b93
com.revenuecat.purchases	purchases-kmp-models	1.7.3+13.26.1		e5e41f5013c66de8313366aa99bd2d3502d63b93
com.revenuecat.purchases	purchases-kmp-models	1.7.4+13.28.0		e5e41f5013c66de8313366aa99bd2d3502d63b93
com.revenuecat.purchases	purchases-kmp-models	1.7.5+13.28.1		e5e41f5013c66de8313366aa99bd2d3502d63b93
com.revenuecat.purchases	purchases-kmp-models	1.7.6+13.28.1		e5e41f5013c66de8313366aa99bd2d3502d63b93
com.revenuecat.purchases	purchases-kmp-models	1.7.7+13.29.1		e5e41f5013c66de8313366aa99bd2d3502d63b93
com.tagtraum	jipesfft-aarch64-macos	0.9.0		N/A
com.tagtraum	jipesfft-aarch64-macos	0.9.1		N/A
com.tagtraum	jipesfft-aarch64-macos	0.9.10		N/A
com.tagtraum	jipesfft-aarch64-macos	0.9.11		N/A
com.tagtraum	jipesfft-aarch64-macos	0.9.13		N/A
com.tagtraum	jipesfft-aarch64-macos	0.9.8		N/A
com.tagtraum	jipesfft-aarch64-macos	0.9.9		N/A
com.varabyte.kobweb.gradle	library	0.20.1		dbbf806e98eae3c0f89d1ccb88f26b6240e2e302
com.varabyte.kobweb.gradle	library	0.20.2		f64ad6c08f0d24c4645635820a8be1257a30f4e4
com.varabyte.kobweb.gradle	library	0.20.3		67dca1ffeeb7020bada9042d530bbafc4c2ca2d7
com.varabyte.kobweb.gradle	library	0.20.4		ccf90c4f1e97d91b7d97129321baf772f6fe38ba
com.varabyte.kobweb.gradle	library	0.20.5		6feb78498240b3b26fde8c37caae5d3b4b529746
