at.released.cassettes	cassettes-common-xdg-js	0.1-alpha01		N/A
org.opendaylight.mdsal.binding.model.ietf	rfc8530	7.0.10		868d75a9e74ee9ce2bfb11356c0cbd1ad844ae60
org.opendaylight.mdsal.binding.model.ietf	rfc8530	7.0.11		0d97c55c0f2e574105d77c4fd2ad144a08fea3ac
org.opendaylight.mdsal.binding.model.ietf	rfc8530	7.0.12		bc8a8fc93d8401cb1d760b6193ce7596843a883b
org.opendaylight.mdsal.binding.model.ietf	rfc8530	7.0.13		92f40cf33621e64ab94b111a1df6300ca83ef9f6
org.opendaylight.mdsal.binding.model.ietf	rfc8530	7.0.14		4c61bd4d455047535be367d5648daccd6d9d0e91
org.opendaylight.mdsal.binding.model.ietf	rfc8530	7.0.2		98369f74773a495b04feead741afdba32cab78fb
org.opendaylight.mdsal.binding.model.ietf	rfc8530	7.0.3		cf02f5eb247e01d40828087738b3474b38fa4a77
org.opendaylight.mdsal.binding.model.ietf	rfc8530	7.0.4		4319e2b7efdda95ee71eef7a8fcb2f10665f9372
org.opendaylight.mdsal.binding.model.ietf	rfc8530	7.0.5		d415e235ac0771cb3edf913214496964b1465375
org.opendaylight.mdsal.binding.model.ietf	rfc8530	7.0.6		97b405975365a82dcdf7cf6efae8f1188d5a3edc
org.opendaylight.mdsal.binding.model.ietf	rfc8530	7.0.7		c856b9b66c179b7100b533783ae13aa48d279189
org.opendaylight.mdsal.binding.model.ietf	rfc8530	7.0.8		76d54979de65f2931d720f018d61a8d8cc910317
org.opendaylight.mdsal.binding.model.ietf	rfc8530	7.0.9		aa65d29fd84b5796d4d5c49c1d0534e327d1b17e
org.opendaylight.mdsal.binding.model.ietf	rfc8530	8.0.0		b559e54afa9d95c14fa249300fea4989c6bda8bf
org.opendaylight.mdsal.binding.model.ietf	rfc8530	8.0.1		ba774643dbd12ea7e69bc639e62fcd6f8f1c009b
org.opendaylight.mdsal.binding.model.ietf	rfc8530	8.0.10		88d3e5db695c0745573b3fe30550cc3a38ed7471
org.opendaylight.mdsal.binding.model.ietf	rfc8530	8.0.11		7138a5b8d1358fefdfe8839b00d1341b915dfd18
org.opendaylight.mdsal.binding.model.ietf	rfc8530	8.0.12		330ec7504b6d406bd9ee896e306cfbe1c16af14b
org.opendaylight.mdsal.binding.model.ietf	rfc8530	8.0.13		b27cc2ab45230d56d1012c54ef7f6622f9d6de5b
org.opendaylight.mdsal.binding.model.ietf	rfc8530	8.0.14		c5b69a22cca96b61771fbcc966678adbb20d5ab2
org.opendaylight.mdsal.binding.model.ietf	rfc8530	8.0.15		5455ad0173b2d704be0d9e2936b714e9f1cf7a68
org.opendaylight.mdsal.binding.model.ietf	rfc8530	8.0.16		8892a2173d1fb95fefe9e330eb4c58dd58425114
org.opendaylight.mdsal.binding.model.ietf	rfc8530	8.0.2		8255bcfc3c89b6f784f938c7283ed813567dab0c
org.opendaylight.mdsal.binding.model.ietf	rfc8530	8.0.3		2df9da505b37bff0309a4688f838ca1a4e1f9344
org.opendaylight.mdsal.binding.model.ietf	rfc8530	8.0.4		77724499679e0499c2a8ae65d3e1de13e01d9205
org.opendaylight.mdsal.binding.model.ietf	rfc8530	8.0.5		23641c9a43f5d0f9574cc2aa2da3a5c84e0664f7
org.opendaylight.mdsal.binding.model.ietf	rfc8530	8.0.6		3e755837ccd0f1a65d7f0d50574444ceb0a1aafe
org.opendaylight.mdsal.binding.model.ietf	rfc8530	8.0.7		27a447594161dd2e1151981f99efda957736637d
org.opendaylight.mdsal.binding.model.ietf	rfc8530	8.0.8		bf776ecd0f478b55f15c2f8ef69866365bbb2aa4
org.opendaylight.mdsal.binding.model.ietf	rfc8530	8.0.9		c056e1abe27ca351c53b9d95bcd5706143bb353a
org.opendaylight.mdsal.binding.model.ietf	rfc8530	9.0.0		24a17b6d741df21e891c92ea48d8a058b933737a
org.opendaylight.mdsal.binding.model.ietf	rfc8530	9.0.1		fa033b1e2e8bc9ee545b15198db2366956cf4032
org.opendaylight.mdsal.binding.model.ietf	rfc8530	9.0.2		65266443e31f84871f4bd4eefa7aec1d88bc47bc
org.opendaylight.mdsal.binding.model.ietf	rfc8530	9.0.3		1148ad39f7e6e35c988607bdef7964afa2e39cb1
org.opendaylight.mdsal.binding.model.ietf	rfc8530	9.0.4		3d378f041dba697bf9eeb1103068e2d853066e68
org.opendaylight.mdsal.binding.model.ietf	rfc8530	9.0.5		c7cdecbd2046b54b3576d3ff08b75ea35a1e9af9
org.opendaylight.mdsal.binding.model.ietf	rfc8530	9.0.6		ada4cf994fce2b74b3ee4d2b98cd8fdcbf64aba8
org.opendaylight.mdsal.binding.model.ietf	rfc8530	9.0.7		9a55af67166ad3835f7e86ad8a726cd8dde3ca06
org.opendaylight.mdsal.binding.model.ietf	rfc8530	9.0.8		e08b819ef0009e382523c2ce675ac43be7d508c2
org.openprovenance.prov	modules-nf	2.0.2		N/A
org.openprovenance.prov	modules-nf	2.0.3		N/A
org.openprovenance.prov	modules-nf	2.0.4		N/A
org.openprovenance.prov	modules-nf	2.0.5		N/A
org.openprovenance.prov	modules-nf	2.0.6		N/A
org.openprovenance.prov	modules-nf	2.0.7		N/A
org.openprovenance.prov	modules-nf	2.0.8		N/A
org.openprovenance.prov	modules-nf	2.1.0		N/A
org.openprovenance.prov	modules-nf	2.1.1		N/A
org.openprovenance.prov	modules-nf	2.2.0		N/A
org.openprovenance.prov	modules-nf	2.2.1		N/A
org.pih.maven.plugin	pih-maven-plugin	1.4.0		0617d2afebddfaba51b88432a11f1d8c4dcff3d2
org.pih.maven.plugin	pih-maven-plugin	1.5.0		433bba488c31b68430128eb246802a1eefa83724
org.pih.maven.plugin	pih-maven-plugin	1.6.0		8512df9de95b502e9860244bf1e380d79a13aea5
org.scalacheck	scalacheck_sjs1.0.0-M7_2.13.0-RC2	1.14.0		de72a409c3c29b28974cfc5cddbf3754bcb57b12
org.springframework.data	spring-data-rest-hal-explorer	3.2.0.RELEASE		d61ecb22e6a4e11284ed2c4743cb4d508880a3c7
org.springframework.data	spring-data-rest-hal-explorer	3.2.1.RELEASE		950fa4bfe76a8f628e1e907728112b33e96c420e
org.springframework.data	spring-data-rest-hal-explorer	3.2.10.RELEASE		9604f7bd959adaa251c7d4ac74197b0502b453a7
org.springframework.data	spring-data-rest-hal-explorer	3.2.11.RELEASE		8f3ada774cfd19678417c5f2e03bc572e983b8a1
org.springframework.data	spring-data-rest-hal-explorer	3.2.12.RELEASE		cceff345eb4e9d9dcdab4a7c6ee841e59da462bf
org.springframework.data	spring-data-rest-hal-explorer	3.2.13.RELEASE		bdc0ba82c886e92cd7b7355db65042d094860143
org.springframework.data	spring-data-rest-hal-explorer	3.2.2.RELEASE		3972ebf0e3b68d5c461fa87c5213058226d39491
org.springframework.data	spring-data-rest-hal-explorer	3.2.3.RELEASE		c6248d4e1581bf295cae463890f86b35a9767b4c
org.springframework.data	spring-data-rest-hal-explorer	3.2.4.RELEASE		6dd57cbc54854d091c6c9ac0ae8cc8cdf88f5303
org.springframework.data	spring-data-rest-hal-explorer	3.2.5.RELEASE		62d1fff2ae36dc1c04c677bc83339fdf37e8fc0d
org.springframework.data	spring-data-rest-hal-explorer	3.2.6.RELEASE		4b9c4d8d43019cbf85211bed5dd005e6dad17015
org.springframework.data	spring-data-rest-hal-explorer	3.2.7.RELEASE		5897d4a2d5dad253998954ce89937eaf23a7fb6b
org.springframework.data	spring-data-rest-hal-explorer	3.2.8.RELEASE		581894eee5213f55395d2f0f927465255ff8392f
org.springframework.data	spring-data-rest-hal-explorer	3.2.9.RELEASE		2298f4e086b70c7c779bd73a9743cd6160ce4cb4
org.springframework.data	spring-data-rest-hal-explorer	3.3.0.RELEASE		0ee7d807254c06b2279592238cebcb8fb26dd557
org.springframework.data	spring-data-rest-hal-explorer	3.3.1.RELEASE		e6d5922189d6b5e4c0ffab931221632fd277a858
org.springframework.data	spring-data-rest-hal-explorer	3.3.2.RELEASE		4c6ac1396c555a48750a36fd7209ea75c4ae1658
org.springframework.data	spring-data-rest-hal-explorer	3.3.3.RELEASE		37951436796044570f73457d31faa58b22eaee02
org.springframework.data	spring-data-rest-hal-explorer	3.3.4.RELEASE		3d37acda087c06ae1d3d88f21fa7f6e72004f0c8
org.springframework.data	spring-data-rest-hal-explorer	3.3.5.RELEASE		f5b780408907bc885668bda59e20255141ac7b6a
org.springframework.data	spring-data-rest-hal-explorer	3.3.6.RELEASE		2a10406bf5c000812512fe138da94fff0fe5dda5
org.springframework.data	spring-data-rest-hal-explorer	3.3.7.RELEASE		fef3c325d617db19299887b1bfb2eabf11c00554
org.springframework.data	spring-data-rest-hal-explorer	3.3.8.RELEASE		3fdf9a87d4a87b5c3c07e8bc8b9d34adcb86dc37
org.springframework.data	spring-data-rest-hal-explorer	3.3.9.RELEASE		823e35e283098660cb235fe17aba30edf116d8ae
org.springframework.data	spring-data-rest-hal-explorer	3.4.0		a0cc1b7ed702729afc9217f20ee5606fd987498d
org.springframework.data	spring-data-rest-hal-explorer	3.4.1		c99ae32c96c5c9cb1d0581229bd3642fdb366abd
org.springframework.data	spring-data-rest-hal-explorer	3.4.10		af51973e425574164a2f741c35faaaa990c9abcd
org.springframework.data	spring-data-rest-hal-explorer	3.4.11		502f98a535313e13cf184559cb24a75a52c05d84
org.springframework.data	spring-data-rest-hal-explorer	3.4.12		4bc10270bfd8093d17ff7116d636db624d717cbb
org.springframework.data	spring-data-rest-hal-explorer	3.4.13		2cdf432747993daf4e5d70ff82ecd72858d89c21
org.springframework.data	spring-data-rest-hal-explorer	3.4.14		e4d083fa268261681cd5083c626ee1b5376eeae1
org.springframework.data	spring-data-rest-hal-explorer	3.4.15		dda64a6b0feb83bc41f626e8073e6c19b7879613
org.springframework.data	spring-data-rest-hal-explorer	3.4.2		76e4926264f56b6c2a3636b86ae4ea07465e38ec
org.springframework.data	spring-data-rest-hal-explorer	3.4.3		95b38443521ff9cc15487756694009b5aba824d6
org.springframework.data	spring-data-rest-hal-explorer	3.4.4		e091911da14a0255d77eaff7a13f4ba68fc9a11a
org.springframework.data	spring-data-rest-hal-explorer	3.4.5		0cf7034bd607a8c4f662f272163fbbf2887ce5a6
org.springframework.data	spring-data-rest-hal-explorer	3.4.6		7292aa4e178a04381feb91793453dec71ade6406
org.springframework.data	spring-data-rest-hal-explorer	3.4.7		513d4af34cc3bfd1c3eb7bdc30b13a645e427571
org.springframework.data	spring-data-rest-hal-explorer	3.4.8		4efe3621eb84b38a623570130d02f2f9fbdf48cb
org.springframework.data	spring-data-rest-hal-explorer	3.4.9		b62770e3c608afd4047a53d1b49141ef2c20578d
org.springframework.data	spring-data-rest-hal-explorer	3.5.0		398df960c161f44a791d6d7a955cadeb350ce863
org.springframework.data	spring-data-rest-hal-explorer	3.5.1		35c48ca3bc0f3d136426a39a3ebae9db9a9a01d9
org.springframework.data	spring-data-rest-hal-explorer	3.5.10		477241d1d2d5c9e0d28736df79512aac7716562a
org.springframework.data	spring-data-rest-hal-explorer	3.5.11		9cb1fa0faf76738aa1285e5f1ff4fe64050461b6
org.springframework.data	spring-data-rest-hal-explorer	3.5.12		d1bdea28a0dbc776620e673a2fff90ef4169977e
org.springframework.data	spring-data-rest-hal-explorer	3.5.2		78b6e8a817e249341664924f08e7882e77d000fa
org.springframework.data	spring-data-rest-hal-explorer	3.5.3		53f5206a342f26eef1597b0baf4d3e884d9f3488
org.springframework.data	spring-data-rest-hal-explorer	3.5.4		5056932184ecbf7d769df76ea4db8567fcaa6cc2
org.springframework.data	spring-data-rest-hal-explorer	3.5.5		39eace45dcc7bdf600fe38570e819c5e1a0010b0
org.springframework.data	spring-data-rest-hal-explorer	3.5.6		6bcad559e93eb8156ff059d41ad029867ecf2c09
org.springframework.data	spring-data-rest-hal-explorer	3.5.7		47a7f3673e57625c4acf51cf37bf242990539dcf
org.springframework.data	spring-data-rest-hal-explorer	3.5.8		ed32a3477407f4d3dc5ef142042aa3373b40e27f
org.springframework.data	spring-data-rest-hal-explorer	3.5.9		34207874c8e2ed1ad37bd341cd9f0a6a6b2a75fa
org.springframework.data	spring-data-rest-hal-explorer	3.6.0		fbdafb93de5fd004eeaf6a2ddcf31aa4841e8729
org.springframework.data	spring-data-rest-hal-explorer	3.6.1		9edc23cb4711fa95d5db5c051da4b1339b89ab6a
org.springframework.data	spring-data-rest-hal-explorer	3.6.10		c41c61d2e8261997b2f9149dc7947cf54d66859d
org.springframework.data	spring-data-rest-hal-explorer	3.6.2		f28203a63e7f28dabb7bb0f327d772960aa3e30e
org.springframework.data	spring-data-rest-hal-explorer	3.6.3		403e85db491f4317c46deb5c5c0de2acff9e74e0
org.springframework.data	spring-data-rest-hal-explorer	3.6.4		7ea8a74422844d0755991147942431de051e7f5b
org.springframework.data	spring-data-rest-hal-explorer	3.6.5		2b36315ef1f7eab5d5096aff97fa8c7add721ff0
org.springframework.data	spring-data-rest-hal-explorer	3.6.6		98a08fb600f4c2113deb0e93c8c149fb1a7415ef
org.springframework.data	spring-data-rest-hal-explorer	3.6.7		6d408ed8b099dd6111574c6c93a594e5279e5fa4
org.springframework.data	spring-data-rest-hal-explorer	3.6.8		45259f9ef1ec18073f28ba5911cf3d492c6e6314
org.springframework.data	spring-data-rest-hal-explorer	3.6.9		8d9b0755f3813ac10426210fa95d62207090de6c
org.springframework.data	spring-data-rest-hal-explorer	3.7.0		67f5d6e5151a9c52e1b435f25e976e101395cb8b
org.springframework.data	spring-data-rest-hal-explorer	3.7.1		e614b31399f87bf5d7a6af53b0d810c58c118581
org.springframework.data	spring-data-rest-hal-explorer	3.7.10		715f139425d9608ff01b87c19e1c7554416eadb8
org.springframework.data	spring-data-rest-hal-explorer	3.7.11		eee4aefd670190b60ae3c2896ac3c74121f3db7a
org.springframework.data	spring-data-rest-hal-explorer	3.7.12		e76b563922c8da515a115629bdbf417fcb5518b4
org.springframework.data	spring-data-rest-hal-explorer	3.7.13		4c4a40f8496a60ce096270777b29fd5bee6ab585
org.springframework.data	spring-data-rest-hal-explorer	3.7.14		79023232e27d78047827aa94d460d3dfcf6d4172
org.springframework.data	spring-data-rest-hal-explorer	3.7.15		c4b9a0a7638ab1ee796809254af740857ae53960
org.springframework.data	spring-data-rest-hal-explorer	3.7.16		2d1bc2612a55c6995783f66f327cb79dda32cd04
org.springframework.data	spring-data-rest-hal-explorer	3.7.17		f0cf54e153ce240ff4ae69258c5651ee13b58d39
org.springframework.data	spring-data-rest-hal-explorer	3.7.18		041340e156d14d41cc8a713cf0c6f0087d9b040a
org.springframework.data	spring-data-rest-hal-explorer	3.7.2		54c302c4509ab3539e44ae7193d03cad7dbc6f98
org.springframework.data	spring-data-rest-hal-explorer	3.7.3		f06ace1be5c89a383b4b3ee1b9ca65654c9fabd1
org.springframework.data	spring-data-rest-hal-explorer	3.7.4		85d3c6dedeb5e069708f281fdbfd0542195efb45
org.springframework.data	spring-data-rest-hal-explorer	3.7.5		ac11816887061778e6f8c9af82ccb7b8e8069e98
org.springframework.data	spring-data-rest-hal-explorer	3.7.6		04b9625d2f4b48256091e06010a362765b198f87
org.springframework.data	spring-data-rest-hal-explorer	3.7.7		e631bef59634b57ae5f1d24666cb60936e4ea6dd
org.springframework.data	spring-data-rest-hal-explorer	3.7.8		d1c146a156219f3d765097f963751037739bb19f
org.springframework.data	spring-data-rest-hal-explorer	3.7.9		da96b8fbebf851c40edbeb633d5e858dde000055
org.springframework.data	spring-data-rest-hal-explorer	4.0.0		e8e0dd255c8ab4c3a3442020e7e61abed1db79f8
org.springframework.data	spring-data-rest-hal-explorer	4.0.1		6012495e9d92883490e5a5bf9550010dc0b410ba
org.springframework.data	spring-data-rest-hal-explorer	4.0.10		cefaef5c9ec671ab1bae562bf58f1d0faf04eb9e
org.springframework.data	spring-data-rest-hal-explorer	4.0.11		428985e37734747d785e1c3697f825265d5f6eef
org.springframework.data	spring-data-rest-hal-explorer	4.0.12		b9435105a859382d50f3176ba098246e1fc84eda
org.springframework.data	spring-data-rest-hal-explorer	4.0.2		2e1f5159e8169b39c50d82cea3cef56039954460
org.springframework.data	spring-data-rest-hal-explorer	4.0.3		116f9642f92ce90730d7864dddd4614273684106
org.springframework.data	spring-data-rest-hal-explorer	4.0.4		80159d99d5c3330877aefcfe13a2b9a77661e432
org.springframework.data	spring-data-rest-hal-explorer	4.0.5		fa099bb210af5e77dabb8e6f74d5bba47bee21b4
org.springframework.data	spring-data-rest-hal-explorer	4.0.6		592fc9d05cead3f066f385790879ed37341671b2
org.springframework.data	spring-data-rest-hal-explorer	4.0.7		816c02486ef626e39b8cfe6b1456e22c15e15fb2
org.springframework.data	spring-data-rest-hal-explorer	4.0.8		51a2f83e650ea6f42cc97d3f340015848dafa50c
org.springframework.data	spring-data-rest-hal-explorer	4.0.9		2c7dad85c4ff2af841e35bbe8c90fe7bf26594a5
org.springframework.data	spring-data-rest-hal-explorer	4.1.0		2f162d2c4ec25c4b3c1640e6d02dc65791d9b4e0
org.springframework.data	spring-data-rest-hal-explorer	4.1.1		b7fbb3af0b9d4bde3c44393cd07fa2a2ae169504
org.springframework.data	spring-data-rest-hal-explorer	4.1.10		0225771b0499af9cc4ff6e2f6915bc934432ea17
org.springframework.data	spring-data-rest-hal-explorer	4.1.11		3cfa0f7eb854c13a0429669b00a8fb13c0795ec5
org.springframework.data	spring-data-rest-hal-explorer	4.1.12		7ddd974f1b8c3b66cc7fb7bcafade1007cdd0266
org.springframework.data	spring-data-rest-hal-explorer	4.1.2		76eba9bc8252128163caa22c13e784146d455cb4
org.springframework.data	spring-data-rest-hal-explorer	4.1.3		4a2b1d3627ebd549d1c15adf98825f2d672abeda
org.springframework.data	spring-data-rest-hal-explorer	4.1.4		4dd42db3826f26143718c3447ad7e64c9246ef8a
org.springframework.data	spring-data-rest-hal-explorer	4.1.5		dfae5039feb06081576e5afa5d5f7595143600e7
org.springframework.data	spring-data-rest-hal-explorer	4.1.6		f6f3951252fcde8d37b13030a2f5cebeae81c6cb
org.springframework.data	spring-data-rest-hal-explorer	4.1.7		8fbea36c2d85244815b58748b6020b8fd885876c
org.springframework.data	spring-data-rest-hal-explorer	4.1.8		b4db8eca1dac22ab27b2e65cb911c02645332749
org.springframework.data	spring-data-rest-hal-explorer	4.1.9		207e364aadc8a63fc1553f281ef404af1e0ab3ed
org.springframework.data	spring-data-rest-hal-explorer	4.2.0		e32ce063509490e350a04e5a4ce9f53a0aa77edb
org.springframework.data	spring-data-rest-hal-explorer	4.2.1		e5d585499b8655dc108177c748a022d44b86bd99
org.springframework.data	spring-data-rest-hal-explorer	4.2.10		17df5c308a6d056af4cdc2a66a63ebc625a6e3bd
org.springframework.data	spring-data-rest-hal-explorer	4.2.11		3d894a410c8b069da0ecec586659bd3b4376396e
org.springframework.data	spring-data-rest-hal-explorer	4.2.12		281c3cd3c0d67b70fe5679b0ed5b105aa0d3868c
org.springframework.data	spring-data-rest-hal-explorer	4.2.2		9e96de26b63d07ddc711d8eaa72c5cdd5572cfc1
org.springframework.data	spring-data-rest-hal-explorer	4.2.3		e876ba9ecdd9740ff637f58fba4aa7e1c2137f64
org.springframework.data	spring-data-rest-hal-explorer	4.2.4		c0a25f8c750cdd2a68ca2178b5ef04d1c1a20c41
org.springframework.data	spring-data-rest-hal-explorer	4.2.5		c0d284f03cffb45b3127ef284f919988f6f3b532
org.springframework.data	spring-data-rest-hal-explorer	4.2.6		bcb283f14358af41a38be7a62437196e224683d6
org.springframework.data	spring-data-rest-hal-explorer	4.2.7		cdb41489933146f263d41aa23ea43691d37b0faa
org.springframework.data	spring-data-rest-hal-explorer	4.2.8		e9253347ecf2b45ce251bae26d6c9b43256c21bc
org.springframework.data	spring-data-rest-hal-explorer	4.2.9		608caf9a9fe4a2e5f4024175d57fdf35cc4a5ea2
org.springframework.data	spring-data-rest-hal-explorer	4.3.0		9d258399ac4aa836fb53aa67786859533d3b1cee
org.springframework.data	spring-data-rest-hal-explorer	4.3.1		077f3b59fb37c4b5f878690fc4433474515ecec2
org.springframework.data	spring-data-rest-hal-explorer	4.3.10		50890a7493a5da009b64ebf278d957f7c064d92d
org.springframework.data	spring-data-rest-hal-explorer	4.3.11		e750c44a791d561e514fbe58f03b8d1c9e470215
org.springframework.data	spring-data-rest-hal-explorer	4.3.12		ac27a0f705011f48e4d7cfabb21743d5bf441057
org.springframework.data	spring-data-rest-hal-explorer	4.3.2		085946ca29d5db6067f23bcbb459375ecaeecaba
org.springframework.data	spring-data-rest-hal-explorer	4.3.3		ae3718a149e167f9f0798d359f8fafec4924471c
org.springframework.data	spring-data-rest-hal-explorer	4.3.4		eeb5ed9338ee7d8d20c55eba0630c253bd90fdcb
org.springframework.data	spring-data-rest-hal-explorer	4.3.5		ed54aa7739356329137748ca1567dfe01dbbcdd0
org.springframework.data	spring-data-rest-hal-explorer	4.3.6		19c714a0028da0f4d8b6d16fdd75d897fff053a5
org.springframework.data	spring-data-rest-hal-explorer	4.3.7		1cdfc957b3c2db0d476d11d2669a9cb3f9d37d2f
org.springframework.data	spring-data-rest-hal-explorer	4.3.8		1689e51159916945c184565f27f66c9b723102b2
org.springframework.data	spring-data-rest-hal-explorer	4.3.9		21461ab46aec5e45bd4e5fa9745b1d9e8d7465e5
org.springframework.data	spring-data-rest-hal-explorer	4.4.0		c1759281a2e5916b53584c0879d835ae0dc2478e
org.springframework.data	spring-data-rest-hal-explorer	4.4.1		d4d131b51aae6fa16633507fbdbefe7eb0580163
org.springframework.data	spring-data-rest-hal-explorer	4.4.2		9ccb247cbd4a03aea7f3054b0855889f298a4d8e
org.springframework.data	spring-data-rest-hal-explorer	4.4.3		dfc8c1fb40959771a7edc3ddf2541166dfde679d
org.springframework.data	spring-data-rest-hal-explorer	4.4.4		aca4830f72926a2068c696d647cd43ffe4373d36
org.springframework.data	spring-data-rest-hal-explorer	4.4.5		34a04f6f9b0778ad6e3c6ef11d802bd1bbf45891
org.springframework.data	spring-data-rest-hal-explorer	4.4.6		f007f47ae7b9aa025edd9a85cb790537714a688e
org.springframework.data	spring-data-rest-hal-explorer	4.5.0		78d5a0e17c1e412c41038c1de7a4d81f487372a8
org.springframework.data	spring-data-rest-hal-explorer	5.0.0-M1		a203d35c22a6e986f10fb31a690a188165f3ee67
org.springframework.data	spring-data-rest-hal-explorer	5.0.0-M2		833bf7f6321111ab47996ce189c353c698f716d4
org.springframework.data	spring-data-rest-hal-explorer	5.0.0-M3		c455a8e2c0f7d9d2af0deef127d2edc7cf4cc67c
org.typelevel	squants_native0.2_2.11	1.3.0		30dbcadc70a7ef22a84e9e663cc0937cf778f951
org.webjars.npm	github-com-shoelace-style-shoelace	2.15.1		a31addaec86ed3b142d3a4d2d3eb63e3c54178cb
org.webjars.npm	github-com-shoelace-style-shoelace	2.5.2		2805796b7a66f8dd6ca2d31f5b81c34924e58457
org.webjars.npm	lodash.constant	3.0.0		be84f06aec5ecbda0540bb7889472331e61c01d7
org.wicketstuff	wicketstuff-jquery-ui-theme-base	10.1.0		08a09e68a42ba917bde44a7db147f76a64a637ed
org.wicketstuff	wicketstuff-jquery-ui-theme-base	10.1.1		4bb7dd81e3171791ab14cf2ede58db4048460655
org.wicketstuff	wicketstuff-jquery-ui-theme-base	10.2.0		10a007595e1b31b31e8312c1daac297ec0b5f51f
org.wicketstuff	wicketstuff-jquery-ui-theme-base	10.3.0		0c4cac4cb43311c6c931dbc7367b9b4c26ff9a21
org.wicketstuff	wicketstuff-jquery-ui-theme-base	10.4.0		f77ad403fdcaa1877eaf385c30caf72343060587
org.wicketstuff	wicketstuff-jquery-ui-theme-base	10.5.0		179a2571a7d8ad1b5799a806695adae648e929a1
org.xipki.gateway	rest-servlet3	6.4.0		N/A
ru.mail.libnotify	libnotify-debug	0.2.9		N/A
top.jfunc.json	json-orgjson	1.8.0		eb0135a727208d9ebda8a2807e12f5811a62f905
top.jfunc.json	json-orgjson	1.8.1		dde88f1afc263f88c79ce9ba5269cb3f2236272c
top.jfunc.json	json-orgjson	1.8.3		aaafc6df3452d24a7f4a0e64fa8509c3453ad2d0
video.api	android-live-stream	0.1.0		N/A
video.api	android-live-stream	0.1.1		N/A
video.api	android-live-stream	0.1.2		N/A
video.api	android-live-stream	0.1.3		N/A
video.api	android-live-stream	0.1.4		N/A
video.api	android-live-stream	0.1.5		N/A
