app.keyconnect	keyconnect-chainbase	1.0.0	-	ccecee336e2a569afd3bdcace86dd9e03bb713e3
org.springframework.cloud.stream.app	stream-applications-composite-function-support	3.0.4	-	c380876f5de2d36f96747bff507b69de60342bd0
org.springframework.cloud.stream.app	stream-applications-composite-function-support	3.0.5	-	fc5fc80184d052d155c985751926110d42074b1f
org.springframework.cloud.stream.app	stream-applications-composite-function-support	3.1.0	-	a996a419c6593e62f971fa88494359d0f3dfc2b9
org.springframework.cloud.stream.app	stream-applications-composite-function-support	3.1.1	-	965bca9c7709ac4af12b4c1e8a98cd2c033ad174
org.springframework.cloud.stream.app	stream-applications-composite-function-support	3.2.0	-	0ccfa4930d232b492ca34c45cb3ee122062dad66
org.springframework.cloud.stream.app	stream-applications-composite-function-support	3.2.1	-	81243a6569ef5c663d763c6e28ba17564113e71c
org.springframework.cloud.stream.app	stream-applications-composite-function-support	4.0.0	-	764ff8c5b59b93b23f610594b9df741783d2bc02
org.springframework.cloud.stream.app	stream-applications-composite-function-support	4.0.1	-	056f0dabdd1a0c6d17d80de7e27b67e7c57eb434
org.springframework.cloud.stream.app	stream-applications-composite-function-support	5.0.0	-	ff055ed3993761511cd2e394f24f24ecea5a0100
org.springframework.cloud.stream.app	stream-applications-composite-function-support	5.0.1	-	2cbc670213ef99a20f429956e8e4222daf958842
org.springframework.cloud.stream.app	stream-applications-composite-function-support	5.1.0	-	d14132c61fc3300a23c2882244495a7cb984950e
org.springframework.cloud.stream.app	twitter-stream-source-kafka	3.0.0	-	78223ba930a1dcec1affbccd2d8e522d1f2fb373
org.springframework.cloud.stream.app	twitter-stream-source-kafka	3.0.0	3.0.0-metadata	1cefd4a3e9f78883972afab5e8996d90126454a9
org.springframework.cloud.stream.app	twitter-stream-source-kafka	3.0.1	-	7406b953630631d96074fd72e8f98f0ac85fa1f4
org.springframework.cloud.stream.app	twitter-stream-source-kafka	3.0.1	3.0.1-metadata	d1f1a29e47b0eb7ac10c4ae1ada9b02dcfd158bc
org.springframework.cloud.stream.app	twitter-stream-source-kafka	3.0.2	-	4411cd1090d976798fa213b696a09532377bd59c
org.springframework.cloud.stream.app	twitter-stream-source-kafka	3.0.2	3.0.2-metadata	5c69940f5631d0cc276e5a541dcfdb2b1503f612
org.springframework.cloud.stream.app	twitter-stream-source-kafka	3.1.0	-	477588808e73bbf19af257c78aade4bba1ff0511
org.springframework.cloud.stream.app	twitter-stream-source-kafka	3.1.0	3.1.0-metadata	024795bfbc748283993dfd5f9612b3298f7d7736
org.springframework.cloud.stream.app	twitter-stream-source-kafka	3.1.1	-	0d9ade60db87fd12b8592a20e6145387392946e7
org.springframework.cloud.stream.app	twitter-stream-source-kafka	3.1.1	3.1.1-metadata	f4ee69c30f1103567b9823d49af8a2f9c160364d
org.springframework.cloud.stream.app	twitter-stream-source-kafka	3.2.0	-	fc6df30ba3fe0b80a0f227cb52d18de092ba94d6
org.springframework.cloud.stream.app	twitter-stream-source-kafka	3.2.0	3.2.0-metadata	8a85254aaa061be46e33f5f6df5b15782f36e6a6
org.springframework.cloud.stream.app	twitter-stream-source-kafka	3.2.1	-	066b87dd2f311c25b6ff448847ebc293d46a8a2d
org.springframework.cloud.stream.app	twitter-stream-source-kafka	3.2.1	3.2.1-metadata	84d57427d7d6c9b44d92c9f8e15cbca70a943cbe
org.springframework.cloud.stream.app	twitter-stream-source-kafka	4.0.0	-	a45131003c25f6b8b3d84728b041df887edcd1bf
org.springframework.cloud.stream.app	twitter-stream-source-kafka	4.0.0	4.0.0-metadata	cb48f1d7b2ef94033dd5a0d09d7b627b8db37ffc
org.springframework.cloud.stream.app	twitter-stream-source-kafka	4.0.1	-	d0b7b7ef7472ac30e616bf35f07e21a649fb44db
org.springframework.cloud.stream.app	twitter-stream-source-kafka	4.0.1	4.0.1-metadata	7e58657036db49199e35210169516741e8a36755
org.springframework.cloud.stream.app	twitter-stream-source-kafka	5.0.0	-	f339cf7b482fefd0015c82864928d58aa36b836f
org.springframework.cloud.stream.app	twitter-stream-source-kafka	5.0.0	5.0.0-metadata	a3d2c1016d7d797e9865af0688bc51be3ef43b4c
org.springframework.cloud.stream.app	twitter-stream-source-kafka	5.0.1	-	6d866205f325b335a6f2677bbf5f2d097301d669
org.springframework.cloud.stream.app	twitter-stream-source-kafka	5.0.1	5.0.1-metadata	d9fbfc957ae492b65fb4574f02e9f1611aceb28a
org.springframework.cloud.stream.app	twitter-stream-source-kafka	5.1.0	-	01b05779dc09fab27b3be14a7bd53d44509acafd
org.springframework.cloud.stream.app	twitter-stream-source-kafka	5.1.0	5.1.0-metadata	3830dd549aa5cce4786ad6f99fafc4cd6f3036d4
org.sql2o.extensions	sql2o-postgres	1.6.0	-	6247206a63582819b3b62c375d9c7082cb795b01
org.sql2o.extensions	sql2o-postgres	1.6.0-RC1	-	7eedd8c426f43dd782516c591201161ba2209f12
org.sql2o.extensions	sql2o-postgres	1.6.0-RC2	-	ab0cbafb1db4d1cbf9d1a3eb90349f45d7f91706
org.sql2o.extensions	sql2o-postgres	1.6.0-RC3	-	be31226e3d4440f831d480452fac1caddf3b71f4
org.sql2o.extensions	sql2o-postgres	1.7.0	-	dbab6ad8c2c17576331f7459905b832411473900
org.sql2o.extensions	sql2o-postgres	1.8.0	-	3df14c813b031e355040f1902a886a7ba53559d0
org.sql2o.extensions	sql2o-postgres	1.9.0	-	b682738f40904060b1ad1a59822d42918fab930b
org.sql2o.extensions	sql2o-postgres	1.9.0-RC1	-	454a4b3d07c3f9883833f7a47fe7f4a97459b344
org.sql2o.extensions	sql2o-postgres	1.9.1	-	c8a24a909af3e5cd27e7ec5a57b3b0263d0b5f07
org.swimos	swim-actor	3.10.2	-	8a4d322c87300d26459c331d0c94d73c18e9bccb
org.swimos	swim-actor	3.10.3	-	5a3a2b27f256b60ca9dacf00ca2f0ef4580027fa
org.swimos	swim-actor	3.11.0	-	5bf5c3813a5fc9ddd4614ef453f33b910c942256
org.swimos	swim-actor	4.0.0	-	05c30a4917394c8c492cdda9afefd58842447a1b
org.swimos	swim-actor	4.0.1	-	5b8d78bc566d93c7ddb403b97deb1467ba08e7ff
org.swimos	swim-actor	4.1.0.12	-	add0c53cc672b06b06a5bf0695cb8b60de040784
org.swimos	swim-actor	4.1.0.13	-	e61e55499933f1ff147809f939c9466f93f9df3f
org.swimos	swim-actor	4.2.14	-	7b350aaf0eb4150392655d24bbf9640e876b5998
org.swimos	swim-actor	4.3.15	-	e419e49c104206ba1b381b113be4e1a517177c22
org.syphr	libmythtv-protocol	0.1	-	629e75f79eda8adcad34ad25b66c4a8090a60726
org.taruts.djig	djig-properties-spring-boot-starter	1.0.1	-	524df5068192efbf5183924f80f1a79084cbf4ed
org.taruts.djig	djig-properties-spring-boot-starter	1.0.2	-	7a1549edb984d1d9558ed2964d2b2d23b5bab8c8
org.taruts.djig	djig-properties-spring-boot-starter	1.0.3	-	a6b7b6c626e21dfd9f8e347be98db74535b225ee
org.teiid.connectors	connector-ldap	10.0.0.Alpha2	-	63ad11a588276224d10615f78d82110dee6e8254
org.teiid.connectors	connector-ldap	10.0.0.Beta1	-	1c2f38101dc61640e35a8a8ac081a767bc44e909
org.teiid.connectors	connector-ldap	10.0.0.Beta2	-	6ebca83f6dd2547579a30ffd87aabfc919fd4f4d
org.teiid.connectors	connector-ldap	10.0.0.CR1	-	3c387b0f5da508406c24a9b598aa108decdfeae7
org.teiid.connectors	connector-ldap	10.0.0.CR2	-	8e11baa91c4649b64e9eb884f627c6edbaf65857
org.teiid.connectors	connector-ldap	10.0.0.Final	-	e06c6975d849b286e9e0c28875d6adf28212f50d
org.teiid.connectors	connector-ldap	10.0.1	-	297e5394a3bd95dbfb4a723e8291c9bbec32c5b9
org.teiid.connectors	connector-ldap	10.0.2	-	661a75acc7270efe90eeb52aae56edb26610ae61
org.teiid.connectors	connector-ldap	10.0.3	-	fd4d46d97e91bdf056bab06bd876e1333e27d44b
org.teiid.connectors	connector-ldap	10.0.4	-	8ad976ca73f2d2fd20c3ff014f899ae9064f1b1c
org.teiid.connectors	connector-ldap	10.0.5	-	d8380a15210062fa6c4fb5754f97b76eb7bc22f0
org.teiid.connectors	connector-ldap	10.1.0	-	a40dd9abd1442a5d20356a89b67b82e9397f5a41
org.teiid.connectors	connector-ldap	10.1.1	-	71ed75ec20938410f8f704e04105641729857376
org.teiid.connectors	connector-ldap	10.1.2	-	ea0ae3887e8f245fa9b93422752f6a53c78b2463
org.teiid.connectors	connector-ldap	10.1.3	-	df08de6d091196ade2d823ed2f4e9181263da4dc
org.teiid.connectors	connector-ldap	10.1.4	-	3227aeab2c50c3b6ece9b469877952d7e6759553
org.teiid.connectors	connector-ldap	10.2.0	-	8e7f18bb22a61f4457bc5b752fc3201e7cc6bc91
org.teiid.connectors	connector-ldap	10.2.1	-	854673a9b7302530ff4493d355fb3a7ac7cc5717
org.teiid.connectors	connector-ldap	10.2.2	-	b2ccea230806f9b7a8c5ac675b8dd99534b28e16
org.teiid.connectors	connector-ldap	10.2.3	-	078ce3b4e1cf34263d302ea3382027ad05a526cf
org.teiid.connectors	connector-ldap	10.3.0	-	2f52608ed5376d40b28d52676c8a2bc19c151592
org.teiid.connectors	connector-ldap	10.3.1	-	b5f85e3cb4ba82c9c040e869c324bbc3d8b5da59
org.teiid.connectors	connector-ldap	10.3.2	-	87b41f6f52e3043b3f0420cee8d6c074ea9f2dff
org.teiid.connectors	connector-ldap	10.3.3	-	2ef8080777444168dfb0e691157f02a7f8bf2554
org.teiid.connectors	connector-ldap	10.3.4	-	3a0789e611c06269bb628135bde98e4d90bd82e0
org.teiid.connectors	connector-ldap	10.3.5	-	cddf903b46377a64047931acf0be681a38f7f6d4
org.teiid.connectors	connector-ldap	11.0.0	-	346f9472dfdf87fc7f1da82d157af685f19f4595
org.teiid.connectors	connector-ldap	11.0.1	-	093412a76830d00a4cb1cb0f181525c4ac2013c4
org.teiid.connectors	connector-ldap	11.0.2	-	bd362aab3511c94084c6dca9251b85fbe3cf05a8
org.teiid.connectors	connector-ldap	11.0.3	-	d23699f5fe70a9f2779d4e787dc461bfe6b261c3
org.teiid.connectors	connector-ldap	11.1.0	-	2d176501bbd2e9db0eaba680dc019a836b3083e3
org.teiid.connectors	connector-ldap	11.1.1	-	6b80e226a694f3588e569455d9a27796dcc0bcf7
org.teiid.connectors	connector-ldap	11.1.2	-	bd2a2a5751c8eb01d17d7451471a0208e737180b
org.teiid.connectors	connector-ldap	11.2.0	-	765854b6e36d2e605f0ba9ae3a850f06a07141e4
org.teiid.connectors	connector-ldap	11.2.1	-	d3a1976543c86bf00a8c1a5c1db9d9c5908f3d48
org.teiid.connectors	connector-ldap	11.2.2	-	878ddf5607abadefa1093cf574308bd280d8e075
org.teiid.connectors	connector-ldap	11.2.3	-	1c7ea154a35089c98c3bf355d0c1d7bd14693fce
org.tros	l2fprod-common-annotations	1.0.3	-	b8a574cf3b40d6b0098b2340585c0bcf34426e0b
org.tros	l2fprod-common-annotations	1.2.0	-	5aed7238e4de66fe67b28a6b0ff938d267937571
org.trustedanalytics.servicebroker.repository	hdfs-broker-store	0.5.0	-	af44c7e3cbef4a5a3e349eb7b7aa1e7657ca7431
org.trustedanalytics.servicebroker.repository	hdfs-broker-store	0.5.1	-	947dac8ef7e7f7d2f04c8cdd001fccf4527794ba
org.trustedanalytics.servicebroker.repository	hdfs-broker-store	0.5.10	-	69f1a392b844a69261391b43673b4703b05033e8
org.trustedanalytics.servicebroker.repository	hdfs-broker-store	0.5.11	-	83193558fdd7e3a67541989cfc227f96ed906c38
org.trustedanalytics.servicebroker.repository	hdfs-broker-store	0.5.12	-	0b03e801f86ae0489f7537a6aa346dfcbe5bc561
org.trustedanalytics.servicebroker.repository	hdfs-broker-store	0.5.13	-	05ff90118568c754b3535cf81af98a307065cb42
org.trustedanalytics.servicebroker.repository	hdfs-broker-store	0.5.14	-	cbaecb401cea39ea1b64edaae71ae9866437d403
org.trustedanalytics.servicebroker.repository	hdfs-broker-store	0.5.2	-	8e711a2e86a86a7334252b978f21cac428696a82
org.trustedanalytics.servicebroker.repository	hdfs-broker-store	0.5.3	-	3ce034aed53323658f37ee7de6102238cab6370f
org.trustedanalytics.servicebroker.repository	hdfs-broker-store	0.5.4	-	c1cb86f0a0521f400bb07c4307ce2ec56b44bcbf
org.trustedanalytics.servicebroker.repository	hdfs-broker-store	0.5.7	-	721e3a96ebd925b6386ceb562e046f6123a099ae
org.trustedanalytics.servicebroker.repository	hdfs-broker-store	0.5.8	-	06e060ce88d4668d54932fd65eeb6923e099f40a
org.trustedanalytics.servicebroker.repository	hdfs-broker-store	0.5.9	-	5713b55ec67f4dcb4959ce7ba5194e9166c50026
org.trustedanalytics.servicebroker.repository	hdfs-broker-store	0.6.0	-	5b0c0834154273e6ea14d2e86294fbcc7316802a
org.trustedanalytics.servicebroker.repository	hdfs-broker-store	0.6.1	-	1038802cf2bf6754f674f5f62094cea864517fa7
org.trustedanalytics.servicebroker.repository	hdfs-broker-store	0.6.2	-	d338244fa9e10b4b3a0fd7d879f4c1471afabf29
org.trustedanalytics.servicebroker.repository	hdfs-broker-store	0.6.3	-	7aeb89921ebb9c19ba5cc54f04fc0ac5211d97d7
org.trustedanalytics.servicebroker.repository	hdfs-broker-store	0.6.4	-	4e3946ff213d7b76c594228a042636f8e4f2efdf
org.trustedanalytics.servicebroker.repository	hdfs-broker-store	0.6.5	-	a9db907b07a16e0115b30d5c157379d33724efb2
org.ttgoss.js	formik_sjs1_2.13	0.1.0-M7	-	024c74af7adf57c22b3d44d66bc79498a92e258f
org.typelevel	alleycats-core_2.13.0-RC1	2.0.0-M1	-	b955f7389135cdcf70cbebeca59f7c03d0603dfd
org.typelevel	cats-free_sjs0.6_2.11	0.0.1-DONOTUSE	-	78a110cd4bfd7d8acfda33eb2e02f1f4b8873b21
org.typelevel	cats-free_sjs0.6_2.11	0.6.0	-	4c129639e47bb05c090013ebd40a81b299a3012c
org.typelevel	cats-free_sjs0.6_2.11	0.6.0-M2	-	397cce6fdfbadaa5bdbc59d295fb026c2fb407cc
org.typelevel	cats-free_sjs0.6_2.11	0.6.1	-	b8c94ea892886997055b6b42ccd5087315b22540
org.typelevel	cats-free_sjs0.6_2.11	0.7.0	-	1f31789661e535a4dfabb0daa8589a712edbb83b
org.typelevel	cats-free_sjs0.6_2.11	0.7.1	-	846adbd44f021a6a7a0a34964f47f6b461d1c089
org.typelevel	cats-free_sjs0.6_2.11	0.7.2	-	fcb0082eb03e24f1c4bc9c905417c5d6a09e5486
org.typelevel	cats-free_sjs0.6_2.11	0.8.0	-	942b0652569e0d321795af2e02a99827d731e3b5
org.typelevel	cats-free_sjs0.6_2.11	0.8.1	-	2f2bb1da5f4836a4a5ede53277ad0dc2ba4420f6
org.typelevel	cats-free_sjs0.6_2.11	0.9.0	-	9c0078fb31b2bbcf62138277de32cbff1ddd783e
org.typelevel	cats-free_sjs0.6_2.11	1.0.0	-	777eb9c22bceab7cdf7cebf1cf5a5bda09568ebf
org.typelevel	cats-free_sjs0.6_2.11	1.0.0-MF	-	863e54550c6c0b15848f9f69e18d116a5c98895e
org.typelevel	cats-free_sjs0.6_2.11	1.0.0-RC1	-	071ec562fbf9a7d02deb4f0cb8c0f200b0c071ff
org.typelevel	cats-free_sjs0.6_2.11	1.0.0-RC2	-	c885647eb476467e2db6a70e005dcdf6a1c3d056
org.typelevel	cats-free_sjs0.6_2.11	1.0.1	-	69c950000719c04ed09269cddc4dfcfd4de37199
org.typelevel	cats-free_sjs0.6_2.11	1.1.0	-	d24031266c9381c2d83952c0cc348cc50d29559d
org.typelevel	cats-free_sjs0.6_2.11	1.2.0	-	26d7a8bf3a9d1124117f61999d2029927fbfbd98
org.typelevel	cats-free_sjs0.6_2.11	1.3.0	-	f115d4c8ba911619624efeeb94671d558eb18cfb
org.typelevel	cats-free_sjs0.6_2.11	1.3.1	-	47ab75e5adb33abd9069f8e17ac0b7d37c4e4fa8
org.typelevel	cats-free_sjs0.6_2.11	1.4.0	-	1b33525f8a584e1e31793898aa81bf73bd5ecc26
org.typelevel	cats-free_sjs0.6_2.11	1.5.0	-	83db921c4355fc621b4f5ead821e8f98eb8c718f
org.typelevel	cats-free_sjs0.6_2.11	1.5.0-RC0	-	ae141364767e2b440499cf46743aed2df04ec291
org.typelevel	cats-free_sjs0.6_2.11	1.5.0-RC1	-	47d32be2a002825354ffe4cf048b4068b07a33ea
org.typelevel	cats-free_sjs0.6_2.11	1.6.0	-	60b899112f6302dfeab21d724cc8a4784c5cf463
org.typelevel	cats-free_sjs0.6_2.11	1.6.0-RC1	-	160abbda5339a211cbb6fef66815404c6d0be9b2
org.typelevel	cats-free_sjs0.6_2.11	1.6.1	-	451c46693a3532bddca0b94173ccd4bb3832fec4
org.typelevel	cats-free_sjs0.6_2.11	2.0.0	-	2a67eead7ad59a66f23a314a216e5dcd027dfb08
org.typelevel	cats-free_sjs0.6_2.11	2.0.0-M1	-	22d0fcc6663b4994a0d78f08b42614e22720cc69
org.typelevel	cats-free_sjs0.6_2.11	2.0.0-M2	-	9f9406babc5a967643c4d91101b7e1b93acbce6a
org.typelevel	cats-free_sjs0.6_2.11	2.0.0-M3	-	03f2549cfbe7ab99c0af45d00144ddf40c7c782d
org.typelevel	cats-free_sjs0.6_2.11	2.0.0-M4	-	76aac52b11bd6dd24df5dbbfa2f97dbefd3e3069
org.typelevel	cats-free_sjs0.6_2.11	2.0.0-RC1	-	4ed556b02714c06b073396afce24b49d525899b9
org.typelevel	cats-free_sjs0.6_2.11	2.0.0-RC2	-	0d48f28e592c1735ad7d53f5e24b940fab99d497
org.typelevel	cats-free_sjs0.6_2.11	2.0.0-RC3	-	b8aa10c99e0925ed921ac993549ea5864e0e0c9c
org.typelevel	cats-free_sjs0.6_2.13.0-M4	1.2.0	-	eb7514d6b5836b6d08aa3c4fb0c7e85aeffc6a4e
org.typelevel	cats-free_sjs0.6_2.13.0-M4	1.3.0	-	ae4eae40595e42abfb549121bbf43bf81e64fbcb
org.typelevel	cats-free_sjs0.6_2.13.0-M4	1.3.1	-	91d1d1e4f1664fb1de9ae5d0049ee6d70c68112c
org.typelevel	cats-free_sjs0.6_2.13.0-M4	1.4.0	-	4d2fe1e73bef0d8f988ea84438150295ba771d7c
org.typelevel	cats-macros_sjs1.0-RC2_2.13	2.1.0	-	14a0ab2fa5a07127483746a44f41b55d7653ad7a
org.typelevel	grackle-generic_2.13	0.15.0	-	a755ecf3e88fc27fc942fd107da352af95cba5ba
org.typelevel	grackle-generic_2.13	0.16.0	-	085f84543a850a4dc90e50c1c5f7c618a308d326
org.typelevel	grackle-generic_2.13	0.16.1	-	5485c53f101d135a098e084ec0c65cc1ec899113
org.typelevel	grackle-generic_2.13	0.17.0	-	41f42b6091fc1e157a3c295ea79f0298c05a2dfe
org.typelevel	grackle-generic_2.13	0.17.1	-	316098d6f231d05f4def2aeda7eab02f34b6eb9e
org.typelevel	grackle-generic_2.13	0.17.2	-	c894b681c60d11039d50577d88be75bdbc9b971f
org.typelevel	grackle-generic_2.13	0.18.0	-	55eada64b177949f1c5183d4eb569b67319f5a58
org.typelevel	grackle-generic_2.13	0.18.1	-	37f156181e924c3e193651e9c79f15e1e0392230
org.typelevel	grackle-generic_2.13	0.19.0	-	39db0914f3d6b8add7ad5c224033f23ce791cf0c
org.typelevel	grackle-generic_2.13	0.19.1	-	4970555e7a25e777ae07d46de982819ce7dd1da8
org.typelevel	grackle-generic_2.13	0.20.0	-	f0c48dab1f3a4d2b0f39e51f365f1283234ff8e6
org.typelevel	grackle-generic_2.13	0.21.0	-	c5741defe30050249c013371b9463aace791ac70
org.typelevel	grackle-generic_2.13	0.22.0	-	c834a8e4a20427711e74b328c715379585f1c233
org.typelevel	grackle-generic_2.13	0.23.0	-	fc2a7d0f89ec119a552bdcb3440e068943a6c603
org.typelevel	grackle-generic_2.13	0.24.0	-	5e82d4250ae43396e7364ed5137e215ba6963507
org.uberfire	uberfire-security-management-backend	0.8.0.Beta1	-	a4a1dc33342e3fb930ebf4d035d2c12986f1da84
org.uberfire	uberfire-security-management-backend	0.8.0.Beta2	-	1d5eeb5fd5be1d034722ed9cd528be97d29c6fb7
org.uberfire	uberfire-security-management-backend	0.8.0.CR1	-	5421c30ebbb1011e88275782b6ffc00c796b7826
org.uberfire	uberfire-security-management-backend	0.8.0.CR2	-	2063ff04efb4105ab743945d2111fd60eb022cc4
org.uberfire	uberfire-security-management-backend	0.8.0.Final	-	3f03cc9a3c82b679f4cac3ffb2e6518633fb7d52
org.uberfire	uberfire-security-management-backend	0.9.0.Beta1	-	d594e2870c8259c542dc55e4d36864b17668c19e
org.uberfire	uberfire-security-management-backend	0.9.0.CR1	-	99e50372b8a1b02ad8e5f5edb6d4beb52714e7e6
org.uberfire	uberfire-security-management-backend	0.9.0.CR2	-	bdf9f6cff5716d851905114f7ea0472f49b2c5da
org.uberfire	uberfire-security-management-backend	0.9.0.Final	-	e6a480cd4f6ec199fe8e6a78f043d0b738a9b52e
org.uberfire	uberfire-security-management-backend	1.0.0.Beta1	-	9085991bc34d8ab490f65e6d04c2628ec9e95b36
org.uberfire	uberfire-security-management-backend	1.0.0.Beta2	-	ac447d851a9dfd0290b2f7409e60ad70b79d1ef6
org.uberfire	uberfire-security-management-backend	1.0.0.Beta3	-	7e96346acdb78660926ef72a67284158d64a99be
org.uberfire	uberfire-security-management-backend	1.0.0.Beta4	-	7d5684b8bf77bba923a95c4c9ffad10abc9b428b
org.uberfire	uberfire-security-management-backend	1.0.0.Beta5	-	8ba2ff217098a434f5f8e7854cb8c972ac5aa239
org.uberfire	uberfire-security-management-backend	1.0.0.Beta6	-	e8982dc90baa1e72c9e1d9c7b4445cab59a03d5b
org.uberfire	uberfire-security-management-backend	1.0.0.Beta7	-	4e5d44838a661499c519cff3b8a667fe7e65db72
org.uberfire	uberfire-security-management-backend	1.0.0.Beta8	-	fab5e9c235e4783de36aeb5804f3751fb29ad8c7
org.uberfire	uberfire-security-management-backend	1.0.0.CR1	-	b335da029dea47d9a1462d7be7b6e6351ce7b622
org.uberfire	uberfire-security-management-backend	1.0.0.CR2	-	2e97e46399df30be5fd959c89da6e3b2b2091f23
org.uberfire	uberfire-security-management-backend	1.0.0.CR3	-	e1576c3712270f15f4dfa35f777934b381c74714
org.uberfire	uberfire-security-management-backend	1.0.0.Final	-	b4bb8c42884143398e1f7ff7d90131277c17b2f9
org.uberfire	uberfire-security-management-backend	1.1.0.Beta1	-	c960d5604d435f2bd89a0b1aac0f9324bfc390af
org.uberfire	uberfire-security-management-backend	1.1.0.Beta2	-	f58e4341352510c69eed27b99ea733833189b116
org.uberfire	uberfire-security-management-backend	1.1.0.Beta3	-	39430c275791574329dea9745e0941f8507b1064
org.uberfire	uberfire-security-management-backend	1.1.0.Final	-	97287bc926e7e008a08c332fdb85a97aaeebea1e
org.uberfire	uberfire-security-management-backend	1.2.0.Final	-	db8241e44f485c48d7fc6219a7fbfad0befe5cec
org.uberfire	uberfire-security-management-backend	1.3.0.Final	-	5ea7d91c7ee7d8dcfbe59b7f6f61c89e58bdf4e2
org.uberfire	uberfire-security-management-backend	1.4.0.Final	-	0a5b2fb1e13770984fdbf3b4c9c874c3697ccaa7
org.uberfire	uberfire-security-management-backend	2.10.0.Final	-	c3f129e71f89f57038cbfba4341bde8ff46c0f82
org.uberfire	uberfire-security-management-backend	2.11.0.Final	-	6a01f7bd9c59e21f40fd05633bb6a4f6206694a8
org.uberfire	uberfire-security-management-backend	2.12.0.Final	-	ac8e184fcc99ed301ba16171c950aac2cb61cb71
org.uberfire	uberfire-security-management-backend	2.13.0.Final	-	376995f56d383706429d06b6ca63ac41a40b54a9
org.uberfire	uberfire-security-management-backend	2.14.0.Final	-	0325f00765940d98f0711b17f9b6cb9459992a25
org.uberfire	uberfire-security-management-backend	2.15.0.Final	-	418596e2c583417192807eb4e3bda0f927b2c786
org.uberfire	uberfire-security-management-backend	2.16.0.Final	-	c28aa9002902d6c19c8da651b6e3732ef5bfeb93
org.uberfire	uberfire-security-management-backend	2.17.0.Final	-	67f0205e709e648185d833f66b206af551984225
org.uberfire	uberfire-security-management-backend	2.18.0.Final	-	fce924ab3aed2659d0b093509923112744ec7acb
org.uberfire	uberfire-security-management-backend	2.19.0.Final	-	2dcb4d55a310e3fcddf34c0bc7b745512582d415
org.uberfire	uberfire-security-management-backend	2.2.0.Final	-	af2dc425ab0c47c06b218067d193e66c59385251
org.uberfire	uberfire-security-management-backend	2.20.0.Final	-	6930ea6c09af50be2615f9b089a14f3e8e1460cf
org.uberfire	uberfire-security-management-backend	2.21.0.Final	-	9249a368d05c07a9716d1338ebf9e5bbd5016de6
org.uberfire	uberfire-security-management-backend	2.22.0.Final	-	f41d4ade56b6428d6e123b21c36a6ed054b1b584
org.uberfire	uberfire-security-management-backend	2.23.0.Final	-	d0f9287a3312cae34b48ecc118a0559d0b49a27f
org.uberfire	uberfire-security-management-backend	2.24.0.Final	-	ee5b08a28417ab962414c9bc9ad87e559d5a5455
org.uberfire	uberfire-security-management-backend	2.3.0.Final	-	f0ca300441128cae269f33a1870de7006a4440d6
org.uberfire	uberfire-security-management-backend	2.4.0.Final	-	5b66ae133aa5ef7a0732016a1085327e990267ce
org.uberfire	uberfire-security-management-backend	2.5.0.Final	-	cfc0a3498db89bce874be92e71a23be39618dea0
org.uberfire	uberfire-security-management-backend	2.6.0.Final	-	2f0d29a83e455c1cf76ca721c62aebea803d7a86
org.uberfire	uberfire-security-management-backend	2.7.0.Final	-	a0439b900e200ba479892a6e2ad7c280d6fa5b8b
org.uberfire	uberfire-security-management-backend	2.8.0.Final	-	6a2685220d6c36ce52cefcbe51afeb5b9942837c
org.uberfire	uberfire-security-management-backend	2.9.0.Final	-	8003d2617fb60301b12a1e47339e9be20a33add9
org.uberfire	uberfire-security-management-backend	7.28.0.Final	-	1fb357544d66e9363d7da83cd25c402fd65806f8
org.uberfire	uberfire-security-management-backend	7.29.0.Final	-	866520a360f58e23577372afcd81150a049937a5
org.uberfire	uberfire-security-management-backend	7.30.0.Final	-	e7a039fcedab21593d104d6d6a94b18d6568f239
org.uberfire	uberfire-security-management-backend	7.31.0.Final	-	0ecfa4a4d26feb501e70906f8e0d8c2bbd5ee63d
org.uberfire	uberfire-security-management-backend	7.32.0.Final	-	6fe439dde1d11a53e5d2b5181f3014821aa281d3
org.uberfire	uberfire-security-management-backend	7.32.0.k20191223	-	b9979fde7f9697a01c9b67a1073d99ca0b83dd40
org.uberfire	uberfire-security-management-backend	7.33.0.Final	-	1bcb4beb4dce31d3c0503750a4e70fc85d414e52
org.uberfire	uberfire-security-management-backend	7.34.0.Final	-	cf673e13d6f64c72c1af17c28c9668825d7f8413
org.uberfire	uberfire-security-management-backend	7.35.0.Final	-	9db1237e483c4a99fd75b242000c5c376291e77e
org.uberfire	uberfire-security-management-backend	7.36.0.20200330	-	506bfd8f1748a8ee434a69fe9216f77074f3b48b
org.uberfire	uberfire-security-management-backend	7.36.0.20200331	-	3db2711423f3418e79864e6b69f2c255390c3965
org.uberfire	uberfire-security-management-backend	7.36.0.Final	-	98713734f1d4564cd4a89e1a55f9e51eaa4695e1
org.uberfire	uberfire-security-management-backend	7.36.1.Final	-	2f2d8d6a106e6236e01e818c75c475f00974822c
org.uberfire	uberfire-security-management-backend	7.37.0.Final	-	1727c406d1e1690b59babfcbcef9c8669ce38eaa
org.uberfire	uberfire-security-management-backend	7.38.0.Final	-	d3235568830685f42d2f84cea5a60cd173c33614
org.uberfire	uberfire-security-management-backend	7.39.0.CR1	-	92213d9e77659bfe803c65f14e0ff0e654706dac
org.uberfire	uberfire-security-management-backend	7.39.0.Final	-	c4597b2564062ab8abb2f7284b617eceb784387a
