at.crea-doo.homer	decanter.feature	1.0.11		N/A
org.graalvm.visualvm.modules	org-graalvm-visualvm-sa	2.1.10		2c5ece7a7042b0dab22889f1f6a804c426ed4dc6
org.graalvm.visualvm.modules	org-graalvm-visualvm-sa	2.1.2		8e4066eef2b0a8b08913026ee36d2d729162723e
org.graalvm.visualvm.modules	org-graalvm-visualvm-sa	2.1.3		4537ef2aeb67fe9d59a4851c0d58c1e3cb7c2c0c
org.graalvm.visualvm.modules	org-graalvm-visualvm-sa	2.1.4		5ad1be69e4a021c80d1f98d5f3f9dc47fc518b69
org.graalvm.visualvm.modules	org-graalvm-visualvm-sa	2.1.5		0e46200eccd0387c9efca40a1914f03030a03ae2
org.graalvm.visualvm.modules	org-graalvm-visualvm-sa	2.1.6		e6ad6eaf33d749434326545483007141ccb3acc9
org.graalvm.visualvm.modules	org-graalvm-visualvm-sa	2.1.7		50b65fa204d94c5eda61c0103226f64296b77f20
org.graalvm.visualvm.modules	org-graalvm-visualvm-sa	2.1.8		e64ee8865bb7041fb01c97210d94d16542cf1aae
org.graalvm.visualvm.modules	org-graalvm-visualvm-sa	2.1.9		8623d81606baf0c606ea6f4278061b69c41bc73f
org.infinitenature.vaguedate	vaguedate-parent	0.0.2		N/A
org.joyqueue	joyqueue-client-all-shaded	4.2.0		5b29c85313022f8e6075576d6ada09962a3fa82d
org.joyqueue	joyqueue-client-all-shaded	4.2.1		9ba8611cf02706a1bfe817364f36931ff1848deb
org.joyqueue	joyqueue-client-all-shaded	4.2.2		c176630f42e3819298f41a3860f1897b4236de52
org.joyqueue	joyqueue-client-all-shaded	4.2.3		e98a0808ee408f2b35ef3fee7dc630725289b44d
org.joyqueue	joyqueue-client-all-shaded	4.2.4-RC1		949a4bebb981aca0b4c4fefa41527baa35170bfa
org.joyqueue	joyqueue-client-all-shaded	4.2.4-RC2		e35e5a255f4bbe368bb9d9dedcad59ad8fc967b5
org.joyqueue	joyqueue-client-all-shaded	4.2.5		2711f246744579303311b792f3ba77099336f6ad
org.joyqueue	joyqueue-client-all-shaded	4.2.5.1		af1dcecf288b65fa2607c04236d371ed75964621
org.joyqueue	joyqueue-client-all-shaded	4.2.5.2		44b552b5bbefd140394240ce170335bff1e98afd
org.joyqueue	joyqueue-client-all-shaded	4.2.5.3		8157a3dd6f77ae42db77a6648691b2d0b073b756
org.joyqueue	joyqueue-client-all-shaded	4.2.7		c9650ab08a1c96b72805c20a95810cec77a659c7
org.julienrf	endpoints-algebra-circe_2.11	0.1		75ae2e6b74f3abc1a723399aa724f0633d0ed8e1
org.julienrf	endpoints-algebra-circe_2.11	0.10.0		d5ee0403eff5412760e43610593f5369357f9ae0
org.julienrf	endpoints-algebra-circe_2.11	0.10.1		7d4f0f4d40c8692d07657044f4896c9fecca6606
org.julienrf	endpoints-algebra-circe_2.11	0.2.0		36bf282f0785470f69ac3b4579f7e3200cb09d7a
org.julienrf	endpoints-algebra-circe_2.11	0.2.0-09602e4		452163264c0a3add66259ce175a20f114ca16363
org.julienrf	endpoints-algebra-circe_2.11	0.3.0		111d999822eeb387d51418efd46390757656e264
org.julienrf	endpoints-algebra-circe_2.11	0.4.0		3b1e90fcaf09bbd066162f1c6771b9b20ba43daa
org.julienrf	endpoints-algebra-circe_2.11	0.5.0		84f59f3d21c3f00e2c2b6566cbfc91d347a01728
org.julienrf	endpoints-algebra-circe_2.11	0.6.0		6cd47de481638366803c3350a1adb4ca8bc75371
org.julienrf	endpoints-algebra-circe_2.11	0.7.0		9ba24a871e46983cbb36e26cfbb1572eb6cd53c5
org.julienrf	endpoints-algebra-circe_2.11	0.8.0		1a222d0742bffe56875a5165a77e655147b5a9dc
org.julienrf	endpoints-algebra-circe_2.11	0.9.0		11845981e4c76ed01e2d2e663b4af4fc3c6cbb16
org.kevoree.library.java	org.kevoree.library.java.gstreamer	5.3.2		5bde1d9169dd58c1bf13851873ddd1c1276b3c76
org.lambdify	lambdify-apigateway-parent	0.7.2.Final		N/A
org.lambdify	lambdify-apigateway-parent	0.7.3.Final		N/A
org.lambdify	lambdify-apigateway-parent	0.8.0.Final		N/A
org.lambdify	lambdify-apigateway-parent	0.9.0.Final		N/A
org.mvnpm	grapejs	2.1.2		b9ade9299e8e37bc19d601a691d0828700e340fe
org.mvnpm.at.quarkus-webcomponents	alert	1.0.0		24385dfe37629c816fb67f5ed0176d25c308f4a9
org.mvnpm.at.quarkus-webcomponents	alert	1.0.2		277bfc536fdd30ecfe3ee3ed71b83221569ca311
org.noear	waad	4.0.0-M1		6153a312744b2b76d977cec1f3c3575da38c4061
org.noear	waad	4.0.0-M2		c6ea473f80e0d9a985045443c78ac6ce522d14f8
org.opensmarthouse.ui.bom	org.opensmarthouse.ui.reactor.bom	0.10.0		N/A
org.opensmarthouse.ui.bom	org.opensmarthouse.ui.reactor.bom	0.9.2		N/A
org.ow2.jonas	jonas-admin	5.0.0		N/A
org.ow2.jonas	jonas-admin	5.0.1		N/A
org.ow2.jonas	jonas-admin	5.0.2		N/A
org.ow2.jonas	jonas-admin	5.0.3		N/A
org.ow2.jonas	jonas-admin	5.0.4		N/A
org.ow2.jonas	jonas-admin	5.0.5		N/A
org.ow2.jonas	jonas-admin	5.1.0		N/A
org.ow2.jonas	jonas-admin	5.1.0-M1		N/A
org.ow2.jonas	jonas-admin	5.1.0-M2		N/A
org.ow2.jonas	jonas-admin	5.1.0-M3		N/A
org.ow2.jonas	jonas-admin	5.1.0-M4		N/A
org.ow2.jonas	jonas-admin	5.1.0-M5		N/A
org.ow2.jonas	jonas-admin	5.1.0-RC1		N/A
org.ow2.jonas	jonas-admin	5.1.0-RC2		N/A
org.ow2.jonas	jonas-admin	5.1.0-RC3		N/A
org.ow2.jonas	jonas-admin	5.1.0-RC4		N/A
org.ow2.jonas	jonas-admin	5.1.0-cxf-2.2		N/A
org.ow2.jonas	jonas-admin	5.1.1		N/A
org.ow2.jonas	jonas-admin	5.1.2		N/A
org.ow2.jonas	jonas-admin	5.1.3		N/A
org.ow2.jonas	jonas-admin	5.1.4		N/A
org.ow2.jonas	jonas-admin	5.1.5		N/A
org.ow2.jonas	jonas-admin	5.1.6		N/A
org.ow2.jonas	jonas-admin	5.1.7		N/A
org.ow2.jonas	jonas-admin	5.2.0		N/A
org.ow2.jonas	jonas-admin	5.2.0-M1		N/A
org.ow2.jonas	jonas-admin	5.2.0-M2		N/A
org.ow2.jonas	jonas-admin	5.2.0-M2-SR1		N/A
org.ow2.jonas	jonas-admin	5.2.0-M2-SR2		N/A
org.ow2.jonas	jonas-admin	5.2.0-M3		N/A
org.ow2.jonas	jonas-admin	5.2.0-M4		N/A
org.ow2.jonas	jonas-admin	5.2.0-M5		N/A
org.ow2.jonas	jonas-admin	5.2.0-RC1		N/A
org.ow2.jonas	jonas-admin	5.2.1		N/A
org.ow2.jonas	jonas-admin	5.2.2		N/A
org.ow2.jonas	jonas-admin	5.2.3		N/A
org.ow2.jonas	jonas-admin	5.2.4		N/A
org.ow2.jonas	jonas-admin	5.3.0		N/A
org.ow2.jonas	jonas-admin	5.3.0-M1		N/A
org.ow2.jonas	jonas-admin	5.3.0-M2		N/A
org.ow2.jonas	jonas-admin	5.3.0-M3		N/A
org.ow2.jonas	jonas-admin	5.3.0-M4		N/A
org.ow2.jonas	jonas-admin	5.3.0-M5		N/A
org.ow2.jonas	jonas-admin	5.3.0-M6		N/A
org.ow2.jonas	jonas-admin	5.3.0-M7		N/A
org.ow2.jonas	jonas-admin	5.3.0-RC1		N/A
org.owasp	csrfguard-extensions	4.0.0		N/A
org.owasp	csrfguard-extensions	4.1.1		N/A
org.owasp	csrfguard-extensions	4.1.2		N/A
org.owasp	csrfguard-extensions	4.1.3		N/A
org.owasp	csrfguard-extensions	4.1.4		N/A
org.owasp	csrfguard-extensions	4.2.0		N/A
org.owasp	csrfguard-extensions	4.2.1		N/A
org.owasp	csrfguard-extensions	4.3.0		N/A
org.owasp	csrfguard-extensions	4.3.0-jakarta		N/A
org.owasp	csrfguard-extensions	4.4.0		N/A
org.owasp	csrfguard-extensions	4.4.0-jakarta		N/A
org.owasp	csrfguard-extensions	4.5.0		N/A
org.owasp	csrfguard-extensions	4.5.0-jakarta		N/A
org.scala-native	nscplugin_3.6.3-RC2	0.4.17		80b8c58f7b974b436da454578228cab8c01383ef
org.scala-native	nscplugin_3.6.3-RC2	0.5.5		62e30049ce65d08acee2b3024de936c1728c3502
org.scala-native	nscplugin_3.6.3-RC2	0.5.6		e280b4812d2853a95c0c5d0c30abd103878e23d5
org.scalameta	semanticdb3_2.12	3.0.0		92d156673c7b5b7645f60a5ac67f16c5feaf77e3
org.scalameta	semanticdb3_2.12	3.1.0		b74fe34f165b0b152ef2d5ed400481b87b9e1b00
org.scalameta	semanticdb3_2.12	3.2.0		c43026c5867ca4852fad445a5db6fec2bd3f68b9
org.scalameta	semanticdb3_2.12	3.3.0		2b95aae2899a168f3d427806b495cba65e27d0e8
org.scalameta	semanticdb3_2.12	3.3.1		15cb9b5220af72af846931368b844ccae8456662
org.scalameta	semanticdb3_2.12	3.3.1-107-d5aa5164		c417f2b0253e0b6646c2fa3a618497443ec5c135
org.scalameta	semanticdb3_2.12	3.4.0		d0cd1250e090d60d183bbc206f786303774c03a1
org.scalameta	semanticdb3_2.12	3.5.0		9f147c7851dcc2d72da9a39f77a697e482b1332b
org.scalameta	semanticdb3_2.12	3.6.0		8eb29310d13b97f129cb00b0460fdecf59ac56bc
org.scalameta	semanticdb3_2.12	3.7.0		e94a70c7c6480498e2557fc53a49b3572102220d
org.scalameta	semanticdb3_2.12	3.7.2		9b8350bd4ed60ba35548f5196980c93166774719
org.scalameta	semanticdb3_2.12	3.7.3		997af5e7eef6e264d42f016b511b1ca571fe9a3d
org.scalameta	semanticdb3_2.12	3.7.4		4321e8b1da38218e74cdcd8827a1c00fe3bee2f7
org.scalameta	semanticdb3_2.12	4.0.0-M1		7a9446d54b462932a812de81cadb4dbe094c79cd
org.scalameta	semanticdb3_2.12	4.0.0-M2		a31d575658535c76c66dc43ed54d1f1133519803
org.scalameta	semanticdb3_2.12	4.0.0-M3		4cb99b8d4b70673bfa235f58c48ca66e59ef3879
org.sonatype.nexus	nexus-repository-view	3.22.0-01		6941def7a598091a4c43bc64104f842bc0393527
org.sonatype.nexus	nexus-repository-view	3.22.0-02		98e10cc08df1c496214652ee016ec3043287875b
org.sonatype.nexus	nexus-repository-view	3.22.1-01		f864f39cf969751e84909b46c3571331c3a0a8d5
org.sonatype.nexus	nexus-repository-view	3.22.1-02		f6767ba5c8deb0d65e27127690d81cac5d40e4b5
org.sonatype.nexus	nexus-repository-view	3.23.0-01		66416ef4c2486bf3cfe692a30cb2df1426411dc9
org.sonatype.nexus	nexus-repository-view	3.23.0-03		e5d1d4b5b84528c7ce4f38c8d75e83af5104c2ca
org.sonatype.nexus	nexus-repository-view	3.24.0-01		21cd474d4e414768dc3f1b931dc0eabc0331fe80
org.sonatype.nexus	nexus-repository-view	3.24.0-02		63a24528997345fdf402b49c751151c1d25b51a8
org.sonatype.nexus	nexus-repository-view	3.25.0-02		2acca7c0e4604b84b310c81d7443e31204df26b1
org.sonatype.nexus	nexus-repository-view	3.25.0-03		52f175fc415d69ca39c941ed2565ca86846faf55
org.sonatype.nexus	nexus-repository-view	3.25.1-01		389ac718f7192095815050b17e5d1c5550c6fbe7
org.sonatype.nexus	nexus-repository-view	3.25.1-02		d38799ebf7aa4d40c3624149f5fdcfd52a24c83f
org.sonatype.nexus	nexus-repository-view	3.25.1-03		050f46a6555e0ca062f14506fe94c0efae46f51d
org.sonatype.nexus	nexus-repository-view	3.25.1-04		7e481bf2409384283f2f20040bf9b9ddd58ba105
org.sonatype.nexus	nexus-repository-view	3.26.0-01		5d8ddba0df7a460db9ed35e9c4facb6628e97823
org.sonatype.nexus	nexus-repository-view	3.26.0-02		4dcb33664dc420a270f0dce1dcc8ea87e70a0fba
org.sonatype.nexus	nexus-repository-view	3.26.0-03		2111f5b94c1262176058d6de15b45b68dd9dc4f8
org.sonatype.nexus	nexus-repository-view	3.26.0-04		c679b3eaea61aba56d33fdef60b54a0c7e6e096d
org.sonatype.nexus	nexus-repository-view	3.26.1-02		9f2d6926cc7a7cdda33f34cf50621106b50f66de
org.sonatype.nexus	nexus-repository-view	3.27.0-02		7540318e7f1aa5c2ac38903700b209eab88e3530
org.sonatype.nexus	nexus-repository-view	3.27.0-03		68e65f2f432be945cdd44856b8f367afe3d6ba93
org.sonatype.nexus	nexus-repository-view	3.28.0-01		b8ac5cb6cc26f8630db06111a4c467467ce6c264
org.sonatype.nexus	nexus-repository-view	3.28.1-01		6a94ebd33e0005dce647cf2d25802f9f1faf2d24
org.sonatype.nexus	nexus-repository-view	3.29.0-02		5af08f5e1d59cdc4f5ec3e78d10775214844c485
org.sonatype.nexus	nexus-repository-view	3.29.1-01		d1f167663eefc095d6065eafa64a5dd029421b63
org.sonatype.nexus	nexus-repository-view	3.29.2-02		6f70fef7e5533f58205c03bfe050a05f268726ac
org.sonatype.nexus	nexus-repository-view	3.30.0-01		5509d044bc3dd171653523da1a31bafdffb3a3f2
org.sonatype.nexus	nexus-repository-view	3.30.1-01		ab17692d174db4d17f197051d774bc0d60d427a8
org.sonatype.nexus	nexus-repository-view	3.31.0-01		25ac2dfe5af105b843ec48f58ae00086ee4583bc
org.sonatype.nexus	nexus-repository-view	3.31.1-01		f80259551a41dbcfc2d6b56abbfdcb22cffb141c
org.sonatype.nexus	nexus-repository-view	3.32.0-03		c87a79a9173404d88775dd5fdae81ac5d7590485
org.sonatype.nexus	nexus-repository-view	3.32.1-01		5d7d4cc44fe1df90320e3ccac80e3cb45289e2c6
org.sonatype.nexus	nexus-repository-view	3.33.0-01		118012b62c67010f02d4a229e3a7ab5ef52af7bc
org.sonatype.nexus	nexus-repository-view	3.33.1-01		d1398fe3393c871833634c641abeb997e3061e16
org.sonatype.nexus	nexus-repository-view	3.34.0-01		97a3876e6fc3ff38068d9f8a0f5f3af4f43d2a5a
org.sonatype.nexus	nexus-repository-view	3.34.1-01		0ae90424db992ca52ff17318a81d37440d4defb1
org.sonatype.nexus	nexus-repository-view	3.35.0-02		dfac926a7c10f0625a236eb003d4f3239a54b07e
org.sonatype.nexus	nexus-repository-view	3.36.0-01		882f3723aea9fbdc6d7edd4b0d02941099acb4d0
org.sonatype.nexus	nexus-repository-view	3.37.0-01		5472df2520f5468792319f1e665e8490e9892a71
org.sonatype.nexus	nexus-repository-view	3.37.1-01		2bae064fc939bab04deaff1cf34f2c2068524eb7
org.sonatype.nexus	nexus-repository-view	3.37.2-02		2393b34aebbc29af80c33ff8c36be9d157b787ff
org.sonatype.nexus	nexus-repository-view	3.37.3-02		7670c003ad07de5d187bedf6a22a6add1234dc4e
org.sonatype.nexus	nexus-repository-view	3.38.0-01		a9bd1e58d676e24dae8f06e4ca3fbd38994f44bc
org.sonatype.nexus	nexus-repository-view	3.38.1-01		35bbc426a5970fc941566582179451826251875d
org.sonatype.nexus	nexus-repository-view	3.39.0-01		df9ba4f186c7c98976cfbd5063c3c9da8a714921
org.sonatype.nexus	nexus-repository-view	3.40.0-03		6cd3123aac0e713c466004f47bfa22062a84dbcf
org.sonatype.nexus	nexus-repository-view	3.40.1-01		8c366a0b0891bdc3fc330ecc742abe49ce2aaf83
org.sonatype.nexus	nexus-repository-view	3.41.0-01		18363c91c87cdacb4a0ff974e5c66011fe236b9f
org.sonatype.nexus	nexus-repository-view	3.41.1-01		fc5cdc335486f0fc8bdffd29619a91577716e88a
org.sonatype.nexus	nexus-repository-view	3.42.0-01		0cddafe8548819bfb5fd295b53eae2c9f189de9f
org.sonatype.nexus	nexus-repository-view	3.43.0-01		5452092642ec736ac9ab2ccffb9a561650e288af
org.sonatype.nexus	nexus-repository-view	3.44.0-01		1b29ab041b35a86542285329a82a2e0c59e0bee6
org.sonatype.nexus	nexus-repository-view	3.45.0-01		a1de7bd8bb71e0223e2ff319eaa83c082585c139
org.sonatype.nexus	nexus-repository-view	3.45.1-01		0cec177fd5ac85958ae4b1eeea29a0c8cdef914c
org.sonatype.nexus	nexus-repository-view	3.46.0-01		a703569cab572e9b32cd0b7bf3c392239d508a35
org.sonatype.nexus	nexus-repository-view	3.47.0-01		1858ae61678818f1142189e4fe4e593be2bbf838
org.sonatype.nexus	nexus-repository-view	3.47.1-01		152d7c40fecca0125b1523fbcbf87ac372cea5d9
org.sonatype.nexus	nexus-repository-view	3.48.0-01		6e464f3aaa8a384c490bf2735fe9062f1ccdc6a9
org.sonatype.nexus	nexus-repository-view	3.49.0-02		62b2c70ad05ac87e0fef2457c980d649a900303e
org.sonatype.nexus	nexus-repository-view	3.50.0-01		736c3fa00596f3efc08a537f97a9040b45055ebb
org.sonatype.nexus	nexus-repository-view	3.51.0-01		eec65f0a07493d69b6ed80d6195d6a3203d3d87d
org.sonatype.nexus	nexus-repository-view	3.52.0-01		e3a11292a676faacf9fe9c009f713524580b123f
org.sonatype.nexus	nexus-repository-view	3.53.0-01		d8180f180fdb8fe0881307324db231c3bba61658
org.sonatype.nexus	nexus-repository-view	3.53.1-02		33bdf7b792072edcdbfed4d43e574e4c5277d0ab
org.sonatype.nexus	nexus-repository-view	3.54.0-01		fb6007a8f1d3912601e5a3b93cbe9b340b3bf08f
org.sonatype.nexus	nexus-repository-view	3.54.1-01		c4568a604f7d17cd7b9254e5d0f0a161ff85551d
org.sonatype.nexus	nexus-repository-view	3.55.0-01		8f91d59903f96858671952b74308d335bb200a82
org.sonatype.nexus	nexus-repository-view	3.56.0-01		905b3294e12f656e3edb0e3a799435a1531c008e
org.sonatype.nexus	nexus-repository-view	3.57.0-01		09c8c0e4a4b0ff16962201bf88d3a65074eb2183
org.sonatype.nexus	nexus-repository-view	3.57.1-02		cf7d75f09a9bacf5624d4f3ba99eab717dcda604
org.sonatype.nexus	nexus-repository-view	3.57.1-03		68ac4512d6c241ec41b7058a2fd11ce7bda0d900
org.sonatype.nexus	nexus-repository-view	3.58.0-01		d5471f38f5e9fbd4dccb59af6f15c516dd90c86c
org.sonatype.nexus	nexus-repository-view	3.58.1-01		95784c53492fd1c0b75f96a82c761445f3618a3d
org.sonatype.nexus	nexus-repository-view	3.58.1-02		65c8e8a4054c3508eef26eb65caa1e59c8702db1
org.sonatype.nexus	nexus-repository-view	3.59.0-01		1e36cd01c14d1c26f9853b277dd15b0152f857d7
org.sonatype.nexus	nexus-repository-view	3.60.0-02		5f81896e45252232140952b282b5fe5f14761b48
org.sonatype.nexus	nexus-repository-view	3.61.0-01		671933c0574d9eee3d1a025ce033d261895a4185
org.sonatype.nexus	nexus-repository-view	3.61.0-02		a3e60d7e45f8017e269e8e443c8f040059b9079b
org.sonatype.nexus	nexus-repository-view	3.62.0-01		cca716d8e4c601c1f650150426a755a8323224f7
org.sonatype.nexus	nexus-repository-view	3.63.0-01		62572fedd95b1055af1ac1fc6a9b5665936a0729
org.sonatype.nexus	nexus-repository-view	3.64.0-01		42bf07cdbd55a7f1194210319c48ad4c4c86ef1d
org.sonatype.nexus	nexus-repository-view	3.64.0-03		ad7b5204a7c3d21f9998600ed7416391b711896d
org.sonatype.nexus	nexus-repository-view	3.64.0-04		f44393382d7042ad73541ffd2b1fb89488b33232
org.sonatype.nexus	nexus-repository-view	3.65.0-02		7a9d524fe52ee2147319af44c5b5a8e214899cec
org.sonatype.nexus	nexus-repository-view	3.66.0-02		a97c5a96d0ecdbad991145b6611d456005b72a55
org.sonatype.nexus	nexus-repository-view	3.67.0-03		6f984d2db88aabf5758c667abdd0dc3e564087a7
org.sonatype.nexus	nexus-repository-view	3.67.1-01		762292a38c595050b6317d0bf05d6e5af504955f
org.sonatype.nexus	nexus-repository-view	3.68.0-04		5818546ec6e84d61e4f572341cb2d0d091a9b824
org.sonatype.nexus	nexus-repository-view	3.68.0-05		N/A
org.sonatype.nexus	nexus-repository-view	3.68.1-02		8c5f00e914155afafcdd506f43d2f19123fca2b3
org.sonatype.nexus	nexus-repository-view	3.69.0-02		1d0d85d21e2b657569ad38062d908236fbd80ed4
org.sonatype.nexus	nexus-repository-view	3.70.0-03		0939fd98bf1d0f561b8b7615b0f1e7783b32b9e7
org.sonatype.nexus	nexus-repository-view	3.70.1-02		8fd3484bd99480cab8bcc11395ce8b1abe82001e
org.sonatype.nexus	nexus-repository-view	3.71.0-06		fe1dc0eeec342fda73ecb9a03e6750c041a232b6
org.sonatype.nexus	nexus-repository-view	3.72.0-04		e2307461cc6a0172879e33999d884e5e3c0be4f8
org.sonatype.nexus	nexus-repository-view	3.74.0-05		798fa07fb5ecc7c45f03b9f2d41782e49045f909
org.sonatype.nexus	nexus-repository-view	3.75.0-06		cdda515398afb0e50f654f09f7e34629820e0e37
org.sonatype.nexus	nexus-repository-view	3.75.1-01		6e8e6cb233556ff1fe11c0d764a8fe894e6ae093
org.sonatype.nexus	nexus-repository-view	3.76.0-03		15eef378fb770048cd562fca8d608051ed4a9e7f
org.sonatype.nexus	nexus-repository-view	3.76.1-01		835be511cd2e8c79f8d794cc576644fe16b407f3
org.sonatype.nexus	nexus-repository-view	3.77.0-08		c2666db782f85c97fbaa27368b336c5026778de1
org.sonatype.nexus	nexus-repository-view	3.77.1-01		a40f87c7244ebbe9978cb483a948cf438024f4c3
org.sonatype.nexus	nexus-repository-view	3.77.2-02		1fa0f5af831a118bf29e96322d927be74d38ae7a
org.sonatype.nexus	nexus-repository-view	3.78.0-14		b55a7677f830199045ab0a913b62301d2b3140b7
org.sonatype.nexus	nexus-repository-view	3.78.1-02		b9f1dbb4cbc47a5baf5f126c74abd73cc0d81771
org.sonatype.nexus	nexus-repository-view	3.78.2-04		26c967c7ad83813b7ae001bcec4c5e52df872d45
org.sonatype.nexus	nexus-repository-view	3.79.0-09		a4d57da6f94fcfb0a6b80c780e1e2cd34df920cd
org.sonatype.nexus	nexus-repository-view	3.79.1-04		9261314e0c954708712b04e01d2edfe733fef14f
org.sonatype.tycho	tycho-surefire-junit	0.6.0		75eeb001c8aefbc80b2b39721fb154c6641971fe
org.sonatype.tycho	tycho-surefire-junit	0.7.0		6e19f129ca2acd13ae143230d9d482643bbccf99
org.sonatype.tycho	tycho-surefire-junit	0.8.0		c5bb99866440350bcd4edcb13e860e8066d0a266
org.spire-math	kind-projector_2.11	0.6.2		9f8661de67e2f6d550d26af5b1e0a6cb8942430a
org.spire-math	kind-projector_2.11	0.6.3		ad4263b63b076084045cc019f70b53f33b9b1506
org.spire-math	kind-projector_2.11	0.7.0		69a4f7f3de39206cc854bfcf48ee7bc1093fdaf6
org.spire-math	kind-projector_2.11	0.7.1		552939ca2266c932662c02deb409344b6f8a8848
org.spire-math	kind-projector_2.11	0.8.0		1406b6ba0d41b25b85cb0b7b3abd132c3a7d741c
org.spire-math	kind-projector_2.11	0.8.1		806f4b7e35bb61ce316e8f626e34e574b20dcc32
org.spire-math	kind-projector_2.11	0.8.2		4f4675599554dd162ae0d6aebacbf08f63803061
org.spire-math	kind-projector_2.11	0.9.0		d13417ee526696f1418340f96e60401ceeb8866b
org.spire-math	kind-projector_2.11	0.9.10		65ee3c8b2ada093f57417fef7effff0495650926
org.spire-math	kind-projector_2.11	0.9.2		95a92edece10dcfb1248e9f9bc2044666416b1e8
org.spire-math	kind-projector_2.11	0.9.3		160cca42cadb8adaba76dd3bcda68f07b0f4ad85
org.spire-math	kind-projector_2.11	0.9.4		d8872b2c067d3c9b57bf4809d0d0ca77ed9f5435
org.spire-math	kind-projector_2.11	0.9.5		7c9a60ced1aa38ba8f39ce3b34786e57adc3cd7f
org.spire-math	kind-projector_2.11	0.9.6		caff2f8ec3b53a3dcddbcef6315b7a4f28829422
org.spire-math	kind-projector_2.11	0.9.7		9dd7e57630f5a3765e7a65c08a02f83cecc59ff7
org.spire-math	kind-projector_2.11	0.9.8		44ea5592141a8fe4b378e70d4e5e35f1d385afa1
org.spire-math	kind-projector_2.11	0.9.9		7900909a49b293ea67542c5d3ded6d11534e7904
org.subscript-lang	subscript-swing	1.0		6e5309c837728e42027288a1c614ff5b51916e32
org.webjars.npm	javascript-obfuscator__escodegen	2.3.0		7f99b2d6815aac4dabd252b98ba439e435df6549
org.webjars.npm	ng2-nvd3	1.0.6		8cacd8fedf255c283e0c84c0604f2f06c033c82d
org.webjars.npm	ng2-nvd3	1.1.3		55c3cc317d3d18888a9b17bd09893e0c2c3b7f2c
org.webjars.npm	owl.carousel2.thumbs	0.1.8		5a37f83a7d17d292403840b3c9b5cad606dbfd44
org.webjars.npm	polymer__iron-a11y-announcer	3.0.0-pre.1		e1bdc001d6a92c0513d33422b13ac7393aa7bfca
org.webjars.npm	polymer__iron-a11y-announcer	3.0.2		8f43238d8bbdf635fedd25c29bef600e72c742cd
org.webjars.npm	polymer__iron-a11y-announcer	3.1.0		5bb9c01abc035f97568b8431c1229e2c4179fd24
org.webjars.npm	polymer__iron-a11y-announcer	3.2.0		81c61c9d90a3d49264180054daa58bd58ef5d337
ru.bartwell.delightsqlviewer	room-adapter-jvm	2.0.0		63b5c8d59dfab4016540e96e29b9f41879c3209d
ru.bartwell.delightsqlviewer	room-adapter-jvm	2.1.0		63b5c8d59dfab4016540e96e29b9f41879c3209d
ru.mail.libnotify	libnotify-platform-core	0.2.10		N/A
ru.mail.libnotify	libnotify-platform-core	0.2.11		N/A
ru.mail.libnotify	libnotify-platform-core	0.2.12		N/A
ru.mail.libnotify	libnotify-platform-core	0.2.13		N/A
ru.mail.libnotify	libnotify-platform-core	0.2.14		N/A
ru.mail.libnotify	libnotify-platform-core	0.2.15		N/A
ru.mail.libnotify	libnotify-platform-core	0.2.16		N/A
ru.mail.libnotify	libnotify-platform-core	0.2.18		N/A
ru.mail.libnotify	libnotify-platform-core	0.2.19		N/A
ru.mail.libnotify	libnotify-platform-core	0.2.20		N/A
ru.mail.libnotify	libnotify-platform-core	0.2.21		N/A
ru.mail.libnotify	libnotify-platform-core	0.2.22		N/A
ru.mail.libnotify	libnotify-platform-core	0.2.23		N/A
ru.mail.libnotify	libnotify-platform-core	0.2.24		N/A
ru.mail.libnotify	libnotify-platform-core	0.2.25		N/A
ru.mail.libnotify	libnotify-platform-core	0.2.5		N/A
ru.mail.libnotify	libnotify-platform-core	0.2.6		N/A
ru.mail.libnotify	libnotify-platform-core	0.2.7		N/A
ru.mail.libnotify	libnotify-platform-core	0.2.8		N/A
ru.mail.libnotify	libnotify-platform-core	0.2.9		N/A
software.tnb	system-x-google-api	0.0.10		N/A
software.tnb	system-x-google-api	0.0.11		N/A
software.tnb	system-x-google-api	0.0.12		N/A
software.tnb	system-x-google-api	0.0.13		N/A
software.tnb	system-x-google-api	0.0.14		N/A
software.tnb	system-x-google-api	0.0.6		N/A
software.tnb	system-x-google-api	0.0.7		N/A
software.tnb	system-x-google-api	0.0.8		N/A
software.tnb	system-x-google-api	0.0.9		N/A
uk.co.caprica.thrift.tools	thrift-maven-plugin	1.0.0		a7f8d98feeaa1399004097cf239779105e8cfb36
