at.released.tempfolder	tempfolder-sync-linuxarm64	0.1		N/A
org.kie.kogito	kogito-addons-springboot-persistence-jdbc	1.28.0.Final		912488c1aee2fcc84ae1524dce6ca6d8bdda4d93
org.kie.kogito	kogito-addons-springboot-persistence-jdbc	1.29.0.Final		af395ac84a225fb30ec841d48ac470115a8e6a63
org.kie.kogito	kogito-addons-springboot-persistence-jdbc	1.30.0.Final		f27bb643e34e910909a6c7ae232dc3e89ac5efe7
org.kie.kogito	kogito-addons-springboot-persistence-jdbc	1.31.0.Final		4a63ed3e97eb3edb569a1d9fa783c852ae4739ee
org.kie.kogito	kogito-addons-springboot-persistence-jdbc	1.31.1.Final		729d974cb775ddf49e3a4781d2e3540f8a7cb880
org.kie.kogito	kogito-addons-springboot-persistence-jdbc	1.32.0.Final		f9429e74f752d65a4a641c690d0e8e038697ca69
org.kie.kogito	kogito-addons-springboot-persistence-jdbc	1.33.0.Final		46e3cabab76886b2a8f9af246c273bbfb5c0939a
org.kie.kogito	kogito-addons-springboot-persistence-jdbc	1.34.0.Final		97982c971a0283c192e11d7d55242775d7ff541d
org.kie.kogito	kogito-addons-springboot-persistence-jdbc	1.35.0.Final		803321cd71c5e73ff84933f222aa2873784bae43
org.kie.kogito	kogito-addons-springboot-persistence-jdbc	1.36.0.Final		2ce44d0e5660558d76a3bcba3951574efb73fa7d
org.kie.kogito	kogito-addons-springboot-persistence-jdbc	1.36.1.Final		a3918390b87d205836f00be54311214ab49617b6
org.kie.kogito	kogito-addons-springboot-persistence-jdbc	1.37.0.Final		950cf47719fe0a1d2ace2743904b4bb3eb26b2b9
org.kie.kogito	kogito-addons-springboot-persistence-jdbc	1.38.0.Final		54c1c65e05c52369f594c71ea9dfb766c77f4557
org.kie.kogito	kogito-addons-springboot-persistence-jdbc	1.39.0.Final		5a2de0c8a7876089cb9db9d0d7d5ff319a3a3ccb
org.kie.kogito	kogito-addons-springboot-persistence-jdbc	1.40.0.Final		764da5525a1f163ea3d4cdfb496aff398c17f80a
org.kie.kogito	kogito-addons-springboot-persistence-jdbc	1.40.1.Final		3b8962b9609625fa511eba475d47447f20667e4e
org.kie.kogito	kogito-addons-springboot-persistence-jdbc	1.40.2.Final		f52544536a3789742e9193bebcd8d6a25c719207
org.kie.kogito	kogito-addons-springboot-persistence-jdbc	1.41.0.Final		4dd2e3da939208f7369704a2b64e3544bee85187
org.kie.kogito	kogito-addons-springboot-persistence-jdbc	1.42.0.Final		5c380e68700994adc66a5ac0b9eb1dc801bdd0ff
org.kie.kogito	kogito-addons-springboot-persistence-jdbc	1.43.0.Final		ddb0c5e6fb48cfbb913f55738004fe06a426ebfa
org.kie.kogito	kogito-addons-springboot-persistence-jdbc	1.44.0.Final		7652e32109b1d9ebd88de54b6f982921e722eaa0
org.kie.kogito	kogito-addons-springboot-persistence-jdbc	1.44.1.Final		5d6bed277a76202191e3e8561e16b78567f76d5d
org.kie.kogito	kogito-addons-springboot-persistence-jdbc	2.44.0.Alpha		f7f27f35fba3e5ff6c4ba02e32fcd62e502221c3
org.kitesdk	kite-hbase-cdh5-dependencies	0.15.0		N/A
org.kitesdk	kite-hbase-cdh5-dependencies	0.16.0		N/A
org.kitesdk	kite-hbase-cdh5-dependencies	0.17.0		N/A
org.kitesdk	kite-hbase-cdh5-dependencies	0.17.1		N/A
org.kitesdk	kite-hbase-cdh5-dependencies	0.18.0		N/A
org.kitesdk	kite-hbase-cdh5-dependencies	1.0.0		N/A
org.kitesdk	kite-hbase-cdh5-dependencies	1.1.0		N/A
org.marsik.ham	adif	1.0		ee0b5a9ab467aa063a6f6b87b8c70219a887ff16
org.marsik.ham	adif	1.1		3450a212337e1eb4a016da5acfb2d745bc8beaf4
org.mvnpm	mui	0.0.1		c312386e9417fdc70c916711c15e03f4c977da58
org.norm4j	norm4j-mariadb	1.0.0		956afeebf30d73afdc8974ef125b4e723e99d0d1
org.norm4j	norm4j-mariadb	1.1.0		1248dfd5f2c8ef19913447c019c0d0b45dee230c
org.norm4j	norm4j-mariadb	1.1.1		37a770c4128c0e363985261de24bb8383efabe6a
org.norm4j	norm4j-mariadb	1.1.10		6ecd20f2a2488c9c852ff48c3c28041ef876b0d0
org.norm4j	norm4j-mariadb	1.1.11		0de55855977d36fd4acd229f066f36ab7c78c504
org.norm4j	norm4j-mariadb	1.1.2		dac88ffa0286b97a46950fd5f6ff810d110f9a42
org.norm4j	norm4j-mariadb	1.1.3		844cf1e30e5be5afa489116817b64ce7b2a41ac3
org.norm4j	norm4j-mariadb	1.1.4		b4c40a861066e0f5cedea91836c0566b4d065b2d
org.norm4j	norm4j-mariadb	1.1.5		204c4d1a27890ef7ef7b450db47a89857cafe33f
org.norm4j	norm4j-mariadb	1.1.6		7acd408cdea178b22d1d00d364d5a815bb2598d8
org.norm4j	norm4j-mariadb	1.1.7		6d7a40e8c097ce1956411d80221d257364adb7ee
org.norm4j	norm4j-mariadb	1.1.8		7d74a285cb075b7c84ad6a57ab88d64c8164fd6e
org.norm4j	norm4j-mariadb	1.1.9		4bc15c4efb54e30b269a9bbccb7f690d7b7e7039
org.openidentityplatform.openam	openam-common-auth-ui	14.5.2		58d98b86bff29f840d4fe22ea4896c354b4c6f27
org.openidentityplatform.openam	openam-common-auth-ui	14.5.3		305b56b70acf59c8107a970fad545d12ffef8e5c
org.openidentityplatform.openam	openam-common-auth-ui	14.5.4		9f788baf1eb8c6e0c239f9924d22644089d710be
org.openidentityplatform.openam	openam-common-auth-ui	14.6.1		a38af2938d3a2c91e7bd8e9e2190a124f7986a51
org.openidentityplatform.openam	openam-common-auth-ui	14.6.2		43ba635fdb3dcc4c8e0139b6c867e61d74e80279
org.openidentityplatform.openam	openam-common-auth-ui	14.6.3		39d0a27a80cfe1d262e130013f23c6107abc7001
org.openidentityplatform.openam	openam-common-auth-ui	14.6.4		e577b4ef276f7780f51a3f895172cfe0e1a4e098
org.openidentityplatform.openam	openam-common-auth-ui	14.6.5		94d2f45f33344c7bcd5db41d73bca49a3feae924
org.openidentityplatform.openam	openam-common-auth-ui	14.6.6		929dc6b7cf80b96a42828e3132b14250f4809a91
org.openidentityplatform.openam	openam-common-auth-ui	14.7.0		5dfba094560a9ed80ac0cd704e4a99d3e20e408d
org.openidentityplatform.openam	openam-common-auth-ui	14.7.1		00b173556d429ab3b953a6d62d15f316504ddacf
org.openidentityplatform.openam	openam-common-auth-ui	14.7.2		d999c54a9e65221f091babc44004049113fd5f29
org.openidentityplatform.openam	openam-common-auth-ui	14.7.3		713c07af9f277e3618ea2ac0f3c4475e7b8141b6
org.openidentityplatform.openam	openam-common-auth-ui	14.7.4		5487a7e158887616e7cb912573bff242cfa9cd4b
org.openidentityplatform.openam	openam-common-auth-ui	14.8.1		a8320ec4feef61bd9c9bd4c5560d2196615774f1
org.openidentityplatform.openam	openam-common-auth-ui	14.8.2		7dc4d0b44fd0183318e9d6a813ed23d5d961e299
org.openidentityplatform.openam	openam-common-auth-ui	14.8.3		2715563c154dbe1691fa6b780d4a0536662bbfdf
org.openidentityplatform.openam	openam-common-auth-ui	14.8.4		35bc2646338f35365e0900d32ba69472c89da157
org.openidentityplatform.openam	openam-common-auth-ui	15.0.0		70a4427a3bbec310c0e7f4dcd72008a09f55425e
org.openidentityplatform.openam	openam-common-auth-ui	15.0.1		b29177256bddea7f5538a1b660eeec54d5655a84
org.openidentityplatform.openam	openam-common-auth-ui	15.0.2		42edb238c1935afd9c11cc83b70b601f6c774f00
org.openidentityplatform.openam	openam-common-auth-ui	15.0.3		3b6072982685e304c9afc4c8c786d06e1e90e822
org.openidentityplatform.openam	openam-common-auth-ui	15.0.4		ef802e0678bb6afc6804344d5ea676068e9bc649
org.openidentityplatform.openam	openam-common-auth-ui	15.1.0		da0d405a7551d9b1fdeac4008d6963da6297cb30
org.openidentityplatform.openam	openam-common-auth-ui	15.1.1		99422c294aea7cebc498418b9f7cf899d3abea9b
org.openidentityplatform.openam	openam-common-auth-ui	15.1.2		d4efe471889521a636d01663c23a65a331d003a2
org.openidentityplatform.openam	openam-common-auth-ui	15.1.3		cf2b9fe37ea70ed40ae91b8728daa570084df5e3
org.openidentityplatform.openam	openam-common-auth-ui	15.1.4		07e1485698ab48e92f88d53101d1cee7d426d959
org.openidentityplatform.openam	openam-common-auth-ui	15.1.5		0bbed6421d40a2f6ca3a3362683d8b490e15b564
org.openidentityplatform.openam	openam-common-auth-ui	15.1.6		2730ce0bd72eabbaa097b70427ff201c12f334f3
org.ops4j.pax.transx	pax-transx-connector	0.1.0		15d138d55c9768fba940531bd7fc7152e105c014
org.ops4j.pax.transx	pax-transx-connector	0.2.0		0772e45379101055dda9d2110dbe17d1706ad1ee
org.ops4j.pax.transx	pax-transx-connector	0.3.0		f29129cc31fd33fa88302e31899bb3b2abbcd395
org.ops4j.pax.transx	pax-transx-connector	0.4.0		83b32ffdbf20461fd7523f3cb261e95372b594e2
org.ops4j.pax.transx	pax-transx-connector	0.4.1		ff86d13fadb5b73f1768dbf19957cdd9bc3939bf
org.ops4j.pax.transx	pax-transx-connector	0.4.2		03e2359c80258dc5a9abf7c5080076df8a686aa6
org.ops4j.pax.transx	pax-transx-connector	0.4.3		6273645ae0aa8f40fb3edc18eb46e90dba09551e
org.ops4j.pax.transx	pax-transx-connector	0.4.4		3e673428fdc2be1d67bb1a6415b49db26c59495b
org.ops4j.pax.transx	pax-transx-connector	0.5.0		cb2f9db8e5ab5be4bdd7ea4b20270fa7c1f5c205
org.ops4j.pax.transx	pax-transx-connector	0.5.1		dec86bcccb46cdb10c8f4eb33723acd8fcbdad77
org.ops4j.pax.transx	pax-transx-connector	0.5.2		2950db23a9022f2c4da8dcfd480188907c9a94cb
org.ops4j.pax.transx	pax-transx-connector	0.5.3		3f1f7eb34b970cfce3e70b1f15227bbbce8dbc15
org.ops4j.pax.transx	pax-transx-connector	0.5.4		e3fc731de031f6ecf4f170397eed5037ce58e3fe
org.projectnessie	nessie-versioned-persist-bench	0.10.0		60777395275277ea315d9bbf33603e8149482b24
org.projectnessie	nessie-versioned-persist-bench	0.10.1		e043588d4447ac485a9d6581030021addcfdb0c0
org.projectnessie	nessie-versioned-persist-bench	0.11.0		f164220f248e42c063775db9066413fa224e9c15
org.projectnessie	nessie-versioned-persist-bench	0.12.0		d02b3b46dc76ad88fb3bf351a0df369ab2987d2a
org.projectnessie	nessie-versioned-persist-bench	0.12.1		4a89acc2152c36906df395172ede4abc40086722
org.projectnessie	nessie-versioned-persist-bench	0.14.0		24cdf793048f9d8bc76f761872034d6d19d0389e
org.projectnessie	nessie-versioned-persist-bench	0.15.0		da10af0446684ca17063134ade09a5f76ea2a20b
org.projectnessie	nessie-versioned-persist-bench	0.15.1		0cf915fdb425f29b58c8eaad88ab1d5385894bc2
org.projectnessie	nessie-versioned-persist-bench	0.16.0		5ef60cde0381740cb3626429073fd62e5db99760
org.projectnessie	nessie-versioned-persist-bench	0.17.0		0878623a9c3be6f92e37a3a745fe47238fbdcc5c
org.projectnessie	nessie-versioned-persist-bench	0.18.0		48f40aa2cb184ca73069b2f219b9e5f978ddd9f7
org.projectnessie	nessie-versioned-persist-bench	0.19.0		c1e93b12a0ba5178f3a8d245eea25aea5c88918d
org.projectnessie	nessie-versioned-persist-bench	0.20.0		9896f0587742eaa76f61bae898ea6ede41f89bba
org.projectnessie	nessie-versioned-persist-bench	0.20.1		38c9e05d6f0583a7712722fd7f743d78ad71348b
org.projectnessie	nessie-versioned-persist-bench	0.21.0		7857df17c175563abceb1752840835a87f7fdd2e
org.projectnessie	nessie-versioned-persist-bench	0.21.1		db71fdea78dfe934d779b5655390c79d45d91e46
org.projectnessie	nessie-versioned-persist-bench	0.21.2		7ea5f9290fd0e4fb78d6fe122825daad8d9f3972
org.projectnessie	nessie-versioned-persist-bench	0.22.0		b2c2e6b3480ba8b295db63703ac2c5954b3ef9f4
org.projectnessie	nessie-versioned-persist-bench	0.23.0		43af9849c0dc896bb8ecff1ac2b5b78b3cebc4a2
org.projectnessie	nessie-versioned-persist-bench	0.23.1		e2db984290ed9c370de02d495c16cf97d282f87f
org.projectnessie	nessie-versioned-persist-bench	0.24.0		d1ebda7c7bd016cd979484f7bd9293916a4dda31
org.projectnessie	nessie-versioned-persist-bench	0.25.0		f14a0b6451d051d0565c31918dfa9c8a141f1121
org.projectnessie	nessie-versioned-persist-bench	0.26.0		cf3c90bf6f7d7cc5599dd0ec13acb1dc48669968
org.projectnessie	nessie-versioned-persist-bench	0.27.0		52dbcac7fdc6fdac9b988fd87fe669577444c238
org.projectnessie	nessie-versioned-persist-bench	0.28.0		685640f66091326e48c4a3cdf58f65ce83926443
org.projectnessie	nessie-versioned-persist-bench	0.29.0		179ce55263360c08642d9cbfbc2e9341aea57d12
org.projectnessie	nessie-versioned-persist-bench	0.30.0		64c129c5502aec7ab602c4980898b88f85f8981d
org.projectnessie	nessie-versioned-persist-bench	0.40.0		ae96dd13a9a55c0935cedaaec137131c6c36f46d
org.projectnessie	nessie-versioned-persist-bench	0.40.1		b405f28a58f804b64b67c45d9a37c7ea05371ed9
org.projectnessie	nessie-versioned-persist-bench	0.40.2		a3491a1bca918dace4f1d4e2dc18a29dfee090b0
org.projectnessie	nessie-versioned-persist-bench	0.40.3		293243304b0c81a9540108a428ddd4f89f6d2f91
org.projectnessie	nessie-versioned-persist-bench	0.41.0		5d81c368701c5a8c3dc7f82084a1124351a597be
org.projectnessie	nessie-versioned-persist-bench	0.42.0		46d40bed2c86ccde60fa652b71e3123f7aa010cc
org.projectnessie	nessie-versioned-persist-bench	0.43.0		144212283ee2a8bb181fa6a8fe43fbc6296bb9f8
org.projectnessie	nessie-versioned-persist-bench	0.44.0		50b9335c65276978e4a36ff5e19bb5bd623f15aa
org.projectnessie	nessie-versioned-persist-bench	0.44.0	raw	4d81ecb00785721e5157d0848657ca604e847023
org.projectnessie	nessie-versioned-persist-bench	0.45.0		d388793c3330e0b73e13f8efe30fc8e2d2145fb5
org.projectnessie	nessie-versioned-persist-bench	0.45.0	raw	1f7d88b61491915dcefbeef4385ab522375f1704
org.projectnessie	nessie-versioned-persist-bench	0.46.0		725127725033e5cf7968558952005ac8609887b9
org.projectnessie	nessie-versioned-persist-bench	0.46.0	raw	5fde812e767f9d4d39805120589273ccf87d76a3
org.projectnessie	nessie-versioned-persist-bench	0.46.2		34d5104c7df0658e1372ab70982ce051bcfd2990
org.projectnessie	nessie-versioned-persist-bench	0.46.2	raw	324711b7d74a918219a0f8237c9007c146265d4a
org.projectnessie	nessie-versioned-persist-bench	0.46.3		bfeb2de612e84683c2a148779980f7e8a1d53889
org.projectnessie	nessie-versioned-persist-bench	0.46.3	raw	6fd85a9dc32329844de76829f0fa0a221f472a12
org.projectnessie	nessie-versioned-persist-bench	0.46.5		fb42543e1e44d4492df1aa9412e9e9beb50dc937
org.projectnessie	nessie-versioned-persist-bench	0.46.5	raw	f25c29489788c70c7d9f04922fdedc46fb59c311
org.projectnessie	nessie-versioned-persist-bench	0.46.7		399c0362147077cb8693e70a49162878a5dc8cac
org.projectnessie	nessie-versioned-persist-bench	0.46.7	raw	0b0e294f7a3bb26a2e2165d5ffb376c944f35cde
org.projectnessie	nessie-versioned-persist-bench	0.47.0		d86e0359e3739fbf3392858482dd86adce3c3cb6
org.projectnessie	nessie-versioned-persist-bench	0.47.0	raw	a5a5e29ca19c8377ddf9c63b819c2fb09b34664e
org.projectnessie	nessie-versioned-persist-bench	0.47.1		29ee4c7cf305e0ba1ee0e27fc342f04669892972
org.projectnessie	nessie-versioned-persist-bench	0.47.1	raw	7465ad7f7f5621a83d683cd206be3b71194a33a4
org.projectnessie	nessie-versioned-persist-bench	0.48.0		259d2f8c50f46a4136239b2d51d2d8a062fbd7a0
org.projectnessie	nessie-versioned-persist-bench	0.48.0	raw	214a069729f98246ef64461ab37a63915abd84a6
org.projectnessie	nessie-versioned-persist-bench	0.48.1		c562e4f211dec321408bb11d3fcb9c46b9ea0da8
org.projectnessie	nessie-versioned-persist-bench	0.48.1	raw	3dfb8d4c8d67d8c564b5cbc6fdcefc8ea2d3438b
org.projectnessie	nessie-versioned-persist-bench	0.48.2		a224c0c96f140d68c477d0896a2845bb3dc7616d
org.projectnessie	nessie-versioned-persist-bench	0.48.2	raw	84ba1e1f86a6a752f98b2dd47a8e6a4a5fc03a9a
org.projectnessie	nessie-versioned-persist-bench	0.49.0		14d7d2acb4c65494882ae118dea9cccc736dc026
org.projectnessie	nessie-versioned-persist-bench	0.49.0	raw	b3f7a9bcc60febd28b28acdc1b98e70eefaa9aa7
org.projectnessie	nessie-versioned-persist-bench	0.50.0		538b60b520390de21871c4bff2de82d0207e63a9
org.projectnessie	nessie-versioned-persist-bench	0.50.0	raw	4f76b90be5973b8d36a03e124748108254b9353c
org.projectnessie	nessie-versioned-persist-bench	0.51.1		N/A
org.projectnessie	nessie-versioned-persist-bench	0.52.0		N/A
org.projectnessie	nessie-versioned-persist-bench	0.52.1		N/A
org.projectnessie	nessie-versioned-persist-bench	0.52.3		N/A
org.projectnessie	nessie-versioned-persist-bench	0.53.0		N/A
org.projectnessie	nessie-versioned-persist-bench	0.53.1		N/A
org.projectnessie	nessie-versioned-persist-bench	0.54.0		N/A
org.projectnessie	nessie-versioned-persist-bench	0.55.0		N/A
org.projectnessie	nessie-versioned-persist-bench	0.56.0		N/A
org.projectnessie	nessie-versioned-persist-bench	0.57.0		N/A
org.projectnessie	nessie-versioned-persist-bench	0.58.0		N/A
org.projectnessie	nessie-versioned-persist-bench	0.58.1		N/A
org.projectnessie	nessie-versioned-persist-bench	0.59.0		N/A
org.scala-lang.modules	scala-partest-interface_2.11.0-RC4	0.4.0		eeba877ba1ffc4732987b1e1aafb7c29b62a1a3a
org.scalatest	scalatest-flatspec_3.0.0-RC2	3.2.7		4279b58ed6f0e8e0e23884d84d37b7baa6d26541
org.scalaz	scalaz-iterv_2.10	7.0.0		4775e3e98b9f46ee6dec7a8bb8b9fde1b4808d78
org.scalaz	scalaz-iterv_2.10	7.0.0-M7		056b4c27c7c2bd4e16df2ba0c660a149773be18e
org.scalaz	scalaz-iterv_2.10	7.0.0-M8		9982c714ba166102b212e06fa4f794c689b48bd3
org.scalaz	scalaz-iterv_2.10	7.0.0-M9		5000c8053f4c47d583faa73f0013a42f5e2d0117
org.scalaz	scalaz-iterv_2.10	7.0.0-RC1		b4e95d0636178598006d67f64135b4441aa40340
org.scalaz	scalaz-iterv_2.10	7.0.0-RC2		7048001e5eefd4a3d58b9046edbe549b662ce8b9
org.scalaz	scalaz-iterv_2.10	7.0.1		bce6fdaf113ff7eff8c2642484a965adb368ee56
org.scalaz	scalaz-iterv_2.10	7.0.2		ec304ad9fb29fa5fa496489965765f4b19389daa
org.scalaz	scalaz-iterv_2.10	7.0.3		a81635f6836ba458ea12a36b5c7d079bc27731ca
org.scalaz	scalaz-iterv_2.10	7.0.4		17f6c28e66d1a607db5255ef2894aafae545c6b1
org.scalaz	scalaz-iterv_2.10	7.0.5		2c8a35520182ad4cab74f9e11b9e4e45ca6dcc40
org.scalaz	scalaz-iterv_2.10	7.0.6		93bbbd66c11e49cf8d663c5ad6c21969f907bcd5
org.scalaz	scalaz-iterv_2.10	7.0.7		6dd42f4fb78c7a1de414e73d4690fcd786cfb9d8
org.scalaz	scalaz-iterv_2.10	7.0.8		850cfbd67f6b06e93b94fe95b3ad029661f885b7
org.scalaz	scalaz-iterv_2.10	7.0.9		36f6921526f356f487b294af0fbb30c10f867947
org.springframework.ai	spring-ai-starter-vector-store-azure-cosmos-db	1.0.0-M7		aff5cc5424a01c41c40a8b3dfe574bed05a273e2
org.springframework.ai	spring-ai-starter-vector-store-azure-cosmos-db	1.0.0-M8		d61d6ea13993dc3245292bea3a7a377a176fe4a8
org.springframework.ai	spring-ai-starter-vector-store-azure-cosmos-db	1.0.0-RC1		21d5dfc62e7cfe9e24b07f206530396e704b9f9e
org.staxnav	staxnav.test.woodstox	0.9.0		968e6982d82a97daf8cbee12b2f2f7c3844af47a
org.staxnav	staxnav.test.woodstox	0.9.1		2a9128a12cda4f6e7db1107ea92131d6e052ef83
org.staxnav	staxnav.test.woodstox	0.9.2		bdbddf3460ccb027c6dc0d46126b4f413fc2b4c1
org.staxnav	staxnav.test.woodstox	0.9.3		080e96d45fc86eb9e96a8d5ed87686457d073d9d
org.staxnav	staxnav.test.woodstox	0.9.4		b932848b42e26d62e0ad150095ac73f4ad35a14a
org.staxnav	staxnav.test.woodstox	0.9.5		2836a16d31ea8abf11db371748beb22b90920f1a
org.staxnav	staxnav.test.woodstox	0.9.6		36bef6cfd01566462ea5ccd244e721b23de0c92f
org.staxnav	staxnav.test.woodstox	0.9.7		2f5fcd5c3b0a6f6c3b3b7234415105aefcdbe54f
org.staxnav	staxnav.test.woodstox	0.9.8		6a5bc60a22113096a6fbfcaa30a94a50f24a22d1
org.webjars.bower	angular-ui-uploader	1.0.0		efddd0b2ba875c74d9728f917bf6e646433da40f
org.webjars.bower	angular-ui-uploader	1.1.0		55f6e4470932b7ef42b8975d37a5f8dde0be1d2d
org.webjars.bower	angular-ui-uploader	1.1.1		c574f0bc3558f27c45ff47ef375642d3ba04942a
org.webjars.bower	ng-media-events	1.0.1		5eca9871c62795d4a12a83f0aa07a8e3a1c09ac8
org.wso2.carbon.analytics	org.wso2.sp.solutions.widgets.http.analytics.response.code.filter	2.0.395		N/A
org.wso2.carbon.analytics	org.wso2.sp.solutions.widgets.http.analytics.response.code.filter	2.0.396		N/A
org.wso2.carbon.analytics	org.wso2.sp.solutions.widgets.http.analytics.response.code.filter	2.0.397		N/A
org.wso2.carbon.analytics	org.wso2.sp.solutions.widgets.http.analytics.response.code.filter	2.0.398		N/A
org.wso2.carbon.analytics	org.wso2.sp.solutions.widgets.http.analytics.response.code.filter	2.0.399		N/A
org.wso2.carbon.analytics	org.wso2.sp.solutions.widgets.http.analytics.response.code.filter	2.0.400		N/A
org.wso2.carbon.analytics	org.wso2.sp.solutions.widgets.http.analytics.response.code.filter	2.0.401		N/A
org.wso2.carbon.analytics	org.wso2.sp.solutions.widgets.http.analytics.response.code.filter	2.0.402		N/A
science.aist.gtf	transformation	1.0.0		34f37960155837b63125fc184a3ac7f32566e380
science.aist.gtf	transformation	2.0.0		ec897a6f2a94965e2cc3c629693e2dd979671628
science.aist.gtf	transformation	2.0.1		00aaf2756802e22ae91539e079b3f2af243462fa
software.amazon.app.platform	robot-public	0.0.1		f0a9dfea73fbce5b889cc6d81db88a8f6a0efa27
software.amazon.app.platform	robot-public	0.0.2		f0a9dfea73fbce5b889cc6d81db88a8f6a0efa27
top.redscorpion.boot	redscorpion-boot-parent	0.0.1		N/A
top.redscorpion.boot	redscorpion-boot-parent	0.0.2		N/A
top.redscorpion.boot	redscorpion-boot-parent	0.0.3		N/A
top.redscorpion.boot	redscorpion-boot-parent	0.0.4		N/A
top.redscorpion.boot	redscorpion-boot-parent	0.0.5		N/A
top.redscorpion.boot	redscorpion-boot-parent	0.0.6		N/A
top.redscorpion.boot	redscorpion-boot-parent	0.0.7		N/A
top.redscorpion.boot	redscorpion-boot-parent	0.0.8		N/A
top.redscorpion.boot	redscorpion-boot-parent	0.0.9		N/A
top.redscorpion.boot	redscorpion-boot-parent	0.1.0		N/A
top.redscorpion.boot	redscorpion-boot-parent	0.1.1		N/A
top.redscorpion.boot	redscorpion-boot-parent	0.1.2		N/A
top.redscorpion.boot	redscorpion-boot-parent	0.1.3		N/A
top.redscorpion.boot	redscorpion-boot-parent	0.1.4		N/A
top.redscorpion.boot	redscorpion-boot-parent	0.1.5		N/A
top.redscorpion.boot	redscorpion-boot-parent	0.1.6		N/A
top.redscorpion.boot	redscorpion-boot-parent	0.2.0		N/A
top.redscorpion.boot	redscorpion-boot-parent	0.2.1		N/A
top.redscorpion.boot	redscorpion-boot-parent	0.2.2		N/A
top.redscorpion.boot	redscorpion-boot-parent	0.2.3		N/A
top.redscorpion.boot	redscorpion-boot-parent	0.2.4		N/A
top.redscorpion.boot	redscorpion-boot-parent	0.2.5		N/A
top.redscorpion.boot	redscorpion-boot-parent	0.2.6		N/A
top.redscorpion.boot	redscorpion-boot-parent	0.2.7		N/A
us.ihmc	scs2-bullet-simulation	0.5.1-bullet-alpha-0		918ac61a61b89d524ee4ad76cee28525f618c98b
us.ihmc	scs2-bullet-simulation	0.5.1-bullet-alpha-1		2cc13f914318e964795fc3800dae707145f8cbe1
us.ihmc	scs2-bullet-simulation	0.6.0-bullet-alpha-2		1905d71cfe64194f9caea37ddc9926412682c1c8
us.ihmc	scs2-bullet-simulation	0.7.0-bullet-alpha-3		611b06e4b826fdfaf9b07a385684b81a8ceda0cc
us.ihmc	scs2-bullet-simulation	0.8.0-bullet-alpha-5		94dad4fd68fd2ac8c7104d6519bb5a6b52cd6201
us.ihmc	scs2-bullet-simulation	0.8.2-bullet-alpha-5		6a62f1a8ace59d8e69be27307f5d6f90efcac564
us.ihmc	scs2-bullet-simulation	0.8.3-bullet-alpha-5		bf47f7c53e4f167d359809e28c842364700a7c14
us.ihmc	scs2-bullet-simulation	0.8.4-bullet-alpha-6		10b588ef7ad1e582bc03e9c19e0318f0c4b8e337
us.ihmc	scs2-bullet-simulation	0.8.5-bullet-alpha-6		a59a6601c1177d14c4b5c6770654ad7234bc5cda
us.ihmc	scs2-bullet-simulation	17-0.10.0		39ac7c2400adad5f449a3326701ad4ada72c1153
us.ihmc	scs2-bullet-simulation	17-0.10.1		c44b50956eb4ac54b1d7dacba683640d246a884a
us.ihmc	scs2-bullet-simulation	17-0.10.2		47a9452fa1d64ea66fdd45b075f7ab27bfc8de5e
us.ihmc	scs2-bullet-simulation	17-0.10.3		7032e5c497d3a54288353ff3e39fb8f7b9bc414f
us.ihmc	scs2-bullet-simulation	17-0.11.0		b065cd831d1c9e1a917ebbeb60b904d507c77178
us.ihmc	scs2-bullet-simulation	17-0.11.1		dd83bafea7c49bc8e411de089b879fe7dfcdbb83
us.ihmc	scs2-bullet-simulation	17-0.12.0		3909dcdeece11a77d3b40a55eccc32f693837075
us.ihmc	scs2-bullet-simulation	17-0.12.1		a256746db2d7d533615e44a1f214dce7986dd708
us.ihmc	scs2-bullet-simulation	17-0.12.2		8bb11bff76fb0d517cf1f1681f7a6c98c8bfaecd
us.ihmc	scs2-bullet-simulation	17-0.12.3		495900d5a9f6ec15f460fe6508d8bae3d0f0e313
us.ihmc	scs2-bullet-simulation	17-0.12.4		f2c79bc4b222e9addd243315b22571555dd3deca
us.ihmc	scs2-bullet-simulation	17-0.13.0		e71466319fd1e3866c90e12988dfba6e76994c5e
us.ihmc	scs2-bullet-simulation	17-0.13.1		b1b6bd83f6122fa279316cc213540e686f1747b1
us.ihmc	scs2-bullet-simulation	17-0.13.2		7a4da5dc84e5735b58b8fa948ef51739fe258c44
us.ihmc	scs2-bullet-simulation	17-0.14.0		493427f7f4612ed0a2e41e1f128a0d405876a068
