apache-jaxme	jaxme-incubation	0.2		673e597271e0a5c22680efbaefdfe9c8c35ce1ff
org.apache.stratos	org.apache.stratos.python.cartridge.agent	4.1.2		ed026e773d959b627d4a8344c2cbdd4b2646abb6
org.apache.stratos	org.apache.stratos.python.cartridge.agent	4.1.3		995ac8cfe8026b4b31460918598ced992ade7fb1
org.apache.submarine	submarine-commons-metastore	0.4.0		4ccab7215b06b7abaaa18e4965211c6ee595ab28
org.apache.submarine	submarine-commons-metastore	0.6.0		9ed98afc7d75afff58b2ce370d900dfed67a1fc6
org.dagobuh	dagobuh-api_2.11	0.1.8		23b42acadc5465a666041d217b0c75862170c820
org.dagobuh	dagobuh-api_2.11	0.2.10		7daedcc6d5814ab17fe2fb5fa845bbf859e034ab
org.dagobuh	dagobuh-api_2.11	0.2.11		a3609b9cd8b80b907477823e375b744b59f6c272
org.dagobuh	dagobuh-api_2.11	0.2.12		d46e034cb0963a27fdb6fbdf9595e3be5209f31c
org.dagobuh	dagobuh-api_2.11	0.2.2		117b3987d149bb189546d970fff0722096a5b4d5
org.dagobuh	dagobuh-api_2.11	0.2.3		c9b3000472001f6f15e116d21877d7f9473d1280
org.dagobuh	dagobuh-api_2.11	0.2.4		b3cc85edacbf544fc405c994e9a77ce247f5a849
org.dagobuh	dagobuh-api_2.11	0.2.6		78950d1de390e36e0b2b76cb80d32876e26c8baa
org.dagobuh	dagobuh-api_2.11	0.2.7		66cd937462413d0e200a2c0e31863bcce62b7c17
org.dagobuh	dagobuh-api_2.11	0.2.8		f69a9f0354da019d56edba6d1a4f8e4ffe8b3cba
org.dagobuh	dagobuh-api_2.11	0.2.9		28eb6963eef82318ad0d3749ae75fbe41b85d749
org.dagobuh	dagobuh-api_2.11	0.3.0		a5392462c68b6f59f90875afa0b06f8f6ccba1b1
org.dagobuh	dagobuh-api_2.11	0.3.1		175466d62ae7792e461088f156b25e5218c9b102
org.dagobuh	dagobuh-api_2.11	0.3.2		2d21e20a8d221d718dc02d30950ffceb75d73603
org.dagobuh	dagobuh-api_2.11	0.3.3		795f2a793a296e424e54ec2daea1e17fa9bfb9c3
org.datavec	datavec-excel	1.0.0-M1		5e8270266f23a1c68991a527ad5e0405ef27b967
org.datavec	datavec-excel	1.0.0-M1.1		351040880fb0a63637a247170d543dc7b2378fd9
org.datavec	datavec-excel	1.0.0-M2		b4880760cf1ad48192e9747e706fc6ea7421d145
org.datavec	datavec-excel	1.0.0-M2.1		9325d67d78ae2113103753fcd95fb7c257ad9bdd
org.datavec	datavec-excel	1.0.0-alpha		04b769e70571e864ce7faa2177b91f74b025833b
org.datavec	datavec-excel	1.0.0-beta		5ba3ce77bc5783dcf143691152cd013cad615f16
org.datavec	datavec-excel	1.0.0-beta2		13f89a46c205801cd93d7e6da2945bf634175f42
org.datavec	datavec-excel	1.0.0-beta3		9c9c8f5b0f502614f95a638bef6408e64a5cc829
org.datavec	datavec-excel	1.0.0-beta4		e28a8cef50550a05ef17536f1621d3e1037ff5ce
org.datavec	datavec-excel	1.0.0-beta5		03ff380123ae92cbc2c52c1dff7a28b55dfe13a2
org.datavec	datavec-excel	1.0.0-beta6		8463c9c232e831ebf8c8794204dfc5aecbe1ced0
org.datavec	datavec-excel	1.0.0-beta7		63dbd97dc9d42a1b495d4e3c90cfda876b7c73db
org.dynamicloud.api	dynamicloud	1.0.5		f268f7e914ab44b58d41f6e69b4ab7e756be4052
org.eclipse.dirigible	dirigible-components-service-workspace	10.6.38		0e41bf6dc021e1e70db6c55087432f08cc4e74dc
org.eclipse.dirigible	dirigible-components-service-workspace	10.6.39		0b444a4ad1af557ed88b4157fa9391bf2fbf7a25
org.eclipse.dirigible	dirigible-components-service-workspace	10.6.41		df9fe883c74faf76134f2dc404f346bc07ac84a9
org.eclipse.dirigible	dirigible-components-service-workspace	10.6.42		363e99de94f097834f0e4603e643f20bc9df0d47
org.eclipse.dirigible	dirigible-components-service-workspace	10.6.43		c41adbdfb3c461fb22328adff5e20a157e4b5f9d
org.eclipse.dirigible	dirigible-components-service-workspace	10.6.44		55de912d1adb564759eb13c20cdc3c4cb735745d
org.epics	epics-pvdatabase	4.2.0		b1f0f666d49f8a46c3bcfa7ede40c9948a546d2c
org.epics	epics-pvdatabase	4.2.1		0cf5bb58ecb9aa5b683da22eb361f96c11250b0c
org.epics	epics-pvdatabase	4.2.2		05cb0aff381f6708800765d9b484401508a6f8f5
org.epics	epics-pvdatabase	4.3.1		e59989bf30a55dadadbb41bc0fe6f4ad63805e53
org.glassfish.main.ejb	ejb-internal-api	3.1.2		b718a08c23f517391f2fda0dfac27c958adde48f
org.glassfish.main.ejb	ejb-internal-api	3.1.2.2		169e0b5381aecfd5b06655a293f014372ecff34a
org.glassfish.main.ejb	ejb-internal-api	4.0		9db4c5a639fa23ac161d1bce6d4e460a436f9218
org.glassfish.main.ejb	ejb-internal-api	4.0-b33		db8e3e24e190700ba44b33c35b3ac8407304d4ae
org.glassfish.main.ejb	ejb-internal-api	4.0-b72		c34c2196762ad2885062cff7e9faec95c447cd58
org.glassfish.main.ejb	ejb-internal-api	4.0-b90		95d58e7a836b27d1a342cfacfe99b95515d0cbf4
org.glassfish.main.ejb	ejb-internal-api	4.1		e3a4f40bae654a18f117d30e9fac51d9c92222cc
org.glassfish.main.ejb	ejb-internal-api	4.1.1		e984428860e63afc74e96d81d9a07e37d20831de
org.glassfish.main.ejb	ejb-internal-api	4.1.2		767067215bb35cf99e121ecf2c991d2e25d3b88b
org.glassfish.main.ejb	ejb-internal-api	5.0		c552e4489ffe791877c0c618ac5f725efdedd04a
org.glassfish.main.ejb	ejb-internal-api	5.0.1		f2ca20ec3ecf0fc40a3177d45db86326c490f4f0
org.glassfish.main.ejb	ejb-internal-api	5.1.0		a18b7dc00055f51e5f07f868bae87d626add8f4a
org.glassfish.main.ejb	ejb-internal-api	5.1.0-RC1		f70219943c6a005b3b40d7979ca791253cc62852
org.glassfish.main.ejb	ejb-internal-api	5.1.0-RC2		bcd1026def796b80838c0351a5d8d8ba356a0796
org.glassfish.main.ejb	ejb-internal-api	6.0.0		6afa5c9d23b34493b24e8034664cecfde6b2bfcd
org.glassfish.main.ejb	ejb-internal-api	6.0.0-M1		1e14cd5625ca5bcb504124f1cc157c0b91fc663d
org.glassfish.main.ejb	ejb-internal-api	6.0.0-RC1		ac5f7d6a558bae8ff3f9bf580efd4ca11ebd7bf6
org.glassfish.main.ejb	ejb-internal-api	6.0.0-RC2		0986cc17e5303a1bb502ad6d89c42aea523685ab
org.glassfish.main.ejb	ejb-internal-api	6.0.0-RC3		1d4929f35ced2afc140a4633aaa275edef2f797e
org.glassfish.main.ejb	ejb-internal-api	6.0.0-RC4		1f0d9a7d42a0a82c8bd0abef189245d36d129408
org.glassfish.main.ejb	ejb-internal-api	6.1.0		3d58789d990300f8bdaa6dce307bda48aa15ec72
org.glassfish.main.ejb	ejb-internal-api	6.2.0		9055d720fc899dfc3c23a606046140d3bfa9e6a8
org.glassfish.main.ejb	ejb-internal-api	6.2.1		42b36f2ee331a29bc7baaad61b19a158a40e692b
org.glassfish.main.ejb	ejb-internal-api	6.2.2		b3bc64aea3f85bfc91c3b682e1f7465b3e8404ab
org.glassfish.main.ejb	ejb-internal-api	6.2.3		2de16bd2e5f8f192e4fe51aabbc6a47551ddf4b8
org.glassfish.main.ejb	ejb-internal-api	6.2.4		9d979ea4075d64523d3ea0747ee960106bbe1c8c
org.glassfish.main.ejb	ejb-internal-api	6.2.5		0cb7b9b96aeea00af17ab43268052ad91c32392e
org.glassfish.main.ejb	ejb-internal-api	7.0.0		c7a045ece7c2ad71a75094c8baf65749907cc037
org.glassfish.main.ejb	ejb-internal-api	7.0.0-M1		986e3648a8420eb9da6d26ecf3f39658692c8ff8
org.glassfish.main.ejb	ejb-internal-api	7.0.0-M10		7935476ee41fdb61d26912d65195c12fae2f59a2
org.glassfish.main.ejb	ejb-internal-api	7.0.0-M2		986591d1ff1bac2a12da7670ab1212f632383822
org.glassfish.main.ejb	ejb-internal-api	7.0.0-M3		d5b27a80be4f29850da73d428736bf360267f7ce
org.glassfish.main.ejb	ejb-internal-api	7.0.0-M4		928bc9c02d6e3f2ffe899e72abfb70ab6abe1080
org.glassfish.main.ejb	ejb-internal-api	7.0.1		47354ed15c31fa12a2f9e78aa9b0110b7713f97f
org.glassfish.main.ejb	ejb-internal-api	7.0.10		5d743d28d605c88b029783099e4175f7ae152b4b
org.glassfish.main.ejb	ejb-internal-api	7.0.11		bf264777d73a350f5a6d73e8b90ab342f234c84e
org.glassfish.main.ejb	ejb-internal-api	7.0.12		d5fb5ef5b6d864d4c73d2b9508f049f1bf74328d
org.glassfish.main.ejb	ejb-internal-api	7.0.13		db9ed2151f76a8c107261bea852748b286f0df29
org.glassfish.main.ejb	ejb-internal-api	7.0.14		36e19dab3b12974a868db852fc1617a9a2b7b1a1
org.glassfish.main.ejb	ejb-internal-api	7.0.15		5619c5fc78de5984468f118468bdc1217cb720b4
org.glassfish.main.ejb	ejb-internal-api	7.0.16		14f7b5bee7f91d07f0212118e34bdfd56c396880
org.glassfish.main.ejb	ejb-internal-api	7.0.17		dc0a0b840f9647b4fac93ad3ca834a03718be79e
org.glassfish.main.ejb	ejb-internal-api	7.0.18		818cfaf7bb5a905063a96d25f6f394ffc8dd5eb9
org.glassfish.main.ejb	ejb-internal-api	7.0.19		6537e25d65753c6c757a60d9c5b2fffa22b96f00
org.glassfish.main.ejb	ejb-internal-api	7.0.2		81433cc703355d92b31241dbb07872787cd6369f
org.glassfish.main.ejb	ejb-internal-api	7.0.20		c2c7ac81bd2c3e3d2b41e2935bac1fcdab6dec4f
org.glassfish.main.ejb	ejb-internal-api	7.0.21		f2952fb90283bc700c63ee8f0847a26f879c40f3
org.glassfish.main.ejb	ejb-internal-api	7.0.22		f1090754217fac175262380bdc63cb53c77f31c2
org.glassfish.main.ejb	ejb-internal-api	7.0.23		f82590fbcdaaf52d989ddb83b1763238ac71aca7
org.glassfish.main.ejb	ejb-internal-api	7.0.24		5628992bbb00fe7abc710aad6687f6c9b181a82e
org.glassfish.main.ejb	ejb-internal-api	7.0.3		133a0507dceb83dff2017b156389f8e082dcf508
org.glassfish.main.ejb	ejb-internal-api	7.0.4		17824e87a28f84297dc3253f6f97c01a202aeb62
org.glassfish.main.ejb	ejb-internal-api	7.0.5		2fbf9288f807476addfbd39fb6e2af3edc2b50ff
org.glassfish.main.ejb	ejb-internal-api	7.0.6		8ae41965244109fc9a62a17ffe5c846cfa534608
org.glassfish.main.ejb	ejb-internal-api	7.0.7		63cd47266de7e0147b3b8d044a7d503aac507b48
org.glassfish.main.ejb	ejb-internal-api	7.0.8		14909c3290be300f6c12434ff1ebf707ae2a525d
org.glassfish.main.ejb	ejb-internal-api	7.0.9		c3c340e8c09b7954591e8e2bb84862b1ace3f04b
org.glassfish.main.ejb	ejb-internal-api	8.0.0-JDK17-M10		1261e36e476ab08b683674fa7e0e60aa7874839a
org.glassfish.main.ejb	ejb-internal-api	8.0.0-JDK17-M5		aa15e524358363518bb1666b8db335b15095b924
org.glassfish.main.ejb	ejb-internal-api	8.0.0-JDK17-M6		de4e9bc488ac4c3a33e4f05bb20b9a7209e03de2
org.glassfish.main.ejb	ejb-internal-api	8.0.0-JDK17-M7		07bd2c345a7ef807ad80d018612fa04884fdebce
org.glassfish.main.ejb	ejb-internal-api	8.0.0-JDK17-M9		b57a10910db0cf0a2a0c809f0f928cf48f5ea083
org.glassfish.main.ejb	ejb-internal-api	8.0.0-M1		06ebe6f17f56c883dd4903720fe9bb4aae21b0d8
org.glassfish.main.ejb	ejb-internal-api	8.0.0-M10		b18bfd33f11d0b93aaebcd1982c2f161a59fc32b
org.glassfish.main.ejb	ejb-internal-api	8.0.0-M11		6af91b363e3b13d1faa482a4162fb61666cb47e7
org.glassfish.main.ejb	ejb-internal-api	8.0.0-M2		e62e62afd81bf310e094efae5bd59fe536c4fd4c
org.glassfish.main.ejb	ejb-internal-api	8.0.0-M3		7a683ce2963e9b4d2b76f9c5fcd5fccdb72f17ed
org.glassfish.main.ejb	ejb-internal-api	8.0.0-M5		ebc88479262b42f8c5758cad074eee4a83809fea
org.glassfish.main.ejb	ejb-internal-api	8.0.0-M6		f23e0abcf4b068640149d7cc23605877c10acff6
org.glassfish.main.ejb	ejb-internal-api	8.0.0-M7		52decdeefbea5b64d782863010ed8b1a13abe91e
org.glassfish.main.ejb	ejb-internal-api	8.0.0-M8		72864f5a447c3d0f5d0a7831da80eadf2aaff948
org.glassfish.main.ejb	ejb-internal-api	8.0.0-M9		4c2ef752016b8a7e919f2ff47492ef48821a2dfa
org.log4s	log4s-testing_sjs0.6_2.13.0-RC3	1.8.1		d401b0e9a89c2c4a16c2046936cd7aa5b01799d2
org.lucee	curvesapi	1.04.0		7dadea939daeba70f7257d17c067ee0744077bd4
org.lucee	curvesapi	1.6.0		20d754ce9d25eea4a4ec712e2c244a1d79226c95
org.marketcetera	ors	2.2.0		6a6aa84b13145603fb73a1c3a335342551f507be
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	3.0.0		95a77cbeb02046155162a2d18effc1c30bbbf01b
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	3.0.1		81429048858babfe9f0ead014d84f6380d3eba72
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	3.0.2		3ca17d002853c07a135d4bda21064cd6a332ab91
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	3.0.3		4e8b1f24d62c44912575abef2748740eedd8cc9a
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	3.0.4		d049a5453a73dcbfd83b7fccc52a72aba071cee3
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	3.0.5		0a7919d55ada128f5ff3e1c68dfb787adea90391
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	3.0.6		0327708c667da18311fddf424ac57aefd4fd7166
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	3.1-20151130		cc785abfb4ebb95fce7f0e64ddc8a2ce0b6acffd
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	3.1-20160122		9c992cde04f61cac3bba80391ae5b2b68393b0b0
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	3.1-20160314		c9f945a9c6cbead0ba801954c63b57b9b031da6a
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	3.1.0		df306c007ada4a9ce91a02664e77c9ff67b752d8
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	3.1.1		6c6a7c7d10daef3e85eb8d4e582968904cf97020
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	3.2-20161005		9af3cefe3853350f2c0d28aea7a5d2ace505f22d
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	3.2-20161124		56e2f11890697bd7708a7be66c5a7401fed0e069
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	3.2-rc1		7f2617885c1edd39afa6d73c604dbac04c8da956
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	3.2-rc2		79ae493fa519cb1c6ffc8a84a420c7371dd017d9
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	3.2.0		cb1fd7f8904961b270245e1bca221b2e50d5972a
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	3.2.1		15c58df8ba1b16bebd769d79008ce389acf5cda6
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	3.3-20170504		0dacc900c2b7904a15123f547027cc6157670fff
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	3.3.0		c9a8081a135fd99ee6eb2aab3b853e3575fbf08f
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	3.4-20170926		a7a0073395603debcf0ce3563ed173a1399b65de
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	3.4-20171025		78979c5d8ab25872765056f68e56de7853cad45f
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	3.4.0		04c2404304ea79078594ab81fb5b7882d02efb84
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	3.4.1		80d8afe57b7e049f367c7c625e7cd038c8926910
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	3.4.2		d67c53738681ea6e38b1ad94fd7dbb95010f16dc
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	3.4.3		229ae103a54ac6f86f8936b9074c5594a4270b28
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	3.5-20180302		2771d8d87233d58adc9d9bcf7d8a60b1552fd218
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	3.5.0		a11aa2afe71fb1200907bc3da39531b982831af0
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	3.5.1		4438a140b9eef89bb19d4c9cf0406cffde2fb578
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	3.5.2		71c9f3e4856a2fdccd212232da890fdb70b1e7fa
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	3.5.3		737598ef49e44a197544d86d1a1c134c9624e6cb
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	3.5.4		087d795eb210dd4f1d1074c75003a762354fb364
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	3.6-20181019		75fbde9b5db63a72148945a39d39e81fc6f27c08
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	3.6-20181130		bbd7ca99fcc0714d71fec20d48c4f9932d896edc
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	3.6-20190124		c1a5fbfd1fa8cc0dd7c3cda8eae80ba7d49dbd75
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	3.6.0		f8fe66b6a2c1fa3105fc0dbdf94963cfeee6b40c
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	3.6.1		aaf8f55c17664e07b6902c2eabfce9ac700c7730
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	3.6.2		f244fd3904013ce0edaa4c936ab054a3fbf63438
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	3.6.3		e1b300f718ed1566309e7d0de39607030037de23
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	3.6.4		205771cf419be485bd84acacd4024676dd53d345
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	3.6.5		6f6c5bebaedffd9d3273ccd2dab5956183c81179
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	3.7-20200306		c71de5c52577de0c2bb36138d94b3302172c6f76
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	3.7.0		1a6a252423c9578f206863bd6ccc0b03c99ddb4f
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	3.7.1		bde5425ad296754656d462a0030302ed581d7e51
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	3.7.2		6ffe6b1baa3b9e8561aa7664a755c46907e2fb6f
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	3.7.3		ad132c2166a44b975ce07dd1cdf622af347e4ca1
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	3.7.4		de7cc57dc7c6f78580a5a2afc001b423f5a51a16
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	4.0-20200713		a5654e7b61ae49e3f236e7781ace329228387d2f
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	4.0.0		9d8f20a34f4616c6ac66e4c89cf2a270a3d112e7
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	4.0.1		ebc4b14bb45949f6cfe9b5e832cfde8e08034f1e
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	4.1.0		dadf6047f98852169d597932a2cb6c3f4ff7b516
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	4.2.0		2dcd0e68ac729e2078242e3efe88f187568632b1
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	4.3.0		953df5342814f99f7dbf067d31e08746e7c197f4
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	4.3.1		b075bb947d069c868a85403a661d1cc9f76c1651
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	4.3.2		c037e1afcb53d3a0291778a3ad46d67f816056b0
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	4.4-rc1		a21f634cb880fedb45cf40f3854191a155ed0a27
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	4.4.0		583410eef0719620d205b678b339daa733eaecc2
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	4.5-rc1		4de4fb97a491b868a24530e7f974567ef8e8b4a4
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	4.5.0		6d75d80e47a3f211c0a8b169d6c00e086a8a047a
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	4.6.0		1aa282b6ad9df5e47913f4333bae11fe66758d07
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	4.6.1		e87b39df85334c0e5fe5bd486119ef4ee580b565
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	4.7.0		76bbb2168f795384454f06b9029dccf31713f8c3
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	4.8-m1		f6a17769b086d005bcd4049f7c018af6323dccb3
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	4.8-m2		fe8ed880d973d8ab11be2e242e0a42b4b46466bc
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	4.8-m3		09bc316b646a8b439b68449f2da60281c0c0bb58
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	4.8-m4		74d9489134b0b15ca74d7eccae0ffa1203d0258c
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	4.8-m5		783b31e3c5c14ad45463ce2862200005526d5b42
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	4.8-m6		21b0e12834885d1e6e1672dd966860812f33275f
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	4.8-m7		96053b4be78b7e0ec86b97d8ed47411cb3c46a5a
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	4.8-m8		dce35dafb86b26b7715ffd6a9576f89e92c97d74
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	4.8.0		aefe5d10e1fa907f1ffc633d0048734adedc7d54
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	5.0-m1		467ea5d14b64700b21577874bae3694e44678b4d
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	5.0-m2		524729fd71a7c4af7ebeca225dbb48545045e5b5
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	5.0-m3		8cc6b2c112c76ada73c88406d282849edebb0cc0
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	5.0-rc1		c33f16014d3a292cd7b8d1e3813f90fba47d3d6e
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	5.0-rc2		075081cbc1eeb511105470dfab8a9a0f4b4098d5
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	5.0.0		2c7a664fb1cf07a914f230eda90597002ca6938c
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	5.1-20250314		5a45846c024fd1a4b90c9f2ba9a9e93cf358490e
org.openehealth.ipf.tutorials	ipf-tutorials-iheclient	5.1-20250424		4d37eb05c86e735e75831cfd95ebeacba3978b9e
org.scala-sbt	io_2.13.0-M1	1.0.0		6bad983fa3b4ec0a917ef9777ed23b1bb4f7a64d
org.scala-sbt	io_2.13.0-M1	1.0.0-M12		d65e36aee74b830da0189aec3b05712002f910ea
org.scala-sbt	io_2.13.0-M1	1.0.0-M13		72a26b04352d5138d0b008a2d3732d2475d6d4dc
org.scala-sbt	io_2.13.0-M1	1.0.0-RC3		c5528134a5f289b34733a47c1f110e3da940f818
org.scala-sbt	io_2.13.0-M1	1.0.1		2109f7eff34fb92b7a127f6f6786a151256cf5bf
org.scala-sbt	io_2.13.0-M1	1.0.2		fa7d629b5b79684ccd8c4a321405c5006f56b1fc
org.scala-sbt	io_2.13.0-M1	1.1.0		fa02cfffe1d44441394ec58220ee0eccbf614ef9
org.scalameta	mtags_3.2.0-RC1-bin-20220427-b1f00a7-NIGHTLY	0.11.5		40db980ef8dd9c2254e6198b31645e89e8ea981a
org.seedstack.functions.w20	w20-function-specs	2.0.0		89a36212d88753c7227c114d737cd0b620490afe
org.seedstack.functions.w20	w20-function-specs	2.0.0-M2		e7ad44f6962c5bb53f68fc2d2392de301d0fedac
org.seedstack.functions.w20	w20-function-specs	2.0.0-M3		9a9995f32a2448343800d11cdf2706472e3ceebd
org.seedstack.functions.w20	w20-function-specs	2.0.0-M4		270950c4cfbcfea51d039549decb368ad415c625
org.sonarsource.sonarqube	sonar-batch-maven-plugin	5.2		98a358d49de7ebd9bb721e5c9348933e682f766a
org.sonarsource.sonarqube	sonar-batch-maven-plugin	5.2-RC2		da4d10cafa7040dea7f7b085a5c3cd413c8c84d6
org.sonarsource.sonarqube	sonar-batch-maven-plugin	5.2-RC3		19e55ab1d40c1eb96d9084ad5dc7e70ff6952bca
org.sonarsource.sonarqube	sonar-batch-maven-plugin	5.2-RC4		72c4427b997bffdd36b0ea774d058b88b76e7fc7
org.webjars.npm	interactjs__auto-start	1.10.17		eff116bf30c6f227d7e63d301ab8a02a9c13fc56
org.webjars.npm	quasar	1.0.0		a72548ea5f65056f779a0cac65ec787e0ac1c41f
org.webjars.npm	quasar	1.0.0-beta.11		bbe8034ccf75372fed8e1742e724f4d0e5727281
org.webjars.npm	quasar	1.0.0-beta.13		8fdaa41ef9d37ca752a9b3d4c706ac818630feef
org.webjars.npm	quasar	1.0.0-beta.14		2e01eee6a444e3f5d672268c30b4cec0edba846f
org.webjars.npm	quasar	1.0.0-beta.15		2a5cd3133268caa63bf6194cdcb7414b3c58c0ce
org.webjars.npm	quasar	1.0.0-beta.16		3991c69e312d16ca6a7fe40b963c267a3cf4b51b
org.webjars.npm	quasar	1.0.0-beta.18		41c3f0b128e7c80aabdf82b041c5b15e8af1e160
org.webjars.npm	quasar	1.0.0-beta.19		4aca91ec0962874255abb7accbe17b7da9c16955
org.webjars.npm	quasar	1.0.0-beta.20		8f57b4ac09526e0ed1602b4248882c98c045e429
org.webjars.npm	quasar	1.0.0-beta.21		343dc39831294cc3b0dc2f3c5a48355f11a3e92d
org.webjars.npm	quasar	1.0.0-beta.24		eaf908c7eaaaf030f14699159f6a7b57641105aa
org.webjars.npm	quasar	1.0.0-rc.4		ba76f8dd69f23377060e9d58adebc7ad2cce0929
org.webjars.npm	quasar	1.0.0-rc.5		ff4c55ecc3ee346eefe22186d91985122cf3d3b5
org.webjars.npm	quasar	1.0.2		4710366b23e1568fc243c76ec30fb25f1b8e990c
org.webjars.npm	quasar	1.0.3		20ad67a0de48d249738337ce8b6e6e6f9eac6a6f
org.webjars.npm	quasar	1.0.4		b78776d822789b946b9b22f6541649e9abd8feb1
org.webjars.npm	quasar	1.0.5		bba68d376c50f300525562fd4d29e0de64d8d666
org.webjars.npm	quasar	1.1.0		9a7d257011aac2fe0855914333ef492ade33d19b
org.webjars.npm	quasar	1.1.7		d8be8b2e644e2144e5510f026ef3419e08c5ea22
org.webjars.npm	quasar	1.10.4		b79222cee55d22909aa2d7713f4e63451a241211
org.webjars.npm	quasar	1.10.5		fd7508c63c9f7c9a5d1c7f8ef145625af072ac0d
org.webjars.npm	quasar	1.11.1		ce7945d0d4dba7eb3a038218ce3a2e18c4c35a5a
org.webjars.npm	quasar	1.11.2		686e893f2b03935c8a5ab846cacf79b430484379
org.webjars.npm	quasar	1.11.3		ca891768609968ace892b1d9c0bd0d899a7f4e08
org.webjars.npm	quasar	1.12.13		47d8389a08b89dbbaa374e8941051695466c7443
org.webjars.npm	quasar	1.12.2		88314daf6a528b84606acc8ac7994922e4939798
org.webjars.npm	quasar	1.12.4		cc1f6b62200fd8f88ef83c526652977e7a5b56e2
org.webjars.npm	quasar	1.12.8		9cbbe51ad91e03105aba4de4c803f6c33b8976d8
