ae.trdqad	sdk	4.7.3		N/A
org.uberfire	uberfire-commons-editor-backend	0.5.7.Final		ab14fd6498babd0c96d2228d7ae93d0e252a8da7
org.uberfire	uberfire-commons-editor-backend	0.7.0.Beta1		495e497f484697297d06a655e49ada41b7a6b6a4
org.uberfire	uberfire-commons-editor-backend	0.7.0.Beta3		d43f7c83a942faa9182f8b2c7e7414e3c687a456
org.uberfire	uberfire-commons-editor-backend	0.7.0.CR1		053e60da3de7440d6e3c39148cb2b4a09bb5f0aa
org.uberfire	uberfire-commons-editor-backend	0.7.0.CR2		695433c22adb1995903ed1c38ce7acd8cb76cdf5
org.uberfire	uberfire-commons-editor-backend	0.7.0.CR3		b7d542b830d90b2413abcae2ad1bfa8e92b75d82
org.uberfire	uberfire-commons-editor-backend	0.7.0.Final		c5eb18bd9fd328f44d8b0a49fd895dd88666ccf2
org.uberfire	uberfire-commons-editor-backend	0.7.1.Final		f1a3ee341768d29ca6bea9580fb86feb2c937894
org.uberfire	uberfire-commons-editor-backend	0.7.2.Final		6f4725f1a83a00580746f66cbe47f614aafd462b
org.uberfire	uberfire-commons-editor-backend	0.7.3.Final		77ae8519c182cb7c37c3a8694a3a67eddbf86c2d
org.uberfire	uberfire-commons-editor-backend	0.7.4.Final		6e8460e43166afc2a68b4142d09b463f3138e744
org.uberfire	uberfire-commons-editor-backend	0.8.0.Beta1		a0018c7abc98bb45e0b2b3a529f9922953aaadeb
org.uberfire	uberfire-commons-editor-backend	0.8.0.Beta2		845eeef5be69e563908a247f8f5a66b4f9e8a04d
org.uberfire	uberfire-commons-editor-backend	0.8.0.CR1		639c09c923818fc78d6c2e7e23108848c3301278
org.uberfire	uberfire-commons-editor-backend	0.8.0.CR2		f57246b0540e3e273ba99f5491bf038b66fb9ece
org.uberfire	uberfire-commons-editor-backend	0.8.0.Final		305cbdf75877bd0ca79b9a2a0e7d1ec35d63191b
org.uberfire	uberfire-commons-editor-backend	0.9.0.Beta1		5dd53f320284ed142de7b34a2e332adcebe282c5
org.uberfire	uberfire-commons-editor-backend	0.9.0.CR1		f80f9993f745c7b2911189dbe3dae008b9b331b5
org.uberfire	uberfire-commons-editor-backend	0.9.0.CR2		36b9c636b129b3bf5614bd4ae7336fc0f6c275d7
org.uberfire	uberfire-commons-editor-backend	0.9.0.Final		4f6503dbdb853376f2283ef2eda39cd80b725463
org.uberfire	uberfire-commons-editor-backend	1.0.0.Beta1		f3faa108e9225b7d32542d5da2accd11c4303f5f
org.uberfire	uberfire-commons-editor-backend	1.0.0.Beta2		ebf04c0afa34208156f523ba6b6505b19b535ae8
org.uberfire	uberfire-commons-editor-backend	1.0.0.Beta3		13d414d795dce44d57136c63cf8f1acf121b1341
org.uberfire	uberfire-commons-editor-backend	1.0.0.Beta4		c43e099bb39032a261cf95f76ffddd32cba0b9ae
org.uberfire	uberfire-commons-editor-backend	1.0.0.Beta5		1793b3d0c557a4fea71af401453223e9d4efde87
org.uberfire	uberfire-commons-editor-backend	1.0.0.Beta6		2e3506d5f384b35f7e22cc6125adddc727408433
org.uberfire	uberfire-commons-editor-backend	1.0.0.Beta7		46c6112e5a67fc15aa8c188075b8f23bb8174581
org.uberfire	uberfire-commons-editor-backend	1.0.0.Beta8		69afeb09b520fd050966e80b41cb84ef415d1d20
org.uberfire	uberfire-commons-editor-backend	1.0.0.CR1		6c16cd97ab4635a5e71bd99fbde98fe318baeb6a
org.uberfire	uberfire-commons-editor-backend	1.0.0.CR2		542237b0d0e0b7a0a0e7e8c521c30225c410921a
org.uberfire	uberfire-commons-editor-backend	1.0.0.CR3		5329c5c0d04efa5b97c6a23801ce3adff2e6c8fd
org.uberfire	uberfire-commons-editor-backend	1.0.0.Final		c520351eb1a5f2ba1016c9c32235e838f457e149
org.uberfire	uberfire-commons-editor-backend	1.1.0.Beta1		5de33a49b24b2da734d26701d783d390c5451dd6
org.uberfire	uberfire-commons-editor-backend	1.1.0.Beta2		4105ac93d86a55fe7e22971e74cc664c5b087515
org.uberfire	uberfire-commons-editor-backend	1.1.0.Beta3		703f2a7dd40715e45ea74bfaf0d81fa943804d3d
org.uberfire	uberfire-commons-editor-backend	1.1.0.Final		56554d32d24e844172e5414aee8efe8046e97335
org.uberfire	uberfire-commons-editor-backend	1.2.0.Final		c9a220cda3df05fd515bad20712b965826d12ec0
org.uberfire	uberfire-commons-editor-backend	1.3.0.Final		1deaf586ce86ef94dee159b107ca0ae3f31cd3e1
org.uberfire	uberfire-commons-editor-backend	1.4.0.Final		7d64aa0cda9e1823493f4a6caf3a1eeb9dfc6ee1
org.uberfire	uberfire-commons-editor-backend	2.10.0.Final		84bfd7f29b452568f2ef905354c608e76a2cac69
org.uberfire	uberfire-commons-editor-backend	2.11.0.Final		c3d31bc7f8ea1db5c0ea6810e0d2de8fed28f0fa
org.uberfire	uberfire-commons-editor-backend	2.12.0.Final		31235ab81a25b0aaea15e7b97ccbe8ce9c2c7c81
org.uberfire	uberfire-commons-editor-backend	2.13.0.Final		09ab0c715ceec2aa51f2ec84155d73173a32d7f7
org.uberfire	uberfire-commons-editor-backend	2.14.0.Final		c07a8753db6e6d79410bd70075e409590e7de5ae
org.uberfire	uberfire-commons-editor-backend	2.15.0.Final		0447de113c3bc66d9b45051a148689754df971b0
org.uberfire	uberfire-commons-editor-backend	2.16.0.Final		4906c5404a173d5defe1b078b95211a6f6ef8b13
org.uberfire	uberfire-commons-editor-backend	2.17.0.Final		d8688ddca2bf0416bca656b9d45b16d49bb0f49f
org.uberfire	uberfire-commons-editor-backend	2.18.0.Final		88d500f3a696c1ac6abf1b7f2e6c1d15001260f1
org.uberfire	uberfire-commons-editor-backend	2.19.0.Final		1c60aff8537675043de4de2a9e222ce655ed3ca5
org.uberfire	uberfire-commons-editor-backend	2.2.0.Final		c9f082e9f3b27fdf011ade117c172bd61854336f
org.uberfire	uberfire-commons-editor-backend	2.20.0.Final		217642c162cea404005f56817292a67dbee1b2d7
org.uberfire	uberfire-commons-editor-backend	2.21.0.Final		156cbd7ee3aca3a3014aa3941460e5c0f6daa749
org.uberfire	uberfire-commons-editor-backend	2.22.0.Final		5ba518ff5d46c4ccae7cd77fee12055ca9c41a93
org.uberfire	uberfire-commons-editor-backend	2.23.0.Final		c2169dbb6274241669c9c8475b9cca600484e0ed
org.uberfire	uberfire-commons-editor-backend	2.24.0.Final		209c58e81d0bf61e179c18f06b98004733685747
org.uberfire	uberfire-commons-editor-backend	2.3.0.Final		75f7029c5a8b6826bc42ef82907b5d7dff52ec88
org.uberfire	uberfire-commons-editor-backend	2.4.0.Final		58be912b40b1f68c820ad32b1e1ef69e07e84239
org.uberfire	uberfire-commons-editor-backend	2.5.0.Final		93034e8b5afbbc68f6711454941a6f7ae07539cb
org.uberfire	uberfire-commons-editor-backend	2.6.0.Final		8c72ef3089c518d49708008236590f1f6bb66d33
org.uberfire	uberfire-commons-editor-backend	2.7.0.Final		f2b9ded138f3a6676530d7f78f095405bce731f0
org.uberfire	uberfire-commons-editor-backend	2.8.0.Final		9cf52f5f2a5537dc571740aab859d7724d98da05
org.uberfire	uberfire-commons-editor-backend	2.9.0.Final		062448425fd84d1064cd1b91f321f3e83bc2a6ec
org.uberfire	uberfire-commons-editor-backend	7.28.0.Final		e95d6faf9f6854b18bf965763e3a9e003fd4b6f8
org.uberfire	uberfire-commons-editor-backend	7.29.0.Final		c08f44275078c4327101fb41e936a3a72fec24d0
org.uberfire	uberfire-commons-editor-backend	7.30.0.Final		6bc255bb9afc8488f91d9fb32950b81467c07270
org.uberfire	uberfire-commons-editor-backend	7.31.0.Final		c062bec0885c610a0a13a8edd755d749ea138d38
org.uberfire	uberfire-commons-editor-backend	7.32.0.Final		f99dc7ee5dfc3cc9ad730b585f35fd6d7700b275
org.uberfire	uberfire-commons-editor-backend	7.32.0.k20191223		4be09b2864225f7f4d0a80f66478ee2a6ebeda0a
org.uberfire	uberfire-commons-editor-backend	7.33.0.Final		d8735354ecfc88d6979e353a68c01a7ee3a956df
org.uberfire	uberfire-commons-editor-backend	7.34.0.Final		b09946c47f3e4743353045bfed84f2e5f14fd60a
org.uberfire	uberfire-commons-editor-backend	7.35.0.Final		2456efc1b0d4e003059f9e9151e4235f13344a82
org.uberfire	uberfire-commons-editor-backend	7.36.0.20200330		aabc17a6bb84532298a66cb5284841cb4238bdee
org.uberfire	uberfire-commons-editor-backend	7.36.0.20200331		9c715b6a3ba2d840470b2524473a3789555a8a3a
org.uberfire	uberfire-commons-editor-backend	7.36.0.Final		c5da32fe0f80de8352ca8de591590cde8217f4ad
org.uberfire	uberfire-commons-editor-backend	7.36.1.Final		a727a65f0531d640370f2dc000681bf9670413bf
org.uberfire	uberfire-commons-editor-backend	7.37.0.Final		d9c65d4f229df16840110592dce307914fed9cb0
org.uberfire	uberfire-commons-editor-backend	7.38.0.Final		59d138f74328ef315e2141811c5e5cff5081688d
org.uberfire	uberfire-commons-editor-backend	7.39.0.CR1		4650c902b226516d2ff737bdefbb46dee7723006
org.uberfire	uberfire-commons-editor-backend	7.39.0.Final		5d448d4545d3272f108e172c98466e199b7ce130
org.uberfire	uberfire-commons-editor-backend	7.40.0.20200703		5c6f379f40bae0977423a2e9234fc2cbd6687cdd
org.uberfire	uberfire-commons-editor-backend	7.40.0.Final		cc013311b64b6088c5b8757edbfb4df0e30c6fc3
org.uberfire	uberfire-commons-editor-backend	7.41.0.Final		84b446dc82cc3fd287296613902ae745fbdf4e29
org.uberfire	uberfire-commons-editor-backend	7.41.0.t20200723		41e1039922885744d1eb863e69eafa4cba5c16a4
org.uberfire	uberfire-commons-editor-backend	7.42.0.Final		ad924a90b365b83911a30e2f7c4ceed5bdcac8d3
org.uberfire	uberfire-commons-editor-backend	7.43.0.Final		d0d325630c8971780451a3e2181a249344321361
org.uberfire	uberfire-commons-editor-backend	7.43.0.t20200824		a23ef2241f2edf24f6bb9e7cea9a75114e53da78
org.uberfire	uberfire-commons-editor-backend	7.43.1.Final		d0e54b33092f57a6b84d18ec1452b09903c62d54
org.uberfire	uberfire-commons-editor-backend	7.44.0.Final		b3c5892e24f71f7b9a8d2afc546440b844483c2f
org.uberfire	uberfire-commons-editor-backend	7.45.0.Final		1e703d8e817250a0b3eee40be056a7485ebd769b
org.uberfire	uberfire-commons-editor-backend	7.45.0.t20201009		9a91b5bdd2eb6af6d2f005b2eb87ea45c09efa92
org.uberfire	uberfire-commons-editor-backend	7.45.0.t20201014		ea82ae60ed53d7e9e187cdd746b0b30d4513a278
org.uberfire	uberfire-commons-editor-backend	7.46.0.Final		181704b18d6fe6b68b3b9b25631c3d0479c3993c
org.uberfire	uberfire-commons-editor-backend	7.46.0.t20201030		46a1076d71d61e987a2b11921f8d7f2a1f6cff04
org.uberfire	uberfire-commons-editor-backend	7.47.0.Final		476cd5d6cdc8a3f3c76e86e0175767ee107ca06c
org.uberfire	uberfire-commons-editor-backend	7.48.0.Final		fdbb82a203bfb190b1393dd24c68ee9d70c43151
org.uberfire	uberfire-commons-editor-backend	7.49.0.Final		f7b08d89a233aa71b64a9a3b88fbe439e3ba6122
org.uberfire	uberfire-commons-editor-backend	7.50.0.Final		9f8a5bde3c6912ffd95c389fd5f901caadd5f128
org.uberfire	uberfire-commons-editor-backend	7.51.0.Final		af6ffb327ee2bf6774139b27eeec04788e9022ac
org.uberfire	uberfire-commons-editor-backend	7.52.0.Final		ba84820590a67b654f557a08673edf2ed933a6f9
org.uberfire	uberfire-commons-editor-backend	7.53.0.Final		0b4d57795ab5fa068cc1e3c32a98597b5d1346d1
org.uberfire	uberfire-commons-editor-backend	7.54.0.Final		62e56fdb5808badcaaa8fa2b3ce54884833fd7a4
org.uberfire	uberfire-commons-editor-backend	7.55.0.Final		de275cae046f93b22c2df646fa87c20b0cb5543d
org.uberfire	uberfire-commons-editor-backend	7.56.0.Final		ca033279b61046524b505e695dbba7f4385ec91a
org.uberfire	uberfire-commons-editor-backend	7.57.0.Final		92b06861dd11cffb6151371e00145b6814199cb3
org.uberfire	uberfire-commons-editor-backend	7.58.0.Final		2a27fac0c8b6df0ed0c5a110611727977d4b6270
org.uberfire	uberfire-commons-editor-backend	7.59.0.Final		ddd4b5fc90e3bcf2f3cf9a039e6776714998cba4
org.uberfire	uberfire-commons-editor-backend	7.60.0.Final		5b8d592d4e65123df319d7d50ce15f693d9c09c2
org.uberfire	uberfire-commons-editor-backend	7.61.0.Final		97270332b6a3a91bbd32c0af5b352f7f41cb5ca2
org.uberfire	uberfire-commons-editor-backend	7.62.0.Final		266106ff5fed44d369921df437a0179e89b7a340
org.uberfire	uberfire-commons-editor-backend	7.63.0.Final		51c9a67e984e25c184089be2b80abfc55ae0f4a6
org.uberfire	uberfire-commons-editor-backend	7.64.0.Final		a567a2cba87b639cb02f0120df40b59b689e6ba9
org.uberfire	uberfire-commons-editor-backend	7.65.0.Final		caaf19bd29f44898ca0434a4b9b79df04d495989
org.uberfire	uberfire-commons-editor-backend	7.66.0.Final		2bfa8013f4d426fd588979979c93c5a523892677
org.uberfire	uberfire-commons-editor-backend	7.67.0.Final		b5d99c541739c629aa22183aa8f45ee24a53889a
org.uberfire	uberfire-commons-editor-backend	7.68.0.Final		849f044562bcd6ed49f85c11f0f320569478dc6b
org.uberfire	uberfire-commons-editor-backend	7.69.0.Final		5111c011e443f19f7b3c781ac9bc66747913a1b8
org.uberfire	uberfire-commons-editor-backend	7.70.0.Final		dd8fd2b64ff221cb7461433f845a2d0a2a3cbd90
org.uberfire	uberfire-commons-editor-backend	7.71.0.Final		f2bcfcb3e0f81c942686e292df6ef8f137fb4874
org.uberfire	uberfire-commons-editor-backend	7.72.0.Final		62d54b5049c9223fb555a60b9711c012983a269e
org.uberfire	uberfire-commons-editor-backend	7.73.0.Final		8f5fdaf4bdf85e9786d4732db6185116edad0ddd
org.uberfire	uberfire-commons-editor-backend	7.74.0.Final		f510c601e43ecb3a5cc518c643521cebe0748a28
org.uberfire	uberfire-commons-editor-backend	7.74.1.Final		01aa364cd9bc1fc18af7dd011d952c4b5af1c433
org.webjars.bower	enquire	2.1.2		6b4395c6efa06f49ad9124c8a02a174653304859
org.webjars.npm	bootstrap-waitingfor	1.2.7		8f006d1b0be165f91d96882c3c45451be4681ea6
org.webjars.npm	csg	1.0.1		68a2324cbbb536f763af00fbd6c9f18957d85d89
org.webjars.npm	forever-agent	0.5.2		ce5daa6b72e899b69a9f18a3c38814677cf07498
org.webjars.npm	forever-agent	0.6.1		ed995e59aee9cdd9fc1c93ac022774e3c4e7d330
org.webjars.npm	jss-expand	5.1.0		ebe1499f6262ef7b32f1cc0c275f81fe5f0d260d
org.webjars.npm	jss-expand	5.3.0		20f0634b4f40a55dd374c84f7f1b7dc032716e07
org.webjars.npm	mdb-ui-kit	3.10.2		3c51003f8cd53ad9f00a82a9258b2d02f61b6cd0
org.webjars.npm	mdb-ui-kit	3.11.0		78453363a09fa7319115c6dfc0dc2e650a030516
org.webjars.npm	mdb-ui-kit	3.9.0		30d5b5cbb8242b6246a4d3b37ad6911306fef568
org.webjars.npm	mdb-ui-kit	4.1.0		d101ab867c08dc88e8aff23e4bef866df9541db7
org.webjars.npm	mdb-ui-kit	4.2.0		64c53393178c87d9d4defc5d064cb76c8a59d460
org.webjars.npm	mdb-ui-kit	5.0.0		e4d284b87e33e42253fc9880df4be2bfb40093ce
org.webjars.npm	mdb-ui-kit	6.2.0		2cdd762b0952050783b6c3f6aa693203147d2446
org.webjars.npm	mdb-ui-kit	6.3.0		3820374fb91eec840c2733ef57991600009a2951
org.webjars.npm	mdb-ui-kit	6.4.0		2a1e41c29f95053271efeec8333ff69ddaa3b9ee
org.webjars.npm	mdb-ui-kit	7.1.0		2e9edb0cd53f2eaf00184f998509690ecc93b646
org.webjars.npm	mdb-ui-kit	7.3.2		39ebe5c4997115cbae830b860274630e84c0bb28
org.webjars.npm	mdb-ui-kit	8.1.0		ca04f805572fed35c5278deba227760718e50db8
org.webjars.npm	mdb-ui-kit	8.2.0		9d89d2640ffb206032d4e54a1ef3e1edc6502409
org.whispersystems	axolotl-j2me	0.2.0		4db10b3cf1cc435947534c6bf74551fbf60dd196
org.wicketstuff	jasper-reports	1.4.9.1		a5d87baeae1fffe422f62261d47d55ca3add08af
software.amazon.awscdk	s3	0.10.0		60cc571c4ab77a2d96c0bd6973fb8677a97ab693
software.amazon.awscdk	s3	0.11.0		e14fdcd7dca4fd0961782a1c1f037af8aff45bc3
software.amazon.awscdk	s3	0.12.0		bccaa25480f0828369b93f0d0896fc7b11cb3e8e
software.amazon.awscdk	s3	0.13.0		778341b5a695dabf89fac5f931704031df2cbe06
software.amazon.awscdk	s3	0.14.0		52f6951627b656b83364ee46348d4ef5ad2436e9
software.amazon.awscdk	s3	0.14.1		fa1705b655dcd54f3ec2668a9a932ef63477a752
software.amazon.awscdk	s3	0.15.0		e3751d73ce2185a9e5df32da3ccd864232ab76a9
software.amazon.awscdk	s3	0.15.1		19ae9d0e6e654a20d644e8b4df3ff44a3fb7d68b
software.amazon.awscdk	s3	0.15.2		6f67ab9e1dcc4b0063e88ffca8533e0af421e59f
software.amazon.awscdk	s3	0.16.0		7269391aa9bdeff9cc3e19a9bd848f834f7acc02
software.amazon.awscdk	s3	0.17.0		d7deb82c00f67f10382df08ab517ccd8aea664f4
software.amazon.awscdk	s3	0.18.0		79edaf1e0a6393865f710888cfd312c2c5d4f864
software.amazon.awscdk	s3	0.18.1		282f13221f8f54369e36989ccda9d9fe4a0d33fb
software.amazon.awscdk	s3	0.19.0		e4e5207f83396ca46bf3f4a830bed54c2e39faa0
software.amazon.awscdk	s3	0.20.0		fb2b9f7d7dbda6a47c4c7557e8ae328464d9b7ed
software.amazon.awscdk	s3	0.21.0		c39e4ab7e4484cb02277e3424312664f53bbda99
software.amazon.awscdk	s3	0.22.0		067b38adb5ef58300cfd0883b0aa0c0d4f91967f
software.amazon.awscdk	s3	0.23.0		3b2ba29d83ec1e8ca81784dfeffa39253dde4f37
software.amazon.awscdk	s3	0.24.0		9d2124be1dd229d5c4817f29d9fc6b990f9040a8
software.amazon.awscdk	s3	0.24.1		451913cdbd15b42d5eae1496a88934068a0d06e5
software.amazon.awscdk	s3	0.25.0		232bec2e3a8ae009f91625b4aafb166484cb5fe7
software.amazon.awscdk	s3	0.25.1		aefedc74807aa8a78c4cdb45257aca32bceae380
software.amazon.awscdk	s3	0.25.2		bbf56f62d1d82deb2ea17961ba8be7615a36706c
software.amazon.awscdk	s3	0.25.3		69e8c276b40d63054daecb1cc25a65e46ac27d03
software.amazon.awscdk	s3	0.26.0		33f0477f3837b2934325a0240b7ce9b33c8feeb2
software.amazon.awscdk	s3	0.27.0		fe5befc5cebbb3ed988c8551f49e796d078b5571
software.amazon.awscdk	s3	0.28.0		ee0c648bcb3a938f4f144debcec1060558852097
software.amazon.awscdk	s3	0.29.0		26e1ccbbf30fa6c7f65bb978a52525dea2da0fc3
software.amazon.awscdk	s3	0.30.0		eda7ad8798a7685a00bef5e1179e9ef4c3aebf25
software.amazon.awscdk	s3	0.31.0		5b60c5dc00572fd60dfc7bd87a8b73b1a801dd37
software.amazon.awscdk	s3	0.32.0		7cc1781324c3c1fa9b72174df1c507c9b874b0f6
software.amazon.awscdk	s3	0.33.0		62f2141d08e64cbd2c4746ee79083fca0e6d57f5
software.amazon.awscdk	s3	0.34.0		231b606e29cf601fa8e40c1bd9c542251bbd91b0
software.amazon.awscdk	s3	0.35.0		4068e4c852edd65e82f93311b549d326b6fe841b
software.amazon.awscdk	s3	0.36.0		309ff625dd313b40a4b13bb1613b6278c48bef1d
software.amazon.awscdk	s3	0.36.1		dfff2e68b06fdf3815d048ed8beb5374e6544288
software.amazon.awscdk	s3	0.36.2.DEVPREVIEW		cf322d04bbf2c13f23547106c4d37489d138c3a0
software.amazon.awscdk	s3	0.37.0.DEVPREVIEW		a56f14247faf11635da952bcd82ad4e52c02bb7d
software.amazon.awscdk	s3	0.38.0.DEVPREVIEW		9ca7b2e716d90a01b4339a2a1001c95422e7c749
software.amazon.awscdk	s3	0.39.0.DEVPREVIEW		8d964cb9cdb35b0e71e434490516ba52031de96d
software.amazon.awscdk	s3	0.8.0		b1c018873e89d2372ad4afff24c2f537f97c3672
software.amazon.awscdk	s3	0.8.1		e8dac67b66a8ec86a083d9ec451100cac4ba43bb
software.amazon.awscdk	s3	0.8.2		9c0ea0207fd51b9b0a6779113c143826c2c612f5
software.amazon.awscdk	s3	0.9.0		25e4f4b5d03aa5e1daf6d8b2fb2270918b50d451
software.amazon.awscdk	s3	0.9.1		469b8bfa75dd1ad66b1c2aff0964f161d5a05c82
software.amazon.awscdk	s3	0.9.2		c323dc61428220b740fe3b8f58f2498bfce4833e
software.amazon.awscdk	s3	1.0.0.DEVPREVIEW		f01f539602c94d55d719f63530d9ff5d558640fb
software.amazon.awscdk	s3	1.1.0.DEVPREVIEW		965af31a51d46e29b5e5390118db4423776d0749
software.amazon.awscdk	s3	1.10.0.DEVPREVIEW		28e715c4fb5a4d31f32c6c6a21b61d3ef975fa62
software.amazon.awscdk	s3	1.10.1.DEVPREVIEW		c2123ccbc397886f074bc66b57488f56bc1f6eed
software.amazon.awscdk	s3	1.100.0		1c4f8a4f9194b0bf796258f767fb42dc0c37d539
software.amazon.awscdk	s3	1.101.0		d62b719ca50621da002f951a10a945c5fad1bffc
software.amazon.awscdk	s3	1.102.0		d7d9b1946fa3c244c5c740f28953035d6aeddd11
software.amazon.awscdk	s3	1.103.0		86b5d918d13730575bcb557399e777c1bb2cfb40
software.amazon.awscdk	s3	1.104.0		48a577b8712855feffd71a71defa41ab19b3a1cd
software.amazon.awscdk	s3	1.105.0		e614694ab48f79fd750ed6669b168b897ef3a803
software.amazon.awscdk	s3	1.106.0		5e200949273a58c3642feb431ee172c8d6fce2f9
software.amazon.awscdk	s3	1.106.1		d18881df68240c5c607e0ee026eb5df86923e9cf
software.amazon.awscdk	s3	1.107.0		3e9422bbcd17f8110676a0306c7bd36f548436ee
software.amazon.awscdk	s3	1.108.0		c7366091501c40f677641781174fb57e65be711f
software.amazon.awscdk	s3	1.108.1		668ecdfce11153545f804450050fdb9797cd1274
software.amazon.awscdk	s3	1.109.0		7aef8e9df877a3d2355a4b218ae531f1194ef9eb
software.amazon.awscdk	s3	1.11.0.DEVPREVIEW		fae438fde4dc0c9a614b04b9800eb574ee7a3de0
software.amazon.awscdk	s3	1.110.0		5d0d9419fb21d9ee4db12dac6a5710e05178d4f7
software.amazon.awscdk	s3	1.110.1		dae4c1b0bf4c7db8968f3fe5eba744c53433c513
software.amazon.awscdk	s3	1.111.0		b32bc3524d566e25e94f9a8c937e2fe97f0e0d30
software.amazon.awscdk	s3	1.112.0		7ab9ab1a04ac053132ba02e6ce0c5f501553f384
software.amazon.awscdk	s3	1.113.0		a91dfeb4e8fd8770b95055fe8ecb96a586f6991b
software.amazon.awscdk	s3	1.114.0		c6d9fa6d4832fb6d698d02335d6c63bd6cf2e4fd
software.amazon.awscdk	s3	1.115.0		8068e2a94772537e2e041c1e78e01c3881745a81
software.amazon.awscdk	s3	1.116.0		93a8b618dbfdd01e23db077ee9d07b640233e63f
software.amazon.awscdk	s3	1.117.0		f3b5ec042823ee5e14a1105b9ede6aa6a94031d8
software.amazon.awscdk	s3	1.118.0		a2f6dad21e69442d8d8fe89121ec7ba80292aeaa
software.amazon.awscdk	s3	1.119.0		a38491c10bdb2a43622ff2d251fccc43cc9bd125
software.amazon.awscdk	s3	1.12.0.DEVPREVIEW		908e0a753c29cb61bc10afd47daccf8378dc0f29
software.amazon.awscdk	s3	1.120.0		6497c33d82d4050fb3c33086939a3c73de5b7b96
software.amazon.awscdk	s3	1.121.0		97b0215573db673709ec21d9573938d00152c3cd
software.amazon.awscdk	s3	1.122.0		e9327544c54b2e823933d390702d5797cdc896c7
software.amazon.awscdk	s3	1.123.0		ed77cf9d7c316f9874dabcea33d0e0a22fabd509
software.amazon.awscdk	s3	1.124.0		6f70c9b7a3c0e0ece8bec4e62ca0f53289e7d32c
software.amazon.awscdk	s3	1.125.0		c423cab4059bd994ca469d126efc2ba23d88f6c7
software.amazon.awscdk	s3	1.126.0		016ac80c11f37a6c773c3998e8284926c02359c9
software.amazon.awscdk	s3	1.127.0		8d41132039c361d97f9259e793fc8c8c427339d9
software.amazon.awscdk	s3	1.128.0		448ab3b6602fcbf7d7fb34925a18874218507dd6
software.amazon.awscdk	s3	1.129.0		9ba927f3f1870fb82624f551ecac361b9375ff28
software.amazon.awscdk	s3	1.13.0.DEVPREVIEW		b3aab007776e3d9d4f2a7f989c09e9422204b45f
software.amazon.awscdk	s3	1.13.1.DEVPREVIEW		a854616ac7b6b84c717f95ca937a2f276aa6b497
software.amazon.awscdk	s3	1.130.0		3cbd851010c0373d97c89d20eda688524a690a68
software.amazon.awscdk	s3	1.131.0		ad15ec41df2947b6bccbf34840f86adcfa38a6bb
software.amazon.awscdk	s3	1.132.0		b4c0325642680c3e922bc344dc6091ca14c1a45a
software.amazon.awscdk	s3	1.133.0		1a2221154d20b18b8484fa40f53209ef9bdc1eba
software.amazon.awscdk	s3	1.134.0		4c2e8d8fc534124456145c99d050dea98be99b4b
software.amazon.awscdk	s3	1.135.0		ea69f61bbd4ba608de8673acd2747a20a4f7a51b
software.amazon.awscdk	s3	1.136.0		2b3abad4cf5f74f14112319d00ad65a0cfbc0c73
software.amazon.awscdk	s3	1.137.0		bbffb2bd64e51830ecb351bde1e0b63354950323
software.amazon.awscdk	s3	1.138.0		eff5a11f6879a961ec3e50092c9bd8b034aa8b2c
software.amazon.awscdk	s3	1.138.1		da207cd9d83fbeddf93ed3c7e4b25673c57f1a28
software.amazon.awscdk	s3	1.138.2		83cdae4cd27d57224d1cd93a9f49b428ce3c5b45
software.amazon.awscdk	s3	1.139.0		c17ab5e78000f64d85910d867b7155861a76bcf9
software.amazon.awscdk	s3	1.14.0.DEVPREVIEW		ee54b7e729d94ac80faed6efcf38d3fa3f20e4a8
software.amazon.awscdk	s3	1.140.0		fd6eb7b802d70d485340997d39262afda073ac6b
software.amazon.awscdk	s3	1.141.0		45f023abbaf67d3aff2611999bc21789eb9f8938
software.amazon.awscdk	s3	1.142.0		1ab318a1e4a2e5f9e7845b971577995b43661b35
software.amazon.awscdk	s3	1.143.0		c3024fc3ee2b1416ba1639331f877c9d5cc8e333
software.amazon.awscdk	s3	1.144.0		25f0e24e010bd9efb761b8f5bbca094496654117
software.amazon.awscdk	s3	1.145.0		18b73fd2c634d956774ad2fe4b007bf001c6aa03
software.amazon.awscdk	s3	1.146.0		199b8268af96857bb090c55515c7a3a4ed495255
software.amazon.awscdk	s3	1.147.0		7f15c324fb9fcede586f3888c5a6fe14ae83a5f0
software.amazon.awscdk	s3	1.148.0		7632b7c58a7f4abd55198a0025a5b66718380abd
software.amazon.awscdk	s3	1.149.0		c2733888e011f9e436954f86bd1db47dc7f33da6
software.amazon.awscdk	s3	1.15.0.DEVPREVIEW		638629e4bc5eb1b7fe73dbd7535bc9d100213cdc
software.amazon.awscdk	s3	1.150.0		edfb189fa01e709f10a0953cc0b0bdf01db6ce9f
software.amazon.awscdk	s3	1.151.0		a1492f29d7e04246f5a6a5e4f9981fe0710a7af4
software.amazon.awscdk	s3	1.152.0		fd6aa1e75dc879bde00a50955e91cad816fe58eb
software.amazon.awscdk	s3	1.153.0		aab611cadee4a64b97e6462a1cca93534edff75a
software.amazon.awscdk	s3	1.153.1		df844d06b99910bc88ab806f9e7c99c667047c61
software.amazon.awscdk	s3	1.154.0		13e4d26a13068817fb8851681d6215e863dd6ce3
software.amazon.awscdk	s3	1.155.0		1bac658cd6c1bc8ba10f0020a228b1961b3e4c69
software.amazon.awscdk	s3	1.156.0		61ae04aeee57495d84ce7c870e0ada182fb14b37
