be.objectify	deadbolt-scala_2.13.0-M5	2.7.0		1280c3eccef955fab35e7e383691ea37652dd1d7
com.amazonaws	aws-java-sdk-gamesparks	1.12.418		1643b0c840d85882c182985f2b46543ecf94e2fe
com.amazonaws	aws-java-sdk-gamesparks	1.12.419		214ac9d35e16e8068a87fc0679b56e9c9d7754ec
com.amazonaws	aws-java-sdk-gamesparks	1.12.420		f10f1f0ceefb891470e3b7fb33351da041714c01
com.amazonaws	aws-java-sdk-gamesparks	1.12.421		ca3d39ab48c0df672c5cd0b4556e9f73e227fc46
com.amazonaws	aws-java-sdk-gamesparks	1.12.422		62814a4d25e3f523964fe512204f0dbcdd3c7e7f
com.amazonaws	aws-java-sdk-gamesparks	1.12.423		d8d5aa1c2c1e1e9673a2eb837aed83cd8f3fb20d
com.amazonaws	aws-java-sdk-gamesparks	1.12.424		bc4cb9be6b0c612983a428e68dd0e2536d02ad63
com.amazonaws	aws-java-sdk-gamesparks	1.12.425		847dc2af51d31ac4a2fe251f152046f92fdfef4b
com.amazonaws	aws-java-sdk-gamesparks	1.12.426		00a4fe24e17e94b9579cb12f18b24d26410ce02e
com.amazonaws	aws-java-sdk-gamesparks	1.12.427		99a40b06ae37fb729c60e054083d9613c7bac4a4
com.amazonaws	aws-java-sdk-gamesparks	1.12.428		79010409eda3b072e3b5cd73f515cb7f1447723f
com.amazonaws	aws-java-sdk-gamesparks	1.12.429		9bf4b5944267e5ac6d6dd1fea6f3bab4fe7b4f8f
com.amazonaws	aws-java-sdk-gamesparks	1.12.430		0e19109bcda3bc1c899e6464096bd9dad52f9c59
com.amazonaws	aws-java-sdk-gamesparks	1.12.431		4d1d5eb1321bafaee499359944b54317cc77785f
com.amazonaws	aws-java-sdk-gamesparks	1.12.432		ab4f3bf10f6f37e35f52ccff190bc45da358a113
com.amazonaws	aws-java-sdk-gamesparks	1.12.433		85c66986f0459fd3478f228b63815b5eda123f2a
com.amazonaws	aws-java-sdk-gamesparks	1.12.434		4befab5e479400765acc8d63871bffb05820a46e
com.amazonaws	aws-java-sdk-gamesparks	1.12.435		cf8fa98f77dacc73f3525a8104516ed7dd132e62
com.amazonaws	aws-java-sdk-gamesparks	1.12.436		e03970ed8952d8022b083fcad07c981dfad62f5f
com.amazonaws	aws-java-sdk-gamesparks	1.12.437		7ad297f0ab609a7d828ddad6caf8bbe3b500b9ab
com.amazonaws	aws-java-sdk-gamesparks	1.12.438		ee6e976551fcda5ed6e121662ef8436117d12c54
com.amazonaws	aws-java-sdk-gamesparks	1.12.439		9b10796b1276603261af45dda2a4feb46210c203
com.amazonaws	aws-java-sdk-gamesparks	1.12.440		d50a8015f8abac5bfcfd1b36bee9863c8bf50adf
com.amazonaws	aws-java-sdk-gamesparks	1.12.441		ace9d217b412130cedc9460c1e95eeac0dffce34
com.amazonaws	aws-java-sdk-gamesparks	1.12.442		a3256e067e9e6100d98fc2b7609533f2d3e60b1e
com.amazonaws	aws-java-sdk-gamesparks	1.12.443		97f5e646666331e0b907c3e6d164fba485778c49
com.amazonaws	aws-java-sdk-gamesparks	1.12.444		053d6c6ab7d1da5ef02531bf2ab4395e058fa1bd
com.amazonaws	aws-java-sdk-gamesparks	1.12.445		db90abf4de5f41c7062b84fdb5cee225fa42593c
com.amazonaws	aws-java-sdk-gamesparks	1.12.446		ee1d05f74376b519c53eab89efa3074000c37baf
com.amazonaws	aws-java-sdk-gamesparks	1.12.447		e934d036cb237d0e3ea904ca385bbbb38c4ebe01
com.amazonaws	aws-java-sdk-gamesparks	1.12.448		0786968a399cba949d52b3666d0fc835509b9029
com.amazonaws	aws-java-sdk-gamesparks	1.12.449		b5b2e4bf743abbc63ab0fe4e70c4856fecc80388
com.amazonaws	aws-java-sdk-gamesparks	1.12.450		e716ec8d666bfca41215030873e52e753b78f704
com.amazonaws	aws-java-sdk-gamesparks	1.12.451		3e906c67c7cfa92f20937171ef47dcce1d334c30
com.amazonaws	aws-java-sdk-gamesparks	1.12.452		aca686d372f96f1afd60b367f63c5e29e4998fb0
com.amazonaws	aws-java-sdk-gamesparks	1.12.453		4dd1bc9cf734d622094372f656bab35093300fb3
com.amazonaws	aws-java-sdk-gamesparks	1.12.454		615695c6cdf4c3dea096e8c9f2d710f3cd7906ce
com.amazonaws	aws-java-sdk-gamesparks	1.12.455		cbbd9e1591f1f1f0e17474c40e903a831f6068c6
com.amazonaws	aws-java-sdk-gamesparks	1.12.456		6d57e54e07904e86808d93d89e22a8fa5b33501d
com.amazonaws	aws-java-sdk-gamesparks	1.12.457		42b5c6cabd85519b6208baf98baf59f94638d575
com.amazonaws	aws-java-sdk-gamesparks	1.12.458		73b1dc4cb94a14908a8c283610cc2687bd803fb8
com.amazonaws	aws-java-sdk-gamesparks	1.12.459		369ec0347c39a1ba9e855b08eb11de6c93a3a6b3
com.amazonaws	aws-java-sdk-gamesparks	1.12.460		2d057b0368a1ac31193d3d475b87f0e5df097049
com.amazonaws	aws-java-sdk-gamesparks	1.12.461		a6b0914da3776d167b4c23cbf48d43178eaedefc
com.amazonaws	aws-java-sdk-gamesparks	1.12.462		e5215b70468dbbfcd9822fb95a2d3d522d0c3a02
com.amazonaws	aws-java-sdk-gamesparks	1.12.463		d5a2669258ab59497399617902fb4fd5e9f01664
com.amazonaws	aws-java-sdk-gamesparks	1.12.464		d182267f59cef86a00e9f7c3db7382472ffc0b9a
com.amazonaws	aws-java-sdk-gamesparks	1.12.465		349bc869e7747939b60d56eef3843f22fb8a4d2a
com.amazonaws	aws-java-sdk-gamesparks	1.12.466		e09c8699fa9963e0da9f48d55b52d099f4e25111
com.amazonaws	aws-java-sdk-gamesparks	1.12.467		6967bf505f3207f608bb5b3d78fe8e90928b73f9
com.amazonaws	aws-java-sdk-gamesparks	1.12.468		bb7d1870d7bc6f276d72136618479dd8ed9a9cba
com.amazonaws	aws-java-sdk-gamesparks	1.12.469		b7771ff15ca92a6bf3ad5ce6d5a908081cbf28b0
com.amazonaws	aws-java-sdk-gamesparks	1.12.470		098a9a37ea648f83223c81273f08264cd70f0616
com.amazonaws	aws-java-sdk-gamesparks	1.12.471		6aeda7a76733fe84e415bd3ae7c7c1151c568d0f
com.amazonaws	aws-java-sdk-gamesparks	1.12.472		95d81b2b284328066679ec1adad1a0258b45cd7e
com.amazonaws	aws-java-sdk-gamesparks	1.12.473		a434d436a805150ac3db902df5e27ab5712c5e89
com.amazonaws	aws-java-sdk-gamesparks	1.12.474		9d0fcfa6f2d200dbb2da565e286d6f5f27072943
com.amazonaws	aws-java-sdk-gamesparks	1.12.475		cd590c2739b9aafab76e76ce070b04170fe3bab8
com.amazonaws	aws-java-sdk-gamesparks	1.12.476		67c39ae3f7e4cec108ccd4a49defae340746f911
com.amazonaws	aws-java-sdk-gamesparks	1.12.477		80558682720bfbc651fc0e570fd561c31066d739
com.amazonaws	aws-java-sdk-gamesparks	1.12.478		bc423d17db6f72c06b228fc9ee642c30102ed92b
com.amazonaws	aws-java-sdk-gamesparks	1.12.479		daa491a18522844701084c2da68e2e7c53326345
com.amazonaws	aws-java-sdk-gamesparks	1.12.480		57b0735f017bf3157a806c9bce7321e7efdcbee1
com.amazonaws	aws-java-sdk-gamesparks	1.12.481		64007600fd1ba831bae515cbb9f11253fae0b427
com.amazonaws	aws-java-sdk-gamesparks	1.12.482		3b29db7a9a6adeaaf211b4af4d5ab9a53e2855fe
com.amazonaws	aws-java-sdk-gamesparks	1.12.483		3191aa2445f4e6e821172878b026133700857c80
com.amazonaws	aws-java-sdk-gamesparks	1.12.484		739d8a5bd42f3016abdd9371e1f8bad721a0c4d1
com.amazonaws	aws-java-sdk-gamesparks	1.12.485		84d4fa97171db0d17e845d98b9d9ce3a8e119714
com.amazonaws	aws-java-sdk-gamesparks	1.12.486		2efbe371b2a9a40e66fdcfd388fcce64eb66ffae
com.amazonaws	aws-java-sdk-gamesparks	1.12.487		2f2d72eaf453981e7f9ebc8330fde432dc4945a9
com.amazonaws	aws-java-sdk-gamesparks	1.12.488		bec15d5c3182f873e41ea7021a3674b0d785d19e
com.amazonaws	aws-java-sdk-gamesparks	1.12.489		97700e95eb81bba3d2ff45dd86b118b56821a9b4
com.amazonaws	aws-java-sdk-gamesparks	1.12.490		824628425febb311e5e620db8dfa0ecf25473d8d
com.amazonaws	aws-java-sdk-gamesparks	1.12.491		1982bb6ac7a2fd2e83bfca3ffd14b1b2770dd56a
com.amazonaws	aws-java-sdk-gamesparks	1.12.492		bd89c92a97626aa5fe7d1f0d5f0f0686abc579d1
com.amazonaws	aws-java-sdk-gamesparks	1.12.493		2ec37c671e6af3ca3b4a9ca31234632f6c292792
com.amazonaws	aws-java-sdk-gamesparks	1.12.494		1f07879f6add53bad214baebee85f3a7f7eaccc0
com.amazonaws	aws-java-sdk-gamesparks	1.12.495		d12e4226836345449deac28588aea7d49c3544ca
com.amazonaws	aws-java-sdk-gamesparks	1.12.496		3eacf45bc939ccc369e283278c70881691b0fe33
com.amazonaws	aws-java-sdk-gamesparks	1.12.497		342d66b9709217cb0e8fdef40eb22b49b1123d9e
com.amazonaws	aws-java-sdk-gamesparks	1.12.498		513dd3d43a6483a6b62ed6481d70b1afde416e7e
com.amazonaws	aws-java-sdk-gamesparks	1.12.499		909bb21398fe4c71190093efa75a684ae6d7f09a
com.amazonaws	aws-java-sdk-gamesparks	1.12.500		d0b3f6fe3dbafe111a419ed6c386d956bb22bc24
com.amazonaws	aws-java-sdk-gamesparks	1.12.501		1622acbcd345ce93b862f99942b918255aa47130
com.amazonaws	aws-java-sdk-gamesparks	1.12.502		e7f8cce921cc8fe75af6c4e9fb0d70bab25f778d
com.amazonaws	aws-java-sdk-gamesparks	1.12.503		759d2191db235853ba7ffa96174cce690f874e9c
com.amazonaws	aws-java-sdk-gamesparks	1.12.504		61e9b802c92695414bc8cc49110bfdcc28738265
com.amazonaws	aws-java-sdk-gamesparks	1.12.505		9ac168360264af72dcc128a7d67aac5f8e3bbd7a
com.amazonaws	aws-java-sdk-gamesparks	1.12.506		f5eb38f55b9e31bcb300c9572dbc0b4ee9e2454b
com.amazonaws	aws-java-sdk-gamesparks	1.12.507		bc556355c305ba5faf3377d467e8e58ff6f0db2b
com.amazonaws	aws-java-sdk-gamesparks	1.12.508		916065096be6f37babba9e0e040f27d732a4b86e
com.amazonaws	aws-java-sdk-gamesparks	1.12.509		72b3a361db775f8fa467bf59c10393bd29da084a
com.amazonaws	aws-java-sdk-gamesparks	1.12.510		f5b65f6423333a02a504e52b54ad7c7f4618e975
com.amazonaws	aws-java-sdk-gamesparks	1.12.511		b9b099ace3dc0403ab7b31c336aa9c3335c073a1
com.amazonaws	aws-java-sdk-gamesparks	1.12.512		547ba56feacfa08b0fbf654625e1ee897cba6089
com.amazonaws	aws-java-sdk-gamesparks	1.12.513		dc20445b36e62f6f9d636c789850165fc9c92ff6
com.amazonaws	aws-java-sdk-gamesparks	1.12.514		617c56d55f8b9ddf01af05fb636c526b2b6360b6
com.amazonaws	aws-java-sdk-gamesparks	1.12.515		60d87405e6a46a2b7b357d69f747ce6e766f8a2f
com.amazonaws	aws-java-sdk-gamesparks	1.12.516		6e39bb3a34e1e27fd7d1e7188948d8b00aef1ac0
com.amazonaws	aws-java-sdk-gamesparks	1.12.517		ed611135692c2068b2e2379f982a30cee8d0db6c
com.amazonaws	aws-java-sdk-gamesparks	1.12.518		ab3f7b28d344e57aaf09b624adf1b3a7c464c1b6
com.amazonaws	aws-java-sdk-gamesparks	1.12.519		0017bdb3d89331f5caf523a56736bfb6359dda67
com.amazonaws	aws-java-sdk-gamesparks	1.12.520		55b0d401fe071e421dcd179192c943b3d97f5acc
com.amazonaws	aws-java-sdk-gamesparks	1.12.521		f0b73c7d8a074240936c6f95e4ac5721b0161604
com.amazonaws	aws-java-sdk-gamesparks	1.12.522		dd5a378aa2a0c9dd1c0954d9db8a355f900d2baa
com.amazonaws	aws-java-sdk-gamesparks	1.12.523		fbd5d71842c8f3fb200205b581e152805faf9ddc
com.amazonaws	aws-java-sdk-gamesparks	1.12.524		55453078ee86c9a4628033bab22fd3b2ea384946
com.amazonaws	aws-java-sdk-gamesparks	1.12.525		f3ffcc110ca8d108415669e3de6ba0e06c4a9fa0
com.amazonaws	aws-java-sdk-gamesparks	1.12.526		ca678a4ac950cc354f96aff94018c2b8d1a54e29
com.amazonaws	aws-java-sdk-gamesparks	1.12.527		a4db76397e27dba8eb616f7ca8f7171a657ebe50
com.amazonaws	aws-java-sdk-gamesparks	1.12.528		7ec83608ea4a4f4d35cd03f0940198514e7f0ed7
com.amazonaws	aws-java-sdk-gamesparks	1.12.529		edda0d46e09aa6d287fd66e213e8b4cde2439530
com.amazonaws	aws-java-sdk-gamesparks	1.12.530		83d5dc85d2bc6395b4ba2529609b7ca866645519
com.amazonaws	aws-java-sdk-gamesparks	1.12.531		562e98dac39eb5350f075522bd9abfc0cc62b9a5
com.amazonaws	aws-java-sdk-gamesparks	1.12.532		0b2a7d90b82b66f0b636e0e8d66a2ea225293bdc
com.amazonaws	aws-java-sdk-gamesparks	1.12.533		b92242a6b7bad182ec0512271f41b7f6ade51d3c
com.amazonaws	aws-java-sdk-gamesparks	1.12.534		268a6518ade98ccd8dcbbe55a12aab6051f21c4d
com.amazonaws	aws-java-sdk-gamesparks	1.12.535		3237b5bc9b6bc5a83bea9cfbd881646b6aecc4eb
com.amazonaws	aws-java-sdk-gamesparks	1.12.536		190b7b421c36556c4ce99351e137186ae312b423
com.amazonaws	aws-java-sdk-gamesparks	1.12.537		d0e63c0ef5e3548114698fc6162e2841d31943b5
com.amazonaws	aws-java-sdk-gamesparks	1.12.538		d539dc03f70099aa446aa3776471b09d1a4c353c
com.amazonaws	aws-java-sdk-gamesparks	1.12.539		552acb720c43be6405add8055d13750f453f3b7c
com.amazonaws	aws-java-sdk-gamesparks	1.12.540		022fc3d146621bd9b8df305c9677673cac9d5291
com.amazonaws	aws-java-sdk-gamesparks	1.12.541		5fc486e9272b05da73eed8fe7b24d90d497328f4
com.amazonaws	aws-java-sdk-gamesparks	1.12.542		65068f716f15883c91f2e96daf1b814e71154261
com.amazonaws	aws-java-sdk-gamesparks	1.12.543		4f292ff15595bdc1fef573e1b6800f8407f11349
com.amazonaws	aws-java-sdk-gamesparks	1.12.544		ae3d1229fba112b94956d270f47c8d4fca9c088a
com.amazonaws	aws-java-sdk-gamesparks	1.12.545		f994fdc22d227b144b2d764c9c0b4730a62ebaf1
com.amazonaws	aws-java-sdk-gamesparks	1.12.546		aa47ec3c14c2e166ad63443f6872a25b600d5d7c
com.amazonaws	aws-java-sdk-gamesparks	1.12.547		2c3c550c448999d65065dcab3874bbb1227a3ef2
com.amazonaws	aws-java-sdk-gamesparks	1.12.548		d36e35ecc77949ab5feed176f0c85888d0d66213
com.amazonaws	aws-java-sdk-gamesparks	1.12.549		f8f5a060897ebf66d9340da1a9cf147735e5e8c8
com.amazonaws	aws-java-sdk-gamesparks	1.12.550		4dd19cac579b456145a5a24dd31abc26d592ea2a
com.amazonaws	aws-java-sdk-gamesparks	1.12.551		a5169ce4554d9157190aad3e5e6b2d1fbca1999f
com.amazonaws	aws-java-sdk-gamesparks	1.12.552		2f5ae70942d88ef313799f1278ff9b92dcc66fae
com.amazonaws	aws-java-sdk-gamesparks	1.12.553		035ff551c56ba82ed198529bd27b873d402a7bfb
com.amazonaws	aws-java-sdk-gamesparks	1.12.554		f039fe7712652e885d6be97ac70664c8c970a8de
com.amazonaws	aws-java-sdk-gamesparks	1.12.555		ff3d4223acd2e035dd6176d07d71458a6af8e7db
com.amazonaws	aws-java-sdk-gamesparks	1.12.556		f05180cb29463b6c31ee8c5a36455a2b9348d571
com.amazonaws	aws-java-sdk-gamesparks	1.12.557		cc75b4d4fb2eddda265c09e217827863089bf8a2
com.amazonaws	aws-java-sdk-gamesparks	1.12.558		a810c9763fb16bc627353035ac64d4fffcc2f6c4
com.amazonaws	aws-java-sdk-gamesparks	1.12.559		2c4c69d397bf75c8860732321c02f97b75764c52
com.amazonaws	aws-java-sdk-gamesparks	1.12.560		78fc7147ef7c6d52556a54ef72820937f8dcb4d6
com.amazonaws	aws-java-sdk-gamesparks	1.12.561		7e17026bc96b77272a83e228a72ac6a2feb97a81
com.amazonaws	aws-java-sdk-gamesparks	1.12.562		c75be64d5ca238459ed5e72812834d5eca41da3c
com.amazonaws	aws-java-sdk-gamesparks	1.12.563		5569ed1418865f7b5c872d0a24fba9fadf04405a
com.amazonaws	aws-java-sdk-gamesparks	1.12.564		f09cca115d13fede2db44a858c59e56f702fe25c
com.amazonaws	aws-java-sdk-gamesparks	1.12.565		ec5d3b24d89ef330503285983c2cedce962fcd49
com.amazonaws	aws-java-sdk-gamesparks	1.12.566		7e53ce333fc75514b6d17a4785ceb9d99b4e9e83
com.amazonaws	aws-java-sdk-gamesparks	1.12.567		14c2e036df97997ddd3c91add22378d56de9d778
com.amazonaws	aws-java-sdk-gamesparks	1.12.568		7ad0978982ffb877282ee0a73a611ba374991a0b
com.amazonaws	aws-java-sdk-gamesparks	1.12.569		f8e395fce0fe1e75fdeef5506845efd8da3cd486
com.dinstone.focus	focus-client-consul	1.1.0		998cad4a561db964aa023b8592ec79e189134cfb
com.dinstone.focus	focus-client-consul	1.2.0		a02b14e0d2f7408bde074728ebc136189a3ed463
com.dinstone.focus	focus-client-consul	1.3.0		93d9a696ac00fddc2a1b99cda5ada0cd3489a636
com.dinstone.focus	focus-client-consul	1.4.0		c96ddc39badcf37256ad1ea1c6202da112693bb4
com.dinstone.focus	focus-client-consul	1.4.1		0d81b1bde9fc3b465ee443e5fc00da094134634b
com.disneystreaming.smithy	aws-forecastquery-spec	2023.02.09		775189e18b2269920aa588080fa5687cf3cb8780
com.disneystreaming.smithy	aws-forecastquery-spec	2023.02.10		e1185c99932b25ba088df358f78a02a6f11d2902
com.disneystreaming.smithy	aws-forecastquery-spec	2023.09.22		a8636a6d88b2bbc10bf09245c26b7e1f9f25c065
com.disneystreaming.smithy	aws-forecastquery-spec	2023.14.24		36e46c420de901922bc98da90512a8752425fb10
com.disneystreaming.smithy	aws-forecastquery-spec	2023.22.04		bf019b108db33751de98bd34ee5162184cdb53e1
com.disneystreaming.smithy	aws-forecastquery-spec	2023.22.13		e1a47ddecb651763b88a22c1c10ee27c44aeec07
com.disneystreaming.smithy	aws-forecastquery-spec	2023.23.06		020f64bdae3560d36915688487f33fa058a9075b
com.disneystreaming.smithy	aws-forecastquery-spec	2023.23.30		7c9c9cc1d9feed83845f227aaf296b2d339a2673
com.disneystreaming.smithy	aws-forecastquery-spec	2025.03.31		8e0842a9f48507bb4e6d80d636f5b3f7bfe82ff6
com.disneystreaming.smithy	aws-forecastquery-spec	2025.04.08		aeb3d495006409bb52f9860b82b284b8f4e756f9
com.facebook.litho	litho-annotations	0.1.0		67a1579f77ac23e4e9914e1e62cf6113f2544cb2
com.facebook.litho	litho-annotations	0.2.0		cd68f9fa804cd125b450b231403da82dc60cfd11
com.facebook.litho	litho-annotations	0.4.1		5c6f1384ba230ed3905e6401ee61f776d7434bee
com.facebook.litho	litho-annotations	0.41.0		189a3a163ee1d934a67965083b621811ac2d115a
com.facebook.litho	litho-annotations	0.41.1		6e645a69bc30aa6d4e8e84df17acd4dec3d57aa4
com.facebook.litho	litho-annotations	0.41.2		0250fb9ec17402da61dd9ee4c97bc1d397477285
com.facebook.litho	litho-annotations	0.42.0		34b899fa98802e58c78957167f1f003f744573bc
com.facebook.litho	litho-annotations	0.43.0		cf1963473447e0bbfa690e35ad379802b06218be
com.facebook.litho	litho-annotations	0.44.0		af43fef9b313f6390ec33c6033728e8805e58012
com.facebook.litho	litho-annotations	0.45.0		ed3b05df6c730898dc0df7748586fcf37ce5f435
com.facebook.litho	litho-annotations	0.46.0		601df327f33fa67c27550c21c610c6883965ff02
com.facebook.litho	litho-annotations	0.47.0		7b26fefa2474b3af044f234d5cc108860072fd8c
com.facebook.litho	litho-annotations	0.48.0		ffd4b143ed1f31e91a290eb59fec7e1344a78793
com.facebook.litho	litho-annotations	0.49.0		26d944f8bfb270de819dc1e324b669128a3881c6
com.facebook.litho	litho-annotations	0.49.1		43c14869333e672aaeeac7d35f93c455b9aba16c
com.facebook.litho	litho-annotations	0.5.0		17c8751d787d6618647675ed21ba931a7860e558
com.facebook.litho	litho-annotations	0.50.0		b5e684d227f690d64ca25c79e8330ae1a4cf90bc
com.facebook.litho	litho-annotations	0.50.1		5f5e938accbe2cd170c50405c3aeb9a269d6818b
com.facebook.litho	litho-annotations	0.50.2		6739824d33cd2bb9fca3a38f15bbaea2ce3f959d
com.facebook.litho	litho-annotations	0.6.0		c3682447010b1ade25eaa15a22ac8911fede0515
com.gitee.l0km	nanohttpd-apache-fileupload	2.3.3		6a930d04daa25c5ba5b014bf47b1e88293a41168
com.gitee.l0km	nanohttpd-apache-fileupload	2.3.4		bd24aa3604857d6dcd6fc7b14ba492cc25cafb0c
com.github.daanvdh.javadataflow	JavaDataFlow	0.0.2		4e328c37f1ad0e68d246f15d1f5cabdcd3898e8b
com.github.daanvdh.javadataflow	JavaDataFlow	0.0.3		b42706715dc47a09705f03f0d3f3aac6c5c1cb67
com.github.daanvdh.javadataflow	JavaDataFlow	0.0.4		79eb539bc12c81c49cad5f5bb4551ae9c88819bb
com.github.foobar27	native-initializer	0.1.0		fd3a2f30e93261154038bc8299943a3d72856efc
com.github.foobar27	native-initializer	0.1.1		b120ea2be1cc4c19d365052234a72e2bee5c1e39
com.github.foobar27	native-initializer	0.1.2		b590336f0f0b339dc3dfcc9a06e839e554a5bda2
com.github.foobar27	native-initializer	0.1.3		67cd46d38688cd5f4b9d6e4e512b8ab8a6cc814a
com.github.foobar27	native-initializer	0.1.4		2d5e750cca19bb5dbcd23a41dafdabe3b58bbf5e
com.github.foobar27	native-initializer	0.1.5		c5674516e3b38ad1392a9d7588e11fd7329072d3
com.github.kittinunf.cored	cored-android-debug	0.1.2		N/A
com.github.kittinunf.cored	cored-android-debug	0.2.0		N/A
com.github.kittinunf.cored	cored-android-debug	0.3.0		N/A
com.github.kittinunf.cored	cored-android-debug	0.4.0		N/A
com.github.kittinunf.cored	cored-android-debug	0.5.1		N/A
com.github.kittinunf.cored	cored-android-debug	0.6.0		N/A
com.github.kittinunf.cored	cored-android-debug	0.7.0		N/A
com.github.kittinunf.cored	cored-android-debug	0.7.1		N/A
com.github.kittinunf.cored	cored-android-debug	0.7.2		N/A
com.github.kolema-tech	sigma-security	1.0.7		40cfb1b6efd3b8e3b95c76a32ce003741ad191df
com.github.lontime	extcopper-library	1.0.0		0e90418c15aaec26226db5084156ed6ed2d5422a
com.github.lontime	extcopper-library	1.0.0-M10		58495dd8e36405fa835aff37393d8614b39d52ee
com.github.lontime	extcopper-library	1.0.0-M11		fb6db8127c0252da1041d03a075fdc3270fce9a2
com.github.lontime	extcopper-library	1.0.0-M12		cab62c3ebc48d287abdc88672cdc6a7f3952cf75
com.github.lontime	extcopper-library	1.0.0-M13		1bcd9cc1c4a5d111af4f332ef2286e5a9607e674
com.github.lontime	extcopper-library	1.0.0-M14		7a3043e8cf5482630e81d03d2b89b7eefced9cb1
com.github.lontime	extcopper-library	1.0.0-M15		e2218afc716061c20f9995c8c1ad152ad8017c20
com.github.lontime	extcopper-library	1.0.0-M16		586c50422bdd9b15c35ba7dcc91bcc36910a4a7a
com.github.lontime	extcopper-library	1.0.0-M17		4b463de4210b713c0b315107878c128217f710ea
com.github.lontime	extcopper-library	1.0.0-M18		33dcb26389ea3f3b0c3905b8f46fef5308d3af18
com.github.lontime	extcopper-library	1.0.0-M19		65dab2aedd80ac68e8b2f7d9d7cc27f57b718495
com.github.lontime	extcopper-library	1.0.0-M20		89bd37e3c6c9189cf56d41ab78748ac6d40a99a3
com.github.lontime	extcopper-library	1.0.0-M21		cb5a370554318c34070867ce91c0f3bb7a4fbccc
com.github.lontime	extcopper-library	1.0.0-M9		8f2e486cdd4ca2943c040308ee47e5d0c0cc81e1
com.github.lontime	extcopper-library	1.1.0		89fc0d26f6d54e0e8f62af9828051b76bb2dbc82
com.github.lontime	extcopper-library	1.1.1		80a22ebad4d43d882230433f05004dabe2417f43
com.github.lontime	extcopper-library	1.1.2		00f97fcf8ec7118ef18d03c8744df8ba5c260105
com.github.lontime	extcopper-library	1.1.3		4651d75ba7c414d927b7b8c48a012e135a7cb3cb
com.github.lontime	extcopper-library	1.1.4		7786c9b2d09935c7c1fa857a3e03ec20c76c590b
com.github.lontime	extcopper-library	1.2.0		5cdeecea2d6715fa783b2242a6ff347893e20ad2
com.github.lontime	extcopper-library	1.2.1		a883667c267b683bad2181195a33ca296e3a8a7d
com.github.lontime	extcopper-library	1.2.2		4d26597ede14841bd5b9d18a728b4fc008739cc3
com.github.lontime	extcopper-library	1.2.3		43b3b5d99dd846ff4d268a5a2ac0cff34dcfaeb1
com.github.lontime	extcopper-library	1.2.4		6b125748dbf912cebc832aa8df6ffc8236faf13b
com.github.lontime	extcopper-library	1.3.0		ad2b0bcc363b72c2e4629e5c22de1bd10e23667d
com.github.lontime	extcopper-library	1.3.1		48d4a7a27b1a3138878c769abb56f1f6d0f93c20
com.github.lontime	extcopper-library	1.4.0		26b250243ddfbe09942113d7d85f9c0222fbdfec
com.github.spranshu1	aws-utils	0.0.1		2be20f2fe444a2f74805f6693998aee130e6be02
com.github.spranshu1	aws-utils	1.0.0		7b81509e74c73a8c59632748ab0b98a785476dd1
com.github.thake.logminer	logminer-sql-parser	0.1.0		5a4f1614c6bd5fa2b25b7c6cff6cf4bd1f3bc46c
com.liferay	com.liferay.frontend.token.definition.impl	1.0.0		75b69bd8901df42644aa1d0eadf93f4e14e1de5e
com.liferay	com.liferay.frontend.token.definition.impl	1.0.1		a3ef25de38af5c564a0bb66f975f44b5d421a326
com.liferay	com.liferay.frontend.token.definition.impl	1.0.10		844b2e3fc129f46d18b1eb05e78083ffa21bdacd
com.liferay	com.liferay.frontend.token.definition.impl	1.0.11		52f28bf5e87a0ab1af7dbe9ae1399f50adcdeb71
com.liferay	com.liferay.frontend.token.definition.impl	1.0.12		17e413f2dacf3f96fcc68c1776092ab38f073d4c
com.liferay	com.liferay.frontend.token.definition.impl	1.0.13		6db6fdcecb0edca68690fd70e744b9d114ba4caf
com.liferay	com.liferay.frontend.token.definition.impl	1.0.14		2ccdabea878f9364ffb06ada555dd05739616f9c
com.liferay	com.liferay.frontend.token.definition.impl	1.0.15		c98d8dc730f968c28f6b67509b249a8005c73275
com.liferay	com.liferay.frontend.token.definition.impl	1.0.16		0954baa6f76b14907de778243377ab68674f2b2f
com.liferay	com.liferay.frontend.token.definition.impl	1.0.17		8e7f0a27364dadad79e24bedcc54c5ecbd0e9c56
com.liferay	com.liferay.frontend.token.definition.impl	1.0.2		96dc572677589f1a6220215c37e774412a7a868f
com.liferay	com.liferay.frontend.token.definition.impl	1.0.3		75b9debac8d59c817592bcccbb64bd9cb2d0795b
com.liferay	com.liferay.frontend.token.definition.impl	1.0.4		50b57da93ccdd57e95bca386ee1a7e4a342e95ce
com.liferay	com.liferay.frontend.token.definition.impl	1.0.5		544c38c37a3d8d7a477c5ab27fe31b9f7fb52453
com.liferay	com.liferay.frontend.token.definition.impl	1.0.6		bab6c5fd8a8c9b88415a9fc69861a57ac6cd77da
com.liferay	com.liferay.frontend.token.definition.impl	1.0.7		866e2cd5483f39c5a7ca981e88ca6095b839274e
com.liferay	com.liferay.frontend.token.definition.impl	1.0.8		c4d52388f58d505d7674845b80d32fea046aa6c5
com.liferay	com.liferay.frontend.token.definition.impl	1.0.9		c0d8dd24418a088569d1cc97afa31b710ef997ab
com.liferay	com.liferay.frontend.token.definition.impl	2.0.0		db69615d9b347fdb4c0484b948dbe16f653469d0
