ch.sbs.pipeline	sbs-hyphenation-tables	1.23		6cedbc7cf71e289706d5a139c24b9b5569e784d7
org.jboss.weld.module	weld-jsf	4.0.0.Beta4		df2c5418bd2bfe802929aa8d48fb3d89fda296ca
org.jboss.weld.module	weld-jsf	4.0.0.Beta5		5036058195f3247689742ee17a299ece6f351b94
org.jboss.weld.module	weld-jsf	4.0.0.CR1		84c4ddbd4adeab66c58eb7a834607585b2f20bea
org.jboss.weld.module	weld-jsf	4.0.0.Final		f3a8837dc348be1d0bb27986141f26562847bd6a
org.jboss.weld.module	weld-jsf	4.0.1.Final		1cd6736842b4e95b7be2c5130068f12671aaa95c
org.jboss.weld.module	weld-jsf	4.0.1.SP1		ab637f54afbf14c23ff9736f7ed761e10e92ff12
org.jboss.weld.module	weld-jsf	4.0.2.Final		2967f4eb6a047ee14f8984a4bcf4e8f02f2445a7
org.jboss.weld.module	weld-jsf	4.0.3.Final		ea4be8ff1e5a7688373c248990f7bac01ad9e031
org.jboss.weld.module	weld-jsf	5.0.0.Alpha1		92e8962dcf1317f79cd958b6998c4fa5a51a9d6c
org.jboss.weld.module	weld-jsf	5.0.0.Alpha2		9847c74f85cecf5ecd747d653711cf8a41ff026e
org.jboss.weld.module	weld-jsf	5.0.0.Beta1		0d8ac6ea5adf43f01bd24acb4c5b07f8e9ab4e2f
org.jboss.weld.module	weld-jsf	5.0.0.CR1		25d73d27a2b1ad39a0bf45b8d59df97a9d6ca7c1
org.jboss.weld.module	weld-jsf	5.0.0.CR2		6350e241b5cc2aa2ec873f7326e5b31d9d5235f6
org.jboss.weld.module	weld-jsf	5.0.0.Final		9ffad8fe7c9d3c5068d28e7f6c1b2fd960388a8e
org.jboss.weld.module	weld-jsf	5.0.0.SP1		4910217f4845fad099875cd95c6c8b4a980c4f3f
org.jboss.weld.module	weld-jsf	5.0.0.SP2		ae459ffcbccf4e8f622a8dc138451b543aa50337
org.jboss.weld.module	weld-jsf	5.0.1.Final		1a6b9cceaf49a81af2a0cb5c09175eb7effeffc3
org.jboss.weld.module	weld-jsf	5.1.0.Final		5838b4a93e36c2a3e5a09624f7ed7304e2a47b3a
org.jboss.weld.module	weld-jsf	5.1.1.Final		71a3f939ce5cab18a9921993161043f8d575b9e6
org.jboss.weld.module	weld-jsf	5.1.1.SP1		1e25ff18758c8e157b8032b32a71f3026032a37b
org.jboss.weld.module	weld-jsf	5.1.1.SP2		0536aab9f19998dc52ab9f5a535431ec88ad68fd
org.jboss.weld.module	weld-jsf	5.1.2.Final		708007c3b2d1adc6e559c0ab9cbcff1aa9409d58
org.jboss.weld.module	weld-jsf	5.1.3.Final		8b7758d38e42b8ebc09d3fb1c6de3f18c6ee0360
org.jboss.weld.module	weld-jsf	5.1.4.Final		bb7107885cfc31b73b2279bd66198555f5a3e71c
org.jboss.weld.module	weld-jsf	5.1.5.Final		731067daf09d204148f100ec9ad8922f305865b3
org.jboss.weld.module	weld-jsf	6.0.0.Alpha1		8323595b3e685563bee3e2984aadbeb0a4073bf6
org.jboss.weld.module	weld-jsf	6.0.0.Beta1		5f5acebcd08665d67c5d0ffbe026f0614dde8a82
org.jboss.weld.module	weld-jsf	6.0.0.Beta2		230b74f9205082b31eb6e10d08c39033e324f58a
org.jboss.weld.module	weld-jsf	6.0.0.Beta3		dd281abe455c451826198deab1e3c814d2201566
org.jboss.weld.module	weld-jsf	6.0.0.Beta4		1e9f6f14052efac94ed2cf3e0c0ffacaf0e437b4
org.jboss.weld.module	weld-jsf	6.0.0.CR1		6bed6f4946419bbfde87d801da38edbf6cb6d52f
org.jboss.weld.module	weld-jsf	6.0.0.CR2		006ad179158265a4732961162282c56019879bab
org.jboss.weld.module	weld-jsf	6.0.0.Final		5854601e552d5b78e22c5eba4b0fc12cfc000793
org.jboss.weld.module	weld-jsf	6.0.1.Final		2dc5a16ea7a03a9fcc6894e9a3b50ca883322451
org.jboss.weld.module	weld-jsf	6.0.2.Final		fda18882c4632fc18cad08f8eea28aaef11750f5
org.jbundle.main	org.jbundle.main.msg	0.7.7		b6b4f64df33c9662e477c3d7967638113c2da642
org.jbundle.main	org.jbundle.main.msg	0.7.8		8c5a41e02553e2210170b4bc48333767218833d0
org.jbundle.main	org.jbundle.main.msg	1.0.1		42ae22fc3a4786717ff35ecc7edeb33ca8c780ac
org.jbundle.main	org.jbundle.main.msg	1.0.10		1229e8a19e6184e127594c327c959c83d8d0e842
org.jbundle.main	org.jbundle.main.msg	1.0.11		beed99f5e097749106c10a01ba9aa58895356040
org.jbundle.main	org.jbundle.main.msg	1.0.2		6f5f4f6bdadb97a7860d5460a076a051f31a5414
org.jbundle.main	org.jbundle.main.msg	1.0.3		145a16418d1129a3931b317ca587ca6f8bcd5a99
org.jbundle.main	org.jbundle.main.msg	1.0.9		0ed300e27fae29d0330ccd9d68007234516e618e
org.jetbrains.kotlinx	kotlinx-io-bytestring	0.2.0		42f7ba46ffaf3829eac66a4eeb06858d6a1e3d0c
org.jetbrains.kotlinx	kotlinx-io-bytestring	0.2.1		e824d67a518be09df4c94548512f9cb564777414
org.jetbrains.kotlinx	kotlinx-io-bytestring	0.3.0		a676190c9e66b546624396120b93d2904cc6b0fe
org.jetbrains.kotlinx	kotlinx-io-bytestring	0.3.1		9fe45f9cc7eec61894c0a10be56196b90248f193
org.jetbrains.kotlinx	kotlinx-io-bytestring	0.3.2		d4115561faebbcb0014fb4c9d40050d118f03210
org.jetbrains.kotlinx	kotlinx-io-bytestring	0.3.3		d4115561faebbcb0014fb4c9d40050d118f03210
org.jetbrains.kotlinx	kotlinx-io-bytestring	0.3.4		a1585eacff881fd252759002c3585e48069f53cf
org.jetbrains.kotlinx	kotlinx-io-bytestring	0.3.5		a1585eacff881fd252759002c3585e48069f53cf
org.jetbrains.kotlinx	kotlinx-io-bytestring	0.4.0		cf5e5acb7ae2b15eea109384e0fef007d0d6b486
org.jetbrains.kotlinx	kotlinx-io-bytestring	0.5.0		cf5e5acb7ae2b15eea109384e0fef007d0d6b486
org.jetbrains.kotlinx	kotlinx-io-bytestring	0.5.1		cf5e5acb7ae2b15eea109384e0fef007d0d6b486
org.jetbrains.kotlinx	kotlinx-io-bytestring	0.5.2		90c6fec323df44c40271e077c06bd6bda2448e2f
org.jetbrains.kotlinx	kotlinx-io-bytestring	0.5.3		90c6fec323df44c40271e077c06bd6bda2448e2f
org.jetbrains.kotlinx	kotlinx-io-bytestring	0.5.4		89fb85722463d6efb259b5bb7e946beeaf634c6f
org.jetbrains.kotlinx	kotlinx-io-bytestring	0.6.0		89fb85722463d6efb259b5bb7e946beeaf634c6f
org.jetbrains.kotlinx	kotlinx-io-bytestring	0.7.0		8213662c09d6dde0286bb28b7f9d77d42189c62b
org.kevoree.corelibrary.javase	org.kevoree.library.javase.webserver.spray	2.0.2		f18ffb0314ed03364b101b1a64866b4c3ff96ea0
org.kevoree.corelibrary.javase	org.kevoree.library.javase.webserver.spray	2.0.3		b5934c88206f9e8e6ad1bc2617bf0a237fe70d7c
org.kevoree.corelibrary.javase	org.kevoree.library.javase.webserver.spray	2.0.4		12e58e70048f4c482adc716acfae30d21a27c46b
org.kevoree.corelibrary.javase	org.kevoree.library.javase.webserver.spray	2.0.5		e0b971b23d56d1afaeb58b9f980cf3f01016bd76
org.mobicents.media.hardware	mobicents-dahdi	2.2.0.FINAL		42cec1bd1b8f896da4877f1674814426ec6bd9b7
org.mobicents.media.hardware	mobicents-dahdi	2.4.0.FINAL		9856640b752bb282ae0acab1c6174176dde3461b
org.mobicents.media.hardware	mobicents-dahdi	3.0.0.CR1		a11ab044f92c069ad517f321b472d0a67eb0a7e4
org.mobicents.media.hardware	mobicents-dahdi	3.0.0.CR2		6798e7c28b5f44cade1741dfe0215b291d721f44
org.mobicents.media.hardware	mobicents-dahdi	3.0.0.Final		31e091c63e1e21b41f204466f357523c80c76460
org.mobicents.media.hardware	mobicents-dahdi	3.0.1.FINAL		17d3234c4252c92ac0dbc719bc577e00eabe3fcb
org.mobicents.media.hardware	mobicents-dahdi	3.0.2.FINAL		841493a1271a124be1c16b61de1927979ce55fb9
org.mobicents.media.hardware	mobicents-dahdi	4.1.0.61-master		8601a44b8075d4203cb73a4fcdec46291dfa4123
org.mobicents.media.hardware	mobicents-dahdi	4.1.0.62-master		206c14388b340aa77d861ffb6e66bc8f47bf0f56
org.mobicents.media.hardware	mobicents-dahdi	4.1.0.63		e6115b9e1a75e2eef65e6294a52cdcb0d5af648a
org.mobicents.media.hardware	mobicents-dahdi	4.1.0.65		80b362a483c76b7f9234a5044d4b97a248f5668f
org.mobicents.media.hardware	mobicents-dahdi	4.1.0.66		b46cf32e61a4dda7c6d9a8143d8a60cad25f4d50
org.mobicents.media.hardware	mobicents-dahdi	4.2.0.68		de45daeda94b63a42cd293d1931800804151dbfe
org.mobicents.media.hardware	mobicents-dahdi	4.2.0.69		04d2e0146dcbd8ed9cff9dd12d9c5fbe23ac1831
org.mobicents.media.hardware	mobicents-dahdi	4.2.0.70		0a384d1645fa682c657f7edade41427b63ce5432
org.mobicents.media.hardware	mobicents-dahdi	4.2.0.71		0193d6b14216821c9f532ba1b48144db8e269dbe
org.mobicents.media.hardware	mobicents-dahdi	4.2.0.72		f20df255a00049c674080f9acfe35a77c8b1b7c5
org.mobicents.media.hardware	mobicents-dahdi	4.2.0.73		170dde6de13c69877adea2f66ecd669a9349ba64
org.mobicents.media.hardware	mobicents-dahdi	4.2.0.74		8d2f4e9944c7c9e0e67b71b43cab7b77bf8f38b0
org.mobicents.media.hardware	mobicents-dahdi	4.2.0.75		930a1fa7b8d0cb8a15a409fe00ed9c9814b4b8a6
org.mobicents.media.hardware	mobicents-dahdi	4.2.0.76		766fc4bb8a36f5a27b878dbe2a16c25ef4d623df
org.mobicents.media.hardware	mobicents-dahdi	4.2.0.77		4ffc16a9d52280b9849792a49f2347bb89122e44
org.mobicents.media.hardware	mobicents-dahdi	4.2.0.78		d3eac58583a5fd5abfd55f22a2f7712d031d6f80
org.mobicents.media.hardware	mobicents-dahdi	5.0.0.10		c1ba34ccd2b07e0da7792006fe78d710a0b9937f
org.mobicents.media.hardware	mobicents-dahdi	5.0.0.11		19537d4ab66d6e3b87cc15e814cde4d8540b635e
org.mobicents.media.hardware	mobicents-dahdi	5.0.0.12		94487c0ad5950c5f6713d3e7af7187de685b8bb9
org.mobicents.media.hardware	mobicents-dahdi	5.0.0.13		e65c4d8ab1d9bd9a1cada9e234c2f9839c418c0b
org.mobicents.media.hardware	mobicents-dahdi	5.0.0.14		5d4a9387a749416530321ae0c0bf65a903268853
org.mobicents.media.hardware	mobicents-dahdi	5.0.0.15		9fdc880078b8ea91dff8ee9f92b5e587229fe716
org.mobicents.media.hardware	mobicents-dahdi	5.0.0.16		d237e41ab5167f0233aa6ff65bd27501899f96a9
org.mobicents.media.hardware	mobicents-dahdi	5.0.0.18		604c2359fd37a9ab3be0a81e871b1a8efc86043c
org.mobicents.media.hardware	mobicents-dahdi	5.0.0.2		59e446e1265ce6b35a11b76a9a81e641f27e0232
org.mobicents.media.hardware	mobicents-dahdi	5.0.0.4		d51700f6d0379e599fa938fb8e259e4c36d4d4f2
org.mobicents.media.hardware	mobicents-dahdi	5.0.0.5		b501e68d4d2fd81c96d4f70126445226a180cd11
org.mobicents.media.hardware	mobicents-dahdi	5.0.0.8		d52bf3ea73762efd673fbf538dc692cf0a417176
org.mobicents.media.hardware	mobicents-dahdi	5.0.0.9		e2f0a1e0e03d2291ccd152a9925786af828e958c
org.mobicents.media.hardware	mobicents-dahdi	5.1.0.17		f402a0d11389453046c08302132297202f89dbc4
org.mobicents.media.hardware	mobicents-dahdi	5.1.0.19		c4c6c701f1803e386137f369bed3bc2ba42f7246
org.mobicents.media.hardware	mobicents-dahdi	5.1.0.21		b9ace5447ecb5ca195d0fe8e492cf96eb8b98e4f
org.mobicents.media.hardware	mobicents-dahdi	5.1.0.23		174ac7f89ce2fc767be890c18ef4a38313141d64
org.mobicents.media.hardware	mobicents-dahdi	5.1.0.24		65fb428024911a2e71262a82cbcd486f3cfc0a8e
org.mobicents.media.hardware	mobicents-dahdi	5.1.0.26		95a523fcb5e921b5aa36a4c88dd11118620de9e9
org.mobicents.media.hardware	mobicents-dahdi	5.1.0.27		af94b99f98bd31b49b33fc82affe7995aa3fa115
org.mobicents.media.hardware	mobicents-dahdi	5.1.0.28		c08e5a5bd6771d7a8431a1e4927785adc159e73c
org.mobicents.media.hardware	mobicents-dahdi	5.1.0.29		820737e081c1410e54fb6b789883715a509e4da1
org.mobicents.media.hardware	mobicents-dahdi	5.1.0.31		0095db4900773f0a9f762217012316e23470e908
org.mobicents.media.hardware	mobicents-dahdi	5.1.0.32		cd8ccfe989196b81b0fa49626126f889340424f0
org.mobicents.media.hardware	mobicents-dahdi	5.1.0.33		11813ee93c75338d1699ac3b4d8c63a74aaecdcb
org.mobicents.media.hardware	mobicents-dahdi	5.1.0.34		30d219b5a794ca5b4eaec6ea643156294715a844
org.mobicents.media.hardware	mobicents-dahdi	5.2.0.36		00f415a98206fa0a4a1bae5fad47f10392a9c346
org.mobicents.media.hardware	mobicents-dahdi	5.2.0.37		30647f24a348f23b451fc775f44683b49b30465a
org.mobicents.media.hardware	mobicents-dahdi	5.2.0.38		3b903225a2c2cd8d8ac2a35ae97e5b5208671517
org.mobicents.media.hardware	mobicents-dahdi	5.2.0.39		4d8d71926766efe09be71dd59482ed4ded8c9357
org.mobicents.media.hardware	mobicents-dahdi	5.2.0.42		b6ec8b8f1907a6eb60cfdbdc795c5a5e5ccf6368
org.mobicents.media.hardware	mobicents-dahdi	5.2.0.43		a5480db049a0da33768f4107283191b0f3499b42
org.mobicents.media.hardware	mobicents-dahdi	6.0.0.1		23e24543f56bac991ccc5b031eb5165b7cb7313b
org.mobicents.media.hardware	mobicents-dahdi	6.0.0.10		0b03b17cdd6cd69b52f455e646f3996ec6cb8917
org.mobicents.media.hardware	mobicents-dahdi	6.0.0.13		b6366c854461e1ac7f04a4ff3ee03ad683be0e47
org.mobicents.media.hardware	mobicents-dahdi	6.0.0.19		e56ea5263ff263ad7f2e683af32a363d14fabc97
org.mobicents.media.hardware	mobicents-dahdi	6.0.0.4		f1a5a4331d3eed6fad2872f6bfc1982f130fe990
org.mobicents.media.hardware	mobicents-dahdi	6.0.0.5		0dbf7e4b88f59a62c50c27974c60491f553bc85c
org.mobicents.media.hardware	mobicents-dahdi	6.0.0.7		31aa03be3f3f5b4992299253812665b17248a875
org.mobicents.media.hardware	mobicents-dahdi	6.0.0.8		fd08fce473591f77d847b3506ccc703e2a0a561f
org.mobicents.media.hardware	mobicents-dahdi	6.0.22		1b6e97b5847b35224b9415053203f1d876dbbbb0
org.mobicents.media.hardware	mobicents-dahdi	6.0.23		6c8b14c131963e4a62064cae25d590a976003e36
org.mvnpm	tiny-warning	1.0.3		e26674ff0c85b669a364bd5eac48e053b70cbfbe
org.nutz	nutzboot-starter-tio	2.1.1		37522173fd9eece9cc236cd1ba0364fbc8bc1682
org.nutz	nutzboot-starter-tio	2.1.2		949dcec29ddbb2fa4004a2bc2679f3cfa4c1b358
org.nutz	nutzboot-starter-tio	2.1.3		b4f68d57b424938b1372f265daf2fd7c30d023f7
org.nutz	nutzboot-starter-tio	2.1.4		7ea50212da76854127c889d1c956b2017f205114
org.nutz	nutzboot-starter-tio	2.1.5		3018d903a8864e70be31dd319b20767d07ca17e6
org.nutz	nutzboot-starter-tio	2.1.6		a43339ee6797f990ec1662b2b4540eea1e127ef3
org.nutz	nutzboot-starter-tio	2.1.7		7aa40cf1ce4f8ed386c862d32383fb25a16b4e1a
org.nutz	nutzboot-starter-tio	2.1.8		73931be8069d99ac523b0f22c835622373ca4f90
org.nutz	nutzboot-starter-tio	2.1.9		57f61c4cfe31d42af3c221c05c92408de7f258e2
org.nutz	nutzboot-starter-tio	2.2.0		3c20e1682a780f39d8c7d40deec39db64719b01b
org.nutz	nutzboot-starter-tio	2.2.1		76c95c0975754839f03b201841e4b6a45d1e9b0c
org.nutz	nutzboot-starter-tio	2.2.2		32351b4752e2bf8b6d82486f2bb207c90966db25
org.nutz	nutzboot-starter-tio	2.2.3		812f8d1562752b872d3f29ca2488d62fe38a4266
org.nutz	nutzboot-starter-tio	2.2.4		a893580d0017a2ccf07e4bf64eed2f84534e7dd5
org.nutz	nutzboot-starter-tio	2.2.5		f8a315d92a7ca0e37a9c187e3c34e14d6b6fb654
org.nutz	nutzboot-starter-tio	2.2.6		f95c4bd949f83fcc1c484f01d7c5a2c0a57dd435
org.nutz	nutzboot-starter-tio	2.2.7		6db758acd0794ee6420ddacc977cb426ed97310d
org.nutz	nutzboot-starter-tio	2.2.8		8d48e7c22142c8cc6c3f020bad87ba921e9e4e0d
org.nutz	nutzboot-starter-tio	2.2.9		f69943bab7f8b05ebce2ebb5e2a16444079ba043
org.nutz	nutzboot-starter-tio	2.3.0.v20190220		585e410862ad8f3947d196b196e540c3458e1a06
org.nutz	nutzboot-starter-tio	2.3.1.v20190318		e99865925f7c50139dd35bf5a986795de1aa6ce5
org.nutz	nutzboot-starter-tio	2.3.2.v20190323		1c2e6abab42f5f0977f63d6979bcd31e68a794d3
org.nutz	nutzboot-starter-tio	2.3.3.v20190329		0ffefe2e62840d3631992837552affb04ac9b1d9
org.nutz	nutzboot-starter-tio	2.3.4.v20190410		9c3aa7c24618d2ab72d79e2f1bccd5ac7c36e640
org.nutz	nutzboot-starter-tio	2.3.5.v20190516		8b5c7f125e4afa90d7ef07f757f57ded88603781
org.nutz	nutzboot-starter-tio	2.3.6.v20190621		2efcf54b48829f19d10fae532b32e9f694d1c5da
org.nutz	nutzboot-starter-tio	2.3.7.v20190731		2f0a2fc422537d9a46e622235aef95e0b9be8f0d
org.nutz	nutzboot-starter-tio	2.3.8.v20191031		e0b0c6221870723046a64a55be46be99f3f30769
org.nutz	nutzboot-starter-tio	2.3.9.v20200309		fca84b44e230ecc882bf7590214060c365cceac2
org.nutz	nutzboot-starter-tio	2.4.0.v20200427		4966c69f929c0bc20d9b7699f3d89d746361f08e
org.nutz	nutzboot-starter-tio	2.4.1.v20201014		418a697a9fa0e1fc6b93ea0d93cbd1dfbf723e3c
org.nutz	nutzboot-starter-tio	2.4.2.v20201205		5b62409700be183e432a9f91d62c414446620d11
org.nutz	nutzboot-starter-tio	2.5.1.v20220215		2aaf44d5703d398aef276fc33baad20fdcd8bd1c
org.opendaylight.mdsal.binding.model.ietf	rfc9645-ietf-tls-common	14.0.10		c5973a913bda58f3040a0c8a2cfa92af5cfef27f
org.opendaylight.mdsal.binding.model.ietf	rfc9645-ietf-tls-common	14.0.11		4ab65217f5d99a1b314d64d2fa184f2776152514
org.opendaylight.mdsal.binding.model.ietf	rfc9645-ietf-tls-common	14.0.12		411d9d8bd9d5dda4c0ba386dae3936678346a7ad
org.opendaylight.mdsal.binding.model.ietf	rfc9645-ietf-tls-common	14.0.3		af73c973b8135f7f39d3d049e29616ff0f169287
org.opendaylight.mdsal.binding.model.ietf	rfc9645-ietf-tls-common	14.0.4		6edb49b2e88ed1f95b3d45de605657bba55f4010
org.opendaylight.mdsal.binding.model.ietf	rfc9645-ietf-tls-common	14.0.6		c3973767e0bc48460c1f8ac0680fb45e0882e680
org.opendaylight.mdsal.binding.model.ietf	rfc9645-ietf-tls-common	14.0.8		50f62c87f57061f0f3f404a2918a6d48438705ab
org.opendaylight.mdsal.binding.model.ietf	rfc9645-ietf-tls-common	14.0.9		ac97a48162c8c468a8cd7790a75279a1585701bb
org.scala-lang.modules	scala-xml_2.12.0-RC1-ceaf419	1.0.5		585e2e6f2e5fbcc8d346b95ed2b5c91b13c7ebe1
org.webjars.bower	croppie	1.0.3		8f0ff139b8a0896613d8364175b2a01fc00e82ee
org.webjars.bower	croppie	1.0.5		d495e2210ba7355d0d8be7edc45813ae9c4a4504
org.webjars.bower	croppie	2.1.0		a45da304fee1e2c70074599dc7190ebadd6256c0
org.webjars.bower	croppie	2.4.0		21951afbf6461fc287996643f774e517c1e13062
org.webjars.bower	croppie	2.6.3		2f357ccac0f9e28d999a222655f67305390e0f4f
org.webjars.npm	intl-format-cache	2.0.4		629a9c6e177fd03fd1d6ceedb1053d73d58ac379
org.webjars.npm	intl-format-cache	2.0.5		9f2d892ff2ef1aa16e39d5b56142f1c7bfcc6823
org.webjars.npm	node-addon-api	1.7.2		5cddf2a9d896b3550d954c371ba177e32023aac3
org.webjars.npm	node-addon-api	2.0.2		cb74cf5a64e878e7923b56052071e0148d231698
org.webjars.npm	node-addon-api	3.2.1		f1adc60ccc77de2a9753e38eb828534dace20c89
org.webjars.npm	node-addon-api	4.3.0		3f78c0c0efc1b5a66163e4fa7f3d1c661d914382
org.webjars.npm	node-addon-api	5.0.0		ce8ec69aad3a11987917d45e80293d8505a3a6a6
org.webjars.npm	node-addon-api	7.0.0		a53766a92b18e98dbcb2404fec2d3ad7b56a0b7d
org.webjars.npm	node-addon-api	7.1.1		c0d286a8b71b2b9e6c08617d530ef64f6220072f
org.wvlet.airframe	airframe-stream_2.13.0-M3	0.50		650b771a3aa23b896b6a73e7eed9d8c3e8f67ee3
org.wvlet.airframe	airframe-stream_2.13.0-M3	0.51		1541bcd3a5954c5ec7521e47eeee80ccc6a04e67
org.zaproxy	zest	0.15.0		76da786d3aa539862f0af6a19e2cbdee8e266340
org.zaproxy	zest	0.16.0		bae94498f383da95eae75dbe9fd88d60372edfc6
org.zaproxy	zest	0.17.0		8b2fd7278b963fca69bf3082e8bf553a0e1d88d3
org.zaproxy	zest	0.18.0		9222a9041f4abecc9cb3c7b641e533e9eb256da9
org.zaproxy	zest	0.19.0		20b7384eabe106a92268002aa792a197d04805d6
org.zaproxy	zest	0.20.0		f2d58848465aa77e510de0fd7e45e9e585518128
org.zaproxy	zest	0.21.0		527b7cdc6dcd547fb1e91c420982f625dcc035f4
org.zaproxy	zest	0.22.0		a580367fcc43c3b7f17888eb8adadc91e23327b8
org.zaproxy	zest	0.23.0		34d6dfe8c43966bcad6dae681bd29d81b40b022c
org.zaproxy	zest	0.24.0		40a686cec1791c76906772e10cf6656cf8c23019
org.zaproxy	zest	0.25.0		6b1be9b9c31d01cf801ec5a684df95accd584d31
org.zaproxy	zest	0.26.0		767b53cd74480d3e0e9d643eb3507b86fe294685
space.x9x.radp	radp-archetype-lite-trigger	0.1.3		76fb1127a9b7dbe8cd6644df2d7d3c77c5b2c9ef
space.x9x.radp	radp-archetype-lite-trigger	0.10		30b06fcb8d45dd794a75c8ef0b0ca2730c790fd0
space.x9x.radp	radp-archetype-lite-trigger	0.11		118717dee1562e6e4481285b2cc310b6ea4e45e6
space.x9x.radp	radp-archetype-lite-trigger	0.2		1ad5e08b92f2272680bf2b736c259c8f3360d219
space.x9x.radp	radp-archetype-lite-trigger	0.3		eb6a03faf63cead5a860279c53832b519fb9dce3
space.x9x.radp	radp-archetype-lite-trigger	0.3.13		d0c6a018e7335a0b350b4e42bc74f6a08ea43983
space.x9x.radp	radp-archetype-lite-trigger	0.5		99a8e91b0c3caebc78ef4cd30f54bb938670ba24
space.x9x.radp	radp-archetype-lite-trigger	0.6		ae99ce70a6e7e09bbd10baf7ecb4142fc3dce9a0
space.x9x.radp	radp-archetype-lite-trigger	0.7		5eac1d14de6a0196dd2e2864cd718799d83a6466
space.x9x.radp	radp-archetype-lite-trigger	0.8		e315022d1f55ef1d468eb15133cebf30b132a118
space.x9x.radp	radp-archetype-lite-trigger	0.9		458c452c8c5a4f8f8933c747182ec476182cf67b
space.x9x.radp	radp-archetype-lite-trigger	2.12		440b7bb5498af147bf4b2cbceff17b100ec4d632
space.x9x.radp	radp-archetype-lite-trigger	2.13		28f14782f0b0fe0f7e1e6c359572f94883e35079
space.x9x.radp	radp-archetype-lite-trigger	2.14		25871cbd94749fce34b8fcf65a801a371d89376d
space.x9x.radp	radp-archetype-lite-trigger	2.15		75c540a995b95487db51c8f4b9ec7e84d48ef4d1
space.x9x.radp	radp-archetype-lite-trigger	2.15.1		f7dca5885cbe5f18dc8b9b504301a607ef71357e
space.x9x.radp	radp-archetype-lite-trigger	2.16		4410f97029275f70ff883723a4a641b81cbf1273
space.x9x.radp	radp-archetype-lite-trigger	2.16.1		2dd5a81d689894e2c1b89b7d1e2a124adf3b5288
space.x9x.radp	radp-archetype-lite-trigger	2.17		14b39d9d58b347263f8d729509048fae17520873
space.x9x.radp	radp-archetype-lite-trigger	2.18		e5508be759163fc6eb25250260df1549cb7fdc68
space.x9x.radp	radp-archetype-lite-trigger	2.18.1		99b1e062e42dae3f4cabe4b692052af533e3bac7
space.x9x.radp	radp-archetype-lite-trigger	3.12		6033ac2a1b393d03e81c8ec0859dfa4148f39094
space.x9x.radp	radp-archetype-lite-trigger	3.13		c031e96c00b9c69a77b44cf3aeb4f7e064870dc9
space.x9x.radp	radp-archetype-lite-trigger	3.14		3d6a377bfcc1f8bc73ea8af47420f15c1123eca8
space.x9x.radp	radp-archetype-lite-trigger	3.15		b3aaf6fef9e1126f6fa5b0a7aa72432ac33ae175
space.x9x.radp	radp-archetype-lite-trigger	3.15.1		17ccac96b2f97329e8f98a87a4181555ed676aa5
space.x9x.radp	radp-archetype-lite-trigger	3.16		b6eec5a78bd5f30dd3eaa5416f71f15728f262d5
space.x9x.radp	radp-archetype-lite-trigger	3.16.1		9c675a1c21a2255c143be52e790f02b42af214ce
space.x9x.radp	radp-archetype-lite-trigger	3.17		091e933970692864eca607f57f35ef2dc690e7ef
space.x9x.radp	radp-archetype-lite-trigger	3.18		3bf031545f8133b4c9c44d19d46598a1f1a55dff
space.x9x.radp	radp-archetype-lite-trigger	3.18.1		fd9d6cdf63b2854c28647236f3a30d362158ded5
tech.bison	commercetools-datalift-commandline	0.10.0		cea21caa60b9be957c1c2a33129330ba4aa13f68
tech.bison	commercetools-datalift-commandline	0.10.1		0d4ff0646eace12cb234f5435dbfccb1e27eb7e0
tech.bison	commercetools-datalift-commandline	0.11.0		dfd77709c5e04bf1ed8a954c9cd4bc002bcc13c7
tech.bison	commercetools-datalift-commandline	0.3.0		f7e44998ea3c6a4173afcf2c04c22d45273953be
tech.bison	commercetools-datalift-commandline	0.4.0		3c157312d1a3c10e95c014165ed06f5e055b3ac1
tech.bison	commercetools-datalift-commandline	0.5.0		8fb7603da0cd2f1b5bd8a90ac1abbc6449d82b6c
tech.bison	commercetools-datalift-commandline	0.5.1		047eebc091c7c1aad1579aaa000b0de4cfbe5479
tech.bison	commercetools-datalift-commandline	0.6.0		24aab89f9474d6fbfad6064cb5d22edc18d88117
tech.bison	commercetools-datalift-commandline	0.7.0		71291c08635b27479c027f6e6e2a1787f7e97e32
tech.bison	commercetools-datalift-commandline	0.8.0		3669ad21ca4b3a36f18585d6b79b4f636e41515a
tech.bison	commercetools-datalift-commandline	0.9.0		74666ad41cfbb22e133c98407c6bb280e771ef6d
tech.bison	commercetools-datalift-commandline	0.9.1		728fdd7f7f4d7ebc6f4905bb647ec690a4622448
tech.bison	commercetools-datalift-commandline	0.9.2		83961f8a7944bcc74868bf6129a15892faae8a6d
tech.bison	commercetools-datalift-commandline	0.9.3		9501a2c34583dbcda3297e5ad1063f53d1496a00
top.dcenter	basic-example	1.1.2		1e1bdcae5961ce877eb45ce780ace664d4b135c0
