br.com.jbugbrasil.bot	telegram-api-objects	1.0-Beta		d14c7fd4fdca791efb76e13aa333f5c151fd45ee
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.75		da3d0190337ee5640f334f5e4b70dd326ddcbec9
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.75	jspc	2231e00d1cfaec7c3a5445c61c83e549b78fb128
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.76		979f18137bbe3326e4f717a1fe1720873fdd2acd
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.76	jspc	7a8ddcb4ed2dabd9972a5a6de157bc7f8ae4f0ef
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.8		072e4254347ffd376494085570e1ff7f074ced8f
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.8	jsdoc	836be2a341b658abaed4b2399a288d454dc1e88e
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.8	jspc	eb99abfccf6f5553142a524d91f2d4708b7603af
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.9		3a5b95b48d9e7d032e4aa48382569307f4589f35
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.9	jsdoc	af5a7b99de9c3a803b563d2d16d1e144bf161fe8
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.9	jspc	152df9937fa68461fdbc29805f2b7230a967f40e
com.onpositive.aml	org.aml.registry	0.0.12		833208116bc77c6af6e4fa36dff6ee2546532935
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.10.0		9de3bbbe4cdb71aecb9e2ac755b497163b12dbb2
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.11.0		5f3379c46a891251ef182ecbc342b9925c2e9f7c
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.12.0		42fbb552da503cce751b21dbe43d2e8965ddd8e4
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.12.1		a8765dce75d6fd7e0e02bf02922f5992b442b855
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.12.2		de08ae88217e258eb943f6002dd25e472dc0c1ca
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.12.3		096ea888101e1ea02cd7b041197f63c22873c3c3
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.12.4		6371605e07bed673dc0243a11a7098d2c3beb727
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.12.5		49a08a435cff0eaa22831d0cc3a274aea6387ab8
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.12.6		13ee34f61a801498be86deb402d936345594f03b
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.13.0		8aea41d47225ed9f90a9c8d09cf220103d91d752
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.13.1		61b3bdc900b827eab9bd3ace7542b1a59d5ce771
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.13.2		c43a6c3405b86bc4441507bf5b3e13e8eefb37f8
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.14.0		6d7af806d99d3519d26b0cfb4138345819b7fae9
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.14.0.1		72d642efb73d413dc85e3d479350176e00539936
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.15.1		5d9b9d21618e24b0439c617ef5b0fcba5bf74e73
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.15.2		d535a899017cd862349b2601561bbf0bc96ec704
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.15.3		c1747b389ba2f0acf29517f01d986f3d32611180
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.15.4		f18be5ffa37792ccf4e9f4c6794eaaee942258b4
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.15.5		de6c6df9942641f4ba360f51aacbc240a30e6a6a
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.16.0		96c35c0ebdbc44b1612ec55cca14632fed27013b
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.17.0		690966d58d4374cb76aa25139bf4a54d97f445b3
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.17.1		3bd6f9f91517d7cf162ed9e187450463d6d5028c
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.17.3		2304dea6ade93c6c7fd7a93dadf3e5e8fe8fb0a2
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.17.4		572730e871ec38798c0b3871869636a915efe871
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.17.5		c51b95bd9f4dc7a2891caeae4f83f0a83c54b960
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.18.0		5f5c37570ba35203063c8d79c696ec119a8fb071
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.18.1		97eed8b4ad6d6939c9dfda91e8c48d2418c53323
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.19.0		aa64e07c09fd42fad12401246ef4884975cf7c1a
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.19.1		edbc0d9428dc3f293fc28d31a045c54ac76fbe80
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.19.2		a50ef87f15b6202fe09eff5bc3b149311b3a5432
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.19.3		22aa6bd6f7970841b72b827f34a11732d935bb2d
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.19.4		6cfadf8c39be67992ebf7c988f496bfa557a842c
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.20.0		f849f9e94b8faa9aa875504d957fb0ba3e51af7e
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.21.0		e2954db1558d6acf75a614ea34522d4402ebdbd1
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.22.0		f8f9a1fbfebae679eb735822ad78a0be9ee77790
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.22.1		f410afa9e226ecad7e8afa30a4af59958e03e5b8
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.23.0		3f74ea3c7616031697dbe266aa024d92dce6de0e
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.23.1		e4997f67e1b195ec66a3d3c1644e763ca463e0ce
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.23.2		d10b23a59fb5fe7b60f9a123ed8fcc9b2919f779
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.23.3		23c5d0e185eece1f79e2002c8b17d44ba6523bc5
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.23.4		534df60d8eeb266560cec07c084a3d65ef5412e0
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.24.0		15ee9b2196000c7e75568cf4f00324331be94cea
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.25.0		7d51f147760a2120ac79934a7cd42c7262d7ca67
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.25.1		2b67fdb7e0589b570c7b28822f4ae327c2c14586
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.25.2		a5915ca870180f2d4d63f05a9b173817a8a8fefe
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.25.3		7c5e03ce40f1d750335173e13e7e378263ef7d41
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.25.4		6814788f4604fc6c73b416b581ac061bbb816536
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.26.0		6de5160efc25d570f3d49d75fdb5d7a880d95645
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.27.0		6cc0ced34149031da5236ea0acf60d7eea3869ec
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.27.1		d92e7c3a7e22683ce4967064b6454c3c097c3ccb
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.28.0		0ac93d8ab1c286f35506616d3c36fdc7298e00fd
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.29.0		5e93a3a5155c262f526064663496fd0d4b485bea
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.30.0		e867fc6c5bece25e848f09fca8ac260426e38a09
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.30.1		bf8c639bb950f1be58c7bebc511ee45ee765c652
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.31.0		69deba80297083cce95423eb9d5019c6a9ae5638
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.32.0		63121b072628c0a6dfcf16b2491d658b2cc5280f
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.32.1		2165934750d32dd15a5ad0775dd328184de15383
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.32.2		d9ed356dcde9a87b320e005a26f006a1dc833d60
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.33.0		d3a653c1554854550325f29267c5f22cf5204d6d
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.33.1		7fd36d643916327b7a9fd22ba613f2f3613e3482
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.33.2		82daeb8aa5913668b7af40f0965783f367beaebe
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.34.0		c0983ef7f34b6f26afa25e0558a46665b007cd96
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.35.1		daffca7accc38fd2fcbc63acfc7da90fb96958a7
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.36.0		ca39fdf614b3f5e7ea63d14e6529bce01b954048
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.36.1		5656aebfa7a4c04ca2cdf98bc99d0d49ad16c8a2
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.36.2		ea544fd0934d7eea9e671ff8af86838f56bd7ff9
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.36.3		f0677f936b6ad6d2e41bb8af621644ddec586cd5
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.36.4		afbfcec1fb1fba41ae150f817afac9d4e2e7a319
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.36.5		54454ed670e5c6de2ca11ade94d404eb82b94b6d
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.37.0		a205796e15f9fade819f5191fa6de3a0e92b2624
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.37.1		c8bc5c8e127e0744da40cdc1768b08087077af60
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.37.2		cd9c3241f5fb2d37a40b8f4543634a05ab6939dc
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.5.10		a3599d288ba7da44958dc3bb1d6a42e5c764fcc9
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.5.11		7a8d3ad3b6400df22db56a229ba8798605c24928
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.5.12		9aba0f0cdcd76f117d020d10f5ba865e35e56c5d
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.5.13		96d76dfb531bfa5e008e3b37d3d9adc3fc1ea3a1
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.5.14		9b5df0fff4d73edb03e423e19247dfacad47a928
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.5.15		762d0cf10b894973d34719e68f0721a0cde74096
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.5.16		ef5756263e699fb87d135f02c78660b585f4ea81
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.5.17		4be251c200718d2868855dd280d17ee08a569609
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.5.2		c1c450d1af0cdf08a64e07f29aa52c373e5f5241
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.5.4		1964e50c6a43f07a2ece3578d8a6affde244c823
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.5.5		f5153215d3eda608634f4ec4edd19c500f240e9b
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.5.6		665c5975624ec3c577c2ab1e932cec2615655a4b
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.5.8		d8290c425ff7526bb48167d980ad38efbb369ca8
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.5.9		df0d210d8eaec26a960427de78d0f2ec5a844d57
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.6.0		8fcf0ba963102edbd22d26b77fabe05fc0762c64
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.6.1		344ad6ecca4ad4ea9f306f5e1e0d576026156fe3
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.6.2		55b45ef9628eb91f8427742340f1522f7dcd2a4a
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.6.3		b3ccc302d8dd4da317dc26c8b4a17d06349b67b4
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.7.0		351f1e9fb2d9aed079625a9b35421fbdb9b6e02c
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.8.0		7f4c09c6fe18b248287977b9792e1c5c1067160c
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.8.1		98fea3615ff01fea821f7bf14629f687d162152e
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.8.2		5174aa2049b90397cdc5e820c5d2e56ab994ae41
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.9.0		e20c7ea11ccd0ed4e40d29af4283f08fe1b69652
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.9.1		6c9acbbd95a87b2c659c64a9896766761ad09a22
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.9.2		285fe385fdeb1c9b8b8a3c7aa4cc5eff64c065cc
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.9.3		63665e715b8e72fb2db96570f297bde1faf71189
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.9.4		1688195964477f29304b018a08ec434686bb58fc
com.oracle.oci.sdk	oci-java-sdk-addons-apache	1.9.5		fb40601ed02815bcc6e4050ffd6501e6bc3c463f
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.0.0		c114aae45685e6b5df9000d6e849358895aa2419
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.0.2		16fba3dd951c2be8844a26577b32245e3009eed8
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.1.0		f2c40c6435c666a31d3b5ad10ae46293ae70724d
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.1.1		e0691f6777afb3ae8552869d9b1867aea026af06
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.10.0		f87190eacb44d91371615c82aa08e0046b3e6c00
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.11.0		2287d29bee7b8e03c5b8fa97ee8bb4b84152c216
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.11.1		336ee1dd7269bd33bce1645be406372c04b7aa37
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.12.0		f554ed014e310f9898524a335befc9b803ff8ac9
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.13.0		2264568a8c2eb0a4668646fe4aae6050b8891a0b
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.13.1		73f4c11abf556fc8e0e2105b0a3acf7ff3c8d5dd
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.14.0		b5154ee0675fc09b613463914cea178db2b11b7d
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.14.1		3f28ef9bd580e2e22e62ae014f1badd912a3169e
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.15.0		1cd9ce3180d6e5c8f2ced0e824fc693cd4841053
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.16.0		244dd426d671fad568093268181edac0c836c16e
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.17.0		3e390fd4dac242999dad2bc5304959603c1d9e10
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.18.0		7861f2f783548da2a7260b2fc133953b1cbb4c73
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.19.0		d68264e7eab8579bedf6744511f142a26fee02c8
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.19.1		29c2b174e6b97fa93be411e84b9217af1137f007
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.2.0		fd98cbcb30e2c7b5ae702f63dcab818effa2778a
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.20.0		21f98ec80074c7199383261205a3a4c748312ada
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.21.0		36c54433ef55909b82a90e18d01cdcf916ade55b
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.22.0		3e254be71c8d0d29b60b90a1d4168fa7342507f2
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.23.0		a7f958c31f6572552eb1e99d05d228abd262ca7a
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.24.0		ef5d9f4afd66142a31b8c6bf2a0264201c37deb4
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.25.0		170ba55e2e6cb09336a445137d02bbeaebf8fb8b
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.27.0		66bd2f84fcea702261dfacad7e1a6e351c73d0b8
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.28.0		d5a78e112b22346c8c1fbd8a3891a6000444ba02
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.29.0		dfe97e5d580069bc8da16cba9798bf76ebd5d20e
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.3.0		ef391f284f36fe76255df3efe7f30618739b98dd
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.3.1		470404937ad6b7045f51134bab399eaf510985a7
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.3.2		f5560ba3a10e530f85765458b47c29842b24df37
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.30.0		9105a82aa4961e707a9d65646caad7846bd1e6b9
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.31.0		25963f2c2c835a5fda894cd7f53c1b226c6bcda0
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.32.0		03fbfeb1bfd53bc2592dee6230baf2a89a397280
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.33.0		7b28b2988f2e82f9299aa054a5a42706e9687c1a
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.34.0		3583665429cc577f418d82875d0122dfa2344358
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.35.0		828c5dc5e0d715f29aba957917d985e9ae111147
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.36.0		29224eee233984b334d02a6d1672e03c5e3bda1a
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.36.1		8709579c24093190be5dd417a7b042f7c3639337
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.37.0		b7582b8043871d6c96db0a03dcddc0398f65830a
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.38.0		dcf5ae7364b17f14423c47546dd77afcb448ec7c
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.39.0		422163c936f64fb7ae6fff96b65503c95bce7311
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.4.0		4318273fdffd2ed145e48d60744e0646ca771fd3
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.4.1		35a0f38cc94b9770d5cfa00d4f1766c35f42d613
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.4.2		736b3c72e91026bc98c4fc0ffc56b96291e42ba6
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.40.0		f1a91eb6d296ab00a54b0eab944a48e59f454b97
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.41.0		f7d4cf1f5c0a13f3258138f9e9972348d2c7ac27
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.41.1		a89ecd7758a608d41882f930eef3e867d33acaad
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.42.0		0289b4e64302e0ce31d15681796b7452be9f6e18
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.43.0		3a7016df3d2373bc6ab6296126a90aa31079f735
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.44.0		dee1d45dc05cb7d60bf885cb861aeb22d9ff22d1
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.45.0		fb6e0d9381593e22be985e7389b4deb136798c6a
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.46.0		76ca4a6100bee3c9cc579167d147530a9fa65c54
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.47.0		f5de34739c7594f5edb29658646449d3b4b0c294
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.48.0		cf599dfe7682741d28d04607e979b4709ee0509f
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.49.0		1d5a304ad0618e5bf03462e5702f0b5fdad1d59a
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.49.1		4682aebdd8ff6d4eda7249c0d0668a2a964a8056
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.5.0		6256b3b381d4976bf4bafc8fc05262b7bc4c2d66
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.5.1		40a6eef99e0aec4a6317e452f2899d209ad9aa97
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.50.0		47b1df041bfca164ad92a61ce734e505969e37b6
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.51.0		ee48df4cd05283c05298a388488ab904ea15e69f
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.51.1		8063ec10767f26f33c04aa6aa84fef40a3d6c8e7
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.51.2		5790a1382e8a5d98a6ea3e9f6dcb599fe6cc1afe
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.51.3		158e8b4036c262292ace972daddd9e3ac15c9482
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.52.0		6149f3854afb0cfd2ad8bda501ad034a339cfa8e
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.53.0		0ee07f097fc4159d1a13ce9a27617364080971a2
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.54.0		9c5472d17886952beae12d0e52485a617e77f79b
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.54.1		98451c5538a2fdc95d1275f428376cf632c77962
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.55.0		bc273fbe01816f08edeb403cc2be0d1d221f48c6
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.56.0		3ac523f83eb7fdcbc4140d224155d971649fd131
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.57.0		e55c5038a9edf0603d8a8f4f27a5f9936c5db10e
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.57.1		f7e859e43211c433bbb9d30937047d86cfd924e4
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.58.0		ca1ed5c1d4adff08ce75a26062baf7c923507569
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.59.0		3cac17d0b2d682aead51690b41a700e7f9ad2bd3
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.6.0		7e4452f00b28c13673d7eefc10e98414b4247177
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.60.0		5cd461e3a0c4b56938c809d5014134fec8071810
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.60.1		fee25701e23e193201090ed3656809ef9ef05687
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.61.0		7268309e3176e5ad5e696a795aa5eb529e1d3255
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.61.1		84f1908c0594d901c86f7ba23b6bbc1438505e17
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.62.0		a9bb6d3c7e162caa7caf5b1de3ce29af08276be1
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.63.0		189341a9f30d954cc87a5050c772db367a98c891
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.64.0		0eca17d557f2872dbbcd14011d4a73a7ce89e792
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.64.1		1dbdfaa5ba8d2dd4cad2ae5cea0ec21ed17b7239
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.65.0		c7325d95dc4f7e9f20ac12873f26edab1c639ac2
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.65.1		9bb5925b4d9a22ac136e7c4a7a9e9b859bc503eb
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.66.0		abb99877e84937752df4c1d405e5092d7f36ecc9
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.7.0		ca7c7056d5c2a0a792751a9e648a362157b38c6c
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.7.1		e9df2c064bfa39781ed06be7f93520d0bad5e986
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.7.2		419a1fe034eb0f68338e26e86466692fa2ee656a
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.72.0		11faa709c3e87f8dddc59d262914b58e95cc25b5
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.73.0		8d337a8e93b192823000d6274b851565affff4b3
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.79.0		e690d4f4ac33a7e945861cfe994e8805841e3468
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.8.0		f54cfade77a6fb19586df6190a75ab4b3dc1bd45
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.8.1		499630514aa92e2270eb76691e7b909522ff6b00
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.81.0		2eeeb06e92af0896cf19a18108a098f82ad95661
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.82.0		6f5b38611b1c680707b818f0595a356dd1b9d24f
com.oracle.oci.sdk	oci-java-sdk-addons-apache	2.9.0		ed621617063465c3e9b8d8ff0aaf099df1a8011d
com.oracle.oci.sdk	oci-java-sdk-addons-apache	3.0.0		c95255535219d5ade4501b01d92fcbc669268260
com.oracle.oci.sdk	oci-java-sdk-addons-apache	3.0.0-beta1		22e9b80062ca2eefa704acadf0e33d35a48b6cbe
com.oracle.oci.sdk	oci-java-sdk-addons-apache	3.0.0-beta2		afa81cbc0d8999b927f7d95cf00e3a2fc56b31a4
com.oracle.oci.sdk	oci-java-sdk-addons-apache	3.0.1		1a3a2bb2650cdc956be40d1deb67332a243516c9
com.oracle.oci.sdk	oci-java-sdk-addons-apache	3.1.0		385f117b4c817a37f5e5da8ac7942bff7a85ee0b
com.oracle.oci.sdk	oci-java-sdk-addons-apache	3.10.0		9b7d6f16fd399623918cab3a1bf40409625ebba3
com.oracle.oci.sdk	oci-java-sdk-addons-apache	3.11.0		62309162784e96fbf6e330228594e8c9d1532290
com.oracle.oci.sdk	oci-java-sdk-addons-apache	3.12.0		05310c2a32e4929dab436721de6244e0c0692c4d
com.oracle.oci.sdk	oci-java-sdk-addons-apache	3.12.1		de59f25d34a9f57f7aa4656fd7336ac5ad08c434
com.oracle.oci.sdk	oci-java-sdk-addons-apache	3.13.0		784612f5f3d40581953bdfb5e35f65370cbe0d2c
com.oracle.oci.sdk	oci-java-sdk-addons-apache	3.13.1		72ddc8d9fc9422874f62383306ad3fefcb40b0fa
com.oracle.oci.sdk	oci-java-sdk-addons-apache	3.14.0		621c4a0f2b97b1c70a205c1e895f04033c5b3c61
com.oracle.oci.sdk	oci-java-sdk-addons-apache	3.15.0		4fd8871d117e7be1f9fc3d9821b9d9a06a63501a
com.oracle.oci.sdk	oci-java-sdk-addons-apache	3.16.0		a677229db11a349f5242cf3b11b91222fd5e6376
com.oracle.oci.sdk	oci-java-sdk-addons-apache	3.16.1		e5baf1cff7a346555c83876b319c89406c94f33c
com.oracle.oci.sdk	oci-java-sdk-addons-apache	3.17.0		21870d6d8ff66a2483fa4d0dcbb74c060d764849
com.oracle.oci.sdk	oci-java-sdk-addons-apache	3.17.1		a78e83483e2efab69cca5aa472ff8ee8a04d1c4e
com.oracle.oci.sdk	oci-java-sdk-addons-apache	3.18.0		cabdfb3eb7219fef0d6b34e5f13d9288d464825a
com.oracle.oci.sdk	oci-java-sdk-addons-apache	3.19.0		4351c93205232377198ff66a5245103ae769270a
