br.gov.frameworkdemoiselle.component.archetypes	jbehave-assertj-archetype	1.6.0-BETA2		133292412bc5f8de775565f417c658dd7b808ba2
org.eclipse.edc	identity-trust-sts-api	0.10.1		b226e814141caf366be19365efb23c23f05d3521
org.eclipse.edc	identity-trust-sts-api	0.11.0		b95e2d589ee5a7e8a3e8c3d82c182bf62afea46e
org.eclipse.edc	identity-trust-sts-api	0.11.1		ec98bf807fc9cb690c41a7ee2c278a95121d7c02
org.eclipse.edc	identity-trust-sts-api	0.4.0		afc459444c7a3e68bb79691d22b786e7847541ee
org.eclipse.edc	identity-trust-sts-api	0.4.1		59dee8811e79f47aa3b2baa092557f88bb1b3a7c
org.eclipse.edc	identity-trust-sts-api	0.5.0		4613c8af514a0506c10ff0a6f22891bf600292d7
org.eclipse.edc	identity-trust-sts-api	0.5.1		f63fa96ab4a530b06c061adeda04f63667829e1e
org.eclipse.edc	identity-trust-sts-api	0.6.0		f79e0f5be2bdf6591bbe7ccd9eda069d51f59b6e
org.eclipse.edc	identity-trust-sts-api	0.6.1		9a444e6f3a3c6dabd51062fb162bfd2b34a8a9ff
org.eclipse.edc	identity-trust-sts-api	0.6.2		47eee171586e2d4b6d275a3e9d50cfb1b7790db5
org.eclipse.edc	identity-trust-sts-api	0.6.3		036b116139f078df827fb547aef29a25ab6dd904
org.eclipse.edc	identity-trust-sts-api	0.6.4		d2f8f0d132d2774c3b4e7eee3064962f643a14c4
org.eclipse.edc	identity-trust-sts-api	0.7.0		52deede0dbfc10789407bd1b8a2130f667b8b606
org.eclipse.edc	identity-trust-sts-api	0.7.1		a5e1fe698f29ac6dfe724ad8c97c935b6d058423
org.eclipse.edc	identity-trust-sts-api	0.7.2		d80c8eae656338bd807431c075ba5e912d9057b9
org.eclipse.edc	identity-trust-sts-api	0.8.0		5147ffcae5066612b78c17954ea13e080e0b40fd
org.eclipse.edc	identity-trust-sts-api	0.8.1		e124d06c2d15f54c85c969b52be73d6ddce2092e
org.eclipse.edc	identity-trust-sts-api	0.9.0		15d4396d9e8ccdc2931caeefcb52a09b88b11149
org.eclipse.edc	identity-trust-sts-api	0.9.1		3084ef7fa4fcb8d32881443975016568fcef4fff
org.fabric3	fabric3-hazelcast	3.0.0		ff627feca6d1c266ad8f8b5e44326694adb15595
org.geckoprojects.repository	org.gecko.emf.repository.api	9.2.2		06DD9D9103B0833CC6307C24B4E855CF00C97212
org.njgzr	easy-mybatis-plus	1.0.10		3b08eabd99cc48ba081ad66fdbfbf601f6e6074d
org.njgzr	easy-mybatis-plus	1.0.11		51c5ca7e894e22e5bfe1c5fe3b379ba7b93e721c
org.njgzr	easy-mybatis-plus	1.0.12		2e57f527104ee971fa23c3de6d92f0b76fb136d8
org.njgzr	easy-mybatis-plus	1.0.13		ffc332a9ff22a940508f272bd9bf2726f64fbd97
org.njgzr	easy-mybatis-plus	1.0.6		fa7cb41680c6014d8dae9374e7008be144466fc5
org.njgzr	easy-mybatis-plus	1.0.7		7522bb038669229a070126ee385a51743c085230
org.njgzr	easy-mybatis-plus	1.0.8		a3042ec9aa4ae01f79ab9849145ff05f9aee1eb2
org.njgzr	easy-mybatis-plus	1.0.9		ee9a654bfc993aeec6985f7ea3d3299544947280
org.njgzr	easy-mybatis-plus	1.1.0		01d23fe5474bb89de7d5713763ae78bdb5775274
org.njgzr	easy-mybatis-plus	1.1.1		6f124d772d583a03c99bbe9b1a02357f12d37f7a
org.njgzr	easy-mybatis-plus	1.1.2		028119d9df98df1906e5c1344645922d25b92cca
org.njgzr	easy-mybatis-plus	1.1.2.T		fa2e86c44cb1920b363097e7066060ec7c7ce82f
org.njgzr	easy-mybatis-plus	1.1.3.T		5e7d83c03f9a360d41be6cd9df107dd628b868ad
org.njgzr	easy-mybatis-plus	1.1.4.T		e515c7fa8504ee6ae5e49b877107c3ffe25bf987
org.ow2.kerneos	kerneos-login-client	2.0.0		N/A
org.ow2.sirocco.cloudmanager	sirocco-cloudmanager-provider-nova	0.4.0		3dd5324c01b98cf18e3e24ab5c30a99e3b756b0f
org.restheart	csv-interceptor	7.0.0		bcaba4d14833494a1ce1a089a956ca8c6cc0f09c
org.restheart	csv-interceptor	7.1.0		a82f629363c33a02443fb7f2db0b3aa71241dc11
org.restheart	csv-interceptor	7.1.1		daa2354d3e1d3eaadaf0c95463e3451448b8bdab
org.restheart	csv-interceptor	7.2.0		51b0c3fb7554350143669ba876fef2e71036e5aa
org.restheart	csv-interceptor	7.2.2		579e8bfcfedd7940633f742741c8fda0f7ee4b79
org.restheart	csv-interceptor	7.2.3		778fe6b9174c4fb42f8d239bc66be14882fbdc89
org.restheart	csv-interceptor	7.2.4		9dda16674684f768e8597dcb46b64a21142ccced
org.restheart	csv-interceptor	7.2.5		80754efaac554eaa42063701b65b57bf43b2e759
org.restheart	csv-interceptor	7.2.6		694d9fa807528fd5e6c1c700fde39cbae52fb4d2
org.restheart	csv-interceptor	7.2.7		9423529958c8440d4478ca8eb06e465b89c01053
org.restheart	csv-interceptor	7.3.0		a2ee0aa3dcc04066621815b9816fdca2f06fb5a3
org.restheart	csv-interceptor	7.3.1		88983e4cf753a4281e22017988747cc983e6ffab
org.restheart	csv-interceptor	7.3.2		79608a05c2e53d274e50d152fc621cbd42f1c039
org.restheart	csv-interceptor	7.3.3		1c7e30d436e24227a64060da735bf4ebb99874bf
org.restheart	csv-interceptor	7.3.4		5003af4c3d8ce8048d94aec94046701d937a1529
org.restheart	csv-interceptor	7.3.5		4a9379d93ac1ffccb2e47b86f4d1c7184e29cb22
org.webjars.npm	atomico__use-copy	1.0.1		9fe91aac848cc44ec52cb07a8867e6d945a07db3
org.wisdom-framework	wisdom-framework	0.10.0		N/A
org.wisdom-framework	wisdom-framework	0.4		N/A
org.wisdom-framework	wisdom-framework	0.5		N/A
org.wisdom-framework	wisdom-framework	0.5.1		N/A
org.wisdom-framework	wisdom-framework	0.6		N/A
org.wisdom-framework	wisdom-framework	0.6.1		N/A
org.wisdom-framework	wisdom-framework	0.6.2		N/A
org.wisdom-framework	wisdom-framework	0.6.3		N/A
org.wisdom-framework	wisdom-framework	0.6.4		N/A
org.wisdom-framework	wisdom-framework	0.6.5		N/A
org.wisdom-framework	wisdom-framework	0.7.0		N/A
org.wisdom-framework	wisdom-framework	0.8.0		N/A
org.wisdom-framework	wisdom-framework	0.9.0		N/A
org.wisdom-framework	wisdom-framework	0.9.1		N/A
org.wso2.carbon.extension.identity.dao.stored.procedure	identity-dao-stored-procedure	1.0.0		N/A
org.wso2.carbon.extension.identity.dao.stored.procedure	identity-dao-stored-procedure	1.0.2		N/A
org.wso2.carbon.extension.identity.dao.stored.procedure	identity-dao-stored-procedure	1.0.3		N/A
org.wso2.carbon.extension.identity.dao.stored.procedure	identity-dao-stored-procedure	1.0.4		N/A
org.wso2.carbon.extension.identity.dao.stored.procedure	identity-dao-stored-procedure	1.0.5		N/A
org.zeroturnaround	zt-zip	1.10		798c9ca5866abbdbfa0c46904f77be8a3b2c6668
org.zeroturnaround	zt-zip	1.11		add8fface4c1936787eb4bffe4ea944a13467d53
org.zeroturnaround	zt-zip	1.12		465ca9c6c8a035f57e56395ca28cecc883da730d
org.zeroturnaround	zt-zip	1.13		3167064ecff25549375645d0afdd5c7ebbc232db
org.zeroturnaround	zt-zip	1.14		15aa6b3b6c1d99f6fcccb5ef921035de7481cce3
org.zeroturnaround	zt-zip	1.15		462a4206e069f3757ab098e18a3722a22c73edb4
org.zeroturnaround	zt-zip	1.16		d2c39a8411ebe57bf47ea7f3c096382753f5e286
org.zeroturnaround	zt-zip	1.17		4f10f3c244b86c3c858efc50b0e4c53551e27db0
org.zeroturnaround	zt-zip	1.4		7e38513a3193b4d43e357bc9cc70eeebf993bfd4
org.zeroturnaround	zt-zip	1.5		b06bed33a8b2ebac5d2eb8a0c4abe046fa0cae65
org.zeroturnaround	zt-zip	1.6		6d1e89d7337ec2640fae8697bfefd2a0e5ac333d
org.zeroturnaround	zt-zip	1.7		52983a1e616539d10745172bde35db768e76b685
org.zeroturnaround	zt-zip	1.8		e00042fca1effe388632a75dc7a29048203bddaa
org.zeroturnaround	zt-zip	1.9		74f0637be3f37af799aa5d9d7ea4ef133a70a58b
tech.rsqn.useful-things	cache-service	1.0.36		be304ed843b9f89a10922c39274f5dd22ba1db4a
tech.rsqn.useful-things	cache-service	1.0.37		51de70faa2badeb7f5507137145b31bb55f4af34
tech.rsqn.useful-things	cache-service	1.0.38		b500aab270dd67c98cccf19f1648f3f4da404b8a
tech.rsqn.useful-things	cache-service	1.0.39		4c263622c4da1afc0cbc1019753fb0f7617a14b6
tech.rsqn.useful-things	cache-service	1.0.40		9255a0c83a76329fb6d9e264bf5e6f19f7566583
tech.rsqn.useful-things	cache-service	1.0.41		51b2a3f072bf55880df4facf0975ce3b27c6f4e4
tech.rsqn.useful-things	cache-service	1.0.42		6b25974c492c17fde18fe360fcc7fa978d53a270
tech.rsqn.useful-things	cache-service	1.0.43		44b941a70c5f6250c3df29793b76c63159886c5a
tech.rsqn.useful-things	cache-service	1.0.44		918e2fcef2e09e28a36b7bb54c644864f59ea872
tech.rsqn.useful-things	cache-service	1.0.45		310dc817ec66716da503c144f62eff22bd5d082e
tech.rsqn.useful-things	cache-service	1.0.46		c1ea95baeead943f70288557c2df503c0ab062bc
tech.rsqn.useful-things	cache-service	1.0.47		ca1fa3d29fe6f56bf71733b58cd2bca32ba87620
tech.rsqn.useful-things	cache-service	1.0.48		5b68bb308f1b6650969f13c114ffeedc2e6ea7d4
tech.rsqn.useful-things	cache-service	1.0.49		b48ce29c718722734fac5bb0f586ff9a5ebc62bb
tech.rsqn.useful-things	cache-service	1.0.53		c5b45602314028365e50f7353aa987ca9ecbd433
tech.rsqn.useful-things	cache-service	1.0.56		d17831a40e98dbea3ea3cf9232437814623a2abf
tech.rsqn.useful-things	cache-service	1.0.57		66f67bd9afa1e2a4cedbdb51f2230f0c0befe4ca
tech.rsqn.useful-things	cache-service	1.0.58		35781172467e17c069bb1160b01b587b8af99419
tech.rsqn.useful-things	cache-service	1.0.59		a3b4f7749806b97156b9c2e7f4a81a5048b1367c
tech.rsqn.useful-things	cache-service	1.0.60		8a4241650cb2374236d6fa6f4894c7defc0fb171
tech.rsqn.useful-things	cache-service	1.0.61		36bcf5e245485b73eef83bd5847784daee301702
tech.rsqn.useful-things	cache-service	1.0.62		6e60acf28ee3658bdfb1b1fcf56ebdcce76d09ac
tech.rsqn.useful-things	cache-service	1.0.63		8178a27a16f46124e8044812d56151a354911aca
tech.rsqn.useful-things	cache-service	1.0.64		3c93b0f3e40bdb7ae660afcc0179e590dd852ba0
tech.rsqn.useful-things	cache-service	1.0.68		4a2aa2ae2f1a94d60004f6b1abd9c4268a73efee
tech.rsqn.useful-things	cache-service	1.0.69		74830c1aaa8622fda27968ec5060a3b2165b842f
tech.rsqn.useful-things	cache-service	1.0.70		a0c0698d12dd9ccc294ad705f75006889eaf0c39
tech.rsqn.useful-things	cache-service	1.0.71		3ac56f9aae069d90db07231fbdee6164abd2abce
tech.rsqn.useful-things	cache-service	1.0.72		cc64381d0ade2af35c86d7f5fb4f711823ee8875
tech.rsqn.useful-things	cache-service	1.0.75		7de4e9e994fa0556399a2fe669fe4f0f03c6ee2e
tech.rsqn.useful-things	cache-service	1.0.76		98ae8e2d54375ad8ade6da6e131e1ddfeca4ecb9
tech.rsqn.useful-things	cache-service	1.0.77		ed5f34678baa810842de1c273b3be1eaad077851
tech.rsqn.useful-things	cache-service	1.0.78		fe3f281ea5b3ee0158780b601e3a3b3a33f88027
tech.simter	simter-exception	1.0.0		01d250d26882dbac71fab099b691c6a035ef2c42
tech.simter	simter-exception	1.1.0		0234aa174af08b9fded045775a59510c4a0d3d3d
top.lingkang	hibernate-solon-plugin	1.0.0		358b5222373a187ead55ffae332634c8be2c6a6d
top.lingkang	hibernate-solon-plugin	1.0.1		0c157bfaab272fc2434de17a87b77b6246d2d21f
top.lingkang	hibernate-solon-plugin	1.0.2		ddbe1bb4ee1336d78103e00d67c28521ce36848e
top.lingkang	hibernate-solon-plugin	1.0.3		3922bde859e261f9e8a4f49e541ea68bdf25c2b6
top.lingkang	hibernate-solon-plugin	1.1.0		f38592d5686fef221fb064bbb70654d28f5775c7
top.lingkang	hibernate-solon-plugin	1.1.1		5b0279f1c1fa791c47f2c482d2a3cd56e2c57c31
top.lingkang	hibernate-solon-plugin	2.0.0		ee3f87376de89948375a720578e1438a6ddc299f
top.lingkang	hibernate-solon-plugin	2.0.2		8a0872b0a6d217e5ee2584247f7ba58172e6efd3
top.lingkang	hibernate-solon-plugin	2.0.3		de5a0af886b0af32474eed4abd656a1e0a9b03ad
top.lingkang	hibernate-solon-plugin	2.1.0		f205a9f00609ec643ed19323300a3f4da7d2fa97
top.lingkang	hibernate-solon-plugin	2.1.1		85504871d07ab887205225eddfc7e939178bc255
top.lingkang	hibernate-solon-plugin	2.1.2		df478caed8dba212fae683fa0b4e695781ec1daf
tz.co.asoft	kash-money-tvossimulatorarm64	2.0.16		N/A
tz.co.asoft	kash-money-tvossimulatorarm64	2.0.16	metadata	486c21e55db55646e93e07c111b4148a5ba482a4
tz.co.asoft	kash-money-tvossimulatorarm64	2.0.17		N/A
tz.co.asoft	kash-money-tvossimulatorarm64	2.0.17	metadata	11e02bc8261795cf1e3a56416ebb5045db295159
tz.co.asoft	kash-money-tvossimulatorarm64	2.0.18		N/A
tz.co.asoft	kash-money-tvossimulatorarm64	2.0.18	metadata	180020032a9274c3e4ff67687841820dd6d9f49a
tz.co.asoft	sim-core-js	2.0.18		N/A
tz.co.asoft	sim-core-js	3.0.13		N/A
tz.co.asoft	sim-core-js	3.0.14		N/A
tz.co.asoft	sim-core-js	3.0.15		N/A
uk.nhs.ciao	ciao-cda-builder	0.1		67705be3c2d94a1868fd520ed11d6f6b8a2c5bbc
uk.org.retep.xmpp.xmpp	schemas	10.1		e637616971852dc247dc2b01f33a4bbc1a295d47
uk.org.retep.xmpp.xmpp	schemas	10.6		46f301499bc29779ae0d17fb114025ac8dd5dcb9
uk.org.retep.xmpp.xmpp	schemas	9.11		f5eb01b768c576587a8f33409a04be85a708338d
