app.starzero.navbuilder	navbuilder	1.0.0		N/A
org.apache.camel	camel-joor	3.18.7		15f9b2969da3e9b1884ded3bd4789f33a278476e
org.apache.camel	camel-joor	3.18.8		cfa0883914587b38daf1d38e9fbda3bd557b5003
org.apache.camel	camel-joor	3.19.0		194bb685294667e01d85999409c26531e85fcea6
org.apache.camel	camel-joor	3.20.0		361b1738ff33e3c22c393c480bebf3e7ec4dd291
org.apache.camel	camel-joor	3.20.1		01f4c9a4fb4e3479676c1c21c9bbaac240cddb0b
org.apache.camel	camel-joor	3.20.2		bdebb0256f7bf68540e634d29e3ec13a7f672107
org.apache.camel	camel-joor	3.20.3		7757b2bb2ee6e181deb886313317a40c36352dd9
org.apache.camel	camel-joor	3.20.4		8fe803ec042041746ef74c21ddb1b61b36766582
org.apache.camel	camel-joor	3.20.5		be95c6ffdce48506f388ba57d5906be22f7140c5
org.apache.camel	camel-joor	3.20.6		d42bfd26f68a45fef276101301643c80285b183b
org.apache.camel	camel-joor	3.20.7		c9b6cf4f927a6452eae0be8100e61c366c8440be
org.apache.camel	camel-joor	3.20.8		25dd550126c2ab568930e74dd89cebd191964e96
org.apache.camel	camel-joor	3.20.9		828fe6a21b36d80efa52c3c6736b3630c2ff9851
org.apache.camel	camel-joor	3.21.0		b9a85fdaa842e6ccf9d18360c06f970c0ee29529
org.apache.camel	camel-joor	3.21.1		f2af302c0997b5c43fd5488567305f01f4514e1b
org.apache.camel	camel-joor	3.21.2		3c8aac16da8429531a1f5470a33d18b3219800db
org.apache.camel	camel-joor	3.21.3		008b2d8fed000ae88cbb41d44cdf1e0e57b95733
org.apache.camel	camel-joor	3.21.4		1078d645551b050c11cac680442a952ffd5e6644
org.apache.camel	camel-joor	3.21.5		bb8af55488a710a51cfcdf277491e5b4ca414f74
org.apache.camel	camel-joor	3.22.0		ada2b8ec8fe7d02a4baf6f5ad5299084e136dc6f
org.apache.camel	camel-joor	3.22.1		3a69313f241d489dc24b75749f8b556e6d3b146b
org.apache.camel	camel-joor	3.22.2		7656670602b1c762c45f8848948305437b8c87bd
org.apache.camel	camel-joor	3.22.3		7cb40e98c2c590adb2aaba43a79142fa6ad9a90e
org.apache.camel	camel-joor	3.22.4		3f7c51fe2bb9f07a31ffafc75c8d5858f2da6b91
org.apache.camel	camel-joor	3.7.0		09e669efa889a948825ceb82b6196e308567672a
org.apache.camel	camel-joor	3.7.1		1eb60a15da53d2d0aac27a18810a0ff7a7e27e35
org.apache.camel	camel-joor	3.7.2		c4778e237a60ef6e4a86ec4c28bfdf6285eae1fe
org.apache.camel	camel-joor	3.7.3		784b8de8e1db9084ea985721e0c2ec6633dd7d75
org.apache.camel	camel-joor	3.7.4		11adb7f52dd7e205917c23a9306f1abaad88ce4b
org.apache.camel	camel-joor	3.7.5		2dfed345beff74e906e15d0c96910445e74e712d
org.apache.camel	camel-joor	3.7.6		218c73495ba4a45779d298bcd907cbe0ae688896
org.apache.camel	camel-joor	3.7.7		ff0688f895ccd16e6d655c41b21410839f838aa4
org.apache.camel	camel-joor	3.8.0		7b83dabd47def5053b035dbfb5c419043ec7ac96
org.apache.camel	camel-joor	3.9.0		f39e326b0df3c7f02bdd706eb6c6b5621506f5f1
org.apache.camel	camel-joor	4.0.0		308ce36522263d769381547a0c3dc1ac28476fe3
org.apache.camel	camel-joor	4.0.0-M1		e9fa31b74f430809d7ec0c119a27bb6b394e71d9
org.apache.camel	camel-joor	4.0.0-M2		15f4465f4c426760ecf6ba7d41f39a5fe2ee8537
org.apache.camel	camel-joor	4.0.0-M3		b394279344f1657748c5b37c45de0d0ca6aeb172
org.apache.camel	camel-joor	4.0.0-RC1		cf47213dbf6dfe61a8e996f0069b73979d65a43a
org.apache.camel	camel-joor	4.0.0-RC2		c6ca33eaa1a7bf5ce07590e68181aa8e80cf6086
org.apache.camel	camel-joor	4.0.1		1ae79e32ef1c8a171b3dd6521e83fc2e72834a22
org.apache.camel	camel-joor	4.0.2		d41c6dbf9af206bf3d14484bc30232001bff8605
org.apache.camel	camel-joor	4.0.3		1f6ec09afeccf5594d73b211a1f0a61c02a35a5a
org.apache.camel	camel-joor	4.0.4		7b707ea5ed2b285538eaa9d1af5c5c037b797d5c
org.apache.camel	camel-joor	4.0.5		a78df1cee1b7ae6ba0131d1e089b13e1ae4d4a1f
org.apache.camel	camel-joor	4.0.6		0f918b9a69c2a43bd3dd13d08cf244df40a0944e
org.apache.camel	camel-joor	4.1.0		d91d49415e9eea61c9eeb794179443ad8061f1c6
org.apache.camel	camel-joor	4.10.0		ad12f8532dbea30b6038bf660bd26345151de20d
org.apache.camel	camel-joor	4.10.1		6bfa99018a306daa2a15e417ce5684e554cc1815
org.apache.camel	camel-joor	4.10.2		8c4da5d75ad333ecde2a86b9a7efc5eea015bf88
org.apache.camel	camel-joor	4.10.3		322e6f51864f124329b6f486c2cefda5d5a39165
org.apache.camel	camel-joor	4.10.4		c759e1e699cbaeafa4b9bbb120a76d8f7f56fdeb
org.apache.camel	camel-joor	4.11.0		c7f06a247b70b31b74c5e0168dbfcbcadb4ef999
org.apache.camel	camel-joor	4.2.0		ab4ff5b565d77cf7432a323ed7e180ac777cb938
org.apache.camel	camel-joor	4.3.0		c985cf887da5430064991a9b777274d3155986ac
org.apache.camel	camel-joor	4.4.0		6dc84f2b5a3030858d38925dae8436e21a8fd1a0
org.apache.camel	camel-joor	4.4.1		e6d96d0963a714038ed75024c60f33257ca5d89d
org.apache.camel	camel-joor	4.4.2		d7b1502a41e33a441f6b41c9c65b5bf143f213d7
org.apache.camel	camel-joor	4.4.3		3e47ac6c16de7753ac84c9aa27ec9cf41a01864f
org.apache.camel	camel-joor	4.4.4		294bfece4f05e62fc051f6cabe124a0224329d86
org.apache.camel	camel-joor	4.4.5		452c5b296acd7ca09e60c9c7ca6272c57c2910d1
org.apache.camel	camel-joor	4.5.0		ed4eb0af0258ba64d60de85cb7ac314b4d8c5dc9
org.apache.camel	camel-joor	4.6.0		f058133d74dbf6c10a0189657c615a64c7280d0f
org.apache.camel	camel-joor	4.7.0		0ec66a982b0e210f62cfa905e2549100e6ec8aed
org.apache.camel	camel-joor	4.8.0		6c82cd382e8e0fcb7de31c86e0bf20c899b6833e
org.apache.camel	camel-joor	4.8.1		c443631ab10c2ee2b7a733f37f5287c18575db45
org.apache.camel	camel-joor	4.8.2		f783186ab4808377da405fbeaaf8bd515443a201
org.apache.camel	camel-joor	4.8.3		23695058af24d5ba85210f615d68b2f41abae1bc
org.apache.camel	camel-joor	4.8.4		406735c416565878fa4e0a890b9b11e698dea934
org.apache.camel	camel-joor	4.8.5		cb4d589806d24c6e7e4d813cce2ac64e51008683
org.apache.camel	camel-joor	4.8.6		f7cb5adbbea947cc86a86d83c9a81c67fb0b7b28
org.apache.camel	camel-joor	4.9.0		7d647ea92b508c9a764ecb72ab2f1c335bc2bde1
org.apache.flink	flink-orc-nohive_2.12	1.11.0		cf9763a336270b1553c886a7968dbfcb8ae13c28
org.apache.flink	flink-orc-nohive_2.12	1.11.1		79991bc5fc2c93eae3c934b76792459d11b3be86
org.apache.flink	flink-orc-nohive_2.12	1.11.2		674edd100ca57e198e58139775dbd09ac308d4f9
org.apache.flink	flink-orc-nohive_2.12	1.11.3		702d0af51c582d224c9c00df31074f84c4d05b8a
org.apache.flink	flink-orc-nohive_2.12	1.11.4		5f12cf4be7b732fe0db1af749344afdb6d4aa51c
org.apache.flink	flink-orc-nohive_2.12	1.11.5		2a4522510af380185229d3567a0db02635acbed9
org.apache.flink	flink-orc-nohive_2.12	1.11.6		14df4ab05b40908cafadb5e5e7fd8f523ec40855
org.apache.flink	flink-orc-nohive_2.12	1.12.0		93f2ac5b5adee918b645f7d91bdabf3dd49a4a9d
org.apache.flink	flink-orc-nohive_2.12	1.12.1		cc9fe64b494c032ad2afd076f6a75abce8c5d7bf
org.apache.flink	flink-orc-nohive_2.12	1.12.2		af4fe2e3b0bbebd36e52acf857c502d82bff6e56
org.apache.flink	flink-orc-nohive_2.12	1.12.3		e624523774bcc0d691917e810525d4a21bfd8509
org.apache.flink	flink-orc-nohive_2.12	1.12.4		bfb0e0b1ff2a18a0a66f59127c24f2f496f11152
org.apache.flink	flink-orc-nohive_2.12	1.12.5		663505718d147b812be8abcf8f06eab8984b3728
org.apache.flink	flink-orc-nohive_2.12	1.12.6		dd22364dbe46c5c0e8f15b169cd0658bf85b0926
org.apache.flink	flink-orc-nohive_2.12	1.12.7		91460251e5ab785fe25881ac7c4857ffca2eaf25
org.apache.flink	flink-orc-nohive_2.12	1.13.0		a01fc3551f2bc3dd00d1acde29c35181647caa45
org.apache.flink	flink-orc-nohive_2.12	1.13.1		7e65f80d1e91dee1f96a2ac941788346873fce61
org.apache.flink	flink-orc-nohive_2.12	1.13.2		ecb05946b4fff32dc73d0a404a405504002cfe14
org.apache.flink	flink-orc-nohive_2.12	1.13.3		f293cb54ce394df88e26e5b970ffd3fc6cf55b61
org.apache.flink	flink-orc-nohive_2.12	1.13.4		eb7b3fc2a3451b24a36f3158cf356cabfe684fd4
org.apache.flink	flink-orc-nohive_2.12	1.13.5		540c8ba69b06e56fce6a52b6866c52575ac46a97
org.apache.flink	flink-orc-nohive_2.12	1.13.6		ec5dccbf6b87f241f6c594446c2a2f16d14c51d9
org.apache.flink	flink-orc-nohive_2.12	1.14.0		05467f29debfea6f431daa291cb2c22a6283bb56
org.apache.flink	flink-orc-nohive_2.12	1.14.1		8a77a261bc47455a1cc4d961024feaebdaa48234
org.apache.flink	flink-orc-nohive_2.12	1.14.2		0c01b6880dd72adb483f608ea5ea0d1545f9ad25
org.apache.flink	flink-orc-nohive_2.12	1.14.3		be37808b1d0d207404ae71cfd68e0b94b4e6470c
org.apache.flink	flink-orc-nohive_2.12	1.14.4		b024050bd17494b20d41e6d6d0162e6c39872476
org.apache.flink	flink-orc-nohive_2.12	1.14.5		049fdcd04ebf9b7c84d14cf24d964152e8057456
org.apache.flink	flink-orc-nohive_2.12	1.14.6		5b54c9046afd6a0c403c723ed2cc4398dc4bfd11
org.apache.hadoop	hadoop-client-integration-tests	3.0.0		9ad28ed6d6e2b37a44aee941b714eda2e0fa551b
org.apache.hadoop	hadoop-client-integration-tests	3.0.0-alpha2		a2e8845dc5dd64986fc005b80460490c91c83968
org.apache.hadoop	hadoop-client-integration-tests	3.0.0-alpha3		16c61de81aa693ca09c2f5200642cb2760692514
org.apache.hadoop	hadoop-client-integration-tests	3.0.0-alpha4		f62b5feacb83b12b18ce9b349dbda53928bcee0c
org.apache.hadoop	hadoop-client-integration-tests	3.0.0-beta1		d27cade9b69dbb6757d430a49c9970f381a74bf4
org.apache.hadoop	hadoop-client-integration-tests	3.0.1		b27b28d720e7b6e97acefa0f793865b3930889fa
org.apache.hadoop	hadoop-client-integration-tests	3.0.2		15c8c2e69b92365a295c65b4f8ebb3ee9dd52bf6
org.apache.hadoop	hadoop-client-integration-tests	3.0.3		0e2718da1fdef730b4a4b18bd9479c692a20169d
org.apache.hadoop	hadoop-client-integration-tests	3.1.0		c2b32d65bccfa4a5fa1cc2515b78d38175c994eb
org.apache.hadoop	hadoop-client-integration-tests	3.1.1		a1cf8bd3e6c9300e296165937597f4cd8aaa9fa6
org.apache.hadoop	hadoop-client-integration-tests	3.1.2		d3c8cf487f445d58d273fe774a15f6335c0bc568
org.apache.hadoop	hadoop-client-integration-tests	3.1.3		3223119f0905f707b3acf8492c99257b9ae8f69e
org.apache.hadoop	hadoop-client-integration-tests	3.1.4		24c84ed9d3d31679d211cf7f3a8af64173b76e6d
org.apache.hadoop	hadoop-client-integration-tests	3.2.0		917a9653118f0b60c499b5bd933130906952f8ab
org.apache.hadoop	hadoop-client-integration-tests	3.2.1		05265170424743aae00792e04df42f7f655a4ca3
org.apache.hadoop	hadoop-client-integration-tests	3.2.2		533b28e1513b3a68efb1659ce78cdf005aae348b
org.apache.hadoop	hadoop-client-integration-tests	3.2.3		ecee5dbdd69e0251fd040c8a1f3f87a3d61a281f
org.apache.hadoop	hadoop-client-integration-tests	3.2.4		e998dc7274d0e5645cfc81638de04ccc5040137e
org.apache.hadoop	hadoop-client-integration-tests	3.3.0		ecbe3069c54c97ddfb09deb2d2987ae6127941bc
org.apache.hadoop	hadoop-client-integration-tests	3.3.1		128da00509a2c682319442f0f243ab16d541c932
org.apache.hadoop	hadoop-client-integration-tests	3.3.2		136f403783e756b70353d9745ed5c2cf8edaa1a1
org.apache.hadoop	hadoop-client-integration-tests	3.3.3		94a8e7e4e4105ee41c3fbfd654e4fe183634c951
org.apache.hadoop	hadoop-client-integration-tests	3.3.4		ee8d88544afd727fde4e3d6b7691fa02e37b345e
org.apache.hadoop	hadoop-client-integration-tests	3.3.5		3870990a7a34fc9a68fb9eeeacb590ec394a6952
org.apache.hadoop	hadoop-client-integration-tests	3.3.6		b245e987c5bc0387220995dade0afc74f6207fd3
org.apache.hadoop	hadoop-client-integration-tests	3.4.0		8294504c1340bea5863b55d48887561cc2ec5690
org.apache.hadoop	hadoop-client-integration-tests	3.4.1		c515bcc1dd9c68c82475930a7accba490a3ca985
org.apache.openejb	tomtom	6.0.29.313		7f0cfea8559c8b4605f37fb2632752edb90ca997
org.bedework.evreg	bw-event-registration-wsimpl	5.0.6		86c024bac1e7fa6536c5aae880e410528bbed322
org.blocks4j.feature.toggle	feature-toggle	0.0.1		3842c1e1f919fa3efef598223787a0cdfc0f110e
org.blocks4j.feature.toggle	feature-toggle	0.0.2		80e54423dd0ce7f8fbd6fcdaa775fee4ef61665e
org.blocks4j.feature.toggle	feature-toggle	0.0.3		20a8b0baeda63fe1e10c781e6ced92da325993de
org.blocks4j.feature.toggle	feature-toggle	0.0.4		704f3586e250376bd535eb25137da356f05accd7
org.codehaus.groovy.groovy-all.3.0.8.repo.org.codehaus.groovy	groovy-yaml	3.0.8		f93edc034de6a286a82f571287c76d18973f9cc2
org.codehaus.groovy.groovy-all.3.0.8.repo.org.codehaus.groovy	groovy-yaml	3.0.8	groovydoc	8f33bd4ff56e11a13ec853e26dcf34c2ac2e4342
org.codehaus.groovy.groovy-all.3.0.8.repo.org.codehaus.groovy	groovy-yaml	3.0.8	indy	30c1da320448ba45f42d8ddb6c85ff7ad2c7eddd
org.cxbox	cxbox-dictionary-model	3.0.5		50fff8d094d677418381df9412ff2f2faefb1409
org.cxbox	cxbox-dictionary-model	4.0.0-M1		9b66ac89a306f856f8d6f38b06d1d2adc342477e
org.cxbox	cxbox-dictionary-model	4.0.0-M10		97e18d23a23c93de756b5f35ca35819c366d9847
org.cxbox	cxbox-dictionary-model	4.0.0-M11		0406be928f8d602789057c31b7759de193b75485
org.cxbox	cxbox-dictionary-model	4.0.0-M12		bceba413bcdcceda07b277195ace5248713f8c95
org.cxbox	cxbox-dictionary-model	4.0.0-M13		f6ab69ff4f49f24efd14843cfb8e39fc171dbd13
org.cxbox	cxbox-dictionary-model	4.0.0-M14		a5ff093cdcbe42ccc50aba0dc9840d6297cd49a2
org.cxbox	cxbox-dictionary-model	4.0.0-M15		759b5a566ae2b7fad6f5eacf4db774282de663d7
org.cxbox	cxbox-dictionary-model	4.0.0-M16		f02e9c2016ce26c6f237a365f6c13eae86ab6463
org.cxbox	cxbox-dictionary-model	4.0.0-M2		000a9709c5fdfed60e7f08ea28edd1e28f76613c
org.cxbox	cxbox-dictionary-model	4.0.0-M3		0c2c9973270e12167a71f38e19e0cbe6104941dd
org.cxbox	cxbox-dictionary-model	4.0.0-M4		36a1c12476e1fabcc2de765e58c5ca22e3907c4d
org.cxbox	cxbox-dictionary-model	4.0.0-M5		0dc3a22c3e88e3f61db67e88971bd8b832bac1ad
org.cxbox	cxbox-dictionary-model	4.0.0-M6		a75d66e4b980e8152ad3628306d66e651da993e7
org.cxbox	cxbox-dictionary-model	4.0.0-M7		df46b34db7456e7245bd8e1fb6ec8f99342bd3eb
org.cxbox	cxbox-dictionary-model	4.0.0-M8		aec98e16e39cfcec731b59bbe8c2ea0a32264fee
org.cxbox	cxbox-dictionary-model	4.0.0-M9		413aa60117fd059c1a07f14da46661dd315b5ff3
org.dishevelled	dsh-piccolo-ease	1.0		6e70856d9ed1bb34240e07b5561e86bbda26ee4b
org.dromara	soul-plugin-apache-dubbo	2.2.0		7156ba80b8056d5b4559b192c5151eeb44586386
org.dromara	soul-plugin-apache-dubbo	2.2.1		06ec3581f7546c63e63545e443fa97caec2b0f4b
org.dromara	soul-plugin-apache-dubbo	2.3.0-RELEASE		2922b006ec6af502c05e0ca0de89d386e58a0df3
org.eclipse.neoscada.hmi	org.eclipse.scada.ca.ui.connection.creator.ngp	0.2.0		3a3e830f97fb73abc0f6ef6b0e0b8ce057794b71
org.finos.morphir	morphir-testing_sjs1_2.13	0.3.0-M1		a2111cddcb88bd52789da3b4274c126225cfdd75
org.finos.morphir	morphir-testing_sjs1_2.13	0.3.0.M2		84e636296a5e5d6e8e5d1bfa959bedc6e45b787e
org.hawkular.commons	hawkular-bus-mdb	0.3.0.Final		241abbd03d1d1778f8f0cd95aca247c611292fc5
org.hawkular.commons	hawkular-bus-mdb	0.3.1.Final		9527720945a61ccb37c3ecc2a047dea0f9a1d96a
org.hawkular.commons	hawkular-bus-mdb	0.3.2.Final		c10b7ce9841a6f588f262f2a56b45cf6ecac7e6f
org.hawkular.commons	hawkular-bus-mdb	0.3.3.Final		01c7b38c1ee7b5a3cf8dec82ee120b876a895177
org.hawkular.commons	hawkular-bus-mdb	0.3.4.Final		3e0b7b334c2be1786f2b6bcac24a70046eafbdcb
org.hawkular.commons	hawkular-bus-mdb	0.3.5.Final		2f5453bef8dda09b41864b7c23b0b9d39ed4e597
org.hawkular.commons	hawkular-bus-mdb	0.4.0.Final		a6bcbaebc91145ec7cd505a21190ddb3dc58ae2f
org.hawkular.commons	hawkular-bus-mdb	0.5.0.Final		4872dd7b5e1af8b21728b09332f3a01defadf547
org.hawkular.commons	hawkular-bus-mdb	0.6.0.Final		6f98f5e7d80287d6b8995a0174913c9285099989
org.hawkular.commons	hawkular-bus-mdb	0.6.1.Final		30769cde977ab5cb29b92c9fe40b52ccbeed2a86
org.hawkular.commons	hawkular-bus-mdb	0.7.0.Final		39c2a806fc13eb5a4e2054df47078c9f8627f5d6
org.hawkular.commons	hawkular-bus-mdb	0.7.1.Final		ffd9455008589bdab5830f0178ed57a7a42f7f76
org.hawkular.commons	hawkular-bus-mdb	0.7.10.Final		6051755b0aac2ba7e070d29f18a0da2791dc8160
org.hawkular.commons	hawkular-bus-mdb	0.7.2.Final		a9c3ee9b2e723d12638ef5e5b4cbcd1c99bc0fd2
org.hawkular.commons	hawkular-bus-mdb	0.7.3.Final		0b528cc8121341feba41000016602ce1905bb45d
org.hawkular.commons	hawkular-bus-mdb	0.7.4.Final		b7974d13b1abcfcbce74638cce4494de66cea9f6
org.hawkular.commons	hawkular-bus-mdb	0.7.5.Final		718af3c50e23f47767977f6fd4af2bcb6bd7bd98
org.hawkular.commons	hawkular-bus-mdb	0.7.6.Final		2aa5859fccdd897e2cba808cedd2d1e2ee3d89b0
org.hawkular.commons	hawkular-bus-mdb	0.7.7.Final		23494d6bb05ffb1fd86b4a23d2d27b05dfb48f24
org.hawkular.commons	hawkular-bus-mdb	0.7.8.Final		07342787ee3eb29ac58df06747e9fa5575193037
org.hawkular.commons	hawkular-bus-mdb	0.7.9.Final		d5a2b3c93916447053739445367b5093db2a5347
org.hawkular.commons	hawkular-bus-mdb	0.8.0.Final		788203f06ee17311af577a0531a12214d20c4c74
org.hawkular.commons	hawkular-bus-mdb	0.9.0.Final		c170e1e804f945c4b57b3029ad1bf06f06c6fb8d
org.hawkular.commons	hawkular-bus-mdb	0.9.1.Final		5c888f4951101e4665c11901eaa707d7c079067d
org.hawkular.commons	hawkular-bus-mdb	0.9.2.Final		faf9d7f2b868e10d5ad07f4a4a96161f27a9e014
org.hawkular.commons	hawkular-bus-mdb	0.9.4.Final		849d998c4a1e306cbd63cda1a373097d0c23a169
org.hawkular.commons	hawkular-bus-mdb	0.9.5.Final		1b428f17c87f99504ba508c38e963f368ccf4b4a
org.hawkular.commons	hawkular-bus-mdb	0.9.6.Final		1c481e0c56c8df9210309b20cb9d5ac56995a541
org.hawkular.commons	hawkular-bus-mdb	0.9.7.Final		2d856450a41a91a54a8361a6da14eb3d6afc5cec
org.hawkular.commons	hawkular-bus-mdb	0.9.8		c1da4b564f6a08ce6608ed36f68d5fbbee94ccdf
org.hawkular.commons	hawkular-bus-mdb	0.9.8.Final		ff0b126d053b006686697db2633942f8fddb5c19
org.jetbrains.kotlin	sir-compiler-bridge	2.1.0		14f2ebe0f36a1cf0b7365d1dfe5f1f0e54db380a
org.jetbrains.kotlin	sir-compiler-bridge	2.1.0-Beta1		50f7eb3876b50b50f29397e0c9f147496e6db66c
org.jetbrains.kotlin	sir-compiler-bridge	2.1.0-Beta2		17f04d04a4760d7bdf063ca8981407cec9969ebd
org.jetbrains.kotlin	sir-compiler-bridge	2.1.0-RC		ea13c5b6bacff311ba23ed1a7f2a557f960504db
org.jetbrains.kotlin	sir-compiler-bridge	2.1.0-RC2		6065ab4694e5f6fdcb17c170a180072646a3b101
org.jetbrains.kotlin	sir-compiler-bridge	2.1.10		6589ea7164c67152db0b77dcc4e706b67a651aa6
org.jetbrains.kotlin	sir-compiler-bridge	2.1.10-RC		38340df153dff8e047c21761e2ac2c7d4f9e4b53
org.jetbrains.kotlin	sir-compiler-bridge	2.1.10-RC2		40d2d527ae9f4f50d838ad6102056e3b08b277fc
org.jetbrains.kotlin	sir-compiler-bridge	2.1.20		89126ac8617a6b8e05aba71646f5a4b99ac52378
org.jetbrains.kotlin	sir-compiler-bridge	2.1.20-Beta1		4b8d92ee13ac15206d23955a0cd292c52aaa3c9f
org.jetbrains.kotlin	sir-compiler-bridge	2.1.20-Beta2		9f5b9d50c049aae825bd32042b51272fd66dceaa
org.jetbrains.kotlin	sir-compiler-bridge	2.1.20-RC		78eb7b6cbf0bf9cac3e096e43a5f717ae8b26739
org.jetbrains.kotlin	sir-compiler-bridge	2.1.20-RC2		6cacc769e5dd0070561598aab7880fc9841cf256
org.jetbrains.kotlin	sir-compiler-bridge	2.1.20-RC3		4750830a175765387cb9713bb448c40fc8dd2d99
org.jetbrains.kotlin	sir-compiler-bridge	2.1.21-RC		5f1745b8a3696b876558822cb3e0e00948292f95
org.jetbrains.kotlin	sir-compiler-bridge	2.1.21-RC2		2885a8da73454d35d323811ef5dad7cdc1ad31d5
org.jetbrains.kotlin	sir-compiler-bridge	2.2.0-Beta1		3d675ebafbc1484b9c6a0fe3c4ce5f7416ce8f18
org.jetbrains.kotlin	sir-compiler-bridge	2.2.0-Beta2		f24f56c1416f25ec49b9ecc1e491ef25aff11c9e
org.lucee	commons-logging-adapters	1.1.0		1c74ee601a4da9aebb07ecb6d7b52dcda87a65d1
org.lucee	commons-logging-adapters	1.1.0.0000L		303a541731d77b9e2383bfdfb781b002d9acde11
org.neo4j	caniuse-api	1.0.0		39fe3700c54ae6a4d282f52f2ad278ee8693acc2
org.neo4j	caniuse-api	1.0.1		8672f8467b5670335448a05cace0a498a3349e26
org.neo4j	caniuse-api	1.1.0		7d18ef46d322369f3677eda7422b8b5aad8d77c0
org.neo4j	caniuse-api	1.2.0		e189eca943f681bd1cce074335905e2164d153ec
org.neo4j	caniuse-api	1.3.0		a45deb441cf5ea0b81059a4b67c3d82682f8cbb8
org.neo4j	neo4j-cypher-compiler-1.9	2.0.0		1a90c03f15ba01c08e167272201d3e3461158854
org.neo4j	neo4j-cypher-compiler-1.9	2.0.0-RC1		8223f19d9445f5bb9726375ccfd43923e21058d3
org.neo4j	neo4j-cypher-compiler-1.9	2.0.1		2e8cb3c4b9ec45f62ee4f7ce05b524c689d26ee1
org.neo4j	neo4j-cypher-compiler-1.9	2.0.2		5ce924e83934ea908944804ef1ea5121f39b3c80
org.neo4j	neo4j-cypher-compiler-1.9	2.0.3		d25359b1a0484a9d7d08c6d14781d3505f2ed5e9
org.neo4j	neo4j-cypher-compiler-1.9	2.0.4		93381595ffca5c8813eb65af32a910637dc0c408
org.neo4j	neo4j-cypher-compiler-1.9	2.0.5		3447ce34b7eaff30b542996edc08ea1508ac826f
org.oiue.services	org.oiue.service.cache.impl	1.0.0		8ad4b0b88f4e9e7bd78a5848c14dff0b93cbc5ad
org.oiue.services	org.oiue.service.cache.impl	1.0.1		3f54fc0d198204730b91db0c82e7e268bc27afb7
org.opendaylight.bgpcep	bgp-openconfig-state	0.10.0		685c56a8b49e69a1df0898cef569cdbd6d4e8f23
org.opendaylight.bgpcep	bgp-openconfig-state	0.10.1		c78e4d7fd1f5ae55259cf44b3a7234c485f2eb6a
org.opendaylight.bgpcep	bgp-openconfig-state	0.10.2		acee07fce3fa8277a887a39d492ce6446c040c25
org.opendaylight.bgpcep	bgp-openconfig-state	0.10.3		d1a6c088e3a5a45bb4629365f0976ac05884e4e1
org.opendaylight.bgpcep	bgp-openconfig-state	0.11.0		c2ea1c3ba1e80b1f0bb91d3eefae9f33ae373175
org.opendaylight.bgpcep	bgp-openconfig-state	0.11.1		f343ba9a463c3c062b5c52ee8d6b197f657c77da
org.opendaylight.bgpcep	bgp-openconfig-state	0.11.2		6988a47aeccac8fe03c7638ba46cd74647fd1a3a
org.opendaylight.bgpcep	bgp-openconfig-state	0.11.3		96f009b4581f20ff91bb45a1d89bf6666ce82a1d
org.opendaylight.bgpcep	bgp-openconfig-state	0.12.0		7aeabd68fc3f28a663351a0773ac2d6feda50b54
org.opendaylight.bgpcep	bgp-openconfig-state	0.12.1		0c071b1edf52761ca4acd98ead86bff93c737782
org.opendaylight.bgpcep	bgp-openconfig-state	0.12.2		97bf1091a8faf23674ffa438303042e4e9c0ff2c
org.opendaylight.bgpcep	bgp-openconfig-state	0.12.3		834c06d0e11ca9422648ca98118580181c1c322b
org.opendaylight.bgpcep	bgp-openconfig-state	0.12.4		bfb5f6737cfb7f3115ef725ffc440210a4190500
org.opendaylight.bgpcep	bgp-openconfig-state	0.13.0		38a994f1180595c69cf0afd15d0ca919476a5bab
org.opendaylight.bgpcep	bgp-openconfig-state	0.13.1		b5a9ff47e5e8a1f04b3be8cb1a023c6074a7f6e1
org.opendaylight.bgpcep	bgp-openconfig-state	0.13.2		cbf1897664a0ce38c63ab2d2759549218b45a123
org.opendaylight.bgpcep	bgp-openconfig-state	0.13.3		722adeee9b880b303c99a84e93a6c982be0f7eb8
org.opendaylight.bgpcep	bgp-openconfig-state	0.14.0		eab68bc4f237b6a11a6adfffeea22a4f92319a09
org.opendaylight.bgpcep	bgp-openconfig-state	0.14.1		0460ff36d3abe962304aa19ee41f49190ae1441d
org.opendaylight.bgpcep	bgp-openconfig-state	0.14.2		9aa9ac02dca3cf1514376eede9d29b7d830a074c
org.opendaylight.bgpcep	bgp-openconfig-state	0.14.3		ee4a404e77850b832d73fc758e6520f3dc3333ed
org.opendaylight.bgpcep	bgp-openconfig-state	0.14.4		60f559460efd66a246dca1303e5d615c4fb580f3
org.opendaylight.bgpcep	bgp-openconfig-state	0.15.0		5527d6f79ed4816382ec20fe325256181319f722
org.opendaylight.bgpcep	bgp-openconfig-state	0.15.1		1293b7e1ed9c6644727cefa1e1ebfbabf77a1ee1
org.opendaylight.bgpcep	bgp-openconfig-state	0.15.2		c00a67ef7d0e04efbaba959b9b86cb188c2addbc
org.opendaylight.bgpcep	bgp-openconfig-state	0.15.3		b6e607cd0660fa711ef8b39e25c484f273302cf0
org.opendaylight.bgpcep	bgp-openconfig-state	0.15.4		c531cde0963cbdac904b73b06a40a9643f460fcc
org.opendaylight.bgpcep	bgp-openconfig-state	0.16.0		4189d97601c044662080e30a61d228acae5b2e1b
