asia.redact.bracket.properties	pcompiler-maven-plugin	1.0.0		a42dcaa58393fbfd87e255b480d308eae7cb87af
com.wizzdi	flexicore-boot-security-adapter	7.0.11		241c43b824d72ca75dbd7a15e7dafd72d24b61e2
com.wizzdi	flexicore-boot-security-adapter	7.0.12		bad9529e868050ac93d1889ac01d2cb224b0c26a
com.wizzdi	flexicore-boot-security-adapter	7.0.13		80a3e34e5a9fb92b8e36e784c31f99c5d81c5412
com.wizzdi	flexicore-boot-security-adapter	7.0.14		f50bb8125e012f367fab82b2c4208b0960a3f7e6
com.wizzdi	flexicore-boot-security-adapter	7.0.15		de29faed09eb720924a79f67cf57e0ee6621d53b
com.wizzdi	flexicore-boot-security-adapter	7.0.16		7448c3f9c649a588253e2e774b26b70b2867606f
com.wizzdi	flexicore-boot-security-adapter	7.0.17		eefb38e680a06a95e76c603a58b00d1ab9ff2c9f
com.wizzdi	flexicore-boot-security-adapter	7.0.2		6c0d05d3481446198f7b2bb0fa7e5b782a4ee6f8
com.wizzdi	flexicore-boot-security-adapter	7.0.3		c75e697505e08f0fb4f090a20872c6372f5553f9
com.wizzdi	flexicore-boot-security-adapter	7.0.4		f384903a7b89de2ce5ecbe046800c4c9c8f1def3
com.wizzdi	flexicore-boot-security-adapter	7.0.5		7a0987ff8d65df6f022445fa805bdffddd02705b
com.wizzdi	flexicore-boot-security-adapter	7.0.6		bf46bd6212d4ffeabf4352a4d9b0b37904795cac
com.wizzdi	flexicore-boot-security-adapter	7.0.7		64c1da777fe6af90dde05f74a11bbc9fea265be5
com.wizzdi	flexicore-boot-security-adapter	7.0.8		90afa2b36378e391f0dfb25e9a64aa432c3425d5
com.wizzdi	flexicore-boot-security-adapter	7.0.9		4b296e6311f3982d80b349dd540e90ba9ff4a8fa
com.zkejid.constructor	javasdk-system-impl	1.0.0		4e952061ca2629703ef300933b61db16ea37e3c7
de.jvstvshd.vyreka	vyreka-paths-tvossimulatorarm64	1.0.0		N/A
de.jvstvshd.vyreka	vyreka-paths-tvossimulatorarm64	1.0.0	metadata	a6c7a0375cc88236ebfcf5fff5532dd1b1ae06c8
dev.icerock.moko	mvvm-iosx64	0.10.0		N/A
dev.icerock.moko	mvvm-iosx64	0.10.0	metadata	347f93637076ece4c7048f2f841b031c46a76213
dev.icerock.moko	mvvm-iosx64	0.10.1		N/A
dev.icerock.moko	mvvm-iosx64	0.10.1	metadata	0dc7b1ade161c3cba4404cf8f1ae24380a6b1d68
dev.icerock.moko	mvvm-iosx64	0.11.0		N/A
dev.icerock.moko	mvvm-iosx64	0.11.0	metadata	5c59b59aa5b0d4b624f81291fc2566ecd1c83af7
dev.icerock.moko	mvvm-iosx64	0.9.2		N/A
dev.icerock.moko	mvvm-iosx64	0.9.2	metadata	98befdfa25b9d7051c9e8b9d358fabc0580b1363
edu.gemini	lucuma-catalog_2.13	0.1.0		b086ad620468a48e52e0d36a25de0456875a3bf6
edu.gemini	lucuma-catalog_2.13	0.10.0		e223454d3416b3890c7c93e086e18cf44f3966e6
edu.gemini	lucuma-catalog_2.13	0.10.1		30c31a688cda84e264051cada3254f8387e2be74
edu.gemini	lucuma-catalog_2.13	0.10.2		9b7591a2ababb41fabd55248692e59f7db30df66
edu.gemini	lucuma-catalog_2.13	0.10.3		28105ae66129f3d46c62e43153059f16bddb6c05
edu.gemini	lucuma-catalog_2.13	0.11.0		02839608d30d30de38275b51574e68bbe73608bd
edu.gemini	lucuma-catalog_2.13	0.13.0		cc52f52f68d9fd28ed84bedb873acb4f0ce0b5ff
edu.gemini	lucuma-catalog_2.13	0.14.0		6e39d7627007f37168a78ed80f4d2da7b022756e
edu.gemini	lucuma-catalog_2.13	0.14.1		82ff6e57ff6835b4445aa58b2b9c955fad6fe671
edu.gemini	lucuma-catalog_2.13	0.14.2		82505148d9bc5f536645ae218033d407a60cf4cd
edu.gemini	lucuma-catalog_2.13	0.15.0		194818957c59a2a1ca384b6e9b23b5cd3d073e15
edu.gemini	lucuma-catalog_2.13	0.15.1		c70cee69f2df692b3aed4da639d8445b99cf4e2e
edu.gemini	lucuma-catalog_2.13	0.15.2		fcc1fa2426259bc19dfffb508e3556666554b0da
edu.gemini	lucuma-catalog_2.13	0.15.3		674eb41a8096414ad5f3979264822dd5b177fa20
edu.gemini	lucuma-catalog_2.13	0.16.0		0b44ad2287503a5eb593a198eeec54a9e692881c
edu.gemini	lucuma-catalog_2.13	0.17.0		ad53679ababec6eab7a17a578b4e04a4c77f696d
edu.gemini	lucuma-catalog_2.13	0.17.1		22a68eb86af1659c3d03180bd83e819210b526f7
edu.gemini	lucuma-catalog_2.13	0.18.0		f660c3938ec1c150cd9ef858eb3852f3eb54c4b7
edu.gemini	lucuma-catalog_2.13	0.19.0		ac3f58a3bcf7fba551dee1f2f4ecd747cccad862
edu.gemini	lucuma-catalog_2.13	0.2.0		63ff05f802a62bcc4fa9f633c6b669925253cccb
edu.gemini	lucuma-catalog_2.13	0.20.0		d6f55340409b79f0869f0eb4ee01650c1f0add15
edu.gemini	lucuma-catalog_2.13	0.21.0		0c36695b8f4a5ef8d272415f52a4b49e6479d94e
edu.gemini	lucuma-catalog_2.13	0.22.0		bb9245c5cf7b1d765783125c5a3344324fbb4995
edu.gemini	lucuma-catalog_2.13	0.22.1		162f42b9e04167e6a2fcb4537dd9dddc97d58319
edu.gemini	lucuma-catalog_2.13	0.23.0		a182e0004af2f205b9204b0dd00ecfa3f5776ddf
edu.gemini	lucuma-catalog_2.13	0.24.0		d2141328f7f2283c04a58093e4497309d3d1be8b
edu.gemini	lucuma-catalog_2.13	0.25.0		faa90af69bc11a327771bdc74e175c34fd59feb8
edu.gemini	lucuma-catalog_2.13	0.3.0		34f2e2ee508c6b0502bdddb3db2de6e4ae4db103
edu.gemini	lucuma-catalog_2.13	0.3.1		2684238b93dc925b40e1e86583358639929fc528
edu.gemini	lucuma-catalog_2.13	0.3.2		25de2fea92efc95248698cdf643cc5a4e92f52d7
edu.gemini	lucuma-catalog_2.13	0.3.3		c1c23e38d21ad71ca6f2830083ee5b35ddac951e
edu.gemini	lucuma-catalog_2.13	0.3.4		b440aebaaf218d38775301e53691d1f21eda4cd2
edu.gemini	lucuma-catalog_2.13	0.3.5		2e10f73fa57877305af15c2e4e3ecf90ee5b6b2a
edu.gemini	lucuma-catalog_2.13	0.3.6		d17eeb2868afdf46321936f7cf7919f6254ea822
edu.gemini	lucuma-catalog_2.13	0.3.7		08c85697670033d27f09b0d3d2fb15e18e9db1b4
edu.gemini	lucuma-catalog_2.13	0.4.0		b700030f6df6d9e9a13efeb192d1604b7fbc6003
edu.gemini	lucuma-catalog_2.13	0.4.1		9c91581f2751c8a4ad2196e55029f7f96b09739b
edu.gemini	lucuma-catalog_2.13	0.5.0		7a46987b8514c979c0d4b42ebafb54a5f4d55040
edu.gemini	lucuma-catalog_2.13	0.5.1		6657ef0daf00844769580492c7859c2f3e7cf51d
edu.gemini	lucuma-catalog_2.13	0.6.0		a012bc94d21c89779d84321a7e21785ac919875a
edu.gemini	lucuma-catalog_2.13	0.6.1		c6fcbb8349b8fc32e0bfdee85e953e9beea35772
edu.gemini	lucuma-catalog_2.13	0.7.0		3d7fb9a00ca3c83ff354ec7b693d292b18f4234d
edu.gemini	lucuma-catalog_2.13	0.8.0		27180fda936b8a1312883c7163f2b6d0234739c6
edu.gemini	lucuma-catalog_2.13	0.9.0		a9197cfbdd47fca9d9cba327cbb69e18973a083f
edu.gemini	lucuma-catalog_2.13	0.9.1		4ad8bf7f73445c04b476b2473ca445df3c92381d
edu.gemini	lucuma-catalog_2.13	0.9.2		61098b1af7d43b9ee8b7feba689717f349119ffd
info.semsamot	actionbar-rtlizer	1.0.0		N/A
info.semsamot	actionbar-rtlizer	2.0.1		N/A
info.semsamot	actionbar-rtlizer	2.1.0		N/A
io.argonaut	argonaut_native0.5_3	6.3.10		6366c2c44803fa5b0ff9515e9d7cfd25d0193841
io.argonaut	argonaut_native0.5_3	6.3.9		b46aca27e07669264690884adc8e7b2bdc2d2b68
io.bitbucket.1drop	testandroidlibrary	1.0.0		N/A
io.bitbucket.1drop	testandroidlibrary	1.0.1		N/A
io.bitbucket.1drop	testandroidlibrary	1.0.2		N/A
io.cloudslang	dependency-management	0.3.100		N/A
io.cloudslang	dependency-management	0.3.101		N/A
io.cloudslang	dependency-management	0.3.104		N/A
io.cloudslang	dependency-management	0.3.105		N/A
io.cloudslang	dependency-management	0.3.107		N/A
io.cloudslang	dependency-management	0.3.109		N/A
io.cloudslang	dependency-management	0.3.110		N/A
io.cloudslang	dependency-management	0.3.111		N/A
io.cloudslang	dependency-management	0.3.112		N/A
io.cloudslang	dependency-management	0.3.113		N/A
io.cloudslang	dependency-management	0.3.114		N/A
io.cloudslang	dependency-management	0.3.115		N/A
io.cloudslang	dependency-management	0.3.116		N/A
io.cloudslang	dependency-management	0.3.118		N/A
io.cloudslang	dependency-management	0.3.119		N/A
io.cloudslang	dependency-management	0.3.121		N/A
io.cloudslang	dependency-management	0.3.122		N/A
io.cloudslang	dependency-management	0.3.123		N/A
io.cloudslang	dependency-management	0.3.124		N/A
io.cloudslang	dependency-management	0.3.125		N/A
io.cloudslang	dependency-management	0.3.126		N/A
io.cloudslang	dependency-management	0.3.127		N/A
io.cloudslang	dependency-management	0.3.128		N/A
io.cloudslang	dependency-management	0.3.132		N/A
io.cloudslang	dependency-management	0.3.133		N/A
io.cloudslang	dependency-management	0.3.134		N/A
io.cloudslang	dependency-management	0.3.135		N/A
io.cloudslang	dependency-management	0.3.136		N/A
io.cloudslang	dependency-management	0.3.139		N/A
io.cloudslang	dependency-management	0.3.140		N/A
io.cloudslang	dependency-management	0.3.141		N/A
io.cloudslang	dependency-management	0.3.142		N/A
io.cloudslang	dependency-management	0.3.143		N/A
io.cloudslang	dependency-management	0.3.144		N/A
io.cloudslang	dependency-management	0.3.145		N/A
io.cloudslang	dependency-management	0.3.146		N/A
io.cloudslang	dependency-management	0.3.147		N/A
io.cloudslang	dependency-management	0.3.149		N/A
io.cloudslang	dependency-management	0.3.150		N/A
io.cloudslang	dependency-management	0.3.151		N/A
io.cloudslang	dependency-management	0.3.152		N/A
io.cloudslang	dependency-management	0.3.153		N/A
io.cloudslang	dependency-management	0.3.154		N/A
io.cloudslang	dependency-management	0.3.155		N/A
io.cloudslang	dependency-management	0.3.156		N/A
io.cloudslang	dependency-management	0.3.157		N/A
io.cloudslang	dependency-management	0.3.158		N/A
io.cloudslang	dependency-management	0.3.159		N/A
io.cloudslang	dependency-management	0.3.160		N/A
io.cloudslang	dependency-management	0.3.161		N/A
io.cloudslang	dependency-management	0.3.162		N/A
io.cloudslang	dependency-management	0.3.163		N/A
io.cloudslang	dependency-management	0.3.164		N/A
io.cloudslang	dependency-management	0.3.165		N/A
io.cloudslang	dependency-management	0.3.166		N/A
io.cloudslang	dependency-management	0.3.167		N/A
io.cloudslang	dependency-management	0.3.170		N/A
io.cloudslang	dependency-management	0.3.171		N/A
io.cloudslang	dependency-management	0.3.172		N/A
io.cloudslang	dependency-management	0.3.173		N/A
io.cloudslang	dependency-management	0.3.176		N/A
io.cloudslang	dependency-management	0.3.177		N/A
io.cloudslang	dependency-management	0.3.178		N/A
io.cloudslang	dependency-management	0.3.179		N/A
io.cloudslang	dependency-management	0.3.180		N/A
io.cloudslang	dependency-management	0.3.181		N/A
io.cloudslang	dependency-management	0.3.182		N/A
io.cloudslang	dependency-management	0.3.183		N/A
io.cloudslang	dependency-management	0.3.184		N/A
io.cloudslang	dependency-management	0.3.185		N/A
io.cloudslang	dependency-management	0.3.189		N/A
io.cloudslang	dependency-management	0.3.192		N/A
io.cloudslang	dependency-management	0.3.193		N/A
io.cloudslang	dependency-management	0.3.194		N/A
io.cloudslang	dependency-management	0.3.195		N/A
io.cloudslang	dependency-management	0.3.196		N/A
io.cloudslang	dependency-management	0.3.197		N/A
io.cloudslang	dependency-management	0.3.198		N/A
io.cloudslang	dependency-management	0.3.199		N/A
io.cloudslang	dependency-management	0.3.20		N/A
io.cloudslang	dependency-management	0.3.200		N/A
io.cloudslang	dependency-management	0.3.204		N/A
io.cloudslang	dependency-management	0.3.206		N/A
io.cloudslang	dependency-management	0.3.210		N/A
io.cloudslang	dependency-management	0.3.212		N/A
io.cloudslang	dependency-management	0.3.213		N/A
io.cloudslang	dependency-management	0.3.215		N/A
io.cloudslang	dependency-management	0.3.216		N/A
io.cloudslang	dependency-management	0.3.217		N/A
io.cloudslang	dependency-management	0.3.219		N/A
io.cloudslang	dependency-management	0.3.22		N/A
io.cloudslang	dependency-management	0.3.220		N/A
io.cloudslang	dependency-management	0.3.221		N/A
io.cloudslang	dependency-management	0.3.222		N/A
io.cloudslang	dependency-management	0.3.223		N/A
io.cloudslang	dependency-management	0.3.224		N/A
io.cloudslang	dependency-management	0.3.225		N/A
io.cloudslang	dependency-management	0.3.226		N/A
io.cloudslang	dependency-management	0.3.227		N/A
io.cloudslang	dependency-management	0.3.228		N/A
io.cloudslang	dependency-management	0.3.229		N/A
io.cloudslang	dependency-management	0.3.23		N/A
io.cloudslang	dependency-management	0.3.230		N/A
io.cloudslang	dependency-management	0.3.231		N/A
io.cloudslang	dependency-management	0.3.233		N/A
io.cloudslang	dependency-management	0.3.234		N/A
io.cloudslang	dependency-management	0.3.235		N/A
io.cloudslang	dependency-management	0.3.236		N/A
io.cloudslang	dependency-management	0.3.237		N/A
io.cloudslang	dependency-management	0.3.239		N/A
io.cloudslang	dependency-management	0.3.240		N/A
io.cloudslang	dependency-management	0.3.241		N/A
io.cloudslang	dependency-management	0.3.242-TEMP16		N/A
io.cloudslang	dependency-management	0.3.244		N/A
io.cloudslang	dependency-management	0.3.245		N/A
io.cloudslang	dependency-management	0.3.246		N/A
io.cloudslang	dependency-management	0.3.249		N/A
io.cloudslang	dependency-management	0.3.25		N/A
io.cloudslang	dependency-management	0.3.250		N/A
io.cloudslang	dependency-management	0.3.251		N/A
io.cloudslang	dependency-management	0.3.252		N/A
io.cloudslang	dependency-management	0.3.253		N/A
io.cloudslang	dependency-management	0.3.255		N/A
io.cloudslang	dependency-management	0.3.256		N/A
io.cloudslang	dependency-management	0.3.259		N/A
io.cloudslang	dependency-management	0.3.26		N/A
io.cloudslang	dependency-management	0.3.260		N/A
io.cloudslang	dependency-management	0.3.262		N/A
io.cloudslang	dependency-management	0.3.27		N/A
io.cloudslang	dependency-management	0.3.275		N/A
io.cloudslang	dependency-management	0.3.28		N/A
io.cloudslang	dependency-management	0.3.280		N/A
io.cloudslang	dependency-management	0.3.281		N/A
io.cloudslang	dependency-management	0.3.282		N/A
io.cloudslang	dependency-management	0.3.283		N/A
io.cloudslang	dependency-management	0.3.284		N/A
io.cloudslang	dependency-management	0.3.285		N/A
io.cloudslang	dependency-management	0.3.286		N/A
io.cloudslang	dependency-management	0.3.288		N/A
io.cloudslang	dependency-management	0.3.289		N/A
io.cloudslang	dependency-management	0.3.29		N/A
io.cloudslang	dependency-management	0.3.291		N/A
io.cloudslang	dependency-management	0.3.292		N/A
io.cloudslang	dependency-management	0.3.293		N/A
io.cloudslang	dependency-management	0.3.295		N/A
io.cloudslang	dependency-management	0.3.296		N/A
io.cloudslang	dependency-management	0.3.297		N/A
io.cloudslang	dependency-management	0.3.298		N/A
io.cloudslang	dependency-management	0.3.299		N/A
io.cloudslang	dependency-management	0.3.300		N/A
io.cloudslang	dependency-management	0.3.301		N/A
io.cloudslang	dependency-management	0.3.302		N/A
io.cloudslang	dependency-management	0.3.303		N/A
io.cloudslang	dependency-management	0.3.304		N/A
io.cloudslang	dependency-management	0.3.305		N/A
io.cloudslang	dependency-management	0.3.308		N/A
io.cloudslang	dependency-management	0.3.309		N/A
io.cloudslang	dependency-management	0.3.31		N/A
io.cloudslang	dependency-management	0.3.310		N/A
io.cloudslang	dependency-management	0.3.311		N/A
io.cloudslang	dependency-management	0.3.313		N/A
io.cloudslang	dependency-management	0.3.314		N/A
io.cloudslang	dependency-management	0.3.315		N/A
io.cloudslang	dependency-management	0.3.316		N/A
io.cloudslang	dependency-management	0.3.317		N/A
io.cloudslang	dependency-management	0.3.32		N/A
io.cloudslang	dependency-management	0.3.322		N/A
io.cloudslang	dependency-management	0.3.323		N/A
io.cloudslang	dependency-management	0.3.324		N/A
io.cloudslang	dependency-management	0.3.325		N/A
io.cloudslang	dependency-management	0.3.328		N/A
io.cloudslang	dependency-management	0.3.329		N/A
io.cloudslang	dependency-management	0.3.33		N/A
io.cloudslang	dependency-management	0.3.34		N/A
io.cloudslang	dependency-management	0.3.35		N/A
io.cloudslang	dependency-management	0.3.39		N/A
io.cloudslang	dependency-management	0.3.40		N/A
io.cloudslang	dependency-management	0.3.41		N/A
io.cloudslang	dependency-management	0.3.43		N/A
io.cloudslang	dependency-management	0.3.44		N/A
io.cloudslang	dependency-management	0.3.45		N/A
io.cloudslang	dependency-management	0.3.46		N/A
io.cloudslang	dependency-management	0.3.47		N/A
io.cloudslang	dependency-management	0.3.48		N/A
io.cloudslang	dependency-management	0.3.49		N/A
io.cloudslang	dependency-management	0.3.50		N/A
io.cloudslang	dependency-management	0.3.54		N/A
io.cloudslang	dependency-management	0.3.56		N/A
io.cloudslang	dependency-management	0.3.57		N/A
io.cloudslang	dependency-management	0.3.58		N/A
io.cloudslang	dependency-management	0.3.59		N/A
io.cloudslang	dependency-management	0.3.61		N/A
io.cloudslang	dependency-management	0.3.63		N/A
io.cloudslang	dependency-management	0.3.64		N/A
io.cloudslang	dependency-management	0.3.65		N/A
io.cloudslang	dependency-management	0.3.66		N/A
io.cloudslang	dependency-management	0.3.67		N/A
io.cloudslang	dependency-management	0.3.68		N/A
io.cloudslang	dependency-management	0.3.69		N/A
io.cloudslang	dependency-management	0.3.71		N/A
io.cloudslang	dependency-management	0.3.72		N/A
io.cloudslang	dependency-management	0.3.73		N/A
io.cloudslang	dependency-management	0.3.74		N/A
io.cloudslang	dependency-management	0.3.75		N/A
io.cloudslang	dependency-management	0.3.76		N/A
io.cloudslang	dependency-management	0.3.77		N/A
io.cloudslang	dependency-management	0.3.79		N/A
io.cloudslang	dependency-management	0.3.80		N/A
io.cloudslang	dependency-management	0.3.81		N/A
io.cloudslang	dependency-management	0.3.82		N/A
io.cloudslang	dependency-management	0.3.83		N/A
io.cloudslang	dependency-management	0.3.86		N/A
io.cloudslang	dependency-management	0.3.87		N/A
io.cloudslang	dependency-management	0.3.88		N/A
io.cloudslang	dependency-management	0.3.89		N/A
io.cloudslang	dependency-management	0.3.90		N/A
io.cloudslang	dependency-management	0.3.91		N/A
io.cloudslang	dependency-management	0.3.92		N/A
io.cloudslang	dependency-management	0.3.93		N/A
io.cloudslang	dependency-management	0.3.94		N/A
io.cloudslang	dependency-management	0.3.97		N/A
io.cloudslang	dependency-management	0.3.98		N/A
io.cloudslang	dependency-management	0.3.99		N/A
io.cloudslang	dependency-management	0.4.0		N/A
io.github.baseinsight	core-starter	0.1.0		2fdab1244f7e4c77fa7ee61f013aa44eaa761edb
io.github.baseinsight	core-starter	0.2.0		b5a35d70b3772e3e2461bcb9428797b62451f59e
io.github.baseinsight	core-starter	0.2.1		e67a0e7d7efaa1af0f0029ecbd55f0d1ec9a4205
io.github.boswelja.markdown	material3-android	1.0.0		N/A
io.github.boswelja.markdown	material3-android	1.0.1		N/A
io.github.boswelja.markdown	material3-android	1.0.2		N/A
io.github.boswelja.markdown	material3-android	1.0.3		N/A
io.github.boswelja.markdown	material3-android	1.0.4		N/A
io.github.boswelja.markdown	material3-android	1.1.0		N/A
io.github.boswelja.markdown	material3-android	1.1.2		N/A
io.github.copper-leaf	ballast-viewmodel-iosarm64	3.0.0		N/A
io.github.copper-leaf	ballast-viewmodel-iosarm64	3.0.0	metadata	e5a12755553c57871bc1e19fcfdf3864fbe4c9f2
io.github.copper-leaf	ballast-viewmodel-iosarm64	3.0.1		N/A
io.github.copper-leaf	ballast-viewmodel-iosarm64	3.0.1	metadata	c438b79e5ac099a597d276f7a633bc4c70bcfeb8
io.github.copper-leaf	ballast-viewmodel-iosarm64	3.0.2		N/A
io.github.copper-leaf	ballast-viewmodel-iosarm64	3.0.2	metadata	5b3cf57648dbe5b29687e31789b02e371c6d1ec4
io.github.copper-leaf	ballast-viewmodel-iosarm64	4.0.0		N/A
io.github.copper-leaf	ballast-viewmodel-iosarm64	4.0.0	metadata	79c9c16090c590a77e781c882b1aac0424894309
io.github.copper-leaf	ballast-viewmodel-iosarm64	4.1.0		N/A
io.github.copper-leaf	ballast-viewmodel-iosarm64	4.1.0	metadata	f9dcc2e47f942bbd386e82a8a3cee3d2567ca671
io.github.copper-leaf	ballast-viewmodel-iosarm64	4.2.0		N/A
io.github.copper-leaf	ballast-viewmodel-iosarm64	4.2.0	metadata	320cd6825423c9523ca270f1a5c895d9a26fd990
io.github.copper-leaf	ballast-viewmodel-iosarm64	4.2.1		N/A
io.github.copper-leaf	ballast-viewmodel-iosarm64	4.2.1	metadata	aedc3e9a2e55d11914fcc806e4529fb64cd27805
io.github.ikarenkov	kombucha-core-jvm	0.1		4fc97e931ad740c1bfabf26b3e9373f4270dec44
io.github.ikarenkov	kombucha-core-jvm	0.1.1		4fc97e931ad740c1bfabf26b3e9373f4270dec44
io.github.ikarenkov	kombucha-core-jvm	0.1.2		09012c58972978de4e7d65cefdc734c3549841c8
io.github.ikarenkov	kombucha-core-jvm	0.2		7f65ec1e6f94d0ae91f8a63db8aa7f9d0b79a44b
io.github.jcba	pojo-to-apache-poi-mapper	0.0.1		2231d4774179da304fafea67b693518a8919b951
io.github.lambdaprime	jros1client	5.0		a37ebd7db8227dfe3df86b465184cca3871173f3
io.github.lambdaprime	jros1client	6.0		6dfca476b9db34063503c737c3372b5cfb62e43b
io.github.lambdaprime	jros1client	7.0		232d72612a325ab8147808409e4e58a689f65eaa
io.github.lambdaprime	jros1client	8.0		df7b117dcd01835ebffed9be9d2c6ee9e43e8c92
io.github.pactstart	kangaroo-basedao	1.0.0		c4dc3e8da3794342e316486398808846f1b0f0db
io.github.pavelannin	monadic-identifiable-core-androidnativearm32	0.1.0		N/A
io.github.vinceglb	filekit-dialogs-macosx64	0.10.0-beta01		N/A
io.github.vinceglb	filekit-dialogs-macosx64	0.10.0-beta01	metadata	e04055e5c8f03030d23604baa7a9de6aecc14623
io.github.vinceglb	filekit-dialogs-macosx64	0.10.0-beta02		N/A
io.github.vinceglb	filekit-dialogs-macosx64	0.10.0-beta02	metadata	2b5fd514848ccdd80670e7cd046e0e46a9200c96
io.github.vinceglb	filekit-dialogs-macosx64	0.10.0-beta03	metadata	fc47db0b3fafff63fa711c74761991c3177bb4ac
io.github.vinceglb	filekit-dialogs-macosx64	0.10.0-beta04	metadata	b04ace0b14a8adee2fea594037ae3fdf2d673d9f
io.gitlab.casperix	opengl-renderer2d-jvm	0.10.0		e2f6717891080f8a48fe0df4d9a5a9092ee4e769
io.gitlab.casperix	opengl-renderer2d-jvm	0.11.0		ea69ec000d2deae3ba92705c8d1a6e3737e0f202
io.gitlab.casperix	opengl-renderer2d-jvm	0.11.1		adc45b10ead3281287439d5405bb68fe375497f5
io.gitlab.casperix	opengl-renderer2d-jvm	0.5.1		28dfb32840c2c1906d99293ff5056dd6611dcd37
io.gitlab.casperix	opengl-renderer2d-jvm	0.5.2		f6ada5984f3c1c95e336a4b849fbabdb0a77688c
io.gitlab.casperix	opengl-renderer2d-jvm	0.9.1		060e36b9719015b61d23018a6b08899ce0a69763
io.gitlab.casperix	opengl-renderer2d-jvm	1.0.0		4ccbe2db12e90d8dd943d9e5ee271566f19e7f5f
io.gitlab.casperix	opengl-renderer2d-jvm	1.0.1		c94820fdcac87482d4a9624344f4f675ecf1dd5a
io.gitlab.casperix	opengl-renderer2d-jvm	1.1.0		a3064c3dabc544fc3c8e4bf703cad97e9c043303
io.gitlab.casperix	opengl-renderer2d-jvm	1.1.1		a3064c3dabc544fc3c8e4bf703cad97e9c043303
io.gitlab.casperix	opengl-renderer2d-jvm	1.2.1		48b387313a0e1c76f2fe8f05afe66ea010bdc25f
io.gitlab.casperix	opengl-renderer2d-jvm	1.3.0		784dfbb324e0f945b5a889f814d2e9d070fd1106
io.gitlab.casperix	opengl-renderer2d-jvm	1.3.1		18420389083fed4312b0ab566383bcab63e3ee36
io.jobial	scase-activemq_2.12	0.8.1		ce83fb8898b36b6804d0be17fdd5d27f1e406cb6
io.jobial	scase-activemq_2.12	0.9.0		8208f32034fd1582daeb14528b07dc36e040c9e4
io.jobial	scase-activemq_2.12	0.9.1		b919c40641609bfb8c58ba3a4e4cae0305a93184
io.jobial	scase-activemq_2.12	1.0.0		0d596135583e7535175940db8f6a08e2b4e91bfd
io.jobial	scase-activemq_2.12	1.0.1		26d535293234b12eb4eb33cf60ad867fe7c33343
io.jobial	scase-activemq_2.12	1.0.2		2f3418c97d153d49927b34d231b769219ea794db
io.jobial	scase-activemq_2.12	1.0.3		908a8d814159e3cd02d0aa41127245fc8d343425
io.jobial	scase-activemq_2.12	1.0.4		c15a1acee53b2f8e0e1069385ca8c14d3b599a5f
