biz.cgta	serland-jvm_2.10	0.1.0		e85e91841900e24d8dbe1148a96c9818a9847786
com.google.api.grpc	grpc-google-cloud-talent-v4beta1	0.68.0		38a2a36666d8793f1de24dca94a4b457dc4a9c8f
com.google.api.grpc	grpc-google-cloud-talent-v4beta1	0.7.0-beta		e2b61c43efb18c5338c1c4e20cee0e0248d3a4ef
com.google.api.grpc	grpc-google-cloud-talent-v4beta1	0.71.0		447bf4247a626fccc9c0dfeb098a9b4129956a7d
com.google.api.grpc	grpc-google-cloud-talent-v4beta1	0.72.0		544e5f0f17a06acc0aeb133fb383f21f034f10f7
com.google.api.grpc	grpc-google-cloud-talent-v4beta1	0.73.0		3e4a6e7886dd3db8c62cb4fb83103f667deca8fa
com.google.api.grpc	grpc-google-cloud-talent-v4beta1	0.74.0		c756e7a30acde8eae4c99de9908c31961c773ea8
com.google.api.grpc	grpc-google-cloud-talent-v4beta1	0.75.0		98e759eb3cdbd9fbe18b956539bd2cb98a88a7a1
com.google.api.grpc	grpc-google-cloud-talent-v4beta1	0.76.0		013effd76965081d080597788e143db2e75107e5
com.google.api.grpc	grpc-google-cloud-talent-v4beta1	0.77.0		9cd1b7058144b0b75bce92c3366fb818c3f66bab
com.google.api.grpc	grpc-google-cloud-talent-v4beta1	0.78.0		f725e9d9c9a1860b59cb5dc56b377445a3921b04
com.google.api.grpc	grpc-google-cloud-talent-v4beta1	0.79.0		913cda526eafa3c0759ba176f13e7e9d087ae22b
com.google.api.grpc	grpc-google-cloud-talent-v4beta1	0.8.0-beta		96395b9fe0f3650b2116d880707e49e8694df28c
com.google.api.grpc	grpc-google-cloud-talent-v4beta1	0.80.0		d740f169ac1a10dae9bafe7480d50392936ce777
com.google.api.grpc	grpc-google-cloud-talent-v4beta1	0.81.0		810d4b22e9b419ccde9d990913a0c4da3232a383
com.google.api.grpc	grpc-google-cloud-talent-v4beta1	0.82.0		09fd5913fd9b3d85034c6524b9fa3db23dbf348a
com.google.api.grpc	grpc-google-cloud-talent-v4beta1	0.83.0		c7b343b1d38efdd425fd4de809a0c3a57503b5a2
com.google.api.grpc	grpc-google-cloud-talent-v4beta1	0.84.0		f89145d7df240dd63b4b97f7efb0ea112c31b72c
com.google.api.grpc	grpc-google-cloud-talent-v4beta1	0.85.0		56730d8146afff6d92c1cb93c0be94406abed651
com.google.api.grpc	grpc-google-cloud-talent-v4beta1	0.86.0		3cb94396805f11c8de40d18ab4bba966d00c404c
com.google.api.grpc	grpc-google-cloud-talent-v4beta1	0.87.0		ee57e0e22528908ba93c1ddd3e409c9e920ab9a3
com.google.api.grpc	grpc-google-cloud-talent-v4beta1	0.88.0		fc6fd32499d6b2b81a849c1a4a360036d3853c31
com.google.api.grpc	grpc-google-cloud-talent-v4beta1	0.89.0		ac102a7abb26c658463a33416923a0a1842bb5f5
com.google.api.grpc	grpc-google-cloud-talent-v4beta1	0.9.0-beta		5ebf1e23b61330ccb616e4e55d347e2a964f04c2
com.google.api.grpc	grpc-google-cloud-talent-v4beta1	0.90.0		e477796929586a7669a96b672f4b224eff87a1cf
com.google.api.grpc	grpc-google-cloud-talent-v4beta1	0.91.0		50bd12f33916df6c7db455c36470649066b1f148
com.google.api.grpc	grpc-google-cloud-talent-v4beta1	0.92.0		b0e23e16520ad25c8b3a75def6afeb258797dc4e
com.google.api.grpc	grpc-google-cloud-talent-v4beta1	0.93.0		62e79c6e91457013c05160caff10f8c68bcf7bea
com.google.api.grpc	grpc-google-cloud-talent-v4beta1	0.95.0		b671d1d52249cd770045098d9cc8174cf3314e2e
com.google.api.grpc	grpc-google-cloud-talent-v4beta1	0.96.0		a3963c0ce1f311ea16439632a865176338c4810e
com.google.api.grpc	grpc-google-cloud-talent-v4beta1	0.97.0		be5a74d19f8613e324e624fa4e81d1c585bfe2b4
com.google.api.grpc	grpc-google-cloud-talent-v4beta1	0.98.0		6900aa972fb7af8ad3460b843b91a0fdc48d69c7
com.google.api.grpc	grpc-google-cloud-talent-v4beta1	0.99.0		9776157b3f5a7089a868697f85d0917886670f7a
com.google.myanmartools	myanmar-tools	1.0.1		72ca49bd8178c5c0b4687f4edacd59c83df56ad2
com.google.myanmartools	myanmar-tools	1.1.0		98bd0a0f59947fd2ffb03bd270ab92e3ef4db488
com.google.myanmartools	myanmar-tools	1.1.1		33fdded5e06dc915af50e2aef67f41ebfecce3fd
com.google.myanmartools	myanmar-tools	1.1.2		d15625a61273f1947de170e3993f7d25e7abc8ba
com.google.myanmartools	myanmar-tools	1.1.3		bf5fd965811579ff80d6974ae8549f0f35784ff1
com.google.myanmartools	myanmar-tools	1.2.0		b9631d97e1100ba58c720fe42610601529b57600
com.helger	ph-xsds-wsaddr	2.2.6		9bc81b92ed5802742c1f8aa8d8c354adc99a4b9a
com.javax0.jamal.jamal-snippet.2.7.0.com.javax0.jamal	jamal-all	2.7.0		f3950359ea3bc011692501b4c03a9f49f02c04ce
com.lihaoyi	ammonite_2.11.6	0.7.0		d5555cfacaaca3008fe92aff62192b048c04a8fe
com.lihaoyi	ammonite_2.11.6	0.7.2		c34a1fe07f5cda0f535196a64b15ad98974ffbe1
com.lihaoyi	ammonite_2.11.6	0.7.3		7ba3a94778415fda6fed71129c6fd8a57fbb8256
com.lihaoyi	ammonite_2.11.6	0.7.4		cb6220a95ea1728d7022aec86c8eaff777da17b3
com.lihaoyi	ammonite_2.11.6	0.7.5		db16445308fb9f258f010c3e8aaa66f94ea73279
com.lihaoyi	ammonite_2.11.6	0.7.6		47e295df35af4cce2dd7acdf85a9256f1b299cfe
com.lihaoyi	ammonite_2.11.6	0.7.7		da49899647606ae038255e6326cec82e9d8425d2
com.lihaoyi	ammonite_2.11.6	0.7.8		11f4632eadb708b7439dfe51d9e1d3895de1c461
com.lihaoyi	ammonite_2.11.6	0.7.9		95201517ce0c0dd89ee8eec5cab1e635a7d0274f
com.lihaoyi	ammonite_2.11.6	0.8.0		a87e73811f7aed943373a4cc5726992b99cc0347
com.lihaoyi	ammonite_2.11.6	0.8.1		6f4cb1e58b7adc7b83850e839150ac65d09f863e
com.lihaoyi	ammonite_2.11.6	0.8.2		753cd27c81a7acd55d5f55950286c86fde520637
com.lihaoyi	ammonite_2.11.6	0.8.3		5964fd8aa4ed4e6a22d3fcb0e85d7ef28c1e862a
com.lihaoyi	ammonite_2.11.6	0.8.4		f47607ef50d925a8445d1d6ca50c8935536e2752
com.lihaoyi	ammonite_2.11.6	0.8.5		59c7ccee9aa3a8e1c5b2d1eecfe1d49876229ba3
com.lihaoyi	ammonite_2.11.6	0.9.0		072f152a156a9b39e703d40e817f88aae86048db
com.lihaoyi	ammonite_2.11.6	0.9.1		921de9cbbe9c2b98db9311f1913a6ab2d7da0b4e
com.lihaoyi	ammonite_2.11.6	0.9.2		dc5a65ab5c327d4fd8d2c0d46b490e4fdf278b34
com.lihaoyi	ammonite_2.11.6	0.9.3		5723b45d4f03d53296ead3e848d979fe17d82252
com.lihaoyi	ammonite_2.11.6	0.9.4		7d95bcdbfe6de3653516fcb8d02a0c54e9de0a14
com.lihaoyi	ammonite_2.11.6	0.9.5		1d7843affa27454f10a9ba3dc2f74404a06842b7
com.lihaoyi	ammonite_2.11.6	0.9.6		9cf68eba354c332e8a551be5f0b5ae359fcb820b
com.lihaoyi	ammonite_2.11.6	0.9.7		8becc0bb2965c9b335a83a9a427f38926d949db0
com.lihaoyi	ammonite_2.11.6	0.9.8		05c4be3cddec2e6caf3dea3ef8e8365aec572383
com.lihaoyi	ammonite_2.11.6	0.9.9		8bd3f682ed484c73249f4b09a958dea3cc8d6f85
com.lihaoyi	ammonite_2.11.6	1.0.0		b0af49f7b07d32437a582c5286e357949784f5df
com.lihaoyi	ammonite_2.11.6	1.0.0-10-5dc7e0b		7d93360efad6707e893db4fb9e1daa3eb1cda9a8
com.lihaoyi	ammonite_2.11.6	1.0.0-11-8359b9c		f7d457ef7d9b4650bc018948b8a8c7176a0cff60
com.lihaoyi	ammonite_2.11.6	1.0.0-13-5091a87		180737fb3a1229212012cfd5a501c47f2b866cfa
com.lihaoyi	ammonite_2.11.6	1.0.0-13-6b427ef		db022b4fadceabd7f10b428a73a1a49c2985b23a
com.lihaoyi	ammonite_2.11.6	1.0.0-14-de953a2		cb24edfdea2180379d416c85b653f3a03388ff13
com.lihaoyi	ammonite_2.11.6	1.0.0-15-1ea8ed9		fed084fafd17491fc0aeb89d08ce32dd4fae23d9
com.lihaoyi	ammonite_2.11.6	1.0.0-9-adc1ffd		8a0b8415620b792531695ea41b235c3a82d2b0e7
com.lihaoyi	ammonite_2.11.6	1.0.0-RC1		79da284fa5cf303516eb95054e0d11aae8f76c57
com.lihaoyi	ammonite_2.11.6	1.0.0-RC2		ed4d241ec88e9a26ac4586dbca584c193cad287e
com.lihaoyi	ammonite_2.11.6	1.0.0-RC3		f0917fda3823e664dfaf53f7088f94941c840ac8
com.lihaoyi	ammonite_2.11.6	1.0.0-RC4		b34c301e30deb6600be7b33e4441b56b59c1b556
com.lihaoyi	ammonite_2.11.6	1.0.0-RC5		2301beddc289788faa37b32fa966c3440f0e00f4
com.lihaoyi	ammonite_2.11.6	1.0.0-RC6		6813468c22132965d56a854ecce1a4f4e48048e7
com.lihaoyi	ammonite_2.11.6	1.0.0-RC7		e148bc174765d981acd8a171cd60d6cd843139bc
com.lihaoyi	ammonite_2.11.6	1.0.0-RC8		12f6d0803365f669dc760731d72280b22e161aba
com.lihaoyi	ammonite_2.11.6	1.0.0-RC9		4ac1b5f81c0c830ee18b3eb1efaee909ad197152
com.lihaoyi	ammonite_2.11.6	1.0.1		f067c9ce6bc62179c5884f2dd776aeacaca49e46
com.lihaoyi	ammonite_2.11.6	1.0.1-1-d2e04ce		a24a377d827fd418cac07e7b8c468296e0d19733
com.lihaoyi	ammonite_2.11.6	1.0.1-3-468b67b		656470a28d87382a14613e00e35976ab0d8cc519
com.lihaoyi	ammonite_2.11.6	1.0.1-4-b250f64		73e6ac509878b384d82be8542df05a9c120094e1
com.lihaoyi	ammonite_2.11.6	1.0.1-6-6d2db3a		9a552f54b6f7aa4b27c5bf3ac62c213d0de31a27
com.lihaoyi	ammonite_2.11.6	1.0.1-7-865402c		cd78b416727dea722b39c0da51a83074815c8bf1
com.lihaoyi	ammonite_2.11.6	1.0.2		112990cbd83514bdf66076ada2c7a371e17d4417
com.lihaoyi	ammonite_2.11.6	1.0.2-1-f40ad4c		0716c74d024972d23ed354494e317708fbb7d589
com.lihaoyi	ammonite_2.11.6	1.0.2-2-142491d		56455a9af7833e6ec126fb5e289624b3397127fa
com.lihaoyi	ammonite_2.11.6	1.0.2-3-79f3f8b		30d514ab4d3f203ceac0ac8b5eace70894fac60b
com.lihaoyi	ammonite_2.11.6	1.0.2-4-73a8741		4a1bf717e69480d20bacb3d1d9891764bd4dce62
com.lihaoyi	ammonite_2.11.6	1.0.2-5-43b3ca9		afa4cf0ea71fa390ba4ae1f3e452d2963322ae26
com.lihaoyi	ammonite_2.11.6	1.0.3		d4cc0818e0bfc88590a3289e7ad158068ce01140
com.lihaoyi	ammonite_2.11.6	1.0.3-1-cd346fb		656cab8c4cd797d2b728d67776593f8fb250a883
com.lihaoyi	ammonite_2.11.6	1.0.3-10-4311ac9		4c3e68e571887475097beef150d4e630cbca729e
com.lihaoyi	ammonite_2.11.6	1.0.3-14-ad44c9f		d90d7b0a2ee30292b3ba69c423a3487037c13f53
com.lihaoyi	ammonite_2.11.6	1.0.3-15-1d378f9		abe4801d08492e751c3600b71115c96def982c03
com.lihaoyi	ammonite_2.11.6	1.0.3-16-5a4af7b		609ed7988798f683ffa4148a29d66b6d1742b10f
com.lihaoyi	ammonite_2.11.6	1.0.3-17-a9b5ae3		3ce424adab61174339f501f44cabba506a54442c
com.lihaoyi	ammonite_2.11.6	1.0.3-18-9876e2e		0e2689363b92a5b0b4d1272547a069af0e730967
com.lihaoyi	ammonite_2.11.6	1.0.3-19-d595c71		263eb1c831421ccacba9416d87724be76899bdbd
com.lihaoyi	ammonite_2.11.6	1.0.3-20-75e58ac		6682df4adaf05a833062948252c278fa7ad1bad5
com.lihaoyi	ammonite_2.11.6	1.0.3-21-05b5d32		89e7e5c9de9ce7d0ca423ce629beaa209d0bb69f
com.lihaoyi	ammonite_2.11.6	1.0.3-22-a5855b7		3f73206f75746011567952eae3aa79e2d6432021
com.lihaoyi	ammonite_2.11.6	1.0.3-23-b07c6dc		f2f96f641e06e899a260d053fc1403b402db64e6
com.lihaoyi	ammonite_2.11.6	1.0.3-24-9251456		18525049b0e5e90178449a8041251f936e2c0167
com.lihaoyi	ammonite_2.11.6	1.0.3-25-233d189		ab628e93e2e24a1cf12439f72a9a43d1dd4b0c54
com.lihaoyi	ammonite_2.11.6	1.0.3-27-985ecaf		b7d37adf9dc42faadbc83476bcc644eb51a81e93
com.lihaoyi	ammonite_2.11.6	1.0.3-28-b111386		24bb910d0b3d2027a385947a4b751ef2fed1aec0
com.lihaoyi	ammonite_2.11.6	1.0.3-30-ded4f42		bc287bc436106169222ae3f426d9847298b44b8d
com.lihaoyi	ammonite_2.11.6	1.0.3-31-51763e6		631912f1d1dc1556be2ed5ffc0ea9991fd9ad767
com.lihaoyi	ammonite_2.11.6	1.0.3-32-3c3d657		8d8942817545d50fdda38e8f068e9201a286b616
com.lihaoyi	ammonite_2.11.6	1.0.3-33-2d70b25		15786f01904a0dca0c9c1b2861a6e4e25002bf8e
com.lihaoyi	ammonite_2.11.6	1.0.3-34-24e8714		01d028c32b2a86236e26f6fb46cd1d2a4581b748
com.lihaoyi	ammonite_2.11.6	1.0.3-35-b6085be		5bf4c346712931ef3b2865174f25333bc69dbf04
com.lihaoyi	ammonite_2.11.6	1.0.3-36-efa67ed		84e4a36284a80a2b32be9451f3efae4480cd1eac
com.lihaoyi	ammonite_2.11.6	1.0.3-38-5726e14		cf550f0434d3774780821ddc1fe1f269e032e4b7
com.lihaoyi	ammonite_2.11.6	1.0.3-38-e7010a3		b29d5e591e2f3860224f1e896fd07c29a90d8734
com.lihaoyi	ammonite_2.11.6	1.0.3-39-9db2c21		846a12b937c0cd233596502109a6b79c9132bfdb
com.lihaoyi	ammonite_2.11.6	1.0.3-49-7fa03d0		fd42c67c3fd04a028e27d22cc68def1ef3cb2dba
com.lihaoyi	ammonite_2.11.6	1.0.3-52-6dbd4ab		be99968be77fcd727ea8fe2949986f9eb4a75622
com.lihaoyi	ammonite_2.11.6	1.0.3-6-05e8fb9		584eed2b5b8cd1d816cae83021e202327a30da3e
com.lihaoyi	ammonite_2.11.6	1.0.3-6-4896e9f		05e7929a724de13dd3a3ed691f36d67bc517aff6
com.lihaoyi	ammonite_2.11.6	1.0.3-7-1dada91		91b1ead6a0a936c44d64e6ed49f5658ec758e01f
com.lihaoyi	ammonite_2.11.6	1.0.3-9-b0b068a		71fb1d4644d539e1bd501bc8885a25afb1fbe0bf
com.lihaoyi	ammonite_2.11.6	1.0.4		d4de7233a33898f8985d20cbb13822aa44bd8b7c
com.lihaoyi	ammonite_2.11.6	1.0.4-0-8404911		bd0d10c50cc916d0fdabc89a1ee0be450f12bb70
com.lihaoyi	ammonite_2.11.6	1.0.5		6eb8dd24870278aaac3f5644c3f4e03bfd05c7ec
com.lihaoyi	ammonite_2.11.6	1.0.5-1-819bc80		fa323ec3d5efb7315a20d0456441f854e2f7db52
com.lihaoyi	ammonite_2.11.6	1.0.5-10-a673ea0		833ff964aa1d32b85727e4421bac2de27eba98ab
com.lihaoyi	ammonite_2.11.6	1.0.5-11-70bf3f2		d004867e197944a8fb21784ca74cacbcc60c4f07
com.lihaoyi	ammonite_2.11.6	1.0.5-14-daf7e0d		928e392b540948ba3ef1cfccb3a57201eae624d9
com.lihaoyi	ammonite_2.11.6	1.0.5-15-db11210		7876711c5f463afadfe0ad79e43b1924f01131a2
com.lihaoyi	ammonite_2.11.6	1.0.5-21-2f995c1		08656996c9daa60836bd753fd04b73f7900bb36b
com.lihaoyi	ammonite_2.11.6	1.0.5-22-16b9cde		85e3fc69c9abeca3bca36d21ed0bbf2e733b30da
com.lihaoyi	ammonite_2.11.6	1.0.5-23-f4a534b		b459db1373699a10d036f694ea49a4a6fa5db176
com.lihaoyi	ammonite_2.11.6	1.0.5-25-b3b801e		b0aa499090c57d3e74ebbcfb22392c5cf058022e
com.lihaoyi	ammonite_2.11.6	1.0.5-26-c8a9dd3		76701dc052015af7c60500098818983f8fb024f2
com.lihaoyi	ammonite_2.11.6	1.0.5-4-c0cdbaf		295da729fe321180488ea1767c590a7184f207e4
com.lihaoyi	ammonite_2.11.6	1.0.5-5-98f2868		69c7643e2d5f5206facd3b0a25ba010287372ddf
com.lihaoyi	ammonite_2.11.6	1.0.5-7-f032887		8f9616d939c4c43ab450f4cfbf2f9842095ea634
com.lihaoyi	ammonite_2.11.6	1.0.5-8-ac754ee		3b53b571bff79f838f44f3aa114a76ef7d12ed26
com.lihaoyi	ammonite_2.11.6	1.1.0		ee3adc73c19fab60c80d3b142067e53b13e98420
com.lihaoyi	ammonite_2.11.6	1.1.0-1-6221cbc		d1d3fa5e5011816eac932c6a71293b5382ec88e9
com.lihaoyi	ammonite_2.11.6	1.1.0-12-f07633d		650f6f4c6c1ad048d9b1ead2a0695887a8cf7cbe
com.lihaoyi	ammonite_2.11.6	1.1.0-13-7446d8f		7cbc34184354be5beecb4bf3fe79fe6aa62dca69
com.lihaoyi	ammonite_2.11.6	1.1.0-14-037b8eb		af81f2eca971444c1ecf42f46603ac2b33d51e32
com.lihaoyi	ammonite_2.11.6	1.1.0-16-147fdfe		c85a8df4851d4fa7c2308d1804d9570cdf7526b7
com.lihaoyi	ammonite_2.11.6	1.1.0-17-6c3552c		9f3744135e049822c3c05de377606ab85c02080e
com.lihaoyi	ammonite_2.11.6	1.1.0-18-0dc8a8e		f97b7d2d3f2d0c32e4b05792e0e875b1cdbd6e4f
com.lihaoyi	ammonite_2.11.6	1.1.0-2-1288b4d		60abaf2799adbee00a2cb192f07d34e10fbef248
com.lihaoyi	ammonite_2.11.6	1.1.0-21-ccc8024		7f913492b577fd8fe175777fae7175dd8f8229b9
com.lihaoyi	ammonite_2.11.6	1.1.0-22-1cbf71e		936c87ffdb3f55a9c89749e7247c259af3abfff6
com.lihaoyi	ammonite_2.11.6	1.1.0-3-73d5734		cc83f75ca9f9a92b1aa787f519fa5ce4519ee260
com.lihaoyi	ammonite_2.11.6	1.1.0-35-c79c32c		e3e8fb3e01e51398185bde51e40e3d7a96c30c4c
com.lihaoyi	ammonite_2.11.6	1.1.0-4-973d84b		d5164a068dba2ae3a22454950ceb0fd7b2b9d186
com.lihaoyi	ammonite_2.11.6	1.1.0-48-e58183c		f018574602ebee9e9beae9468acc4faf55643eb3
com.lihaoyi	ammonite_2.11.6	1.1.0-5-7191c70		e8e94da3ff2e08072588cf3e21c7e4e9fba541fd
com.lihaoyi	ammonite_2.11.6	1.1.0-6-c2b03b5		670fb0d7289c30c8ecae1ee87fb8a24beef8d849
com.lihaoyi	ammonite_2.11.6	1.1.0-7-33b728c		cb67f9c7a059d2c6a59bf7eb544617202e9ec173
com.lihaoyi	ammonite_2.11.6	1.1.1		b4b4860132ecae0aac46be963ab36816ddc0b120
com.lihaoyi	ammonite_2.11.6	1.1.1-1-5a9939d		fc64660093e18df35c7382ad002fd21a7ce896c8
com.lihaoyi	ammonite_2.11.6	1.1.1-2-62d9047		3fb12d546f7c236067efe4d2011f2ebebbea0f0c
com.lihaoyi	ammonite_2.11.6	1.1.2		1aa5e181fd3f8c7d7a85065d22f5c62fa74bbb7e
com.lihaoyi	ammonite_2.11.6	1.1.2-1-2572d9c		a739c709b4487304c1cebb1598dc0e705e248e07
com.lihaoyi	ammonite_2.11.6	1.1.2-11-82361da		4669bff7733eafd314615c84dd03d81e4205eb7f
com.lihaoyi	ammonite_2.11.6	1.1.2-16-e08bd48		e4289d795fe637fc7f21912a749b287a7c91149c
com.lihaoyi	ammonite_2.11.6	1.1.2-17-7d454d7		26a837466106743eeeb35ddf5af1e3fa9dcfb143
com.lihaoyi	ammonite_2.11.6	1.1.2-21-df41270		396567f3b353e657428c255b2ae42524b5ed5bf8
com.lihaoyi	ammonite_2.11.6	1.1.2-25-5ef5ee1		f426a43fb3ffd624467bc4fdb47072d3cfa28bc4
com.lihaoyi	ammonite_2.11.6	1.1.2-27-c4ab498		1ca63663208eea5793e979a7083a994566fd87e7
com.lihaoyi	ammonite_2.11.6	1.1.2-29-2e6570e		09c208d752377dd9bdf86dfd3c233c5d7d9f6407
com.lihaoyi	ammonite_2.11.6	1.1.2-30-53edc31		10dcb594b20a219b9a18dc8682eea7cd89fe36ea
com.lihaoyi	ammonite_2.11.6	1.1.2-37-53fcfcd		3308b12b59bda515c74d8cd6b61eea80e973655a
com.lihaoyi	ammonite_2.11.6	1.1.2-39-903d7d2		3355af471aa9e6bf2b74b4d9d3a2d7446f04af05
com.lihaoyi	ammonite_2.11.6	1.1.2-4-d5e5531		e5da1863c7bc9eb1027d71d6a37bb1b184501930
com.lihaoyi	ammonite_2.11.6	1.1.2-40-af0a31e		017ac2a99e735e6bb239ed2c1f358b878ca380f9
com.lihaoyi	ammonite_2.11.6	1.1.2-41-477d541		1d758de24d5e21c4a114d6a71199321ef7ae7213
com.lihaoyi	ammonite_2.11.6	1.1.2-6-27842d9		c73f49e4065aa24eeb73464b69e5625a528b7cd2
com.lihaoyi	ammonite_2.11.6	1.1.2-7-b6ffcf0		9d570cb1ac8111134f8b137f2888115331049bb6
com.lihaoyi	ammonite_2.11.6	1.1.2-8-d28a36d		4c42fd51350f421763f069356fd5883b0d42c7c8
com.lihaoyi	ammonite_2.11.6	1.1.2-9-e9dee62		3b03fe2371a1399e5a656a990bb59c10209614de
com.lihaoyi	ammonite_2.11.6	1.2.0		e4a6457f2f90d2652398424736e8a0e14a9aac95
com.lihaoyi	ammonite_2.11.6	1.2.1		0599a2350825f6cf90b8d848a1af5984cbd32cc8
com.lihaoyi	ammonite_2.11.6	1.2.1-0-6d84a9b		8371f03f21757a1eb622c27e1c02d8dd9b86ca85
com.lihaoyi	ammonite_2.11.6	1.2.1-1-e12a845		9f12145fc59d0f343836162839c0fba60ccc5e7b
com.lihaoyi	ammonite_2.11.6	1.2.1-12-bc459e3		d03dd51f5b788e398826a1b851caa708b0b3833a
com.lihaoyi	ammonite_2.11.6	1.2.1-13-b5082b2		a90ac9c58df7ca2bac63a3c03e7ace52d944e6a9
com.lihaoyi	ammonite_2.11.6	1.2.1-14-c224223		241698fc6663a1aabb856f5a8348619df8fea014
com.lihaoyi	ammonite_2.11.6	1.2.1-15-4121944		d53822da7256bdc0235ca06dd33e18a707283896
com.lihaoyi	ammonite_2.11.6	1.2.1-16-48ce533		76d4ae8f3093607dbd8dc975efabc496cd7d1a07
com.lihaoyi	ammonite_2.11.6	1.2.1-5-156537a		b1982ee3dec488d830c9043bd77005359da04789
com.lihaoyi	ammonite_2.11.6	1.2.1-6-9f55ef3		1f4cd7cb3a3f41d572cd8f92e1843a692dd664e7
com.lihaoyi	ammonite_2.11.6	1.2.1-8-67e43cf		286283cd743f9c575abcae6b8de1584db175b310
com.lihaoyi	ammonite_2.11.6	1.3.0		1a2ae6ebbbbeb5438eef5c81129372a60facdf14
com.lihaoyi	ammonite_2.11.6	1.3.1		d26f4c2de694a1c1d5eb2ff63abc1e803a58e5d9
com.lihaoyi	ammonite_2.11.6	1.3.1-0-f283950		628f03177d61c12e9e3967cf17e8fcdd06cb6a43
com.lihaoyi	ammonite_2.11.6	1.3.2		6849dc1878d14c648badbbc501f402956f629339
com.lihaoyi	ammonite_2.11.6	1.3.2-2-3da4986		968bb58a7a100a93889f2adbe2502252aa9f6506
com.lihaoyi	ammonite_2.11.6	1.3.2-4-5b2f1ed		e59d5245584d17a00f46878bdd78d27b71f294fd
com.lihaoyi	ammonite_2.11.6	1.3.3		d1f4756a374d56dfba9e4f9c54cc5f2e43046aa9
com.lihaoyi	ammonite_2.11.6	1.3.3-4-27f8ed0		a802fcfb1f14356f6441c78ab8f4a0585099c348
com.lihaoyi	ammonite_2.11.6	1.3.3-4-972e991		c3e9f812a01cf80a8882f75a5f9676ae7e034036
com.lihaoyi	ammonite_2.11.6	1.3.3-5-8e984a2		d10cbfd0bb90f7ee46dd453131dcdef966e14213
com.lihaoyi	ammonite_2.11.6	1.3.3-6-2b44e33		d965f7ed353f7315dce4f26a03e957e81285d7f8
com.lihaoyi	ammonite_2.11.6	1.4.0		9df32df1333437d407b8fc578c5408dd85965906
com.lihaoyi	ammonite_2.11.6	1.4.1		c1891a9da21e11daf63d13706e6f5ac6abebad82
com.lihaoyi	ammonite_2.11.6	1.4.2		20bc64f3554c9788af8b07746bfe11c0115e76b1
com.lihaoyi	ammonite_2.11.6	1.4.2-1-c724b9b		551d68a157b9c323c9fb786b9b406ab3704c0a7c
com.lihaoyi	ammonite_2.11.6	1.4.2-2-577585b		b804250ae37d5843fcf8720093591bc7419f30eb
com.lihaoyi	ammonite_2.11.6	1.4.3		e3d55a784a1bc10e65deac35fd3046371ed5dac0
com.lihaoyi	ammonite_2.11.6	1.4.4		dfdc06898e2b4cf835d868a445f1d93f0cca4edb
com.lihaoyi	ammonite_2.11.6	1.4.4-6-afec827		f33840b18b9cd9bf34f00fb594881204c57674d2
com.lihaoyi	ammonite_2.11.6	1.5.0		60ce692a33f3696ab0328ee0f146b4e19703ea4f
com.lihaoyi	ammonite_2.11.6	1.5.0-4-6296f20		07c053882a7cc2d3dd6dce28f4cd108ec23ebcb6
com.lihaoyi	ammonite_2.11.6	1.5.0-5-df5b453		0f6d9c65561099ba0a0986a200587760d9e39ee9
com.lihaoyi	ammonite_2.11.6	1.6.0		25ecc81ba39ed6063bee3612cec963742a7edfbc
com.lihaoyi	ammonite_2.11.6	1.6.0-3-7e088bb		7ecca3bd20448b00e7005c18dcc100f2948932a1
com.lihaoyi	ammonite_2.11.6	1.6.0-4-da131e9		7b59f97afcea78a80b2faac6057824c2267131c0
com.lihaoyi	ammonite_2.11.6	1.6.0-5-b169720		dc905763c33c335c09af6f7dedeace471176712f
com.lihaoyi	ammonite_2.11.6	1.6.0-6-57f4bc7		4ccb8391c3c8da84a7baa39e9a0288bca7cfa44c
com.lihaoyi	ammonite_2.11.6	1.6.1		8a994555b0498be5cf790f610ee6f3a905157bbb
com.lihaoyi	ammonite_2.11.6	1.6.1-2-3078e35		0dbb31c94f37d00d481a77d3675a01c0141774d3
com.lihaoyi	ammonite_2.11.6	1.6.1-3-377cd57		f13badfc5f35d1ffc26127f7a6e664133448ba2e
com.lihaoyi	ammonite_2.11.6	1.6.2		e7a5a42307287bd6f46c0f1bceab9a624bae4cac
com.lihaoyi	ammonite_2.11.6	1.6.2-0-cd5c4ce		37c70d541466da312809424c55f9c867f7cef76c
com.lihaoyi	ammonite_2.11.6	1.6.2-1-1f14d3e		c0bb788543bcaa5126734eed66d3668b402c522b
com.lihaoyi	ammonite_2.11.6	1.6.2-2-5ad9ae5		d59f16f12f08dcb2cdc882b2cd69504e66fd0cfe
com.lihaoyi	ammonite_2.11.6	1.6.3		18354764e075f77344647e6ccaf04fff39143bdd
com.lihaoyi	ammonite_2.11.6	1.6.3-0-c77705a		ec624abffc9e5524e604d4259a3a4b23645baf00
com.lihaoyi	ammonite_2.11.6	1.6.3-1-42cb857		fb16771f6a8ce01261b5a736b16874f414c021b9
com.lihaoyi	ammonite_2.11.6	1.6.3-4-f816268		50a34cb4a382fb413d6a37fe7f1a93148851fed6
com.lihaoyi	ammonite_2.11.6	1.6.3-5-c25dc3a		a0cd856eb92ec875b8203a8b7b6ecd1a67749a50
com.lihaoyi	ammonite_2.11.6	1.6.4		5cd274ddb74f984d4002c3ea33ff8d17cb75e553
