city.smartb.ssm	f2-session-start	0.1.0		176fbbbad03388998b24120f22e55180fed9ed67
com.thoughtworks.binding	safebuffer_2.13	12.1.0+99-71da8513		1dab3049c7f028c5b9bb36e78ae55394dbcb4dbe
com.thoughtworks.binding	safebuffer_2.13	12.2.0		e92e83cbb193f92388616d2750d53bc2d253fa64
com.thoughtworks.binding	safebuffer_2.13	12.2.0+100-1b7cae89		5df0444ad05997ac2c788f7ad753668741bfa9f5
com.thoughtworks.binding	safebuffer_2.13	12.2.0+101-df47da4a		0c9f6f0f5ac5ba31bdacff25c6a3bd4e5c57d9cf
com.thoughtworks.binding	safebuffer_2.13	12.2.0+102-502d8e95		af383c1ac939f25ca9e1b3f0623bc5d18371b078
com.thoughtworks.binding	safebuffer_2.13	12.2.0+103-984bfee2		e2c09dfe8459d5aa78786353050ddadd0501797f
com.thoughtworks.binding	safebuffer_2.13	12.2.0+105-3ca575fd		69233181bd8cf3bdbe0e99de8234e7b41905a515
com.thoughtworks.binding	safebuffer_2.13	12.2.0+105-5a6bd46e		ec3c5f78f3b211969ffada458928d1edaf2faef2
com.thoughtworks.binding	safebuffer_2.13	12.2.0+106-b749d9dc		4380dca563821c2888d56ce16c94ceed55f88934
com.thoughtworks.binding	safebuffer_2.13	12.2.0+107-4d8f4e0a		103c1f1cc89b810677286e57e263c56633af2a6b
com.thoughtworks.binding	safebuffer_2.13	12.2.0+121-739fa702		bd3fb52dd35f703dfb25613df1fb1ac06c8ab3b6
com.thoughtworks.binding	safebuffer_2.13	12.2.0+122-65d0d12d		1a3485ffd05a5f7df35e746e8ad5a5597d1c7048
com.thoughtworks.binding	safebuffer_2.13	12.2.0+125-0bdc40ba		56f3f6974d1b4c4fd1c6eeff6f5ed43c9c51dd8a
com.thoughtworks.binding	safebuffer_2.13	12.2.0+126-9fcf4681		cd49a4697e0983bd5dfd0b0c883cc0600217faa6
com.thoughtworks.binding	safebuffer_2.13	12.2.0+127-4398865c		eaf268166937cc6b941bddc2e14e05b8a2023f83
com.thoughtworks.binding	safebuffer_2.13	12.2.0+128-f4fb76bd		9b7a9d9ba349f8a2ff2df434b6f8cfa015c4777c
com.thoughtworks.binding	safebuffer_2.13	12.2.0+129-6929c45e		55c4113aaeff54af4c9825ee747787c3c2afe612
com.thoughtworks.binding	safebuffer_2.13	12.2.0+141-809015e5		2243e5ad67ba10b05f8a0f528d681c0abb9994f3
com.thoughtworks.binding	safebuffer_2.13	12.2.0+142-4200df43		66d124487d974d5f0302c3c8a7c5c2126c532692
com.thoughtworks.binding	safebuffer_2.13	12.2.0+145-acb501a9		f29c9f6dae5425f44b751a084bfd05157c267225
com.thoughtworks.binding	safebuffer_2.13	12.2.0+148-4145902a		b49a920221a89ec0bea9ce701028e0407f1b5780
com.thoughtworks.binding	safebuffer_2.13	12.2.0+151-a61dd0a2		8731a613a2ba96cc9889991af1e1b2e3271ee52c
com.thoughtworks.binding	safebuffer_2.13	12.2.0+152-1dc2223c		c8ef88049037f7f816211692a05e21b58db80d3d
com.thoughtworks.binding	safebuffer_2.13	12.2.0+155-a265acc4		b7574994d2449c57f7a798a33362b71d96485cfc
com.thoughtworks.binding	safebuffer_2.13	12.2.0+157-6487ff5b		e307c441e6369fb6106510ada82413f481b15a9e
com.thoughtworks.binding	safebuffer_2.13	12.2.0+159-5f1acd3d		75fff856fb440000f6635f122459bb313d45250f
com.thoughtworks.binding	safebuffer_2.13	12.2.0+35-6a76a59e		75dbfb39f375fc862c3a882649a1bb5004c83bb4
com.thoughtworks.binding	safebuffer_2.13	12.2.0+37-336866c9		d699ab9721f83481b40331c52e93e00288f703e5
com.thoughtworks.binding	safebuffer_2.13	12.2.0+38-2a58a75f		9cb0c3467eedb6bc780dc7823dddf50f0efa73b6
com.thoughtworks.binding	safebuffer_2.13	12.2.0+39-9d421faa		25a7a3edb948d19cb190faa6f0e49193f762ace0
com.thoughtworks.binding	safebuffer_2.13	12.2.0+40-27b2b1f8		4ef8647b8d862e7fa2168aeec82e41b45c38ed11
com.thoughtworks.binding	safebuffer_2.13	12.2.0+41-9d41ef10		c10057aae1a5d351f39b2b6aaa9d7bab2b597498
com.thoughtworks.binding	safebuffer_2.13	12.2.0+42-06eed7f8		9f9bbde278e30f167a6dada553c558d020cc5998
com.thoughtworks.binding	safebuffer_2.13	12.2.0+43-30636c3d		eb17d12b71d91591ce80cf2a6f0b16ff7427f178
com.thoughtworks.binding	safebuffer_2.13	12.2.0+97-253912a4		d811a76dd0d4b23438b204808447ab3d17d55605
com.thoughtworks.binding	safebuffer_2.13	12.2.0+98-fa4fbd14		dfefcbe4c530f79ad1d784b8395ea79b7ebc44c5
com.wellfactored	restless-core_2.11	0.1.2		67d763278d66b4757d67f95e8f5ba4562122b34c
com.wellfactored	restless-core_2.11	0.1.4		805ea572497bc1ff27fce85acc224677a3130423
com.wellfactored	restless-core_2.11	0.1.5		aea2d0befe298e1155103322659d9de1785df651
com.wellfactored	restless-core_2.11	0.1.6		43806ca00dceafc61e41a55f89293b494886f1eb
com.wellfactored	restless-core_2.11	0.1.7		6a6b802253d8d630c6f08eaa9af7ec4719a3172c
com.wellfactored	restless-core_2.11	0.2.0		da7a2bee06fcf4364fbd5c2c06780903db84bdfb
com.wellfactored	restless-core_2.11	0.3.0		ac2029a900ab6d4197f7b66996ad6f010d26f2f0
com.wellfactored	restless-core_2.11	0.4.0		c443532774a273e0ea7ae4093fe19ebb69b1bb3c
com.wellfactored	restless-core_2.11	0.5.0		e9ba58a5bb7b08e579ae178eb06ac0322c93ad97
com.wellfactored	restless-core_2.11	0.5.1		1a762c4e0eeced3a745ced278e6737e1f04dca1c
com.wordnik	wordnik-oss_2.10.2	1.1.6		edf47e57fd232dc3c9c6eec66a9207e0b6548742
com.wu-man	android-oauth-client-samples	0.0.1		dc917f60364b075f46a4e282d038a5c7e310e514
com.wu-man	android-oauth-client-samples	0.0.2		5282310a9fce809a876ec959d1c3f79a296a63ec
com.yahoo.bard	fili-security	0.12.100		c9565fc9d9e25f946735340c9b79345b8a7f7fbc
com.yahoo.bard	fili-security	0.12.103		a67ab9058928da3ee7d65d35ca0003014fd97994
com.yahoo.bard	fili-security	0.12.104		94d0136189d7db749e94d45ca33f4f6d0e21c196
com.yahoo.bard	fili-security	0.12.105		b7a76856fcdf13ff382670f5a6b0663d7ba696a3
com.yahoo.bard	fili-security	0.12.106		53ebea11c9d962a340298017499afcb4493cddad
com.yahoo.bard	fili-security	0.12.107		47433060dcd869df0e04160a883552ef34cf8eec
com.yahoo.bard	fili-security	0.12.108		2d41ee27bd77c4daf796e8ed957124d76b35ba7a
com.yahoo.bard	fili-security	0.12.109		81e15bbd6bf380c78fddb0918559b63b5ab3c027
com.yahoo.bard	fili-security	0.12.110		f129299a6e353feafe822aca4c7e3f1e19f1a013
com.yahoo.bard	fili-security	0.12.75		c67fbc4d4fca7bd8d83d6648ab0943ddbf9d6538
com.yahoo.bard	fili-security	0.12.97		70af189eefacb1a370c6379999085effd6d0794c
com.yahoo.bard	fili-security	1.0.0		297a1cffef619048945e26777044dfd0273818f2
com.yahoo.bard	fili-security	1.0.1		f668b7c41e2f922490816f2aea0d3c7925555cfb
com.yahoo.bard	fili-security	1.0.10		d62df0e246ebf44a210fa712040b0c915cbb2d3a
com.yahoo.bard	fili-security	1.0.11		01317f4fe3c3800968e516d6462318bd0399d8f3
com.yahoo.bard	fili-security	1.0.12		d1f6224312435f1efb68fbe4678d260b266b6234
com.yahoo.bard	fili-security	1.0.13		0c8aeb251ce3e42e548e981b4e3e062a1fce974b
com.yahoo.bard	fili-security	1.0.14		918a69cfdf03cc0245f8f71f64c67b479beffdeb
com.yahoo.bard	fili-security	1.0.15		7cc622db2aedb863099de64ea344a290b4b6055d
com.yahoo.bard	fili-security	1.0.16		35e8d60df1138e5b89e0cbd7466c366f9e0d0bc1
com.yahoo.bard	fili-security	1.0.17		3639b3815e0981845b4a923e439e559057151763
com.yahoo.bard	fili-security	1.0.18		515ce778dde70d27357e12e0eafe86a809568059
com.yahoo.bard	fili-security	1.0.19		3a432f141450475d01af6539760c965cc0713be0
com.yahoo.bard	fili-security	1.0.2		c1ff57c17c99a876ff2423f8fadf5a8f248f566a
com.yahoo.bard	fili-security	1.0.20		d7dda98920fd98c4aff7463c4f9043e4abcfd49f
com.yahoo.bard	fili-security	1.0.21		560ddbda3981a98936d109cd12e6fb422eb9af34
com.yahoo.bard	fili-security	1.0.22		b7ef4d69d0294ff95293ebe25ec8f421024bd29b
com.yahoo.bard	fili-security	1.0.23		01789b3d1aecc3714e9f094e89cd78ef6bfc3b44
com.yahoo.bard	fili-security	1.0.24		6616b2cfe9dd7f32cbe1fe7039161116b9bb6af7
com.yahoo.bard	fili-security	1.0.28		b7aeb7ab065579c57ee0ab603515980c7dc17f53
com.yahoo.bard	fili-security	1.0.29		dd86c6403042466677c775fb54ec352f2f531af7
com.yahoo.bard	fili-security	1.0.3		afe26e89cdea556488f664c20f6322fedfb6fc03
com.yahoo.bard	fili-security	1.0.30		317c6c722eaa0c1d9ec144ddcb385974affe486f
com.yahoo.bard	fili-security	1.0.31		3a540b7a92bde0413ec66408b20f470eb276e5f3
com.yahoo.bard	fili-security	1.0.32		624e19b49ea69e9ae154aad5d4b6b485c9f4c513
com.yahoo.bard	fili-security	1.0.33		ddac08e6cfe51e18cbaa1eb39940e4daf0df60af
com.yahoo.bard	fili-security	1.0.34		8150c3d852cd53c06d54a33f45de2cbae40d3095
com.yahoo.bard	fili-security	1.0.35		fc00f6f025b11b50351303dca84a0380b694d856
com.yahoo.bard	fili-security	1.0.36		5a0c39fd0ac003ab8ef320bcaf208b47ec3e998e
com.yahoo.bard	fili-security	1.0.37		26f997ca3d38c0b27a8c0539f1b7caf3735fa2d7
com.yahoo.bard	fili-security	1.0.38		f47a82cd446a272fc9a7290464672308f205ae9c
com.yahoo.bard	fili-security	1.0.39		ffbec3a121ba5d1dcae5eb566e4800f71bfe80cb
com.yahoo.bard	fili-security	1.0.4		423cc0920a21bc07e669dd9dd8c05df0bdb9751b
com.yahoo.bard	fili-security	1.0.40		2ae206ed32d3598fcab13834f113c3d8ece68f9b
com.yahoo.bard	fili-security	1.0.41		64d3d75bcca6495f2e27a98f3cfc9b2c22d729b0
com.yahoo.bard	fili-security	1.0.42		269a31a25d9906760c94455500a71e30cb5c25ff
com.yahoo.bard	fili-security	1.0.43		8de5c4645d3481a97a1446b4f3c244a320592efc
com.yahoo.bard	fili-security	1.0.44		783c30d8e80034e9aeeabdbd602334521a4a4710
com.yahoo.bard	fili-security	1.0.45		e494f0f0896de258e6960fd3e7c2bef9b3110483
com.yahoo.bard	fili-security	1.0.46		68d6e471ab3033db87bcc01b9d6b8697d95ec294
com.yahoo.bard	fili-security	1.0.48		5b33c28026f33c7448a0e0f33b2c81297029028f
com.yahoo.bard	fili-security	1.0.49		59f7b6e902b22229f23354ea5c461fad88069740
com.yahoo.bard	fili-security	1.0.5		71d5e09518cc4cf475d0f3291fda549fc83c3eef
com.yahoo.bard	fili-security	1.0.51		69995fc1ea289d828edf4aadc647a7792dfdfe55
com.yahoo.bard	fili-security	1.0.52		dda291b28324a35c9edc2ec18ab3f3e3814cf86e
com.yahoo.bard	fili-security	1.0.53		d9880b29964153c2b3cac0f50f53ce06e5a1c750
com.yahoo.bard	fili-security	1.0.54		d483628772f892cbe993108d52ed13d6cdaf38d7
com.yahoo.bard	fili-security	1.0.55		1c9ca346830174ac1d191abae2de3e86ad88a0da
com.yahoo.bard	fili-security	1.0.56		c0f3cd91ddf196d88bd7ae99b46dba15de1d6c8d
com.yahoo.bard	fili-security	1.0.57		522faf1c2ddcc05e085edbe84d67d5a6888bf0dc
com.yahoo.bard	fili-security	1.0.58		22be600216354f868df8efc1ef457597409f5a93
com.yahoo.bard	fili-security	1.0.59		afa39f4f2f99a6eb40724ed0b064ee70ed62b565
com.yahoo.bard	fili-security	1.0.6		1bdc519f2b2d0364f7b808449a58171dfabf7da3
com.yahoo.bard	fili-security	1.0.7		5f6d0bd019ebea85e6006ad5bbeb5937bdc1d327
com.yahoo.bard	fili-security	1.0.8		c2b853e6ee659b3775edc387ce3b88e4efe215db
com.yahoo.bard	fili-security	1.0.9		41b61be7027d1e7875e457f1cca4b1f4382a0b80
com.yahoo.bard	fili-security	1.1.0		eb7c2eeb64488837613670c73d06cbc0db4f35c5
com.yahoo.bard	fili-security	1.1.1		960a2cfa4aeb112a7d5eae1773ecc43108d59d1e
com.yahoo.bard	fili-security	1.1.13		3b69fd73fee99d4bdbd0ddeeb10f16710145faf5
com.yahoo.bard	fili-security	1.1.2		ca5224a34d6680be5e7c0346bfda8621d817ef13
com.yahoo.bard	fili-security	1.1.3		b152a872a2524dbd8022856772f1ad7fbe0bbb5e
com.yahoo.bard	fili-security	1.1.4		de3f7dfc54181574a041b9a29d033378c06d380a
com.yahoo.bard	fili-security	1.1.5		35a52e7150bd3761c7bcf12fcdeccfd5c9ddb72d
com.yahoo.bard	fili-security	1.1.6		ba1bc974f86b6ad9fe6f46bea99d32b07e4569c2
com.yahoo.bard	fili-security	1.1.7		d6c78a0e86878c2089bbdafbddf42cbdc86534d5
com.yahoo.bard	fili-security	1.1.8		564f3f41751fb197a429197cd6ca25876d896935
de.eleon	console-builder	1.3		671e1ff5997a6bbfb1efe9c32cb194a3f068de14
de.eleon	console-builder	1.4		e4685b3200169141aa5440e09c41b61591859764
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.BatchProcessing	1.13.0		d87067002772d3b845f3b83f9eca4f839673e3d2
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.BatchProcessing	1.13.1		b3df1dfd90b2bbaadefb155894eab8153619ed14
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.BatchProcessing	1.13.2		19b9a507e79719d65aaa9ef0e69e68920184adba
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.BatchProcessing	1.13.3		310c2e440ec51958f7bf1f31daed7729def70df5
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.BatchProcessing	1.13.4		3208ea3b396633d8bac5f30e417016944ba40d96
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.BatchProcessing	1.14.0		fbf7cbf3719a936e636b35f40f103e9ff648718e
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.BatchProcessing	1.14.1		1ecc4c4de790dfba35efcca20fb563e7f0da144e
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.BatchProcessing	1.14.2		89c932e9dbc4d4f8509b2ea5e601fe732d7fcb17
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.BatchProcessing	1.14.3		f4692605fbef765779309aa72a3c900c23b48ee6
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.BatchProcessing	1.14.4		936544e989b42a22152062ad6b8522dcbb7f59b0
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.BatchProcessing	1.14.5		fff1be61034a5ad9adbdf25dce93bf9e251165bd
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.BatchProcessing	1.15.0		9d9324091d73dd0d5eef208427d9bf76234b244c
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.BatchProcessing	1.15.1		fe61c6905bd404d5a6efa69842fdb05d9be2eec6
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.BatchProcessing	1.15.2		3b4658bcff57867ebb7b68b107d9419b465808b9
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.BatchProcessing	2.0.0		aa6c3b9324657a7bd484616b5fe776f2fd5cc238
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.BatchProcessing	2.0.1		b1eb4f26429ba5ce133378c2d2c2d7d6f72db615
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.BatchProcessing	2.0.10		573a7ef295289e23962d6c9d68e26abe55939f81
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.BatchProcessing	2.0.11		bfc4158238632812423a02189ff650e726189d76
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.BatchProcessing	2.0.12		5b3a0656fb46d88ee16f87415fea32cdabc2e539
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.BatchProcessing	2.0.13		324b18fbeeea174ce78162aeadb1b0039602ba34
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.BatchProcessing	2.0.2		d8cd4eae57bfcca22f5ace672e7ec171cd338c8e
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.BatchProcessing	2.0.3		1491e5a5d1f2efbef3b926b29ea89973d59e6dc9
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.BatchProcessing	2.0.4		f44fb0fd48e701785a3920df3f28d50a9d4c6adb
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.BatchProcessing	2.0.5		802ce96362be32020772644de3ed23cae7d1f7f7
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.BatchProcessing	2.0.6		b34d7ee224b15631180ac982b8d5f0a89f4bde1c
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.BatchProcessing	2.0.7		a42ed5c146efe314b1ba6f872790c7eaf81d37f4
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.BatchProcessing	2.0.8		dedbe8a286c6c014fb6336bfe27060da55e9f349
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.BatchProcessing	2.0.9		f5f095e4c1f2629156b3ef8de3a0160195433cd4
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.BatchProcessing	2.1.0		1b2e4e5f725fd98687d5da8863752b67c5b059f1
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.BatchProcessing	2.1.1		dfffcaae4c81d26c5abad7b303632144de609d32
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.BatchProcessing	2.1.2		d21d28263c834c6d3780918b919852f5534c513e
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.BatchProcessing	2.1.3		fb711fb74f3caf81c23316a28cd1395e47e8b772
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.BatchProcessing	2.1.4		f8a82b966c38ad892380ce1b957bb7ce19c2e5d8
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.BatchProcessing	2.1.5		07f33e5ba4bb2ae0de6911cb3eec88bd7a127e03
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.BatchProcessing	2.2.0		b765d16e8ece79551f1a928f01a269de203cc1c7
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.BatchProcessing	2.2.1		5bbb48bd8cf4ac75778b564fdd44f74a701f6db5
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.BatchProcessing	2.2.2		3f3960455b99cc6dc954ce0e0722a0c7f1cbdfd7
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.BatchProcessing	2.2.3		9294670b110916946c8e1295768124e5e0dfbf03
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.BatchProcessing	2.2.4		020a5b79e202f1c784df996199c0181eb9de8a95
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.BatchProcessing	2.3.0		8f67b6d0d01311667d8a4c6ee05e7faf107cbf99
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.BatchProcessing	2.3.1		51e305eebf2b3fd06f9989d6a10bc33ab9f61b18
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.BatchProcessing	2.3.2		ce21c276ce5bfcb1477a5ab144761746211a203c
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.BatchProcessing	2.3.3		c5e5114fde5e9d17164e2f2e81f1061c5fe2ec85
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.BatchProcessing	2.3.4		c20f734618b1d14adf5bf918b3bfc45b1ec2db42
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.BatchProcessing	2.4.0		38cb43901cd5b1b74fbcfda4393443763ec53726
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.BatchProcessing	2.4.1		24a2da88239fb39bd480515254c15dda083e587b
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.BatchProcessing	2.4.2		87e04ccbc5945ca44e6171260fdd697bd75d146b
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.BatchProcessing	2.4.3		f5e71ae8049613f9cb428d579dca1c5fc101e26f
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.BatchProcessing	2.4.4		c88e06ba2ca0c2e7c518dc48e377148cc3f1b50a
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.BatchProcessing	2.4.5		0c67ff2f8527b0bb120bd96daa219ea4f354ec07
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.BatchProcessing	2.4.6		f18c2f8bad16df8b7a5b9dfe0abd809dbf8bf94b
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.BatchProcessing	2.4.7		9ef84a51b28ebd1fa0c82b595824124d0b2ce5f7
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.BatchProcessing	2.4.8		8405070425f1a73e135f1cc0f7f505e829ee08ca
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.BatchProcessing	2.5.0		c230b9287a44a977dec7c565227a48fc22981490
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.BatchProcessing	2.5.1		3a7ce1bc38799a1ea6ac654f8dc9d5fca9050cfa
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.BatchProcessing	2.5.2		2548f98a1ac4fbe1b1849f5386faa0dce77d1332
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.BatchProcessing	2.5.3		b1a3e95b7b92ae310a6bb0fd28782d860319c1a1
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.BatchProcessing	2.5.4		1c40a39c53d38dee7bc96dfc1310b1a0c7c3a5bf
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.BatchProcessing	2.5.5		b40bb307e1e4e0793d07f776b235cb55b6ffd24d
de.fraunhofer.iosb.ilt.FROST-Server	FROST-Server.Plugin.BatchProcessing	2.5.6		666d88fa8592bb23ed6ac4b0bb50744abb8ddb83
de.sfuhrm	logwebconfig-example	0.0.1		392ce6ebb938cd952bcff4a10d89eb74e763d37d
de.sfuhrm	logwebconfig-example	0.0.2		287619334f76dd6d8c169230f5475633b625a242
de.sfuhrm	logwebconfig-example	0.0.3		7b26a3bc50b0a845d3e4fa717f13c1f9f891339d
de.sfuhrm	logwebconfig-example	0.7.0		6cb353063b56d209b5b47e1cb656c0a988d9377a
de.sfuhrm	logwebconfig-example	0.8.0		e1e503e107359e2eb224b7a55b7ff9cd9e2de75c
de.sfuhrm	logwebconfig-example	0.8.2		5d1da025fc7bceb4b20d1c705ca0df7e9f61cff4
de.sfuhrm	logwebconfig-example	1.0.0		92a9916970b7c09da8634817f16b951aeeb45129
ink.lodz	imageloader-kt	1.1.9		N/A
ink.lodz	imageloader-kt	1.2.0		N/A
ink.lodz	imageloader-kt	1.2.1		N/A
ink.lodz	imageloader-kt	1.2.2		N/A
ink.lodz	imageloader-kt	1.2.3		N/A
ink.lodz	imageloader-kt	1.2.4		N/A
ink.lodz	imageloader-kt	1.2.5		N/A
io.fluidsonic.currency	fluid-currency-js	0.10.1		3d89c1e2bca53364d14d4194e55f552d430ae9e3
io.fluidsonic.currency	fluid-currency-js	0.11.0		1a7414c9d9ceeaae3a78ef146647a450c57425b4
io.fluidsonic.currency	fluid-currency-js	0.12.0		9260440fc9df50b9187e6ec7c5920d0b691c35ac
io.fluidsonic.currency	fluid-currency-js	0.13.0		N/A
io.fluidsonic.currency	fluid-currency-js	0.9.0		4ba33564c8d9835265271319ed21c262799b9936
io.fluidsonic.currency	fluid-currency-js	0.9.1		d163cda65c108040d712fc96cb50f6f5bdbe75f9
io.fluidsonic.currency	fluid-currency-js	0.9.2		ba321cf3f27a91999ff04b45a45aa829a06dfd2c
io.fluidsonic.currency	fluid-currency-js	0.9.3		abc4a63dc2a1b97abaaf51bededdd8b1001478ec
io.fluidsonic.currency	fluid-currency-js	0.9.4		61eca7d9a87d5ecb43338a6055c8e5fd3be5a0c2
io.fluidsonic.currency	fluid-currency-js	0.9.5		7aa15038c3d8ee01bebc8fb9178d3944ea65a9f0
io.github.cquiroz	locales-full-currencies-db_sjs1_2.11	0.6.0		c8982f5d18c600d0590b1ab44219f0e583274f3f
io.github.cquiroz	locales-full-currencies-db_sjs1_2.11	0.7.0		52df961ba747a593d20e7c4a95add4bcf9249292
io.github.cquiroz	locales-full-currencies-db_sjs1_2.11	1.0.0		4a90119f0ba2d1f569314808e474edd842330213
io.github.cquiroz	locales-full-currencies-db_sjs1_2.11	1.1.0		12384d69757f55ea25e0e56aa6b4169c56cbed3f
io.github.cquiroz	locales-full-currencies-db_sjs1_2.11	1.1.1		901106b493a15b7e208ab520598ce47b23143c81
io.github.cquiroz	locales-full-currencies-db_sjs1_2.11	1.1.2		74d2e0c94830144969e3370271e68fd699f3b0bf
io.github.cquiroz	locales-full-currencies-db_sjs1_2.11	1.1.3		e3cabe2a5f8150943a39383c0ce197565bcbec6e
io.github.cquiroz	locales-full-currencies-db_sjs1_2.11	1.2.0		214c4f7d55dd2c03f6b0efc5eef842709c991c7f
io.github.cquiroz	locales-full-currencies-db_sjs1_2.11	1.2.1		98e627823907e624b6d647cd398d93540da4e03e
io.github.cquiroz	locales-full-currencies-db_sjs1_2.11	1.3.0		364498c2962a65e2dd9d19a7a6a9f5c109425b06
io.github.cquiroz	locales-full-currencies-db_sjs1_2.11	1.4.0		277cffa17cdda3d3b32cb23f848c597358de88b6
io.github.cquiroz	locales-full-currencies-db_sjs1_2.11	1.4.0-RC3		a20d43d8ff7c74ffbe8a0405ad6a442eb0ee22ed
io.github.cquiroz	locales-full-currencies-db_sjs1_2.11	1.4.1		75068d9156de4f4160a61aff2920ed95ce5839df
io.github.cquiroz	locales-full-currencies-db_sjs1_2.11	1.5.0		7b7292e79b5490775c51f10a3aa145ac2ad9f569
io.github.cquiroz	locales-full-currencies-db_sjs1_2.11	1.5.1		e4947ae9e0b8cf2fc6a48da11d51377bb1fe7664
io.github.eealba.payper	payper-core	0.1.0		6d807c8653dcada3c49aca5fcf2c7fc4a50de167
io.github.eealba.payper	payper-core	0.1.1		b1b8136ada9a8b20b7475c0e343860efcb10828f
io.github.eealba.payper	payper-core	0.1.2		80f965d30516e86b4d49b1f8348828e74079f8fb
io.github.eealba.payper	payper-core	0.2.0		e6187497d800dffe0f17ec7857dc09d96b75b38a
io.github.eealba.payper	payper-core	0.3.0		64e34dd69e0e6907d7571d2e02b472afe9943f9d
io.github.eealba.payper	payper-core	0.4.0		6c61918058bc0858f0620e6093e0c3eafa5f0f57
io.github.eealba.payper	payper-core	0.5.0		6e4ccd7702303ec0fabdb1b5175785b24925abe1
io.github.eealba.payper	payper-core	0.6.0		766418a1e9f4da61789e1c805a4a8fc9d0d520e7
io.github.l86400	jqdata-sdk	1.2.0.2		6ae2c4b4ca2905a15219888fb0250acd45fecee4
io.github.osvaldjr	easy-cucumber-core	1.0.0		a27cd7456bbc117f5274d8794c933622529bf87d
