cc.kebei	webapp-boot	1.1		N/A
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.52		N/A
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.52	metadata	c52962490b5e6cb6985bbb2376d8f7cd822eb5ce
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.53		N/A
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.53	metadata	3f22aa94756b0656c0d6ed1dc9e23f62f18c71e7
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.54		N/A
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.54	metadata	f4dba435e627ae7fe951abe3e059786c896a0959
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.55		N/A
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.55	metadata	119f9a5d1e328c24f439f7ccced1bf35acadccb4
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.56		N/A
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.56	metadata	79bf2025141da0b9407f0e1a73d9d97f92d0f1c8
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.57		N/A
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.57	metadata	7ba0392b8d0f09d291667376354bf5dc05cf2945
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.58		N/A
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.58	metadata	79c6c8df93b2841ce15a98508d678769c3229635
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.59		N/A
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.59	metadata	716d073dcad34857def754e92b9cb8493392055b
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.6		N/A
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.6	metadata	8c04f5ca8f6bfeb8bcd22bfd2db161ce5ee5457c
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.60		N/A
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.60	metadata	3b64a7bd3e18c79a006aa1ab1729e065040cb1ad
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.61		N/A
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.61	metadata	d6192653ae87544781ad95aff7781c78a46655b6
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.62		N/A
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.62	metadata	3e096bd19bee7c2e277d5d2dd2d29ee2d378b170
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.63		N/A
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.63	metadata	4fd89333a5512f5ff4be413b182cc09df035e773
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.64		N/A
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.64	metadata	75903ff788109f03165c318e0bc197ee120654c7
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.65		N/A
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.65	metadata	6c775fc053ad5fc60bb343eb176a5f4173c92522
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.66		N/A
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.66	metadata	5878a3396d2c2211212d6ba25325d3d52a74652a
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.67		N/A
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.67	metadata	24b2f2eb4521380a514a87cbafbca93ad0a8a27e
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.68		N/A
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.68	metadata	b0a442a4bd0b43bb828f3706e4bcb2dd5577bd1c
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.69		N/A
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.69	metadata	0906c8e4398af00bdd7ade9328655c8736c24279
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.7		N/A
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.7	metadata	d124368599a3e15123e565413d67bf6b34e04cd2
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.70		N/A
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.70	metadata	f78d6838c45f7727fb939accddcdbcbcaeea7cd6
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.71		N/A
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.71	metadata	635ce37846039028447df5f02e84387be3d2e0fe
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.72		N/A
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.72	metadata	cd529d083e3302f5c3575e275f7e864ef97fc398
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.73		N/A
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.73	metadata	e127581c5d6fbe9a663d830e72756c08fa03f0a0
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.74		N/A
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.74	metadata	508a1659d3013464a164bcd9cc102d5a3a58d739
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.75		N/A
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.75	metadata	05a294bc863b57655e758cea51d940fdfa4cd507
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.76		N/A
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.76	metadata	1ddfb2a0d14f319e3a91527dac7a6cab8cbb1aca
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.77		N/A
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.77	metadata	bf699492d8fb6f2354d9d03d2d5bfbda77346d0a
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.78		N/A
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.78	metadata	29f38ef1eb64d54ca5eb9dd77d537e6727719b88
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.79		N/A
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.79	metadata	e463e930ec5ae8b7ab619f0a3eaf3e8dfceddc35
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.80		N/A
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.80	metadata	b90151c846c6903d7b0b4c825486642fe6293c5f
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.81		N/A
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.81	metadata	efc924d60ee85173a4eea598c637d022ff0610f5
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.82		N/A
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.82	metadata	f5b6181c3ef831eaa2e8f67be4968287f01f3fe8
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.83		N/A
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.83	metadata	991ddfaf2482b3f0f51782992e02cb5ce4f2482a
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.84		N/A
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.84	metadata	0b37d6700511339eed98e90e9ec06eda9e30fdf2
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.85		N/A
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.85	metadata	4d91a4f57a774fb51aa990da8bb53436aaf5cd5a
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.86		N/A
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.86	metadata	697ff4c4e8b63057f453311e9fe32ab1de880588
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.87		N/A
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.87	metadata	62af25c51d85f8994e1de56989de299807df3dd3
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.88		N/A
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.88	metadata	bfde672c64442427e17fce7557a27f56fc61e8e1
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.89		N/A
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.89	metadata	4b8373ea4feadebdf8c2ecb1a2b2cccacd2f1bf8
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.90		N/A
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.90	metadata	df370393b9f3aebb2bd7b09c769f1b64d743f2d1
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.91		N/A
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.1.6-alpha.91	metadata	9ad78e6a106e9d622ff1a5cab3cdc33ab5794334
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.2.0		N/A
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.2.0	metadata	1ec5ade87ea18ca7b5a90f57bb71ae52bf471c4f
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.2.0-RC		N/A
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.2.0-RC	metadata	b33f49fe0361faf2b191defceb53f1433a234828
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.2.1		N/A
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.2.1	metadata	02dd14b9b341b68229ac8d3aeeb96244dceee148
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.2.2		N/A
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.2.2	metadata	8cf52e12db154d47d3dc30f48fb3d495c1ff6fe1
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.2.3		N/A
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.2.3	metadata	01cf70b8ac3fdba8ad1cf2f141c2daeae260c1f7
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.2.4		N/A
io.arrow-kt	arrow-annotations-tvossimulatorarm64	1.2.4	metadata	9d2077a803f7e7a4f866bcc18cd36f6365c5be20
io.arrow-kt	arrow-annotations-tvossimulatorarm64	2.0.0		N/A
io.arrow-kt	arrow-annotations-tvossimulatorarm64	2.0.0	metadata	6926aa67bc6b33a36a15f0c0f184abf7eea37639
io.arrow-kt	arrow-annotations-tvossimulatorarm64	2.0.0-alpha.1		N/A
io.arrow-kt	arrow-annotations-tvossimulatorarm64	2.0.0-alpha.1	metadata	f83476667f2779e9562cf59df15777d06764ed5a
io.arrow-kt	arrow-annotations-tvossimulatorarm64	2.0.0-alpha.2		N/A
io.arrow-kt	arrow-annotations-tvossimulatorarm64	2.0.0-alpha.2	metadata	c862e5f421f763dd283e9476e1e5a77a585bc240
io.arrow-kt	arrow-annotations-tvossimulatorarm64	2.0.0-alpha.3		N/A
io.arrow-kt	arrow-annotations-tvossimulatorarm64	2.0.0-alpha.3	metadata	945364a4152a682ec982d14f997c1cbba025656e
io.arrow-kt	arrow-annotations-tvossimulatorarm64	2.0.0-alpha.4		N/A
io.arrow-kt	arrow-annotations-tvossimulatorarm64	2.0.0-alpha.4	metadata	41431425030dc1ad9b77775736125366d9b15e2c
io.arrow-kt	arrow-annotations-tvossimulatorarm64	2.0.0-beta.1		N/A
io.arrow-kt	arrow-annotations-tvossimulatorarm64	2.0.0-beta.1	metadata	3c01fc46bb7f2458a79eb5f8e9453484c7b2c83a
io.arrow-kt	arrow-annotations-tvossimulatorarm64	2.0.0-beta.2		N/A
io.arrow-kt	arrow-annotations-tvossimulatorarm64	2.0.0-beta.2	metadata	3e725f3bd6c44ebfb7439b57986d2022c4ef8c2b
io.arrow-kt	arrow-annotations-tvossimulatorarm64	2.0.0-beta.3		N/A
io.arrow-kt	arrow-annotations-tvossimulatorarm64	2.0.0-beta.3	metadata	84cb994f90266bebb10488927ebf5617c4468ae6
io.arrow-kt	arrow-annotations-tvossimulatorarm64	2.0.0-rc.1		N/A
io.arrow-kt	arrow-annotations-tvossimulatorarm64	2.0.0-rc.1	metadata	341d663f695a0cc01d2836b993ee19f2b5b7e0c2
io.arrow-kt	arrow-annotations-tvossimulatorarm64	2.0.1		N/A
io.arrow-kt	arrow-annotations-tvossimulatorarm64	2.0.1	metadata	a2a4978b40f4221e13075825ca6e9d102794e2b1
io.arrow-kt	arrow-annotations-tvossimulatorarm64	2.0.1-alpha.1		N/A
io.arrow-kt	arrow-annotations-tvossimulatorarm64	2.0.1-alpha.1	metadata	14e9430af57d66efea91667833f2df915d466fc4
io.arrow-kt	arrow-annotations-tvossimulatorarm64	2.1.0		N/A
io.arrow-kt	arrow-annotations-tvossimulatorarm64	2.1.0	metadata	def54d4e390e168155c5998d31efe49db153f92b
io.arrow-kt	arrow-annotations-tvossimulatorarm64	2.1.1		N/A
io.arrow-kt	arrow-annotations-tvossimulatorarm64	2.1.1	metadata	c03dd7217233ce083859c9a78629479b13a7729b
io.dropwizard.metrics	metrics-servlet	3.1.0		0923094ea64b36589a870ed26da9b479cb9d8745
io.dropwizard.metrics	metrics-servlet	3.1.1		a5afb62b824e21cca74556601ec9b18cdbea4c66
io.dropwizard.metrics	metrics-servlet	3.1.2		e657385cd2c0f0aa9671f3f13b9248eb94d718a0
io.dropwizard.metrics	metrics-servlet	3.1.3		3e72a82a548a12b5bbc2a800237ca0cb3021243d
io.dropwizard.metrics	metrics-servlet	3.1.4		e5c5935c18fe277e69982639dc91372a7b742e6d
io.dropwizard.metrics	metrics-servlet	3.1.5		a591736957324d00d738315323fc810d7fe594ef
io.dropwizard.metrics	metrics-servlet	3.2.0		64f79d52a89c1f9a4f1704d56b43689a95513607
io.dropwizard.metrics	metrics-servlet	3.2.1		862ad138a9b3c083792421572bfadb1b16e0099d
io.dropwizard.metrics	metrics-servlet	3.2.2		b19511574d0af5ae708ac33eeafe18c788ae5bcc
io.dropwizard.metrics	metrics-servlet	3.2.3		51a2ff777e8dc5122b8fc2e0fe99546e944c7852
io.dropwizard.metrics	metrics-servlet	3.2.4		24d328de37139ed27bffbbfe3c7c73ce795b60c4
io.dropwizard.metrics	metrics-servlet	3.2.5		23627d6d56e72445e598ab1f65d37530a9498abb
io.dropwizard.metrics	metrics-servlet	3.2.6		9e1352d0697b96b4935235b09896b941fd4e5798
io.dropwizard.metrics	metrics-servlet	4.0.0		6a8bf204d429793eef2265146498d3bf7e30993b
io.dropwizard.metrics	metrics-servlet	4.0.0-alpha1		72d9195a45893eaebdb6b37125b9d2a972ca3531
io.dropwizard.metrics	metrics-servlet	4.0.0-alpha2		8418f9156d0ae9eb81768e49ad96a876b33b2d4d
io.dropwizard.metrics	metrics-servlet	4.0.0-alpha3		bc5b5349f9f1a3f70106c3af88653265b2bb0006
io.dropwizard.metrics	metrics-servlet	4.0.0-alpha4		55e4f5868e305038c0fe5f05644ef53b389f93bd
io.dropwizard.metrics	metrics-servlet	4.0.0-alpha5		d964e35796239eb066a463db9b84f6c6b6e7de30
io.dropwizard.metrics	metrics-servlet	4.0.1		649679092974c1bc8bebfd3aacf7336093ba3992
io.dropwizard.metrics	metrics-servlet	4.0.2		31bdc080f70e01d4771b7d779c1eca24260b9563
io.dropwizard.metrics	metrics-servlet	4.0.3		377c00919e9e29db979194c73e4d1f4b31a5e90e
io.dropwizard.metrics	metrics-servlet	4.0.4		1bf96f9690f238ccde0ab95f739cef9eff4cdbc3
io.dropwizard.metrics	metrics-servlet	4.0.5		1ecc200ab238fcc2213da9ed978d4a894492e95e
io.dropwizard.metrics	metrics-servlet	4.0.6		e8790c281b180279cbe58c78a050e68f624b9a15
io.dropwizard.metrics	metrics-servlet	4.0.7		b444c53f5c1cc365880ee3b65da8b519ab02044f
io.dropwizard.metrics	metrics-servlet	4.1.0		de852574845e131507bed825ab36e87d117b8a94
io.dropwizard.metrics	metrics-servlet	4.1.0-rc0		ec065f4a3991bd6d2ee82321a801930b8bc1ecf6
io.dropwizard.metrics	metrics-servlet	4.1.0-rc2		ca28081e3ee5aaccba4b33c208bca5d866f5598b
io.dropwizard.metrics	metrics-servlet	4.1.0-rc3		b890046729c9b6664710fa4cf253818f5e4ab491
io.dropwizard.metrics	metrics-servlet	4.1.1		963bb77eab8e81fd35568b228b00245a080e33c2
io.dropwizard.metrics	metrics-servlet	4.1.10		d7413f12274eccb0b550e0f0a35248eb30d76f5d
io.dropwizard.metrics	metrics-servlet	4.1.10.1		2a3ffae2930855e09ca5a1cf9911cb78d1bb0ed4
io.dropwizard.metrics	metrics-servlet	4.1.11		156ae7d87ddade933bbd66efd860c40d114683f4
io.dropwizard.metrics	metrics-servlet	4.1.12		c2fa4c05c5001a68f27758a2a5fda12c31169a7f
io.dropwizard.metrics	metrics-servlet	4.1.12.1		a4700481f38979e3791110c55c2c5a4269a6048f
io.dropwizard.metrics	metrics-servlet	4.1.13		bc3c2c707e958195b5053fd3e11a2764ed832c11
io.dropwizard.metrics	metrics-servlet	4.1.14		6f443d2501a07ab4743b30336791764419c194fa
io.dropwizard.metrics	metrics-servlet	4.1.15		ae66c505d4512fc11ad0b0ec1ee4ae814b97f804
io.dropwizard.metrics	metrics-servlet	4.1.16		98f9bf1179eff0dbaf7553fcbab237a5cb0081ad
io.dropwizard.metrics	metrics-servlet	4.1.17		ceee2655ddc481da6394d4f034b864b8989e85ff
io.dropwizard.metrics	metrics-servlet	4.1.18		96e5fe25e3ea2f750146bbd2e50da936d12d1357
io.dropwizard.metrics	metrics-servlet	4.1.19		998213319443b51c2aedd1084c4cae9dabaf946f
io.dropwizard.metrics	metrics-servlet	4.1.2		ce88298c395855e6b0b22d3660ae6111d735b8ca
io.dropwizard.metrics	metrics-servlet	4.1.20		5e8c57fd6852569bba140d4a0640bda5f98d9e7e
io.dropwizard.metrics	metrics-servlet	4.1.21		722894280a7d4f68405f2e3534cc860351a4b220
io.dropwizard.metrics	metrics-servlet	4.1.22		9c2636cbb33ee4211fbdd942d89221f3e1ad5a6c
io.dropwizard.metrics	metrics-servlet	4.1.23		eba8a790c0751049faf481a993a81a40bbe162f6
io.dropwizard.metrics	metrics-servlet	4.1.24		88e3934b0594f7a179772776954623e941d40416
io.dropwizard.metrics	metrics-servlet	4.1.25		e8f90f214cef4396222e3baf2c58833937727799
io.dropwizard.metrics	metrics-servlet	4.1.26		667d0434ca221f7c339f5cff74df4899f3397cdc
io.dropwizard.metrics	metrics-servlet	4.1.27		9ee3476e4fd9e1b2541cb693e2704bc8771e10c1
io.dropwizard.metrics	metrics-servlet	4.1.28		b662e0528f9cc5d18e39c39a7ba02f36951db34a
io.dropwizard.metrics	metrics-servlet	4.1.29		409188bd3673c72ad5ff192e8f9939f7cf2cbb83
io.dropwizard.metrics	metrics-servlet	4.1.3		9116ae74a51f2aef5f3e4060754e14913a4475c9
io.dropwizard.metrics	metrics-servlet	4.1.30		ba58e795712fcea120d1e139d79cdbe9340c7307
io.dropwizard.metrics	metrics-servlet	4.1.31		7cd5e5d7f81671f4d455be37987f210f2a6b5582
io.dropwizard.metrics	metrics-servlet	4.1.32		d7e8d3b5279c8bfa0bf10a996477e4ecffde1a04
io.dropwizard.metrics	metrics-servlet	4.1.33		fe9df0ca355b91c42f63937045a4948ed147b349
io.dropwizard.metrics	metrics-servlet	4.1.34		b24b75e18355e61d973c40223a90432eeb49065a
io.dropwizard.metrics	metrics-servlet	4.1.35		13ad21021e9bb1cde6c364f8744c3f55da3eac0f
io.dropwizard.metrics	metrics-servlet	4.1.36		145eee602a2d7f3d836a417524181bdc0a021a7a
io.dropwizard.metrics	metrics-servlet	4.1.4		f76ede938b8e0b6a79d29de120b4c43fb04c0a80
io.dropwizard.metrics	metrics-servlet	4.1.5		829ba61a4c61cfadb5ea45c43aea6a6b13774481
io.dropwizard.metrics	metrics-servlet	4.1.6		019d9d735b164f26aed52813f1db83147a6bac5b
io.dropwizard.metrics	metrics-servlet	4.1.7		a34051b379f59b6c78646e6c9686775f52a77332
io.dropwizard.metrics	metrics-servlet	4.1.8		3100c4b6443664d63d535fbb508dc35bca605cb3
io.dropwizard.metrics	metrics-servlet	4.1.9		81fcf41c35ba7767b6044165e708248f56f7985c
io.dropwizard.metrics	metrics-servlet	4.2.0		873a1d427fde3645c52cdc538ed94ce95f2d3d52
io.dropwizard.metrics	metrics-servlet	4.2.0-beta.1		63e879a1b89300a518049c1a296277e6f3bd6684
io.dropwizard.metrics	metrics-servlet	4.2.0-beta.2		909439bb9e929dc6c32d676b26961062d3850c33
io.dropwizard.metrics	metrics-servlet	4.2.0-beta.3		45817e88c061349486d56de2e0161e29b6724c27
io.dropwizard.metrics	metrics-servlet	4.2.0-beta.4		82f50c11ad3d868acfa5cb3113f44b25c9b5aeeb
io.dropwizard.metrics	metrics-servlet	4.2.0-rc.1		13833adb5c8b46f2481a57fb227e74acdab8918a
io.dropwizard.metrics	metrics-servlet	4.2.0-rc.2		48472c4ba5b97fce231012443202f3dc237acf45
io.dropwizard.metrics	metrics-servlet	4.2.0-rc.3		8c63b9ce17873902c8ecafa4a4ba3b6a2e747bc3
io.dropwizard.metrics	metrics-servlet	4.2.1		5697d5bab057434daeb347020248bb70fa6c83b8
io.dropwizard.metrics	metrics-servlet	4.2.10		a2afc048fd2830576c214daba9293f7bb97c1a54
io.dropwizard.metrics	metrics-servlet	4.2.11		236ef74cccb570b4051c1c5dd64f8bf698415cf2
io.dropwizard.metrics	metrics-servlet	4.2.12		e2d0e1b2937900f0d38557bbe489ab4a1e292811
io.dropwizard.metrics	metrics-servlet	4.2.13		19313a4d53074dde389e9dcac7a3ad7c068e28b5
io.dropwizard.metrics	metrics-servlet	4.2.14		5993072b285ff278d152a42c3f323b1183ce444a
io.dropwizard.metrics	metrics-servlet	4.2.15		2c9bc4df923649c43ed4bd1641d1bd3af6436dc4
io.dropwizard.metrics	metrics-servlet	4.2.16		b06189cb9f6271860c037722ddb4f896703567bf
io.dropwizard.metrics	metrics-servlet	4.2.17		61393f3a5d23fabba832f62f88ef7976cabd837a
io.dropwizard.metrics	metrics-servlet	4.2.18		e9e51a6cbce1886351b3d723b56254185b5efe73
io.dropwizard.metrics	metrics-servlet	4.2.19		908ae32119d1a191e50bd341a491a0fbeea39e93
io.dropwizard.metrics	metrics-servlet	4.2.2		c3e91c87c0e404a5c4a5e4d2aec8ca6d1b5ecf3d
io.dropwizard.metrics	metrics-servlet	4.2.20		a9a1ac3bd86d9707adb1a9ce978519eeeab2e933
io.dropwizard.metrics	metrics-servlet	4.2.21		c208da5e15143e92f5fa91c86f8a2102b463f5ac
io.dropwizard.metrics	metrics-servlet	4.2.22		3d11e34eaa48c8cab49688a92db5da8c4211a700
io.dropwizard.metrics	metrics-servlet	4.2.23		b46569f59f472b87f36142d494da07b83c4a9d44
io.dropwizard.metrics	metrics-servlet	4.2.24		e5be9caf8b646766620ec2eceabb30aae7ba3822
io.dropwizard.metrics	metrics-servlet	4.2.25		276816106f730d5e9b21f9da6aa01e7e0de27258
io.dropwizard.metrics	metrics-servlet	4.2.26		ae564b74c0e078c813290b4ec0759df7bd78a385
io.dropwizard.metrics	metrics-servlet	4.2.27		9e921b83d5c41af58bf71d50d32cb201a6976562
io.dropwizard.metrics	metrics-servlet	4.2.28		0f769a26b5920eaaf132efc3cae4c5f739fb903e
io.dropwizard.metrics	metrics-servlet	4.2.29		ee2601ded751bb8736dc91f8d98bb9926d6a360c
io.dropwizard.metrics	metrics-servlet	4.2.3		d2af2ccfe98e7d64b2a487f9b82b6da33327c56f
io.dropwizard.metrics	metrics-servlet	4.2.30		4c919ffad2162a61689a1e2327f7d6578477f829
io.dropwizard.metrics	metrics-servlet	4.2.4		55b60779e1831f51bed780e9f1c1769ead8eb59c
io.dropwizard.metrics	metrics-servlet	4.2.5		19dee32f802de3d6147aa8b7ebc573ee3f00f875
io.dropwizard.metrics	metrics-servlet	4.2.6		8b6be1faf79dfbfbe322f419f8f5e3a1da9370c1
io.dropwizard.metrics	metrics-servlet	4.2.7		16fdee68fd957401bf86962fbe66623dc3aca7bc
io.dropwizard.metrics	metrics-servlet	4.2.8		b4437f20e22bb2a9fc13bde72482f6a0c871abbd
io.dropwizard.metrics	metrics-servlet	4.2.9		9d4a607f7191859c54cb1b9ff608db58b953efb1
io.freefair.compress.7z	io.freefair.compress.7z.gradle.plugin	6.4.3		N/A
io.freefair.compress.7z	io.freefair.compress.7z.gradle.plugin	6.4.3.1		N/A
io.freefair.compress.7z	io.freefair.compress.7z.gradle.plugin	6.5.0		N/A
io.freefair.compress.7z	io.freefair.compress.7z.gradle.plugin	6.5.0-rc1		N/A
io.freefair.compress.7z	io.freefair.compress.7z.gradle.plugin	6.5.0.1		N/A
io.freefair.compress.7z	io.freefair.compress.7z.gradle.plugin	6.5.0.2		N/A
io.freefair.compress.7z	io.freefair.compress.7z.gradle.plugin	6.5.0.3		N/A
io.freefair.compress.7z	io.freefair.compress.7z.gradle.plugin	6.5.1		N/A
io.freefair.compress.7z	io.freefair.compress.7z.gradle.plugin	6.6		N/A
io.freefair.compress.7z	io.freefair.compress.7z.gradle.plugin	6.6-rc1		N/A
io.freefair.compress.7z	io.freefair.compress.7z.gradle.plugin	6.6.1		N/A
io.freefair.compress.7z	io.freefair.compress.7z.gradle.plugin	6.6.2		N/A
io.freefair.compress.7z	io.freefair.compress.7z.gradle.plugin	6.6.3		N/A
io.freefair.compress.7z	io.freefair.compress.7z.gradle.plugin	8.0.0-rc3		N/A
io.freefair.compress.7z	io.freefair.compress.7z.gradle.plugin	8.0.0-rc4		N/A
io.freefair.compress.7z	io.freefair.compress.7z.gradle.plugin	8.0.1		N/A
io.freefair.compress.7z	io.freefair.compress.7z.gradle.plugin	8.1.0		N/A
io.freefair.compress.7z	io.freefair.compress.7z.gradle.plugin	8.10		N/A
io.freefair.compress.7z	io.freefair.compress.7z.gradle.plugin	8.10.2		N/A
io.freefair.compress.7z	io.freefair.compress.7z.gradle.plugin	8.11		N/A
io.freefair.compress.7z	io.freefair.compress.7z.gradle.plugin	8.12		N/A
io.freefair.compress.7z	io.freefair.compress.7z.gradle.plugin	8.12.1		N/A
io.freefair.compress.7z	io.freefair.compress.7z.gradle.plugin	8.12.2		N/A
io.freefair.compress.7z	io.freefair.compress.7z.gradle.plugin	8.12.2.1		N/A
io.freefair.compress.7z	io.freefair.compress.7z.gradle.plugin	8.13		N/A
io.freefair.compress.7z	io.freefair.compress.7z.gradle.plugin	8.13.1		N/A
io.freefair.compress.7z	io.freefair.compress.7z.gradle.plugin	8.2.1		N/A
io.freefair.compress.7z	io.freefair.compress.7z.gradle.plugin	8.2.2		N/A
io.freefair.compress.7z	io.freefair.compress.7z.gradle.plugin	8.3		N/A
io.freefair.compress.7z	io.freefair.compress.7z.gradle.plugin	8.4		N/A
io.freefair.compress.7z	io.freefair.compress.7z.gradle.plugin	8.6		N/A
io.freefair.compress.7z	io.freefair.compress.7z.gradle.plugin	8.7.1		N/A
