app.mustats.apolostudio	mpfilepicker	0.0.0		201b61cdf0365e458b22cf83dfea3163c84e8ec5
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.2.0		5ed2b79ec3fdc0b89ee5dc820bb4458de00a459b
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.2.0	codestarts	ba2b119b26afd20559e91e4372bc30bbc0c0f43c
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.20.0		3e08e07c45ff220d3001d5feb95afe176a792182
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.20.0	codestarts	5051b016cbb1b49573617ceb6999cf04dd560f1b
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.20.0.CR1		2e732d346d851a8a49e9ecb344720ee51b816f3f
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.20.0.CR1	codestarts	3b7f80af4d17398d79ab473daa5139c091a787d0
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.20.1		c5cafa76e9d165b8f4e03db03e17709f4e8e3f13
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.20.1	codestarts	1ae254a8aff426412785f86e8a7913d2245b42eb
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.20.2		02b1cdef41659c71de8386a398f1b9423ab8b92b
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.20.2	codestarts	84e08d48033cd42c009cc100c1ecbe37215b2dc2
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.20.3		d84f37c1f8babb50a6dd10780605542946d644fc
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.20.3	codestarts	649388be53499e093d05d7d5b15e4a1d341791a2
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.21.0		13692a1ee3e7550711d363a10f93adcfa9062af5
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.21.0	codestarts	939a32ce581afc48e44b605758e41482e59683aa
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.21.0.CR1		2c358d3c81971b1449238fdc7967707e92bdc8a1
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.21.0.CR1	codestarts	3b8b8add8293c5a7d702ab103f14e9ab132729fa
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.21.0.CR3		fdd83d09e492dc1a5b40f843a2030f68a98a7432
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.21.0.CR3	codestarts	7e9e9ae6a3e96a9af050728cf33645a0d1679986
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.21.0.CR4		2f49d7dbbb76e52d9333856eda6883faecd880af
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.21.0.CR4	codestarts	d7e826afadcd7c742952fed599f495b78ae684e4
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.22.0		8e7d7501a6b5613289a44a5dca707d958710959e
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.22.0	codestarts	ac0e7e9550c59dee213ea9c4f2444c459492feea
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.22.0.CR1		e1a5682512e48603559bc2db967907c52e1a0b19
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.22.0.CR1	codestarts	682f5b4c580d7123fb8f014db1d60bafee3ea8cc
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.22.0.CR2		a7a7a8daa2cf0bf40c4cf4b8bdbb8bb4b8f19ad5
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.22.0.CR2	codestarts	73dbf7eac9f1f67616650931b0e3f04468d63a27
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.23.0		b49ac92333ec838ab65e33eb3965681e48cc8e13
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.23.0	codestarts	1442d3789978520e858e587a10dcd3eeace74abc
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.23.0.CR1		8a3e0a81434323fe431b7c237b1ca7d1952c3dde
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.23.0.CR1	codestarts	4fd31ba23f8ecb61d5f38f0b2c9eb09f099861eb
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.23.0.CR2		fb4025438d936ba6f5091432686bea8e07de4deb
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.23.0.CR2	codestarts	0fba8a34eab97da7d7d4beccf2c841c0ad7b8d87
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.23.3		53404435237b2dd860d3eae15d10543dfbd691b8
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.23.3	codestarts	c231b0fbf5653b075bc556e2bea3031ce6bdd442
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.24.0		cc9dc9b2c554ba014be15ad5e7f8d51b7461daf4
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.24.0	codestarts	d27946c72d594b48c2205a813421078acae991dd
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.24.0.CR1		ed367d4b2fbae2c1bc7954f8db74e7e2d580a9f2
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.24.0.CR1	codestarts	89984d7bf44fd38c19df1446554a61b8eb922856
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.24.0.CR2		6343b1c935ecc4796c660e8e76ba7f73dd6b795c
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.24.0.CR2	codestarts	a7a9bb2e38c5fda01428c011957c4bb1ea01156e
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.24.0.CR3		5c77c85146ab7651984fbd5d64035f949ebc9ace
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.24.0.CR3	codestarts	a04c7a8f1ce9cc2b03ae7a9a6307ceeae5f16862
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.25.0		a88cba389a3a3aac271aab0c20e64be8c9b4b467
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.25.0	codestarts	70a9a48da43a60f3242966622f8817914b38028e
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.25.0.CR1		99ddae19516183dbc6b860750595bcd4ada59b03
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.25.0.CR1	codestarts	a705344b12b4e85672db23c00a8a3800d76e3183
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.25.0.CR2		0c26f562071262a5720e53a11535a61924a60123
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.25.0.CR2	codestarts	227eee0baf47c3e9c64bc9ade6e65f400316dd54
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.25.0.CR3		0f55a979efedb17aa67a0cba5aa2048c5478189d
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.25.0.CR3	codestarts	b03a18c3476611f8721cff9dc4d5bfe69367be8e
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.26.0		81554f5afe81af8622c5f5c417ff5a584b7c9ca1
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.26.0	codestarts	ea3a687327b8cb56c82970228c6e18a923075695
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.26.0.CR1		565e999a32bbe2420539d955abd31cd9e909d50d
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.26.0.CR1	codestarts	63a3f2175e0acf643b3562d9720ae6a9d4ab2bc2
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.26.0.CR2		a05b47ca73c134ea724f6c65d9dd588415c2672a
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.26.0.CR2	codestarts	4d16cc4365e885375fb8816e3c4ac531e30e7dda
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.26.1		d3da8d962423e948742afdf460c5f5ad91e7813e
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.26.1	codestarts	397e130643fd997d0c2f6fe0d432948e5cb7b7e2
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.26.2		17754c53e075f6d7d8ef617f4fe1ed713bac1497
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.26.2	codestarts	65e0a64f4c0943705c59a543258b27f82f7e06b5
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.27.0.CR1		acdae6aedda660707f64ea2a1b59e7912874bbc9
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.27.0.CR1	codestarts	e1275a371978ff5be80cb6ffb3a8d8444e2271fe
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.3.0		1c3441d5d627e041747ba853ffdcec302abeaed3
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.3.0	codestarts	4e177935c8a7e2c12cd4b820cfc4741cdb015271
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.4.0		b4b225279c76cefb8b85f9a5dd3a1fee3f8fa321
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.4.0	codestarts	677d1e83a697c6631f19cc25a00ceec98a18bf50
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.4.1		080555063eed24b95d3ea7025c924345f101ed52
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.4.1	codestarts	0bd68e2cade684cac71553af35de124f9abf21de
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.4.2		eade3753e7d81e6f5673c523b8faab31bd399e82
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.4.2	codestarts	ba0be5226aeb2572674ed691f65fcd86761b9b96
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.5.0		d99ce0fe7cb6227db4fa8bcc39888c40cba08368
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.5.0	codestarts	18c1340701c8396e57d5045e9845c1bd8660b0e8
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.5.1		4b26fc219d0918bc3fbfab42a35a9271b1fe3678
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.5.1	codestarts	c03c7603c25ee73053f2c6beee4ff1c56cc2f769
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.6.0		5aafad00a746bede7081f07b4d10eeb96937a41d
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.6.0	codestarts	f5a3e40f3b70075369adc0662a9426b28e982366
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.6.0.CR1		28dba7fcde881f62af6b42e20a2a752c9dc3e9a4
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.6.0.CR1	codestarts	4d6e20dfeb1c3155e2f38d12a32df98157e17f76
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.6.0.CR2		8f5632c26e15b457792af181d1bb471c00fd52c6
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.6.0.CR2	codestarts	57e72db3bbe8cc7ddaf2c6bbe7396c3c778d896d
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.6.1		100f26a5bae15dcb2dd7ab50570b1fa96b6e877e
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.6.1	codestarts	1b43496b20b65374c30a61806575017c1979ce80
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.6.2		6d835eb42a9be06a7f3df8dd526fecab5a883680
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.6.2	codestarts	ec21367592adefe945abaaed74d77279b18d18de
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.6.3		bf0a25791db81e3115d4f3c4c83405a4b6c34537
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.6.3	codestarts	30853dc0712950141c62e0feb36cbeca3ee3b705
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.7.0		06c9d478ddc8afa5412d7dcbadaafc149df9ba98
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.7.0	codestarts	29a91f516b0b4baf43053f5f38ce5e1bf983aae8
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.7.1		3fccd5b7aa53cf2bf75c08680e6831c08134960a
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.7.1	codestarts	089b087408e0b2d7851bf96458adefe3c338aeae
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.8.0		2416df18b043b69899c5608e8f67caafb49e2b5a
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.8.0	codestarts	3520582ea5c9fa0402579c6b134c309d7966eaf6
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.8.1		f1a267248ae0a9393aac45756617e7cd83ff0a99
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.8.1	codestarts	7d15924e7a9106c7f3c696ab1663de54c4039c59
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.8.2		443672298524f964d2e1e729b03015642ec6b584
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.8.2	codestarts	e5621b3bd8a387516af3e14aa3e24c4b344839d9
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.8.3		4a0a57c7f5be0d0ca818ee6e19467a9e987f0983
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.8.3	codestarts	92177a897b7686abcffbc4c32cf4e94ed7048f6e
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.9.0		95732ea579ea8ae436e35a5a779faaa4222d91a8
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.9.0	codestarts	83227af8679df3a14de85bddd029b70334bd9f81
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.9.1		f9fe1d9b34105f5587542ce56982eac515c2fd15
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.9.1	codestarts	9947a563aa7fbfc887926503fc9ffe717cfd95cf
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.9.2		91ab64741a13e432a76a39a6250c74c19df3998d
io.quarkiverse.langchain4j	quarkus-langchain4j-chroma	0.9.2	codestarts	f560e8c632af0a1132ad4acfc72c1503c0c57e04
io.quarkiverse.retrofit	quarkus-easy-retrofit-deployment	1.0.0		190371fc603fa75b970268bba0893cc855eda0f4
io.quarkiverse.retrofit	quarkus-easy-retrofit-deployment	1.1.0		012a6a68c4034e8670d667703194a079c41ea5ab
io.quarkiverse.retrofit	quarkus-easy-retrofit-deployment	1.1.1		d4d4b80bedb825a0002a23e94ed9ae5e1ec052d3
io.quarkiverse.retrofit	quarkus-easy-retrofit-deployment	1.1.2		c6c5c18db3fc9198c2148662fe99c96d98de90de
io.quarkiverse.retrofit	quarkus-easy-retrofit-deployment	1.1.3		56d2d6822c3963557700ee96c70948e4c73c3686
io.quarkiverse.retrofit	quarkus-easy-retrofit-deployment	1.2.0		cf492a243c37a543d60d3fe11e4bf0b84028bdca
io.quarkus	quarkus-micrometer-deployment	1.10.0.CR1		ece27c22ae27bea88f50122789cf13336b4628bd
io.quarkus	quarkus-micrometer-deployment	1.10.0.Final		7f155b512e2f3a2cd24407144389d820bbf80deb
io.quarkus	quarkus-micrometer-deployment	1.10.1.Final		96b391f6bb2dd17b2a28b359d864d8bc81c9b957
io.quarkus	quarkus-micrometer-deployment	1.10.2.Final		cc87cfe107fc70a9bc9c2ffadfd30d0f708d8f7c
io.quarkus	quarkus-micrometer-deployment	1.10.3.Final		f2393732830a449788a2a602ed94a22f78be446b
io.quarkus	quarkus-micrometer-deployment	1.10.4.Final		dff7498d91ea11e47109457a43f84ed438015f3e
io.quarkus	quarkus-micrometer-deployment	1.10.5.Final		17c261fd5cb08c858ead684e801b89b9e4d0530a
io.quarkus	quarkus-micrometer-deployment	1.11.0.Beta1		0302b53da7a81a26f0b5dd9793fdd8c374b790f4
io.quarkus	quarkus-micrometer-deployment	1.11.0.Beta2		2a2979683cb9037f8b6672357d070347d223b9e1
io.quarkus	quarkus-micrometer-deployment	1.11.0.CR1		26addf10410ac472c6acd4ce8c90ed922349cb40
io.quarkus	quarkus-micrometer-deployment	1.11.0.Final		72dd8bbb589d7460103f4a7ec2834496c95983b7
io.quarkus	quarkus-micrometer-deployment	1.11.1.Final		36f233d12d85f144af36a260111de37b8413bc79
io.quarkus	quarkus-micrometer-deployment	1.11.2.Final		ea94620961dfc427f8d8b92ffc89938dd0890a88
io.quarkus	quarkus-micrometer-deployment	1.11.3.Final		f7ab9c1ff8c1b5775493dbe82d759f7edfefff2c
io.quarkus	quarkus-micrometer-deployment	1.11.4.Final		3a22d0da57b2ae8274306c01f2d4963ec0c84bc9
io.quarkus	quarkus-micrometer-deployment	1.11.5.Final		6885701602532eb63f91a45b34cfedcac1467f6c
io.quarkus	quarkus-micrometer-deployment	1.11.6.Final		4120c182f5af85b254d892927d5fbc4102eb93f8
io.quarkus	quarkus-micrometer-deployment	1.11.7.Final		24af87ba194c1ec6735e9d6e1812da23563fdc00
io.quarkus	quarkus-micrometer-deployment	1.12.0.CR1		245d73148963284b489fd9313a2628e576a482a2
io.quarkus	quarkus-micrometer-deployment	1.12.0.Final		344a220acb5063132fff1e703eacf59b084b6d7d
io.quarkus	quarkus-micrometer-deployment	1.12.1.Final		1d3ca00f6028f9b6107ff3059ec1227b0d204bd1
io.quarkus	quarkus-micrometer-deployment	1.12.2.Final		74a69934c8f7d2487870150c6d12f2670b5099e9
io.quarkus	quarkus-micrometer-deployment	1.13.0.CR1		cbb65566f98350a072ab9274f1002b4da8fe79c7
io.quarkus	quarkus-micrometer-deployment	1.13.0.Final		b753980d6247017abd9a10c015409f508ac03328
io.quarkus	quarkus-micrometer-deployment	1.13.1.Final		5d7c0f2b7427c52ceaa4ba044f5b36d34aa887e1
io.quarkus	quarkus-micrometer-deployment	1.13.2.Final		c008ba667215c8da99fbc8adb0432329a23f0b6f
io.quarkus	quarkus-micrometer-deployment	1.13.3.Final		ed2c806417cc87be48ffcdb82c5e164d23de6b27
io.quarkus	quarkus-micrometer-deployment	1.13.4.Final		16d15fd678b784f6468bee693333790eec6747c0
io.quarkus	quarkus-micrometer-deployment	1.13.5.Final		a82b45c60201ba9f765a945692e62b6e7c3db5cb
io.quarkus	quarkus-micrometer-deployment	1.13.6.Final		4ae89884adbbd561e1b178bde3ace44d97467344
io.quarkus	quarkus-micrometer-deployment	1.13.7.Final		9ae36f47697daae90df8ff27ca6bd34dee3719b9
io.quarkus	quarkus-micrometer-deployment	1.8.0.CR1		2998f248c2fa00bc81e26b35edfa271f895b9c75
io.quarkus	quarkus-micrometer-deployment	1.8.0.Final		1a1c24466dbefcd940a2adf75a993c428865a7cf
io.quarkus	quarkus-micrometer-deployment	1.8.1.Final		898e7f09b571182a4822771b4060cf0c48d8a5ed
io.quarkus	quarkus-micrometer-deployment	1.8.2.Final		d36ad93d0d036bb837ef817cb5a79c6dd28abbdb
io.quarkus	quarkus-micrometer-deployment	1.8.3.Final		72b88f125e65c32d2208766b9e6d119db9d40fa1
io.quarkus	quarkus-micrometer-deployment	1.9.0.CR1		6ba76b14bf1ddfe87fdd4bd0748e033be4f3336f
io.quarkus	quarkus-micrometer-deployment	1.9.0.Final		ab1923c7a6bc06ff695bd7ac466a89968588be4c
io.quarkus	quarkus-micrometer-deployment	1.9.1.Final		aa844e0e52491346a36a24e3294085bccfc72e91
io.quarkus	quarkus-micrometer-deployment	1.9.2.Final		14426535c1f34bbbb3149330c9157a64934b3433
io.quarkus	quarkus-micrometer-deployment	2.0.0.Alpha1		b944a1aef89ffc3a80a32f5f1849764f59b88eed
io.quarkus	quarkus-micrometer-deployment	2.0.0.Alpha2		952408553e7a86b4737f8caa345c7608b6caf192
io.quarkus	quarkus-micrometer-deployment	2.0.0.Alpha3		248f6ef3a79608b04ad4ba086413c9954f784928
io.quarkus	quarkus-micrometer-deployment	2.0.0.CR1		f627524716341e67cc77ac997b5530e4cb7d9b1e
io.quarkus	quarkus-micrometer-deployment	2.0.0.CR2		cb5a61b18df06107184ba2e7903467bbd6049794
io.quarkus	quarkus-micrometer-deployment	2.0.0.CR3		f5d27d840a30403f4605ce95f55351432dba0583
io.quarkus	quarkus-micrometer-deployment	2.0.0.Final		ae9c66d3322a65ab8eeb52b25aa0165081a204a9
io.quarkus	quarkus-micrometer-deployment	2.0.1.Final		2f1992d58350c6d38b1a743e113a10f870ed74b0
io.quarkus	quarkus-micrometer-deployment	2.0.2.Final		5e66e5980a96a278222ce7f8632da66d9416afe7
io.quarkus	quarkus-micrometer-deployment	2.0.3.Final		c4defa417e43315c6dc8f7888a4f272fa82b641b
io.quarkus	quarkus-micrometer-deployment	2.1.0.CR1		3a9a2a211c54408026287caac86e459e91e2f3d3
io.quarkus	quarkus-micrometer-deployment	2.1.0.Final		4d7f240aa833dca290ccdfba2f081d1641c5e586
io.quarkus	quarkus-micrometer-deployment	2.1.1.Final		0419d312d0fcda21f24b47e04b851a7186afc976
io.quarkus	quarkus-micrometer-deployment	2.1.2.Final		f24099e96585590c81046290f4f6880e23336d18
io.quarkus	quarkus-micrometer-deployment	2.1.3.Final		a4ed6101a2f020fca214793074252492f56ef759
io.quarkus	quarkus-micrometer-deployment	2.1.4.Final		0f7a619faafd489498fe18cf8d131d6478fb626e
io.quarkus	quarkus-micrometer-deployment	2.10.0.CR1		2e29b3017777ec4d80f118265488523505c7060f
io.quarkus	quarkus-micrometer-deployment	2.10.0.Final		4330484122763f7e7ab99d7cb1983c6410b02aeb
io.quarkus	quarkus-micrometer-deployment	2.10.1.Final		c7130202548589e2640678f0ed03af7dc7901b4e
io.quarkus	quarkus-micrometer-deployment	2.10.2.Final		346c7b7f44075322c2d20e191aa3e52f921eff0d
io.quarkus	quarkus-micrometer-deployment	2.10.3.Final		076f90787e818998fce0aaaaf9384c453c06f33d
io.quarkus	quarkus-micrometer-deployment	2.10.4.Final		e119218ec4a98ab85989d09bf53faecfbf804c8e
io.quarkus	quarkus-micrometer-deployment	2.11.0.CR1		6c05ebd1db3eba586b66aecdb59e57640a29ae5e
io.quarkus	quarkus-micrometer-deployment	2.11.0.Final		6e2e28b937a1450ecd00e2eeddc2ec5e46fa3db0
io.quarkus	quarkus-micrometer-deployment	2.11.1.Final		26b0f5680fd06107af2381f96a6ca6edbcb68d67
io.quarkus	quarkus-micrometer-deployment	2.11.2.Final		cee225abbdb8c14a85cce46833c2d7b3b0be13d1
io.quarkus	quarkus-micrometer-deployment	2.11.3.Final		0128a1fe75f90cabdcf2cfa1f20a3387eaa8730f
io.quarkus	quarkus-micrometer-deployment	2.12.0.CR1		7289d9a46c1f82f010209e7f6f4e14bddd61f7fc
io.quarkus	quarkus-micrometer-deployment	2.12.0.Final		60ebe5ba0051c5451f133a4ecb4a20de4c04e8c5
io.quarkus	quarkus-micrometer-deployment	2.12.1.Final		eec2735867ed1a5654e2163e9a2e67a24fa8f305
io.quarkus	quarkus-micrometer-deployment	2.12.2.Final		92666279af46dc1a9cc805a01e1f05ba49303fa6
io.quarkus	quarkus-micrometer-deployment	2.12.3.Final		fc5b200e9629e27b4880d64e97e769b693fe5244
io.quarkus	quarkus-micrometer-deployment	2.13.0.CR1		5c665b1294bc6b2298c3de3da7b5316ace3c844f
io.quarkus	quarkus-micrometer-deployment	2.13.0.Final		809e40a9ed54a9f7991be85d6cf619b68c1a4feb
io.quarkus	quarkus-micrometer-deployment	2.13.1.Final		1b03af952c7af62dda1aad7ee51a9e51439fbefe
io.quarkus	quarkus-micrometer-deployment	2.13.2.Final		3b92d96807e8e52ce4db64f5202d2c8aa749427f
io.quarkus	quarkus-micrometer-deployment	2.13.3.Final		b6d31c35bc558884090e590b4aeaf13c75fbf051
io.quarkus	quarkus-micrometer-deployment	2.13.4.Final		5ebfb1ff66098f040b44a935d2ce450d3cd30f22
io.quarkus	quarkus-micrometer-deployment	2.13.5.Final		10fe30f3f87033cec4c3346a75c866e4679ca9df
io.quarkus	quarkus-micrometer-deployment	2.13.6.Final		722efd1ae92117d76d4d59c08004fc0c9802e58b
io.quarkus	quarkus-micrometer-deployment	2.13.7.Final		04c44758fcc7795ab5d25a777655636659d6a5e7
io.quarkus	quarkus-micrometer-deployment	2.13.8.Final		4034d9da2507d9ff24f4834bef1fe0ca34baeb11
io.quarkus	quarkus-micrometer-deployment	2.13.9.Final		0d0cbb3cc3904867b84af6a1ec9b22d5fd9eb29a
io.quarkus	quarkus-micrometer-deployment	2.14.0.CR1		6517252f6a0133bf47a7c6b5ad5dea365f7ba4b6
io.quarkus	quarkus-micrometer-deployment	2.14.0.Final		86486216fc0d1283dd849b39082b0251ca5dabf2
io.quarkus	quarkus-micrometer-deployment	2.14.1.Final		5aa81872a78cb83c0c211a6647565159a5c42978
io.quarkus	quarkus-micrometer-deployment	2.14.2.Final		9ca2c91d3a7c4baa01ebdbb4b803cc69b02b2889
io.quarkus	quarkus-micrometer-deployment	2.14.3.Final		193951d8a517a7dee6da2fe9f5e428d96201c199
io.quarkus	quarkus-micrometer-deployment	2.15.0.CR1		82c67801349b1043ad66931070afa2594e31d4bc
io.quarkus	quarkus-micrometer-deployment	2.15.0.Final		2c76007dc0b2524c9d024df85799e9e680136104
io.quarkus	quarkus-micrometer-deployment	2.15.1.Final		92357a6f6745cc9030630f13b19e0584d8f28206
io.quarkus	quarkus-micrometer-deployment	2.15.2.Final		c323da4992978aa585ad421057fdd46bc145b0f6
io.quarkus	quarkus-micrometer-deployment	2.15.3.Final		3892215172126566ecccb8c953035c9aa5928c82
io.quarkus	quarkus-micrometer-deployment	2.16.0.CR1		2c85e26931c139a890e9169777a71863256cd4b9
io.quarkus	quarkus-micrometer-deployment	2.16.0.Final		9dedf6372494ba12efbd03673ff9aaf734895346
io.quarkus	quarkus-micrometer-deployment	2.16.1.Final		0607b0a789413166a585de1ee0b53d5409d67fce
io.quarkus	quarkus-micrometer-deployment	2.16.10.Final		932ed96d27c4392181c9be8261cf692be31aea5a
io.quarkus	quarkus-micrometer-deployment	2.16.11.Final		46cf270fafd29256873ee3828371e02f5dc6c5d2
io.quarkus	quarkus-micrometer-deployment	2.16.12.Final		66f2db80d1edb9b845a3f3cab7794387348ed871
io.quarkus	quarkus-micrometer-deployment	2.16.2.Final		54f483691e94043108cda4705b158836bfbb9acb
io.quarkus	quarkus-micrometer-deployment	2.16.3.Final		10da39049b9629095e09fa8cbbc12ee4e397dd6c
io.quarkus	quarkus-micrometer-deployment	2.16.4.Final		405a1c531d82ef7b4319b5ba1b40da7637360e56
io.quarkus	quarkus-micrometer-deployment	2.16.5.Final		874fa87de4c397dddec1b6ee5a86089a3ae56802
io.quarkus	quarkus-micrometer-deployment	2.16.6.Final		92ed7caaa5724d2d815864fc45d444649c2c5e07
io.quarkus	quarkus-micrometer-deployment	2.16.7.Final		cbc03201067ba448fed74d2354a59cfdd6de59c1
io.quarkus	quarkus-micrometer-deployment	2.16.8.Final		018b2823a9f5422f67dfcd1aa1bd617f4392c5ae
io.quarkus	quarkus-micrometer-deployment	2.16.9.Final		1470955c7af20c46946fa7d34faaae884848c8df
io.quarkus	quarkus-micrometer-deployment	2.2.0.CR1		560d27371f1b3dfc8606cd1e749d1c9e5382af0f
io.quarkus	quarkus-micrometer-deployment	2.2.0.Final		1bdf2031ad1e698a6a3c1b2bc019d03ae60fe9b1
io.quarkus	quarkus-micrometer-deployment	2.2.1.Final		12c7da052317819eb1be7bc52fc94ed2cf308be1
io.quarkus	quarkus-micrometer-deployment	2.2.2.Final		3bfe8b744bc990a101c1bb6fef2d165784fb9661
io.quarkus	quarkus-micrometer-deployment	2.2.3.Final		4f71ab056b22e40c72beef9d1f47e6e12f297011
io.quarkus	quarkus-micrometer-deployment	2.2.4.Final		0ad7cd98f82c3557dd980849440643b8bcba9f90
io.quarkus	quarkus-micrometer-deployment	2.2.5.Final		2811e631589260f30f5393fe4a275c115811b37a
io.quarkus	quarkus-micrometer-deployment	2.3.0.CR1		03fcdc68d12ef8702fbbb71200825be08cb814be
