au.id.tmm.github-pr-language-detection	github-pr-language-detection-lib_2.13	0.0.2		0c3365543e3d65dcbe8d75be665ac038f6a7a08a
aws.sdk.kotlin	mq-jvm	1.3.13		83048ca0953f3d613b5f4c43c8925c7219b67048
aws.sdk.kotlin	mq-jvm	1.3.14		9b1eb2f38d10d80f2a0d857932fda3b80f61ded0
aws.sdk.kotlin	mq-jvm	1.3.15		7020beba42ffdeb9f34aab29f743ac571bca0736
aws.sdk.kotlin	mq-jvm	1.3.16		9f1333871c18e8a6c341e0608a3920b5fa3c9dba
aws.sdk.kotlin	mq-jvm	1.3.17		61cfe2075127ae8d79fe34bb00bfce38b529630e
aws.sdk.kotlin	mq-jvm	1.3.18		d8ed1bcdd332185da8bf26afc0701f4c1592c3df
aws.sdk.kotlin	mq-jvm	1.3.19		d11b9cdb09c79d03db549a41469cd24935c16494
aws.sdk.kotlin	mq-jvm	1.3.2		2975e01f18f619d0882f556795dc21683721dc82
aws.sdk.kotlin	mq-jvm	1.3.20		026862253cbc05d9061bf80ace027a509ed88c04
aws.sdk.kotlin	mq-jvm	1.3.21		2b892b16668eb1aad68f3baa8d1e552ecf01989b
aws.sdk.kotlin	mq-jvm	1.3.22		5c4afb724519ce84a0e50fc0da513064509664fa
aws.sdk.kotlin	mq-jvm	1.3.23		059c76771fdac48d7d4adb5e31de2a71747de34b
aws.sdk.kotlin	mq-jvm	1.3.24		439df96d78261527cb01f6c0c33cd215c5a91e86
aws.sdk.kotlin	mq-jvm	1.3.25		79c403e075454d3c5a77ff68f64872c8d15997c9
aws.sdk.kotlin	mq-jvm	1.3.26		32039469bd87cf566d480ff6d43fd168e2478c66
aws.sdk.kotlin	mq-jvm	1.3.27		cf03714fe5a903934b5a3e7a88760d38c1a068c8
aws.sdk.kotlin	mq-jvm	1.3.28		322621c2778d03dc7e663e920f8390a6070121a9
aws.sdk.kotlin	mq-jvm	1.3.29		35054148985f206539070ef1bc78ea18ba32f4fc
aws.sdk.kotlin	mq-jvm	1.3.3		08f22e40f55d2ab9426762d2d8f48789a64287ed
aws.sdk.kotlin	mq-jvm	1.3.30		003ce7bd10308f01114293a9a71d8c30263483ab
aws.sdk.kotlin	mq-jvm	1.3.31		10aa88d109a2aad9fbd1799f3bf45bae2f717877
aws.sdk.kotlin	mq-jvm	1.3.32		689efc71c5ecd88b0b00c5ced0de98a7d1f56a7e
aws.sdk.kotlin	mq-jvm	1.3.33		bf3a4372fdb4d0e885e6cdf2df7e99b00ebb2619
aws.sdk.kotlin	mq-jvm	1.3.34		bcfcfb1f23ccf134d6d28404db64c54da30c1320
aws.sdk.kotlin	mq-jvm	1.3.35		50c88eb24d56a6f4cc216d9cfd135b71ee1af21b
aws.sdk.kotlin	mq-jvm	1.3.36		4445746159e3c8c16ae33f730965492fd6ba4f5c
aws.sdk.kotlin	mq-jvm	1.3.37		3a26d697eb25d71130d8cc54fe6b3a2af03bc4d8
aws.sdk.kotlin	mq-jvm	1.3.38		753577657e293f4cb8fdd18dadfb4070228c9cad
aws.sdk.kotlin	mq-jvm	1.3.39		b808dbe527fbe12cb846a9a33c9e0763a4838e10
aws.sdk.kotlin	mq-jvm	1.3.4		31a86211f85fa3d43c5e8f8ce763553436bf19fe
aws.sdk.kotlin	mq-jvm	1.3.40		498b8982e534b3e63c1eee2cf636eb67b6400496
aws.sdk.kotlin	mq-jvm	1.3.41		cac5f0ced275c65fe0e5b0f62e3c9deb0e41d281
aws.sdk.kotlin	mq-jvm	1.3.42		605771103cb3f41d923beb6c6c9762cd6af8107a
aws.sdk.kotlin	mq-jvm	1.3.43		1cb9d9c4b0e34ee8e9cf317006e01b7bae25b468
aws.sdk.kotlin	mq-jvm	1.3.44		c45415d5da3d4a214dda0e4316e5f6a13ab6c04d
aws.sdk.kotlin	mq-jvm	1.3.45		212f07132bea7f74163e0b207e3197dfe3904da2
aws.sdk.kotlin	mq-jvm	1.3.46		90b12645a02a20163fc7ea56acde904a40c52d3e
aws.sdk.kotlin	mq-jvm	1.3.47		f1b6ad7abf9ab4d04bb79b700079c766fbc49baf
aws.sdk.kotlin	mq-jvm	1.3.48		767fcfc6efcfa6448da4c6754c7f8e1508b81be4
aws.sdk.kotlin	mq-jvm	1.3.49		98bf97d3911a333f60636662c9a8645147605a15
aws.sdk.kotlin	mq-jvm	1.3.5		9e478b33ce7f9344cdf5657dd8cf788c2fecc053
aws.sdk.kotlin	mq-jvm	1.3.50		7bca3c3bf628a2919f1a08f00f111f78034ddc6d
aws.sdk.kotlin	mq-jvm	1.3.51		8d1abe04bc545688026257ad66f8f2792ee62e20
aws.sdk.kotlin	mq-jvm	1.3.52		80d33e5936221162f824af8547c902753d928bee
aws.sdk.kotlin	mq-jvm	1.3.53		f3e0f0f59cfba886f72cfb6151c0d7421fd29c9c
aws.sdk.kotlin	mq-jvm	1.3.54		92bf859adf4bae8c3e63304b797bd64a3bea7d6f
aws.sdk.kotlin	mq-jvm	1.3.55		1cef89c3fce69974b9e6a64fd802d36a9bbdeaaa
aws.sdk.kotlin	mq-jvm	1.3.56		47405543a65597e404985fb3285ab16a74c3b27e
aws.sdk.kotlin	mq-jvm	1.3.57		5c491e9073e68350375eda124d839375f6094be7
aws.sdk.kotlin	mq-jvm	1.3.58		69ff9be874157f2e36ff17b29e39254af294fdc2
aws.sdk.kotlin	mq-jvm	1.3.59		2d08290b69bf678cdba0905767cf9a59cb4f9c1e
aws.sdk.kotlin	mq-jvm	1.3.6		efa3bb13654f7b85de63b7533a290dcc20c00cdc
aws.sdk.kotlin	mq-jvm	1.3.60		3bc0fad92205bdaa4d82646b1497396a4f8d832e
aws.sdk.kotlin	mq-jvm	1.3.61		257c05fb8956ced3cd2803156a64a126b51c3968
aws.sdk.kotlin	mq-jvm	1.3.62		613ac0cb69985c6abdb00bd350714b809156e596
aws.sdk.kotlin	mq-jvm	1.3.63		95bfcb126abb221b10e8e1c34eaea91d56a28e24
aws.sdk.kotlin	mq-jvm	1.3.64		2e8cdc1ddca958413a532b742824f3f791ee5fdb
aws.sdk.kotlin	mq-jvm	1.3.65		d4044f1f675a08bf154bf0a093b9553791698848
aws.sdk.kotlin	mq-jvm	1.3.66		0c46ff1ef6548135bad13baeea3d937024930373
aws.sdk.kotlin	mq-jvm	1.3.67		7bee1f5b03e1c4ee3fbe46c9477c8378922d5c97
aws.sdk.kotlin	mq-jvm	1.3.68		2d7cfdf5fc179926dfdc974a4d55be20539216ef
aws.sdk.kotlin	mq-jvm	1.3.69		40602e0ec24712a823c1fb66b522bbb78fedafc5
aws.sdk.kotlin	mq-jvm	1.3.7		714529078b5882e51665883a78e7fb408592ff64
aws.sdk.kotlin	mq-jvm	1.3.70		4cac22f47fbb0f3c6feba61498f4e12785571de0
aws.sdk.kotlin	mq-jvm	1.3.71		bf6f7ee582a14b5d3198b378054fd4303010489f
aws.sdk.kotlin	mq-jvm	1.3.72		ceb61350a29421263afa0e7c9d2fb8e88b1b8e26
aws.sdk.kotlin	mq-jvm	1.3.73		a2e54d69f1d4c28e5a4cc3f44f20cea37a166a75
aws.sdk.kotlin	mq-jvm	1.3.74		eb185d7f36ffb850c6f4f34685a28e5e4bfb5da6
aws.sdk.kotlin	mq-jvm	1.3.75		3afabbceefcf4fb0947104f096ce2d140c65e76a
aws.sdk.kotlin	mq-jvm	1.3.76		f82587d8a30b9e3417d949dd6515ac220effeea2
aws.sdk.kotlin	mq-jvm	1.3.77		e7dcba4e830f4effb2163a94fd65999a3f236702
aws.sdk.kotlin	mq-jvm	1.3.78		997b54a72bd6f5edbbe80addf457aa97abf975b5
aws.sdk.kotlin	mq-jvm	1.3.79		7779bf1cc90c2f66a448e7823db70232d2bb6c8a
aws.sdk.kotlin	mq-jvm	1.3.8		505ab26b726e629f805428f82465a1d018aa8180
aws.sdk.kotlin	mq-jvm	1.3.80		52882689e7843941277842b46bb67276b7f525cb
aws.sdk.kotlin	mq-jvm	1.3.81		b1fd82ed4622aef89325023b665a52b30d8cc844
aws.sdk.kotlin	mq-jvm	1.3.82		13952c50f6a31ba33cc67b41b5a061f0e99acb92
aws.sdk.kotlin	mq-jvm	1.3.83		37f20c0d59d949e62b69d7004c7c08fd7022a5b7
aws.sdk.kotlin	mq-jvm	1.3.84		b2ba9751b7e75337fbc9d84b6a84fe110b6f5280
aws.sdk.kotlin	mq-jvm	1.3.85		4d57cb548da7719b7901b1f0a0dc28809027a159
aws.sdk.kotlin	mq-jvm	1.3.86		397b916fc573d9951ad2a4f6a07520803faea4a5
aws.sdk.kotlin	mq-jvm	1.3.87		c3d948124eb07e57834a5420e1f92085fdc34e4a
aws.sdk.kotlin	mq-jvm	1.3.88		6fc1268f61a550861cb179f79715271a959c9222
aws.sdk.kotlin	mq-jvm	1.3.89		6498fce679e7271ea68b098d20f7a88107a1c926
aws.sdk.kotlin	mq-jvm	1.3.9		e84bf9f934cd443ad8e66c0ce3a0f827b67a48d6
aws.sdk.kotlin	mq-jvm	1.3.90		6cce8d32a3435c3f1571b46b2589021bcfe2b58f
aws.sdk.kotlin	mq-jvm	1.3.91		bc3b54c3bef8b154e7787c1fe34f124ac425adce
aws.sdk.kotlin	mq-jvm	1.3.92		2bab84006f6e77624bbac65ecdc9ce7a6f2ad0d7
aws.sdk.kotlin	mq-jvm	1.3.93		626802e3c4cefe0a0d064fbda9d414d82b38bfe9
aws.sdk.kotlin	mq-jvm	1.3.94		ea34940400130a5a59c4c97eea84735e08c274d1
aws.sdk.kotlin	mq-jvm	1.3.95		47f03d926e12f3c7fa3281370e25cfa3c08d02f3
aws.sdk.kotlin	mq-jvm	1.3.96		8a01f2af25da9cd7bf503ef1f05162233ed20d8c
aws.sdk.kotlin	mq-jvm	1.3.97		b5ce0607f7f1b33f23e704ec51e0ea681aa7fd39
aws.sdk.kotlin	mq-jvm	1.3.98		64d041edbe39649c4888fa6a8838472f390301aa
aws.sdk.kotlin	mq-jvm	1.3.99		cfb9f4cebb7fda518e1d7fc32bb503f16994d291
aws.sdk.kotlin	mq-jvm	1.4.0		32ed79467e2c8b6810c7715b893be2f322a03644
aws.sdk.kotlin	mq-jvm	1.4.1		bdffcfa2e8bfecc9938f3086b49af1ef8f87d1aa
aws.sdk.kotlin	mq-jvm	1.4.10		8e0f3ec1ef4f4a31a68b321e9818f3bb0898d9c4
aws.sdk.kotlin	mq-jvm	1.4.11		f345d1a3e70318ddc18cac1e9eefcd423a0ea8b0
aws.sdk.kotlin	mq-jvm	1.4.12		d4412998ea4e2000c5bddba38d2d77e7c1b508d3
aws.sdk.kotlin	mq-jvm	1.4.13		06dda948695ab5eb9a2f42ee7e1601b69f41b519
aws.sdk.kotlin	mq-jvm	1.4.14		0aa6749019dabc786121b9e49258446de1053f3e
aws.sdk.kotlin	mq-jvm	1.4.15		4ebb4a59a0ae9c8a6f84ad43338e5eb23ab71b94
aws.sdk.kotlin	mq-jvm	1.4.16		97c6f464bdd2a466e41e79da5bf9781e63330338
aws.sdk.kotlin	mq-jvm	1.4.17		edad4304593ddbe566466890a6f93b9f09db0899
aws.sdk.kotlin	mq-jvm	1.4.18		3b0503cdb8ba768b0d154a8e1e8e8fd359a5b954
aws.sdk.kotlin	mq-jvm	1.4.19		bfaa14607922b768df2962935823f266d8b956ed
aws.sdk.kotlin	mq-jvm	1.4.2		384dd2a3a881a0cc55729e3a7bd4a84fc0daac90
aws.sdk.kotlin	mq-jvm	1.4.20		b12e6014f2827d3a7758aba0c21b270d99bd364f
aws.sdk.kotlin	mq-jvm	1.4.21		21e58de17c5351575fab5a5a21bd959a37471342
aws.sdk.kotlin	mq-jvm	1.4.22		28d49fd8888ded93d89d4be6a9356184e62050db
aws.sdk.kotlin	mq-jvm	1.4.23		21b7aaccec4ca624d4135b140e0bb9eabd0bb734
aws.sdk.kotlin	mq-jvm	1.4.24		6955601dd5b68d9f7e712a68343e6479ccf9fd29
aws.sdk.kotlin	mq-jvm	1.4.25		50db104eee33baec144cabf714385dac80e42c95
aws.sdk.kotlin	mq-jvm	1.4.26		31daa5c5ca4fcf26878a68c6c1d45bbb251fbec7
aws.sdk.kotlin	mq-jvm	1.4.27		e3dfc8bd6e30238946a640b93012434e6c40515d
aws.sdk.kotlin	mq-jvm	1.4.28		4aab2a15bad11fdd7678a3f392cb94ec45e53fbf
aws.sdk.kotlin	mq-jvm	1.4.29		e7d6386a707e66300b21829a2998373ab5768f0e
aws.sdk.kotlin	mq-jvm	1.4.3		1a0668fe249389bd34540647c595496858b378a9
aws.sdk.kotlin	mq-jvm	1.4.30		faed75ad2741041d91a9e13c0de4fd6e1322d30f
aws.sdk.kotlin	mq-jvm	1.4.31		8ba732113794bb97eee18d9167f6ea33a2708c81
aws.sdk.kotlin	mq-jvm	1.4.32		e5d47257b81803b8784d5f98088953870e9591d2
aws.sdk.kotlin	mq-jvm	1.4.33		3af4dc404c873faf89d5a23fe229bbf57c8f5552
aws.sdk.kotlin	mq-jvm	1.4.34		38db2feb2c26ab4fab4336c8a0eb69d570e4bd15
aws.sdk.kotlin	mq-jvm	1.4.35		cee21e719b554292169eddaa06fdcb2498e27e2c
aws.sdk.kotlin	mq-jvm	1.4.36		caac21cb64c3259cbc75e6b53d741386586ae01a
aws.sdk.kotlin	mq-jvm	1.4.37		50e0819e06b8862f501fa13bf3ea43b909a965cd
aws.sdk.kotlin	mq-jvm	1.4.38		d6b6db045bae33ec93d5bb87d6e16682c1302d27
aws.sdk.kotlin	mq-jvm	1.4.39		feaeb2939c9ababca0a14ffe7476076e5f6daeb9
aws.sdk.kotlin	mq-jvm	1.4.4		66b008ec732aa6c41aa60b2a95b8344d257581a8
aws.sdk.kotlin	mq-jvm	1.4.40		046937f460e48a1af0c2c26a46ac7d23f3676470
aws.sdk.kotlin	mq-jvm	1.4.41		d4778dce7ad96c4a1855adf4afaf4fb1c03651bb
aws.sdk.kotlin	mq-jvm	1.4.42		b0e4bc0046a73a7bf6b4a5cd773d6fcddfcfd21d
aws.sdk.kotlin	mq-jvm	1.4.43		20ecd35d8c69b7fb381fe526a647b85c2389e23e
aws.sdk.kotlin	mq-jvm	1.4.44		bda4299f2c47eb568f83abff95ccca2693ba1148
aws.sdk.kotlin	mq-jvm	1.4.45		cb26621c430e95e5dd0d46704090b76cc7d0b3dd
aws.sdk.kotlin	mq-jvm	1.4.46		0d5a6db72421d9b543f2b929bb35154c00e19b60
aws.sdk.kotlin	mq-jvm	1.4.47		747c2969d4fa30307fe9267c7bd25191be51f5ed
aws.sdk.kotlin	mq-jvm	1.4.48		15e0466ad9151f6d8f4210c9b39605dd1497d969
aws.sdk.kotlin	mq-jvm	1.4.49		45706443ad4181feb1d63455dd363216a03a8a25
aws.sdk.kotlin	mq-jvm	1.4.5		b98223c487bf069a8fb495b44332607a4aa38202
aws.sdk.kotlin	mq-jvm	1.4.50		f552d18028ba50be5378b6762762bad965dee03c
aws.sdk.kotlin	mq-jvm	1.4.51		ce413b8b9b5663474250c3851ca6bb4ebd2f834d
aws.sdk.kotlin	mq-jvm	1.4.52		b5a568f6d7ec07a6483fd9a289f3d3a7039c3e84
aws.sdk.kotlin	mq-jvm	1.4.53		c8a73c862c57d3f243b0be90011211ea2d5ecdd8
aws.sdk.kotlin	mq-jvm	1.4.54		30dba92fff4e04f4e6ee0d8d8c0cd082d10d7c25
aws.sdk.kotlin	mq-jvm	1.4.55		d7d45a5164aac0667399cf9e0335ce14ad584ba7
aws.sdk.kotlin	mq-jvm	1.4.56		499b6208c3d43dd56303ff1980448e0057e3abcc
aws.sdk.kotlin	mq-jvm	1.4.57		187b74be0722b1f3a1d069b3e1a954f3a7273209
aws.sdk.kotlin	mq-jvm	1.4.58		51673947551778e953351a96db25ed11bfc245ee
aws.sdk.kotlin	mq-jvm	1.4.59		4b057faa1f75fcf65b2c6445734c22f4b160bec8
aws.sdk.kotlin	mq-jvm	1.4.6		8e9f3156d5f9ad29edcc174362784b93b7a3c7ef
aws.sdk.kotlin	mq-jvm	1.4.60		a86ac2278d92a902d41cd2cd2ad4558dfd4fe8d6
aws.sdk.kotlin	mq-jvm	1.4.61		45c9e7eed290c0ab27fb3a8055a45152ebcfcfed
aws.sdk.kotlin	mq-jvm	1.4.62		d5c68881eb24879f0513b6ed7cbeb8d604028e2e
aws.sdk.kotlin	mq-jvm	1.4.63		9674e0b3eaea9593f25d827fda2ea9ff09971058
aws.sdk.kotlin	mq-jvm	1.4.64		37139d296c06edb9cb4130d5cd5d0a41a5c02adf
aws.sdk.kotlin	mq-jvm	1.4.65		882842a985ca82e9fb0f38d089acec9a1e88807a
aws.sdk.kotlin	mq-jvm	1.4.66		00867fd25f2292ddd93cd50c59be56d39dbb9e1c
aws.sdk.kotlin	mq-jvm	1.4.67		1bcd6ee91a3b47d4bd5822fff55f3d29cef7617b
aws.sdk.kotlin	mq-jvm	1.4.68		d429832089088ed634b6b24020f9164816642e48
aws.sdk.kotlin	mq-jvm	1.4.69		c3761033e7650f7f1c742e624f3b8b7e099cc106
aws.sdk.kotlin	mq-jvm	1.4.7		897f6dcf516aad9984dce230239e7ed5f45cd189
aws.sdk.kotlin	mq-jvm	1.4.70		966f106ea54357ec99f07e83b1b8e22072349fa8
aws.sdk.kotlin	mq-jvm	1.4.71		9a297afdf3f23944a880923bb44491f95a49a930
aws.sdk.kotlin	mq-jvm	1.4.72		1ba4b51d65999be8d86b44487e432e4ae1bc53a0
aws.sdk.kotlin	mq-jvm	1.4.73		fb2639a57e32443f28f093ac836cd26c7d3051d9
aws.sdk.kotlin	mq-jvm	1.4.74		7a9b3bf2c32f49676fdcb3557a242e7c02ff0459
aws.sdk.kotlin	mq-jvm	1.4.75		a40cea7fa198b8f3b94c4484453d3bbfe0d0e77c
aws.sdk.kotlin	mq-jvm	1.4.76		a4bed2ac1db8b57ade8e40a254853cc45a12f1d0
aws.sdk.kotlin	mq-jvm	1.4.77		043cd67229ebdcb3eb1b3360a1a8c972361ca107
aws.sdk.kotlin	mq-jvm	1.4.78		72821bcb16e0975936053993220c2a6f79101e99
aws.sdk.kotlin	mq-jvm	1.4.79		ef9cdbce25a18499806f084ff24716efb3b9b4b2
aws.sdk.kotlin	mq-jvm	1.4.8		6bbf5fe0b27d9071039035ac200e8ebb87811a11
aws.sdk.kotlin	mq-jvm	1.4.80		cddb75a57c14b62c4d10461078dd427023604c96
aws.sdk.kotlin	mq-jvm	1.4.81		620fea0b4088e23fb26e44ff4c10e138d6d1e88d
aws.sdk.kotlin	mq-jvm	1.4.82		876d2b26cf4555b99a0aa9cc1fc9d12cf75ea741
aws.sdk.kotlin	mq-jvm	1.4.83		b7a114d7030712f5e508ba5c93f6e42acc3a172b
aws.sdk.kotlin	mq-jvm	1.4.84		d6adbefcc492ba5875018f7c2f42e7728c8e593c
aws.sdk.kotlin	mq-jvm	1.4.85		7654e41bc267a42560305b1e4725d965ec3a205c
aws.sdk.kotlin	mq-jvm	1.4.9		a0e0ad9befc52b2866e96365581c854b9140bae7
cn.com.tltim.pigx	mybatis-enhance	5.0.0-20240820		56990c81c4cc36cbfc777b1d28593fb37ab40eb1
com.alexkasko.delta	delta-common	1.1		b6ca90ffec6ec3460195a1c867c9d1a53cbf40c7
com.alexkasko.delta	delta-common	1.1.1		d7293a1648f9f372d2a0628b050596d4cbaff6ef
com.alexkasko.delta	delta-common	1.1.2		982717e343c65707f301974c71ac62d8f3aec921
com.alexkasko.delta	delta-common	1.1.3		4b7dbb50335595ed57475a58858656cb1965712d
com.alibaba.alink	shaded_tensorflow_core_api	0.2.0-0.3		9c436a30c519cad5c0a04ebcfa644de02486516a
com.alibaba.alink	shaded_tensorflow_core_api	0.2.0-0.4		14b50760ad664d3a449a2f091beaa016af32c4ee
com.alibaba.alink	shaded_tensorflow_core_api	0.2.0-0.5		2f6f3b07c15f542318df56c687591c1775963e17
com.alibaba.alink	shaded_tensorflow_core_api	0.2.0-0.6		350c4f4d08777fd53fa018159ea43d0413c4fa9e
com.exsoinn.ie	rule-api	1.3.0		461223e35dbf940e27b2eb1f4dcb46cbd4b741aa
com.exsoinn.ie	rule-api	1.4.0		52e0650b7902aad18619e7279b5bcb5f20ffa895
com.eygraber.conventions-publish-maven-central	com.eygraber.conventions-publish-maven-central.gradle.plugin	0.0.25		N/A
com.eygraber.conventions-publish-maven-central	com.eygraber.conventions-publish-maven-central.gradle.plugin	0.0.26		N/A
com.eygraber.conventions-publish-maven-central	com.eygraber.conventions-publish-maven-central.gradle.plugin	0.0.27		N/A
com.eygraber.conventions-publish-maven-central	com.eygraber.conventions-publish-maven-central.gradle.plugin	0.0.28		N/A
com.eygraber.conventions-publish-maven-central	com.eygraber.conventions-publish-maven-central.gradle.plugin	0.0.29		N/A
com.eygraber.conventions-publish-maven-central	com.eygraber.conventions-publish-maven-central.gradle.plugin	0.0.30		N/A
com.eygraber.conventions-publish-maven-central	com.eygraber.conventions-publish-maven-central.gradle.plugin	0.0.31		N/A
com.eygraber.conventions-publish-maven-central	com.eygraber.conventions-publish-maven-central.gradle.plugin	0.0.32		N/A
com.eygraber.conventions-publish-maven-central	com.eygraber.conventions-publish-maven-central.gradle.plugin	0.0.33		N/A
com.eygraber.conventions-publish-maven-central	com.eygraber.conventions-publish-maven-central.gradle.plugin	0.0.34		N/A
com.eygraber.conventions-publish-maven-central	com.eygraber.conventions-publish-maven-central.gradle.plugin	0.0.35		N/A
com.eygraber.conventions-publish-maven-central	com.eygraber.conventions-publish-maven-central.gradle.plugin	0.0.36		N/A
com.eygraber.conventions-publish-maven-central	com.eygraber.conventions-publish-maven-central.gradle.plugin	0.0.37		N/A
com.eygraber.conventions-publish-maven-central	com.eygraber.conventions-publish-maven-central.gradle.plugin	0.0.38		N/A
com.eygraber.conventions-publish-maven-central	com.eygraber.conventions-publish-maven-central.gradle.plugin	0.0.39		N/A
com.eygraber.conventions-publish-maven-central	com.eygraber.conventions-publish-maven-central.gradle.plugin	0.0.40		N/A
com.eygraber.conventions-publish-maven-central	com.eygraber.conventions-publish-maven-central.gradle.plugin	0.0.41		N/A
com.eygraber.conventions-publish-maven-central	com.eygraber.conventions-publish-maven-central.gradle.plugin	0.0.42		N/A
com.eygraber.conventions-publish-maven-central	com.eygraber.conventions-publish-maven-central.gradle.plugin	0.0.43		N/A
com.eygraber.conventions-publish-maven-central	com.eygraber.conventions-publish-maven-central.gradle.plugin	0.0.44		N/A
com.eygraber.conventions-publish-maven-central	com.eygraber.conventions-publish-maven-central.gradle.plugin	0.0.45		N/A
com.eygraber.conventions-publish-maven-central	com.eygraber.conventions-publish-maven-central.gradle.plugin	0.0.46		N/A
com.eygraber.conventions-publish-maven-central	com.eygraber.conventions-publish-maven-central.gradle.plugin	0.0.47		N/A
com.eygraber.conventions-publish-maven-central	com.eygraber.conventions-publish-maven-central.gradle.plugin	0.0.48		N/A
com.eygraber.conventions-publish-maven-central	com.eygraber.conventions-publish-maven-central.gradle.plugin	0.0.49		N/A
com.eygraber.conventions-publish-maven-central	com.eygraber.conventions-publish-maven-central.gradle.plugin	0.0.50		N/A
com.eygraber.conventions-publish-maven-central	com.eygraber.conventions-publish-maven-central.gradle.plugin	0.0.51		N/A
com.eygraber.conventions-publish-maven-central	com.eygraber.conventions-publish-maven-central.gradle.plugin	0.0.52		N/A
com.eygraber.conventions-publish-maven-central	com.eygraber.conventions-publish-maven-central.gradle.plugin	0.0.53		N/A
com.eygraber.conventions-publish-maven-central	com.eygraber.conventions-publish-maven-central.gradle.plugin	0.0.54		N/A
com.eygraber.conventions-publish-maven-central	com.eygraber.conventions-publish-maven-central.gradle.plugin	0.0.55		N/A
com.eygraber.conventions-publish-maven-central	com.eygraber.conventions-publish-maven-central.gradle.plugin	0.0.56		N/A
com.eygraber.conventions-publish-maven-central	com.eygraber.conventions-publish-maven-central.gradle.plugin	0.0.57		N/A
com.eygraber.conventions-publish-maven-central	com.eygraber.conventions-publish-maven-central.gradle.plugin	0.0.58		N/A
com.eygraber.conventions-publish-maven-central	com.eygraber.conventions-publish-maven-central.gradle.plugin	0.0.59		N/A
com.eygraber.conventions-publish-maven-central	com.eygraber.conventions-publish-maven-central.gradle.plugin	0.0.60		N/A
com.eygraber.conventions-publish-maven-central	com.eygraber.conventions-publish-maven-central.gradle.plugin	0.0.61		N/A
com.eygraber.conventions-publish-maven-central	com.eygraber.conventions-publish-maven-central.gradle.plugin	0.0.62		N/A
com.eygraber.conventions-publish-maven-central	com.eygraber.conventions-publish-maven-central.gradle.plugin	0.0.63		N/A
com.eygraber.conventions-publish-maven-central	com.eygraber.conventions-publish-maven-central.gradle.plugin	0.0.64		N/A
com.eygraber.conventions-publish-maven-central	com.eygraber.conventions-publish-maven-central.gradle.plugin	0.0.65		N/A
com.eygraber.conventions-publish-maven-central	com.eygraber.conventions-publish-maven-central.gradle.plugin	0.0.66		N/A
com.eygraber.conventions-publish-maven-central	com.eygraber.conventions-publish-maven-central.gradle.plugin	0.0.67		N/A
com.eygraber.conventions-publish-maven-central	com.eygraber.conventions-publish-maven-central.gradle.plugin	0.0.68		N/A
com.eygraber.conventions-publish-maven-central	com.eygraber.conventions-publish-maven-central.gradle.plugin	0.0.69		N/A
com.eygraber.conventions-publish-maven-central	com.eygraber.conventions-publish-maven-central.gradle.plugin	0.0.70		N/A
com.eygraber.conventions-publish-maven-central	com.eygraber.conventions-publish-maven-central.gradle.plugin	0.0.71		N/A
com.eygraber.conventions-publish-maven-central	com.eygraber.conventions-publish-maven-central.gradle.plugin	0.0.72		N/A
com.eygraber.conventions-publish-maven-central	com.eygraber.conventions-publish-maven-central.gradle.plugin	0.0.73		N/A
com.eygraber.conventions-publish-maven-central	com.eygraber.conventions-publish-maven-central.gradle.plugin	0.0.74		N/A
com.eygraber.conventions-publish-maven-central	com.eygraber.conventions-publish-maven-central.gradle.plugin	0.0.75		N/A
com.eygraber.conventions-publish-maven-central	com.eygraber.conventions-publish-maven-central.gradle.plugin	0.0.76		N/A
com.eygraber.conventions-publish-maven-central	com.eygraber.conventions-publish-maven-central.gradle.plugin	0.0.77		N/A
com.eygraber.conventions-publish-maven-central	com.eygraber.conventions-publish-maven-central.gradle.plugin	0.0.78		N/A
com.eygraber.conventions-publish-maven-central	com.eygraber.conventions-publish-maven-central.gradle.plugin	0.0.79		N/A
com.eygraber.conventions-publish-maven-central	com.eygraber.conventions-publish-maven-central.gradle.plugin	0.0.81		N/A
com.eygraber.conventions-publish-maven-central	com.eygraber.conventions-publish-maven-central.gradle.plugin	0.0.82		N/A
com.eygraber.conventions-publish-maven-central	com.eygraber.conventions-publish-maven-central.gradle.plugin	unspecified		N/A
com.flashflexpro	simple-amf-all	0.0.1		42bf09f5b35609f84b1bb53775979e15f73c9533
com.github.chenhaiyangs	web-validation-core	1.0.0		1618cb9e2a698b4c1c87cc0c224df8a1e8b83a37
com.github.chenhaiyangs	web-validation-core	1.1.0		37e1b24cdde3a034e20583f99dbb31e7216738cd
com.github.chenhaiyangs	web-validation-core	1.2.0		a430f876995cd93872631feefd70a0cd2acf1d48
com.github.guang19	short-message-service	1.0.1		5a47c3d4a98f5a3ad4bd9ebe6758fea432228c75
com.github.guang19	short-message-service	1.0.2		cdceb7f38956f7320014ab154c81c0e9d0222886
com.github.guang19	short-message-service	1.0.3		b633dfa5f0a7645943643b4fe622ce8990a20188
com.github.jiconfont	jiconfont-entypo	2.0.0		cdb8f5ce386284bbd821a90fd86ecf131a0f7e25
com.github.jiconfont	jiconfont-entypo	2.0.1		85c9f9ddada5b5c6bc7833b1ac21c4af82895fb3
com.github.jiconfont	jiconfont-entypo	2.0.2		782d298222628693f1e9de764a5d7c6ec48215dd
com.github.jiconfont	jiconfont-entypo	2.0.3		ad02566efe586c90b6ef872220afdd2094122fc8
