app.habitap	swipereveallayout	0.0.1		N/A
com.opentable.components	otj-logging-jetty	5.2.2		c3d394e9227a58cdbc5e0f0127f6c454f7605707
com.opentable.components	otj-logging-jetty	5.2.3		792397bc7ce719318666f612ebe178a850d1978e
com.opentable.components	otj-logging-jetty	5.2.4		b0e9708e6282582499cf2081eab9abbf3c4ad722
com.opentable.components	otj-logging-jetty	5.3.0		c7c5cb0efb710997e96c139e108a72f2357fdf1e
com.opentable.components	otj-logging-jetty	5.3.1		3329b42feba173b8b5a80cef6486f4c2abd59fab
com.opentable.components	otj-logging-jetty	6.0.0		b5f89367562116c39ccc4f0721b5fd5f0b3b3322
com.redislabs	riot-file	2.11.3		34abefaf3247ee5cbee84dacb74a614885517e05
com.redislabs	riot-file	2.11.4		28e6c3d72a9cf90941cb4dffea38aeb042bdc609
com.redislabs	riot-file	2.11.5		26b9a8d9bc709a3d6752262730a034c537177b31
com.sdl.lt.lc.json.streaming	json-streaming-processor	0.0.1		812b2a40a93b87358d0b17202cfaaaca56d2c80c
com.softwaremill.odelay	odelay-core_sjs0.6_2.12	0.3.0		9c249c904e9a94022d06c4094c8eb4027a72df02
com.softwaremill.odelay	odelay-core_sjs0.6_2.12	0.3.1		2c0bc17a1d0f65c409b4978fccefdda0127de133
com.softwaremill.odelay	odelay-core_sjs0.6_2.12	0.3.2		01c70fa9fe17a3c69b8986990913bf3c3097b1f5
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.17.0		b42028d245b3a9e32f8cafeee1a892007ab12acd
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.17.0-M10		ccb04cc3fe65586e3cfd8bb5551b2ea560a61175
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.17.0-M11		baa92fddfb3f549adcc4575c875535bdbe76c7b5
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.17.0-M3		d4cd482d28dd766c31dd039edef5bc32444baefe
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.17.0-M4		2c056be09ab510546a35f069db2b85fe029fef2c
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.17.0-M5		2c5d19450813229ff2f34b71a0a0ecc5938e4f01
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.17.0-M6		d44bc947e8aa67c6d22afcca3b98bc313d3500f7
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.17.0-M7		b3525106104da634749281211303e85af1ab2d27
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.17.0-M8		b02879eb685360483d326a77285f911a848c840d
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.17.0-M9		303c74e2d25c09e9d2f1749aff214ad130037531
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.17.1		3c388e61653fa4cb26157e010fc080b04a849d56
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.17.10		145cce3d28e39fce33b8d6029a0b92c6a90e5e64
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.17.11		e9a2fe513db8ae3258a63d5f0c5ab45ae7566761
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.17.12		1715f5cd19bb555f5b075416747fd5dd8f1661c3
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.17.13		e7cce15d5af48b3927c2ac93af46f6823bc3b098
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.17.14		fc6b2e2417fe277c2c84fac37d95586cc1730469
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.17.15		8758f11d822e7f4419eb8aa21a94d328d22425d4
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.17.16		bb40ca4e97a85ced8885e318a41af9009526cbb8
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.17.18		3cb7ad723ac3c7452b50b99116ae77b75e0269af
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.17.19		46f072c88a726a78ef5239f16f676b98fb58a97d
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.17.2		7e79fa2fc2fcccfea3c55f8d5fe648b3c30f3837
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.17.20		da9d9d2757e56cfb2460655ba9863cafacbb6ca5
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.17.3		bfa364d35b6ead55087737d69dcd8afa362cba30
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.17.4		aa1d9f0c36a8a105f0863955b212ed2866150570
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.17.5		ca3c4c904d89f210fe6d4e7f8e9cf147c506acf4
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.17.6		bb9fb291da581526e2386641af25c7de4cf79fbb
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.17.7		50c5f151d893a4705f005862d17f308a98b58381
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.17.8		5500f4f8769a9e5bbb6aaab1ae77884a84fce22e
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.17.9		d0ad1b919579567bd1287737228cce2dad194e82
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.18.0		c489726c18935c8bd3c5520586f9ce97752ddc9f
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.18.0-M1		28c1d36b2853f355f7800e5cec77392397609608
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.18.0-M10		fe4fb602c652ea7d387f8c0fec2e5a7897bee584
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.18.0-M11		c1076870dbffe0493a6c1f1b8407ded02ae32d6a
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.18.0-M15		e75bbef32545375303be16190fdfb3088bd2b942
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.18.0-M17		6a99e1070b2d52b6405cac498626f59341daefb9
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.18.0-M18		2e6365a3e11f654703426cad4f678eb2324a0657
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.18.0-M2		62b7aa440118f0403f9f0873fac6b33645360ee7
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.18.0-M4		0a0b0834dd5ab0e427fb917712967c103ae5b098
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.18.0-M5		58bc6a7fd54fedbb660612bfd0740f9aba4792cb
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.18.0-M7		50b9a677952b60e443f1bb7f5e516bec95ab3a6b
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.18.0-M8		250f636187312a6c5dd1a1cfd3a76b9aebd89d80
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.18.0-M9		8ad8deddf8be1f854070eb98b8719a8f37471ce5
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.18.1		4e808105ebd978d8e94899a1f1c626db5e08b3fe
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.18.3		6a944d78e6c9673f91e2c0f814b6553c5d978f31
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.19.0		4cd38d13741bede66d180d5fae39b2b5fb7afee4
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.19.0-M1		2e8496e656f7278b49aca20b7d68f408606c0177
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.19.0-M10		1385f077a832e3e2218ab84a5fcd47d349a7016d
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.19.0-M11		768543579c1c493ac21728d9298aa8d868d11cd1
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.19.0-M12		c3265e89de4abe91402ad8bd8c9f7cb36145a7c9
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.19.0-M13		28af9aae5aad81ac86d59353ca5273391f3ec875
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.19.0-M14		f3f8428dde5afe5d517bd56df8e09f55c97a7585
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.19.0-M15		ae475d9a347619fb10decf9f92238b4bd2154528
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.19.0-M16		71468c6049cdf6aadf236998bbdbec30f25abde2
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.19.0-M2		7a6a78e8f59b35070fcedda4032030eb029617d2
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.19.0-M3		40710535464f7314025b187d3c0313cc0d93b153
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.19.0-M4		24cb1832674f2c689e7f14482ab71657aa93fb06
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.19.0-M5		41fc1e152e849fadb57647ecffdbddefea463744
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.19.0-M7		c293dde814ca8f0df8f324c10a9101d0048642de
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.19.0-M8		120d765a57eed8b54b4a85808b65c8f676c35b8c
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.19.0-M9		bb3ac191532f3d9f814f8b20dbb62d35548cb074
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.19.1		8873b406094efb46d9a071625ec3c0678ce91d55
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.19.3		af2410e196e96c898405fd14c7368fdb6d13f06a
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.19.4		d55f31bfb2efaf9c4ce69d362a0e84ebc9ced6b3
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.20.0		ea43e6d5e8a3f94ad053ba794c9ddbcb6ba135f1
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.20.0-M10		ee6641327187d22f646b7b6906bc0d9ba2614c71
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.20.0-M2		9fe440f4619d2446257ed18addd4d580f823a2e3
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.20.0-M3		36be87233d1eb1e8678053ca51f2281da86e669b
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.20.0-M4		2f26b03617e2a54431b40e0a8051a73b0154c214
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.20.0-M5		81d9c3aefe917b8f37cafbf24fd1ba42346130b7
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.20.0-M6		4c9a696fab8b1acdc74db1a21844041eb77afb70
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.20.0-M7		593317d3836249923aa5a0884211e27dc064fe8f
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.20.0-M8		246ff9e161ece4dd8c2d4fc58af1e18c6a2e38f2
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.20.0-M9		6db8df40979d12a62f81b5ba54daa1ecf99271b5
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.20.1		6dca0af18a9ff6498cbc9a6903c40b3e9ec14f02
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	0.20.2		5313beb36a9e81ce8bd6ea599507cd1ed5aefd3c
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	1.0.0-M1		a911411572115ba694948a157666082d5d33523a
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	1.0.0-M2		fcd0f2034bc5ea6e03648d1e600816a5e994003c
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	1.0.0-M3		7f124ecf0e124bbb124227bffb2329bc7e92278a
com.softwaremill.sttp.tapir	tapir-asyncapi-circe-yaml_2.12	1.0.0-M4		bfca15e127b1b89433d6748255f222f464df17ef
