am.gaut.android.toolbarbutton	toolbarbutton	0.1.0		N/A
org.apereo.cas	cas-server-support-oidc-jpa	7.3.0-RC1	resources	887759e5a5f33b20d39e2c921b6b9d6f5f150064
org.bigraphs.framework	bigraph-visualization	1.0.0		fd29bfbd9e2465d9700b0e4a40de63129844dc8d
org.bigraphs.framework	bigraph-visualization	1.1.0		108b1c416ea2027d897069023d0b5de335a3151c
org.bigraphs.framework	bigraph-visualization	2.0.0		964d46c9b08d189469ad4691083044623e760932
org.bigraphs.framework	bigraph-visualization	2.0.1		71be4d3b4076b9eaf1d5196c7f63c0f3df069635
org.bigraphs.framework	bigraph-visualization	2.0.2		b79fe19778b1020fe13f4a3c3bbafcbc612cd875
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.0.0		8d122d61dcfb1f574e1d9ae0d63408fd080ace18
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.0.0-alpha6		d379a1a353a155b26b79a8fcacd01a1c9643c294
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.0.1		85f9237f14b8b51f0f87ed063a8f2eadeb09a39c
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.0.2		ed569c5d6082f1dceaead83139a59d15d47a0245
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.1.0		85d06314696df2c7e7280ca8ede69b87922b0e7c
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.1.0-alpha1		b34b8565086202d84819616d6f6650540084bcd3
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.1.0-alpha2		6c25e5454b5eeb0281ed1b2ff9bcae19bcf5bd40
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.10.0		90485097dc75800b81870661283ecfa82e7a165a
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.10.1		3c745960c5755da9a262b17f30e50e97e65df20a
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.10.2		608050675995aa1f4807148385ba575cd2100fd3
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.10.3		506489bbeb432fc20aa43a1bc18295583fa20f4c
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.10.4		a52e3630a9e2772daa1e493a7cbb279c3fb51765
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.10.5		6a066475f75e02acbb5e354c67577b5e383ad9ae
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.11.0		2bb0aae0a19e33d1cf3426ef86800a2194503db5
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.11.1		ed0a05aa3227ead5117b1f5a38099cb0dc85f4f7
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.11.2		40787d03f531189c654b7fc7afd836b499fac950
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.11.3		fe35c43622fdf3b5c6f8ce2332e814a4cae46bc3
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.11.4		63f20cd9d7bb230c4a31626c2a0a56df324fea94
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.11.5		c75b9197378dce0f2635b67148b6b3cb5b24b5a8
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.11.6		03507b014a64fceb1edce0287a0343add3decdcd
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.11.7		7be19da7edbaad53967a91acea93bed36595e433
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.12.0		c72c1cb7756bc24f1be9613c9f553a4ef6df56bd
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.13.0		266d8805bcc239c81128b1b2617206fda0651520
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.13.1		226f89bc1274465a03c99cd8bc96915357014c7c
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.14.0		8090a9b90e868a3c3073c6a5a5789c673228b022
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.14.1		1751e77ccd7329918c5987913b11268941ecba8a
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.14.2		a25e8329cfae07c3c80e93f5140b02e685af3b76
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.14.3		b237389fc893d3eea856489e5e8a1673ad77fb45
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.14.4		15f659fd4b3b10ba837adf1c82c8a5977d136166
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.14.5		b9379bd6697ae1fe2217dfdd4622d3a67bf709c3
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.14.6		950d6514407f5a762d7e5ea0a1afb07260693fd6
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.14.7		7e66e44b40a63e728c48c821108584737caeaee3
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.14.8		335657bf1cda4bb9d10ea62281b7dc0294180700
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.14.9		bb77148344d7787b38eed544671f3b4ca6337d79
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.15.0		a2a1352ae600ae0dfdaa2cd117e30661f842fad8
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.16.0		23e1f13d36b59308989b1531157a93b0713bf3d7
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.17.0		f040d574e9ca5bc56ba435a4c0306beeeadb2a1f
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.18.0		91a1ccc276d1fab9155fcd3e37752d08db240b17
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.18.1		1e41a32db69151ac20cf5691e18b60859b271949
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.18.2		73be1f28a29e0fa26bc0665f02bddc5bfef3ac9d
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.18.3		5ed0c681e5e39c114646c61ad9d153d6c70484d8
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.18.4		952ca6b0964a3ac8aa71ff6604f3075af24902a8
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.18.5		1b579d12d30cd8e693abb246b9d232a9ac438ced
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.19.0		4eb4b3688245dee00550431eefdea6a69b8c98ec
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.19.1		2fba11d8a703c30685221a323386d9c75f52e1c5
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.19.2		8abe11782b4c000760f121480df0902740c32a50
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.19.4		5f30096720e20c4ee63d0dd74558be4c0c7e07a1
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.19.5		e7ff9151e92b89dde67529d016f9ef51eea96b1e
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.19.6		19acd575b461eaa5ad6d8699b0589c4a459c8788
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.2.0		dd96df4e31d284fc56ec1fbd027f087f95b03b96
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.2.1		78cd475f84906eeb3749074d3bf56ef54db5f560
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.2.2		f3221f3801afda4b6823d7af1f241a9034abf9de
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.20.0		6ebe39f43aa8168a159877225ac94da8bdb8009b
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.21.0		acba5ba70c22551ed31a4f1b0ff8849d6ce1ffa5
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.22.0		f15e09cd482b1148e1ce5fee5942caefa1d01828
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.23.0		b8d290db716a49a6c2d16d65c7c3261bd8d703df
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.3.0		681fb8adbf79c8de66ba431c13627cc8aeb31cf1
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.3.0-alpha1		11150560ea2e3d4b013e3f8459a14b66a28825ea
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.3.1		74726fb095d40f3f322e7c2e0dc8c937c9ae6e1b
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.4.0		aa0ca20acbce956091bec22796c57756b914e196
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.4.1		9fb51b80f03d708c23b60d086664809a3b13c06b
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.4.2		eecc9f47bdc804ac22dd447c141bb35cefd89759
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.4.3		3e6f433206165b4ad52d75971178875b6e9aa6ea
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.5.0		32ab0f5e5e2351ca9d4700854291ae1ea4feb61a
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.5.1		6a30c9c3cb43bafe6c5e8414eec9726e6ea4e93a
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.5.10		01653b4c5a5f7810938f810420cdd143dd70de60
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.5.2		433f975a2f853f31c87b05eb6cba12e10954a407
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.5.3		316ca2591faea4908854b13040ac182181fc3099
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.5.4		11904101fe4d21320a8a441453ae151e7414dc9c
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.5.5		e56754d7aea400e4d77495f77e6e3776814272a7
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.5.6		26075eed8ca5e14f8d09e7bb9bc1da37c3b2f098
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.5.7		65f677319e01e94b86dc3c55dff8276e6b6b7d3b
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.5.8		a6ca51340ad0d9063b388ac03adb5c7fe102d7c9
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.5.9		467647cc476f02b82e796b1b18907020b4efd073
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.6.0		3d3784a4ac07762ec0ea7931e6f11b36dc3f8314
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.6.10		11b20dd714994b56bfc8729c2429824302b982ca
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.6.11		b002b1d3a89a44f113755f16107280ddc4905e75
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.6.12		54cc2a2f888b2f1028b0b406516a3e1e7aaf5cff
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.6.13		7577643bb6920af8863f043b77373fa849f75323
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.6.3		81a67702f4376c77854e139be8feda132ca9be6c
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.6.4		58f1703fd228d98cf1b22e07c3d36337b7589b0a
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.6.5		b20eecb0ae405b8ed6252beba780c548cf561d9d
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.6.6		03b87a17b08bc63a5a89803fbc2c7811565b1d0c
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.6.7		e67e245adedfc261006fc8fb0a49e37ae71c0353
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.6.8		26429629cf60ae7dba8b0052dc6fe198ccc3a58e
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.6.9		8d8b7531dd9ff63d1260ebb993559b19e510279b
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.7.0		4c56c772df107357c5849960c39fd26c6a577261
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.7.1		7f6b748e7791e14ac91bb0bc142d834a598cc37a
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.7.2		ee3c5479eaec123aec1c1086c8ca91ce4d4eb9a1
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.7.3		44c8a1f3cb91ca4ef9bf2318ae59e48f5d3dd07f
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.7.4		5b8390c7b9a7883bae55c397c016bdc0b9a827f7
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.7.5		a8cae33bd6c30a20a3f28d3a2f71fe849a96bcbf
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.7.6		6e5acf7785a9d109a3f6d0b37957d0eccb918e5c
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.8.0		6467870f1c528edfe7841fe7ddd5fa101ba5213d
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.9.0		a49e06f374df46c117261b6085ff432109c8aafa
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.9.1		7595501124a3a4ea46d03cf211c43d2bba1ba54e
org.camunda.spin	camunda-spin-dataformat-json-jackson	1.9.2		5b7501514cc9292ea37e257ab0f96c2de14c1213
org.camunda.spin	camunda-spin-dataformat-json-jackson	7.22.0		5b09c10143eebc1604dafc7a119df18183bb2fec
org.camunda.spin	camunda-spin-dataformat-json-jackson	7.22.0-alpha1		592251c1fd4e1cc0316e8744fec80fc04d32ffd4
org.camunda.spin	camunda-spin-dataformat-json-jackson	7.22.0-alpha2		7e89e30afa4e15f72668a96418f98535d4b1ff31
org.camunda.spin	camunda-spin-dataformat-json-jackson	7.22.0-alpha3		c12db2d6515f2176bf7821bfe606fc66e4484736
org.camunda.spin	camunda-spin-dataformat-json-jackson	7.22.0-alpha4		302331b627968c96d3a8886e4018c62735e8f371
org.camunda.spin	camunda-spin-dataformat-json-jackson	7.22.0-alpha5		cf2b771b0a853a629ec4f8f84c4595b14d730d67
org.camunda.spin	camunda-spin-dataformat-json-jackson	7.22.0-alpha6		6d503d485b5e64d04b8db385e8fff5b4775c9aef
org.camunda.spin	camunda-spin-dataformat-json-jackson	7.23.0		a8676f5bac34335e999023be1be11ca70403e280
org.camunda.spin	camunda-spin-dataformat-json-jackson	7.23.0-alpha1		1a079932d56bac8f267b28f8d5b123cb7c76626e
org.camunda.spin	camunda-spin-dataformat-json-jackson	7.23.0-alpha2		0b4475bd68c80b707f966c8887a4cea06b62d963
org.camunda.spin	camunda-spin-dataformat-json-jackson	7.23.0-alpha3		8a86bf7a1ca330c629d34f47e77d424f7648ac93
org.camunda.spin	camunda-spin-dataformat-json-jackson	7.23.0-alpha4		1f1cbae1474c48ee3e75366c1b04b88d619a737a
org.camunda.spin	camunda-spin-dataformat-json-jackson	7.23.0-alpha5		42062424f6e5ace940cdb05a1d008e58c1e67aed
org.eclipse.birt.runtime.3_7_1	org.eclipse.datatools.enablement.ibm.db2.luw	1.0.2		bc99e774e1b7b7e73960d4256dca471b4764cabb
org.eximeebpms.bpm.distro	eximeebpms-sql-scripts	1.0.0		d25cb590694b5bc99b24850190262da5ae937e83
org.jbpm.contrib	template-resources	7.10.0.Final		fc4d4fe0bfe894b172306e45c06df35b0c00f57b
org.jbpm.contrib	template-resources	7.11.0.Final		b8144613186fcd20aefc3955b104cedf52096020
org.jbpm.contrib	template-resources	7.12.0.Final		2dd36dccfdb794570eb16a7cb404e69169278f5c
org.jbpm.contrib	template-resources	7.13.0.Final		5b95f56f205d7839952d23386aec86050a025afd
org.jbpm.contrib	template-resources	7.14.0.Final		d9faab69dbef28179aebb88ed350adb6b0c529e4
org.jbpm.contrib	template-resources	7.15.0.Final		f7fa0db8a8120dd1cd33e9c51e7bcbefc636fee2
org.jbpm.contrib	template-resources	7.16.0.Final		c929a127501daa32f727f431ce017308064e5012
org.jbpm.contrib	template-resources	7.17.0.Final		e479a65bd9a61d0bd7476860296e034e7758ca06
org.jbpm.contrib	template-resources	7.18.0.Final		2718b3bef57adad31ca0bcfd3e9887c8c6a089ec
org.jbpm.contrib	template-resources	7.19.0.Final		7cee4dec4d3352b95d5f9035b670ecdef85d5a5a
org.jbpm.contrib	template-resources	7.20.0.Final		4efbe3839f83d8a439e82be7ea882f41257001f2
org.jbpm.contrib	template-resources	7.21.0.Final		b9d5a689185e7c9db469d26414f3d759b1ec74ad
org.jbpm.contrib	template-resources	7.22.0.Final		72be49b94395be6fe79c95716d538320462624b3
org.jbpm.contrib	template-resources	7.23.0.Final		e16c22d942a4e546e2ae602415fd48f00d5fde34
org.jbpm.contrib	template-resources	7.24.0.Final		43d582f6c36b75af412603772bec87c7acb1f450
org.jbpm.contrib	template-resources	7.25.0.Final		678569164a79de686433d2e0df7d2a526713d475
org.jbpm.contrib	template-resources	7.26.0.Final		4337ed203feb02e05d8ab4180955a8ba7a359e92
org.jbpm.contrib	template-resources	7.27.0.Final		86bbc0bda33004268879ef95e6d017822983f174
org.jbpm.contrib	template-resources	7.28.0.Final		e13da6bc223fa4c762d2063c09ec3825f0b76c38
org.jbpm.contrib	template-resources	7.29.0.Final		b18203142b1410548e2ca3934281146ea34b730a
org.jbpm.contrib	template-resources	7.30.0.Final		f38c6584e330b303a286f9f8895784c16f452133
org.jbpm.contrib	template-resources	7.31.0.Final		8f06730dba8c775a112ceeed465b3c91f40c03b4
org.jbpm.contrib	template-resources	7.32.0.Final		1c29139cdcb88b2cf6f8bf3e7cbeeda4f5e4f349
org.jbpm.contrib	template-resources	7.33.0.Final		38fd1e0013521024a1630eb4f0362d71479e4b1c
org.jbpm.contrib	template-resources	7.34.0.Final		f067c80b2cdcfc94cbad31b5a9905862cfb8bf7a
org.jbpm.contrib	template-resources	7.35.0.Final		fc2f48cc44545b8864513e32edb6cc850453891b
org.jbpm.contrib	template-resources	7.36.0.Final		2926bf1f548ba0395aaeeee8f6237bf52116b721
org.jbpm.contrib	template-resources	7.36.1.Final		52be127185099b083c3c4e6f80e8e054f86da6eb
org.jbpm.contrib	template-resources	7.37.0.Final		2dc883a60943fe446c39c30dff5e96164683bcf6
org.jbpm.contrib	template-resources	7.38.0.Final		cc034dfbb9184f9192f9c2d098634cfff60d5993
org.jbpm.contrib	template-resources	7.39.0.Final		59f88ea732b00e11c57329d9a489befaf0ca173b
org.jbpm.contrib	template-resources	7.40.0.20200703		e08a054a28d118df6d176afbd88cebbc6be67905
org.jbpm.contrib	template-resources	7.40.0.Final		e305b5e42eca8bb8d573bbb213d2951aecd6e9ab
org.jbpm.contrib	template-resources	7.41.0.Final		8472b76898b5437b203b0702ef50cc57b84caf66
org.jbpm.contrib	template-resources	7.41.0.t20200723		f7357d2f66a54fac83d64b91efb85a55c3f4e8de
org.jbpm.contrib	template-resources	7.42.0.Final		a98e83ccf5a223799a1f11405e2ec9edcef3f397
org.jbpm.contrib	template-resources	7.43.0.Final		b878a130a3f4951b638f772e34e57b69bfcc8f57
org.jbpm.contrib	template-resources	7.43.1.Final		d53ce0b18c7a2e2f20ee354dbdc3f77711eef9dc
org.jbpm.contrib	template-resources	7.44.0.Final		b970ee89d98acc8fc353c00cb0dcbd02bc2ba07c
org.jbpm.contrib	template-resources	7.45.0.Final		7470a5004ef7fe36bb12112d5c5da8535bad2064
org.jbpm.contrib	template-resources	7.45.0.t20201009		4b8d7ca473e1743fe71c8ca5f2b207a7f4c101cb
org.jbpm.contrib	template-resources	7.46.0.Final		ffef55439f3748a5fa16a7420cd63a96c5c15d58
org.jbpm.contrib	template-resources	7.47.0.Final		6cc60018c6b91785c3ed372797bbb0cdba3d3338
org.jbpm.contrib	template-resources	7.48.0.Final		0cecce25d5deed7fdd118fcb6bbd3a4817ee5a08
org.jbpm.contrib	template-resources	7.49.0.Final		1944fde1b7c1437678e77bcfb6877271d3d338d9
org.jbpm.contrib	template-resources	7.50.0.Final		822a1355a66426ed81af7e19dd93663c8b2f1298
org.jbpm.contrib	template-resources	7.51.0.Final		eb85370841425ecde137ba55b0143a803febca84
org.jbpm.contrib	template-resources	7.52.0.Final		edb00b6c9a42aa33ce8ae19420fde60388e832c1
org.jbpm.contrib	template-resources	7.53.0.Final		373e2b636d4a4f5f02bae7cb5f1da7066238504a
org.jbpm.contrib	template-resources	7.54.0.Final		d191900aa5a13d146d376ae0064bab2a3ce893fe
org.jbpm.contrib	template-resources	7.55.0.Final		141abbabaefa7ab5a2fe1191bcf21d958fbb9648
org.jbpm.contrib	template-resources	7.56.0.Final		aa0649c6b9fd5c7eb3a390e8168cf91d1ee1127e
org.jbpm.contrib	template-resources	7.57.0.Final		0256e806b8d4e4b1a06ed839390dc6c3a7e9f0f5
org.jbpm.contrib	template-resources	7.58.0.Final		069758bf5d4aa2b52e4ceaf09596ed911b32d735
org.jbpm.contrib	template-resources	7.59.0.Final		3c75cb9d123e971723b06cdefa60aba23a12ce55
org.jbpm.contrib	template-resources	7.60.0.Final		6720355f71132fa2d8e096a1bb789405ba572252
org.jbpm.contrib	template-resources	7.61.0.Final		753c3955c8178dca51d6f52563244572954fe7f6
org.jbpm.contrib	template-resources	7.62.0.Final		ba19f0031be30161f65402428cb788c5fa8d761e
org.jbpm.contrib	template-resources	7.63.0.Final		14cad1e7224bb43035cc011184ce842340bf282e
org.jbpm.contrib	template-resources	7.64.0.Final		4f8759a0f363a2368b93766c86bd4c8d031f070e
org.jbpm.contrib	template-resources	7.65.0.Final		d1aeaad33afd6d053d8e4d3d24dcf0cd1281251c
org.jbpm.contrib	template-resources	7.66.0.Final		12e793496ddf7a8be43eb8df6c764f73de56f512
org.jbpm.contrib	template-resources	7.67.0.Final		d382b78943f122b7faf0371e8230e5ef88f04de3
org.jbpm.contrib	template-resources	7.68.0.Final		35bece59677e04c211902a63d1f0b2eb2e470d4e
org.jbpm.contrib	template-resources	7.69.0.Final		75cf514c4452b269bd3b647476503a819c58af46
org.jbpm.contrib	template-resources	7.7.0.Final		5915ede3476f2e90944f80be19d58cf3bf384ca3
org.jbpm.contrib	template-resources	7.70.0.Final		89bcbae4c4f93175b4e9f0557c891d359883f350
org.jbpm.contrib	template-resources	7.71.0.Final		d6ad118e859b8efeb79414564c5624475be67bb4
org.jbpm.contrib	template-resources	7.72.0.Final		f4aa82da330d2a4c5718d3d9c5152095c9555e3b
org.jbpm.contrib	template-resources	7.73.0.Final		42db1806bd8f05aff03631997bb98cafd373ed93
org.jbpm.contrib	template-resources	7.74.0.Final		4b81d92a69345f52152329a6c952572ded7642f0
org.jbpm.contrib	template-resources	7.74.1.Final		3728bfd67080c70c7bc98868824543ed19550b99
org.jbpm.contrib	template-resources	7.8.0.Final		59fec2669e19c5f5ca03ced7792c81ed3f67f7ab
org.jbpm.contrib	template-resources	7.9.0.Final		061275af580784dc36b48a5f906442545de89653
org.netbeans.modules	org-netbeans-modules-php-smarty	RELEASE100		5167975f376ca3d156c9d202672e87012315393c
org.netbeans.modules	org-netbeans-modules-php-smarty	RELEASE110		02703f74b4b069477a5f698136904a0cde2f9700
org.netbeans.modules	org-netbeans-modules-php-smarty	RELEASE111		8d82261a6d35aea1840049738abd7a076605c7eb
org.netbeans.modules	org-netbeans-modules-php-smarty	RELEASE112		a4dfcb58c72d743af9219ef5d7d8353ca8472e2f
org.netbeans.modules	org-netbeans-modules-php-smarty	RELEASE113		b64bcff29ecd6e0488d93c954c614162b69d14dd
org.netbeans.modules	org-netbeans-modules-php-smarty	RELEASE120		69e9c5b7e22d5434ecc1242bb94562f890f97021
org.netbeans.modules	org-netbeans-modules-php-smarty	RELEASE120-1		92ef972476d89254447dbbe62d0a6713973bba19
org.netbeans.modules	org-netbeans-modules-php-smarty	RELEASE120-u1		f04eba0b98f83efdbfbc231de7074a35a66e6226
org.netbeans.modules	org-netbeans-modules-php-smarty	RELEASE121		945045011ef9f210a3eb14d719e3f7ac674057fc
org.netbeans.modules	org-netbeans-modules-php-smarty	RELEASE122		170bf7c48ef6b180e5bcb38084942fbd9d96c85c
org.netbeans.modules	org-netbeans-modules-php-smarty	RELEASE123		80bd9fba5670d693a69fa373930daef176232505
org.netbeans.modules	org-netbeans-modules-php-smarty	RELEASE124		01d7e8b7894b1213a55a526eb7add669fddcad3b
org.netbeans.modules	org-netbeans-modules-php-smarty	RELEASE125		ebc25feca59184a896882e197f8839bbfb62391e
org.netbeans.modules	org-netbeans-modules-php-smarty	RELEASE126		3d97d1d838241c8196591102ed145f2ccd91d019
org.netbeans.modules	org-netbeans-modules-php-smarty	RELEASE130		348a32f81812fe8bab357850e86c62e5b80d5f14
org.netbeans.modules	org-netbeans-modules-php-smarty	RELEASE140		8d980856054114a444866a03bcef5bf6869905b2
org.netbeans.modules	org-netbeans-modules-php-smarty	RELEASE150		48a3d0f5ec7c77607f53a0c4fda8b10af4fa492c
org.netbeans.modules	org-netbeans-modules-php-smarty	RELEASE160		0f20193d4af4a6d85b6a5cfab61741c8383119a0
org.netbeans.modules	org-netbeans-modules-php-smarty	RELEASE170		042ca41a4722ea5b0bd4ac14ccca34ee2919726c
org.netbeans.modules	org-netbeans-modules-php-smarty	RELEASE180		eecc19e2fae506c241fe4a34569e9aa5b4fb019d
org.netbeans.modules	org-netbeans-modules-php-smarty	RELEASE190		185c1909a6a6e1f0be92bbcc9faf15a0567d7819
org.netbeans.modules	org-netbeans-modules-php-smarty	RELEASE200		f8296b57e98dd61ccdad100490f885926e628978
org.netbeans.modules	org-netbeans-modules-php-smarty	RELEASE210		e44d8beb003b27b3c1e0eaea7d610ff7cbd54bdf
org.netbeans.modules	org-netbeans-modules-php-smarty	RELEASE220		1f9bba53a4c050e9dd894fbdce2458fe5534edc3
org.netbeans.modules	org-netbeans-modules-php-smarty	RELEASE230		6c1c50e78fe819c272977c27953ea9d57a67229d
org.netbeans.modules	org-netbeans-modules-php-smarty	RELEASE240		4eaa9d3daa7ec624dcbfee6040e7cacabc827405
org.netbeans.modules	org-netbeans-modules-php-smarty	RELEASE250		11e9494885cacf8e2f556ea590cf370f5fe327cd
org.opendaylight.bgpcep	bgp-evpn	0.10.0		cd4b60f0ce89afaa3465d3446cf43e4ecc4951f2
org.opendaylight.bgpcep	bgp-evpn	0.10.1		3e0164908e506efb4728f449ed37aebd5237216c
org.opendaylight.bgpcep	bgp-evpn	0.10.2		37b59befc37fe1de56f5947c6cdeaf4de58d541d
org.opendaylight.bgpcep	bgp-evpn	0.10.3		910e2150e6ff04f24417a3204fca2ce8d3cf3514
org.opendaylight.bgpcep	bgp-evpn	0.11.0		07535c09824aab9575fed5f5d0561fac732f7d88
org.opendaylight.bgpcep	bgp-evpn	0.11.1		64d861b2e38b362a9f3ba253fc37d6a312c65fd2
org.opendaylight.bgpcep	bgp-evpn	0.11.2		00a3da0a26a543af3abcdeff7dcd807a34a2ca2f
org.opendaylight.bgpcep	bgp-evpn	0.11.3		c69f40d8158d01f4c840bcd01a66f69777ab890a
org.opendaylight.bgpcep	bgp-evpn	0.12.0		f9459dbaf23f5c2c45febcdd073234a72d85420d
org.opendaylight.bgpcep	bgp-evpn	0.12.1		0842aaffb140f8d76c999cc3ff7b15a172d0e49d
org.opendaylight.bgpcep	bgp-evpn	0.12.2		3347cc1a169f174e088682544cbdc7642c86154c
org.opendaylight.bgpcep	bgp-evpn	0.12.3		0b6b1c5fb5a928df63b9a9a56154ba24acb4f8f5
