org.codehaus.wadi	wadi-core	2.1.2	-	a4cc70753e8538869e265e10ed3f9b7b41a1ea27
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.0.0.Beta1	-	0c0c807697efbbbb4fd968ef64239e5538a7eae8
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.0.0.Beta2	-	b8ae6efc8f1f5b068bbf4ce77136c10d08b20e66
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.0.0.Beta3	-	7f08161a77be63e822af0bb90c6a4641eab98aa9
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.0.0.Beta4	-	00cdc6ffdb3f93069c26772398a58c4ca6f02d87
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.0.0.Beta5	-	a181f36bb386a46233520ce12e2ff6585edc3b96
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.0.0.Beta6	-	c21a80091da2a81d4c09dc873d983215df7aad61
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.0.0.Beta7	-	18f71a553c2b01a248c884d798561a0b5437f836
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.0.0.Beta8	-	782dd97033d972e5a3195be03e3b5d4d3010d304
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.0.0.CR1	-	fa31c8723f365952e5062f6857d9df4b0a4169ee
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.0.0.CR2	-	8ada3f356c672914c3aa7a672c7f2e449ec7fdf7
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.0.0.CR3	-	48fb2fb6855573a3fb2d7220d3dd6df9ab426c68
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.0.0.Final	-	0eef2801f68c86825afb36f12b13964bc11fd397
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.1.0.Beta1	-	f4ab0804fabda400ac24a4938245df6ba4e062aa
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.1.0.Beta2	-	5e6d3f760e6cc83bfd9e1db906ec0cb39f15559a
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.1.0.Beta3	-	9ce8ff89753d4d8aad91e7fde7ce3edcd1652b9d
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.1.0.Final	-	9bec30a7be9e16f3f13167921b86df41bbf3f481
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.10.0.Final	-	32697d28f95934394f87347b1cc7cefcc7cda9d1
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.11.0.Final	-	de28ef5bcd2054773a88a995d7a967478a43b0d9
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.12.0.Final	-	a9e199f320f40955eb58493cb79b83b5eb46ea69
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.13.0.Final	-	cc481be716b34d84f7ebb18a4b7312fd6c5e5123
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.14.0.Final	-	05fc019c6f8625cbf92e9021ce12d50933924bc1
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.15.0.Final	-	67c96b53dce375067f6b44e2297eb6381bd2a3ab
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.16.0.Final	-	8f1b5e40d49831b93fdd425235f9b6b091f3fb6d
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.17.0.Final	-	271f6a4ea7da0c8bc733a60bca3bc95d52663b27
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.18.0.Final	-	1b78e2c0788298f016f3ea1e3c81e300a7ddb771
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.19.0.Final	-	ead6c26c30e3f2220cfc142bce7c486097d33d4d
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.2.0.Final	-	59959c16eeb9b7fd6b0c6f786d6780606790c2a5
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.20.0.Final	-	8189a6b2bf803fb8a7d3e55c09a31a2bb259637b
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.21.0.Final	-	96805931db0815f7bb2f81f46a1d954402d1d55c
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.22.0.Final	-	cab39228761f7c077f5e40255b9bc6f9f8657a91
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.23.0.Final	-	42f723bf88bec66c2f7137f166aa8481d52a207e
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.24.0.Final	-	c2db54fc1e31e24df1c9153fc271556d567670c6
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.25.0.Final	-	dbd2d04ee532a8881c6ea58d916205224c6ca91a
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.26.0.Final	-	b2578d017dd45d46d0efedd6ad5941a7df6435a0
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.27.0.Final	-	4626c0eb74720f9dfefef23b99c7b99289c09a8b
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.28.0.Final	-	b2cfaa30a9b9fef07598425b0e2eb1a52391d997
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.29.0.Final	-	84b6294fefaf18b770e2720fe3d08eaede4bd1a9
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.3.0.Final	-	f3e62fcd1bd419e819638b11a9f6b8c6b2eb0ee1
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.30.0.Final	-	5be1e34a055aa9fb59042381b14ac527b8b02774
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.31.0.Final	-	9308a32af2ea7a2f07b6fd22ccf5343724dd4ef3
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.32.0.Final	-	f202e82cc532414618b8cade2cb6976ff3dec0da
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.33.0.Final	-	fda3c355998e2efaa5c33643f530227c3a7f659d
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.34.0.Final	-	743a4fd549b29b5268152c9163540dfcc4b353bd
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.35.0.Final	-	947287ab798be0b127510e1619ad5ebed6da1d11
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.36.0.Final	-	d77072f5db1dfc1efa4ec42e8156d27e750ece07
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.36.1.Final	-	b7767d51ecb82cfedaff2982dcc7bb94696e851c
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.37.0.Final	-	be303c6bee77ae53d76114b07258de767897a2c6
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.38.0.Final	-	f77b8773ddf06542c5c5a5b67912c680c4e693b5
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.39.0.Final	-	55cb8accdb44223675346a4db8c0aabcfd4184d4
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.4.1.Final	-	efff812e6cd3f0909d9afef659d1b6c3dc8aecfa
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.40.0.20200703	-	025a32dc405962f873ff75705104c696f00e5ed6
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.40.0.Final	-	3ef54ed786c6b7a447c9006c75e2a765ff64f619
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.41.0.Final	-	2b01645f03b1c7f9cd39acdf50053ceddb3e5f2e
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.41.0.t20200723	-	7679b61ad7d7662f5ff234dc50aadc3b1cb845d8
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.42.0.Final	-	aa7265429618178df13e503721f0c2f55e222842
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.43.0.Final	-	b7ffcd317b3355623c319ebd7982261e686eed14
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.43.1.Final	-	874707fefd86dc45158c17abe57fa175489303bc
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.44.0.Final	-	3f54553e31085a90cb6bf3d840ddb90906e63d42
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.45.0.Final	-	04d72e53547caf0828c893a4fb47aa9fc2868383
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.45.0.t20201009	-	62537e56b025db43625de4588bbcaa70e7f1489f
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.46.0.Final	-	5ac4590644f758fbc682161f133561a5b38c20e7
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.47.0.Final	-	d62c6d766bf52d1a3f223312cb6fd5829399ae36
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.48.0.Final	-	d9eaec13872cb1ae94574f029bc55753462ac915
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.49.0.Final	-	4ba2d31a30fbafa0772ca686e55049ff5daecdf7
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.5.0.Final	-	cfe9bdf05fc8a5c3120ec9615864c1410b3afca2
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.50.0.Final	-	ff560b7f415780ad3f6e7c7cf01f694f79c45cdb
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.51.0.Final	-	9d7ca7d6cc857d612ac26dbd16035d9d6336e128
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.52.0.Final	-	1818ed93834f63e62fc67af5d241e4d6c8671119
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.53.0.Final	-	f7ba35903dc3b6cc6639c37d3a68248f165c3698
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.54.0.Final	-	c567a19ed3249fd0858a174dddf06e4b06e843db
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.55.0.Final	-	1c043d3bdc767b2cd31b089ce3a77e5d30f02462
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.56.0.Final	-	c03e10207b4cded28e9bbc49e6f257e08b6a8418
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.57.0.Final	-	cac5a3494ef3a2071bcdb6766a231c6d019eb9ed
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.58.0.Final	-	ebf1b95a690af56a02d55655a685c8d40937ab22
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.59.0.Final	-	e0596f350a88fc1fb4a13d5c18a1af2aaed73759
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.6.0.Final	-	db8b3f17746a12ce747a9c91306b690e1a7167b9
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.60.0.Final	-	c9fa942d93d3a49238439f60ace4d3cd86dc267b
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.61.0.Final	-	7d3dcfa09eef56e1b79ec6aed8b368fac28b8eb4
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.62.0.Final	-	5d37ac2f0d175316e7b58603eecb6e6ab929817b
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.63.0.Final	-	5f1902aa643a7f55e808688393c101bb37b45a60
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.64.0.Final	-	31b9fac2d0c44b281614613c9c6283c975a413e3
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.65.0.Final	-	8d6dcbdcc48979bf48ad1bfcaf2ca6fd5722ba8d
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.66.0.Final	-	28fe9e288c9c150bbf6386d269e989a36df8890f
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.67.0.Final	-	9b1a2fb6be396ebe70b153090d884dc6d5d567b2
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.68.0.Final	-	0d5b3e50efe79c49a08ccc15eb1ff9635e3c25d8
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.69.0.Final	-	7d0b6b385f924b6742b8d004099dd1085ca26c01
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.7.0.Final	-	3e44e898434406a65e21b87a4868dbe7512fe099
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.70.0.Final	-	57847bf818706de74264353ac7eb99d15164f70d
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.71.0.Final	-	88c1af6525c111442c79798f69f9028ed27b76bb
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.72.0.Final	-	35a79c8e5f6a97b2a876d59b50334bfdb49b0dd0
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.73.0.Final	-	6d782a50f207785a804e7d70b0f8e2c26912b1fd
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.74.0.Final	-	7c63abbc8fdcafb1b7af8fb0152f60a630af5f75
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.74.1.Final	-	6b2543dbbd8bd03684d84951521cd392476c299e
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.8.0.Final	-	5b6ddeae3e4bdfbc3513f67f0c3f6e5d70713acf
org.kie.workbench.screens	kie-wb-common-examples-screen-backend	7.9.0.Final	-	3d3eab43f6da5d87c26657710fdc1e04e5d27dad
org.ladsn	ladsn-security-browser	1.0.1	-	a4087553c11bdb23ff02889daa7f271e378bc9b5
org.neo4j.server.plugin	neo4j-cypher-plugin	1.5.1	-	f11f9df4c3de23cb9cb9625ead6a37a8e60af018
org.neo4j.server.plugin	neo4j-cypher-plugin	1.5.1	1.5.1-docs	dcee69ce254987a340f83c29bc47d1854626bb0a
org.neo4j.server.plugin	neo4j-cypher-plugin	1.5.2	-	d6c00c301ad1d74ebeb1e592e33e7f768ad10783
org.neo4j.server.plugin	neo4j-cypher-plugin	1.5.2	1.5.2-docs	091d2be595c15953409ba4a470454e09032772bc
org.neo4j.server.plugin	neo4j-cypher-plugin	1.5.3	-	db5a83a9fa228d0922437c3d361830a03777865d
org.neo4j.server.plugin	neo4j-cypher-plugin	1.5.3	1.5.3-docs	304481d72306a9a5dccf61a655b0320b1385c4b6
org.neo4j.server.plugin	neo4j-cypher-plugin	1.7.2	-	ea9a7524a0a2ca7511f2a9447dd448b5e5bad9e4
org.neo4j.server.plugin	neo4j-cypher-plugin	1.7.2	1.7.2-docs	6d7e0f916041b149856795bb8f5c3e22663eeb22
org.neo4j.server.plugin	neo4j-cypher-plugin	1.8	-	35756c835a8568541ab94c3e0f1fa582af8abed5
org.neo4j.server.plugin	neo4j-cypher-plugin	1.8	1.8-docs	c20843bf073cc45d39b0dbbbd34bcde3a77ee527
org.neo4j.server.plugin	neo4j-cypher-plugin	1.8.1	-	b9c599452c1a40d3dc6de2191f2c3f2271f081bb
org.neo4j.server.plugin	neo4j-cypher-plugin	1.8.1	1.8.1-docs	fd432585f3f1c36087df5203a8e3a50fb3444e8e
org.neo4j.server.plugin	neo4j-cypher-plugin	1.8.2	-	e8bd32e63b4d8aa9d041bd805e6872de91679707
org.neo4j.server.plugin	neo4j-cypher-plugin	1.8.2	1.8.2-docs	76369b36a95557b406f2b15f8082d7e7e06666d4
org.neo4j.server.plugin	neo4j-cypher-plugin	1.8.3	-	a129c8123ac12d8a2a3a911f4b0e76256ea5da37
org.neo4j.server.plugin	neo4j-cypher-plugin	1.8.3	1.8.3-docs	5817bfd8c6f514ad7a91bb9578bdc8051c4f1581
org.neo4j.server.plugin	neo4j-cypher-plugin	1.8.M01	-	ead63d039c0802fa250b65f9f8265f40c3c3cccf
org.neo4j.server.plugin	neo4j-cypher-plugin	1.8.M01	1.8.M01-docs	3e0aa895d06ea57f0d45463207e3cd6c4edff1e4
org.neo4j.server.plugin	neo4j-cypher-plugin	1.8.M05	-	8c06fe5cb34f5ea91b5025f1ee128612eda9207f
org.neo4j.server.plugin	neo4j-cypher-plugin	1.8.M05	1.8.M05-docs	d34b788a6083eed8e3875347ae9d28f144ce9d4d
org.neo4j.server.plugin	neo4j-cypher-plugin	1.8.M06	-	f4383870d75f36d7076f2c4ec356fd662351dff4
org.neo4j.server.plugin	neo4j-cypher-plugin	1.8.M06	1.8.M06-docs	25713f9fb1225519ffd51891b0750a0f3680726a
org.neo4j.server.plugin	neo4j-cypher-plugin	1.8.M07	-	31727938324387fcef770e651a080cf561b27e26
org.neo4j.server.plugin	neo4j-cypher-plugin	1.8.M07	1.8.M07-docs	3b9133313550b8aa69127c34cc6e306327412228
org.neo4j.server.plugin	neo4j-cypher-plugin	1.8.RC1	-	f4f887ec163393e6b86b0fed23d7dd9e7f93c39b
org.neo4j.server.plugin	neo4j-cypher-plugin	1.8.RC1	1.8.RC1-docs	a62a4aefa61b32ef18dc48da5f9be4f824829462
org.neo4j.server.plugin	neo4j-cypher-plugin	1.9	-	40861a9abee27972329276e2800118d3e3274d08
org.neo4j.server.plugin	neo4j-cypher-plugin	1.9	1.9-docs	159f132fcbcb02cacedf512323c3a31695b86850
org.neo4j.server.plugin	neo4j-cypher-plugin	1.9.1	-	4d8b4a37208b66a40dbefcd36a3f4b509f95c07b
org.neo4j.server.plugin	neo4j-cypher-plugin	1.9.1	1.9.1-docs	162f252d3cabab8fe0cde69f8eeec3590aa3779a
org.neo4j.server.plugin	neo4j-cypher-plugin	1.9.2	-	dd7ca03b157820215fa25702e414632c1f3c9dee
org.neo4j.server.plugin	neo4j-cypher-plugin	1.9.2	1.9.2-docs	b68e750dfaa4c8cadb56f116af51a6db3e92eea2
org.neo4j.server.plugin	neo4j-cypher-plugin	1.9.3	-	13f382475061831050c1b93161761db9a29e56b2
org.neo4j.server.plugin	neo4j-cypher-plugin	1.9.3	1.9.3-docs	fffa04c6a2c0e32e290853941ac756b7ffb63054
org.neo4j.server.plugin	neo4j-cypher-plugin	1.9.4	-	9fd24e7c912883ab68fdb80a2924290abde18b16
org.neo4j.server.plugin	neo4j-cypher-plugin	1.9.4	1.9.4-docs	b02e0dd124b3661497092a665b7b84ce1f78a54a
org.neo4j.server.plugin	neo4j-cypher-plugin	1.9.5	-	6acb57b5c189f8b349f618208995efdafa316e2f
org.neo4j.server.plugin	neo4j-cypher-plugin	1.9.5	1.9.5-docs	52fd567df122a2587b66dd31cdf6a294b6a0034b
org.neo4j.server.plugin	neo4j-cypher-plugin	1.9.6	-	24360829fa3ffa4da711f522994131d7f3a4f7f6
org.neo4j.server.plugin	neo4j-cypher-plugin	1.9.6	1.9.6-docs	9107bdc26ca9f8c2154ae4dac07ce81ae4939a12
org.neo4j.server.plugin	neo4j-cypher-plugin	1.9.7	-	b225e043d77974d033367e6415e090a3cbc84cc4
org.neo4j.server.plugin	neo4j-cypher-plugin	1.9.7	1.9.7-docs	981eaacb72e05c9cede45d71be303750aab20fc7
org.neo4j.server.plugin	neo4j-cypher-plugin	1.9.8	-	8a73e68324324a4ba0ddd58f7772a3dee8bd9d2e
org.neo4j.server.plugin	neo4j-cypher-plugin	1.9.8	1.9.8-docs	8d9107398fdd8ce0a7c6bc7688c8e52af5de937c
org.neo4j.server.plugin	neo4j-cypher-plugin	1.9.9	-	cddc1704714f91e125c21c6babc1683e86d0343c
org.neo4j.server.plugin	neo4j-cypher-plugin	1.9.9	1.9.9-docs	b6b36eed0cde84decdce5dcd76bd71248979301b
org.neo4j.server.plugin	neo4j-cypher-plugin	1.9.M01	-	ac9550accddd704190d4444a7456a9ad0b7f7018
org.neo4j.server.plugin	neo4j-cypher-plugin	1.9.M01	1.9.M01-docs	7dd7ae97537670c8e88ef1c01b28eddc54f4fb70
org.neo4j.server.plugin	neo4j-cypher-plugin	1.9.M02	-	5d6b521e2d01135c09a8c166b71e52e62184116f
org.neo4j.server.plugin	neo4j-cypher-plugin	1.9.M02	1.9.M02-docs	cb6f38c953aee8de4f296372a45ff3b625973167
org.neo4j.server.plugin	neo4j-cypher-plugin	1.9.M03	-	b95d431aeeafb8c8b115bef2edc1c9760323ac95
org.neo4j.server.plugin	neo4j-cypher-plugin	1.9.M03	1.9.M03-docs	f4bd2dd13185d84d8ff847bc8de167d5287c7a33
org.neo4j.server.plugin	neo4j-cypher-plugin	1.9.M04	-	e97fa9958b6c175f4b934ec3adb20f42ebe40dde
org.neo4j.server.plugin	neo4j-cypher-plugin	1.9.M04	1.9.M04-docs	320276171e64531fea500360fffe00024fc38f20
org.neo4j.server.plugin	neo4j-cypher-plugin	1.9.M05	-	70d902e2468baf4da3c263f3592d012bec055d7a
org.neo4j.server.plugin	neo4j-cypher-plugin	1.9.M05	1.9.M05-docs	5966dfb2011e22159423dde5f47f5594e150b116
org.neo4j.server.plugin	neo4j-cypher-plugin	1.9.RC1	-	ed2460e0b0bb761aba7697a51cfb625e2a3678d2
org.neo4j.server.plugin	neo4j-cypher-plugin	1.9.RC1	1.9.RC1-docs	ad9687a39de202f2f685dbb849b203c454fd1a2c
org.neo4j.server.plugin	neo4j-cypher-plugin	1.9.RC2	-	cc6c0d89cddbae320f50d2529258e7d903945dc3
org.neo4j.server.plugin	neo4j-cypher-plugin	1.9.RC2	1.9.RC2-docs	b022c7e58242a8b253c12ea9f7ca65a272f3dc32
org.ow2.weblab.service	tika-normaliser	1.2	-	d8dc2efdf58a06340766451f1e5cbc6acb2d81d2
org.ow2.weblab.service	tika-normaliser	1.3	-	fd11e1c24313157efdd593ee217acf23ec6030b9
org.ow2.weblab.service	tika-normaliser	1.4	-	cdfffac35b857774352d0c6e91827efaef7c5878
org.ow2.weblab.service	tika-normaliser	1.5	-	be0c3269695efe6d0ca5049f9ea8b0f6acd3df16
org.ow2.weblab.service	tika-normaliser	1.6	-	297049fa9c6d85a84b47e24c08db60b13f657205
org.ow2.weblab.service	tika-normaliser	1.7	-	04cb47ae7a66636c0442d952327d5b69d6bd0fdb
org.projectnessie	nessie-jaxrs	0.10.0	-	35c92b1d183c6a61833033a15edbd1ee008d5972
org.projectnessie	nessie-jaxrs	0.10.1	-	beb89833f0ce20ca7705cd034cd78ee04e1f6461
org.projectnessie	nessie-jaxrs	0.11.0	-	57d326e23f0bcb0d22a917bd000bd62dcd862900
org.projectnessie	nessie-jaxrs	0.12.0	-	68748c18fb8b3a3ef73f557c62d23fe2fd7fbb7d
org.projectnessie	nessie-jaxrs	0.12.1	-	1db117c4e06f0d19a8455e2149477e06f373dd5d
org.projectnessie	nessie-jaxrs	0.14.0	-	c640b8d457de6e21eeb1001b395a54f638657954
org.projectnessie	nessie-jaxrs	0.15.0	-	a074a429fdd12268b36a840991c04944c4308abe
org.projectnessie	nessie-jaxrs	0.15.1	-	61c6fe7bb38ce5bc309857d00dcf66c316a95ac1
org.projectnessie	nessie-jaxrs	0.16.0	-	1ebd95bc5b976f36e206798225a1839529043abc
org.projectnessie	nessie-jaxrs	0.17.0	-	dde730d3ee18b4091bceb1078cc6c99f39030ac8
org.projectnessie	nessie-jaxrs	0.18.0	-	c44cd3165ea117a6113c699a672fc04295e9b823
org.projectnessie	nessie-jaxrs	0.19.0	-	a5a89f9beb59daaaca2ce3eff3d5dbb60f9ed50f
org.projectnessie	nessie-jaxrs	0.20.0	-	3cc323f56f7ff9d7ee05e91b79e64fb71500967f
org.projectnessie	nessie-jaxrs	0.20.1	-	bfc61993a9b78b6b1b49cc72b855141f17c33e53
org.projectnessie	nessie-jaxrs	0.21.0	-	a49c6e5e0a6f08ed158cae7d452b477ec99b30e3
org.projectnessie	nessie-jaxrs	0.21.1	-	89f2b48f3a7e8d6171c7cd73ced4010cf7987170
org.projectnessie	nessie-jaxrs	0.21.2	-	f3d8236da16a3219a79318f1bf26e1087db4e59f
org.projectnessie	nessie-jaxrs	0.22.0	-	6439a1d49898c46e4a49916d11bdf5c0940146a9
org.projectnessie	nessie-jaxrs	0.23.0	-	76bb81af253225115e42d1ccba3d518b62d83f65
org.projectnessie	nessie-jaxrs	0.23.1	-	f7aa01682bfae629ba3c7a5dd40c799ea2df6cc2
org.projectnessie	nessie-jaxrs	0.24.0	-	444ba36e76ffde9b5beb07db12945d9843b9845e
org.projectnessie	nessie-jaxrs	0.25.0	-	9cb667039ccba104e8faeecf1f1227d310b8976b
org.projectnessie	nessie-jaxrs	0.26.0	-	e08e23df55aad88a8de692f0484b099443319932
org.projectnessie	nessie-jaxrs	0.27.0	-	4e97b768335dd920f7cbb5832fb881113373a4a7
org.projectnessie	nessie-jaxrs	0.28.0	-	117230fd9c17407971f0a062758565a9b2f1ca68
org.projectnessie	nessie-jaxrs	0.29.0	-	46592eec71370c5ec20dc722ccd4d56fa6b58118
org.projectnessie	nessie-jaxrs	0.30.0	-	6f66362ea25aedf0ceb7dc9d1a887227d55275b7
org.projectnessie	nessie-jaxrs	0.40.0	-	55cc8d0618b181281a37f6f383008a5fed023350
org.projectnessie	nessie-jaxrs	0.40.1	-	408f244a797ead72f43f05f9f08909bd9a41e841
org.projectnessie	nessie-jaxrs	0.40.2	-	fa564d7c17f7f2162bdebbd594e2e1f3cae795c2
org.projectnessie	nessie-jaxrs	0.40.3	-	ba8219dce00f5fad7ff8d89bcd07fba218ce1656
org.projectnessie	nessie-jaxrs	0.41.0	-	f7af7f153de3d78cb2bbf3cd626f9513ae79e975
org.projectnessie	nessie-jaxrs	0.42.0	-	109d0cf6644b12cc691b57828b3c317c9dbdbefd
org.projectnessie	nessie-jaxrs	0.43.0	-	f426cc658e832b5fc5b99320a854eca9297b1444
org.projectnessie	nessie-jaxrs	0.44.0	-	3e32cf75ab0bb2fa7466432646976897d4e13972
org.projectnessie	nessie-jaxrs	0.45.0	-	cdc93d9a793885133820875940641871de8a57d3
org.projectnessie	nessie-jaxrs	0.46.0	-	b5d7d975cf97dbad17327162e10b22aec508f525
org.projectnessie	nessie-jaxrs	0.46.2	-	cca08a9c8c448c0bc161aafe991407a488613d61
org.projectnessie	nessie-jaxrs	0.46.3	-	5e9893b69906da203fb2b4f76d813e495d06f3d1
org.projectnessie	nessie-jaxrs	0.46.5	-	1dd5cdb10c200e30d355d713ca9f54d7cded3664
org.projectnessie	nessie-jaxrs	0.46.7	-	5d997f36101957aa845324aff711889fe06e6211
org.projectnessie	nessie-jaxrs	0.47.0	-	efef174107d8cdbed1fcafdaa9d91ab82dce1583
org.projectnessie	nessie-jaxrs	0.47.1	-	4a195f334b1bab77e8f5452f66e81f725cfcae45
org.projectnessie	nessie-jaxrs	0.48.0	-	60d6c4e29819153090dde4751d29d9c9435d734d
org.projectnessie	nessie-jaxrs	0.48.1	-	37edf8bac101260c9a3d6904948da0db7ed348a9
org.projectnessie	nessie-jaxrs	0.48.2	-	2614fdbdef29725276a798a12c86e7dc9fabfd62
org.projectnessie	nessie-jaxrs	0.49.0	-	5f1b59b90f2490412df80e076d2d218418779038
org.projectnessie	nessie-jaxrs	0.50.0	-	aca5fa3dcbe838e3d735de4e3cf35e7b2ee0a0be
org.projectnessie	nessie-jaxrs	0.8.2	-	962834280230a34e2a8ca7892bf5aea3d5714af1
org.projectnessie	nessie-jaxrs	0.8.3	-	21fa8c4bbb39c54df73753cd1585cecd008f9653
org.projectnessie	nessie-jaxrs	0.9.0	-	23b6fe429d28cafc9681714d76fb26d70a83d75a
org.projectnessie	nessie-jaxrs	0.9.1	-	a26433a298722b32910dba2ba571c3ee6dd06419
org.projectnessie	nessie-jaxrs	0.9.2	-	898312460307ce74f3f0a7a6688a34bbee1c9d28
org.scala-tools.testing	specs_2.9.2	1.6.9	-	6287ecbef176dcf243e460c43e90eea9d4d3c3ea
org.scalikejdbc	csvquery_2.13	1.5.0	-	088804df7250cf05bfcd2fe0d0864aaa7c53867d
org.spire-math	cats-std_2.11	0.1.1	-	2ccddf966f032006e33c007d4828c2442f12936e
org.spire-math	cats-std_2.11	0.1.2	-	8425d7f232945596f050af28efec2726d24f675c
org.webjars.bower	bpmn-js	0.10.3	-	45412cce4e97dac9b975f136837cf4d72fc152b6
org.webjars.bower	bpmn-js	0.11.0	-	50918c549ac7b392b7c12e66a7c2b656740e9e62
org.webjars.bower	bpmn-js	0.12.0	-	dc6809224d845a8a545bf4df7446beb956509dcf
org.webjars.bower	bpmn-js	0.13.1	-	9eb48fc05ab5512cb2449c0020a43ca875adf263
