cn.alvince.zanpakuto	lifecycle-stdlib1.3	1.0.0		N/A
org.springframework.cloud.stream.app	redis-sink-kafka	2.0.1.RELEASE		070da19cdb9d6dbfabfe489636f77d96dfde55f4
org.springframework.cloud.stream.app	redis-sink-kafka	2.0.1.RELEASE	metadata	f869dd9fc53fdac613ad807e7a60290ee017be5f
org.springframework.cloud.stream.app	redis-sink-kafka	2.0.2.RELEASE		22f434b1c5ef8706828078a54c8b53764e232390
org.springframework.cloud.stream.app	redis-sink-kafka	2.0.2.RELEASE	metadata	6ca798450e2225489289834d65de3813cc6ab207
org.springframework.cloud.stream.app	redis-sink-kafka	2.1.0.RELEASE		8bc065989bd3e90518d88ae04930680682f55f7f
org.springframework.cloud.stream.app	redis-sink-kafka	2.1.0.RELEASE	metadata	7ae00f41ff2da150df49346fc0feb80168ef7d90
org.springframework.cloud.stream.app	redis-sink-kafka	2.1.1.RELEASE		66fe4763a08b72d5532d3509549f254bd1cdad37
org.springframework.cloud.stream.app	redis-sink-kafka	2.1.1.RELEASE	metadata	8fe47f745be3c0145e3d0e5a01f8ffaa3d418475
org.springframework.cloud.stream.app	redis-sink-kafka	2.1.2.RELEASE		261ec1f1d30e8fd3055780b8edaee2e28df75d6a
org.springframework.cloud.stream.app	redis-sink-kafka	2.1.2.RELEASE	metadata	ed512dd73d4946c95d0726da7acf1fff8817a618
org.springframework.cloud.stream.app	redis-sink-kafka	2.1.3.RELEASE		f8d294290fb16dd631c52140a00f169c9c1aaa6b
org.springframework.cloud.stream.app	redis-sink-kafka	2.1.3.RELEASE	metadata	1f8ad17a74d63e6a30eb0865eb32a39c53ab5c33
org.springframework.cloud.stream.app	redis-sink-kafka	2.1.4.RELEASE		65863f2b24547413176050667bd8e2a200f0ad01
org.springframework.cloud.stream.app	redis-sink-kafka	2.1.4.RELEASE	metadata	4aae26877cedaaba6bbc39cc28355ea18fd03f75
org.springframework.cloud.stream.app	redis-sink-kafka	2.1.5.RELEASE		ce514e767ab6b4437b38f195b8aa71d4b9d4c832
org.springframework.cloud.stream.app	redis-sink-kafka	2.1.5.RELEASE	metadata	5ba59297f7a001d7c53370a134aa40914b4482f3
org.springframework.cloud.stream.app	redis-sink-kafka	3.0.0		e000f88457717f9c9adf60ff69481a51b5aac064
org.springframework.cloud.stream.app	redis-sink-kafka	3.0.0	metadata	6eb7b1ed1afb7d6ab2b879fa211c6b52dfe5b339
org.springframework.cloud.stream.app	redis-sink-kafka	3.0.1		734875a9e998917b624be743f417e979af8d88d4
org.springframework.cloud.stream.app	redis-sink-kafka	3.0.1	metadata	a86b634d7a5f653bb049ec3dae1560a197000772
org.springframework.cloud.stream.app	redis-sink-kafka	3.0.2		c3ca5bfd625f4cc5e1e6fc3dcf51660042612351
org.springframework.cloud.stream.app	redis-sink-kafka	3.0.2	metadata	2b60925d35d51e6cf2cfbc63f293b77da3ba212c
org.springframework.cloud.stream.app	redis-sink-kafka	3.1.0		9204a1436a7e0e3bf196559fcef89a5b5cf1b92b
org.springframework.cloud.stream.app	redis-sink-kafka	3.1.0	metadata	e6ddff1291aa5489215853f999075787dba59a1a
org.springframework.cloud.stream.app	redis-sink-kafka	3.1.1		e145a63b4f3778559d18fda3f46c533376fa71ba
org.springframework.cloud.stream.app	redis-sink-kafka	3.1.1	metadata	27686210e022ade40b7da39ed5f4f6a42d3a78e8
org.springframework.cloud.stream.app	redis-sink-kafka	3.2.0		328c857489e8c71e68c01f5caf4a69fd315cc2e8
org.springframework.cloud.stream.app	redis-sink-kafka	3.2.0	metadata	ae80f2e8c3b9989d7acdc03be8a1895489a4a360
org.springframework.cloud.stream.app	redis-sink-kafka	3.2.1		7e9644e47ce5f1455376dfd1afe5880196ed57b0
org.springframework.cloud.stream.app	redis-sink-kafka	3.2.1	metadata	386bd5ca5250141fe77814150365d912b09fe3e5
org.springframework.cloud.stream.app	redis-sink-kafka	4.0.0		d5a73c0741063a7bc13faee5f3b38b50f7818517
org.springframework.cloud.stream.app	redis-sink-kafka	4.0.0	metadata	c680c30d7c849e1c3a5c4694f063a467cb5bbd5d
org.springframework.cloud.stream.app	redis-sink-kafka	4.0.1		c5b0c524fc11a40b07ed9d1ff79fce1e2ddff272
org.springframework.cloud.stream.app	redis-sink-kafka	4.0.1	metadata	8a674d8243001009f837961e3b31c6716e2b4570
org.springframework.cloud.stream.app	redis-sink-kafka	5.0.0		fb79995679a97a77e5a8ee78fcedad18b82bc509
org.springframework.cloud.stream.app	redis-sink-kafka	5.0.0	metadata	2af5abb498acc95b8d4825c0757a66e4e1fb0d7e
org.springframework.cloud.stream.app	redis-sink-kafka	5.0.1		0514985a18d9f18755947e550a1779e09b25beef
org.springframework.cloud.stream.app	redis-sink-kafka	5.0.1	metadata	30ce32645537be5b1cc57ccb8fcc9c85704a8d61
org.springframework.cloud.stream.app	redis-sink-kafka	5.1.0		ba72db21e2067a80aebf047caee9752ef63ffef0
org.springframework.cloud.stream.app	redis-sink-kafka	5.1.0	metadata	28e85cc35d601e6bc6875324771412e1d253d250
org.webjars.npm	aws-sdk__signature-v4-multi-region	3.451.0		dc805a41598ba079eb362b6ef9f581214e27bce7
org.webjars.npm	dset	3.0.0		d1be35b7d1c21c1f5ad10603191b4a1fd054235e
org.webjars.npm	dset	3.1.0		e2bdf9788ee60a981fa9f35e516bd2da7963c0b3
org.webjars.npm	dset	3.1.1		b48e60787b35f11f56ea096428d556c7f3753142
org.webjars.npm	github-com-tannerlinsley-react-move	1.6.0		1b79877c9071eba663219f8faf1aebefe992a6a6
org.webjars.npm	sister	3.0.1		daf1264940048f6adcb9a0e54d1bf06ade20db24
org.webjars.npm	types__react-input-autosize	2.2.0		1721659d788aced4f083ecd01ca9e2f8776f79f7
org.wildfly.swarm	keycloak-test	1.0.0.Alpha6		09b587f96049ff653b1bc2c54c0471fc882c0f52
org.wildfly.swarm	keycloak-test	1.0.0.Alpha7		8d854da3a648b74c4f233a3f08d15e9f1b3f07bf
org.wildfly.swarm	keycloak-test	1.0.0.Alpha8		772f2c1fb813a0fc55e5ea61b1da57dd8087ee56
org.wildfly.swarm	keycloak-test	1.0.0.Beta1		d675cc5fcc02ca8b99c02864f41bc078be77b05f
org.wildfly.swarm	keycloak-test	1.0.0.Beta2		75f4a3216a612ed223c574062cf68336b8074cec
org.wildfly.swarm	keycloak-test	1.0.0.CR1		ac997cb2d58a3b2cb5f5642db12363845e9ce390
org.wildfly.swarm	keycloak-test	1.0.0.CR2		44c52537a3246e3a0a420b6600dd0e2b18ae12a0
org.wildfly.swarm	keycloak-test	1.0.0.Final		7ab35afa1d84bb8b8d7d6a61a701f917fb09aaa5
org.wildfly.swarm	keycloak-test	1.0.1.Final		abc12f9fb09e0a2ee1e56bb430d8fd9babaeb4a9
org.wso2.bps	wso2bps-parent	3.5.0		N/A
org.wso2.bps	wso2bps-parent	3.5.1		N/A
org.wso2.bps	wso2bps-parent	3.5.1-beta		N/A
org.wso2.bps	wso2bps-parent	3.6.0-alpha		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	2.0.0-alpha		6f92b38155bc82f607c261fc89642a16b24e554c
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.0.0		1fa2145dc7f64678a192c12417445bedf8798c89
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.0.1		8d285eb94e5d3f4875ab796f53463ea3c351de9e
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.0.10		23f6b4ab65b759d029b7032f971c6ddb6f04cdac
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.0.11		110676b2fcb31a49f27fc8c5f673c472af2417ab
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.0.12-alpha		8c34e4aca717bee2a749185c9ab19b9605a32ae9
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.0.12-alpha2		858e1e6bbff759f7f8dabc36979e13649355524e
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.0.12-beta		eb88aca152a3fc82c709f3107b818f0022b58357
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.0.12-beta2		ead55d9a0291109f312ee4b4c25830cc5df0ca5e
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.0.2		3c7dcd549bbe8fdc1e97108db556a8d2172b5376
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.0.3		958124fa22a000fd3a04ea5bf94241cc34df8354
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.0.4		762576e78612b0d0c414659a0e9a3a8cef03ac10
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.0.5		85889a1cc03314deb33936839571662162ec36c4
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.0.6		6fc23d6df8d5909ab32888fc3aa0a5103e9960c2
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.0.7		bb864e50cd626fedc131c2207b2615f3188ca3cd
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.0.8		467caf9de90b34d8187f93690bdad9958fb08172
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.0.9		94e65c1428f6cc01ab89cc76ff26611071940f9c
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.1.0		00dacda42cdb698ac40255447cb6bba90083d781
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.1.0-alpha		7c49ceefc8530d1c0ee886ad0a2769a33e4be706
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.1.0-beta		b4e8ba690a90e362ce74ddf16b5ef65571f63482
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.1.1		94ec4fad4f6e5e42f04f222b5457ff184a53fa30
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.1.11		634e966533fa696c7b129894673f398a0d13583c
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.1.12		3bb7fd5cb0233f89e21aef414a69c8ce7ad095a7
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.1.13		9f03efeb9f0370c3d9ca11e904f4a0004b889b29
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.1.14		b6096716e7612cd6a216e2d26737588140766425
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.1.15		a73fbab971c25e9c6cc873ec8ab52ca96922b4d7
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.1.16		03ae6bc5251f539b2ecb6005600aec14e961e14f
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.1.17		8a1dc677835de47822089fef913d57a2abcd68e7
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.1.18		ccc2ec92ab4a0d45288dd604b9a8cb423032c407
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.1.19		8947e8ee91b0c3b29c176d406e3106aafd9b7c1a
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.1.2		b6a01d5eec03b1a615a9d06ba3ac6c12edc1740c
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.1.2-alpha		e770827c13c59402b274602ab9c397683b39f888
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.1.20		89742b157e4aae90b26343f902c3d262c51bf206
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.1.21		b2b51312394d58dd4ba92b5d84552735f818ebf6
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.1.22		eaa93ef586928095eb9ba9fcbd478b5025bb1de5
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.1.23		f6b724e9caee4d091c00b0702e391411ead25e88
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.1.24		7f2218e810002deb5b62f5f3b710b144bb8b1ccd
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.1.25		aed63cbabba8bbea884b8e9a22b13e7ec5c963f3
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.1.26		a91fa270d87c780ee0892889bc9cff6b6e98b212
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.1.27		c25d5550aad3e79c6afa8cc1e368caa7a15bb1b0
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.1.28		b708d51847c95392ea938cd2d63627f621717767
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.1.29		9964128417d4e4fb5d24292d35792aebe59b9890
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.1.3		3eb2ee74ccd3ee6ee3134d717aeffe25dea518db
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.1.30		c995c2da52c88326cc1bd7b1348ce91a1d40255c
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.1.31		bf584b77183a2d6364ba267982ca4344e68daac8
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.1.32		cd2c78bf31898f0b0327829a902513e750fba84d
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.1.33		9a86291c33613207a2694cbfcfed9922c6f77074
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.1.34		9cd17f913c796062068a29dfd86f641fa1da109e
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.1.35		effa2a00df887d680be5dd9444b8c11aceb4fbde
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.1.36		b6e5d0451d206bfaab9bb4feb7e3b9053befc698
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.1.37		1388d35dafffc567801b31442e1435e55611ee23
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.1.38		cac27b0de1d8610e5f1f5ca9ca09ce4e48f7f3d4
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.1.39		0e4807866a51de804c528743d0e260746437e18b
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.1.4		4d6381f59a404c437a818458cfacee9dda64b17b
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.1.40		dcafbab192dd3450ca067bbe5ce3438ca53ec9b0
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.1.41		f0e9ff3360775193267834f3f84d3ab0f6389195
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.1.42		351025d83712cf079da9217e2da501cf0c13b493
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.1.43		f9317752d73f71714f3a075c166c9f85a19563cf
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.1.44		6f124d5f415ba0cb0ea51b95dbae37d0d7b4b4e7
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.1.45		c61eaa6ac30b452f6d66106cdab77eda08ba8332
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.1.46		2f5291a44a19ec330a11254c2bd2ee0b3a12bfe4
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.1.47		cf1be87d5a36ff6d4726bebc70a2825b0a7acd45
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.1.48		d10eef6bb12708f922afbc4eaaa7c03415b8e00b
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.1.49		01db8b46dccd591c41999271c2dd5d17ab580921
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.1.5		d13a10e96fbead7e973766a0e6b6db22db1609c0
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.1.50		843effdc12ed7e0158a192f691a796a101f60805
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.1.51		5d297df89cc1f42ed82a0f4c6cd62ac673f4cc5c
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.1.52		9770dabcc7ae48923fc0ccd5c6f00011a1cf5984
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.1.53		7389b9d27cacb5fa07a4c95a57fcee62720b2a2b
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.1.54		4e79dc95c058e62e02a7331c18ea933054f4bd10
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.1.55		f881a1ef86ae9b1fa2a7bc4ea03a3e848ddb74f4
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.1.56		428c9a226bcf3f6c40196f0a8a7f2e03352d5224
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.1.57		51c786b048d23862af6e92647fa56ed75ccfb6d5
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.1.59		4318cd9bf0efa4cd902aa3018fc2d2c61e77bea7
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.1.6		670dbe666a9e5c2bb1bbe8dbcb5113e070cd83e5
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.1.61		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.1.62		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.1.63		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.1.7		039eb194cce0b6394d3e6b6f0c5b6d6b63d0a7a9
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.1.8		b4552f40a40183bb0a83dba967f6b8307536578f
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.1.9		121086b7f76697b457db5d04eef8090f48e156b3
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.2.11		5132ff53419f6b61ca9dc01106866f675770bdb3
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.2.12		93bf00bb10a3b95160d0b19966183a40bb58d613
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.2.13		990a50739499c134b4fe624060e9ac203ef70319
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.2.19		15226987658d86d25415bf295cef58a3801d225a
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.2.23		598af26434bb2e4658240b5e4deff7e6325ee445
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.2.24		c1092cd9b6bfe0e251fb22ef2e2d0cadd18560ca
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.2.25		b6c0412de366c3b49167c3deb4babe8f857bd0ff
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.2.26		7c7d1c2682dae3c647cde35ffb6dac96eefd9aba
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.2.27		44808d695680e689d6d05f6392346ba43e91759d
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.2.28		1b87333521cf379afe3ae7caae3199fc47c0eb11
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.2.29		432e4d22fb8544763a1edbf9c182b9eddbbe426d
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.2.30		a8757400d1decb2bf1f425d85b3cd54e0208e981
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.2.31		bfba03ccb0851bb85fa2037cb1917bd655801dcb
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.2.32		12fdc202b5f2d49696f67f3966553296a2edb9db
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.2.33		d7591c9116dfedecadb96d9f22c1a08d51ed5ce8
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.2.34		d0a9a0a764bbbffd31c54b7ed934bc9f8b8422a8
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.2.35		dd30333365d63a4fa74ae224ce8931fbb54bfd9b
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.2.36		da1e301caa847e938b7eb191faf4e6f9d39d144f
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.2.37		bc0ad66625893c658ab0367db1edd7c81c0c98e3
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.2.38		31e3982dc92bb314aa65f4af98d1cbd06027e8e1
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.2.44		4b0b405fdce2cc357bae2917587742f663a3806b
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.2.45		90bb00c632862458a75866d530d6ffd29f55fa55
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.2.46		d9b7bdb5e65d11dafba58462f4d842c838ad3e92
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.2.47		0b779bb5d3fab0e1fce93068479068fb3d2a34ab
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.2.48		51867303ce64ae26af6efb294d8cd19bdadc6805
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.2.49		44c3e8f7f187b952ea9557c1ed5faf5955734a96
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.2.51		0226a280cfa9f4e068b5d754430fb090a97affd8
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.2.52		d21f72bffe79eb63ca227ad5b1bb21936550675a
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.3.0		3830403ad555b7f279c63c88e482462607c7bce8
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.3.1		4ff491947baa1bc7c97c40a302a0667ba09aba7f
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.3.10		b70c106ab69303a346de55cf46f7967f1fb6fc46
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.3.11		f44f96736e94faa35a7a09545ef9a512556f1a41
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.3.12		036dda896d99da7a3e9a682718a02e2cb7e2677f
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.3.13		0f7bf8e65162c039b520105db251071cf23d62ce
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.3.16		ecfb20fb1cd3bdd0068ff92b1bfc68e5ce182470
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.3.3		f6292c374c0bc091e587de7013cebbb2549dabd3
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.3.4		c66b1292be3689403cc82c1386c00211bee9049c
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.3.5		fe77da906cef2b13a872967283775d24800c23d6
org.wso2.carbon.analytics-common	org.wso2.carbon.event.stream.persistence.stub	5.3.8		4e52e3939be758e1ebfa2af73b1bcd34dc02bfee
pl.mareklangiewicz	uspekx	0.0.21		0feafb051eca208284c81287f6ec46e5e74c2940
pl.mareklangiewicz	uspekx	0.0.21	all	f4f58e4760fb8397cece16e7c3e2edff44b137a9
pl.mareklangiewicz	uspekx	0.0.22		8e223f6fb78d34a6255209bb3fed8d7aa349ea42
pl.mareklangiewicz	uspekx	0.0.22	all	622d104b0a52e518062f867226073c12159b7a1e
pl.mareklangiewicz	uspekx	0.0.23		a9d5a0bc334a91fcf381913dea2064a0e015c3f5
pl.mareklangiewicz	uspekx	0.0.24		73fe1fc49d29892e445ddf56209480b5e22bfd58
pl.mareklangiewicz	uspekx	0.0.25		57decfb544805517f0930d6a7ef2a1faf210f1f3
pl.mareklangiewicz	uspekx	0.0.26		b80d3fa1bb4b10d7032a27345d3c40a7e2ce0cbb
pl.mareklangiewicz	uspekx	0.0.27		2143720e49e5b37bff8ec8c790f698ff87a9475d
pl.mareklangiewicz	uspekx	0.0.28		229531d5588895fc47b242423381d1fbe07774c6
pl.mareklangiewicz	uspekx	0.0.30		4e78594d585bfdee30ca69409986154e633fe087
pl.mareklangiewicz	uspekx	0.0.31		4e78594d585bfdee30ca69409986154e633fe087
pl.mareklangiewicz	uspekx	0.0.32		7c8de24584c402fa34217b62c04256e0a2a2e561
pl.mareklangiewicz	uspekx	0.0.33		dc6e3ffbbc47badde374ba17b3193d6600a2a241
pl.mareklangiewicz	uspekx	0.0.34		abd95cc507ab3c3aed97d6f8ad916b18185b7c7a
pl.mareklangiewicz	uspekx	0.0.35		2ad72f9b46d782a05a4072654ca85d8279b5ecd1
pl.mareklangiewicz	uspekx	0.0.36		95cc05f23fd70bfdb633a4b31a5ffcfb123ea669
pl.mareklangiewicz	uspekx	0.0.38		ecc4e960bce305c83750d1680b95444a11370357
pl.mareklangiewicz	uspekx	0.0.40		8c4f4f582d04b15d6541f7f26be1057c689028e9
pl.mareklangiewicz	uspekx	0.0.41		3347577c86cf21e9ebd7516591b79633dfa9740c
software.visionary.god.of.the.mind	immutable	2025.03.28		N/A
tech.mlsql	mlsql-redis-2.3_2.11	0.1.0		59e539c7a32da198372ce791baa30468b58a0e5a
top.marchand.maven	spring-xd-archiver-maven-plugin	1.0.0		8417dc3b01cada6e4cb716bbcb30dc4904d42f71
top.marchand.maven	spring-xd-archiver-maven-plugin	1.0.1		933823138ee09200d92ff4894b4453bc70b6373f
