app.softwork.serviceloader	runtime-wasm-js	0.0.15		N/A
org.kathrynhuxtable.maven.wagon	wagon-gitsite	0.2		0514eddc47392918c57bfbb0907633f9821a95ca
org.kathrynhuxtable.maven.wagon	wagon-gitsite	0.3.1		fb453edc6b32900250a6fd665f76313780265fec
org.kie	kie-pmml-models-scorecard-model	10.0.0		87c34bc90b3e9a62efc9ff394c3e0b45f8355f16
org.kie	kie-pmml-models-scorecard-model	7.55.0.Final		7e96e3e0a51a30c599bc6332761e2d5dda1158bf
org.kie	kie-pmml-models-scorecard-model	7.56.0.Final		61996b6afa04819bed200f45996cb173dfc306f3
org.kie	kie-pmml-models-scorecard-model	7.57.0.Beta1		43fe3bb4266225dc71c35844d32518560f3f1f88
org.kie	kie-pmml-models-scorecard-model	7.57.0.Final		0d649a980d47b8d53ab0e2c6cfab62bb1dbb0aab
org.kie	kie-pmml-models-scorecard-model	7.58.0.Beta1		8b117cbe3630531ab8780d572d342a429abb634a
org.kie	kie-pmml-models-scorecard-model	7.58.0.Final		0bbea337b23d079651305d42d0e6e2483cc6e781
org.kie	kie-pmml-models-scorecard-model	7.59.0.Beta1		78267c137b30c8036f570115bb7300db5cc8351d
org.kie	kie-pmml-models-scorecard-model	7.59.0.Final		8b9dc2058888552303f6cc2bdd94d48a529cc39b
org.kie	kie-pmml-models-scorecard-model	7.60.0.Final		be9337f300615435fb9a0fa32a29ab87c3e28799
org.kie	kie-pmml-models-scorecard-model	7.61.0.Final		9d4a9eef64eb817f05d421bd57669bd0b92fdee6
org.kie	kie-pmml-models-scorecard-model	7.62.0.Final		e790dbffa4d187368682c9424a7d3e98323a58af
org.kie	kie-pmml-models-scorecard-model	7.63.0.Final		50b2aa760b22c5a45f3642449f961ad0aeb942d8
org.kie	kie-pmml-models-scorecard-model	7.63.0.t20211129		b5f89f146999745dc60d203f15fbefd7ebfa38ff
org.kie	kie-pmml-models-scorecard-model	7.64.0.Final		a7071915f4f10b809ee5691061c6e35d02b41571
org.kie	kie-pmml-models-scorecard-model	7.65.0.Final		8a33ac7329ed38f9093b1d13e3aa0f934612fae9
org.kie	kie-pmml-models-scorecard-model	7.66.0.Final		d570e5b6dd66221ac04567ab807de393dfe0861d
org.kie	kie-pmml-models-scorecard-model	7.67.0.Final		51f7ad77addd46d3794eb1846b255cf42b861ce1
org.kie	kie-pmml-models-scorecard-model	7.68.0.Final		7c9e07d1105a6e5895c9d2fdb25021dbebb6b6b0
org.kie	kie-pmml-models-scorecard-model	7.69.0.Final		644baa93fe49e650b555930c10a06f917e05e54a
org.kie	kie-pmml-models-scorecard-model	7.70.0.Final		d20b3f0a1a6ae913a9161932bd5c5ce56eb5b8b7
org.kie	kie-pmml-models-scorecard-model	7.71.0.Final		322a4375b84d8ac824cce13b42ab673ed6a819f8
org.kie	kie-pmml-models-scorecard-model	7.72.0.Final		e5db83923d0df9619b6bcae2ec20a86ac5b97899
org.kie	kie-pmml-models-scorecard-model	7.73.0.Final		e15182b08a5c197a32a8d8e0125920b27d2ea189
org.kie	kie-pmml-models-scorecard-model	7.74.0.Final		e8917496506d1deaa89b989ac79c7a25927070ea
org.kie	kie-pmml-models-scorecard-model	7.74.1.Final		5b32c294d02d00c2498dd48861f120aff7f7691b
org.kie	kie-pmml-models-scorecard-model	8.13.0.Beta		c04cefb764f131328b0618c14f3551a564d14488
org.kie	kie-pmml-models-scorecard-model	8.14.0.Beta		7aabeb49ed8489662d89849d0015b7912048deb9
org.kie	kie-pmml-models-scorecard-model	8.14.1.Beta		e8c6bdc5feedda4ad0e8830e6b0231e26d6e1307
org.kie	kie-pmml-models-scorecard-model	8.15.0.Beta		6c52c79bdc277e668d533ad0dd9127356073cb32
org.kie	kie-pmml-models-scorecard-model	8.16.0.Beta		8b68d8417670319705e2b6b8225b0d9350843bdc
org.kie	kie-pmml-models-scorecard-model	8.16.1.Beta		076dfe44bdbd4a7c5139c6ec38b67a160c74233f
org.kie	kie-pmml-models-scorecard-model	8.17.0.Beta		bab4bcc8c9e278eba890bcb57156221ed6681693
org.kie	kie-pmml-models-scorecard-model	8.18.0.Beta		93e29305c1c09d8eee23b4f6458bea5376ff5430
org.kie	kie-pmml-models-scorecard-model	8.19.0.Beta		861a86ae79a55705f4c25fbfbb6e1b39502f918f
org.kie	kie-pmml-models-scorecard-model	8.20.0.Beta		ca6ce3832ddf6133bb13fa39e72a544872dee13d
org.kie	kie-pmml-models-scorecard-model	8.21.0.Beta		b8101e1fc6b68126336a8217860b8e63382effc8
org.kie	kie-pmml-models-scorecard-model	8.22.0.Beta		d97816676184bdbd7c95cab03403f8d47a0a1379
org.kie	kie-pmml-models-scorecard-model	8.22.1.Beta		a1f148ef43acd472fbefc5d6cf024698dca3bdc9
org.kie	kie-pmml-models-scorecard-model	8.23.0.Beta		11b19f51da1828731c354f472e2b998ffa8d26c9
org.kie	kie-pmml-models-scorecard-model	8.24.0.Beta		da03cb774550ee6cbb9879ec929fe6763665adaa
org.kie	kie-pmml-models-scorecard-model	8.24.1.Beta		a0ebb1991c5ed83908f82889d9c995264deee19b
org.kie	kie-pmml-models-scorecard-model	8.25.0.Beta		bed5a203f0143f5a4cd9ecaec7a4788bf2e6fee2
org.kie	kie-pmml-models-scorecard-model	8.26.0.Beta		9ee0553a53479818c539b6f0b2024d4e11e5f6c4
org.kie	kie-pmml-models-scorecard-model	8.27.0.Beta		ad79774b0be17afa82f4bc6bfb1059f1bfdbbc9a
org.kie	kie-pmml-models-scorecard-model	8.28.0.Beta		d1e207fc2fa584ed9742d5c06b6b24b7bc83f2c7
org.kie	kie-pmml-models-scorecard-model	8.29.0.Final		d003d6a1d7143ce2588a5247fb9eb2a47143c72f
org.kie	kie-pmml-models-scorecard-model	8.30.0.Final		0832821c1c68eda81649768b1218ff93aedc1fe7
org.kie	kie-pmml-models-scorecard-model	8.31.0.Final		95f82cb79925e0dc84ad0a9cc533e01b370bff3a
org.kie	kie-pmml-models-scorecard-model	8.31.1.Final		99b641fda095b320214e22b7ede954bb31bd52f5
org.kie	kie-pmml-models-scorecard-model	8.32.0.Final		9fdd83caa3c87327bddc1c9fa85d974a44af0fe3
org.kie	kie-pmml-models-scorecard-model	8.33.0.Final		ee8a99e4a444e9727e3a180fad7eb0ff75ccfd01
org.kie	kie-pmml-models-scorecard-model	8.34.0.Final		cb13cff5e2f085a84600e81804288a33d48a6036
org.kie	kie-pmml-models-scorecard-model	8.35.0.Final		fc8ebba343d5e35f441241faa89523e503d35967
org.kie	kie-pmml-models-scorecard-model	8.36.0.Final		acfe3cd02f987dd222c75241ea2ac98b18f3f16c
org.kie	kie-pmml-models-scorecard-model	8.37.0.Final		6ec95f8cd070cc225b4523e90b88aae82b374ce4
org.kie	kie-pmml-models-scorecard-model	8.38.0.Final		2344a6567689ecbaa067946bf0629a2125e48ae1
org.kie	kie-pmml-models-scorecard-model	8.39.0.Final		26a794758271261905c44764b10c17ede8da752d
org.kie	kie-pmml-models-scorecard-model	8.40.0.Final		cbecac480ca724e7f5853765146582a1c7e2379c
org.kie	kie-pmml-models-scorecard-model	8.40.1.Final		79f7fc0ddef651dd9c71520c6a0564a7e65aa621
org.kie	kie-pmml-models-scorecard-model	8.41.0.Final		6912fcbc8da945294fa9aefa2cd814f01e51a513
org.kie	kie-pmml-models-scorecard-model	8.42.0.Final		a57d3381c86ccd518f32937eca3cdf59ef0112c0
org.kie	kie-pmml-models-scorecard-model	8.43.0.Final		7236dfa27bc4cb8e4c4a03388dc4f432589ecffe
org.kie	kie-pmml-models-scorecard-model	8.44.0.Final		85cdb4baad1de23e0f14e35308685843b1d82d88
org.kie	kie-pmml-models-scorecard-model	8.44.1.Final		9f790373d4705fb2b92d3d9a802dd2b387b3aa69
org.kie	kie-pmml-models-scorecard-model	8.44.2.Final		73871aaad6caff3dd55f10e5653a04f4d64c15b9
org.kie	kie-pmml-models-scorecard-model	9.42.0.Alpha		01e343f649217503abeb2dc34da9fc1328e79237
org.kie	kie-pmml-models-scorecard-model	9.43.0.Alpha		88f944f00581c5d1f89fb7be8b64cf08b28e940c
org.kie	kie-pmml-models-scorecard-model	9.44.0.Final		37a7c7525de4e44ea92bd706172f48c382e79979
org.kie.server	kie-server-controller-api	6.3.0.CR1		30b1e7607d6827bf304d5c0a69a5398622c2d91b
org.kie.server	kie-server-controller-api	6.3.0.CR2		03f4d560bad178ecb7d911be141a7bdd1ffda57b
org.kie.server	kie-server-controller-api	6.3.0.Final		12b7f610e6bb0bdd973c8fb5ab69999656867547
org.kie.server	kie-server-controller-api	6.4.0.Beta1		19aafe984973ac9d84329a06821e66dfd230a21f
org.kie.server	kie-server-controller-api	6.4.0.Beta2		e73ab3cfa0dce45a55f5849905e9db66c76b3fed
org.kie.server	kie-server-controller-api	6.4.0.CR1		a6f65e98bb5c50ed678b5766c72b021dba67aba8
org.kie.server	kie-server-controller-api	6.4.0.CR2		fbbd3604fd3108b75ad298b24dae4f434e6ca0b3
org.kie.server	kie-server-controller-api	6.4.0.Final		03011a327ad673475fba168fff39927b50ecc648
org.kie.server	kie-server-controller-api	6.5.0.Beta1		803a9ff11f9a36dbd7931f9fa170d12b960fafc5
org.kie.server	kie-server-controller-api	6.5.0.CR1		b41bc0af1bcc91b32111f87bc26eac29eac42c8f
org.kie.server	kie-server-controller-api	6.5.0.CR2		0084ead3898d9a2b9302a8a1385af504e51f2f81
org.kie.server	kie-server-controller-api	6.5.0.Final		723d89d71db4b4f9ec6192063b1aabf813bf9542
org.kie.server	kie-server-controller-api	7.0.0.Beta1		6a14b756450f163a93cd42c69c7cfc32caf1b97f
org.kie.server	kie-server-controller-api	7.0.0.Beta2		1be4b7cdfa0f4f79465192213e13b135b7400b91
org.kie.server	kie-server-controller-api	7.0.0.Beta3		5d4c7b1ef7cb6a73417bb498be3b270f259cc1ce
org.kie.server	kie-server-controller-api	7.0.0.Beta4		41f6e399b7f0abc3727c6af1b2f576736ae16b54
org.kie.server	kie-server-controller-api	7.0.0.Beta5		31af0528b4cf951398162a053359e7efc40de744
org.kie.server	kie-server-controller-api	7.0.0.Beta6		f0bc1dc74d1c0679ec1e4def6055a3965abd42c3
org.kie.server	kie-server-controller-api	7.0.0.Beta7		cf3d898d99b5191feaff3aee760b56953d064e49
org.kie.server	kie-server-controller-api	7.0.0.Beta8		14e0aacc251a6a5af2f8265fb56c2d1077d30dc6
org.kie.server	kie-server-controller-api	7.0.0.CR1		df2ff3879cc277b06c359403848247ec89da80b6
org.kie.server	kie-server-controller-api	7.0.0.CR2		41422dc1a7a9819657e0bd7a1094481b6ca49f24
org.kie.server	kie-server-controller-api	7.0.0.CR3		cfac802602dfa810be2afaacb1fe154e0fecde76
org.kie.server	kie-server-controller-api	7.0.0.Final		e77370b33df44ff506c84e94d4754f18263c2aad
org.kie.server	kie-server-controller-api	7.1.0.Beta1		ad9bd5d824660f42ac15eb588407d29620e7355a
org.kie.server	kie-server-controller-api	7.1.0.Beta2		5f61d8ee420d2b8947c608d9b60b5f8081441737
org.kie.server	kie-server-controller-api	7.1.0.Beta3		180a3be2edb701228c79ad3b8999247e596d6ce5
org.kie.server	kie-server-controller-api	7.1.0.Final		ce16fcb0502c7ad8a6232e40d75f8e7bdb443bf4
org.kie.server	kie-server-controller-api	7.10.0.Final		58eba48817f96bb07f3f84aa73fe5df7014cb5fe
org.kie.server	kie-server-controller-api	7.11.0.Final		f27d6dddd2c0ff0267079c64d77b4e649d65d17b
org.kie.server	kie-server-controller-api	7.12.0.Final		e3ba132e8e8fc63b939aa74d0cdd263496472580
org.kie.server	kie-server-controller-api	7.13.0.Final		5e136b1c16028f53bb118b0ab0f0c44565a6013a
org.kie.server	kie-server-controller-api	7.14.0.Final		ff354f70130d9c87e558bfa575c0aee8c49127c5
org.kie.server	kie-server-controller-api	7.15.0.Final		3f5f095503f96393ad2edd5383a9a17f546bb238
org.kie.server	kie-server-controller-api	7.16.0.Final		d0e922d07076576765cfe55b96bc61af70036438
org.kie.server	kie-server-controller-api	7.17.0.Final		6d4db83c5c4f8c13b63483bf146483db2dfdf62f
org.kie.server	kie-server-controller-api	7.18.0.Final		cc4d5325656a01f3e71f48dcd79d1d298ef01ca8
org.kie.server	kie-server-controller-api	7.19.0.Final		dc9a4d79eb9ce2b54496f9e3197439da74084138
org.kie.server	kie-server-controller-api	7.2.0.Final		1af40951d08be5b60b88ac7021a37000a4f04d8b
org.kie.server	kie-server-controller-api	7.20.0.Final		c2bb8a480eab98a044fb79017658dbc05056cd93
org.kie.server	kie-server-controller-api	7.21.0.Final		d8f12146dd6628b87fd600d19ef1b61fc0db0472
org.kie.server	kie-server-controller-api	7.22.0.Final		e1c462c50239421b2c4ec6750e6056e8fb00e1c8
org.kie.server	kie-server-controller-api	7.22.0.t042		51de542beadc06db435adcd30b8483b8ec87e001
org.kie.server	kie-server-controller-api	7.23.0.Final		ac50fcf05c72f6575ad340c92864b71eee6e3a8b
org.kie.server	kie-server-controller-api	7.24.0.Final		b46faff831408f2074bc02db8a1283c8e1b60e20
org.kie.server	kie-server-controller-api	7.24.0.t043		5a9192de1c620ede1a95d16c2459d996ecd66dc5
org.kie.server	kie-server-controller-api	7.25.0.Final		2bf5f505b8ba771f7ecb84479eb44b899c2f2e0d
org.kie.server	kie-server-controller-api	7.26.0.Final		6eaccb2002f11dcb69931425190498baf3ba3cec
org.kie.server	kie-server-controller-api	7.27.0.Final		400c5dc544f90319b60c9b6e975666edc82059cb
org.kie.server	kie-server-controller-api	7.28.0.Final		6e9aae91bcf90e1b4185400bd8b0f2536f74f340
org.kie.server	kie-server-controller-api	7.29.0.Final		2c3de0da5c414b5e3abc4ec1dd323d7e04bf55d7
org.kie.server	kie-server-controller-api	7.3.0.Final		b5cebf35b9d6fa3235233f685cad330f5e86016f
org.kie.server	kie-server-controller-api	7.30.0.Final		79c99252323978c3701dce5907f5f9328ec7e248
org.kie.server	kie-server-controller-api	7.31.0.Final		0086a1ff70a6bf9453a380fe6a250770a274d140
org.kie.server	kie-server-controller-api	7.32.0.Final		34fc89b60519662ee3b7d9e930d99732707b1e9f
org.kie.server	kie-server-controller-api	7.33.0.Final		fc28a468742db857e6f0b2818861034062fe98b8
org.kie.server	kie-server-controller-api	7.34.0.Final		2c87efe6ef5bad3bf5d541e25cdae15ab0c9b803
org.kie.server	kie-server-controller-api	7.35.0.Final		6ca99c2766eb1f46630dae9f998ad52239c5fb24
org.kie.server	kie-server-controller-api	7.36.0.Final		b03aa9a5477a60d6a8f746fb259858e85e083823
org.kie.server	kie-server-controller-api	7.36.1.Final		20a3cc62c2714e971c068f99c9b5891ba47b55d0
org.kie.server	kie-server-controller-api	7.37.0.Final		e0cdaf20f563c16004758f7a5e2562cd0168dc73
org.kie.server	kie-server-controller-api	7.38.0.Final		718c3b2e9c129bf59fe34369291b96e52967d8ed
org.kie.server	kie-server-controller-api	7.39.0.Final		fe8c8cbe82728f8de3b3adaa82df3446150a6c8c
org.kie.server	kie-server-controller-api	7.4.0.Final		626397b00723314d56e62ab421053b9f7c512dbb
org.kie.server	kie-server-controller-api	7.4.1.Final		9391d54fb4b79364d7c817e6e09414c431755925
org.kie.server	kie-server-controller-api	7.40.0.20200703		0c052eee49633ae9f19db9e6cc0e40232d272059
org.kie.server	kie-server-controller-api	7.40.0.Final		3b9b89404f7774b85fbb9dd4a30ca50edeb0e552
org.kie.server	kie-server-controller-api	7.41.0.Final		651dc47970637d160d13363d84d1d4a8ab16ba45
org.kie.server	kie-server-controller-api	7.41.0.t20200723		29c1ba26f7c50eb3eed4417b358a39cf60682b1f
org.kie.server	kie-server-controller-api	7.42.0.Final		9966ef451274a4ece539b32d5ec62c4b2bcb8e65
org.kie.server	kie-server-controller-api	7.43.0.Final		aeeca2de98d860aad42060c3dac557863be5c17d
org.kie.server	kie-server-controller-api	7.43.1.Final		5ff1bed60efb2377c2ae9caee0de000506cccfe2
org.kie.server	kie-server-controller-api	7.44.0.Final		9c407af66c6c23eef6083cf330b7802b8729af1e
org.kie.server	kie-server-controller-api	7.45.0.Final		fdbf14ddd7886fe7e771fbfe3b75f3e21dfe5995
org.kie.server	kie-server-controller-api	7.45.0.t20201009		c29152ef0c930e9c788f4fc3f9bf1ac4b537ce6e
org.kie.server	kie-server-controller-api	7.45.0.t20201014		35ce146055ffe615ddf0dd20a4a9808b2424636f
org.kie.server	kie-server-controller-api	7.46.0.Final		2335fba3a7f1fb5242cee843dc0a45d4e780a5c8
org.kie.server	kie-server-controller-api	7.47.0.Final		5ea22eaf8e8f61708806cb9fe14e3fbf7d71f2c9
org.kie.server	kie-server-controller-api	7.48.0.Final		755ffe0953c39c31bf046be7739109c4c9cb3f6e
org.kie.server	kie-server-controller-api	7.49.0.Final		cbf706e0e3249dea465d0c7eefcc75103688ee00
org.kie.server	kie-server-controller-api	7.5.0.Final		c54e118fc62d6518a0eea77c28aec6586c2a635d
org.kie.server	kie-server-controller-api	7.50.0.Final		d5d76c543555d0cec63e44295f1f81f45ff35897
org.kie.server	kie-server-controller-api	7.51.0.Final		5ce6a23be59a42fff07456695abddf4e66162919
org.kie.server	kie-server-controller-api	7.52.0.Final		b1902e4590b7c67fcddf9c05ad5ccb4cdad898ed
org.kie.server	kie-server-controller-api	7.53.0.Final		4f0629db5d1800dfbe024a7cd41fbe0767e6699e
org.kie.server	kie-server-controller-api	7.54.0.Final		e25556ba705054b74070ef70168433c56fa071f8
org.kie.server	kie-server-controller-api	7.55.0.Final		882645f369a0a97834152635a49b83daf2dd0b69
org.kie.server	kie-server-controller-api	7.56.0.Final		f495ef919bcb8e3d272f1f4f6c9aa833b9ec781a
org.kie.server	kie-server-controller-api	7.57.0.Final		00adc39ffca12fddb2580a2f03a581c6718a5e2d
org.kie.server	kie-server-controller-api	7.58.0.Final		ceae25744f7ea54286256bf835bc4906d2521092
org.kie.server	kie-server-controller-api	7.59.0.Final		5c87e7b9d249fe7401a3f88a4be80d1ca8ff32dd
org.kie.server	kie-server-controller-api	7.6.0.Final		fc5aa00a91da4154e1cc3b6d17cc4dc589e7f459
org.kie.server	kie-server-controller-api	7.6.0.t022		953b8f353685c2d81dda8d7b47556dccac7d4834
org.kie.server	kie-server-controller-api	7.60.0.Final		07e1be2ea7a006b5c7c2d9c1217339a2a2d75502
org.kie.server	kie-server-controller-api	7.61.0.Final		f0fdf5bda402917d04106854c14fc7ab27e9761f
org.kie.server	kie-server-controller-api	7.62.0.Final		b92d4e823eff842574aea059cad9d051c109eea6
org.kie.server	kie-server-controller-api	7.63.0.Final		b36ca430d8d68900d6232bf8880f30154919eeb5
org.kie.server	kie-server-controller-api	7.64.0.Final		c5e2acbc289e49faad10575cda00962a64bd23ea
org.kie.server	kie-server-controller-api	7.65.0.Final		3f3e027f348a657a9d1da470ee085d4bb32a7a46
org.kie.server	kie-server-controller-api	7.66.0.Final		ce9d29df52a7db707dde6550ce7d4d4f7587555f
org.kie.server	kie-server-controller-api	7.67.0.Final		05cea99094a8f81f5bba67117abcc32f55b29c65
org.kie.server	kie-server-controller-api	7.68.0.Final		80484d074529c0304ba6e5ce2d66e59cb545680b
org.kie.server	kie-server-controller-api	7.69.0.Final		10b1238e164a4151b9577c753de174277a49f33f
org.kie.server	kie-server-controller-api	7.7.0.Final		971839f0d3f87a30ee9507b2b7f8d76190de3f3b
org.kie.server	kie-server-controller-api	7.70.0.Final		83aebe789d2e6e95559d57e0e484f374fec30813
org.kie.server	kie-server-controller-api	7.71.0.Final		ae40544f23c98f0657a79af8d1e52441d8d07213
org.kie.server	kie-server-controller-api	7.72.0.Final		e5a166de63c7333ddf3169d678997ad55cbf2f29
org.kie.server	kie-server-controller-api	7.73.0.Final		998201904576486602982cbcdbf66fe68c1cc107
org.kie.server	kie-server-controller-api	7.74.0.Final		15bd8489da35c0a75e1b7728755d73c7a7a848b7
org.kie.server	kie-server-controller-api	7.74.1.Final		6a478e49b1e3aab8c29d5b6ae4907c4b2b2faaf6
org.kie.server	kie-server-controller-api	7.8.0.Final		7cbabe771bb01401ff2abb63600cb53adc2aebec
org.kie.server	kie-server-controller-api	7.9.0.Final		cab8794cd72700c4b1b96cec675f3a9267fb828d
org.mobicents.servlet.sip.testsuite.applications	appkey-sip-servlet	1.7.0.FINAL		N/A
org.mobicents.servlet.sip.testsuite.applications	appkey-sip-servlet	2.0.0.FINAL		N/A
org.molgenis	molgenis-data-vcf	1.10.0		951dbac63ad4768a8e133d96a4c71ee61207ee99
org.molgenis	molgenis-data-vcf	1.11.0		ce378966b1e3da91bc4024ed663e671f2da55b84
org.molgenis	molgenis-data-vcf	1.12.0		a766ae4e53eaef75214eacfb3470580f43eece76
org.molgenis	molgenis-data-vcf	1.12.1		5f93cb4e2b6172cd2865e5dd14beb685e6c3b370
org.molgenis	molgenis-data-vcf	1.12.2		4773d0615656fb0f8cc75ef91bbfbdff9acacdd7
org.molgenis	molgenis-data-vcf	1.13.0		36182f002079a93eca3d1c33cf4c14f2ccc352d5
org.molgenis	molgenis-data-vcf	1.14.0		07e62b5d2f0be17da2e3ea64692e26591c606e3f
org.molgenis	molgenis-data-vcf	1.14.1		6b69f8ca7438bcb0ad8feaf566ffe457942251c6
org.molgenis	molgenis-data-vcf	1.15.0		bf2cb831df8e54e2d620fc4a6b4ae5d4abf033aa
org.molgenis	molgenis-data-vcf	1.16.0		e40eee84f866d4173dffecbaeecedded08b15231
org.molgenis	molgenis-data-vcf	1.16.1		b216b9047f761c6b795bdfe12c0e485ec4ef77ac
org.molgenis	molgenis-data-vcf	1.16.2		9dca05771f8231d2b86c739743f110db47cee2ce
org.molgenis	molgenis-data-vcf	1.16.3		cb94bd85c8cdb00049537dc4bddb73d437776e52
org.molgenis	molgenis-data-vcf	1.17.0		1a86bcaa8ecd0e263ec7f43fbc394e7dc9a0947b
org.molgenis	molgenis-data-vcf	1.17.1		a35b7a1bd44a4dada7f459235b2f76425e3135c7
org.molgenis	molgenis-data-vcf	1.18.0		1ce28468dd55b0d8eb66bdcf68346b39e7778988
org.molgenis	molgenis-data-vcf	1.19.0		2d08e613c07c6b6e28a83b516a5a02373d60ed8a
org.molgenis	molgenis-data-vcf	1.2.0		375f9afe20c88b32e2f154d60cd67f4984bc039a
org.molgenis	molgenis-data-vcf	1.21.0		f2ad3b1fa26e243a7f311639ea5e1a0ae6fbf4c3
org.molgenis	molgenis-data-vcf	1.21.1		77e1bcc23cc1e3eec13e7ba32ede9ace79a5419f
org.molgenis	molgenis-data-vcf	1.21.2		ef8e9e24addf555a607a09991e35683249c4a22a
org.molgenis	molgenis-data-vcf	1.21.3		ecef785c103d6efc4e993faa664508448b07299d
org.molgenis	molgenis-data-vcf	1.21.4		7bacf20c07400d8fc6750e2ea3951515215fd446
org.molgenis	molgenis-data-vcf	1.21.5		ce17a18790ef2b6fb600df75856c952256084aa5
org.molgenis	molgenis-data-vcf	1.3.0		dfe8ed09c549f25724b74b6880a5ddc5ef56ee26
org.molgenis	molgenis-data-vcf	1.4.0		3ee3d884615f31cb490700928f8d3e02ec50f606
org.molgenis	molgenis-data-vcf	1.4.1		fadc757c41bd3b393e80f338526675d575366fbd
org.molgenis	molgenis-data-vcf	1.4.2		771cb557c1281dd0dc690446770047f195bb9018
org.molgenis	molgenis-data-vcf	1.4.3		6d1e5ce584d1111407da18f4dfea344ffe582387
org.molgenis	molgenis-data-vcf	1.4.4		1eac3bd1470df8d6dc5f2db7e7f4bb7246e6b761
org.molgenis	molgenis-data-vcf	1.5.0		5dfe49ba0f1b41a53153965b96aa522f256d4321
org.molgenis	molgenis-data-vcf	1.6.0		b08530bd0f7cf40ec86562b4eee0a2e0dfbbbb51
org.molgenis	molgenis-data-vcf	1.6.1		bac43b05aaff4ba1518bfc30b1c32de9ecd74419
org.molgenis	molgenis-data-vcf	1.7.0		d2ccb107580de6a8637cd8178009eddf45b6345b
org.molgenis	molgenis-data-vcf	1.8.0		d026bc0bdbc1767e074c9ae095ee5042d5ffd0c6
org.molgenis	molgenis-data-vcf	1.8.1		ce2e6693c4d1b2a5bdc4517f22455e6c4edde65d
org.molgenis	molgenis-data-vcf	1.8.2		dc40e449a2fcbaa17c1e710c08a1f8a5c7e23f81
org.molgenis	molgenis-data-vcf	1.8.3		e7df4f29a96ff31d74eb3364252901e0342657ea
org.molgenis	molgenis-data-vcf	1.9.0		d3309128052f07f7c1928fb0336c2c80c50ba9c9
org.molgenis	molgenis-data-vcf	1.9.1		314e3b8bdb8c7a09d21d8eea7b583c44b8bbf1b6
org.molgenis	molgenis-data-vcf	2.0.0		be5a4b9a3c4249419901ed9a4ff13735b005d598
org.molgenis	molgenis-data-vcf	2.0.1		aeb9dec69c6c41439fa7d03b2d97d85fa7c16f6a
org.molgenis	molgenis-data-vcf	2.1.0		70b108e5b3b0edb1ce3110b01689e9e11d8c268e
org.molgenis	molgenis-data-vcf	3.0.0		8493c55581e303f7b1b4b277219c3dcff257df43
org.molgenis	molgenis-data-vcf	3.0.1		998a361f7e4a234f86d7ffda989739a7e9e666f1
org.molgenis	molgenis-data-vcf	3.0.2		e427f8db69caac0560357cb0f5066b2a6451b4eb
org.molgenis	molgenis-data-vcf	4.0.0		c217416cc39e41a87f95cf4e1e6fe80a9d80c598
org.molgenis	molgenis-data-vcf	4.1.0		fc49e1c15f9c32a5554e7c120348232ce60a6cb1
org.molgenis	molgenis-data-vcf	5.0.0		500aa6b2cb652f0722e253b6ed8e62ae51ccc397
org.molgenis	molgenis-data-vcf	5.0.1		6e4708d17d76af60db293e70f4455b780c2942ec
org.molgenis	molgenis-data-vcf	5.1.0		b3cd6aa5792f0b280e93226ded2bdcd7b7f2bd7a
org.molgenis	molgenis-data-vcf	5.2.0		cb1db8aa3f0f90970744d5609debe63dd28067bc
org.molgenis	molgenis-data-vcf	5.2.1		9e87a8a5f632b155b859e3cc5d5325da3ebef2be
org.molgenis	molgenis-data-vcf	5.2.2		50b04819267d062a99193c6f11b18532be819bb8
org.molgenis	molgenis-data-vcf	6.0.0		2cd73718b54a474ae144fa3a69912739133ebe16
org.molgenis	molgenis-data-vcf	6.1.0		dbb03b6b6f072aaa4f191e55a06e5c7fa523bcf7
org.molgenis	molgenis-data-vcf	7.0.0-RC1		d0d897ea0ce06c4e89c5c2f4258e13c4ba93bcf5
org.molgenis	molgenis-data-vcf	7.0.0-RC2		e7e26208e82641ee35d02c315cc1449966eb874e
org.molgenis	molgenis-data-vcf	7.0.0-RC3		cb786a9418413f0ed91dd0ca9b16faf2421a4b16
org.molgenis	molgenis-data-vcf	7.0.0-RC4		37f85148acca1a969ed5abccb0141082d8e34b06
org.molgenis	molgenis-data-vcf	7.0.0-RC5		b73409fca36aa88a5bb70259c3406dbbfe334cb3
org.molgenis	molgenis-data-vcf	7.0.0-RELEASE		d089f1f6293a394b574dd8b50810de767e0caeaf
org.molgenis	molgenis-data-vcf	7.1.0-RC1		2032c3eb1b2eee297fda58935391411501440af1
org.molgenis	molgenis-data-vcf	7.1.0-RELEASE		cfaf4f279ec0ffa5b6d9b1d457414a13263a199e
org.molgenis	molgenis-data-vcf	7.1.1-RC1		c37f6249b3d10a0b48fa26ec401b7e30238067a7
org.molgenis	molgenis-data-vcf	7.2.0-RC1		d1e6fa7e04817b7a7cd932c73621639f10ab9f8a
org.molgenis	molgenis-data-vcf	7.2.0-RC2		8dd9b08ae59b78d458dbcad70cec85ddef148de8
org.molgenis	molgenis-data-vcf	7.2.0-RELEASE		40c859b4a0dbd008341588ff666e534a21ef294b
org.molgenis	molgenis-data-vcf	7.2.11		f1ddc2b47b7b27d988a71bdbe8a3367c5810f51e
org.molgenis	molgenis-data-vcf	7.2.14		da274614ba4d859ba01e50ac52dca5dcd9b38b76
org.molgenis	molgenis-data-vcf	7.2.2		eb9b4e4934d992bb033026a6bd93bc78758123f8
