be.vlaanderen.informatievlaanderen.ldes.ldi.nifi	rdf4j-repository-sink-processor	2.12.0		N/A
org.apache.servicemix.bundles	org.apache.servicemix.bundles.spring-security-oauth2-jose	5.5.3_1		7081d06bd0f617b87402e879eca796907719e3ef
org.apache.servicemix.bundles	org.apache.servicemix.bundles.spring-security-oauth2-jose	5.6.0_1		68ac29ff4313fa2d7e7047ac7f1787747d4eb11f
org.apache.servicemix.bundles	org.apache.servicemix.bundles.spring-security-oauth2-jose	5.6.1_1		7c4152c957f55aceac19cf8f3d0ea5efa4eecfd3
org.apache.servicemix.bundles	org.apache.servicemix.bundles.spring-security-oauth2-jose	5.6.2_1		1c1d240f4e8a19949e3d0145666fcaf7cd958250
org.apache.servicemix.bundles	org.apache.servicemix.bundles.spring-security-oauth2-jose	5.6.3_1		e2ae4b6c411039144388d8433c2e1733a6547bea
org.apache.servicemix.bundles	org.apache.servicemix.bundles.spring-security-oauth2-jose	5.7.12_1		532aaa1fb67c3123dea8b823dc6c1c04b5372bc3
org.apache.servicemix.bundles	org.apache.servicemix.bundles.spring-security-oauth2-jose	5.7.12_2		cd2a937d85e1f6f3821e78f55aaac2310f030f41
org.apache.servicemix.bundles	org.apache.servicemix.bundles.spring-security-oauth2-jose	5.7.12_3		c0ff75b97449ea6332c9aaf7f30d8e9b2caaa393
org.apache.servicemix.bundles	org.apache.servicemix.bundles.spring-security-oauth2-jose	5.7.1_1		8de2bb15eefff51b841691761adf2dfc8dc6086d
org.apache.servicemix.bundles	org.apache.servicemix.bundles.spring-security-oauth2-jose	5.7.2_1		6b7f918f9bfdfd8fb124875793ba555d3867d2ae
org.apache.servicemix.bundles	org.apache.servicemix.bundles.spring-security-oauth2-jose	5.7.3_1		361ffa3ff6f337e07301e40fd1943cef4d48b148
org.apache.servicemix.bundles	org.apache.servicemix.bundles.spring-security-oauth2-jose	5.7.5_1		455df0e2533397f7cff288821c5ca45bae5b79e4
org.apache.servicemix.bundles	org.apache.servicemix.bundles.spring-security-oauth2-jose	5.8.0_1		ba19b8180f943479002b9465b7abe834582253e2
org.apache.servicemix.bundles	org.apache.servicemix.bundles.spring-security-oauth2-jose	5.8.14_1		3430ad6dcdbe2620b7c89b669b4c9cb05d2d822d
org.apache.servicemix.bundles	org.apache.servicemix.bundles.spring-security-oauth2-jose	5.8.15_1		049dce6b2927f7878a54564f611a69aecc3c8fc0
org.apache.servicemix.bundles	org.apache.servicemix.bundles.spring-security-oauth2-jose	5.8.1_1		33e4ab768f5b44e8f599d7d5ca29d3a1fdd177c7
org.apache.servicemix.bundles	org.apache.servicemix.bundles.spring-security-oauth2-jose	5.8.4_1		0a29842e86dc4f63d9daa523ee16b60184a770f3
org.apache.servicemix.bundles	org.apache.servicemix.bundles.spring-security-oauth2-jose	5.8.6_1		e8cdfbd14932fde11fb00a835b3879260ca88a19
org.apache.servicemix.bundles	org.apache.servicemix.bundles.spring-security-oauth2-jose	5.8.7_1		f4a3fbf5cb726c614763feb5338ff77905a6dcc7
org.apache.servicemix.bundles	org.apache.servicemix.bundles.spring-security-oauth2-jose	5.8.7_2		40c238f77b9733a5a9b904fddf0ecfd8dbc1fd1e
org.apache.servicemix.bundles	org.apache.servicemix.bundles.spring-security-oauth2-jose	6.0.0_1		bdf13b6792eda2df82968a53bab5e399f935f1cf
org.apache.servicemix.bundles	org.apache.servicemix.bundles.spring-security-oauth2-jose	6.0.1_1		72ee1eee406ed3fcb880d2bdb7073f1cdb9e02fa
org.apache.servicemix.bundles	org.apache.servicemix.bundles.spring-security-oauth2-jose	6.0.2_1		1813e70880d0c2fd26c2108aa8acdc17b55d3731
org.apache.servicemix.bundles	org.apache.servicemix.bundles.spring-security-oauth2-jose	6.0.3_1		8090314426d9d42b21b03a9b697aa42e442c652a
org.apache.servicemix.bundles	org.apache.servicemix.bundles.spring-security-oauth2-jose	6.0.5_1		e7431f1b546e283e101dc5b649346b570872cf6e
org.apache.servicemix.bundles	org.apache.servicemix.bundles.spring-security-oauth2-jose	6.1.1_1		7d606e1fd07605bedbe59b7cd8f93971a70eae67
org.apache.servicemix.bundles	org.apache.servicemix.bundles.spring-security-oauth2-jose	6.1.3_1		25abbe3188cf5092b413387f455e8c0054c29efa
org.apache.servicemix.bundles	org.apache.servicemix.bundles.spring-security-oauth2-jose	6.1.4_1		0b23a05bb87aa88d00c6f2838fe30df7a97ad42d
org.apache.servicemix.bundles	org.apache.servicemix.bundles.spring-security-oauth2-jose	6.1.5_1		d52b634fd13a4432e1e81afa066dd0980f34a97a
org.apache.servicemix.bundles	org.apache.servicemix.bundles.spring-security-oauth2-jose	6.1.5_2		34c28b7d71a5c6c9b34b4b9d6de27c0c958be357
org.apache.servicemix.bundles	org.apache.servicemix.bundles.spring-security-oauth2-jose	6.1.9_1		55aee6bee4fd3647178bfbeeda3f7531655b715e
org.apache.servicemix.bundles	org.apache.servicemix.bundles.spring-security-oauth2-jose	6.1.9_2		e285e8883e0dd3bf20d3bdfe7e6a05e967708779
org.apache.servicemix.bundles	org.apache.servicemix.bundles.spring-security-oauth2-jose	6.2.0_1		7469c26995b59fa616ef934b5a1eeb04e104db9e
org.apache.servicemix.bundles	org.apache.servicemix.bundles.spring-security-oauth2-jose	6.2.1_1		e47ee53deb4b54a8fc1ab597e006cef86ace3040
org.apache.servicemix.bundles	org.apache.servicemix.bundles.spring-security-oauth2-jose	6.2.4_1		393be6ed5c932d1d62adc7b7ab1b7a4e4e575361
org.apache.servicemix.bundles	org.apache.servicemix.bundles.spring-security-oauth2-jose	6.2.6_1		77eaf5bc77518bccebbf30fdf0a4bbb08c5ebd0c
org.apache.servicemix.bundles	org.apache.servicemix.bundles.spring-security-oauth2-jose	6.2.7_1		cd6725094716d1826044af56d9691f49eff76078
org.apache.servicemix.bundles	org.apache.servicemix.bundles.spring-security-oauth2-jose	6.3.3_1		37d6259f75aa7bcb09faea1e323ae6f8588403bd
org.apache.servicemix.bundles	org.apache.servicemix.bundles.spring-security-oauth2-jose	6.3.4_1		6b7bec3c3b2a670af664c61440e29d0bc09d1e07
org.apache.skywalking	apm-elasticsearch-5.x-plugin	5.0.0-GA		2b49dc87cdf896ade8c37ab7c2b6fa37847d3ff2
org.apache.skywalking	apm-elasticsearch-5.x-plugin	5.0.0-RC2		5304f14f7ac8cc696d3f21b0548e6fa0a59884ba
org.apache.skywalking	apm-elasticsearch-5.x-plugin	6.0.0-GA		8a705d2e376f1d4e218e029c292f682ccec8f2b6
org.apache.skywalking	apm-elasticsearch-5.x-plugin	6.0.0-alpha		40445b1d3f16bd316b4f0397fc23bf1b9b3b9383
org.apache.skywalking	apm-elasticsearch-5.x-plugin	6.0.0-beta		81881ce73348ea4e75c02d1b7506e4dae69e632e
org.apache.skywalking	apm-elasticsearch-5.x-plugin	6.1.0		d731a4efb89b1b16ebf1f03296eb03436aa368e7
org.apache.skywalking	apm-elasticsearch-5.x-plugin	6.2.0		f25fd7f854d63dc9fe603990e2bf1681fecefb6a
org.apache.skywalking	apm-elasticsearch-5.x-plugin	6.3.0		d845be53e737aae6bd1f7f1a2b5c9229e3d4ea1b
org.apache.skywalking	apm-elasticsearch-5.x-plugin	6.4.0		a23beb2c02ba2a546c8484fdd56be01a5e8b302c
org.apache.skywalking	apm-elasticsearch-5.x-plugin	6.5.0		a3f322aba5e02fc2c49e44c0e7a536b39d452d11
org.apache.skywalking	apm-elasticsearch-5.x-plugin	6.6.0		57afbe6ca3a45c7f1d6b383b2f94cd60fa113f92
org.apache.skywalking	apm-elasticsearch-5.x-plugin	7.0.0		7899b250080de3011900a4f6ce20debbd380924c
org.apache.skywalking	apm-elasticsearch-5.x-plugin	8.0.0		1ee2b16b26c7da5de7e5c955c239b6a094c36527
org.apache.skywalking	apm-elasticsearch-5.x-plugin	8.0.1		f547485813689e4eb15be95069972599b95a01c8
org.apache.skywalking	apm-elasticsearch-5.x-plugin	8.1.0		843d20a637c87053174b3f4d105832a323f2f474
org.apache.skywalking	apm-elasticsearch-5.x-plugin	8.10.0		5d5c1e03b5b5dfd2dc2d6de165044dd24f50f1ef
org.apache.skywalking	apm-elasticsearch-5.x-plugin	8.11.0		d27367ae15fb3506816e8cbbe93243e5ab348fab
org.apache.skywalking	apm-elasticsearch-5.x-plugin	8.12.0		f50f991f684551487362b4b0ce59cc37adb388cd
org.apache.skywalking	apm-elasticsearch-5.x-plugin	8.13.0		4d267dea56597eeec408bc6496ce0f4ee20137ee
org.apache.skywalking	apm-elasticsearch-5.x-plugin	8.14.0		af9bc8011d1eb384bec73accf11982fd2736f7f1
org.apache.skywalking	apm-elasticsearch-5.x-plugin	8.15.0		a4e5dd33bb3324aba54ef36c8b669dd49a9f6dbb
org.apache.skywalking	apm-elasticsearch-5.x-plugin	8.16.0		df1f747310ca4cc3edc9b7334c60fcf8847e8d6f
org.apache.skywalking	apm-elasticsearch-5.x-plugin	8.2.0		09353a2925e7e7600adb7e8e1159aaa6f776b278
org.apache.skywalking	apm-elasticsearch-5.x-plugin	8.3.0		956bbdb43aa4fcaccb744d31121fe9798c2c1381
org.apache.skywalking	apm-elasticsearch-5.x-plugin	8.4.0		89c01dfafbe9fbeeafb573d93a1643f192748553
org.apache.skywalking	apm-elasticsearch-5.x-plugin	8.5.0		52bde9178e3c1e7eb52eeb244fa2b9a253b9b701
org.apache.skywalking	apm-elasticsearch-5.x-plugin	8.6.0		72b733850e117430f181f868f21cf73d4ca766ee
org.apache.skywalking	apm-elasticsearch-5.x-plugin	8.7.0		d883aaca8fe7d8a9ddabb758b7b063a8008e803c
org.apache.skywalking	apm-elasticsearch-5.x-plugin	8.8.0		ac4473583c118d8ed0fae6172483682b845177d0
org.apache.skywalking	apm-elasticsearch-5.x-plugin	8.9.0		c02f7945c1c09079b9a675d8cba704c5fba49c44
org.apache.skywalking	apm-elasticsearch-5.x-plugin	9.0.0		ddbf34a73c51b6df0abab9f9a5c3e4dab9e47f43
org.apache.skywalking	apm-elasticsearch-5.x-plugin	9.1.0		2f1c463cf0322399bfc7d3da7f8a6fb215ec03db
org.apache.skywalking	apm-elasticsearch-5.x-plugin	9.2.0		a388208185eaf995f3e1d3c4e352ce05bc39d063
org.apache.skywalking	apm-elasticsearch-5.x-plugin	9.3.0		d7e604c13642269d3ff2958a48a3cea9dbeab8f1
org.apache.skywalking	apm-elasticsearch-5.x-plugin	9.4.0		16b7047f8f0cfaf15c9a83eb585ac829b85f3438
org.copper-engine	orch-simulators	3.0		e8a2aebfa3bf2e58231affa314a1f0b5a3d2d1e0
org.copper-engine	orch-simulators	3.0-RC.2		42752d611d2cd2c2cea495502e086eb3460bb75c
org.copper-engine	orch-simulators	3.0-RC.3		76c6b73309fd81717a3cbb691c3ef491a8f006c8
org.copper-engine	orch-simulators	3.0-RC.4		4902093e5055d600faeb624ec514a9677c3c4d14
org.copper-engine	orch-simulators	3.1.0		74e160e133bb655d1e3a266a4609d72a8d0d0776
org.copper-engine	orch-simulators	3.1.0_pre2		7eaf011fdd8430444bb2a193af0c5809b5b1f6fc
org.copper-engine	orch-simulators	3.1.1		6a9bc3d06a704c9fcdcfcb28444ea30bbb82f5e3
org.copper-engine	orch-simulators	3.2.0		0f097bffc574ee2c2e740f1d7003b4afb541e6f0
org.copper-engine	orch-simulators	3.2.1		6c9fa66fb1a79df50ce0c79b1d0b4227496eee67
org.copper-engine	orch-simulators	3.2.2		fac5762cf95ae45ead8b8ce98f308bd05293e8f9
org.copper-engine	orch-simulators	4.0.0-alpha1		3db8be7054431fe9caa7f1d0a87bb968dae946bd
org.dmfs	semver	0.0.6		5c399d45a65731d7b51096a8cbc3796674cb0e0f
org.dmfs	semver	0.0.7		4d1ef1fbc6e2c8c87440c01fb4a03eea05263234
org.dmfs	semver	0.0.8		0c15b7a21a50f107bff8f7db7c35a2c645580596
org.dmfs	semver	0.1.0		45bce412964ddcc694d614de784bc3a477394d5c
org.dmfs	semver	0.2.0		24f0c4f6c516c271069f3977524023152d454d82
org.dmfs	semver	0.2.1		7e8f83519a0c9139696a22752b59c61befa18552
org.dmfs	semver	0.2.2		a457464fce84cae95f44dc78c6a6fbe0900cf736
org.dmfs	semver	1.0.0		9dd7bb8f426742b7a8dd9c3b095feb81da4b5fab
org.grouplens.common	common-javadoc	0.7		cc164b18de76a5ba7090365600aa418228168260
org.grouplens.common	common-javadoc	0.8		21fe16c8ee4f1bdb82bdf858f7d60b70078a4da0
org.igniterealtime.openfire	webadmintld	4.2.0		515ba91d066016c8e0e0a1a1cf862c1807aabeaf
org.jetbrains.compose.material3	material3-adaptive-navigation-suite-wasm-js	1.7.0		N/A
org.jetbrains.compose.material3	material3-adaptive-navigation-suite-wasm-js	1.7.0-beta02		N/A
org.jetbrains.compose.material3	material3-adaptive-navigation-suite-wasm-js	1.7.0-rc01		N/A
org.jetbrains.compose.material3	material3-adaptive-navigation-suite-wasm-js	1.7.1		N/A
org.jetbrains.compose.material3	material3-adaptive-navigation-suite-wasm-js	1.7.3		N/A
org.jetbrains.compose.material3	material3-adaptive-navigation-suite-wasm-js	1.8.0-alpha02		N/A
org.jetbrains.compose.material3	material3-adaptive-navigation-suite-wasm-js	1.8.0-alpha03		N/A
org.jetbrains.compose.material3	material3-adaptive-navigation-suite-wasm-js	1.8.0-alpha04		N/A
org.jetbrains.compose.material3	material3-adaptive-navigation-suite-wasm-js	1.8.0-beta01		N/A
org.jetbrains.compose.material3	material3-adaptive-navigation-suite-wasm-js	1.8.0-beta02		N/A
org.jetbrains.compose.material3	material3-adaptive-navigation-suite-wasm-js	1.8.0-rc01		N/A
org.jvnet.ogc	gmlcov-v_1_0	2.1.0		f95e01155e3cccb5b237c16422778efef3e0faf6
org.jvnet.ogc	gmlcov-v_1_0	2.2.0		98b2dc6faea72a10b7e05131a16b58538509de67
org.jvnet.ogc	gmlcov-v_1_0	2.4.0		e319384df13d946be95ee0a339d158ca5e4b31af
org.jvnet.ogc	gmlcov-v_1_0	2.5.0		b443d42db142ad2406752f394a5b6a170b324b0e
org.jvnet.ogc	gmlcov-v_1_0	2.5.1		d96ac6012cbe7253c6d9b7db17e79a16e269144a
org.jvnet.ogc	gmlcov-v_1_0	2.5.2		7cd30b6a58a53d7ac2bcf95b5c2c76805d1ef300
org.jvnet.ogc	gmlcov-v_1_0	2.5.3		d880e72c77b419d2cb6234615de534a02114560c
org.jvnet.ogc	gmlcov-v_1_0	2.5.4		31bc45e695ab597a5819cf93a409f322afc78c3f
org.jvnet.ogc	gmlcov-v_1_0	2.6.0		1e624a953985ac1ab992a0ca3b504f6782a25b2f
org.jvnet.ogc	gmlcov-v_1_0	2.6.1		9f5f720917c1cb8c21a7e392e6211152bbaf5357
org.kie.kogito	process-timer-quarkus	0.10.0		45f9e95a70d53902ecb46f0c3b27a7a6ad255a03
org.kie.kogito	process-timer-quarkus	0.10.1		cb181c3f46be3f99b86691dcb7c8acd2e6c909b0
org.kie.kogito	process-timer-quarkus	0.11.0		7e50271175a1da42cac0f8c89c73d269dbec92a5
org.kie.kogito	process-timer-quarkus	0.11.1		3897e458bcb7cd7898c90ad631bd80a0e4aac111
org.kie.kogito	process-timer-quarkus	0.12.0		a9247db1739f423d4222aa56a773cfdbb02ccf3b
org.kie.kogito	process-timer-quarkus	0.13.0		117e738bd3fdfb12550894bd8a432fca7a9b8c24
org.kie.kogito	process-timer-quarkus	0.13.1		6686527a491b11a37510a3a741c5d08e7314da0f
org.kie.kogito	process-timer-quarkus	0.14.0		7e88762469a6be599e2dac2ce56932a1da173e8f
org.kie.kogito	process-timer-quarkus	0.15.0		8fed1806231be69cca8bb3a23731c314fdb177c6
org.kie.kogito	process-timer-quarkus	0.16.0		0e9225f2bf49259726d41f291eb6617cc13edefe
org.kie.kogito	process-timer-quarkus	0.17.0		8e74f0d53a78e2ba856e9a7faffb137180a4c239
org.kie.kogito	process-timer-quarkus	0.9.1		e3caf615220e5334d9f7b64c5e72d6b0e0226605
org.kie.kogito	process-timer-quarkus	1.0.0.Final		658e3a4b4b73bbbfb9859cd057c16693d533198a
org.kie.kogito	process-timer-quarkus	1.1.0.Final		8bc39a0bf383ed88be4409116fb1015dc8b11bb0
org.kie.kogito	process-timer-quarkus	1.2.0.Final		6ce93acc0f176adbb1671fa04734d271601c9f2d
org.kie.kogito	process-timer-quarkus	1.3.0.Final		c6072e5c41b65eee719ae042dae0348db31f51c0
org.kie.kogito	process-timer-quarkus	1.4.0.Final		0e87d44357fc4ae41bb1486988b96d37835e0b6e
org.kie.kogito	process-timer-quarkus	1.4.1.Final		e4ce817ac29525f894cbc7aefd924be4748e0cf7
org.kie.kogito	process-timer-quarkus	1.5.0.Final		c4b7bce7822c31dba1647fe597a263c95c877c1b
org.kie.kogito	process-timer-quarkus	1.6.0.Final		0a102168ea6f50bee426c3845bef3bbc8bc815a5
org.kie.kogito	process-timer-quarkus	1.7.0.Final		c336e2b7ba48a378e56adcdbf2d0c014dc28153b
org.kiwix.kiwixlib	kiwixlib	10.1.1		N/A
org.kiwix.kiwixlib	kiwixlib	11.0.0		N/A
org.kotlincrypto.macs	hmac-sha2-256-watchosx86	0.1.0		N/A
org.kotlincrypto.macs	hmac-sha2-256-watchosx86	0.1.0	metadata	52dc0dba5be7c80179cc89207fea25ee40f1ed87
org.kotlincrypto.macs	hmac-sha2-256-watchosx86	0.1.1		N/A
org.kotlincrypto.macs	hmac-sha2-256-watchosx86	0.1.1	metadata	6943e39a6a3253f94fe63f96d49632411cec2e13
org.kotlincrypto.macs	hmac-sha2-256-watchosx86	0.2.0		N/A
org.kotlincrypto.macs	hmac-sha2-256-watchosx86	0.2.0	metadata	a27d4280c6bc78b8edad26b7d53f39d646445a4a
org.kotlincrypto.macs	hmac-sha2-256-watchosx86	0.2.1		N/A
org.kotlincrypto.macs	hmac-sha2-256-watchosx86	0.2.1	metadata	7b5b9844918cf8ed5642126e3214b8c65b23698b
org.kotlincrypto.macs	hmac-sha2-256-watchosx86	0.2.3		N/A
org.kotlincrypto.macs	hmac-sha2-256-watchosx86	0.2.3	metadata	c8780d05af17a8af5b662ccce7c1802c70f5df83
org.kotlincrypto.macs	hmac-sha2-256-watchosx86	0.2.4		N/A
org.kotlincrypto.macs	hmac-sha2-256-watchosx86	0.2.4	metadata	c5a16c9d6aea50d11a3e3b408669cd14b43ad564
org.kotlincrypto.macs	hmac-sha2-256-watchosx86	0.2.5		N/A
org.kotlincrypto.macs	hmac-sha2-256-watchosx86	0.2.5	metadata	41c47088973f0ff387200c07cc044ef98b100b2a
org.kotlincrypto.macs	hmac-sha2-256-watchosx86	0.2.6		N/A
org.kotlincrypto.macs	hmac-sha2-256-watchosx86	0.2.6	metadata	b5ed5ef4ccc3275c1dc8ba91065f31317e420c4d
org.kotlincrypto.macs	hmac-sha2-256-watchosx86	0.2.7		N/A
org.kotlincrypto.macs	hmac-sha2-256-watchosx86	0.2.7	metadata	3f8b1a1413276ba18c430e7f68532587c49a2cdb
org.onebusaway	onebusaway-gtfs-realtime-archiver	2.5.13-otsf		N/A
org.onebusaway	onebusaway-gtfs-realtime-archiver	2.6.0		N/A
org.opendaylight.nic	renderer-api	1.4.0		24fbb4a1921218b28430733f38c7fa1d34d3a8b9
org.opendaylight.nic	renderer-api	1.4.1		8cfdcb6a14809efc2c0af87cc7f709ab74241878
org.opendaylight.nic	renderer-api	1.4.2		aec8c0ddf82bfe11266882c0e8b9331b2694071a
org.opendaylight.nic	renderer-api	1.4.3		e6ce1449ef17059ac2ae6089ee6e5e4adcf52396
org.opengis.cite.xerces	xercesImpl-xsd11	2.12-beta-r1667115		e2f86304d01b3e883ad4b7c322bd5b18697ca9a6
org.openrdf.sesame	sesame-rio-api	2.6.10		978dee9a25d692c54a835fdfd1162f4689b3fb24
org.openrdf.sesame	sesame-rio-api	2.7.0		992f21a910c7cae47f76163b147c5349333daebd
org.openrdf.sesame	sesame-rio-api	2.7.0-beta1		5f5f466b1e3c6545770712f857e19dcd099b3f65
org.openrdf.sesame	sesame-rio-api	2.7.0-beta2		d6b7eb9ce0d763e6259065cc4bddb92b7e52585b
org.openrdf.sesame	sesame-rio-api	2.7.1		861751c5d89daa0ce3241d76ae12674c4c9fbe6a
org.openrdf.sesame	sesame-rio-api	2.7.10		5e6959e041bdf10a236d888dba83a236153edcd8
org.openrdf.sesame	sesame-rio-api	2.7.11		c885362f2afb06a5796b0465c2aac39b27313c4e
org.openrdf.sesame	sesame-rio-api	2.7.12		309d139f2fb35e18f7a19b8d18a76621dd21f114
org.openrdf.sesame	sesame-rio-api	2.7.13		22875859263c1f770b431917ddc984f8780ba00a
org.openrdf.sesame	sesame-rio-api	2.7.14		c4f1cd7c9536c6e0c57a1d522b9eaecf371274bd
org.openrdf.sesame	sesame-rio-api	2.7.15		27a03e6b7dadf02d00711709c3936ff78bfe5647
org.openrdf.sesame	sesame-rio-api	2.7.16		19e824c2e98a8679a59696848b49ebab6e4c7176
org.openrdf.sesame	sesame-rio-api	2.7.2		49bd1dea9cfd55535b809bd2bc9339b1608b072e
org.openrdf.sesame	sesame-rio-api	2.7.3		e8280e3040d81d941fedb10da7978733bd2adbee
org.openrdf.sesame	sesame-rio-api	2.7.4		457f55d78f373b1520f72a1804d3c1e186a15afe
org.openrdf.sesame	sesame-rio-api	2.7.5		c62411ba758bf43a6ea7f713496be070e468e8a2
org.openrdf.sesame	sesame-rio-api	2.7.6		8c5c09bea56eee38a0c8e01633ce1af97c9ad198
org.openrdf.sesame	sesame-rio-api	2.7.7		50a2bdfe969374e2da501ae676b386548fe78ff8
org.openrdf.sesame	sesame-rio-api	2.7.8		2e52d5b11712b5f0801b0b71b11e4e588596d9a0
org.openrdf.sesame	sesame-rio-api	2.7.9		8bbf0205bf4e2f3fa124ffe52db30253ad03002e
org.openrdf.sesame	sesame-rio-api	2.8.0		687f867cd0293c2a8401965db96bb5b7296b27b3
org.openrdf.sesame	sesame-rio-api	2.8.0-beta1		c046113edbb7e48cee782ad61059e3c0d1a68d61
org.openrdf.sesame	sesame-rio-api	2.8.0-beta2		16616ef65c363f82414036ce28c372392259b694
org.openrdf.sesame	sesame-rio-api	2.8.1		0dd41f902722efcffff02464a0e5a757f318a479
org.openrdf.sesame	sesame-rio-api	2.8.10		215521e6ce8a5839b18044a94d791bf942aef9b2
org.openrdf.sesame	sesame-rio-api	2.8.11		ba4d71a668e70671bebc824656b7cae7b3fb40d8
org.openrdf.sesame	sesame-rio-api	2.8.2		2da563c8688eab35f0f6b2b61ec9c4550c1fcdd8
org.openrdf.sesame	sesame-rio-api	2.8.3		7b6aa7effc3f09c2a5c8e0931bf8a8e7c2ca4844
org.openrdf.sesame	sesame-rio-api	2.8.4		9b5b99019debe87c430f57f2dc73fb62a6f87637
org.openrdf.sesame	sesame-rio-api	2.8.5		fcae91542e97e73bfc9f8e7a8ec4a4303ea65b36
org.openrdf.sesame	sesame-rio-api	2.8.6		42797ccb650b47510799a36bfad9247209d71bc2
org.openrdf.sesame	sesame-rio-api	2.8.7		56f8daf7b1945551f0f7f84b11d69191bb5f4607
org.openrdf.sesame	sesame-rio-api	2.8.8		b88668c0be9445803dc305d34faebd1ecc1afb3a
org.openrdf.sesame	sesame-rio-api	2.8.9		cb2189c40aef245e83da3fa2eb88c7d2ea0f2562
org.openrdf.sesame	sesame-rio-api	2.9.0		7f69fbd1bc913e43c26da6d9292619220976f2ed
org.openrdf.sesame	sesame-rio-api	4.0.0		6dee86b4b5db4c09031d9b9a0c4eebd4f025d1ed
org.openrdf.sesame	sesame-rio-api	4.0.0-M1		0bf34354b7176594a3b38e2197f4dd7a934f6737
org.openrdf.sesame	sesame-rio-api	4.0.0-RC1		70d52a4a065850d8c88415ef84a58bd9056c585b
org.openrdf.sesame	sesame-rio-api	4.0.1		ea742f1c25f52db05f04a3a40e5fbb4031d37df6
org.openrdf.sesame	sesame-rio-api	4.0.2		70b22e63a48f9bdaeb6fbfddf5bdaaeb191b01dc
org.openrdf.sesame	sesame-rio-api	4.1.0		eb5e28a45f02860e80bbee9f6a43b5d95519f31f
org.openrdf.sesame	sesame-rio-api	4.1.1		c170d40ad175f1f62b8aeb0d8d4b87777de05550
org.openrdf.sesame	sesame-rio-api	4.1.2		2da226f5a42c341eb21deccc68bdbd77cf7a49ca
org.smartparam	smartparam-spring	0.9.0		9a2560c6646c7d27444b3f4131b0c57b6919868b
org.smartparam	smartparam-spring	0.9.1		b5bcfff25deb11dad0f0bb6855317231d2ba5a8c
org.smartparam	smartparam-spring	1.0.0		e4394fafbd1fd737e490086fe482cabf5ae8e53b
org.smartparam	smartparam-spring	1.1.0		7b7c4d80695b0cb50bcf773789eb68b1ed923007
org.smartparam	smartparam-spring	1.1.1		49d08605488dde7c81cc56782dc2bae650d4718b
org.smartparam	smartparam-spring	1.1.2		45a0c8f4c8187d9d0c434010683851f29fb237be
org.vectomatic	lib-gwt-svg-samples	0.5.10		N/A
org.vectomatic	lib-gwt-svg-samples	0.5.11		N/A
org.vectomatic	lib-gwt-svg-samples	0.5.12		N/A
org.vectomatic	lib-gwt-svg-samples	0.5.13		N/A
org.vectomatic	lib-gwt-svg-samples	0.5.14		N/A
org.vectomatic	lib-gwt-svg-samples	0.5.15		N/A
org.vectomatic	lib-gwt-svg-samples	0.5.16		N/A
org.vectomatic	lib-gwt-svg-samples	0.5.6		N/A
org.vectomatic	lib-gwt-svg-samples	0.5.7		N/A
org.vectomatic	lib-gwt-svg-samples	0.5.8		N/A
org.vectomatic	lib-gwt-svg-samples	0.5.9		N/A
org.webjars.npm	aws-sdk__middleware-bucket-endpoint	3.451.0		06351c941d75d1fc1160453acc14faedaf753f67
org.webjars.npm	aws-sdk__middleware-bucket-endpoint	3.6.1		00e76dd9ab52b7f8d573bdef6f0d95bc485d9f7c
org.webjars.npm	github-com-shentao-vue-multiselect	2.1.6		64040ae727a673856d59422476512548edc7de6d
org.wildfly	wildfly-metrics	22.0.0.Beta1		763bb720aff757cca736d679ab8e38ec04f5926b
org.wildfly	wildfly-metrics	22.0.0.Final		b48720146b83dd1869ef55931e355838a3e231f6
org.wildfly	wildfly-metrics	22.0.1.Final		5c4842a85134f7a4575a145dbdd42f515012dfc5
org.wildfly	wildfly-metrics	23.0.0.Beta1		82f3b49630dfe7632a8f393ed03808cab5ff75ce
org.wildfly	wildfly-metrics	23.0.0.Final		919776c1cd1870ebea91c46b4ee2703b2b789dec
org.wildfly	wildfly-metrics	23.0.1.Final		dee089d41dae59683882fc5d2c98f18b939dbc9a
org.wildfly	wildfly-metrics	23.0.2.Final		f7a52ffadba03b791e08d91df0860eff60f8fa7c
org.wildfly	wildfly-metrics	24.0.0.Beta1		cada7374fbe946668939eb8228501c7c35bee524
org.wildfly	wildfly-metrics	24.0.0.Final		c5e3662a20f1c69921f2b689a0dd205035116c85
org.wildfly	wildfly-metrics	24.0.1.Final		f11d580e5e5ac3df2eab7a4eba386040b1795b5d
org.wildfly	wildfly-metrics	25.0.0.Beta1		0560844909bcd3c76d89e8f082d8d017eee6a9b3
org.wildfly	wildfly-metrics	25.0.0.Final		5f73dd9efb1451f3e05bcee9b8d24935d4f3cb83
org.wildfly	wildfly-metrics	25.0.1.Final		e5beb97b7bf6835ae294849fc3063349759cfab6
org.wildfly	wildfly-metrics	26.0.0.Beta1		465ca0485fc47ba19694ad2ed96aada696e6a2f5
org.wildfly	wildfly-metrics	26.0.0.Final		401f51d147468b1a60fa9520760d7978c89c3e20
org.wildfly	wildfly-metrics	26.0.1.Final		03b5ebb03281069fb3ee010c9cfb1a270db30d39
org.wildfly	wildfly-metrics	26.1.0.Beta1		e0270965771bf4bafdd8c2e19e65949d6ff8dfa6
org.wildfly	wildfly-metrics	26.1.0.Final		74bd25e9e90ce6edf927730d60a0327f4c5ee5d2
