ch.nexsol-tech.spring	spring-build	1.0.0		N/A
org.apache.beam	beam-sdks-java-io-amqp	2.20.0		0d500401806ba6ac3b101fd290eac93c9382023f
org.apache.beam	beam-sdks-java-io-amqp	2.21.0		469f4ca4ae979934c14413cc07b65299ea73aa9f
org.apache.beam	beam-sdks-java-io-amqp	2.22.0		859d093dd8054253cbbbe54fb6e491f2151c3899
org.apache.beam	beam-sdks-java-io-amqp	2.23.0		3ce0300b5514e9f360467b27e301ea095ebc3e9d
org.apache.beam	beam-sdks-java-io-amqp	2.24.0		95b53747d3ab42632a9d9b6b1e712cb09a770f16
org.apache.beam	beam-sdks-java-io-amqp	2.25.0		5b8461e8c966c2c2aa2d8ed1bcf29b2ac08a87f3
org.apache.beam	beam-sdks-java-io-amqp	2.26.0		2f30738d62e2f016d9947185684be775c6b774d0
org.apache.beam	beam-sdks-java-io-amqp	2.27.0		c45e0bfa88a2bd5e5ef90e8d07210669d627415b
org.apache.beam	beam-sdks-java-io-amqp	2.28.0		e50558ae69dd7e99ca5a91bc8a7cfcdb90d046a0
org.apache.beam	beam-sdks-java-io-amqp	2.29.0		12a4a13fee61ce717ad5d003bb08e68504488212
org.apache.beam	beam-sdks-java-io-amqp	2.3.0		4a52014f748d1cc506f9b041a793f6c2472933d1
org.apache.beam	beam-sdks-java-io-amqp	2.30.0		de1b226cb6ccf197c1a1ab85b7376346d4f144d0
org.apache.beam	beam-sdks-java-io-amqp	2.31.0		11cc04f6980e1b0402e8a54793b50d2432d7b954
org.apache.beam	beam-sdks-java-io-amqp	2.32.0		ff69dd3aaeb0dd1005d8e170b413c65b27170670
org.apache.beam	beam-sdks-java-io-amqp	2.33.0		f4027b36b547967d0100d5311846c03751f89226
org.apache.beam	beam-sdks-java-io-amqp	2.34.0		adab169dcf94f2f29152ab9e9d5d84fd11cfa4a5
org.apache.beam	beam-sdks-java-io-amqp	2.35.0		27591c73ea841a276f4525f605da3deed583cd65
org.apache.beam	beam-sdks-java-io-amqp	2.36.0		f59c5f54865b059d5351449ed1197f0f15a45ad3
org.apache.beam	beam-sdks-java-io-amqp	2.37.0		327f1f30c427a0f6113944bfba43a3f10ee8c438
org.apache.beam	beam-sdks-java-io-amqp	2.38.0		5f2ad00b90b09cb5c4a8467953ccce7e81e48706
org.apache.beam	beam-sdks-java-io-amqp	2.39.0		625b8f0f1f3560cec039dd9c2d864d96862afda6
org.apache.beam	beam-sdks-java-io-amqp	2.4.0		fe8563dba5534bb73dccab6d6acf2b15658cd128
org.apache.beam	beam-sdks-java-io-amqp	2.40.0		e25d441f08f0c7f181469ee97a77cd2db3edc601
org.apache.beam	beam-sdks-java-io-amqp	2.41.0		1fcd411de41a9a6245bd1c666935104413fa3ae0
org.apache.beam	beam-sdks-java-io-amqp	2.42.0		9f2247d4809c70cad997491d8243b35b1cfb5db9
org.apache.beam	beam-sdks-java-io-amqp	2.43.0		05884e90ed9dd26be03bc8104bb7d760c6e19a8f
org.apache.beam	beam-sdks-java-io-amqp	2.44.0		3203053562da71a3c671669f495ad54f1399ea2c
org.apache.beam	beam-sdks-java-io-amqp	2.45.0		947d9e80d6234bee57392bd9a1b84be85ef0e771
org.apache.beam	beam-sdks-java-io-amqp	2.46.0		c77b66368cb3a2001a752a8a834c296ec2aa2fc7
org.apache.beam	beam-sdks-java-io-amqp	2.47.0		df6237b3dda3e101d1dfa50a0fe57a169a1bc4f2
org.apache.beam	beam-sdks-java-io-amqp	2.48.0		a76e06434287d5b97a86d0f36c041ccd3b21b74d
org.apache.beam	beam-sdks-java-io-amqp	2.49.0		4fd258cae9afe8dcdc994255a133679424b99b68
org.apache.beam	beam-sdks-java-io-amqp	2.5.0		e7007b3cfde3b25f5c09decee87f652595914b66
org.apache.beam	beam-sdks-java-io-amqp	2.50.0		e69ab3ffec5f150cb24353f586bf392ed9cf6cc9
org.apache.beam	beam-sdks-java-io-amqp	2.51.0		bf62afdb8351f8ac951a2d7b26c7f5caba8e0825
org.apache.beam	beam-sdks-java-io-amqp	2.52.0		91e9197ad0c1095844cfb641032e111ea6511fd2
org.apache.beam	beam-sdks-java-io-amqp	2.53.0		5055b7cf625703066ccde9342cd00c285792c662
org.apache.beam	beam-sdks-java-io-amqp	2.54.0		ae627628d98453bcbf30683728e6a24f1dabdbd8
org.apache.beam	beam-sdks-java-io-amqp	2.55.0		0e53576c81ec02942f9f900d7eff407f2fee5ed2
org.apache.beam	beam-sdks-java-io-amqp	2.55.1		bc09d642a7621f8fddf64b2c00e9b259fa25a90a
org.apache.beam	beam-sdks-java-io-amqp	2.56.0		bb328cb2dff5bde368c26e0ae857b366ca72945c
org.apache.beam	beam-sdks-java-io-amqp	2.57.0		2297ee976086ad266e05d7bb26cebc5b23ef7f17
org.apache.beam	beam-sdks-java-io-amqp	2.58.0		d98e2200104f13a7b0e314c80c8353b58969b802
org.apache.beam	beam-sdks-java-io-amqp	2.58.1		c42a8230eae8535cf986178eac4b98ebc3e46e2e
org.apache.beam	beam-sdks-java-io-amqp	2.59.0		bef2b82b5aebf3f03905e7e05394a6c0585d020f
org.apache.beam	beam-sdks-java-io-amqp	2.6.0		aea7f07ba5d2df7da5a490af696f3fb1158da74c
org.apache.beam	beam-sdks-java-io-amqp	2.60.0		014391867f710b937214fcffb5aa326f96341173
org.apache.beam	beam-sdks-java-io-amqp	2.61.0		e8eb10ca131639079579a1a27966b10d0de7ac1f
org.apache.beam	beam-sdks-java-io-amqp	2.62.0		9ac339cd954e59f714b321a607f6c732aa3700f0
org.apache.beam	beam-sdks-java-io-amqp	2.63.0		d04f0f30e83fa88518a08dd9901c5892084a5823
org.apache.beam	beam-sdks-java-io-amqp	2.64.0		62d78a5959546201236c301c75d39ade958ae591
org.apache.beam	beam-sdks-java-io-amqp	2.7.0		9988d4322e70ac23bd8e82c0a954f9e41b073fe4
org.apache.beam	beam-sdks-java-io-amqp	2.8.0		69ae829227ec2eb2105d4041a1b8a670d6bd12f4
org.apache.beam	beam-sdks-java-io-amqp	2.9.0		4e5b514c3b552ba14cf988b8f4565b96868f1d6d
org.apache.camel	camel-amqp	1.3.0		0c81f5f1dc4d0eed336784311d1aad4207801f4e
org.apache.camel	camel-amqp	1.4.0		d27743c3ddc66724c96f5fa021c20f0f83a64cd4
org.apache.camel	camel-amqp	1.5.0		52ea7a1b2c0c2cb4f361108bbe2fa806dfd779fa
org.apache.camel	camel-amqp	1.6.0		e8e9c29e2b263b020ef920153543355bafcf19a5
org.apache.camel	camel-amqp	1.6.1		8826522a07b7c151b821690be35bc96ae0588954
org.apache.camel	camel-amqp	1.6.2		6648983410954adfd8d1876b036e80efe67e3577
org.apache.camel	camel-amqp	1.6.3		d7f2a506b28b3a88c509525664aa8cf788b9de03
org.apache.camel	camel-amqp	1.6.4		1bb463e4f61b08617cc8c435bbe865275638b245
org.apache.camel	camel-amqp	2.0-M1		1835b2e4971af275491de863c7a3dfb88356ec2c
org.apache.camel	camel-amqp	2.0-M2		5190700cb50b3b80f34d38ef2951d8727efbf0c8
org.apache.camel	camel-amqp	2.0-M3		ce38784489f1acfcf898c4e25146f7f771867bc6
org.apache.camel	camel-amqp	2.0.0		341e9947f0af98fb7e09cfdc7bd68694b59c9eaf
org.apache.camel	camel-amqp	2.1.0		4d1cbfaca8fc324b6da5495c0886339e8557e8e0
org.apache.camel	camel-amqp	2.10.0		f704c48c108302a10063d2acc79ac40300a24548
org.apache.camel	camel-amqp	2.10.1		6b0d1afbdf9149fa10e5c8c48a4aa01f03d137c8
org.apache.camel	camel-amqp	2.10.2		d61cb8506de6e3b6fa420548c3f45c3cb0c00da2
org.apache.camel	camel-amqp	2.10.3		6d49be556ae126c258fd517fa590024c87098617
org.apache.camel	camel-amqp	2.10.4		3c76903aba55cf7acf8c0b9c651ba39b43c1b782
org.apache.camel	camel-amqp	2.10.5		12eeef5f58d86f76ced64a40f13ecb090c5c2626
org.apache.camel	camel-amqp	2.10.6		0e27203f6fbb6d20a656009046b969465dd12cbe
org.apache.camel	camel-amqp	2.10.7		1f8e08077b41c92d6c4a741f559e3c84938abdad
org.apache.camel	camel-amqp	2.11.0		f68d630db5e4c6385d68da3ca4e24d1e347a7f05
org.apache.camel	camel-amqp	2.11.1		5ea31c7dc21cb374f0d8f944c69ab9fb3a83c6e7
org.apache.camel	camel-amqp	2.11.2		796802a0704b6b69ea15a442239aaad9fafbed8d
org.apache.camel	camel-amqp	2.11.3		32ee1dc261df4f22e7cb044ebadf3b7c08376696
org.apache.camel	camel-amqp	2.11.4		4ba0967ea23c8059919c356009a063eb1c8b74ee
org.apache.camel	camel-amqp	2.12.0		2600cc1abdc838c3c9fd2d203c94afaa7d2ff8ed
org.apache.camel	camel-amqp	2.12.1		c0dd68b841ed89f5520b81ab299b77938f43185c
org.apache.camel	camel-amqp	2.12.2		78546ec8915f3e1280164b766f61c5c7ad1d4eac
org.apache.camel	camel-amqp	2.12.3		7a65d236159e23e69eb0d7674e25362ca655cecc
org.apache.camel	camel-amqp	2.12.4		ff95cadacfff6088c8c49f252de154d3a1e7e4ad
org.apache.camel	camel-amqp	2.12.5		39ab7cf5a630668463d960e93b5d97e7b870c276
org.apache.camel	camel-amqp	2.13.0		f319d3299d3bf9a803c2d0ad0a82d07cecdc7d33
org.apache.camel	camel-amqp	2.13.1		9b594edf16145d68c0f4894cb6bed246f58458f9
org.apache.camel	camel-amqp	2.13.2		b9ee377a4318be8c63760a1221799576e8d02048
org.apache.camel	camel-amqp	2.13.3		acd23fc583c22b5b425e6527f22d9d73380e3f9a
org.apache.camel	camel-amqp	2.13.4		e336e19ce00869fe5498100ec4ebe30929875418
org.apache.camel	camel-amqp	2.14.0		b28420f184a957601bb457c697bc3511cd7d648e
org.apache.camel	camel-amqp	2.14.1		737e4d19dd0a072aaf4a0a80ab2dac338a878156
org.apache.camel	camel-amqp	2.14.2		97e6f548b16970781f22db5b76458e321d2ccdd9
org.apache.camel	camel-amqp	2.14.3		9402fe811c7d4a87e911c755cdccce3c3e431fde
org.apache.camel	camel-amqp	2.14.4		bef797c8d1047fa65ecb214834a16b909aa6540a
org.apache.camel	camel-amqp	2.15.0		459a47da41d11866d8f3ac6cb404dcffb37e791a
org.apache.camel	camel-amqp	2.15.1		d689b29e706584cf6cefd40b10b7ec40bc3837ec
org.apache.camel	camel-amqp	2.15.2		8b2ee69faffe11c92c42b24334e0644db3b19c4b
org.apache.camel	camel-amqp	2.15.3		a54efd28707f8c1e641031041125140abd437140
org.apache.camel	camel-amqp	2.15.4		2ca82a6cb724627b52404255351d0aa126966e32
org.apache.camel	camel-amqp	2.15.5		a1f08502032ab5d12078662fec919ce77feb3d44
org.apache.camel	camel-amqp	2.15.6		e0e063d9f1dda4e983c3db86624bcfac22090c40
org.apache.camel	camel-amqp	2.16.0		d78ced51adfcf6a7ee6a28d5234fe772f43f6c7b
org.apache.camel	camel-amqp	2.16.1		39150249d512932585fd7b22327c91c6d5709631
org.apache.camel	camel-amqp	2.16.2		9498cef7497356a6d29baf35b318d2f21040aa42
org.apache.camel	camel-amqp	2.16.3		514a129e3ae1a4b439ec6dc3b60c57df4aed538b
org.apache.camel	camel-amqp	2.16.4		e9c21d2ae73967c57f9c5bd3f6ba53ada83957e0
org.apache.camel	camel-amqp	2.16.5		b315d7d7ff56ce8f9ff383da54322868a9443e6e
org.apache.camel	camel-amqp	2.17.0		9453c4cf08e4a3b090eafab887a2945bba5ab1fb
org.apache.camel	camel-amqp	2.17.1		ffea358bf2000cfdc9fc1f6e4994c0e72a6b8899
org.apache.camel	camel-amqp	2.17.2		be11de58e628dc5313cdb8ea1f06a31ab3b33991
org.apache.camel	camel-amqp	2.17.3		995d7a312718171c994c16df750f7305dde72c64
org.apache.camel	camel-amqp	2.17.4		07df8b3475fc6b64473f24dec9de63dfdf80b518
org.apache.camel	camel-amqp	2.17.5		f6e5d034b709a46229f1890d4fbe1b82b5b118e3
org.apache.camel	camel-amqp	2.17.6		e7b053bc8f2957bd4e6df259709c771e5e6146d6
org.apache.camel	camel-amqp	2.17.7		773bc022e757022a500e188cee7d749c47f0748b
org.apache.camel	camel-amqp	2.18.0		68ea3174484117e698119095fd938af6f2f0f260
org.apache.camel	camel-amqp	2.18.1		edd27bea6f2791a698a3706bd8f53cdbb3b788a7
org.apache.camel	camel-amqp	2.18.2		9ffd80504a6039345f80e5e50ecc708c10533df7
org.apache.camel	camel-amqp	2.18.3		ca3bb6df04602f7cb3aca8fe63651fb21480bdc5
org.apache.camel	camel-amqp	2.18.4		74b13cfe6533efb1c7638ca38afdcfeb8074795d
org.apache.camel	camel-amqp	2.18.5		6eb257f542b0249aae8c3f2a0a3dab745827caca
org.apache.camel	camel-amqp	2.19.0		2e7584ae77624c367d2ebec181108ea5a090e05f
org.apache.camel	camel-amqp	2.19.1		74574b99dc574c180b09a0afbd0f569c7df676ad
org.apache.camel	camel-amqp	2.19.2		63448ff5df250a8f3e4b82c63ddc28dd4344a212
org.apache.camel	camel-amqp	2.19.3		1808a7df987bc959a57451927f454f3926341e91
org.apache.camel	camel-amqp	2.19.4		6f18c0fbf6305c55bbbbf98485007d975ffda7c4
org.apache.camel	camel-amqp	2.19.5		1ac4fa4953e39a3cc8660966609eb997b7f8b5b6
org.apache.camel	camel-amqp	2.2.0		22f4d028c1796df11c42f21f20fa8ab4e68ede9a
org.apache.camel	camel-amqp	2.20.0		a2291a138230f89419270c0f0641ed3d4a72cfa9
org.apache.camel	camel-amqp	2.20.1		ae4c3d06799e3fe7d2cbb527cfe51225e99cfb4e
org.apache.camel	camel-amqp	2.20.2		207296bf73a80b0ec7f16efed3ce67ee43fa67c5
org.apache.camel	camel-amqp	2.20.3		d1ab88da04ed51a23fbff9743d2ff1a39443750c
org.apache.camel	camel-amqp	2.20.4		f6d0b43c6f9ae9a8e223813aed63c9d79723a275
org.apache.camel	camel-amqp	2.21.0		e6e85bb3072acfad819ad0d696d03cd114670a7b
org.apache.camel	camel-amqp	2.21.1		ab02c0c7e5970928ec333a71a1d610480ed89cd3
org.apache.camel	camel-amqp	2.21.2		356a6a3850f8add29a58208f84f1d8be069bccaa
org.apache.camel	camel-amqp	2.21.3		a10de31f81c29996f0f49fbcca09172e0c0d879c
org.apache.camel	camel-amqp	2.21.4		9463b9eefc412b5c83b0f7b4f80515a5d8b0cd9a
org.apache.camel	camel-amqp	2.21.5		8223d156f3d6b965c20f740fd53fc59be82a11d8
org.apache.camel	camel-amqp	2.22.0		ff4bb80f0895e55c1802cd66885993215cffbd23
org.apache.camel	camel-amqp	2.22.1		75efed364d22c888dad3fcfeabd84278b4d2dcf7
org.apache.camel	camel-amqp	2.22.2		705006f31c21858a1d600ad68f537e6aec0cee33
org.apache.camel	camel-amqp	2.22.3		84c75c7c2326d6bd0bc074ff6a7121fa5131992a
org.apache.camel	camel-amqp	2.22.4		37ea417974b1942d742e74fc2509b4f50db09eaf
org.apache.camel	camel-amqp	2.22.5		d627e2b0a86d2a4621f2d60c7eb3955faec976ef
org.apache.camel	camel-amqp	2.23.0		99ac235270254142b7a1c2b28d91eb63e1c6ef56
org.apache.camel	camel-amqp	2.23.1		f020e92df652c1e770b82ad5ebac76ee94fbabca
org.apache.camel	camel-amqp	2.23.2		dab6f60e467d9033ceb759d58732d6f54a38ea56
org.apache.camel	camel-amqp	2.23.3		5f4b6733e2c5c6e0cc2a445e7473702fb27632d0
org.apache.camel	camel-amqp	2.23.4		71455175b8de6b649391bcaa8499c117c9adac3e
org.apache.camel	camel-amqp	2.24.0		daaa9c40f56734be6fc9eed48154831f5df43d7f
org.apache.camel	camel-amqp	2.24.1		e87587ac05e9cd3154ed3768516f9db9cb8fea54
org.apache.camel	camel-amqp	2.24.2		cec5551b9ecd091d32cac185f4e1ed477f330572
org.apache.camel	camel-amqp	2.24.3		5291149da44cd9e469537b71f43d117c7b0f3fa8
org.apache.camel	camel-amqp	2.25.0		09561da516498b0df7c6171a0653e919c8a98d88
org.apache.camel	camel-amqp	2.25.1		8f189bc9ed358765af7327b975c332992d4e2490
org.apache.camel	camel-amqp	2.25.2		b88c84fc358df38cce7f845dc194f6625d473daa
org.apache.camel	camel-amqp	2.25.3		dab4ef69f341f688ca2ac4546e0e59983ebf5992
org.apache.camel	camel-amqp	2.25.4		29a65ea42c4a87a80602d0ce96bba10d7ff436eb
org.apache.camel	camel-amqp	2.3.0		c534ee43c5f324aed8e9a026ab8b1541e1135e5f
org.apache.camel	camel-amqp	2.4.0		a59c64af8391f52639406e0a8068878cb4c0165b
org.apache.camel	camel-amqp	2.5.0		cea9c364f2c7aa56116fb04b6671de6229463f18
org.apache.camel	camel-amqp	2.6.0		ac127b40a5a153686e700822834e5c614b590aa2
org.apache.camel	camel-amqp	2.7.0		021ffab4256b7bb8113eb0db3041384f7fd89493
org.apache.camel	camel-amqp	2.7.1		b37645b9265405733d8c26fd4142ff5053c2aaca
org.apache.camel	camel-amqp	2.7.2		ee186aa6f4837e2bc30cc1044a753ec33d5bcde4
org.apache.camel	camel-amqp	2.7.3		24084a1135fc803bd9e9bdf9607c160734b1256a
org.apache.camel	camel-amqp	2.7.4		56bf50c6e7d3acc9aa0109699d9490b851426924
org.apache.camel	camel-amqp	2.7.5		99f3ad5752cea6f5d084e2eb10811eab07050b54
org.apache.camel	camel-amqp	2.8.0		ec0427daa217dde0d33486595b7add97075c66b9
org.apache.camel	camel-amqp	2.8.1		1451914f53d037659242d40fb4554c4a98449d96
org.apache.camel	camel-amqp	2.8.2		710d28e08de56a60d69ed9dc2c765f206e8f1e19
org.apache.camel	camel-amqp	2.8.3		20c9b67ed8955fe400aea16cf2f0be7c11b786aa
org.apache.camel	camel-amqp	2.8.4		a42d9986d1c91e39e51b3ba6df52362d10c82e4b
org.apache.camel	camel-amqp	2.8.5		4ac1625906f2497ad3333984156bab410f5885a2
org.apache.camel	camel-amqp	2.8.6		ef8af5730e2118cf9ae51543379559f960d2bf06
org.apache.camel	camel-amqp	2.9.0		6348d66a6125c1c2273b71ef42ab29ed5ccfc772
org.apache.camel	camel-amqp	2.9.0-RC1		e9503d506fb0c445cc6654b08be508ce0c136869
org.apache.camel	camel-amqp	2.9.1		0920f57ee946747dea3fa21222e436f67b48da92
org.apache.camel	camel-amqp	2.9.2		42d174b24bcd6a0b3722a76eec62e8fea57a64d6
org.apache.camel	camel-amqp	2.9.3		912583f48a0f5e707b4d3d7369cdf4cf0268a6bf
org.apache.camel	camel-amqp	2.9.4		2b4b76d476c10d16ed3b5051aaf75818fe86eb27
org.apache.camel	camel-amqp	2.9.5		97d4b215f2d451c433052dde2f5b30a8aaf73d85
org.apache.camel	camel-amqp	2.9.6		e97ffb96ef96ae58e33166ca87eae80ab219151e
org.apache.camel	camel-amqp	2.9.7		484f95254944362cdbe9a3f535d48ae35f849b8c
org.apache.camel	camel-amqp	2.9.8		5fc8a630de71f84111c2692a2e9e68eca7c62d30
org.apache.camel	camel-amqp	3.0.0		0fa27e6c93bef2f064237d90fd1fa6161bb8e8ad
org.apache.camel	camel-amqp	3.0.0-M1		2c4d9e3b847c3de4dbbfc67fb86d52e69094f9ad
org.apache.camel	camel-amqp	3.0.0-M2		37bb0308467aaa821d86dba5d2c0facd2bbaebc3
org.apache.camel	camel-amqp	3.0.0-M3		32e7272b211ed6434cf2b1ea8771ceb5cd5d8802
org.apache.camel	camel-amqp	3.0.0-M4		f064840735f9e375e387bf30a72597011d4ae9ab
org.apache.camel	camel-amqp	3.0.0-RC1		1191d02fca0ad5649066d26988a3be1dae9d9204
org.apache.camel	camel-amqp	3.0.0-RC2		c19c12ed1b133d112a2e370851b1388d50de3488
org.apache.camel	camel-amqp	3.0.0-RC3		0e6c9ff55915be8bfa274cd779925df28cf0ca3f
org.apache.camel	camel-amqp	3.0.1		6d566302688b6a79d5b4e73577b57c7917333f80
org.apache.camel	camel-amqp	3.1.0		fea361f233a7e4bc09c9b691d9b975078481519d
org.apache.camel	camel-amqp	3.10.0		30ba37f3af26b3bd30ecf509f47cd49036fc569b
org.apache.camel	camel-amqp	3.11.0		4a4373566c1e8decbc13f404ae50e430bcfeec83
org.apache.camel	camel-amqp	3.11.1		9039322ba30c4785ab147c4994aca01a8fba4a1d
org.apache.camel	camel-amqp	3.11.2		a9b579fc7aaa2f1eb72ffda8e4c442e2c2b1729e
org.apache.camel	camel-amqp	3.11.3		34189082cc9cb3613bcc9d0c568e628680e9cc47
org.apache.camel	camel-amqp	3.11.4		a42f6a5455c48c84202edcee06d0e70561e0ce30
org.apache.camel	camel-amqp	3.11.5		94e4337d2543f7fd597f0d53cf703bc0b7d1a088
org.apache.camel	camel-amqp	3.11.6		356b6c055f378c0148732fc98f17c817833d234c
org.apache.camel	camel-amqp	3.11.7		7534cedfaed37fdbbf6fb0bd17ab2809a9c6bdf8
org.apache.camel	camel-amqp	3.12.0		517f1a4546f493629c30c33c0005d7dac4278991
org.apache.camel	camel-amqp	3.13.0		b25816d0267ed62daa0b447ffc45f27bc59c84a2
org.apache.camel	camel-amqp	3.14.0		0df0e9aa67bb2b2a1b32102a52b2137caf365983
org.apache.camel	camel-amqp	3.14.1		d699dba2ca679f8618b01ac64189431423dd094b
org.apache.camel	camel-amqp	3.14.10		7b0549d5fe2bbf0466f25b616854f8594b46c7b4
org.apache.camel	camel-amqp	3.14.2		5e19967382eda824da4bcd35c55d265c82d6ce34
org.apache.camel	camel-amqp	3.14.3		51ac734ca2d164fa6d46f6460c881fcfcbe1bdee
org.apache.camel	camel-amqp	3.14.4		f28d84f9e8a31428b6696fab424c32612b896a3d
org.apache.camel	camel-amqp	3.14.5		40abc11b21955ec323443ca1a1499a31a344ed41
org.apache.camel	camel-amqp	3.14.6		8f416bd373ed92f364c9b67771426eac94f69a75
org.apache.camel	camel-amqp	3.14.7		3604072e283502d6b8327318afd85ada095715a2
org.apache.camel	camel-amqp	3.14.8		c2ab1e1ff3d646e7713d6f1f45a4f09532702711
org.apache.camel	camel-amqp	3.14.9		84204e6d3adf1ef54dbf7d8e141cd81206cb5212
org.apache.camel	camel-amqp	3.15.0		be23b7b3fdf332d6df2c590b0cec8b35c30fba74
org.apache.camel	camel-amqp	3.16.0		de332c23b937e77417d6cce95a05a17dd2dd117e
org.apache.camel	camel-amqp	3.17.0		53fd9e813b0a86e6d37e61975c2a7203a8244354
org.apache.camel	camel-amqp	3.18.0		dcbd12aadc1495df178200292fadc35837af609c
org.apache.camel	camel-amqp	3.18.1		653ec0a30811e84b0c44662fff18f615e6061bb9
org.apache.camel	camel-amqp	3.18.2		98e9c32de6db71f6fcdedf4866b1f7ac5d08238c
org.apache.camel	camel-amqp	3.18.3		cb67d2d1810576ddb86dab559375b167ea0238df
org.apache.camel	camel-amqp	3.18.4		ca25842b3dd6f377eaf4534316bd7be3d3f05131
org.apache.camel	camel-amqp	3.18.5		025b88a90a9eb416b731273264ab46f07fcc1912
org.apache.camel	camel-amqp	3.18.6		dcc7ff186cd2fbaa2e24995edbbfa1be5a1c8182
org.apache.camel	camel-amqp	3.18.7		4166472277a24c3cdda76b9e0f5ee1c6acbf1353
org.apache.camel	camel-amqp	3.18.8		0c304df748a498217c5ff7769312a708ae74a627
org.apache.camel	camel-amqp	3.19.0		8600269948918e53209eb433f50cfb79062917f5
org.apache.camel	camel-amqp	3.2.0		09d991bd458d5f808c3b2854d913293118029245
org.apache.camel	camel-amqp	3.20.0		db2630919239f82706aefbd7fffaa7e9e6fe0aba
org.apache.camel	camel-amqp	3.20.1		0be35a0630ed01f93008c4db500aabca3bd33d27
org.apache.camel	camel-amqp	3.20.2		125fc1931f962f341d53e1419de8df37346f9739
org.apache.camel	camel-amqp	3.20.3		f0270b7e4cd1be17795204658e960a6ad15db02b
org.apache.camel	camel-amqp	3.20.4		04a7f9cd5b8ca85d89751716485cdacf6752d7f4
org.apache.camel	camel-amqp	3.20.5		a6fc9e8037b60ec59a8870ac7c7b8e5075882156
org.apache.camel	camel-amqp	3.20.6		e91c0709e48aaba130d66aad0daa4ea80c4d4df3
org.apache.camel	camel-amqp	3.20.7		05695f277816f5f9cd4ca039151dd93378b760f6
org.apache.camel	camel-amqp	3.20.8		532f5053ea1018d91b25e9f32528e724bb2ac775
org.apache.camel	camel-amqp	3.20.9		01dbfc43f89782dcec10c177c773b3fc357785c4
org.apache.camel	camel-amqp	3.21.0		8ec30c6f3f2bf7d769955b9c436c974ed9a1c217
org.apache.camel	camel-amqp	3.21.1		ad0f863b9bff594a3c9c14dd3043e5dd3ace56d7
org.apache.camel	camel-amqp	3.21.2		9aec017501c0c436e517e8e049145449e55d7181
org.apache.camel	camel-amqp	3.21.3		6b929c7d2deabe0b3c245f8c275ba0e0ff0bb058
org.apache.camel	camel-amqp	3.21.4		eec1c10e901df44ab0930580293d8f26b3b060f8
org.apache.camel	camel-amqp	3.21.5		7c89f9ae9b1a17f7dee12050d5f2339ec027ad43
org.apache.camel	camel-amqp	3.22.0		e945661fbc1e76caaa0fc92c7fabafe1df8ba257
org.apache.camel	camel-amqp	3.22.1		4b0e5e5ac62cb424890ab6a5f0bad0f2ff6637a3
org.apache.camel	camel-amqp	3.22.2		2486b0425443871b40c1c3a8ac247c1269c90c21
org.apache.camel	camel-amqp	3.22.3		6f8af70742c50996c57dfc5bc968ef34df054b11
org.apache.camel	camel-amqp	3.22.4		cce7f4193a86ee01ed0952fe4feebc3b4aefee7e
org.apache.camel	camel-amqp	3.3.0		850bdfd2dfb8426b8b8896751644bede82f8330e
org.apache.camel	camel-amqp	3.4.0		bfd31e82d9a388334d9c06687ac899c6dd8d3d2b
org.apache.camel	camel-amqp	3.4.1		48441194dc23770549cf7f43811c001015c190a1
org.apache.camel	camel-amqp	3.4.2		05318c7eaffc7e4904a95bd390d1cf857c7637f7
org.apache.camel	camel-amqp	3.4.3		2a80d06fdaf1c4eacc2829ada1d9c81afc256657
org.apache.camel	camel-amqp	3.4.4		f0cbfd609bda8edaa0b8c6360a181f1351e0f933
org.apache.camel	camel-amqp	3.4.5		8d8fedb702f6934da20309144101710f42a87a6f
org.apache.camel	camel-amqp	3.4.6		57fc05dd3ed205452f0b2b4c93d8ca97cea0bb0f
org.apache.camel	camel-amqp	3.5.0		31fccac6122b4aa770250bd79886cfa51c63c113
org.apache.camel	camel-amqp	3.6.0		8178e9f9e3b48b6348c4bd56d55b09d427d3e6d2
org.apache.camel	camel-amqp	3.7.0		d8a98ff0e85ce31c36a4e2c9bb18c1a28d80b87d
org.apache.camel	camel-amqp	3.7.1		6c5499adcf79b5d25cfb4aae81ffe0963b5bf84f
org.apache.camel	camel-amqp	3.7.2		6543a41ac213e46e3ec71c2d6cdd0e4ad0f2e511
org.apache.camel	camel-amqp	3.7.3		72dfcbc843b6c51fbc1ad74a0b016022d84cd637
org.apache.camel	camel-amqp	3.7.4		c4ddfe0193bf60ee832515a93417eef684fc9db7
org.apache.camel	camel-amqp	3.7.5		3204571fb00d2cd1f987841b0f3fed8b39d6e50a
org.apache.camel	camel-amqp	3.7.6		229457cf0584cb4497daa5890ca985331ca1615b
org.apache.camel	camel-amqp	3.7.7		879433f4df6b9c034754e7586a61ac770fb240f6
org.apache.camel	camel-amqp	3.8.0		8a433968e7d072775995ad87a2de19ea9a1233ac
org.apache.camel	camel-amqp	3.9.0		037e558f9b3330dfa935ded73a4e710e87e8cac4
org.apache.camel	camel-amqp	4.0.0		92141403c69fa9691b38acd0ee9035d551c64f6e
org.apache.camel	camel-amqp	4.0.0-M1		d0ddc04447b95d713ae85098b1b6418db0f93797
org.apache.camel	camel-amqp	4.0.0-M2		107c6d4634e0870bccbfce7df8f73f844001bd63
org.apache.camel	camel-amqp	4.0.0-M3		ad547f9c1030bf01f0d4639e2d6cf07c6868f93e
