app.peac	core	0.0.1		725e61c037609f030587205a669ecf3c6b95a72b
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	3.15.0		24cdaf53cb952bc79efeae05a2a0bbbcfcaef6b8
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	3.15.1		6f520e6dc7c4e935e2cc80a06289046426d46dc7
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	3.15.2		a7fa383ea490dbf8ede2bc44e8757b3968d85863
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	3.15.3		8deb63295b52c23e1888b98fdca387084553378d
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	3.16.0		89d029f911f7ef709c334e36955523f02c4c202f
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	3.17.0		d2e92ad4c96977500e312f409af9a7e2cf3b84f1
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	3.18.0		49d7c6b4ddead9573213398847a4ca05353c8000
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	3.19.0		f46555681245d52a46fd0660281dfa9f85a8e680
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	3.2.0		88f56239375b999dc4596ffc6ed2da8cb071055e
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	3.2.1		9a08ba3860fa4c440a212d4062f136277ef6e95a
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	3.2.2		266b302972b761f91d2933eea8b5f390c0c1ec53
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	3.2.3		9165274c0ce5829749ed5ffaea5625e9b77162b3
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	3.20.0		924ac40c59422b564f5b22b31b77431979e25ad9
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	3.22.0		788d83234d3d51f706157b25d5c20e40920030c2
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	3.4.0		764c0c2b9531bc1c7455b97c2e86a4413b9cab43
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	3.5.0		fea028f8843fd22b1020e735919a93e897bb8ac9
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	3.6.0		3e3bec9d7b9f50ef1dab7be8b2b2750ee2017d20
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	3.7.0		46fa9d0171a7a4a541f2ba53ecd5b9e5cf516080
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	3.8.0		9b6b2ce544ac7686cee4b2b847f6b2d8bc5b9794
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	3.8.1		a046d19afca95e6c191e59223790a95d8ca56f40
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	3.8.2		d9d9b98230737a99eb7135292001826f2d538f53
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	3.8.3		8902d3b83020410c7057a2bd58d5943f08a27b33
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	3.8.4		5399ee12900152b257d184bdcc349dbcd051cbeb
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	3.9.0		6e41beed41418217467d55cdd66413262e961fb8
org.carewebframework	org.carewebframework.messaging.amqp.rabbitmq	5.0.0-RC1		ad7a2b01207af42d29376de40eb84a12f1a7655b
org.carewebframework	org.carewebframework.messaging.amqp.rabbitmq	5.0.0-RC2		f8f3d53a341d7736df5b4a8fec6742a3e7609ab2
org.carewebframework	org.carewebframework.messaging.amqp.rabbitmq	5.0.0-RC3		b6fa94027e2db14f550847ddb8ede9468fd60ae4
org.carewebframework	org.carewebframework.messaging.amqp.rabbitmq	5.0.0-RC4		aa3e365028b4b10342e9749ce592845c24bf2424
org.carewebframework	org.carewebframework.messaging.amqp.rabbitmq	5.0.0-RC5		3b5717929c3ee4ab675702fa80645b977a223aaa
org.carewebframework	org.carewebframework.messaging.amqp.rabbitmq	6.0.0		20a43e089a21d835d6fea426986ddf36cd9ea4e1
org.carewebframework	org.carewebframework.messaging.amqp.rabbitmq	6.0.0-RC1		03e46e17ef3f6253ecdd70e22997bbcac1e04ed2
org.carewebframework	org.carewebframework.messaging.amqp.rabbitmq	6.0.0-RC2		af2cc8edf4288220cbbec63dfdf6fa704f15a25b
org.carewebframework	org.carewebframework.messaging.amqp.rabbitmq	6.0.0-RC3		fcb9b17dee9c0c6dcc759bd1e70c52519db84f5a
org.carewebframework	org.carewebframework.messaging.amqp.rabbitmq	6.1.0-RC1		264f2eca28594995334b7cf26b022edf7731227c
org.carewebframework	org.carewebframework.messaging.amqp.rabbitmq	6.1.0-RC2		4ee06e43d304f9297e12f26f0403ff72ba7307f5
org.carewebframework	org.carewebframework.messaging.amqp.rabbitmq	6.1.0-RC3		f1b89388377f6d7cfd80375da55c3d193c5352f5
org.carewebframework	org.carewebframework.messaging.amqp.rabbitmq	6.1.0-RC4		fd872c927cc477f34783a8bc8a366573b87f41cc
org.checkerframework	dataflow	1.8.10		754c9bd86c27ddf2ab737d73170819227a7c983c
org.checkerframework	dataflow	1.8.11		60ed60bfabb5c665b4685dc00426195722cf7680
org.checkerframework	dataflow	1.8.6		0ee975ba879d4b857ad579ebc7a0d7a6bc9bf78b
org.checkerframework	dataflow	1.8.7		8323d12dc95bf380bf8e2351b02346fe8b972deb
org.checkerframework	dataflow	1.8.8		5fb33cf109bb376863e0d03faddd386f89d7394b
org.checkerframework	dataflow	1.8.9		482c6a42096a25ef4865aed346c365de0e833c5c
org.checkerframework	dataflow	1.9.0		30021faca608046af627d3decfa02bb2af63ad49
org.checkerframework	dataflow	1.9.1		463bd60ccd5026adf4b7bfa22cae7fa831a61cd6
org.checkerframework	dataflow	1.9.10		f75598bcddc659d37db5b196c7c4eeb410824bab
org.checkerframework	dataflow	1.9.11		c4f9f76df3016327b64a879b6f87b5fcc621500c
org.checkerframework	dataflow	1.9.12		cc97abde59130d92e79a034399296efbc75c7a28
org.checkerframework	dataflow	1.9.13		c9e3613677e810bc59bf53a1ba4e90f35962666f
org.checkerframework	dataflow	1.9.2		ef94e14a685245d16274b240d16c5bc37edf04bf
org.checkerframework	dataflow	1.9.3		d904fa92ee45b7f7fd39d5fc54280a8339602563
org.checkerframework	dataflow	1.9.4		f7d09102442062fa5338d818d80ab32b49557ab9
org.checkerframework	dataflow	1.9.5		7274fb26c311b3ec3a653f1463923ffc4d4d5565
org.checkerframework	dataflow	1.9.6		f0b18fab6de11bf41d13d1713baaae893c73ec85
org.checkerframework	dataflow	1.9.7		a177dfda8e3c495c1ced130614b1a2f5c0204428
org.checkerframework	dataflow	1.9.8		b55c0b5fa74b8d4352d46fd2c858a46b58d2722e
org.checkerframework	dataflow	1.9.9		93100a81d313c3da6b7a561616d32f373ec15cc6
org.checkerframework	dataflow	2.0.0		aedc191b31ae6aadcd80fb9d8878f3af4330aebb
org.checkerframework	dataflow	2.0.1		7f76f98db3cf3c2239cd61cac05a18b8907a0679
org.checkerframework	dataflow	2.1.0		abdf2b5f2c2b6aeaf923c75fe6614973b6b2e92e
org.checkerframework	dataflow	2.1.1		cc114af771dcb207ad127c769f87b225da4e912c
org.checkerframework	dataflow	2.1.10		0c732aa08088cbf090cc169874860e63aa5d5f0c
org.checkerframework	dataflow	2.1.11		5785791051e73464c18623d81225092c8ddd1c41
org.checkerframework	dataflow	2.1.12		57d75c7a1760dc4daaba9f19343c5fff4423234a
org.checkerframework	dataflow	2.1.13		e860e164d39bdd093b014e111bd974a9f815fa74
org.checkerframework	dataflow	2.1.14		082f915f29b30290435ef54f533a68975ecd5bdb
org.checkerframework	dataflow	2.1.2		28128812b6daa32dad4153b8f46daa94c7ad09bf
org.checkerframework	dataflow	2.1.3		9327794a2e826c01fdb1c436c8021b33a0a25b8f
org.checkerframework	dataflow	2.1.4		ef276b4c304ee084ee8baa2305030c9c1d5e6a23
org.checkerframework	dataflow	2.1.5		af0e60cd971fa9556c5f5564ddaac4644f931af7
org.checkerframework	dataflow	2.1.6		bb091856e080a382a2eb7a371f295927bed353da
org.checkerframework	dataflow	2.1.7		ce3b54a01361df2e43b176ee93b2c115908759dd
org.checkerframework	dataflow	2.1.8		ba26ae4fca646fe9e08f5e8850cc00437434d449
org.checkerframework	dataflow	2.1.9		db5414a5c63f0d418ed63ebed3bddc93f7fbe18c
org.checkerframework	dataflow	2.10.0		5e97d3ffbeb0a2dcf6b93994b76a14d3bda8ca6c
org.checkerframework	dataflow	2.10.1		2c86f481993c7be7d6a4e55772407602a4124545
org.checkerframework	dataflow	2.11.0		6377d3eaa4dd821afb1388174412d0c631f5cc34
org.checkerframework	dataflow	2.11.1		fdc53a426a7bd051c28e3e56a42ecbfa596e6b34
org.checkerframework	dataflow	2.2.0		abafd3eec2b25c8b952a1748d4f8d3d71cb22610
org.checkerframework	dataflow	2.2.1		39f8f51c98045a82692f7d83f87f5b14441e3c50
org.checkerframework	dataflow	2.2.2		6307319f104f7a80b00d10d347d5faec73d53b26
org.checkerframework	dataflow	2.3.0		56a7e2646587efbb9462a43a13f0fe4393d7cfe3
org.checkerframework	dataflow	2.3.1		e4c264fbebcc9bdfd373d05a54ee3032102002b9
org.checkerframework	dataflow	2.3.2		b7d9da259656184860debc27d01803017e4daeb5
org.checkerframework	dataflow	2.4.0		5da99f21017791695e356162890fe7ab8e6adc09
org.checkerframework	dataflow	2.5.0		62f6ed95ff9f7a88ae36c86d15230fa1b5e35196
org.checkerframework	dataflow	2.5.1		d30e2991a404d1d3cf8be008053b4751fdbd49fb
org.checkerframework	dataflow	2.5.2		228f8141235afe532487ebb89014487527b3219f
org.checkerframework	dataflow	2.5.3		edf284e0838290d661b22483ecf648065e7ec440
org.checkerframework	dataflow	2.5.4		37b0c5c4c14d28a9ab4e3d5b9aee9ba75ebfba78
org.checkerframework	dataflow	2.5.5		bce864754710db535b63ff90893a2980aa6fd15e
org.checkerframework	dataflow	2.5.6		9cf74cb81cff41b4000eef66c35d3021bf30570f
org.checkerframework	dataflow	2.5.7		1936538f12d1d9cb17ed2ed90ecff73227fdb36e
org.checkerframework	dataflow	2.5.8		94c2d526f88e84aca7e66ff982bc87d02f4a04f1
org.checkerframework	dataflow	2.6.0		ee8b3b33b9b3ee5c53481633c850a3d4b5f8e4a0
org.checkerframework	dataflow	2.7.0		d06af0cfd2b2614b59160818b9ce6f86ee267f17
org.checkerframework	dataflow	2.8.0		0332cd600f31305ea2f7894673f732bc991e6ba0
org.checkerframework	dataflow	2.8.1		932060eb41297bc806ddf913530dbb51bb6929fb
org.checkerframework	dataflow	2.8.2		4516db2b0725ad73bf062feab0b69ba58eb3ccda
org.checkerframework	dataflow	2.9.0		668d66a504807f5d99782d1b5164b3abaa6061a3
org.checkerframework	dataflow	3.0.0		cafe32aa6ebb8c65d1785cdbed7733ee3a0a018a
org.checkerframework	dataflow	3.0.1		2e92781618cbc0a092c0e331f051ef55bf171df8
org.checkerframework	dataflow	3.1.0		16b46f8c13673fc58b06c1eeed639e6d60f38a36
org.checkerframework	dataflow	3.1.1		0c911b553f8fb2cf006d014d6a7f770fb33ff547
org.checkerframework	dataflow	3.10.0		44e5cd0bb35af5cbc4bdb5999f551804a4c6267e
org.checkerframework	dataflow	3.11.0		9e1680e7194af664a7e270b0bbb39f3b436b977d
org.checkerframework	dataflow	3.12.0		283ab9372a905458904eeb0ba7e6db09b22dbf86
org.checkerframework	dataflow	3.13.0		b9ca90b63e601a6a2cb2b7e6ad2aa827e07d454b
org.checkerframework	dataflow	3.14.0		6b479ace09d5f5c33fee39b467f4ebf376981c4d
org.checkerframework	dataflow	3.15.0		40a562c135cc856cae44876697aed18838e8b858
org.checkerframework	dataflow	3.16.0		7102bd951420e3a1f7a623002b47a272725d9b61
org.checkerframework	dataflow	3.17.0		13d19e2cf960694336be11ef9e92eae4c08e321b
org.checkerframework	dataflow	3.18.0		7b1d61a54f8a47c0de32cb9113b9d9bf6df8bfc1
org.checkerframework	dataflow	3.18.1		89c4a406e7677652e4cfda9888b4f06b2ff8fc35
org.checkerframework	dataflow	3.19.0		ab2bd9253db46fb8e4cd21a3de881624e8693442
org.checkerframework	dataflow	3.2.0		c1acb265084c2ff9ff8ebd0f93e508e80a473cc5
org.checkerframework	dataflow	3.20.0		3056d2d8b0165e41151d34c5819657f52b97abe3
org.checkerframework	dataflow	3.21.0		04c42774df965384b61c4435c1b1e04f0ba51f4d
org.checkerframework	dataflow	3.21.1		29e99c4da7c9a892bd8c7ffc253f5f342a65066e
org.checkerframework	dataflow	3.21.2		d9ef0cf3ff9709643ec7bccd4cfd9c1a3a1f1986
org.checkerframework	dataflow	3.21.3		f00d27a058ca22c42e2c6fde3a41d9f0eca34cde
org.checkerframework	dataflow	3.21.4		fd866a9303056b6571a813074da932c4434ea63d
org.checkerframework	dataflow	3.22.0		49a63ab225a22009b471361e80a84a087e56372e
org.checkerframework	dataflow	3.22.1		fc99a02d6ee26f714cbf9371d18fea9447bf0d23
org.checkerframework	dataflow	3.22.2		662b82bd92cac800c79019124db6d2527285f673
org.checkerframework	dataflow	3.23.0		120fe53e6b4f87a7e0c1763f39623f321fc48427
org.checkerframework	dataflow	3.24.0		8c8000c13b41b7cf8870a34ac083ffc505997437
org.checkerframework	dataflow	3.25.0		2492f417c48009934bc4705725f3a0d57f4ac755
org.checkerframework	dataflow	3.26.0		0057b49ab7f8a4975be0e99f76964291e72a8e56
org.checkerframework	dataflow	3.27.0		3ae19118e529e07aedb1895431c51645b883dcb7
org.checkerframework	dataflow	3.28.0		43f58130cb79aef6350f94ea4a829e824898f711
org.checkerframework	dataflow	3.29.0		c06081fc22f60ffab769ab412574e25b732687a6
org.checkerframework	dataflow	3.3.0		2f55977af01a25865177af33cd94067f43eb4688
org.checkerframework	dataflow	3.30.0		4b9b0ce149d9507b358619c35386b72805194e67
org.checkerframework	dataflow	3.31.0		b8ca869e8e9f999268643f587656c028e6852049
org.checkerframework	dataflow	3.32.0		3c8e7c380eac507a17cf6a0ea6fdcabf40c71baf
org.checkerframework	dataflow	3.33.0		fc77b01e810c6c596a2b42baf2bbe04b07e7377b
org.checkerframework	dataflow	3.34.0		53abedf72689bc8b37880d76a6d157b4385fd444
org.checkerframework	dataflow	3.35.0		9fbc60747fbfcdccf0834d8a0b5f71f8a57537f0
org.checkerframework	dataflow	3.36.0		fcafebef8b3cb4a6fdf2ce40fad6f2a63eadb9b1
org.checkerframework	dataflow	3.37.0		664953fbe9ed721440cc6d2139dd90d94597ae6c
org.checkerframework	dataflow	3.38.0		3f0e9ea932eef853498e5034fd60a243c4f92096
org.checkerframework	dataflow	3.39.0		40f2ebdbff1a5be5c1c4e78ac09e7a537f3ed20d
org.checkerframework	dataflow	3.4.0		aae91545ceb16ede1c3e40648d499fbb4bb6c279
org.checkerframework	dataflow	3.4.1		f6afccecf4677a5aa0452055f5869388937ad100
org.checkerframework	dataflow	3.40.0		f47696e73b23db9392c5f33635c228a498d40ea3
org.checkerframework	dataflow	3.41.0		1d935cda28b37d6dfd6d6f0f444a93c429914c01
org.checkerframework	dataflow	3.42.0		6129ff5960fe7769e4a559a9f93a0c484943b4e9
org.checkerframework	dataflow	3.43.0		65d0bfc360008afb7da1ecb9964373940f1c3bb7
org.checkerframework	dataflow	3.44.0		1e58e1536ba0d2ce235aacdf9d6d2064e0534057
org.checkerframework	dataflow	3.45.0		8436ff9e78c92b492974fbd7c5a359c158f78911
org.checkerframework	dataflow	3.46.0		4af0549102fd603d4e7d6a49c08f61f6bee807ec
org.checkerframework	dataflow	3.47.0		77aea4a8bab6e3990b68232cef1a0f29a9a471ca
org.checkerframework	dataflow	3.48.0		a3d841f6e744e3b92956f8e73aa159acfe1d8e1d
org.checkerframework	dataflow	3.48.1		1af96fa1895e5904899f59636855eeef2c50b3fb
org.checkerframework	dataflow	3.48.2		8d0b47eecf3ace00ee4df6d5755d903ca41e7516
org.checkerframework	dataflow	3.48.3		27bd13270cf4f0da5d7ac74ef9daf6f1d6fb1a5f
org.checkerframework	dataflow	3.48.4		ff26e8e4621773ee1df047908deaef1f330cbf7e
org.checkerframework	dataflow	3.49.0		9691fb0eeff549ea20dccf4bee26f53a7fe93ebc
org.checkerframework	dataflow	3.49.1		91f21d2f11fe37e9553a942f71bb7a1a29787773
org.checkerframework	dataflow	3.49.2		ba882aa34e373832fbc53c77292c414e2a648fb4
org.checkerframework	dataflow	3.5.0		bc82cc34483b78366ade1c119df30a2134f7c78d
org.checkerframework	dataflow	3.6.0		d4579e780793c4779b886771facd5995886385b8
org.checkerframework	dataflow	3.6.1		6e79dbbefb5dd0142d8cb2b111717aef17d8e3a3
org.checkerframework	dataflow	3.7.0		a7e1a4a78080096c23991a2cd71fb45994a395d4
org.checkerframework	dataflow	3.7.1		267ac75f2ce26c051c37094914d86b8043108e40
org.checkerframework	dataflow	3.8.0		abb1321d7e293b3f3db1be1f6393449b993dd9b2
org.checkerframework	dataflow	3.9.0		35d3ab29d0a17989095b277504a0e7288f3de24c
org.checkerframework	dataflow	3.9.1		970f3571e02bbc17edbe81b526be56a3a3aa9fc8
org.danbrough.ktor	ktor-server-compression	2.1.1		a85553bd26c6848035b8f31bf2c257dd2bbb2d3a
org.danbrough.ktor	ktor-server-compression	2.1.1	all	739de5b7113e029ef1c4e518fd28cd1f2d632255
org.danbrough.ktor	ktor-server-compression	2.1.1a		89b01838b3f379fa785be0adacdc734dc3077830
org.danbrough.ktor	ktor-server-compression	2.1.1a	all	e885dcfecc76603e8f6ad573fc969e5a81c37116
org.danbrough.ktor	ktor-server-compression	2.2.3		6d8dba563114c10ac8633c31d5737e2da39d0d59
org.danbrough.ktor	ktor-server-compression	2.2.3	all	9437d183964e62002cd44fa7bc8a9e44e0e704a7
org.danbrough.ktor	ktor-server-compression	2.2.4		cfb0874691aab6e6d6b7299b1786d03ba282a3f6
org.danbrough.ktor	ktor-server-compression	2.2.4	all	9437d183964e62002cd44fa7bc8a9e44e0e704a7
org.eclipse.pde	source	3.2.1-r321_v20060823-6vYLLdQ3Nk8DrFG		5e8835486f67b212cb5ba965c5611ffbc0ae94ef
org.eclipse.pde	source	3.3.0-v20070607-7N7M-DUUEF6Ez0H46IcCC		da0ffb194d9094b7cbb03b83fbdb3d0f83f9415d
org.jetbrains.kotlinx.spark	core_3.0.2_2.12	1.1.1		37560ddbd323333cd2be8223e583a2726ced6d62
org.jetbrains.kotlinx.spark	core_3.0.2_2.12	1.2.0		1ac16763d4353ba1e4a27ede2f634280601399e8
org.jetbrains.kotlinx.spark	core_3.0.2_2.12	1.2.1		2ec7a36e56b22cdac2b5a648f7cb6b0b2ab3ddb1
org.jetbrains.kotlinx.spark	core_3.0.2_2.12	1.2.2		14e611d48acbfe05a93cd8ee1613467fc2b257f4
org.jetbrains.kotlinx.spark	core_3.0.2_2.12	1.2.3		2ed7dd62994e6e6a2c49f3031409ef63aadd5687
org.jetbrains.kotlinx.spark	core_3.0.2_2.12	1.2.4		7b439a8064156184a32845f0c5d1b6932539353b
org.kie.kogito	kogito-pmml-openapi	1.10.0.Final		69bc0b6f03248123aa04f9e79504ff2991ec49d0
org.kie.kogito	kogito-pmml-openapi	1.11.0.Final		a11965f891088b3fa50ba6de9b14d2654b544580
org.kie.kogito	kogito-pmml-openapi	1.11.1.Final		bdc151857d1b92ce7592f084f3184e1e1529b88b
org.kie.kogito	kogito-pmml-openapi	1.12.0.Final		676b094be1affa2a06ad3fbd29b4dfc73c0b6a01
org.kie.kogito	kogito-pmml-openapi	1.13.0.Final		b96d4fc6254e6af4129e3f2073c2b045539d993b
org.kie.kogito	kogito-pmml-openapi	1.14.0.Final		2546e1f7048ae37f5166a731b6968d88763b71b7
org.kie.kogito	kogito-pmml-openapi	1.14.1.Final		79131b5d6895d90882de5de673e168655239555f
org.kie.kogito	kogito-pmml-openapi	1.15.0.Final		7666b506edf3c56e56bd17abcb97bc40318935ab
org.kie.kogito	kogito-pmml-openapi	1.16.0.Final		304da9e03ce789ce600535855445c836d4dd4aee
org.kie.kogito	kogito-pmml-openapi	1.16.1.Final		67e3829440aa9b7170f3eaa68220055b356fa160
org.kie.kogito	kogito-pmml-openapi	1.17.0.Final		8f93a0993ce9d0f659cb9c2923cd883c28012b29
org.kie.kogito	kogito-pmml-openapi	1.18.0.Final		e0341de68fa10032955d3003ce9572d8cf634863
org.kie.kogito	kogito-pmml-openapi	1.19.0.Final		6b021fd3827eeb4e035fe264465a4ea7158179ea
org.kie.kogito	kogito-pmml-openapi	1.20.0.Final		e8583c094dece1c85f27104506d07291b49fab35
org.kie.kogito	kogito-pmml-openapi	1.21.0.Final		1c3af8421335fc4af73f6866a11d3f5c9713cada
org.kie.kogito	kogito-pmml-openapi	1.22.0.Final		7d0f9840a48f48d6f57a65a9047e89705e04245f
org.kie.kogito	kogito-pmml-openapi	1.22.1.Final		137521321c318907fcd646fc429901bd232bbb70
org.kie.kogito	kogito-pmml-openapi	1.23.0.Final		a8f18ef2ecc9e7832c299ef666ffba602e5a9441
org.kie.kogito	kogito-pmml-openapi	1.24.0.Final		d4904e1db2191b3bc2d6569faf1cd99b1de17d35
org.kie.kogito	kogito-pmml-openapi	1.24.1.Final		6a821e33d259d51faf9e95ae396180a05a54961b
org.kie.kogito	kogito-pmml-openapi	1.25.0.Final		171dd688e4d3bb172cfa7c63b57d5a6c2fe8a86e
org.kie.kogito	kogito-pmml-openapi	1.26.0.Final		da54171f753443530a3cb88bb1d8eb0220ef6af3
org.kie.kogito	kogito-pmml-openapi	1.27.0.Final		5a6a09bf1430ec062151f5c368d1455b39b02d1d
org.kie.kogito	kogito-pmml-openapi	1.28.0.Final		3bc8adc53d73c88b3e5d58fcac10c40d15e644f9
org.kie.kogito	kogito-pmml-openapi	1.29.0.Final		dd6c9694eaedf2dde2616548f6ccce3c2272584f
org.kie.kogito	kogito-pmml-openapi	1.3.0.Final		b23e6989b7cec650feff9e1b65200366791d51e1
org.kie.kogito	kogito-pmml-openapi	1.30.0.Final		b3136df22c056ed7a0959df45cfdeff0fb3d1719
org.kie.kogito	kogito-pmml-openapi	1.31.0.Final		8b400634049e95b88d5a4fc524d72f1244c37c9c
org.kie.kogito	kogito-pmml-openapi	1.31.1.Final		3215b88dc42b8bcc920bdf33074811795272de9c
org.kie.kogito	kogito-pmml-openapi	1.32.0.Final		3c8dd5d70e682b45d6f262ecfc9e85cffba8faee
org.kie.kogito	kogito-pmml-openapi	1.33.0.Final		8cec23cda7e8cb8e3f761a2522939a9c47c6ce9e
org.kie.kogito	kogito-pmml-openapi	1.34.0.Final		3045101c934f51058dba32159103838b7fd6db63
org.kie.kogito	kogito-pmml-openapi	1.35.0.Final		f09bd0fb42ed95964b40cd16e88243eec7abf1b8
org.kie.kogito	kogito-pmml-openapi	1.36.0.Final		eb7b09a83b31748ead25a7166d8886fa7c1308b0
org.kie.kogito	kogito-pmml-openapi	1.36.1.Final		0355b4073970e09f19615f8691fe2feb4d19b2ef
org.kie.kogito	kogito-pmml-openapi	1.37.0.Final		e2842152a0f8a8cb6764016a1d7bdae9ddf53199
org.kie.kogito	kogito-pmml-openapi	1.38.0.Final		007d462a4367402dfb575ce6dda8add74d2ce58e
org.kie.kogito	kogito-pmml-openapi	1.39.0.Final		763d996962671626d9003c0eaa92b62815d342dd
org.kie.kogito	kogito-pmml-openapi	1.4.0.Final		0359d8aecb69fb400d27313ca075734453c2bdca
org.kie.kogito	kogito-pmml-openapi	1.4.1.Final		e82997d67bd581cc8be80736d70aafe80cb45372
org.kie.kogito	kogito-pmml-openapi	1.40.0.Final		b9c4693b869f6c0f56a0854d7c1ec0d5d9bd2a77
org.kie.kogito	kogito-pmml-openapi	1.40.1.Final		0978994ba2b08864791fae98d42f1fe08302cffa
org.kie.kogito	kogito-pmml-openapi	1.40.2.Final		ce725a88d73e6c86fe09c50fc1e9f0c341a34b71
org.kie.kogito	kogito-pmml-openapi	1.41.0.Final		af971edb088472affa69204239f0be34a20b771a
org.kie.kogito	kogito-pmml-openapi	1.42.0.Final		e8b4bd1a2b5b309f6b5ec08fd0636f3332071073
org.kie.kogito	kogito-pmml-openapi	1.43.0.Final		f890f2be2e6487926e7498e936a52f212835dc26
org.kie.kogito	kogito-pmml-openapi	1.44.0.Final		79c6faf6d4800a770a15b71260079be2690fc1ee
org.kie.kogito	kogito-pmml-openapi	1.44.1.Final		c5515240ac5789fdddf22dd9b40df7559a595b25
org.kie.kogito	kogito-pmml-openapi	1.5.0.Final		4d1fcac1fc080589d690aa993829134fc0e498ef
org.kie.kogito	kogito-pmml-openapi	1.6.0.Final		b41348880fc7c8699a4bb305b47fba354eb820a8
org.kie.kogito	kogito-pmml-openapi	1.7.0.Final		a3b608602c43ffec023f56b155d7c9af434efcd0
org.kie.kogito	kogito-pmml-openapi	1.8.0.Final		82b3c7f9af708da69549ab282721891b116a0aaf
org.kie.kogito	kogito-pmml-openapi	1.9.0.Final		af44387266452c4b917e58901eda112505f967fa
org.kie.kogito	kogito-pmml-openapi	1.9.1.Final		95a47590128546282efa6f0583e3a9c0d7bb3b89
org.kie.kogito	kogito-pmml-openapi	10.0.0		edc13f04dd951d94e9f2bc1c4a6caed9194f7ad1
org.kie.kogito	kogito-pmml-openapi	2.44.0.Alpha		005bd03b15eaa6d98f67b00fbb2e8a83bce64318
org.kordamp.ikonli	ikonli-octicons-pack	1.9.0		af8482385950a3caa1c6941a35e01eafa2fb2f8e
org.kordamp.ikonli	ikonli-octicons-pack	11.0.0		f8d3e6222961cce8a1e5a479d9d3ecef5dd9c3d1
org.kordamp.ikonli	ikonli-octicons-pack	11.0.1		8b982ae72385df5faef14525875c849cb9339134
org.kordamp.ikonli	ikonli-octicons-pack	11.0.2		41c34a5ece896cfff3336817cb609da2a7d27c05
org.kordamp.ikonli	ikonli-octicons-pack	11.1.0		202e28d0a4796331a6fce7e1e78f87a8fac2e41b
org.kordamp.ikonli	ikonli-octicons-pack	11.2.0		068db63f13c4c917e96058df080e03dcfe359613
org.kordamp.ikonli	ikonli-octicons-pack	11.3.0		0862999ef8577197235567d5da3dd6340f85daa5
org.kordamp.ikonli	ikonli-octicons-pack	11.3.1		e6f3fd6a1b08dce8c422688ed76a4e2bd7eadb76
org.kordamp.ikonli	ikonli-octicons-pack	11.3.3		0c9331955c95d1e642c059320c568be272bb5c21
org.kordamp.ikonli	ikonli-octicons-pack	11.3.4		8771f32fac8fe3cd3b6c6cd71e722aa1b6949209
org.kordamp.ikonli	ikonli-octicons-pack	11.3.5		b3402fde37c2aba89f4ac1b92e50f8ef606b45ad
org.kordamp.ikonli	ikonli-octicons-pack	11.4.0		328494c2cc0480aba9e20cc9f87607a7fcb660c0
org.kordamp.ikonli	ikonli-octicons-pack	11.5.0		b170cb226b954fc8c313aef63dc82047ddcea60a
org.kordamp.ikonli	ikonli-octicons-pack	12.0.0		16c60055b0678cb52b651ea07efcce225e0ee69c
org.kordamp.ikonli	ikonli-octicons-pack	12.1.0		fa49cebe7c25c49802e85919219736392a4eca81
org.kordamp.ikonli	ikonli-octicons-pack	12.2.0		6e653f25deb0f59f1c245ccce03c4404bdbb3f29
org.kordamp.ikonli	ikonli-octicons-pack	12.3.0		f15df713d888f7cca5d308376ae84bbd5023dca8
org.kordamp.ikonli	ikonli-octicons-pack	12.3.1		0018b7b89b5974afce8fb44988dcc50805b28cf1
org.kordamp.ikonli	ikonli-octicons-pack	12.4.0		2ea8ef9a23a931cf920e6b0f2d2524d118478348
org.kordamp.ikonli	ikonli-octicons-pack	2.0.0		a25ef45d5359e2b31448485e96f0a5f04bdce7e5
org.kordamp.ikonli	ikonli-octicons-pack	2.0.1		f3c7c5ff066554fcebc526dc60d23d662405a195
org.kordamp.ikonli	ikonli-octicons-pack	2.1.0		5e5d16c49419225743bbab4f1982ad2578305021
org.kordamp.ikonli	ikonli-octicons-pack	2.1.1		2ad135cd297d631d68b408216d8996e1c5676700
