ai.yda-framework	website-retriever-starter	0.1.0		053be3cb6925fc4de470a09b1a154495640b5d23
org.apache.spark	spark-yarn_2.12	3.0.0-preview2		2c77ced349c87c311a2c8952486195fe06333f57
org.apache.spark	spark-yarn_2.12	3.0.1		1b1e33ab908e0d5624d54fde3d4ea0104f21afc2
org.apache.spark	spark-yarn_2.12	3.0.2		e2ac477664e4411d2664f88fb36a7beff9d2a7d9
org.apache.spark	spark-yarn_2.12	3.0.3		41d1daf06698f94e5e3a0688bd961a3db00abb13
org.apache.spark	spark-yarn_2.12	3.1.0		362b82cc84dd142d30d78f0769e00846cc7043a6
org.apache.spark	spark-yarn_2.12	3.1.1		6990e0e7e98edfcfdd2936960f9030af0cfd7f94
org.apache.spark	spark-yarn_2.12	3.1.2		66d0e29925cfdac58824ac4729007c7bf1bbe3b0
org.apache.spark	spark-yarn_2.12	3.1.3		22dad910ef09bfdbefb9fc0941e5228fc1b0e77a
org.apache.spark	spark-yarn_2.12	3.2.0		34a823614c0d46d534c3995cb5c94348c1377c70
org.apache.spark	spark-yarn_2.12	3.2.1		c64c991e26f55abf87b85fd572e9bc6008055874
org.apache.spark	spark-yarn_2.12	3.2.2		a9c08d34228bf472ebd9f8397f9f3c7fa8c6a21f
org.apache.spark	spark-yarn_2.12	3.2.3		6634c96e927fcc592a7d815c2bf530be8be0f2fe
org.apache.spark	spark-yarn_2.12	3.2.4		48f903127f7c2b69daaf30200d19d4d750e5af4a
org.apache.spark	spark-yarn_2.12	3.3.0		1b1072ab8fe3ecfa3874f23fa2f34646de593c81
org.apache.spark	spark-yarn_2.12	3.3.1		e469b06bfb10627f3496be26c2c078ab31060de0
org.apache.spark	spark-yarn_2.12	3.3.2		37677aa35f2c22fce0f934f7265681a0b843f80c
org.apache.spark	spark-yarn_2.12	3.3.3		be516f2812fd7859c18dc2c216f4dd863a595ca1
org.apache.spark	spark-yarn_2.12	3.3.4		d8d4142d26e9223b9fec3ca291940bccf5564b73
org.apache.spark	spark-yarn_2.12	3.4.0		172c86245409271042f2a697f9f0d52028bd6cf3
org.apache.spark	spark-yarn_2.12	3.4.1		0f4c5b06db3c2539bae8ed0f94a3aedabe17eae3
org.apache.spark	spark-yarn_2.12	3.4.2		6a27078b19d53e1fe5d9f0ae69bfd3863b646711
org.apache.spark	spark-yarn_2.12	3.4.3		0c8dd1e45fbc589d2438a889c7fe98f0e9fd77ec
org.apache.spark	spark-yarn_2.12	3.4.4		d76d44a3c0e58606afc6bd5850bb6e34c184e51f
org.apache.spark	spark-yarn_2.12	3.5.0		04d959b0f5c10b89c2a7217c52b1fbd5b85a8ad9
org.apache.spark	spark-yarn_2.12	3.5.1		5313241e660218b15e7420020bf48bb595ff0b87
org.apache.spark	spark-yarn_2.12	3.5.2		e35a0f96827878748ae4009e8e886beddd679e7a
org.apache.spark	spark-yarn_2.12	3.5.3		ad25cd21e669e1ae391b6d67163a8af4da4466cb
org.apache.spark	spark-yarn_2.12	3.5.4		285dec17c5852823623ee5ddd34b7ea52f264191
org.apache.spark	spark-yarn_2.12	3.5.5		e4192bb6901bad111926957d185280e28aaa38cd
org.apache.tika	tika-langdetect-optimaize	2.0.0		aa1a3c2d70b238f5ca93ccff1cd0275c7efd4460
org.apache.tika	tika-langdetect-optimaize	2.0.0-ALPHA		dffdaf84a67afe609fe5729345c5fb134728fee5
org.apache.tika	tika-langdetect-optimaize	2.0.0-BETA		545c46fd512518726849e90ebefd32427588643b
org.apache.tika	tika-langdetect-optimaize	2.1.0		5ed34340b8cee6a884b14e4d24402e7943fb2733
org.apache.tika	tika-langdetect-optimaize	2.2.0		130796f5bb4874c9adb012b4590446c2c06a59c6
org.apache.tika	tika-langdetect-optimaize	2.2.1		202f13aadf5668cece4bb81441abb9f39702965c
org.apache.tika	tika-langdetect-optimaize	2.3.0		9b549e0686bfec91ff8ba87f09e960cc9cc0f6c1
org.apache.tika	tika-langdetect-optimaize	2.4.0		57901d6088b0e34999e25af6b363ccec959b5e61
org.apache.tika	tika-langdetect-optimaize	2.4.1		59f5d7ba3c2986670963c9ea07f909ea1b42b61d
org.apache.tika	tika-langdetect-optimaize	2.5.0		649574dca8f19d991ac25894c40284446dc5cf50
org.apache.tika	tika-langdetect-optimaize	2.6.0		72b784a7bdab0ffde005fa64d15e3f077331d6fc
org.apache.tika	tika-langdetect-optimaize	2.7.0		0b3da2aeafa35a26cebdd6693e34a9b276289af7
org.apache.tika	tika-langdetect-optimaize	2.8.0		c63cb186d11eee9acb219f492ca163f950f35a4d
org.apache.tika	tika-langdetect-optimaize	2.9.0		26f80254054418d5b884e16f3c49f28d1291a67d
org.apache.tika	tika-langdetect-optimaize	2.9.1		eca26cf8b8576323722c7fe282ace9a379f87d07
org.apache.tika	tika-langdetect-optimaize	2.9.2		7a48a287e464b456a85c79f318d7bad7db201518
org.apache.tika	tika-langdetect-optimaize	2.9.3		e10129f6e3ed0b37fb9aaba3d54e8a8cd668f9ce
org.apache.tika	tika-langdetect-optimaize	2.9.4		ded39ab5071c6e2ebde44dd6a3b4596899a9a23b
org.apache.tika	tika-langdetect-optimaize	3.0.0		0def9893627ea26ed168c9fc4ca20a9db26a7b9a
org.apache.tika	tika-langdetect-optimaize	3.0.0-BETA		d32ad556fa288b3f055fbb40777324260e6ed097
org.apache.tika	tika-langdetect-optimaize	3.0.0-BETA2		06fcc5896386b929f33eb90ac920b499e4432bcc
org.apache.tika	tika-langdetect-optimaize	3.1.0		664f3f84285f8a17d5beec28ed38beec305736f8
org.automorph	automorph-standard_2.13	0.0.0		cb205daab72145c2fd1048024915d44b53f731a7
org.automorph	automorph-standard_2.13	0.1.0		b24cf42efd03a5c3068888f4c0298f192db37b6e
org.automorph	automorph-standard_2.13	0.1.1		3fab6cf4bae6f22a4b05fbb8263cc3e888f17182
org.automorph	automorph-standard_2.13	0.1.2		ec2f71851516d275110bc5442e66fcff8899fc8b
org.automorph	automorph-standard_2.13	0.2.0		78204a5cea8af8b1790b4de5a6ce9bd1f8d8fe04
org.automorph	automorph-standard_2.13	0.2.1		2bd1da741fea903dfbd1636f4906be2cc41b39da
org.automorph	automorph-standard_2.13	0.2.2		928d50628565f89c67cb147efbf9463838042530
org.automorph	automorph-standard_2.13	0.2.3		dbc667f45412afb37ef68cdd0a6e47bd15050fdb
org.automorph	automorph-standard_2.13	0.2.4		5c4fe15270f7597d69e7981ced6bd02237d0d9f3
org.automorph	automorph-standard_2.13	0.2.5		dfcc42510c82f6676d6199f1b193972111526eca
org.danbrough.kotlinxtras.core	sqliteMacosArm64	3.40.1		N/A
org.danbrough.kotlinxtras.core	sqliteMacosArm64	3.40.1a		N/A
org.drools	drools-serialization-protobuf	10.0.0		76683d5d782948fe80eab201bad2447268e428cd
org.drools	drools-serialization-protobuf	7.45.0.Final		552bf6b753cd5338ab6e1da97a1664e53ad2dc8e
org.drools	drools-serialization-protobuf	7.45.0.t20201009		986baa0094097bb1f952cb49a30d23ebfdf262c3
org.drools	drools-serialization-protobuf	7.45.0.t20201014		ebab72c5163b1436246dcf269a9d17eb10ff78f6
org.drools	drools-serialization-protobuf	7.46.0.Beta1		4ff1098f513643d01e6ba9e292b32e326e372cfd
org.drools	drools-serialization-protobuf	7.46.0.Final		e82d77cad63e8cc61584fbb86a3567728a031cfd
org.drools	drools-serialization-protobuf	7.46.0.t20201030		686573a8c9a4bd0eb532bf8e458a82c3782b6c3b
org.drools	drools-serialization-protobuf	7.47.0.Final		083ce0dd02c54eba07d658dcec0ddcbb825a9503
org.drools	drools-serialization-protobuf	7.48.0.Final		74dc1b1946fe0c505291f1df91b8a7bf46efb879
org.drools	drools-serialization-protobuf	7.49.0.Final		59d9bdd3dccb7fe89600c061aa0dffc319672559
org.drools	drools-serialization-protobuf	7.49.0.t20210118		892f03d9889ffffa0e0e7dd571364c93f73fa0c6
org.drools	drools-serialization-protobuf	7.50.0.Final		ea6812e32c2c33f899aba17e300bfd709f6f5207
org.drools	drools-serialization-protobuf	7.50.0.t20210209		f3a6b2be4a3b36d8dca59075eadd3ccbb220888f
org.drools	drools-serialization-protobuf	7.51.0.Final		0926a0dd53d21bc31af480bb47c2c0aeb41a3609
org.drools	drools-serialization-protobuf	7.51.0.t20210303		e11d6cc85aeca79d02d2515a78da9250d540b956
org.drools	drools-serialization-protobuf	7.52.0.Beta1		626f0d4114c958c5583e52f34a515a93fe31f53c
org.drools	drools-serialization-protobuf	7.52.0.Final		6b44daf8d7ae3b7012678fe6883a93fb413526a0
org.drools	drools-serialization-protobuf	7.52.0.t20210322		66a0bad62aaddb6423af1447fa69bf6e83f36728
org.drools	drools-serialization-protobuf	7.53.0.Final		0e4caa3e79c2804cbc044b53738763c8355d4989
org.drools	drools-serialization-protobuf	7.53.1.Final		c35e1379e261a8a08775ee981cfc982794aa004c
org.drools	drools-serialization-protobuf	7.54.0.Beta1		6d9a065af219bab745ddec518f5d05133f6daa25
org.drools	drools-serialization-protobuf	7.54.0.Final		11ea0f9fdb526deea2d1e8679ba0e390a1cc2839
org.drools	drools-serialization-protobuf	7.55.0.Beta1		45136ec262356f8e60c4cfb769b4ede3154a8e06
org.drools	drools-serialization-protobuf	7.55.0.Final		367900abaa1acc0fa34403bde6aeef2d2c010ac2
org.drools	drools-serialization-protobuf	7.56.0.Final		9349b68aea43b8da85218c89bc4c3edfee726f14
org.drools	drools-serialization-protobuf	7.57.0.Beta1		f31ba48678f3bee9ad0472e03de11cce0596f5b9
org.drools	drools-serialization-protobuf	7.57.0.Final		1b3727bc69d58ee11d70e3b647654a5b608be7ce
org.drools	drools-serialization-protobuf	7.58.0.Beta1		fa6a558c026caebcd903b4fc2c5ddb61f43789d8
org.drools	drools-serialization-protobuf	7.58.0.Final		760ac06568e95aeb62e9e4e1b80333dca7a4f930
org.drools	drools-serialization-protobuf	7.59.0.Beta1		658aee6b9b178b0a91658ffd24f2106876ec64de
org.drools	drools-serialization-protobuf	7.59.0.Final		aa072f7fcc987b841e481b75e5af2915d0629805
org.drools	drools-serialization-protobuf	7.60.0.Final		014ca894b7c80a42190bb8a42057b67e5a428d85
org.drools	drools-serialization-protobuf	7.61.0.Final		c5557c45c9eb4d1b0be2e204f258aa34b9eda2cf
org.drools	drools-serialization-protobuf	7.62.0.Final		c97c986bec1563df5c1b6a418694df0559398e53
org.drools	drools-serialization-protobuf	7.63.0.Final		d5bc717cecd5197e5c100c7decad0c28b00eb6bb
org.drools	drools-serialization-protobuf	7.63.0.t20211129		4d3fce83cedd334380c5434c739d8c70ce5f28fb
org.drools	drools-serialization-protobuf	7.64.0.Final		0f52c64f00f5dcc5f3d67780eadf52ea10d21832
org.drools	drools-serialization-protobuf	7.65.0.Final		2abcdf9d7adfc5635fab394892e9e7aa0ee30845
org.drools	drools-serialization-protobuf	7.66.0.Final		21d2d0ace5951e09902a2b0f0effd460e2adf66f
org.drools	drools-serialization-protobuf	7.67.0.Final		0d82a27c20e03320644aab8430345a1a7158b5f9
org.drools	drools-serialization-protobuf	7.68.0.Final		e6194bde9e43bec92b4eb86e97f1bd1da72b5fa2
org.drools	drools-serialization-protobuf	7.69.0.Final		69cb0f13133aecc725671b08e322628828240f01
org.drools	drools-serialization-protobuf	7.70.0.Final		979af02ca0a8730ea9b586b015636ab063e34263
org.drools	drools-serialization-protobuf	7.71.0.Final		01b870cc3b35158dfe04f52a9cd0fc9563480bda
org.drools	drools-serialization-protobuf	7.72.0.Final		710b136a827dcd1d4c4c76088a2a1c665509b7c4
org.drools	drools-serialization-protobuf	7.73.0.Final		850b01853b1b9a74b700e9b3326f98e6415a35a7
org.drools	drools-serialization-protobuf	7.74.0.Final		04f10f502121ccac179dda1004b10c1c666a422f
org.drools	drools-serialization-protobuf	7.74.1.Final		6baedc5cd3e6978b246964ec74caf0e9b5ab3391
org.drools	drools-serialization-protobuf	8.13.0.Beta		4f6dd309fd98787bbfa54350d6ba18ddb19ca521
org.drools	drools-serialization-protobuf	8.14.0.Beta		7ff04320aaefb4f07d69181fd1859d85e081d81f
org.drools	drools-serialization-protobuf	8.14.1.Beta		7b9a78fb9634a4b8829174c28f73d95cab6d0f68
org.drools	drools-serialization-protobuf	8.15.0.Beta		35557b90cc4542b22b42f4ccf88586a38109975b
org.drools	drools-serialization-protobuf	8.16.0.Beta		7348cb9b9239c1617617d35e2df4d8138a9f2eb4
org.drools	drools-serialization-protobuf	8.16.1.Beta		cb9ce4adec12a007c6752c352d4f21e950909818
org.drools	drools-serialization-protobuf	8.17.0.Beta		fd60a647847cc0b595d9df50d296537cce4193c6
org.drools	drools-serialization-protobuf	8.18.0.Beta		054e7e5c59ec96bd55a08d79c759edb6cf0a9cc7
org.drools	drools-serialization-protobuf	8.19.0.Beta		781b685c386b39b5cb63702d9e5945910037e828
org.drools	drools-serialization-protobuf	8.20.0.Beta		d8c968afbe10d28640d8591be645b82a3965980d
org.drools	drools-serialization-protobuf	8.21.0.Beta		b77c72a1e95168a2cf8f9161d300118656cdeb06
org.drools	drools-serialization-protobuf	8.22.0.Beta		e2f4fa50914109d69b98eb3ad43c19114f75aea5
org.drools	drools-serialization-protobuf	8.22.1.Beta		00ea2b8373bfdb94ff75027fc460d792a89e72c5
org.drools	drools-serialization-protobuf	8.23.0.Beta		721e74a2c576f66deaaee0eda35febc43bd27267
org.drools	drools-serialization-protobuf	8.24.0.Beta		35bcb9c6accfe8e3adb6f853b532368958fdb439
org.drools	drools-serialization-protobuf	8.24.1.Beta		33421de67678f555b93cae227ce5f9845ec69bb6
org.drools	drools-serialization-protobuf	8.25.0.Beta		8aa33ff167d93ca435932ea3881547af3af21334
org.drools	drools-serialization-protobuf	8.26.0.Beta		0c69ba16d92a4beee6b124c52fe0d2e7a7e969c3
org.drools	drools-serialization-protobuf	8.27.0.Beta		2cf448b8f6ac8dbb742289d63a95542af1018688
org.drools	drools-serialization-protobuf	8.28.0.Beta		47056a6e679dbb0def8a5d54c9d91c24516376d5
org.drools	drools-serialization-protobuf	8.29.0.Final		3b716bbc835e1e24e50822f2d538cf79571a7dd5
org.drools	drools-serialization-protobuf	8.30.0.Final		6adefc11e64f16c478e713d9dc7f516976581f2d
org.drools	drools-serialization-protobuf	8.31.0.Final		2ed66f8a227cb163baa373945561eaf5a45178ed
org.drools	drools-serialization-protobuf	8.31.1.Final		3a9c8da5573b607afadc8ba9a7350ccfaf67df1b
org.drools	drools-serialization-protobuf	8.32.0.Final		ddaeebd785ddefefecbf1da33e9ba9512cd74bce
org.drools	drools-serialization-protobuf	8.33.0.Final		61a84fab06065d8432527f87f757f9a76a752b10
org.drools	drools-serialization-protobuf	8.34.0.Final		36905640160babc2d2db1dd205920986ec9c34c0
org.drools	drools-serialization-protobuf	8.35.0.Final		e24ca5a3034be50a9dccf6baa078d01251e5a1e2
org.drools	drools-serialization-protobuf	8.36.0.Final		67ca3a97d91ad28b396f4597a74159dcceacb68d
org.drools	drools-serialization-protobuf	8.37.0.Final		628befa3597015df936724b2710b216eed736a8c
org.drools	drools-serialization-protobuf	8.38.0.Final		9883998828d54e04ebe8996aba98ad51c11c3d98
org.drools	drools-serialization-protobuf	8.39.0.Final		b0ed76e00f47b24433994651b2ff33a201430d00
org.drools	drools-serialization-protobuf	8.40.0.Final		5a4765188e6bd15fe11cb42d73d1b7b1ea2793fb
org.drools	drools-serialization-protobuf	8.40.1.Final		ed5813cea66a17a5ccce140e4df89230dea9b017
org.drools	drools-serialization-protobuf	8.41.0.Final		09b40c0685905abe107dcc5e2bbc4e1319bcc57e
org.drools	drools-serialization-protobuf	8.42.0.Final		dcd13a395a58a018a05c9d0e9606ab30121d8425
org.drools	drools-serialization-protobuf	8.43.0.Final		d4c460329e921c53b4ff9f4cd9de6295d9ce1662
org.drools	drools-serialization-protobuf	8.44.0.Final		d8aa56a7e45b96e66c3501cf938b5beb18c4fe6b
org.drools	drools-serialization-protobuf	8.44.1.Final		965b6cac2d743eab9943f70deae65ee7ef077688
org.drools	drools-serialization-protobuf	8.44.2.Final		8a6578301514096c5d2006e749f4a0604e794837
org.drools	drools-serialization-protobuf	9.42.0.Alpha		fbed55a2c38208b4bad2a8956ae5d99f1abb3a59
org.drools	drools-serialization-protobuf	9.43.0.Alpha		809a496b1875917cbf5cbd2705af9c42cf49799a
org.drools	drools-serialization-protobuf	9.44.0.Final		c3e885cf450dc036ada2b543d034e0e84e026c1a
org.eclipse.che.core	che-core-commons-logback	6.10.0		dc25de02b8c8a5ce19a965d23a853f87ee741fb7
org.eclipse.che.core	che-core-commons-logback	6.11.0		6081a29fdf106c9bd213c02fd878a3f3be1b0e75
org.eclipse.che.core	che-core-commons-logback	6.11.1		2685c4af9091f64a9fd11b358d2fde2f840789de
org.eclipse.che.core	che-core-commons-logback	6.12.0		e9acf11da99d0e7eabce99270b42191431c8a88f
org.eclipse.che.core	che-core-commons-logback	6.12.1		1364c6941b7f99816ee8fec9559c7571df1c29fa
org.eclipse.che.core	che-core-commons-logback	6.12.2		6611035ae0d500170762e318016ab7cf6a742df3
org.eclipse.che.core	che-core-commons-logback	6.13.0		6995f9686fe53dc6fb20c119e465d8e1b4c9cff8
org.eclipse.che.core	che-core-commons-logback	6.13.1		e63c7229c4b97677329aaea4bf7f387e1b4a1986
org.eclipse.che.core	che-core-commons-logback	6.14.0		fb04823213a7cf1533a8af77d43d2ba73d07a1da
org.eclipse.che.core	che-core-commons-logback	6.14.1		0b2e39ec59c1058dc19919ebea64a9f8369fd0c8
org.eclipse.che.core	che-core-commons-logback	6.14.2		fb317a5ef8cfb7b995e63c78d2ce070e58e31f4b
org.eclipse.che.core	che-core-commons-logback	6.15.0		8b035a115fd4060c00c60ec12963b52b3b57dded
org.eclipse.che.core	che-core-commons-logback	6.16.0		8f951bb5303ef5ba2d09116eb00e6ef519088ce1
org.eclipse.che.core	che-core-commons-logback	6.17.0		cb760be6a93ddf3276cb6c31e353d2acf9790f8c
org.eclipse.che.core	che-core-commons-logback	6.17.1		9bbbe03b62c3d6071b0afcc78f5c205abe4c10bd
org.eclipse.che.core	che-core-commons-logback	6.18.0		95e4eea3543ece2346a30bfddaf14a764a7f5612
org.eclipse.che.core	che-core-commons-logback	6.18.1		596d7ec4ad515455c1fbebcbafce0ac633997375
org.eclipse.che.core	che-core-commons-logback	6.18.2		9de09f7fbbe809a2f2ceee51ae4526d3ed5fa0b2
org.eclipse.che.core	che-core-commons-logback	6.19.0		e8daec572ee881f96669c4be68d1655276d4f606
org.eclipse.che.core	che-core-commons-logback	6.19.1		0ea2fc55deea9119ce0a2605e71d341c0a86b39f
org.eclipse.che.core	che-core-commons-logback	6.19.2		071de9c38dd769e867e5fa0755c113748f0ce008
org.eclipse.che.core	che-core-commons-logback	6.19.3		963e5807438d3693c2f079853bc7f75fbfc83179
org.eclipse.che.core	che-core-commons-logback	6.19.4		83263c17680393e46201752155379d0af2881f7a
org.eclipse.che.core	che-core-commons-logback	6.19.5		872a1fa2be7b24bf52f2086a9972c5c727a2abf9
org.eclipse.che.core	che-core-commons-logback	6.19.6		24aa5eb7ae85e3f549eebe369946e53ebe251a50
org.eclipse.che.core	che-core-commons-logback	7.0.0		921b4ed97684485de51828a7251a9d1adffabe54
org.eclipse.che.core	che-core-commons-logback	7.0.0-RC-1.0		d714ab31050b508a065221bce58cbe8ed35b8f49
org.eclipse.che.core	che-core-commons-logback	7.0.0-RC-1.1		e81f78ce68669493b8cfbe3df92d2bfc1af8d61c
org.eclipse.che.core	che-core-commons-logback	7.0.0-RC-2.0		f78b7c21a21b8fa6db2f2a8d220fa6db5c7d16d5
org.eclipse.che.core	che-core-commons-logback	7.0.0-beta-1.0		0e132d4536d0aabd26720be9e3d3deb04b0d27e0
org.eclipse.che.core	che-core-commons-logback	7.0.0-beta-2.0		b4c8330167429b906593c1eced821bb91ec5c188
org.eclipse.che.core	che-core-commons-logback	7.0.0-beta-3.0		1cd631299ae7b6aafa897297373f754c72728638
org.eclipse.che.core	che-core-commons-logback	7.0.0-beta-4.0		3e529f0f8c7c58ec72788e139d0fa8f2f2c55cdb
org.eclipse.che.core	che-core-commons-logback	7.0.0-beta-5.0		4c787e19b102b82c9736e9a8b26f993c2fc70bb6
org.eclipse.che.core	che-core-commons-logback	7.0.0-rc-3.0		eaf5fa96c9006ff500b2141516de1f1d512e2955
org.eclipse.che.core	che-core-commons-logback	7.0.0-rc-4.0		aea9a5af1d81bb3106be8d4aae8911934f25487c
org.eclipse.che.core	che-core-commons-logback	7.1.0		3cbdda16e1a416f0346e7219f30452e429e0b5a3
org.eclipse.che.core	che-core-commons-logback	7.10.0		29aebf6b55514f2787e9214780771acecd226116
org.eclipse.che.core	che-core-commons-logback	7.11.0		7c8d3c516b7a705f8a78950beb18ef08a312bfa1
org.eclipse.che.core	che-core-commons-logback	7.12.0		95928012431d976aa0803d90422b0db127b1cf54
org.eclipse.che.core	che-core-commons-logback	7.12.1		12e571a6a27949f1202fb36faa9f097690e9a87f
org.eclipse.che.core	che-core-commons-logback	7.12.2		878c94aabec1df43c7bd49a30f32c96aac152ddb
org.eclipse.che.core	che-core-commons-logback	7.2.0		d172e77bd46a3927cbf667926e79da404f8c3c0e
org.eclipse.che.core	che-core-commons-logback	7.3.0		f56f2727744d92adcd42b8fc00d6a418a00694e8
org.eclipse.che.core	che-core-commons-logback	7.3.1		fa806f9f7c2d44f97819255cea5c198a8268ee93
org.eclipse.che.core	che-core-commons-logback	7.3.2		25bee04f5396e34dde13615b86c9f20d5774e383
org.eclipse.che.core	che-core-commons-logback	7.3.3		102b9f18db81e35193ad71b345105faca435a46b
org.eclipse.che.core	che-core-commons-logback	7.4.0		e0979c5171b1acbe3d89a3ea7618d8c474883c47
org.eclipse.che.core	che-core-commons-logback	7.5.0		bb9e412c5a1f036b80940d7dcb77b2551a9482f0
org.eclipse.che.core	che-core-commons-logback	7.5.1		ed49d80aae88482b522a5b90aa58080cd1370c5a
org.eclipse.che.core	che-core-commons-logback	7.6.0		5d672707310c74e246ee0cb019ee2e1f3af491ca
org.eclipse.che.core	che-core-commons-logback	7.7.0		377468c12d8d84e7cad7d0deaf0f11f989fb3ebb
org.eclipse.che.core	che-core-commons-logback	7.7.1		455578a646025858f846a178a9406fad7b32eb97
org.eclipse.che.core	che-core-commons-logback	7.7.1b		a8520635403b7ff770eb1267ff413d2c74935021
org.eclipse.che.core	che-core-commons-logback	7.8.0		fd97e1db5541717e6e131f66002dc06b5cd9f4df
org.eclipse.che.core	che-core-commons-logback	7.9.0		9c26d30d15cfd6e169f275bac450d16d55c9f328
org.eclipse.che.core	che-core-commons-logback	7.9.1		9bb9765aa3adc1007c446a8b0fade13dc4cfc2aa
org.eclipse.che.core	che-core-commons-logback	7.9.2		d0889db00b8eb4e86d1e68685b088672b4fa6dcc
org.eclipse.che.core	che-core-commons-logback	7.9.3		a691d8b18602f2e7e8c2b99fe04edb86ffec8fb1
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-interpreted-functions-pureExtensions	4.42.0		797749c60cf7501c0a7f4612f217a51fca7def67
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-interpreted-functions-pureExtensions	4.42.1		186c71a45618ecb147eed0eb9fab54e2a5ee401f
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-interpreted-functions-pureExtensions	4.42.2		484dc75383b8457abf8ad0e67ab94c55a82ee9ad
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-interpreted-functions-pureExtensions	4.42.3		735c2d29a7cd4206d0cd352958dca34f4d5b0fb5
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-interpreted-functions-pureExtensions	4.42.4		966e7e65583503a2140740c295dee4b968e5ab0a
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-interpreted-functions-pureExtensions	4.42.5		8b979ff4b052f2d4ebbb77d946bfaa86646662d0
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-interpreted-functions-pureExtensions	4.42.6		1f55256a416376a69d1f502319959da834ee6a92
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-interpreted-functions-pureExtensions	4.43.0		24403de775164d4d660a73b085a95f52c2a1ecca
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-interpreted-functions-pureExtensions	4.43.1		9df922cda9598e8667d954de65d89346eb15156f
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-interpreted-functions-pureExtensions	4.43.2		7c58482038b3fd4a1428bad11f91dc2b27093f93
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-interpreted-functions-pureExtensions	4.43.3		b62301f3392ff4066316e6854ee0ca2af9ccfe04
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-interpreted-functions-pureExtensions	4.43.4		53f7a9d26d5ffe686143cded64f2d8346ebfc348
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-interpreted-functions-pureExtensions	4.44.0		83ca270e31416b35fed51434cce80272b19776db
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-interpreted-functions-pureExtensions	4.44.1		38889172317d36e3aa86ed6f1a111c52fc25d9ba
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-interpreted-functions-pureExtensions	4.44.2		377a02aca31178eda4c47623bb7c03779897e913
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-interpreted-functions-pureExtensions	4.44.3		6f71cdac6b137f11d852b2d59c8e335ae7f7eea7
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-interpreted-functions-pureExtensions	4.45.0		0334e9d2b96e47897a5db655c4b1eddb795d6faf
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-interpreted-functions-pureExtensions	4.45.1		b4ac324f39365cbae982e2445bb8a9b745def1d8
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-interpreted-functions-pureExtensions	4.45.2		4be853c17024b8e81999f1519d68bfdc7e35ae59
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-interpreted-functions-pureExtensions	4.46.0		b091b97fd15591855cbaab8dbdbf52f8e4f78dc4
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-interpreted-functions-pureExtensions	4.46.1		ef13191f6598f6707a249345584accfcb5d4dc2d
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-interpreted-functions-pureExtensions	4.46.2		9d45faa7719b40c3101299c47c972e1f695bc80b
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-interpreted-functions-pureExtensions	4.47.0		7f0683467d115899626dafaa335207908bb470ab
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-interpreted-functions-pureExtensions	4.47.1		190cf3673742b660f52201d3996294ae168c5430
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-interpreted-functions-pureExtensions	4.47.2		51e5535107e878da416ba20d6b186a860be52371
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-interpreted-functions-pureExtensions	4.47.3		f3212f4d7b410cb22eb4c885bd5584600c361df3
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-interpreted-functions-pureExtensions	4.48.0		14bfabadfb1335da75883ea2ec8e591469001c6a
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-interpreted-functions-pureExtensions	4.48.1		c3dcdd8ef38f51b48a19a162612c5b7cc7ec1a09
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-interpreted-functions-pureExtensions	4.48.2		aacaa7ca710f314ff2181a8ad06e2dac7c88044f
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-interpreted-functions-pureExtensions	4.49.0		f8476e00c05cc5d0c38ddd7bde18c9954146bd16
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-interpreted-functions-pureExtensions	4.49.1		f2bba271aac4b4f33b8b775e5e71d747d23ddd9d
org.finos.legend.engine	legend-engine-pure-runtime-java-extension-interpreted-functions-pureExtensions	4.50.0		ffabdaae3c631377e02376dab85aa5ba1a2d242e
