br.com.objectos.sql	parent	0.12.0		N/A
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.13-76-34e8105f		ea78bbf2a4c3e55108346511a0d1a2111a4af758
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.13-78-8397160d		80c0b7fda051a8a6e28450863fd2807852bbd563
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.13-8-db0eac20		1bb59314bf75beca8650c32e4705d4ede2ec0303
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.2		48d77fc1f72217c661b0ebb41d964615c9c7fa67
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.2-10-3e621513		5b7767cac3c69a8130237538d2d7e739d3b9b3d8
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.2-2-6c269f1d		a81698d07df56bb57bf062ff52488e2ac8194e06
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.2-4-495000e4		b31349570f5d26cab8a010e560761ec06e23ea26
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.2-6-34110ad7		d65c7b7459089f07f1cd5142e2c8a5afc45ab986
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.2-8-93086c4c		d562c44f9c0d2df04f6ca7c16542a4740719ec97
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.3		6f32fb2e3d206f559c90bd4123f22ca7184dd2df
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.3-1-b96374d7		0d445ca4e0ed8eb6d0bf469136b854617b0dbc52
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.3-11-9b9a9235		39c1e112176361110729464a01288597a70d4d50
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.3-13-f0539edd		5b25836e0b66f5f3d567242dd76c4c72cafb3e51
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.3-16-cfd142a0		931d26ecb38cbafec06f29c24f6a50472751d5f2
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.3-19-833b1c98		9f9ece20e0a9957c228fb549d802ed4b882d762a
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.3-23-550c6c0a		7a7ff3531b7505b33bf1930a275df95dce8e284e
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.3-25-4423884c		7b624ad99a629ff1ff4c2fb011d51b97617b1adb
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.3-27-dfdc9971		b7101ee8ad170978c75156d94256e34754db3137
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.3-29-ec0fb861		1f99058d5e56cf03a0559c3e282f626b2df57e84
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.3-3-2e49bd22		87be1f44c64451c311a44607246ae6013e66dc21
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.3-31-b16d7e50		461c1b0264cffa029d81bb882d46da61b3617f2a
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.3-5-3c3d8dba		115b3c1ebdd7ec1c366554e03b2cfd523606b911
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.3-7-25e572eb		9df7b4cc2b779038371648c783faafc057902941
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.3-9-39a19687		1fcb7da9d6311a143176456954049571a09bca4b
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.4		e5856fb0085fe48837dee3a7c408801510886252
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.4-11-c3c89b40		65744b2d6657397fdc79f5213694a253752a9c04
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.4-13-408f4d80		8c4460f06ba8a8b40c333c0293e7c378d3128c0c
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.4-15-56a96a99		532e047028563993d6a99b6a32bd91e21b26d9a0
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.4-17-6e43cbfd		d2019fcef8f4bd965f3149cb85fb1acac5721795
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.4-2-f9fd96b8		b996ac994903333eb4054df8e611199756aefc3b
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.4-21-dc52d6c0		6b56eb7c7b474be29430f6ef47c4aec9f7f38bf5
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.4-23-dbacf644		6b065be91d4205266288bafa354d768d85fee149
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.4-25-7e876299		e94e6da345ff0731e94382fe23c28032de40b58a
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.4-29-86b60939		9f119fc2aaa969e726576479ed453579a9b53018
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.4-33-02356ea3		f763470fafcd6d69971cb004b52a73488d097d69
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.4-4-0bbd0d92		e910bf877a5af4958426fa66fbb4e7a53ba4df5a
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.4-9-cc04d903		067515e0a5442d13c20f487f1eebe00fea6cce6e
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.5		d3e79d4d5a3cf1041bbd77fe794799afc45ea26b
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.5-2-eb51d668		1f53e409afd1e9a8d1007d4035b2d6927cd28587
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.5-26-58062830		016d9b16d0a7ca2091c8f03b9088d2dbf9dccfa0
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.5-28-e52cd3ad		c4e31e69f3300daaa51f08e19d19edf9bbc75fc8
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.5-4-07d519dc		bfef896e161c317984f2da7fe216a669b26aa56d
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.5-6-4768184c		d05c624f070b008bd8eb8ebf59b0098bc2713c06
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.5-8-6cc6911d		386c9188f4e70f5c295c60030af85f3794310393
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.6		29de292b9870a0cbe6564cd3320119642ee40475
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.6-11-3efac4fe		3697938f8678e131e1f9a07d1f5181880e9253c5
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.6-13-ea5283b7		1b25e41ca18ebd07046cf02bfd252400d9b6c397
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.6-15-209c2a5c		de107c5f303bd4ef4a3401f1bb38391ebb089389
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.6-17-e69a811e		e374cce843efbd0ebb19a3e7053e07c66b0fda59
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.6-19-5e1eda5f		6e65d2c6db62983cadc1d19328688f2807923cc4
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.6-2-c6435935		0e2e556b86b3467cc01fa4fdd571569193be69ab
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.6-21-464e4ec4		540632e7d1fa3034474ab6d1d6565e7c910a4d55
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.6-31-5026843c		f9b0ed67032474e89eda37c232930671ac7562d9
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.6-33-1c6f6712		9c282ace7031d672f86381fa43a4e49401baa3bf
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.6-35-09d45cbd		b55086b4220e67a64a564859e7d2f7ac8c072fa6
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.6-38-2f6fdcba		fb671e2ab65aece7aa8377d4376c42f9dd93765f
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.6-39-13e14ee3		35136a31d7b047dcb478a5caa325c6f729c0b1a3
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.6-40-6418e91f		56e4c5924f97b54fd01bdf641f8d9c358f7847ab
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.6-9-b67aa6af		cff5fcac9bd43e8e8f39156f2c7288648b1364c9
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.7		aa9eb77da9f04950b884c2e8c58f217c623e329e
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.7-1-3aa2451d		6aaecd7649b7952a45c949fc74a97bd847977a98
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.7-2-fc71d335		b10c882386fe1c8de9ce1adb1ad29ff567aec244
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.8		ef27a19609490ea8ad14a7aea3404efbdaed0ce5
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.8-1-ed221a26		e6ccc07419f49789c2ee0a197232a7d0e23da376
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.8-100-648b0c7b		9f565db36312c5e662f5df540dd544b2ab47356d
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.8-102-f87cac78		9d6965f8cfd316a82fd70ce708fbddec7e89a4ad
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.8-104-0c118455		c847998dc9027e37cfb052655010fad67abee1d7
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.8-106-8722ebfd		ed2c0e5867ef3850b0b33b5cf8e17f29c205becf
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.8-108-08687eb6		ccf7e135ad48844e59df26f666758027dd601ef0
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.8-110-3d7bbe2c		245fab999ba8634a3cf3da022a798909f3c28c71
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.8-112-64d8184c		74e2c8235e6a32ee4abb9d3562fbe41e6fcfc119
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.8-114-e47368ed		7b19448c87fba589c86181a8c2eae38e3df75ac6
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.8-116-8837c896		9b52d31967d914544de2f79398c45f6d219e1fd3
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.8-118-eb32b8c3		447aa9921b8da8ef5c2268161626e99f82c2b9af
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.8-12-76362d9d		c288e83056c241a5e413deaf2ffad525aecdb20a
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.8-120-4e5e69a0		533571472cafca2e72a490ba98df8e478f4390aa
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.8-122-794af022		9e883feeca6000663c06e531261711c03fc33bf7
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.8-124-49a6348a		341dafb212704ec20489b2b1630984c65aeda940
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.8-126-57329401		6f6a15a4f5fe6ca221b6a9fd5a3a8dfea6299a79
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.8-128-35ba5298		b200dccca23b962cd8fd80dbe60602dc1f74b383
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.8-130-7f2a72de		540e822491c561d2714c2a6195044cb53e4d0404
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.8-132-d550747e		468530d2b5cdef092eb1442fe641ec5757598831
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.8-134-ec4e1aaf		14f18e8e396c03dbf53515a4d1fefaf135a4bea9
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.8-136-302de4d6		4b9f5a54995b2bce915c9477542a86cb6e8b0bcf
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.8-138-08b46239		64bc383e274ee1998a69e6d01b1ccce49221ad61
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.8-15-10dc7269		5de9777a208c8715020879e24fa3e316b8a096cb
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.8-17-3eab1f80		6d793a579b47781e7563fe918097c129f5f5f150
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.8-19-4d9f966b		b7b0a06879c1c12e2a69f52166a2ad4dfa054d05
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.8-26-cbddb8ba		c495b527babfc2a371b6cdaac1c5b82f657babc1
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.8-34-e9ac3a0d		c965d3a8aee25ff26937c0dce0d4046187b46629
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.8-39-c44bf129		4a317a24cb2ed93107e806b737a584c0d6d74273
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.8-41-f599f9bb		a4972508a84720a8c4d0f70ba0220a394d39584a
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.8-43-c2d941d9		fb80f5853ae25b2908f806e9f2e35985bf05c3e0
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.8-45-8b51bdd9		8775332c3fda487bff4ec09e7270073cb6c7f92d
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.8-49-bb3c741e		734ed46f331b660ea8a3bd0860e324047d322cd5
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.8-51-889addb6		0f6c1887a2e9c925b6e6b13ae68570f1bc911722
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.8-53-d3c20f68		a9e191126f47d4247c90074fe36561378ebf1be3
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.8-55-b32fe8c9		8bcdbf4bec9ecda74adae170c95705ab0506a0c5
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.8-59-f0557e99		59ae86431597aa3f93d633573f14a48dbd562cd2
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.8-61-1cf97a4a		fd92ca185eee37d72ca77a2766c7f9a4eca57898
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.8-63-80fdb462		8598780075aff657531730c5ce380208da38b960
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.8-65-b1dc4f8c		0e63fc3ee90aa4dd6a92521e4e3361a00b889bf2
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.8-67-6ec484db		4bee21c0206bb2c2ff3988bca8ff306eaf761536
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.8-69-93b5aa87		e1f429e188ba8c7e4e325e22a576cea1975db1c1
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.8-7-339e5306		ab045e4faa827f7e8a301a0ed1ffc66f9d7d3688
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.8-71-f979cb5e		5ad3f4a0cd0dfd3289406d08516ede21a97d78e6
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.8-73-ce63e03d		2962c5fc2d8873cdd41d88a3bf2bcf633399439e
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.8-75-381f435c		7d458a758006714667d8fbb640ebd02646cd8232
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.8-77-4cf80abd		77218080b9b97ca52deae1e64e1ce185af41ea2c
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.8-79-c2a68ac6		c71e5ae9ae8d2a454b9f99e203082675a328bbce
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.8-81-e170cd66		deabf53dfe95530221e8773c4d8a85e8a0b56674
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.8-83-27d9d739		9e0ee7dae83f6cd8112b2bd8107f767c31a9636b
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.8-88-a707e8ba		62511d3c00fd0a644f5a9f9e3cb21eb270146a8d
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.8-9-4adea728		2569540f2d3f1ebbaf7f215f5795c00a90be792f
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.8-90-77e59d70		1c9ba7ad6ff1b390f5a75670384506ad7eafd99b
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.8-92-ed4fd6c0		80c62aa4cdc067d308586946c65b17f4b8f918b6
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.8-94-1cfdf0bd		0443dab2d1c1b06929fbcbec52d2bbfc34084569
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.8-96-baecbec7		ff9149ba769a5cf15e56cf33af0eb464e8d5f27f
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.8-98-e7d4e01e		bd18409cf15289230d82c3b2703c858da92780cc
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.9		f9070a6f93e5db2227fe3370a9e6ba98af7cbedb
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.9-11-d320050b		b7d07149680164bd0abe41d669e3ed80755ef51e
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.9-14-67e8541e		abc5b48317b4429de42600b8dca81dc37113bf1c
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.9-16-ce6ffcb1		523887a978a1b4f2130a9ca8683b4121716c8e1f
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.9-18-1ef3bf32		df0118f4111a0509d49f5e19f803deb54250c433
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.9-20-2c23b6ba		b4c66f94f01930502cc8635d66943e8d41a092d9
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.9-22-2d02726c		814883ed68a6def24819fa25af9ac670bee0b5c1
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.9-26-24f0bbad		b8ca338e29e1f906554e2d8556ab3daa44ddf655
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.9-29-2da26326		bbf26aeea9d15739aabbe0d730b4b1716aa8b807
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.9-31-1df4194d		fe9d53edadedbd66f90acadf0e470a6d4a197180
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.9-33-c93326ba		d37af40d2007368ab0e7da9bfc9b6d91e49aba35
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.9-35-c73106fd		f5f62184a096d577003ef82a58cbbfc4de56cc99
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.9-37-00cf8805		ca2ba7b6e679393c1331cb96b3be072fa941344b
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.9-5-657832eb		29a6bf5b2d3fb33a390416048c932a54ba3aa12c
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.9-7-1d6b3c75		80dfd31c324040badca9b235339af477f07574f0
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.4.9-9-7be9791e		6765a4dbbca9d83985917859d09961c7d8804101
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.0		13f52eb6f98201e4b9e84b6eeaa428f42d78178b
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.0-10-2d576c18		4bbf3a8c7a536e65c6bc4ae6514bec4b00ad0bbb
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.0-12-f9d29d4f		dbf0bd20ad869baed5d9f076c3197ab393c55779
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.0-14-f4caf586		d5f0cd110e67d630d1dc627cdf64bc03f50fe982
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.0-16-515f9954		df7b08c1e388daa152fb65d2b739463ced9b0c43
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.0-18-003e6c7b		fcec0e6d2708af4d02829b860645e98e7b1fa66a
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.0-20-bd0f2179		ba4dbd0b27d6282d6ec960308fe6b95a354acb34
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.0-22-91111c15		a031e60ed254a5b41decc197c901f6ce7943b403
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.0-24-d65d9761		830a57d6fb12c0dd84d1f00275ba6591a27b0d3e
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.0-26-a132042c		d2df5d51a9071e60d6f8306020d981ddf90b3055
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.0-28-2c4ea387		05cc522975a539a0b981d250221115f8f8267123
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.0-30-571d4c74		5261a97dad867b27d72c1251c4736b810df7c2c9
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.0-4-324c6c4c		4f0b4b88af43d57235e6adf23fdc18a58121f927
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.0-5-2a743608		d0c81fee4f9cf71024f3485a1b6dc8a136e3b27a
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.0-9-0dbff6a3		e94f6761c0a1e5cfdbbe15858d95757b95f67afe
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.1		c83d4cc30b1ef61ca70c8ea1c613dbedeeb0735b
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.1-2-2cb26b01		c0fded92153f08bfd9098dc27fe32ff7eb743899
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.1-4-de121a34		e80992dfbda62c171a7dceeaf48fc3ca8a0c1e89
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.10		17dcc925eac9e46231e12357a6db0565a144ec07
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.11		dad7674846a0de6b6bc7ca528f923815fc624b47
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.12		7d00915b83d78241eb71a4558fe671366c36734d
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.13		dd1cf06cd1f42d316b8f2977035d17e352f04417
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.14		291cf2ea0d55f2cdc2d7030225009165419debb9
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.15		fab799bcf71b96719bf278f9e3193f1aab9f50a6
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.16		22b42275ecbb2a54df01481180976aa87892c36e
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.17		83a5e2e80d670bacffa9320827e97b012a51fae4
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.18		e6094ce928ccc226b0414aa76a337475a8a06842
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.2		e07b3748e622959f0c93f5b94980fea5bfddc7d3
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.2-10-02877e3b		f615b1f2914edbb24f16e1431adfa4b311d6835a
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.2-11-c1fd321b		f07e7106c705e7133f9720b947cf1172d81eef40
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.2-12-a4a940eb		f51300091eb8018e5e63f4e4af1ebbf824082661
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.2-13-15ded987		c3806f9a3475f0cba367203150d467541de95df4
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.2-14-4fb685f2		63be8229baa40fcce9d0274a8a26114aae6311c1
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.2-15-554bc607		d0114ebb496e8669817ee5dda6ffb7aa33b35e49
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.2-2-6197f550		be1ac067eca401423d33e68c52235465165212be
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.2-3-2b7064d8		797fb6b885e0f5cc11d1761784c9b56b83f851e8
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.2-4-68105d96		91fb69b8ffa58157105ebfbabcbe165ea4978742
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.2-5-f309e463		45316f38246cbfede9128466069f5857daa2689e
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.2-6-08c81b72		5835af7292003c9f5ab942efb8ae0885f28dc8fb
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.2-7-12f8faac		73c4e4e749442b90626d2861066fcae6088813d7
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.2-9-b190bd39		3576688837446f01a2ee96831f150a5320ccb39f
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.3		871a0a6ecc8a81d0a023e273ec830f3c413d2576
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.3-10-7ff53684		4f69b8c1347c377c5fe3e3a58103c115b92f6c9a
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.3-12-a0ca82de		4355a8d57d9065f6a499f25bf948d4ecac9e5626
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.3-16-8f18368b		c59397fddf5b5cdb8897d0c21cf27c609ef48c9d
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.3-2-117b7e05		f9ecab6254a08348425f68281d7e03a4df4647c3
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.3-26-ee0b253d		5d3c2a7672055605b1234f065bf864b01f2c2dd9
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.3-28-373a64c9		0a063a650b9e43b7b827aeccf3b029e030901d5b
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.3-30-31ba8b4b		29a1a5098ea6694435e7951381cad79e7b2a5c46
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.3-35-c51f8d96		20444257dc5e4a3d45a9e3bcc364d46d21f50080
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.3-38-586cfbff		f61e8cc9e1569124b0e249ffce75360b95a9ccd1
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.3-4-b5cf7cc4		306c388b187affc46ecce958e38583efbdbf36f6
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.3-40-0bd25506		64d4d0dfd2508ff044e3e1b0d34f5986385d4050
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.3-42-75a0d6ee		ff980cfb36bbac30757edea94fbce2da04190de8
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.3-44-03658369		61a8f1510ac48047528a0d010a60aaf07b32b6e4
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.3-54-ed1f9c82		80ba6cb7b6ce39066b779f95a00aac0b220d665c
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.3-56-8630f73c		4f8cfea15d7748dd1d887e5e96cca1994921c19c
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.3-58-678864a0		44640e532c6443e15941dc134fa5a0fc64a976a5
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.3-6-13310fda		10204d4db69f04c12163ec070157daee2e5afd9d
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.3-60-3de5fb9f		c66b7d0ba2fec303914c3eea5372c35c8fc6f7f7
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.3-62-2093ddd1		61dcd6d8bd540edb7e52698bbc7f6a78c9b793fa
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.3-65-72f9449a		4794edaa5444a6def9454ddf0b70e02d470681d6
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.3-67-6c91b225		d0e05d179bffc29020abcff24596766c9ec330ae
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.3-8-c47dcb02		77a0cfa902ee5e38da1c032a52f200bab10b53da
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.4		dc55b6c1ef1ae69d22c52fb5a308844e4fe6ad08
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.4-10-10f7f92f		f80d4adcacfe96fd569916d86c42c4c36037c6fb
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.4-100-7919d5df		aca382fd60edbac7547cbe35b3e612ff09bbfcc0
ch.epfl.scala	bloop-native-bridge-0-4_2.12	1.5.4-102-9ec8b51f		955b0b17d516b6c2205a99d0db7607c3ab462558
