br.com.thiagomoreira.liferay.plugins	social-buttons-portlet	1.3.0.0		N/A
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.0.7		a3ce9c654f35cf9249d3c4b29f30ed16dad11a9d
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.0.9		a41a51e392a33615b9999177f18a66e15be1636a
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.1.0		6ba353fd28e1cd56d0a37afdff11af87f597f58e
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.1.0-alpha.2		02a963ea34c1758bffc8ce95ce828b273ddd502b
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.1.1		75d909d7593f4247d0bce9096ec1b8f96810b3f5
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.1.10		6ef80117dbe875f58309a2b363e82cda5a377580
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.1.11		5dec6bf01fe915c80235823f9d60219614dcfcaa
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.1.12		95b3e49eb004988f167205ee38db613759d1771b
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.1.13		51d33c141ff609577e3c6949a8063e2dd15816c5
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.1.14		db3df9a23706a29782ed6bf03260326be471cb1d
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.1.15		c0a588d227818803e81acaaac98cb8526f70ddce
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.1.16		86e4169f9a4c9ea4427933707b28a36abc501a84
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.1.17		1a2b77cf1f1e1b67dc8e8f306663a2a0609c3035
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.1.18		da9a55c2f25ee9003ce474a755d2fdb1d097ad2b
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.1.19		614f834692a7d6bf6214627d75fb74274e6a4223
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.1.2		f19183fce28c69315dc347a320ff8e296d5738b0
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.1.20		fbe6ad0049287f358c23fbb23cc34b0511856a45
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.1.20-hotfix.1		2cdcfca1b58d4a45025d2567032be23bca23d914
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.1.21		766b9d183689a9be520da188488a48250aced8bd
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.1.22		2b85acb14f04da9606fdd175172d16fe370835bc
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.1.23		65cd1994ae19f4891c92793c33a5b97b280a7adb
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.1.24		96aed4ced92a20cc99410a0ce93a1497307387ac
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.1.25		ecfce2f0131e42949e15a5f3b18d808462775444
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.1.26		b01e92226c36307b9c949c35a12f9ed70fb70f36
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.1.27		b06c95e1f2a276239b9970f65e2594dec2319e90
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.1.28		8930ef71994852165490dedbcd9fa5675e277c62
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.1.29		9d32be9cc906e647750467a94fbfda3429581430
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.1.3		a65c5031daf2cdc4a5ae40e5194eba9e51fbeb12
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.1.30		4c0ced67d3fa66b2331d5386ef43247f067124cf
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.1.31		dba578e2015209a824ad074b049c2f57cadd9c2e
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.1.32		9db0fbfdbda8e095aad29a9a90582c8d6d6f8a29
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.1.33		130712aa8ef406cbe02cba2ba5cf87dd0a9c00eb
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.1.34		094753458473a08552fc1973981f9c5720815110
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.1.35		2435d67f910e3459c521a28aa444e3e7a10487f6
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.1.36		4e245c4245b219f981f6dac613f28537760b8f43
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.1.37		e6160b113089b2d73c98ef39ffa2142c25ca8095
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.1.38		9ef07d07098732266ee5242da5038be9bb45ff12
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.1.39		524fe9fda0c307f8f4badd8d86b4f11a20194694
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.1.4		18941a068d19c1e76143aa0f0dfd45b9e0bfbb02
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.1.40		0883bd78f16b755bc1bfd14c53183ee21a41de12
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.1.5		d562be928c3fb3056cb1eeeb86c8c3216a44d73f
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.1.6		c75e102b183f497b066878242370a7c3fa063b46
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.1.7		33317da41bbbf69e00083fcac9200fe31b71f4da
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.1.8		ce50f112a480a9118515d710141e8d74ccba5f52
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.1.9		6c413159b2cc1c029b87a2c8957125cf3bb76a98
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.2.0		2a0c3e0f352b4bd606c73fb38d97b34cb9809efb
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.2.0-alpha.1		f7bb3360a6a819bf95cc9ed17dd765166d5f8810
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.2.1		7bdcfa5185d4cefc41aa7354858298c831977139
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.2.10		42d5bca72e37583e9bdd42cb4784ab940ad7e653
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.2.11		efc5fa93dcfbe3b8a5196062cb02686b698ecd04
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.2.12		e60c1e360ad37a7b81b4ef4718823eff67a00bef
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.2.13		4351a70a56f91c2ee7a6eb4280607faed695fdef
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.2.14		fa4215ed64e78f28248fbb63b6de4d86111ce8ec
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.2.15		5f326d4d784fa8efbc3064b7d7fc502b2813743a
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.2.16		610751df6a82efac5e3beb137bf6c1dd5bfd08a4
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.2.17		1a5645458cec7b4032423ba8a7c34efd7f8cac04
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.2.18		114371b696e7d9571ea2eb82f5e30f60f9b0a8b4
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.2.19		1a7d96da62947fe46407b3301c53435a1ea7313b
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.2.2		4bdc8b67b78178ff3d0709573abd26594be5b6ca
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.2.20		9bf4824e87583280b43998c132176eca876ce1d3
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.2.21		f3ba10a0aab868e2a75bb78faa823a104f76e329
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.2.22		8b3255efabbb27bf9e126090efd4939f65a36160
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.2.23		7a5c4f3f83948ae6880aa80f6d80bfecad27977f
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.2.24		64fec734ce04503fad3f3d8bb8da74eb583ad29f
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.2.25		f05dd6f88ac5e3fa87a10bff9bd4097e8b96a7d4
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.2.26		80618d17d0daf6ed4c6ff95674d5eff80fe6d4ba
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.2.27		f0b3bf27b0f4b798b5c049bbbacbba740f754b26
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.2.28		58b64b00ca316c51f6413ca3bc8a8644b0a4bb21
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.2.29		431be57d1aa96549c5ae37e978a1a16d6f6a2b73
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.2.3		cf2fa8384e4b40a3ca098e2e44c9881b50d5e8c7
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.2.4		8c826d0e09dcdf1e908e6430dbefce587b451299
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.2.5		c99121ac512d8eedca2fb7f0beda01f4492492b5
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.2.6		d9794724b0aac2b59680d681c2ffaddca8a9d795
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.2.7		4e59f9b1e14788ce20679eda51c2f48b339176c2
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.2.8		e0e8bc447177702dfb4c3760f9ceacf4009d08c7
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.2.9		afe555fa3e3696596d9e383511db29fb96969e7d
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.3.0		ddba9efe0872fb6dd94b9785d41376cabd8b76f8
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.3.1		12c59b5ce24c8caabaa86b7acbf66901547d6d0a
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.3.10		9691a682d3ca1a230dc81964c73266a6071e6bad
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.3.11		fd5be2f593caa4231f9fc10cc9c1fb8eec0ed717
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.3.12		460957f7a08432fb986b77f1b4aa6d589d9d5c43
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.3.13		2961ee3f1078e99d54ad876d86af6d5e36a7a52a
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.3.14		10678797185f7683c7ffb0c0bdcd4c2601ce1eb2
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.3.15		237a1b854057008543a8f6d2236b6b1e6ca6e368
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.3.17		af864243562e4ca05aa3cc74607d7370b98af818
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.3.18		4bb715d3284e2c0683c39390a453368d7cfc8c4c
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.3.19		7185bf9ab9830b12b79239d2abdd3ce50e70c065
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.3.2		46d9c262775211ec1c3f270631a943a8796ad7db
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.3.20		5042b6c03370ef96803bae24c495f13c9a683388
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.3.21		c8b2896952d1e4e0fef2fcc6fcb601fddba332b8
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.3.22		3b1f1a53bfa543960c720820f2c838bb1435f4e7
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.3.23		299e344fa72ea0c4ad8112a3945920546b703ca7
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.3.24		1139c457fdd225b226e453689ea6e32925adc9f1
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.3.25		f483c4a43564b943c161b5b985748c27d97d790b
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.3.26		013f9008fcc35023532cc06daea5b59092b378a0
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.3.27		b39f13b384ac3e2f08a75e5d0729fdaa40cc85ba
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.3.3		fc5e2102871da9e83b521d9e963cad4f894a0080
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.3.4		f4507ecd5c837c6abac946cd3ca06ae50c6aee6a
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.3.5		9799afa6bff2868f9e356bac4d5b0641819a0db4
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.3.6		9cfea90ae5187f23c14e957b724f9f6906dc3043
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.3.7		a52dde0befedb336d919e3cf1553f4f0e3570112
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.3.8		66e59747d4ceb445d136c4847df3af04ce58a6e7
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.3.9		1965a73c32bd1ef4d778c12e654e663bd15d4458
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.4.0		7a681b3f634d0d72bd526dd84e56b3de8de26c3f
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.4.0-alpha.1		59487dd69f9c9f89d073355fd25c0644a510f799
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.4.1		6dce078e0bfebf568c5f7b4173fe88714c4925b4
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.4.10		adc689a528073fee3faddc6c360fe9826ca6906b
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.4.11		92195b2935323dc572059ccd4c6be1744d6866b8
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.4.12		4eef325608257bd0fdcf4b27a6b7b58a082585a1
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.4.13		d081976fd33adad59e154220407aef0d011b13a3
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.4.14		1dedb1d1fdb2f89f5467d1e42d3f2b2927fa91ee
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.4.15		000581a8d8282fdb9e7f2f919bec8c8ed9a1742a
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.4.16		cbc9996b491c43eb65f37b0cbdcb3f6d23286c22
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.4.17		4c99492055f535aaadb7055761a4d5f5f71c2023
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.4.18		8276ee0f32dbabd1c284a5ef9da3ae2347cb8523
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.4.19		02c13bb9b4488bd1ab405d9352b2d200dcf2a464
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.4.2		2973fe62fbfa2880cbb48094274798042f2cf42e
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.4.20		72f6687d64f2cd681a9f1f61573e6a977a30d97a
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.4.21		b02c99e5ebb06974ce7e9255648eccb0ac63f7f8
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.4.22		6cc793ac3e7b6dc5dfcb7e1408ab0c29eaeee3f2
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.4.23		ae6e91cfe11dc0acb2696d1ba146d164a9b69069
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.4.24		223f00f5bc4942e19e20e2b81195317836628314
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.4.3		88c0d7d4b7959f95a33afaa7fa8bebf081ca3e87
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.4.4		cebeaf326440a6b0fbfbfa7eaef64aaf8330a432
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.4.5		0df886ddf7112f58ec40a6793fb367b940b11821
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.4.6		7dd72b075e5594cae2348d95eb12c2fd683e661c
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.4.7		876720227ded8d4c47a01e19c5d3cb039dfa0c67
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.4.8		2a1f1acc98f58040216c7d5cea82d67740afcf3d
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.4.9		d0622bf8fc2b2e31317e90f101b5866d3401be39
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.5.0		b67fd539361c6ab75acaea6bedeec6f77683b677
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.5.0-alpha.1		6edba6ad9b183212508b68f0a868203a84cb0309
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.5.0-alpha.2		299ec371b0c5a516834fbdf73074a77ae3bfaaf1
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.5.0-alpha.3		e6b96a7b08cef0ead82635300dd207e5cf2c9875
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.5.0-alpha.4		04157416a041808a35dde4ebeb4ba43646c6c13c
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.5.1		f8adf31e55477276d719de6195a29a645f3f3b35
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.5.10		f1778608782bed54c6192521177d4599706bebb9
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.5.11		0a465b2bb29349afe8d9637c6fd37d7022b12a67
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.5.12		fc6d7d5c8264ea46bfc92d379ed73f473d4f0622
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.5.13		acf74ae803369aa65611e5b1a5efaeb62a64a19e
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.5.14		d2e39427bcc6e37db9d747d332bbf40caff75acc
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.5.2		6ba22581fbf751d5dfdeaf4d676f767c06e5b8b5
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.5.3		df2acd54515939d7756bd5ef41629c9e0bda711e
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.5.4		63e97e9d18e86b441b018099f852da397ff35ed0
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.5.5		a5adb610f70e545a4d40371bacc07b8638b7a7c9
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.5.6		5776887a17d092a52fcfadbd1c59f51af1e59c06
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.5.7		80536f226f9b44abc25337f8057f14e668b0bdf0
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.5.8		0388edc0c303aa0bed2663eb0d520b16f4cb8271
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.5.9		886fb49a0c6cf949475b723d502319fb80f3c46a
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.6.0		29deec92968e95db601f0481d84205f6e259c168
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.6.0-alpha.1		a1c87c825161442bd08c3f428bd3b87f109c217c
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.6.0-alpha.2		3429fbbae991de45446cbb18aaa6f1460d4b4963
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.6.0-alpha.3		77cd8c0c490ddde2db52f30520727dc3c0890e70
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.6.1		32d9fd0c4b1ef7a216248f5b33943884d53cad3c
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.6.2		0b032bf7bd16ed749c3fb33744f690c252b77595
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.6.3		d4752ef1107515111a597e6247ab07920724b348
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.6.4		6b7a0c78c71b9f525402c9b19c15bfcdc9966b24
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.6.5		f5c55a342d259bba3a81cc66bdc9f7f29bb6f461
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.6.6		ac1a0b1a758edf063e07f60fd2bdaf869dae93cf
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.6.7		f73e3889e56968004b127b789828587f2df0172c
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.6.8		d153eb968db5ec3f5e5c74b5eb758d9e2a9f72cb
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.7.0		cc1844f1dbe1471fbc1a888dbeb849bc0c92d582
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.7.0-alpha.1		a6912363d64335b4666d6ee5dd610321b6d81b49
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.7.0-alpha.2		71e37a57d0c9f53117b6d0c36547bb14658a5f43
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.7.0-alpha.3		b72df74f70523e27374d418a0a3cf360aa77592a
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.7.0-alpha.4		1899194508a96bb586fcbb8e4d15779b3d56fe68
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.7.1		c2c436f0820e8ff0073de8cf3875c50c587a1d43
io.gravitee.am.identityprovider	gravitee-am-identityprovider-google	4.7.2		9413852aa3505d0c5c21cabe24dba8fa226084b6
net.osgiliath.wrappers	net.osgiliath.wrapper.deltaspike-partial-bean-module-impl	0.0.4		d41cae5f3fe21d49796f0982b2e2225cab37dbe7
net.osgiliath.wrappers	net.osgiliath.wrapper.deltaspike-partial-bean-module-impl	0.0.5		99f938d7218a54f07dc9ff2b13ba8c86d478290a
net.osgiliath.wrappers	net.osgiliath.wrapper.deltaspike-partial-bean-module-impl	0.0.6		9b97f4fd9b7e052bb9eb5bbf9170ab284d06ef69
net.osgiliath.wrappers	net.osgiliath.wrapper.deltaspike-partial-bean-module-impl	0.0.7		36b4f2f534c20b414ad8f0392d3ae74b0c113ff9
net.osgiliath.wrappers	net.osgiliath.wrapper.deltaspike-partial-bean-module-impl	0.1.0		f9476f93b5f90c5c2868fbea53680b9feaeeffe9
net.osgiliath.wrappers	net.osgiliath.wrapper.deltaspike-partial-bean-module-impl	0.1.1		dfd94478caf0d283c1867317e0692e0851545764
net.osgiliath.wrappers	net.osgiliath.wrapper.deltaspike-partial-bean-module-impl	0.2.0		0c6d31c7367f3d5fd54c86967b12a482492ddafa
net.osgiliath.wrappers	net.osgiliath.wrapper.deltaspike-partial-bean-module-impl	0.2.1		bb0e6ecf3aebc67135e74cf9c5ea2ae73baa42d7
net.osgiliath.wrappers	net.osgiliath.wrapper.deltaspike-partial-bean-module-impl	0.2.2		bc072f8ce59ca1e58c226ce9c3d7efbc63278bbb
net.osgiliath.wrappers	net.osgiliath.wrapper.deltaspike-partial-bean-module-impl	0.2.3		5fe729d3851e1f4a79e679983c958128c8b1ca20
net.risesoft	risenet-y9boot-data-transfer-elastic	v9.6.6		a0c0c84c2685eff9d3a933120bc2c52a9443a82b
net.risesoft	risenet-y9boot-data-transfer-elastic	v9.6.6.2		ec2cf302d56e149dc420686b866f2404eed3f59f
net.risesoft	risenet-y9boot-data-transfer-elastic	v9.6.7		fa9cab2d73021a22d47b33b986d0b5e5bfb38707
net.xdob.springframework.boot	spring-boot-configuration-metadata	2.7.18		0bbd15c5bdadde9b6b29835a59dd32f70af73fd3
net.xdob.springframework.boot	spring-boot-configuration-metadata	2.7.19		02c84c69f5449fc461e84e3cbaca894be2d43405
net.xdob.springframework.boot	spring-boot-configuration-metadata	2.7.20		18f7780a57a745d538374ad26845d6b40a8a7222
net.xdob.springframework.boot	spring-boot-configuration-metadata	2.7.21		fb2cf446eebecf2b9cbb84f0cdd4ec589539c212
nl.stevenhack.volley	library	1.0.1		0426ab0e3a44e9a830adc4060017dd78127384ea
nl.stevenhack.volley	library	1.0.2		d59813d475de83e7bc4125c1b771cafb6be17dd6
nz.net.osnz.common	common-bootstrap	1.1		78452ba4acb03f50c8b2aa64a16c83e36de07984
nz.net.osnz.common	common-bootstrap	1.2		69f4d930979047c615ade851121d599e56dbb7f4
nz.net.osnz.common	common-bootstrap	1.3		4dedd8e1c9e4d6f02f81e0a152ccecf7b0c2c564
nz.net.osnz.common	common-bootstrap	2.0		eb67aaa5cf43d96ea0074c0190eb74fb8411279c
nz.net.osnz.common	common-bootstrap	2.1		9998f941f2fa00641cc0f8f9831175008df1096c
nz.net.osnz.common	common-bootstrap	2.3		9bebdc9e9547c59f93615419f5d04bd9766fb8f1
nz.net.osnz.common	common-bootstrap	3.0		859b2eb795bf936c56e0d216cae36e49ea95df02
nz.net.osnz.common	common-bootstrap	3.1		e907289c7291308a6c42da6ba3c30da20e2cb634
nz.net.osnz.common	common-bootstrap	3.10		158f14334819059aef5035acc8baa5a024881c08
nz.net.osnz.common	common-bootstrap	3.11		49bb2f7cb3b8af15be4f17686ba86f078232fa30
nz.net.osnz.common	common-bootstrap	3.12		125977058df323580aeb068898f899e968291449
nz.net.osnz.common	common-bootstrap	3.13		aa32e7e7f4443ed4deddd18ba460c272e9624133
nz.net.osnz.common	common-bootstrap	3.14		1247afa04d60bf492bcce5e5e6841fa826532029
nz.net.osnz.common	common-bootstrap	3.15		c9f7fd634bec03c2680ceb1ac0c6e473101469e3
nz.net.osnz.common	common-bootstrap	3.2		18bf90703c699f02f1d1a3c008a461646797dd0a
nz.net.osnz.common	common-bootstrap	3.3		297b05c8c43108b46fac04dc00e42d2f3b2a90a6
nz.net.osnz.common	common-bootstrap	3.4		6f21e0042c4e1288e5bb33c820e96a4527904418
nz.net.osnz.common	common-bootstrap	3.5		d4bf68203ce30293786c8f93e07a16f00c85f1b1
nz.net.osnz.common	common-bootstrap	3.6		b9f3eb552f911480c32cc710b00d5c9572488b4a
nz.net.osnz.common	common-bootstrap	3.7		b93829bb22bd65bd54389071a487c0c9d99f65d1
nz.net.osnz.common	common-bootstrap	3.8		ec5c856468b4b7096ba7c547d7600b6a13f05c57
nz.net.osnz.common	common-bootstrap	3.9		1e745359832c99ca51216d0c6761efe3ff40a334
one.microproject.iamservice	iam-core	2.4.0-RELEASE		d753b130956a7d99cac3c6ce6ee68803874e3682
one.microproject.iamservice	iam-core	2.4.1-RELEASE		3d60af70b042941c694be8f22122b4863439d018
one.microproject.iamservice	iam-core	2.4.2-RELEASE		7a0d866d41616de3744dd59d57940e3109885c04
one.microproject.iamservice	iam-core	2.4.3-RELEASE		51f353cf9eb2a6aca4cf44b70251029dcb427031
one.microproject.iamservice	iam-core	2.5.0-RELEASE		e3b9a5cb7ca9f9d7e7d0dc29d36f017558b0bc96
one.microproject.iamservice	iam-core	2.5.1-RELEASE		77b0cebf9fd34ac545ed2b3f20cd373a60cce65f
one.microproject.iamservice	iam-core	2.5.10-RELEASE		54232770724ea8d0dec331d932fda5736c20c000
one.microproject.iamservice	iam-core	2.5.2-RELEASE		98ece5b9d5fcc8397970a9cf7607c187d344f8c9
one.microproject.iamservice	iam-core	2.5.3-RELEASE		155b4867111342ff24bbcbb3bb9fdda690d03eb2
one.microproject.iamservice	iam-core	2.5.4-RELEASE		4d24fca4b61dbfb729cdde3b0d419210bc52df91
one.microproject.iamservice	iam-core	2.5.5-RELEASE		b7f5af3d82f667ea762e2d3d6d37e0806953f5cd
one.microproject.iamservice	iam-core	2.5.7-RELEASE		f59f56dc8cd9e2204653edebf1458b0cf8c0effb
one.microproject.iamservice	iam-core	2.5.8-RELEASE		26782c16cd77438ea739c994b63937c6adb6ee5c
one.microproject.iamservice	iam-core	2.5.9-RELEASE		3f84f1d27c6c5816f22b26aa7bb0ae98116d4da1
org.apache.gobblin	gobblin-audit	0.12.0		b42c0430e460b89136e8eaaaefcc9de6e3ea0c9b
org.apache.gobblin	gobblin-audit	0.13.0		c6ab3889be49eeb270561531562e2ccd24359a86
