app.cash.treehouse.schema.display	app.cash.treehouse.schema.display.gradle.plugin	0.1.0		N/A
org.springframework.boot	spring-boot-test-autoconfigure	2.3.4.RELEASE		fdfe878383124d96d477ceba4799eb546cfbdf3d
org.springframework.boot	spring-boot-test-autoconfigure	2.3.5.RELEASE		40c5dad9f5de7d99515c2a7aa693b94b2838a3cf
org.springframework.boot	spring-boot-test-autoconfigure	2.3.6.RELEASE		d5fab5a1d8bd3e7e9a16d699ea2b50fe4915735a
org.springframework.boot	spring-boot-test-autoconfigure	2.3.7.RELEASE		d02e3fcc415bc9b98244c689e4d3da9e2f3a1afc
org.springframework.boot	spring-boot-test-autoconfigure	2.3.8.RELEASE		ae600a348e945a20a66c37e3cb0d3919cc157efa
org.springframework.boot	spring-boot-test-autoconfigure	2.3.9.RELEASE		ad84ed75cdd22667c32eef26ee0424fbf96e5cfb
org.springframework.boot	spring-boot-test-autoconfigure	2.4.0		7604f9cff134480fdd8a711befabb7ba44b3bbab
org.springframework.boot	spring-boot-test-autoconfigure	2.4.1		1890c6d00ad76a01d3a0011634b0d77e42142ccb
org.springframework.boot	spring-boot-test-autoconfigure	2.4.10		9e4551c57324bf38c659603ec5c0c0eec9970cf4
org.springframework.boot	spring-boot-test-autoconfigure	2.4.11		60b38860afe4f15b97c9460745eafbcc61620ccf
org.springframework.boot	spring-boot-test-autoconfigure	2.4.12		e635f9ece115ef76ad6be1324a484f0baf0607d1
org.springframework.boot	spring-boot-test-autoconfigure	2.4.13		e302adae7c882f99f52e3a52def687fdb7e79830
org.springframework.boot	spring-boot-test-autoconfigure	2.4.2		076fb645f10976203faca07bb9b451404e09446f
org.springframework.boot	spring-boot-test-autoconfigure	2.4.3		ebd3ca5e9a9dc3968fa6a7833a3dfc4724ac994e
org.springframework.boot	spring-boot-test-autoconfigure	2.4.4		2499705b47ff071d6157461662300710e9ffb306
org.springframework.boot	spring-boot-test-autoconfigure	2.4.5		b90b78690bed25eb742f20c8584ce67e21b3a3f5
org.springframework.boot	spring-boot-test-autoconfigure	2.4.6		8cbbb24f679ad38f76d44a2ddc05462a06b9d425
org.springframework.boot	spring-boot-test-autoconfigure	2.4.7		522019e6b102defd93ffc2815812b77208195735
org.springframework.boot	spring-boot-test-autoconfigure	2.4.8		ec20158cd37828e32d92178949b9778258f6749d
org.springframework.boot	spring-boot-test-autoconfigure	2.4.9		2846c44a2c3a20b6fd69a600a284b978832d9181
org.springframework.boot	spring-boot-test-autoconfigure	2.5.0		70ea0e9925c3b300fb4509c425d53d477a033e57
org.springframework.boot	spring-boot-test-autoconfigure	2.5.1		c2bc547e4d06d6304941f571d608b86e4350d681
org.springframework.boot	spring-boot-test-autoconfigure	2.5.10		2dfebe8d0f0f013f17ab9b2ecc598033c5b78c7c
org.springframework.boot	spring-boot-test-autoconfigure	2.5.11		917289b24afc0327283d0218ccdaa8794bd03662
org.springframework.boot	spring-boot-test-autoconfigure	2.5.12		9c98083cd0b1a5b7f1bb0879460c0d521584d65f
org.springframework.boot	spring-boot-test-autoconfigure	2.5.13		c11a06b897600299960717f777c5f931d5157db0
org.springframework.boot	spring-boot-test-autoconfigure	2.5.14		7b57824e33efa2cf131c747e2082329c4ffb6404
org.springframework.boot	spring-boot-test-autoconfigure	2.5.15		3c20d2ce122b8d36f3c6f536bcb09c7be7edfe3c
org.springframework.boot	spring-boot-test-autoconfigure	2.5.2		223f1311f59eecfd24980f9776bb39e1fef92c0e
org.springframework.boot	spring-boot-test-autoconfigure	2.5.3		57751a3e312da7db3226e24d1ba4a6b0d475de30
org.springframework.boot	spring-boot-test-autoconfigure	2.5.4		71def8e9af6bfcc28aa36be134ec3382c5e8e683
org.springframework.boot	spring-boot-test-autoconfigure	2.5.5		5c43be6c778ccd381a3431449553fcbccb08734f
org.springframework.boot	spring-boot-test-autoconfigure	2.5.6		8e5fdad6e7e508fde028f8f5179b061ec47c5636
org.springframework.boot	spring-boot-test-autoconfigure	2.5.7		bdd85d4b1641ea08c04b568f2a548b85482d14fd
org.springframework.boot	spring-boot-test-autoconfigure	2.5.8		4800c50b6d232cb43667d8f4c47c81a5af1c9472
org.springframework.boot	spring-boot-test-autoconfigure	2.5.9		173c708b10167763ab3c656b55c33b8f0755eaaf
org.springframework.boot	spring-boot-test-autoconfigure	2.6.0		dc670707f2c5e06344b32083ed80503e2e7f3eb8
org.springframework.boot	spring-boot-test-autoconfigure	2.6.1		8412227ffb21f960c5ef131874815eaa176da1ca
org.springframework.boot	spring-boot-test-autoconfigure	2.6.10		0657e904a819761a8604d1f95aa669ee4e7f808d
org.springframework.boot	spring-boot-test-autoconfigure	2.6.11		1226dd53fbc4e9f272e4a080261969543ec18ad7
org.springframework.boot	spring-boot-test-autoconfigure	2.6.12		8dee729c47b12bf6b3c58c1d5a38e3b011b46725
org.springframework.boot	spring-boot-test-autoconfigure	2.6.13		f4a8d3f73d585fa03d7209321dd7da6a87e67dca
org.springframework.boot	spring-boot-test-autoconfigure	2.6.14		590eaaea99d240c320e1370b03ac7f7a708a7a13
org.springframework.boot	spring-boot-test-autoconfigure	2.6.15		5c386102408f0ce2105f7f279494ac52edb104bc
org.springframework.boot	spring-boot-test-autoconfigure	2.6.2		15d178e8e69f3edefe6b17d4cbcb21e921c69463
org.springframework.boot	spring-boot-test-autoconfigure	2.6.3		c903465682a6cd69adbc83feb8e8bfa26c51e6ae
org.springframework.boot	spring-boot-test-autoconfigure	2.6.4		fe1ab93aa3ca84e50d0f470a17468a8e7e2770e3
org.springframework.boot	spring-boot-test-autoconfigure	2.6.5		53d80474bbc4e7584e17d93fc058cd2faeb97ea7
org.springframework.boot	spring-boot-test-autoconfigure	2.6.6		c2571e2dd0a9543525b9bd6253942a89195d9b4d
org.springframework.boot	spring-boot-test-autoconfigure	2.6.7		b95d7d094604e315cbd0c7746d700acdddeee95d
org.springframework.boot	spring-boot-test-autoconfigure	2.6.8		da8747b50d70ad643527c845044266cf851205d9
org.springframework.boot	spring-boot-test-autoconfigure	2.6.9		62da3058f34a8dd7d3bf504430f7d70f4f459e22
org.springframework.boot	spring-boot-test-autoconfigure	2.7.0		e0270c5cf20211c43f7b485c64e3e6a96f16b991
org.springframework.boot	spring-boot-test-autoconfigure	2.7.1		5b2bed142ba0354200825673413960404a1914e4
org.springframework.boot	spring-boot-test-autoconfigure	2.7.10		ce5b8ae533faeb35e45de70f0319b68647dc1c1f
org.springframework.boot	spring-boot-test-autoconfigure	2.7.11		2489cc10072685cab6382389514bfd79cef0640f
org.springframework.boot	spring-boot-test-autoconfigure	2.7.12		4568bf5fc7811f71d7e5625bc9128855965bc193
org.springframework.boot	spring-boot-test-autoconfigure	2.7.13		1de71639f25f4948cbe50904a1118e060c91f6a5
org.springframework.boot	spring-boot-test-autoconfigure	2.7.14		18fea4b54ebfe87a91c69fa9931c374f67d20e77
org.springframework.boot	spring-boot-test-autoconfigure	2.7.15		f59ccd8f7db4c88bee112e59875a40767456664e
org.springframework.boot	spring-boot-test-autoconfigure	2.7.16		0546418e11a9be003f6b1854c92d7b5e1afe89bc
org.springframework.boot	spring-boot-test-autoconfigure	2.7.17		dbfe47c35a42592bb9f5b62b3a9936f2e04800e8
org.springframework.boot	spring-boot-test-autoconfigure	2.7.18		51814e4cdc5cc4408b1d1116ca620d6c0b5feb76
org.springframework.boot	spring-boot-test-autoconfigure	2.7.2		98b0ada409e3bdb241427f158ca48bf32debd0b3
org.springframework.boot	spring-boot-test-autoconfigure	2.7.3		42924dceee5636b5c12ed36011cc333b40e1f756
org.springframework.boot	spring-boot-test-autoconfigure	2.7.4		6bd903d21c38bbb7ee1910e9cfb891f7313538c3
org.springframework.boot	spring-boot-test-autoconfigure	2.7.5		b01668d3ed2d5d9e56072108f04030cd2caceb0e
org.springframework.boot	spring-boot-test-autoconfigure	2.7.6		44a1fa836bafe21f00775c92694722a9fe95a5f5
org.springframework.boot	spring-boot-test-autoconfigure	2.7.7		ae1417f8f60f4ca378568d965e69a7f043e65397
org.springframework.boot	spring-boot-test-autoconfigure	2.7.8		48f875d696d55257ce380d2c399d60030508d081
org.springframework.boot	spring-boot-test-autoconfigure	2.7.9		f77105c98b45f585f5487b8076163c30cc1524d4
org.springframework.boot	spring-boot-test-autoconfigure	3.0.0		526b9f0ce32649055b2babb58ca330cb9ee6340a
org.springframework.boot	spring-boot-test-autoconfigure	3.0.1		26346db6db873dd9a7737691b66727cf6e0984d9
org.springframework.boot	spring-boot-test-autoconfigure	3.0.10		046344bd911a82c91f5da9a85942a3dcdc002e74
org.springframework.boot	spring-boot-test-autoconfigure	3.0.11		2ab76b8ecbaf3a57f2f6a45ff69ce06422ca8d7b
org.springframework.boot	spring-boot-test-autoconfigure	3.0.12		843ebcfdc4779a5ba262c79bd9ae32889d025f41
org.springframework.boot	spring-boot-test-autoconfigure	3.0.13		10c09c3c746051fd6bb519689b998ff78df0fe9a
org.springframework.boot	spring-boot-test-autoconfigure	3.0.2		54b535d617cd5dce97b520f6224ef10a76b4a32a
org.springframework.boot	spring-boot-test-autoconfigure	3.0.3		d30f322cc3a4b653b9b0fb48ea24c4c59f6531a4
org.springframework.boot	spring-boot-test-autoconfigure	3.0.4		3d28e21dc5cea68949d1f0b6a4051e7deeacf6cc
org.springframework.boot	spring-boot-test-autoconfigure	3.0.5		8abab8961ac6a634a9bb1edea4182ab54297c947
org.springframework.boot	spring-boot-test-autoconfigure	3.0.6		655724d765188924f3a783ed6baf113fe296eae6
org.springframework.boot	spring-boot-test-autoconfigure	3.0.7		511b8a00015bfccaf926e1500e7c927416cdd1b2
org.springframework.boot	spring-boot-test-autoconfigure	3.0.8		9e805d95c802d8db8ac0ea298651aa7d906e040b
org.springframework.boot	spring-boot-test-autoconfigure	3.0.9		dd701c79f25265925e2fad16b7acdafe3aa8dda3
org.springframework.boot	spring-boot-test-autoconfigure	3.1.0		3c6f415e73b603ce8d6f635831de8b936297bbde
org.springframework.boot	spring-boot-test-autoconfigure	3.1.1		4d6b05666438577e2fa7a1cbad6f58956bee34d7
org.springframework.boot	spring-boot-test-autoconfigure	3.1.10		04d2f92ce60e35cb907f92d4cfc3f63548ea46fb
org.springframework.boot	spring-boot-test-autoconfigure	3.1.11		0f08380303daf35ee2d281e6b6f3d72c0494061a
org.springframework.boot	spring-boot-test-autoconfigure	3.1.12		e8a569fc9d6d11e0101edfd579178184c5eb222d
org.springframework.boot	spring-boot-test-autoconfigure	3.1.2		7fd503dd5b65c61e1faf4c22977399b5d57aa330
org.springframework.boot	spring-boot-test-autoconfigure	3.1.3		1642297bd56c29004b06a1b3441ba03939840657
org.springframework.boot	spring-boot-test-autoconfigure	3.1.4		129458471bf8a379613a09bdd2250a34ff169650
org.springframework.boot	spring-boot-test-autoconfigure	3.1.5		9e0b68b6510c3067535e60a61568cb569efb4997
org.springframework.boot	spring-boot-test-autoconfigure	3.1.6		8c674211d370c96c6caed8755dc4227c4907078d
org.springframework.boot	spring-boot-test-autoconfigure	3.1.7		a0aff53b40bc3f4c0a2e0dbec969bc87427b4119
org.springframework.boot	spring-boot-test-autoconfigure	3.1.8		aea434623ba81993db8e8a604fe4ac84db84f5ea
org.springframework.boot	spring-boot-test-autoconfigure	3.1.9		46740115e0b4f3bff20e60645d4866c3823ea985
org.springframework.boot	spring-boot-test-autoconfigure	3.2.0		4d096363d61b38f3a4151c3a4460e7cd92c52ca8
org.springframework.boot	spring-boot-test-autoconfigure	3.2.1		bfc34c523b3ab295fb01f46373e903f9729cdd43
org.springframework.boot	spring-boot-test-autoconfigure	3.2.10		e7191f0111f65e3dcaa113588202cf7c0eb44272
org.springframework.boot	spring-boot-test-autoconfigure	3.2.11		4344926d466c9a2a36401c669ee9ba832bc811cc
org.springframework.boot	spring-boot-test-autoconfigure	3.2.12		cdeffd4ddd89c57555e116b4619723b1a24ff8f7
org.springframework.boot	spring-boot-test-autoconfigure	3.2.2		03413e663b2e3e005db07a60883ac6cd01b0dc0c
org.springframework.boot	spring-boot-test-autoconfigure	3.2.3		ea2e1778142fc8a05bd9325b433b13fe0a6845c1
org.springframework.boot	spring-boot-test-autoconfigure	3.2.4		4b566e3ed0d326b5b3158ec032c1fb570786fe4a
org.springframework.boot	spring-boot-test-autoconfigure	3.2.5		678ff2604c4650db84dc7a63eb058fb322a58807
org.springframework.boot	spring-boot-test-autoconfigure	3.2.6		61247ef29fbc2a4e4958796d5e9fc7e72d950aff
org.springframework.boot	spring-boot-test-autoconfigure	3.2.7		db85c22776b907f298a4693c440e6f13c994f7e4
org.springframework.boot	spring-boot-test-autoconfigure	3.2.8		e8206162368de8aff9e5e49d90a1b4ee762c5230
org.springframework.boot	spring-boot-test-autoconfigure	3.2.9		4db3a7983cee5efb5e2bdeba683abd4196cd6a60
org.springframework.boot	spring-boot-test-autoconfigure	3.3.0		1e5451c5f21caa7c9ec8dcc1ec81513983c17098
org.springframework.boot	spring-boot-test-autoconfigure	3.3.1		be1e596cbe14f0102e1fd97bbc86b5910ed64396
org.springframework.boot	spring-boot-test-autoconfigure	3.3.10		f178fa676c97c93408b823973e47daf29c0e4021
org.springframework.boot	spring-boot-test-autoconfigure	3.3.11		58df6507882ce5efe8d74290e9e995f7837d3f77
org.springframework.boot	spring-boot-test-autoconfigure	3.3.2		73b7d34fbb427ba9d40ded122e55fd721e4a5bef
org.springframework.boot	spring-boot-test-autoconfigure	3.3.3		ebce486202d965dc984ff8013a8f87fdb9b6fe46
org.springframework.boot	spring-boot-test-autoconfigure	3.3.4		c07efb09dba261d7d48de3e56ddfb17d40fed09d
org.springframework.boot	spring-boot-test-autoconfigure	3.3.5		c70d4805d5f0a39476326cf3e0dbfcf57d861c8d
org.springframework.boot	spring-boot-test-autoconfigure	3.3.6		9f3bb3a4fbd6b1af29ca40e93a225c466cc7c43a
org.springframework.boot	spring-boot-test-autoconfigure	3.3.7		700b94f8c2adcf859149bc87d3762685f056579c
org.springframework.boot	spring-boot-test-autoconfigure	3.3.8		685473ae449efd24ac5ff2f6f57409f474fc6a8d
org.springframework.boot	spring-boot-test-autoconfigure	3.3.9		0162ed57ffc5a1f67aae449bd307151c9239341a
org.springframework.boot	spring-boot-test-autoconfigure	3.4.0		4dc5a0cb4856c748221b4300bc83496146be7df9
org.springframework.boot	spring-boot-test-autoconfigure	3.4.1		87ac4bbb73af12298ddf1cd6830121527e6de7c7
org.springframework.boot	spring-boot-test-autoconfigure	3.4.2		157da7295ed44a4c3377f6940c03b030c854f741
org.springframework.boot	spring-boot-test-autoconfigure	3.4.3		7c4be29065b5b21ba7c13515d795fe8d76e57a79
org.springframework.boot	spring-boot-test-autoconfigure	3.4.4		3d799c8cd92eed0d0624de08fec52ab01a638e51
org.springframework.boot	spring-boot-test-autoconfigure	3.4.5		c09f2ad6c025325b151ed1643cbbad93217eecfb
org.tinygroup	org.tinygroup.calendar	1.2.2		c19843604322ba62deb8959424210b1097ffbe0a
org.tinygroup	org.tinygroup.calendar	2.0.0		2f05600d1f14d6d89dc89ba82bbd3af02d979e03
org.tinygroup	org.tinygroup.calendar	2.0.1		92f477b2a38533d7b14952fe1b0491909e9a242a
org.tinygroup	org.tinygroup.calendar	2.0.2		e3d68341b702e6b3939eb70d7fd812c1d3987196
org.tinygroup	org.tinygroup.mmGrid	2.0.10		9998a24d9c2e4541e43f512ece5dbe9622194141
org.tinygroup	org.tinygroup.mmGrid	2.0.16		39bb4d22ce827ec19c613598b60ae11aeb797503
org.tinygroup	org.tinygroup.mmGrid	2.0.19		c43a5d0fb1eabb3df997999b472463fb63c61e96
org.tinygroup	org.tinygroup.mmGrid	2.0.26		ec8021c41dffe4a5a01b41ce5c099183dd26adf3
org.tinygroup	org.tinygroup.mmGrid	2.0.27		68db37e63551edd23f0a25072194035473efc7c4
org.tinygroup	org.tinygroup.mmGrid	2.0.29		11ddab7f9d91fdc220aec4c40e00222d67b677b9
org.tinygroup	org.tinygroup.mmGrid	2.0.30		df8dff2a4489757bc5998ce10ea959e6ecad7390
org.tinygroup	org.tinygroup.mmGrid	2.0.31		2631c03a98745d6cdde986867d9e32672cfc6c02
org.tinygroup	org.tinygroup.mmGrid	2.1.0		dcb8d71b4b1707b5625902bcea3e432780f3fdf6
org.tinygroup	org.tinygroup.mmGrid	2.1.1		8da7d4771cdb100aadea2f6acf9ae9fd3cbeb948
org.tinygroup	org.tinygroup.mmGrid	2.2.0		625621ab1cab34897b4cb8a26e799fb1397e4d0e
org.tpolecat	atto-compat-scalaz71_2.12.0-RC2	0.5.0		4bf56986d07736f76dc6a2edc7433c2d5a301e13
org.tpolecat	atto-compat-scalaz71_2.12.0-RC2	0.5.0-RC1		4026f0d0c2830738dde1081c0cf9e0cf0b040ff5
org.virtuslab	besom-ctfd_3	0.1.25-core.0.3		b9bdca4f8dc718c3e844cb606a52e357028c6dee
org.virtuslab	besom-ctfd_3	2.0.5-core.0.4		ae5df8b6e8890f45a1f199aea214f421f32df23b
org.webjars.bower	jquery-json	2.6.0		c460ff97c1604f8ef61277ce0532371bdfc06791
org.webjars.npm	basscss-grid	2.0.0		992a072b13b7790ea2a1638af94dd581a4adc10e
org.webjars.npm	prop-types	15.5.0		8f91176af16d0c70f891aecd03f91e067addb965
org.webjars.npm	prop-types	15.5.0-alpha.0		46b2131c2cec257708299c02beeb416c270bc1bf
org.webjars.npm	prop-types	15.5.10		77ab1c42b5473ce1640d672e569e77a520974b02
org.webjars.npm	prop-types	15.5.6		989cae1eaf422f41f08e74c123493f3fa7c164c8
org.webjars.npm	prop-types	15.5.8		344b25aeef12b65cb07b117d37a84d32c69079ae
org.webjars.npm	prop-types	15.6.0		324a07d618502268187248eea4128aa203ce431d
org.webjars.npm	prop-types	15.6.1		25e0906b9cc325fa6233d0c3a2e073f71b93180e
org.webjars.npm	prop-types	15.6.2		448b73913a398673f2439cd5c0093e598a176ff4
org.webjars.npm	prop-types	15.7.2		57cb4ac6fd1e4830bb1cf4dd0a016574d81167e8
org.webjars.npm	prop-types	15.8.0		78ef1e46da506e7584f90566e87e33a98495b79f
org.webjars.npm	prop-types	15.8.1		b82a4ec940ac37bf6c0655cf4fa3d93d1372a91c
se.skltp.aggregatingservices.riv.clinicalprocess.activity.actions	GetAggregatedActivities-teststub	1.0.0		N/A
se.skltp.aggregatingservices.riv.clinicalprocess.activity.actions	GetAggregatedActivities-teststub	1.0.0-RC4		N/A
se.skltp.aggregatingservices.riv.clinicalprocess.activity.actions	GetAggregatedActivities-teststub	1.0.1		N/A
se.skltp.aggregatingservices.riv.clinicalprocess.activity.actions	GetAggregatedActivities-teststub	1.0.1-RC1		N/A
se.skltp.aggregatingservices.riv.clinicalprocess.activity.actions	GetAggregatedActivities-teststub	1.0.2		N/A
se.skltp.aggregatingservices.riv.clinicalprocess.activity.actions	GetAggregatedActivities-teststub	1.1.0		N/A
se.skltp.aggregatingservices.riv.clinicalprocess.activity.actions	GetAggregatedActivities-teststub	1.1.0-RC1		N/A
se.skltp.aggregatingservices.riv.clinicalprocess.activity.actions	GetAggregatedActivities-teststub	1.1.0-RC2		N/A
se.skltp.aggregatingservices.riv.clinicalprocess.activity.actions	GetAggregatedActivities-teststub	1.2.0		N/A
se.skltp.aggregatingservices.riv.clinicalprocess.activity.actions	GetAggregatedActivities-teststub	1.2.1		N/A
se.skltp.aggregatingservices.riv.clinicalprocess.activity.actions	GetAggregatedActivities-teststub	1.2.1-RC1		N/A
sh.ivan	java-to-yup	0.1.6		N/A
sh.ivan	java-to-yup	0.1.7		N/A
space.kscience	visionforge-core-iosx64	0.5.0		N/A
space.kscience	visionforge-core-iosx64	0.5.0	metadata	2069d57e2e831cb186501fef332971fd415241a7
tz.co.asoft	symphony-collections	2.0.17		3d74e500780427e78bca79fb27b7049f4d945760
tz.co.asoft	symphony-collections	2.0.18		3d74e500780427e78bca79fb27b7049f4d945760
tz.co.asoft	symphony-collections	3.0.1		427455fb824c8a1c3aa1e793caa6e55bd0ac8065
tz.co.asoft	symphony-collections	3.0.11		de22fe351872daf3b42605fcca6183f060f6c8bd
tz.co.asoft	symphony-collections	3.0.12		de22fe351872daf3b42605fcca6183f060f6c8bd
tz.co.asoft	symphony-collections	3.0.13		de22fe351872daf3b42605fcca6183f060f6c8bd
tz.co.asoft	symphony-collections	3.0.14		de22fe351872daf3b42605fcca6183f060f6c8bd
tz.co.asoft	symphony-collections	3.0.15		c88f2f10ffa2887ef505b2fc75d422928beb09d3
tz.co.asoft	symphony-collections	3.0.2		427455fb824c8a1c3aa1e793caa6e55bd0ac8065
tz.co.asoft	symphony-collections	3.0.3		427455fb824c8a1c3aa1e793caa6e55bd0ac8065
tz.co.asoft	symphony-collections	3.0.4		52c13774f603858ce4d34955b0e5cf4e26ec9549
tz.co.asoft	symphony-collections	3.0.5		52c13774f603858ce4d34955b0e5cf4e26ec9549
tz.co.asoft	symphony-collections	3.0.6		a7854da9f80db082926cf52843bbdb861bc28694
tz.co.asoft	symphony-collections	3.0.7		c30b3c09c9c205bb18defa6747097e1aa505660d
tz.co.asoft	symphony-collections	3.0.8		de22fe351872daf3b42605fcca6183f060f6c8bd
tz.co.asoft	symphony-collections	3.0.9		de22fe351872daf3b42605fcca6183f060f6c8bd
us.fatehi	schemacrawler-aggregator	16.10.1		N/A
us.fatehi	schemacrawler-aggregator	16.11.1		N/A
us.fatehi	schemacrawler-aggregator	16.11.2		N/A
us.fatehi	schemacrawler-aggregator	16.11.3		N/A
us.fatehi	schemacrawler-aggregator	16.11.4		N/A
us.fatehi	schemacrawler-aggregator	16.11.5		N/A
us.fatehi	schemacrawler-aggregator	16.11.6		N/A
us.fatehi	schemacrawler-aggregator	16.11.7		N/A
us.fatehi	schemacrawler-aggregator	16.12.1		N/A
us.fatehi	schemacrawler-aggregator	16.12.2		N/A
us.fatehi	schemacrawler-aggregator	16.12.3		N/A
us.fatehi	schemacrawler-aggregator	16.14.1		N/A
us.fatehi	schemacrawler-aggregator	16.14.2		N/A
us.fatehi	schemacrawler-aggregator	16.14.3		N/A
us.fatehi	schemacrawler-aggregator	16.14.4		N/A
us.fatehi	schemacrawler-aggregator	16.14.5		N/A
us.fatehi	schemacrawler-aggregator	16.14.6		N/A
us.fatehi	schemacrawler-aggregator	16.15.1		N/A
us.fatehi	schemacrawler-aggregator	16.15.10		N/A
us.fatehi	schemacrawler-aggregator	16.15.11		N/A
us.fatehi	schemacrawler-aggregator	16.15.2		N/A
us.fatehi	schemacrawler-aggregator	16.15.3		N/A
us.fatehi	schemacrawler-aggregator	16.15.4		N/A
us.fatehi	schemacrawler-aggregator	16.15.5		N/A
us.fatehi	schemacrawler-aggregator	16.15.6		N/A
us.fatehi	schemacrawler-aggregator	16.15.7		N/A
us.fatehi	schemacrawler-aggregator	16.15.8		N/A
us.fatehi	schemacrawler-aggregator	16.15.9		N/A
us.fatehi	schemacrawler-aggregator	16.16.01		N/A
us.fatehi	schemacrawler-aggregator	16.16.02		N/A
us.fatehi	schemacrawler-aggregator	16.16.10		N/A
us.fatehi	schemacrawler-aggregator	16.16.11		N/A
us.fatehi	schemacrawler-aggregator	16.16.12		N/A
us.fatehi	schemacrawler-aggregator	16.16.14		N/A
us.fatehi	schemacrawler-aggregator	16.16.15		N/A
us.fatehi	schemacrawler-aggregator	16.16.16		N/A
us.fatehi	schemacrawler-aggregator	16.16.17		N/A
us.fatehi	schemacrawler-aggregator	16.16.18		N/A
us.fatehi	schemacrawler-aggregator	16.16.3		N/A
us.fatehi	schemacrawler-aggregator	16.16.4		N/A
us.fatehi	schemacrawler-aggregator	16.16.5		N/A
us.fatehi	schemacrawler-aggregator	16.16.6		N/A
us.fatehi	schemacrawler-aggregator	16.16.7		N/A
us.fatehi	schemacrawler-aggregator	16.16.8		N/A
us.fatehi	schemacrawler-aggregator	16.16.9		N/A
us.fatehi	schemacrawler-aggregator	16.17.1		N/A
us.fatehi	schemacrawler-aggregator	16.17.2		N/A
us.fatehi	schemacrawler-aggregator	16.17.3		N/A
us.fatehi	schemacrawler-aggregator	16.17.4		N/A
us.fatehi	schemacrawler-aggregator	16.18.1		N/A
us.fatehi	schemacrawler-aggregator	16.18.2		N/A
us.fatehi	schemacrawler-aggregator	16.19.1		N/A
us.fatehi	schemacrawler-aggregator	16.19.10		N/A
us.fatehi	schemacrawler-aggregator	16.19.11		N/A
us.fatehi	schemacrawler-aggregator	16.19.2		N/A
us.fatehi	schemacrawler-aggregator	16.19.3		N/A
us.fatehi	schemacrawler-aggregator	16.19.4		N/A
us.fatehi	schemacrawler-aggregator	16.19.5		N/A
us.fatehi	schemacrawler-aggregator	16.19.6		N/A
us.fatehi	schemacrawler-aggregator	16.19.7		N/A
us.fatehi	schemacrawler-aggregator	16.19.8		N/A
us.fatehi	schemacrawler-aggregator	16.19.9		N/A
us.fatehi	schemacrawler-aggregator	16.20.1		N/A
us.fatehi	schemacrawler-aggregator	16.20.2		N/A
us.fatehi	schemacrawler-aggregator	16.20.3		N/A
us.fatehi	schemacrawler-aggregator	16.20.4		N/A
us.fatehi	schemacrawler-aggregator	16.20.5		N/A
us.fatehi	schemacrawler-aggregator	16.20.6		N/A
us.fatehi	schemacrawler-aggregator	16.20.7		N/A
us.fatehi	schemacrawler-aggregator	16.20.8		N/A
us.fatehi	schemacrawler-aggregator	16.21.1		N/A
us.fatehi	schemacrawler-aggregator	16.21.2		N/A
us.fatehi	schemacrawler-aggregator	16.21.3		N/A
us.fatehi	schemacrawler-aggregator	16.21.4		N/A
us.fatehi	schemacrawler-aggregator	16.22.1		N/A
us.fatehi	schemacrawler-aggregator	16.22.2		N/A
us.fatehi	schemacrawler-aggregator	16.22.3		N/A
us.fatehi	schemacrawler-aggregator	16.23.1		N/A
us.fatehi	schemacrawler-aggregator	16.23.2		N/A
us.fatehi	schemacrawler-aggregator	16.24.1		N/A
us.fatehi	schemacrawler-aggregator	16.24.2		N/A
us.fatehi	schemacrawler-aggregator	16.24.3		N/A
us.fatehi	schemacrawler-aggregator	16.25.1		N/A
us.fatehi	schemacrawler-aggregator	16.25.2		N/A
us.fatehi	schemacrawler-aggregator	16.25.3		N/A
us.fatehi	schemacrawler-aggregator	16.5.1		N/A
us.fatehi	schemacrawler-aggregator	16.5.2		N/A
us.fatehi	schemacrawler-aggregator	16.5.3		N/A
us.fatehi	schemacrawler-aggregator	16.6.1		N/A
us.fatehi	schemacrawler-aggregator	16.7.1		N/A
us.fatehi	schemacrawler-aggregator	16.7.2		N/A
us.fatehi	schemacrawler-aggregator	16.8.1		N/A
us.fatehi	schemacrawler-aggregator	16.9.1		N/A
us.fatehi	schemacrawler-aggregator	16.9.2		N/A
us.fatehi	schemacrawler-aggregator	16.9.3		N/A
us.fatehi	schemacrawler-aggregator	16.9.4		N/A
us.fatehi	schemacrawler-aggregator	16.9.5		N/A
