ch.epfl.scala	case-app_sjs0.6_2.12	1.2.0-faster-compile-time		54ca25f6ec7ffb2a979dcc4bcdeb5740479ede3b
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.14.2		efa8cd1f2837d641d6fbddf2131bc5085eeba1d1
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.14.3		1f95dacaf3d70abfda8512bdb294dc9d94dc9a0e
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.14.4		15b99a6fce663120c3d39c50b555fecec7584baa
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.15.0		384c224fd4f618870cecac3047dbce72e4d674f2
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.15.1		f578ddaca896c34ee7666278a657f3f41fce75ec
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.15.2		dec0c18bb2bf4506dd2bab9e0b0f5446a88ac559
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.15.3		8ecd2da98bb80d7a139bda9af796bcbb151529b8
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.15.4		11a0881061bbdac0655f2d3df956125c5dece761
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.16.0		ae566b603acf7f0e7483461665c1ebf998ca0c7b
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.16.1		e894d8aa5717637a8721e95df5ca258324cca1a5
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.16.10		cf568a71e46cc2cd53d3fc890ac7d691f183fa44
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.16.11		11bc2fef3115297ad8dcb0b50d40bfea2b368c92
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.16.12		b13bf62b2b9888f16dae0548ee77f51c99dd6d67
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.16.13		4a38477f56aadc0cb36da229afd78fd30e15a74d
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.16.14		0d117615e246c879309018afc65b9af7531b203d
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.16.15		acc655ad5ca030df04357f0d4a7df13590b62b4b
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.16.16		832fd2ef15b9d14def26a328fc057e8b3d213b89
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.16.2		a12d1317ce01e5679c0d7bfeb1f837c5997e6bb3
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.16.3		77f9150985e814d087ad70823b9390bafefd10a4
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.16.4		bfbe9b2b3c85e9c848855e5ad0e06f7aa05b0bfe
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.16.5		1187b98ff191d534961f8edb4c7c842dbd59c355
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.16.6		48fd7a63c5f0678c94bd0357b49ac19046e2b708
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.16.7		28c2297950cd35c3c18da3f95da5f9176f3bcf92
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.16.8		66e4c851d1f909e8457435c19a438344db6432f9
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.16.9		9e03f244fe13e5ceb314e4a127a846f29dea407f
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.17.0		a8037645e7241427e77f84c4b66d3e0cdfe180ab
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.17.1		397f88bde2e897e02068ceeb5d186814037c56ed
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.17.10		70792019f1bb312fddf8fa8f2fba8640c6ab2b64
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.17.2		b8c3c4023ec16860fd8db5fd348ae4779c1aa145
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.17.3		5a7d6fbfd05334424184eb758ae3346a6733280f
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.17.4		35add6d8cd72cfe7f8b8bb2946812c357b73fea0
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.17.5		ef868ec900dc70113c1225d45e1302ed6f381182
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.17.6		6c1ba8c39757c3dd48b5fcca58cf5198cd27fefd
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.17.7		2bfff8ae9811299b308496029388f2bd52fed0ff
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.17.8		2280d32778464ae75026ea3f3b5eefe531c125d4
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.17.9		dcb1013ad9bd93031e9d0e9da5ff193e3bd685b6
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.18.0		f231f2ea044a34dbd3c6c8d869c3a802a2a2cb70
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.18.1		24b3939ca2da8a8e3ffa49c4b47c1673164dd671
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.18.2		4404d11c091fbe8c9b90f2c4505721bddce90ae2
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.18.3		17e7265fa603c5457c33da30353949a57003513b
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.18.4		9513b0a77992b51b8c37f595eb71ae73a598cd7c
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.18.5		28a0cb73a6dac4127650f80ea5d8d4561795c052
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.18.6		79be1513cfa0eb817a0c593948319bdd5dc71296
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.18.7		d3dc4497f4236fbfe0824aca1ebf1e35c9eec352
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.18.8		32d7bfe0ba38d1f39c8a91823c14446dbf9b2b2b
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.18.9		8a11bfc581bf851ec110639cfcf1dc9921bd31e7
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.19.0		bc7759f97a7c896a58bb2e3b27f1e53310518608
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.19.1		b210c975dd0b4c494bfdc3a237ed69b7bbf8c6fb
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.19.2		af451b45668f0d7c724ecfccc8184be1b7e21209
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.19.3		49ff7e615fd5b0a5642bcd745038ccfa9b366a39
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.19.4		4b5ef7535a1c1fb38a2d32aa3ec3bc69abe04d29
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.19.5		90b4639fb92d06f4a57cf82217d4ea9cb8cc8252
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.19.6		6e9847b27e1fcf8901c25baeaee12412a9a1409a
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.19.7		a79436e79cdebfdff401ed8dbe197c08eafb61e4
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.19.8		ac26cc85cf1cd2a690dff336352a5fff50a7b015
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.19.9		bab4642562f903049839d7138712e236bbf4b00d
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.20.0		acc194ee1794c5d906923b372dfbcd9a556a3fc4
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.20.1		e0c86bce844fc67b722a77f4e16b955fa93233f7
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.20.2		077690ec2b692321d7e0b72233229b537bf90c6c
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.20.3		b16d81232202226e5604e62d5d5e48ae81151bc8
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.20.4		2ce8714d09eb780fde19dcf1ecd532dd0c1af97d
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.20.5		f420935bb3cd183675a805539312c2aba16b6d63
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.20.6		a4f7bd113a3d6b1ed3c692a8e3946a0b2e4a55d4
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.20.7		96d9de7a05d0cb30fbe5974b05c1915b7ea1eea5
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.20.8		1e621d8187ff9619009de9bb5b60c3c4a73bd76f
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.20.9		841c457f60f4a09e7ea14d9b4857deb0c1d6b269
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.21.0		8f6aff483c7829e40e58aa2395e792f65cc7a117
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.21.1		d0a378cf6e66a4305f8bf58307c576d697281d08
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.21.10		533c22c2d528e8f39d941d557e2084a70f62b1d7
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.21.11		bf3be8eeedea876b4e2cb8bf3002a2d6ad18824b
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.21.2		237a3d5089f44b8b388af570779350cf59c251e3
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.21.3		68cd7b6cef95cfaa7849fcc869c9ba0b1f7702fa
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.21.4		4f2147f708c5c2122332c33d2d47a94239fef888
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.21.5		6db6a9e60c3a241f645c19ec5bdd61018791b766
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.21.6		b42230e7be9d099efefdc0fb80530e929abf2643
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.21.7		654a51398475b539f80616ce11679cd9fcdad65a
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.21.8		c40015b84e6aa4134522da140b0ef739bab01db6
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.21.9		2495a329ebcca887405c7bd22f0c46652f6b21b9
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.22.0		784215f781500daf5cc8562462a2aff30bf0be07
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.22.1		4d18840150c6c8ff2bef8c6a87713c83a386a870
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.22.10		517c1d0a6b6f054e7df0debc6b9bac268602e1cb
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.22.2		c4df0935cb7a41041d7554f3f2bbaa366f1b65de
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.22.3		3dd355a4cd4a7f4c0b63d11b8baf98ff1097887b
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.22.4		eb5ee2449a1315a5f7366dcf47ed7a8159119a48
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.22.5		d7001bc30c31fe0b81cbcaf182781b5c0bf4a094
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.22.6		a7f1d8dc9541e72ea1323ddba5e325ca9f408b47
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.22.7		3ce670cf27fc4e44d84a8171e3c1ab4540d1f425
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.22.8		66f439e7a9150fe99e230f4251f2cd0432b44b06
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.22.9		411aa79259b59c76e6ceb64fe5c27415cd44b860
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.4.4-Lithium-SR4		ec950a0f2115102fcd1d773a37a171a0a7602c3c
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.5.0-Beryllium		a511885a8476e9604fce4cd6cd4c5108dd126f25
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.5.1-Beryllium-SR1		3f4317c8d05fbc45e508cf8feeffbab301d50b2e
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.5.2-Beryllium-SR2		cf38c2b0e0a048d1fd4799a02cad5d6e14bfe817
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.5.3-Beryllium-SR3		aa5e9b0cb9aa8bc5f0140ea3d8f12e0076ecbca1
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.5.4-Beryllium-SR4		b90ec9d080224c7dd4f8dcc33a3e6463daaa5386
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.6.0-Boron		a3a0e1d3f36140e203d1063000d0bec9a4d95cb7
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.6.1-Boron-SR1		228ce27ae078d5e527d62c50e4059f57ba5f6857
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.6.2-Boron-SR2		bca71348442aa2e37e36c7ecf348086ae20262e9
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.6.3-Boron-SR3		dc3e683ee50221f9eaf7fdac976f0547045c6755
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.6.4-Boron-SR4		a83a17b7ae2ccaa718efe03d82ebcb6207feacdd
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.7.0-Carbon		7f73ac115a4060335beb772b1e79b4b71ab53495
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.7.1-Carbon		16ccfcb327d247ac6844e96a7722504a06fa4889
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.7.2-Carbon		3eac8367b4aaa759d6bf7895a45b6384ca7329f1
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.7.3-Carbon		0a4305b0c337543e5448b3ca6b072bb76f0d081f
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.7.4-Carbon		65e5f6b9e5f0e040a9d109ee5082d8d244369df1
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.8.0		37c3924ffc09c1b77d108ac736e90511ab44e392
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.8.1		0b26f99db8c706d3adae81015f4494059d3c63e6
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.8.2		6035b52249dc89aba0092e5bfad58f3af9a4fc2d
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.8.3		69891018756fd1af1e85740d5af9ec5c603ec2f2
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.9.0		50fb6a2d892c116408d8caceb92763e68965ad40
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.9.1		978b3d925a545b777c3d80a47caa3c2fce0167aa
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.9.2		a24fd726c67e636cb6592fdf44cee5ebffaf5ea6
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.9.3		e0db6401ef626cd23a9bbc6bcb8e001a585d083e
org.opendaylight.bgpcep	pcep-auto-bandwidth-extension	0.9.4		c7f1d479bdac4ab066498617da6e7e7108eb3f58
org.openengsb.core	openengsb-core-persistence	1.0.0.M6		a8a9d6821944af7a2c5cf469aacdfc794c18c319
org.openengsb.core	openengsb-core-persistence	1.0.0.M7		4f8cfdca0ce16d06d255a8512936b781c78555cd
org.openengsb.core	openengsb-core-persistence	1.0.0.RC1		cd21930e98158b43bb044d58515d766aa6d30611
org.openengsb.core	openengsb-core-persistence	1.0.0.RC2		ea204f93b6f7443c809ec966aadebfd2cb027dd8
org.openengsb.core	openengsb-core-persistence	1.0.0.RC3		e881757f66a2ff08a31b223f27e1a67ccdf845be
org.openengsb.core	openengsb-core-persistence	1.0.0.RC4		8a41e8181f739c9d1356f7e01fa9f2c7d9e86f10
org.openengsb.core	openengsb-core-persistence	1.0.0.RC5		c73e061697a4a3dc3cab77d90f899d9335818fad
org.openengsb.core	openengsb-core-persistence	1.0.0.RELEASE		7a75e1177ffdb3bcd26813b512d992142d796ca6
org.openengsb.core	openengsb-core-persistence	1.0.1.RELEASE		8db0745d4afda4e6349de646d404c74b448bdd2e
org.openengsb.core	openengsb-core-persistence	1.0.2.RELEASE		724b3adae0271410133533eb47431e6a675e364f
org.openengsb.core	openengsb-core-persistence	1.0.3.RELEASE		bc3edd8f315f5395eeadeea762ce98f045074ea6
org.openengsb.core	openengsb-core-persistence	1.0.4.RELEASE		eeef4bf1b76cc47ab8dc6641b884ada147630ecc
org.openengsb.core	openengsb-core-persistence	1.0.5.RELEASE		ca62d5cb06f1d058ac1afa6d15347191926358a6
org.openengsb.core	openengsb-core-persistence	1.0.6.RELEASE		20c5d2fe3507303d3c390c7e59ff13296cfe24f0
org.openengsb.core	openengsb-core-persistence	1.1.0.M1		dc30ba898489f63c7da26e8756d05be9ba6eeb59
org.openengsb.core	openengsb-core-persistence	1.1.0.M2		04e1819f0731b606ad534ba767b9ac908b33e3a7
org.openengsb.core	openengsb-core-persistence	1.1.0.M3		f8b948a2caef28c91ed9a73b162b7673dcc3ae4c
org.openengsb.core	openengsb-core-persistence	1.1.0.M4		89fafcad633454aaef09278d672e10a86e3f74dd
org.openengsb.core	openengsb-core-persistence	1.1.0.RC1		5b52b5a3b694259b3be9d80ff8a7a14a2bccf0b0
org.openengsb.core	openengsb-core-persistence	1.1.0.RC2		930c6ed7b51208386dbc27f305f4999862be08ca
org.openengsb.core	openengsb-core-persistence	1.1.0.RC3		1b66654d064becbc2948bfd8d94246ca10765716
org.openengsb.core	openengsb-core-persistence	1.1.0.RELEASE		87c8beb2493f3c65317f379e58cdb885364449d7
org.openengsb.core	openengsb-core-persistence	1.1.1.RELEASE		735e11f950db00b7ea12e98a3a1b336ac1f3d7df
org.openengsb.core	openengsb-core-persistence	1.1.2.RELEASE		a5dd56e74e0a04baf97cbb0a4766c7ba8a427019
org.openengsb.core	openengsb-core-persistence	1.1.3.RELEASE		f0ae5b83f4a7a0faeb5d455f82352176cd3e5d66
org.openengsb.core	openengsb-core-persistence	1.1.4.RELEASE		8811da91ff4812e16905c1275e8bcad0c1666696
org.openengsb.core	openengsb-core-persistence	1.1.5.RELEASE		3e9c9e08aec8dcc036f739253be3eb289139fd54
org.openengsb.core	openengsb-core-persistence	1.1.6.RELEASE		b08f464395fd8b8d19808f3e697abe8fc89582ae
org.openengsb.core	openengsb-core-persistence	1.1.7.RELEASE		1bc768edd28db0c0fef38097ee95fa28a4f613e3
org.openengsb.core	openengsb-core-persistence	1.2.0.M1		ce08df25918fe046331fca6156c4a25e8cb6cd38
org.openengsb.core	openengsb-core-persistence	1.2.0.M2		7b7f39d423179e17aaa6ef3f6dc77695df879a98
org.openengsb.core	openengsb-core-persistence	1.2.0.M3		3d60992e31f378b972432edd56d9e41d46283dc7
org.openengsb.core	openengsb-core-persistence	1.2.0.M4		6ee3c19ef23ad2dbb037ab44d47b17926b56bc04
org.openengsb.core	openengsb-core-persistence	1.2.0.M5		6acb1f6d3a15ad427e86c449433e4c9bce097f3e
org.openengsb.core	openengsb-core-persistence	1.2.0.RC1		da4102f5e10e594371de2707d19fa8726a66f911
org.openengsb.core	openengsb-core-persistence	1.2.0.RC2		3b7d7e11455e0fda14a9f857fd6de82ae31612b4
org.openengsb.core	openengsb-core-persistence	1.2.0.RC3		f87c65815354f23e80f21ee7b42bb6bd5c8fab2a
org.openengsb.core	openengsb-core-persistence	1.2.0.RELEASE		a53e085af089793c16ff94a872d9f5b5ecb02589
org.openengsb.core	openengsb-core-persistence	1.2.1.RELEASE		759482785565af0c0233f80df83aae4924d08028
org.openengsb.core	openengsb-core-persistence	1.2.2.RELEASE		8adf3fe85af6eb3c1cbd9cc0e4e43bc3d030719d
org.openengsb.core	openengsb-core-persistence	1.3.0.M1		b57e4c03d7bc6b1443368b5b258f86067122f9c2
org.openengsb.core	openengsb-core-persistence	1.3.0.M2		6614bba0c044009291cfb95d40da2c38e2b9af97
org.openengsb.core	openengsb-core-persistence	1.3.0.M3		c31c5cf071ae66880657589cdf60190420ac0c38
org.opensearch	wildfly	1.0.0		N/A
org.opensearch	wildfly	1.1.0		N/A
org.opensearch	wildfly	1.2.0		N/A
org.opensearch	wildfly	1.2.1		N/A
org.opensearch	wildfly	1.2.2		N/A
org.opensearch	wildfly	1.2.3		N/A
org.opensearch	wildfly	1.2.4		N/A
org.opensearch	wildfly	1.3.0		N/A
org.opensearch	wildfly	1.3.1		N/A
org.opensearch	wildfly	1.3.10		N/A
org.opensearch	wildfly	1.3.11		N/A
org.opensearch	wildfly	1.3.12		N/A
org.opensearch	wildfly	1.3.13		N/A
org.opensearch	wildfly	1.3.14		N/A
org.opensearch	wildfly	1.3.15		N/A
org.opensearch	wildfly	1.3.16		N/A
org.opensearch	wildfly	1.3.17		N/A
org.opensearch	wildfly	1.3.18		N/A
org.opensearch	wildfly	1.3.19		N/A
org.opensearch	wildfly	1.3.2		N/A
org.opensearch	wildfly	1.3.20		N/A
org.opensearch	wildfly	1.3.3		N/A
org.opensearch	wildfly	1.3.4		N/A
org.opensearch	wildfly	1.3.5		N/A
org.opensearch	wildfly	1.3.6		N/A
org.opensearch	wildfly	1.3.7		N/A
org.opensearch	wildfly	1.3.8		N/A
org.opensearch	wildfly	1.3.9		N/A
org.opensearch	wildfly	2.0.0		N/A
org.opensearch	wildfly	2.0.0-rc1		N/A
org.opensearch	wildfly	2.0.1		N/A
org.opensearch	wildfly	2.1.0		N/A
org.opensearch	wildfly	2.10.0		N/A
org.opensearch	wildfly	2.11.0		N/A
org.opensearch	wildfly	2.11.1		N/A
org.opensearch	wildfly	2.12.0		N/A
org.opensearch	wildfly	2.13.0		N/A
org.opensearch	wildfly	2.14.0		N/A
org.opensearch	wildfly	2.15.0		N/A
org.opensearch	wildfly	2.16.0		N/A
org.opensearch	wildfly	2.17.0		N/A
org.opensearch	wildfly	2.17.1		N/A
org.opensearch	wildfly	2.18.0		N/A
org.opensearch	wildfly	2.19.0		N/A
org.opensearch	wildfly	2.19.1		N/A
org.opensearch	wildfly	2.19.2		N/A
org.opensearch	wildfly	2.2.0		N/A
org.opensearch	wildfly	2.2.1		N/A
org.opensearch	wildfly	2.3.0		N/A
org.opensearch	wildfly	2.4.0		N/A
org.opensearch	wildfly	2.4.1		N/A
org.opensearch	wildfly	2.5.0		N/A
org.opensearch	wildfly	2.6.0		N/A
org.opensearch	wildfly	2.7.0		N/A
org.opensearch	wildfly	2.8.0		N/A
org.opensearch	wildfly	2.9.0		N/A
org.opensearch	wildfly	3.0.0-alpha1		N/A
org.opensearch	wildfly	3.0.0-beta1		N/A
org.plotly-scala	circe-simple-generic_2.11	0.3.1		7008fd945533415f9f201f518c9b8e331d7e63bd
org.plotly-scala	circe-simple-generic_2.11	0.3.2		efc461297b788f279a321e8b50c702fccd49ba7d
org.plotly-scala	circe-simple-generic_2.11	0.3.3		b11fca7019f2c1057df9cdbacaaf237af65c1baa
org.plotly-scala	circe-simple-generic_2.11	0.4.0		e5724cc144b6356455515e3884535e8aa5c5f869
org.plotly-scala	circe-simple-generic_2.11	0.4.1		8e5092221a218d0a794e92dac00c71391a895d38
org.plotly-scala	circe-simple-generic_2.11	0.4.2		afadbd2ca136004d1800593a1f4093f74f411f31
org.scala-exercises	exercise-compiler_2.13	0.6.0		816b3fafa6ca7edf1fe1108f63bbb91eca00d11a
org.scala-exercises	exercise-compiler_2.13	0.6.1		d123e3ea7f14601c1f74cb2a6afbc8c61730e49a
org.scala-exercises	exercise-compiler_2.13	0.6.2		64326d437da4076e91d8b70b3ec919482a239cba
org.scala-exercises	exercise-compiler_2.13	0.6.3		499a72fb392efde78308265ff6a3e1accc70aab6
org.scala-exercises	exercise-compiler_2.13	0.6.4		83c0927cb8468dc1a8e5aa9bf204838a8d1d63c5
org.scala-exercises	exercise-compiler_2.13	0.6.5		12f7f395faccdd6f305b83b1679f7cae13525d37
org.scala-exercises	exercise-compiler_2.13	0.6.6		0dd6882da60f347c1aa258fb554598b321c01434
org.scala-exercises	exercise-compiler_2.13	0.6.7		10effe1e7e950ac6de69966a479c1e5d47687c9a
org.scala-exercises	exercise-compiler_2.13	0.7.1		52bcd51df9bd4f6dff3fd8172f75989e6e7b575e
org.webjars	angular-loading-bar	0.3.0		319dfd2fa1ca9c0749cd7ce54b6216fa5c321009
org.webjars	angular-loading-bar	0.4.2		c1be4361c9c4afe34c0ee39d660299a460d3bb30
org.webjars	angular-loading-bar	0.4.3		8bfaa53c1ce4b02dc955ec69782bf7b905a925c4
org.webjars	angular-loading-bar	0.5.0		a4d751875659ebfe63ed41f7193d67b2a90dfccc
org.webjars	angular-loading-bar	0.5.1		8042efbf006236d27fd5a1e7af9f3b332f95b9a7
org.webjars	angular-loading-bar	0.6.0		cee36926a1f39ba3721f0052bccc65c02ecb6e40
org.webjars	angular-loading-bar	0.7.1		726e0fba030e79cf2c52df0a559103304daf8355
org.webjars	angular-loading-bar	0.8.0		b131511540065fb72bbb89b53a266b84d7e500fe
org.webjars	angular-loading-bar	0.9.0		cbe7b027118074823642b42019edba53360781cc
org.webjars	jquery-mousewheel	3.1.11		1d2ce4d0e59bfe31990382702012d3353b7afce4
org.webjars	jquery-mousewheel	3.1.12		0171fd113118cbad2f153b914af8f0408c14a865
org.webjars	jquery-mousewheel	3.1.9		71df563b1b94feb00cdbd566faad73b5677ba13e
org.webjars.bower	angularjs-nvd3-directives	0.0.6		101fc76def9b7af9feb3cd67383e129b4e798660
org.webjars.bower	angularjs-nvd3-directives	0.0.7		6d4e65887a38b9a613084184d3f8b6f600bdc7d3
org.webjars.npm	lezer__json	1.0.2		5c01b1e22b3d02988d8cbe85ae7244970114c01c
org.webjars.npm	lezer__json	1.0.3		2a512ed75b5699532f41ca5baac1b1440b396ab6
org.webjars.npm	sax	0.4.2		bb9fe8fc252a1d436b2e9222597a96bc81b20d57
org.webjars.npm	sax	0.5.8		9e09175e99c0aa5f4d78fe33c2496ccbf90bf224
org.webjars.npm	sax	0.6.0		4d9e019c824022c468e2ab00884167c8e30770b4
org.webjars.npm	sax	0.6.1		7205280bc9f134bea1f4664acb644fddfc0e195e
org.webjars.npm	sax	1.1.4		2edc3f5161949691512ec0dcc6651d6aa2a8e9bd
org.webjars.npm	sax	1.1.5		b2cce7abb4169a3832add7aee792035eed588510
org.webjars.npm	sax	1.2.1		f1bd87fc4f8c903ee4c895014f9c8da623d1446c
org.webjars.npm	sax	1.2.4		ae7ba6acd2b87576fb966b3998fedf9337c510a2
org.webjars.npm	sax	1.3.0		b7d69045885df6c607bd913d8fd960ab36d28dc6
org.webjars.npm	sax	1.4.1		a6553e4ca11d9723b275147678d987db5656077e
org.wso2.identity.apps	recovery-portal	0.1.125		N/A
org.wso2.identity.apps	recovery-portal	0.1.126		N/A
org.wso2.identity.apps	recovery-portal	0.1.127		N/A
org.wso2.identity.apps	recovery-portal	0.1.128		N/A
org.wso2.identity.apps	recovery-portal	0.1.129		N/A
org.wso2.identity.apps	recovery-portal	0.1.130		N/A
org.wso2.identity.apps	recovery-portal	0.1.131		N/A
org.wso2.identity.apps	recovery-portal	0.1.132		N/A
org.wso2.identity.apps	recovery-portal	0.1.133		N/A
org.wso2.identity.apps	recovery-portal	0.1.134		N/A
org.wso2.identity.apps	recovery-portal	0.1.135		N/A
org.wso2.identity.apps	recovery-portal	0.1.136		N/A
org.wso2.identity.apps	recovery-portal	0.1.137		N/A
org.wso2.identity.apps	recovery-portal	0.1.138		N/A
org.wso2.identity.apps	recovery-portal	0.1.139		N/A
org.wso2.identity.apps	recovery-portal	0.1.140		N/A
org.wso2.identity.apps	recovery-portal	0.1.141		N/A
org.wso2.identity.apps	recovery-portal	0.1.142		N/A
org.wso2.identity.apps	recovery-portal	0.1.143		N/A
org.wso2.identity.apps	recovery-portal	0.1.144		N/A
org.wso2.identity.apps	recovery-portal	0.1.146		N/A
org.wso2.identity.apps	recovery-portal	0.1.147		N/A
org.wso2.identity.apps	recovery-portal	0.1.148		N/A
org.wso2.identity.apps	recovery-portal	0.1.149		N/A
