app.cash.treehouse	compose-android	0.1.0		N/A
org.apache.camel.quarkus	camel-quarkus-integration-test-avro-rpc	2.7.1		62c3eb3e2443037d292cca1927f0165b569605af
org.apache.camel.quarkus	camel-quarkus-integration-test-avro-rpc	2.7.2		2f335ca87c3f1db441b9ea63b6865d0ddbe7fc52
org.apache.camel.quarkus	camel-quarkus-integration-test-avro-rpc	2.8.0		7afe4d9c9e048d3cc72fa89542d03e9894b74ce4
org.apache.camel.quarkus	camel-quarkus-integration-test-avro-rpc	2.8.0-M1		72b2be66c950231ad36d3a5a569c3da89d427bae
org.apache.camel.quarkus	camel-quarkus-integration-test-avro-rpc	2.9.0		ca18b93973d98eb5817c31eef77caf2f5fd819d1
org.apache.nifi	nifi-properties	0.0.1-incubating		36d55f0efe18119d813fa4b31713d8a379d5cdaf
org.apache.nifi	nifi-properties	0.0.2-incubating		5213160badcfd6f17898a2a5c756003d519f46e3
org.apache.nifi	nifi-properties	0.1.0-incubating		6edfa0206cac36d5ca28cf41a5cc6bd8201b9462
org.apache.nifi	nifi-properties	0.2.0-incubating		520c5791ee22923e14408f515c0e688faf90667f
org.apache.nifi	nifi-properties	0.2.1		a0485fe0248deb9679b3c92346690b9a38f7de0b
org.apache.nifi	nifi-properties	0.3.0		163a07250ac94a62395373c8a43bddebfbde1dbf
org.apache.nifi	nifi-properties	0.4.0		3396123c5c22b634fc591571917e699cc8b8ef20
org.apache.nifi	nifi-properties	0.4.1		5d2bb265bb286ce163eb840597f66bc4f5db7128
org.apache.nifi	nifi-properties	0.5.0		4707c3d2004914722efccdff062af401668c6920
org.apache.nifi	nifi-properties	0.5.1		a0d6ca74e30e66fdbeab075eb3cd97abf5c22fb1
org.apache.nifi	nifi-properties	0.6.0		20034aa62a56f1d382035943cc6575fb315b63cf
org.apache.nifi	nifi-properties	0.6.1		c93f119dad7915082c71f7d82d6eb2917e4a0fe6
org.apache.nifi	nifi-properties	0.7.0		d8ad896b97b59e77c1c314abb1c28611aa7f3ecc
org.apache.nifi	nifi-properties	0.7.1		e94989fc4a4144e961821acf022c709c5cfa6ce1
org.apache.nifi	nifi-properties	0.7.2		164060758faab502ffd70cdd8963c4f41825f14c
org.apache.nifi	nifi-properties	0.7.3		224740bd912c35e289fa8f31b5c7d99baef8b4f1
org.apache.nifi	nifi-properties	0.7.4		abbd34b152a2d91fffcb62e537512a7bd6117a6d
org.apache.nifi	nifi-properties	1.0.0		0c4a11372b096ae09e50d5bb37326cdac393de89
org.apache.nifi	nifi-properties	1.0.0-BETA		9bdb6f6dbbeab38ea86f5e158cd68669b5425492
org.apache.nifi	nifi-properties	1.0.1		77c97d82b6fa26cfa34aee751c26bbd362870372
org.apache.nifi	nifi-properties	1.1.0		b165add214d9cc0b9c3137fb2181fc85da2ff335
org.apache.nifi	nifi-properties	1.1.1		c264a882d88be1f982cccccefe7f365cfd75b4cd
org.apache.nifi	nifi-properties	1.1.2		f345d788f5a056d7e71ae1f396c288db7f3e3c40
org.apache.nifi	nifi-properties	1.10.0		9ebf0523a29c162f5d3f917691024c88034ae138
org.apache.nifi	nifi-properties	1.11.0		a0ee0fc45f4eb4f73c77099c7fe5402e105a9e3f
org.apache.nifi	nifi-properties	1.11.1		959e6cc3e3a4a82df2c3b25994f514ff56510006
org.apache.nifi	nifi-properties	1.11.2		d5f226f59ac852f76683212a186ef3e1b4e18cbf
org.apache.nifi	nifi-properties	1.11.3		8e89ad5ffdd1ddb29a8f18521acfc6f46d5aea7e
org.apache.nifi	nifi-properties	1.11.4		9f514939b7bd5706d8378fe5d8f59c34ef825b9c
org.apache.nifi	nifi-properties	1.12.0		3ae13e5fb223c5f42a919d8afecbf13533bdf4da
org.apache.nifi	nifi-properties	1.12.1		8a1e0ee642bcafa23cc099535225f2554228d8e6
org.apache.nifi	nifi-properties	1.13.0		0d29cfc94f3e98826bae75c316cdb88b21555cd0
org.apache.nifi	nifi-properties	1.13.1		a643f6ac8f4d7c2d2f6cd5a19ffc8b7199c86547
org.apache.nifi	nifi-properties	1.13.2		11052ec066411e559431d082cf0f379203cd93ec
org.apache.nifi	nifi-properties	1.14.0		a905da422ee0b94e13d2f4eb62dce5643e6f4c0f
org.apache.nifi	nifi-properties	1.15.0		77429b665af763688e89b0dc5db22b430e945864
org.apache.nifi	nifi-properties	1.15.1		b78d17245f587b0e56cc825cc275b614a6a3d22c
org.apache.nifi	nifi-properties	1.15.2		9d4ff87aa71baa59f80eb7c482c71ba0406f7b06
org.apache.nifi	nifi-properties	1.15.3		e3a13692d232c67e1cbde626a9fab23c3d95422d
org.apache.nifi	nifi-properties	1.16.0		ba014a0ba8ac573b89c3d179cd4738af0f74b35d
org.apache.nifi	nifi-properties	1.16.1		c752930c9f795d246a80573baa1a50c919d1f1a1
org.apache.nifi	nifi-properties	1.16.2		0b881d36f607a979ee18e43b9afdfa40e887b9fd
org.apache.nifi	nifi-properties	1.16.3		c167c0575b3c418b5c18cfc1ee3bdfb203432b18
org.apache.nifi	nifi-properties	1.17.0		101d59c2bf56fe6038670aeeceb26f336e3a2030
org.apache.nifi	nifi-properties	1.18.0		76be85e2cf85c3386bf5f1437ab27c0b49c07bbe
org.apache.nifi	nifi-properties	1.19.0		fd7de9a171893f2e3db88495144f8bb0dcb8a9a2
org.apache.nifi	nifi-properties	1.19.1		8bf134cb1964edcc0fcda8f1f028d6d7c6064860
org.apache.nifi	nifi-properties	1.2.0		2af83a3283cffcaf71ccfc3f97b25ef484e9f36f
org.apache.nifi	nifi-properties	1.20.0		84704d3637221a559e733178a69cc143fe46230e
org.apache.nifi	nifi-properties	1.21.0		a300ce7360c7dfac85b9d64d66f3d432504450cc
org.apache.nifi	nifi-properties	1.22.0		08d4987ed43698b3bb26c279f7cbba3ffd76381d
org.apache.nifi	nifi-properties	1.23.0		27196f7de3c90f412ceb84290082f992380d1a5d
org.apache.nifi	nifi-properties	1.23.1		be7820af1b64e76c9a70ffb59417484a9731b556
org.apache.nifi	nifi-properties	1.23.2		3f98fc3fa0b908d3c316aa33dfe51f90979cdbcc
org.apache.nifi	nifi-properties	1.24.0		0882679c66e15a43a3d6ef4b205a47d849184f1a
org.apache.nifi	nifi-properties	1.25.0		d5191f8a488206c130bc374d21be131cc81cc2b8
org.apache.nifi	nifi-properties	1.26.0		8d7a16a9d80e52c54305ae217cd2da600b1990fc
org.apache.nifi	nifi-properties	1.27.0		fe5da1a2912f3eba6189bc6c3862a764bdb8e350
org.apache.nifi	nifi-properties	1.28.0		bb58dac1429767abed64075828c4ccdddf93a69f
org.apache.nifi	nifi-properties	1.28.1		b25b5c315c5f29cc3d2f4ea3a6a6a5cddb599d2e
org.apache.nifi	nifi-properties	1.3.0		7f2adfa77308b75bde62ec5ebd94cd1bee2b706b
org.apache.nifi	nifi-properties	1.4.0		8ac3b1abf2f4bfcf1c97d784cb850add361cc865
org.apache.nifi	nifi-properties	1.5.0		9584f9fbeebf000aa682d95e81da45a5044f95d7
org.apache.nifi	nifi-properties	1.6.0		8b7c1db8b5daf2112342441adb7b6233e23d99df
org.apache.nifi	nifi-properties	1.7.0		e1192f8b121d9a27b913fa498e8e0a943859fa61
org.apache.nifi	nifi-properties	1.7.1		ca025114e759399afb941af8e3b663209982059c
org.apache.nifi	nifi-properties	1.8.0		e89154aa869029662bcbcbbd2f8f4e81f9acd37a
org.apache.nifi	nifi-properties	1.9.0		140cb473803d33d81a2b1f53024a927a4e39c1c5
org.apache.nifi	nifi-properties	1.9.1		e7ca351c1a485ac3130fb2155246c72af4375e5a
org.apache.nifi	nifi-properties	1.9.2		dd9c8afe096c345bf2146847675b1759192400d7
org.apache.nifi	nifi-properties	2.0.0		6bb5b6405d33a26cabb7330cf2fdcd7aba7e311b
org.apache.nifi	nifi-properties	2.0.0-M1		14b6a2f0f63b0b813ff46e1c1ae7b21f3f8e0e12
org.apache.nifi	nifi-properties	2.0.0-M2		5df700a846e320adaee2a3a2eb0c493bc2f0c299
org.apache.nifi	nifi-properties	2.0.0-M3		ee6d5f40e8170c50ee8e817081947bc44992233f
org.apache.nifi	nifi-properties	2.0.0-M4		14d8cd190230a4752d3e65520c3cf1d7678debb5
org.apache.nifi	nifi-properties	2.1.0		d675515bfc957a798e56df0969d2bfc9e94c81c6
org.apache.nifi	nifi-properties	2.2.0		bb0f480fe105bebe5b6e1133d017f39ccb3fd3cb
org.apache.nifi	nifi-properties	2.3.0		67677c665e49f93b098600544dcf11f667da6363
org.apache.nifi	nifi-properties	2.4.0		57ecb911204b419ec2d450dc3b293d0913e729ca
org.apache.phoenix	phoenix-server-hbase-2.5	5.1.3		3a6ef59cd0aead963d5cc99eeaad63a7022f3993
org.apache.phoenix	phoenix-server-hbase-2.5	5.2.0		002d75b90ab7dba23471cf8c3dca203309b5bb56
org.apache.phoenix	phoenix-server-hbase-2.5	5.2.1		d9bd48caa58ff27799af63ad0f0a6eb4adc6acd1
org.apache.tuscany.sca	war-legal-checks	2.0		27d13afaffd2f9bf4e4302917ed3e93bbc2d8eed
org.apache.tuscany.sca	war-legal-checks	2.0-Beta2		0f40aa4037c40f5e04af35570a3c41de6bf58052
org.apache.tuscany.sca	war-legal-checks	2.0-Beta4		86085ade43643cc839e506bd651edd43c708a8d2
org.apache.tuscany.sca	war-legal-checks	2.0.1		4a3b7208e963df9dee514410d747f4a62f064c70
org.apache.tuweni	tuweni-gossip	0.10.0		7b7106e26a4957d5c09bd63b6cbad2b693c9c925
org.apache.tuweni	tuweni-gossip	0.8.2		8536663d00f3a720fbab15def623d167cce0748c
org.apache.tuweni	tuweni-gossip	0.9.0		87dc5c4c004b5dc66b0ffff2d4c997a2522e9186
org.apache.tuweni	tuweni-gossip	1.0.0		05f7d2d6efd474d2ebf0796e22fcd339745a059c
org.apache.tuweni	tuweni-gossip	1.1.0		8e24cb985eb82e71e71562790c8d0b2b3bece9ca
org.apache.tuweni	tuweni-gossip	2.0.0		c9ecc906329a1826f8e18343c884583a2846cda9
org.apache.tuweni	tuweni-gossip	2.1.0		a2fde3b002b44a02a721ae17316dd92747a8156c
org.apache.tuweni	tuweni-gossip	2.2.0		d13d85aff74a5090d7a4d55bb957375ef82efd5b
org.apache.tuweni	tuweni-gossip	2.3.0		185d5f57f2c765e7098af5579383fc809a0a66e8
org.apache.tuweni	tuweni-gossip	2.3.1		7d273103db4083ada317b89ef179e7fa8b86a5fd
org.camunda.bpm.springboot	camunda-bpm-spring-boot-starter-webapp-ee	2.3.0		5eb8063c9238339f2ee84423c88290f31f64a8cf
org.camunda.bpm.springboot	camunda-bpm-spring-boot-starter-webapp-ee	2.3.0-alpha1		6a0676134645a18562746bbdd2f94ec40187fdd8
org.camunda.bpm.springboot	camunda-bpm-spring-boot-starter-webapp-ee	2.3.0-alpha2		2f7db9942c8384932cda7de6077237a5aa15907b
org.camunda.bpm.springboot	camunda-bpm-spring-boot-starter-webapp-ee	2.3.1		0772b672f240174ced2867df8575e873ef28bbd6
org.camunda.bpm.springboot	camunda-bpm-spring-boot-starter-webapp-ee	2.3.2		1ace68ca6566350df98fd694618645db95c86421
org.camunda.bpm.springboot	camunda-bpm-spring-boot-starter-webapp-ee	3.0.0		1c0f76695afde72ae779bbfbbb5d4c35c78516cc
org.camunda.bpm.springboot	camunda-bpm-spring-boot-starter-webapp-ee	3.0.0-alpha1		4a5d838bf69aa3339212aed51775eff14b6697c7
org.camunda.bpm.springboot	camunda-bpm-spring-boot-starter-webapp-ee	3.0.1		bc0a1cd0eec66cbbbcbdb0439a396a27f8c99ba1
org.camunda.bpm.springboot	camunda-bpm-spring-boot-starter-webapp-ee	3.0.2		00ab3236cdff33f6b7745d152d752c95d896a1ea
org.camunda.bpm.springboot	camunda-bpm-spring-boot-starter-webapp-ee	3.0.3		b45b5679b7939de1186d4e521115a4df5a7b16b6
org.camunda.bpm.springboot	camunda-bpm-spring-boot-starter-webapp-ee	3.0.4		971d00e63140aaa1fd8c140b6382d64dc91c7e19
org.camunda.bpm.springboot	camunda-bpm-spring-boot-starter-webapp-ee	3.0.5		53ab621e5589d841e74a205dfa1b9a227837bd53
org.camunda.bpm.springboot	camunda-bpm-spring-boot-starter-webapp-ee	3.0.6		b37d002f6dc0f2b1bd2414017cd901e88d598cf6
org.camunda.bpm.springboot	camunda-bpm-spring-boot-starter-webapp-ee	3.0.7		6f340893d84ebe96e87a4fc4c346e7e5d2e5d26c
org.camunda.bpm.springboot	camunda-bpm-spring-boot-starter-webapp-ee	3.0.8		7e934a22606daff04f287f4953eadeedd08482f1
org.camunda.bpm.springboot	camunda-bpm-spring-boot-starter-webapp-ee	3.1.0		7888c7f1349976c3c1ef43cd6fd83744fa4bad62
org.camunda.bpm.springboot	camunda-bpm-spring-boot-starter-webapp-ee	3.1.0-alpha1		a13c72f77d779dcd7e1d101e2252f2fc68690a6a
org.camunda.bpm.springboot	camunda-bpm-spring-boot-starter-webapp-ee	3.1.1		b60ea01ea5b539e2f57ee961c518f1b7638a4134
org.camunda.bpm.springboot	camunda-bpm-spring-boot-starter-webapp-ee	3.1.2		df0b89ef47533b20cd03f4414e6d802b63c913f8
org.camunda.bpm.springboot	camunda-bpm-spring-boot-starter-webapp-ee	3.1.3		b51202203e0c1aeb9ebd367f764d4992dced7d52
org.camunda.bpm.springboot	camunda-bpm-spring-boot-starter-webapp-ee	3.1.4		c71c43386c4fa47a3908a2ca3742fd26f03997e8
org.camunda.bpm.springboot	camunda-bpm-spring-boot-starter-webapp-ee	3.1.5		9c7b34d206c752b1d5b541f6806264fcbf48e714
org.camunda.bpm.springboot	camunda-bpm-spring-boot-starter-webapp-ee	3.1.6		e72b9af792b2d4d40b88b57a961300c72ccc425f
org.camunda.bpm.springboot	camunda-bpm-spring-boot-starter-webapp-ee	3.1.7		a5bdf6c8e3bc6805e8d45a81c9538cbc4629da3d
org.camunda.bpm.springboot	camunda-bpm-spring-boot-starter-webapp-ee	3.1.8		623215f6eaaf52b603544600ffc98f6104003a58
org.camunda.bpm.springboot	camunda-bpm-spring-boot-starter-webapp-ee	3.1.9		bcbe83b0bae78c98139dff07adf6659a70ffb44a
org.camunda.bpm.springboot	camunda-bpm-spring-boot-starter-webapp-ee	3.2.0		b561ef205820bb1876faf40802c96e94604edbc8
org.camunda.bpm.springboot	camunda-bpm-spring-boot-starter-webapp-ee	3.2.1		d69904d6d1ac9d0af53520b967aa9e9883fab606
org.camunda.bpm.springboot	camunda-bpm-spring-boot-starter-webapp-ee	3.2.10		ccdcbf86730cf8c56c21084d58e4569ba3e552f0
org.camunda.bpm.springboot	camunda-bpm-spring-boot-starter-webapp-ee	3.2.11		f709e7a8f10528cd266bbbe5bac96e6f367cc405
org.camunda.bpm.springboot	camunda-bpm-spring-boot-starter-webapp-ee	3.2.2		46ec66e6439b0bb79cadad29578719c012255642
org.camunda.bpm.springboot	camunda-bpm-spring-boot-starter-webapp-ee	3.2.3		082ad4d9d8c24cc14cd41c3d50358256cc6569d9
org.camunda.bpm.springboot	camunda-bpm-spring-boot-starter-webapp-ee	3.2.4		7c73caca23804acbb0b3e46f1c2e5557f002e310
org.camunda.bpm.springboot	camunda-bpm-spring-boot-starter-webapp-ee	3.2.5		b34ad8aa75dc8a1e6d188dedb43555b820265145
org.camunda.bpm.springboot	camunda-bpm-spring-boot-starter-webapp-ee	3.2.6		74abfeedd8661a06363a462002c39791f57fa7b0
org.camunda.bpm.springboot	camunda-bpm-spring-boot-starter-webapp-ee	3.2.7		518dc56ba46958a1442f11921200203212fced81
org.camunda.bpm.springboot	camunda-bpm-spring-boot-starter-webapp-ee	3.2.9		2d474d816aa71d5a86a10cd47b03713737665db2
org.camunda.bpm.springboot	camunda-bpm-spring-boot-starter-webapp-ee	3.3.0		0ffdf026146f62a4dbb0289f69a359e6767352c2
org.camunda.bpm.springboot	camunda-bpm-spring-boot-starter-webapp-ee	3.3.0-alpha1		8f309321d3a62fae9c5ee2b43a92875aa8663e71
org.camunda.bpm.springboot	camunda-bpm-spring-boot-starter-webapp-ee	3.3.1		6f2ce6af6eb5190d9bdf29b047b36352a617e137
org.camunda.bpm.springboot	camunda-bpm-spring-boot-starter-webapp-ee	3.3.10		69326f21ac245ecf03dbcc4a7e7692ca18c1218b
org.camunda.bpm.springboot	camunda-bpm-spring-boot-starter-webapp-ee	3.3.2		3b43f626399ee4ad00e5d78ba2babcb64809167e
org.camunda.bpm.springboot	camunda-bpm-spring-boot-starter-webapp-ee	3.3.3		2438a30396c71312f1bd21f0dc2148d162a7036a
org.camunda.bpm.springboot	camunda-bpm-spring-boot-starter-webapp-ee	3.3.4		e155e0f97e2e504af6618ab5e9d993cf710fdf5b
org.camunda.bpm.springboot	camunda-bpm-spring-boot-starter-webapp-ee	3.3.5		e22fe5624551fcea0eeaa048033366bc920fa26e
org.camunda.bpm.springboot	camunda-bpm-spring-boot-starter-webapp-ee	3.3.6		21fef8c2036ae1462c6b513636d46b731a6f658d
org.camunda.bpm.springboot	camunda-bpm-spring-boot-starter-webapp-ee	3.3.7		85811d83195eea97b218c038c8a0ee4656066e3d
org.camunda.bpm.springboot	camunda-bpm-spring-boot-starter-webapp-ee	3.3.8		7f5355d8424aa01a19d9eea35bbd699fe3e75c99
org.camunda.bpm.springboot	camunda-bpm-spring-boot-starter-webapp-ee	3.3.9		edad12a4ff1a40d3daad33510211476e807708b6
org.camunda.bpm.springboot	camunda-bpm-spring-boot-starter-webapp-ee	3.4.0		f85db9596c0b6528e4aaac175bbbd6df7c80bfd7
org.camunda.bpm.springboot	camunda-bpm-spring-boot-starter-webapp-ee	3.4.0-alpha1		c9143f0a3b4a36073fc33c1cadf8a9814cdd2fc5
org.camunda.bpm.springboot	camunda-bpm-spring-boot-starter-webapp-ee	3.4.0-alpha2		e61072dba80326d1aefb3ce0a529403af6f761c5
org.camunda.bpm.springboot	camunda-bpm-spring-boot-starter-webapp-ee	3.4.1		fd872a85b6d3a8a94c4e9216d51e5b788e9725b2
org.camunda.bpm.springboot	camunda-bpm-spring-boot-starter-webapp-ee	3.4.2		6bcd6dfc59ec185ced562c7de211dbb7ef03e3d1
org.camunda.bpm.springboot	camunda-bpm-spring-boot-starter-webapp-ee	3.4.3		466b53459432921fb5ce40a792ee61a24f5a38d6
org.camunda.bpm.springboot	camunda-bpm-spring-boot-starter-webapp-ee	3.4.4		9ca059ea56be42d9996da0124bd4e1b10ce9fe90
org.eolang	eo-files	0.0.1		adad56489c9b8aae31e5300addbcde1f29a432dc
org.eolang	eo-files	0.0.2		801e9ab8b80315b8ad46c326a92c0588bf1c9e63
org.eolang	eo-files	0.1.0		74a018d28b88f0b572596510ea72ef55ec71034d
org.eolang	eo-files	0.2.0		780a07eec1e939bfc52be2bf0c4da8e18f8c4b17
org.eolang	eo-files	0.3.0		335b0aad45666f07fd6e303ff96a113df4ad75d2
org.eolang	eo-files	0.3.1		9beec677513c47defe697f53cd95b741afff014a
org.eolang	eo-files	0.3.2		a5d4050072d6318932658b90a7620857fd6e41d8
org.eolang	eo-files	0.3.3		cd52813709a0a30a9618e81fec16cdc479ce8856
org.eolang	eo-files	0.3.4		63703871a7d864a7654d4b15283b63861204eaf5
org.eolang	eo-files	0.3.5		8ffdb824170b7805009ee09a73873e322b03185c
org.eolang	eo-files	0.4.0		92d29248a151daec183751d34405cd3e1b00719d
org.eolang	eo-files	0.4.1		6f92e6fdcfb2a5d61f14000021f79cbe2ebf80b7
org.everit.persistence	org.everit.persistence.querydsl.configuration.ecm	1.0.0		8b7d49f5873e4be44a1336605d454dcc22fd11c4
org.glassfish.main.packager	glassfish-jca	3.1.2		N/A
org.glassfish.main.packager	glassfish-jca	3.1.2.2		N/A
org.glassfish.main.packager	glassfish-jca	4.0		N/A
org.glassfish.main.packager	glassfish-jca	4.0-b33		N/A
org.glassfish.main.packager	glassfish-jca	4.0-b90		N/A
org.glassfish.main.packager	glassfish-jca	4.1		N/A
org.glassfish.main.packager	glassfish-jca	4.1.1		N/A
org.glassfish.main.packager	glassfish-jca	4.1.2		N/A
org.glassfish.main.packager	glassfish-jca	5.0		N/A
org.graalvm.visualvm.modules	org-graalvm-visualvm-lib-profiler-utilities	2.1		29760eac996a9ce6557a27996a0f879c6cf94d1f
org.graalvm.visualvm.modules	org-graalvm-visualvm-lib-profiler-utilities	2.1.1		0b4b33cf044ee5f8ef5e4224c84f42363ab50087
org.graalvm.visualvm.modules	org-graalvm-visualvm-lib-profiler-utilities	2.1.10		6ed25f1795a4f01fdcbee011087a060186ef5d0a
org.graalvm.visualvm.modules	org-graalvm-visualvm-lib-profiler-utilities	2.1.2		cff8443eae459d601700311f4b9c24d25b901c9e
org.graalvm.visualvm.modules	org-graalvm-visualvm-lib-profiler-utilities	2.1.3		5fb003c4ee4ecc26ddb7e2871eb7ed5b0dc42d6d
org.graalvm.visualvm.modules	org-graalvm-visualvm-lib-profiler-utilities	2.1.4		8858a39642cef0a1026be6a7ed33da20f0ff3348
org.graalvm.visualvm.modules	org-graalvm-visualvm-lib-profiler-utilities	2.1.5		bdef78f0016ef208117d885b1032f22eb23c9d0f
org.graalvm.visualvm.modules	org-graalvm-visualvm-lib-profiler-utilities	2.1.6		c496176cdc712a67fbe8b935bfb41ffe2209b433
org.graalvm.visualvm.modules	org-graalvm-visualvm-lib-profiler-utilities	2.1.7		b9f5c6aad3baa7f8648b71c04400b498397936eb
org.graalvm.visualvm.modules	org-graalvm-visualvm-lib-profiler-utilities	2.1.8		2ad7e17148c9d7321c4d874518027aa16785b599
org.graalvm.visualvm.modules	org-graalvm-visualvm-lib-profiler-utilities	2.1.9		4e525bab9a12a746ac8b6d6b5dc16a5dfe37aa47
org.hisrc.jsonix	jsonix-scripts	1.0		997a46a7b554913d8f4ac7cf57135e15e1df5b2c
org.hisrc.jsonix	jsonix-scripts	1.2		61a9660ea9ffeeb742b9d2a1fe40c0dde2523146
org.hisrc.jsonix	jsonix-scripts	2.0.0		1a37cd026c80b501aef72a92a7970071ce3ac0c9
org.hisrc.jsonix	jsonix-scripts	2.0.1		2d3dcf7c27192dadc7f96f8ff4a5ffd4cf112cd1
org.hisrc.jsonix	jsonix-scripts	2.0.11		2c99223d9d718a750b4aba7a28fa025690f4e268
org.hisrc.jsonix	jsonix-scripts	2.0.12		625c964474b368ef64bee304006dc59efa25db09
org.hisrc.jsonix	jsonix-scripts	2.1.0		051953f62dfcec0ed676ca85edc789a6f20e3ecb
org.hisrc.jsonix	jsonix-scripts	2.1.1		6d24fb2924cdb7502d5221f15da22e251cef6c74
org.hisrc.jsonix	jsonix-scripts	2.1.4		7605ab5c8e9f39fa8c18abea7a4dc8d11b42ebae
org.hisrc.jsonix	jsonix-scripts	2.2.0		e8b3b3200849a30f826b7b18862c613c3cdc64fe
org.hisrc.jsonix	jsonix-scripts	2.2.1		8e94ac76a37fc8ae6a099331fe7a145d6c97a0e4
org.hisrc.jsonix	jsonix-scripts	2.3.0		ee9647d5552103b6ead03af649345b00ac8a5118
org.hisrc.jsonix	jsonix-scripts	2.3.1		3e189f140542cf49023c0921d40173a7640736ce
org.hisrc.jsonix	jsonix-scripts	2.3.2		2eeb1acd85a7378b6f34888cbb360a84b48f0182
org.hisrc.jsonix	jsonix-scripts	2.4.0		5036377ba426b80df9ddd3e75c65b700008155c3
org.hisrc.jsonix	jsonix-scripts	3.0.0		d2ef8b937ce830b266ceef38d756dfa7b7b75872
org.jboss.as	jboss-as-clustering-singleton	7.1.0.CR1		8775fb51f316c11e99a8284866f8800e4f46a085
org.jboss.as	jboss-as-clustering-singleton	7.1.0.CR1b		bf26090a0e093bcc02718a141dc25f85d75945d9
org.jboss.as	jboss-as-clustering-singleton	7.1.0.Final		56f4ff83077af2a45b61aaf1d93f9f114f826f37
org.jboss.as	jboss-as-clustering-singleton	7.1.1.Final		3889800833857d10f88114af1793794685c694c0
org.jboss.as	jboss-as-clustering-singleton	7.1.2.Final		08842ce360b0a8968b33e395cc498c27f658ae83
org.jboss.as	jboss-as-clustering-singleton	7.1.3.Final		5d344dee7aeb328667e0ff54e51e1192861fd4b8
org.jboss.as	jboss-as-clustering-singleton	7.2.0.Final		67caf8571be7706562a05d954a284c851370895a
org.jvnet.hudson.plugins	mantis	0.1		76fc359509591c9862827e091c7fd622854de32b
org.jvnet.hudson.plugins	mantis	0.10		2feff4d289c8157e2c2de88cb6d7f234e4f0f7be
org.jvnet.hudson.plugins	mantis	0.10.1		a64a7c052c51e2f5f92407847c5a5fc046439326
org.jvnet.hudson.plugins	mantis	0.2		5671cf022acece5aaf7387eeb75be75cbdd90c98
org.jvnet.hudson.plugins	mantis	0.3		2445cb26e5e99c5c3343a08d670ad394097c0a3d
org.jvnet.hudson.plugins	mantis	0.3.1		7c9075a0ae91dddcafea3686936ca7af6ef4faef
org.jvnet.hudson.plugins	mantis	0.4		80d53126118b579edc78a16377b6c275ab048500
org.jvnet.hudson.plugins	mantis	0.4.1		18f00d03ac5b8fc0e3976f4c29b74156f78e0f3a
org.jvnet.hudson.plugins	mantis	0.4.2		8e6e9c8c859bb9c00923d0e2b5df672d02626224
org.jvnet.hudson.plugins	mantis	0.4.3		639014efc476e7ad3a55c36f6a717074afda28a3
org.jvnet.hudson.plugins	mantis	0.5		3878f6c10876d1dbc08bfe4c7f583d100c7b68fe
org.jvnet.hudson.plugins	mantis	0.5.1		60eb4f2ba30c5c0f644abfb174ede4281e227b45
org.jvnet.hudson.plugins	mantis	0.5.2		756b7d9a44e7f66a605b01744f31a096b89592fe
org.jvnet.hudson.plugins	mantis	0.6		4be55348c02f49c5f75ec52387ebaf80fdf5d559
org.jvnet.hudson.plugins	mantis	0.6.1		43ca7f29ba171cdc636fe5b1e1362930070ab543
org.jvnet.hudson.plugins	mantis	0.7		70fff4fb4a47e2c49b6cfe13e8ac99e52dac1acc
org.jvnet.hudson.plugins	mantis	0.7.1		44e31c2ee747b3caf5370f4a44b40da649446d29
org.jvnet.hudson.plugins	mantis	0.8.0		6caf6afafed42e3b4c8eb2fcec152a730137861b
org.jvnet.hudson.plugins	mantis	0.8.1		6cf41d7434567975fb507278bb13f872dc664c96
org.jvnet.hudson.plugins	mantis	0.8.2		de427194e6534ee118df8e539d4ebfebfe68e287
org.jvnet.hudson.plugins	mantis	0.8.3		132c7758b8a7af8d902ad821d20f29a706fb1c97
org.jvnet.hudson.plugins	mantis	0.9		fccdeb73db6bf2eae2b596dfae537bcbcad3b9f6
org.kie	kogito-addons-jobs-api	10.0.0		66d6a92513df437110137485ad10eeb49743a8bd
org.mitre.hapifhir	r5-subscription-backport	0.0.1		3e9c28ec654139b41d3b9756c68566469602e044
org.mitre.hapifhir	r5-subscription-backport	0.0.2		b0fc9f2ae6f56ef110a8eeaa10376026b3d1a7d7
org.mobicents.applications	charging-server	1.0.0.2		N/A
org.mobicents.applications	charging-server	1.0.0.3		N/A
org.opendaylight.controller	netconf-mdsal-config	0.3.0-Lithium		63303c73a81a8a4f896aab52a91e631dd09b649d
org.opendaylight.controller	netconf-mdsal-config	0.3.1-Lithium-SR1		435352e471a08e50050bc7cc30b756d50edc11f9
org.opendaylight.controller	netconf-mdsal-config	0.3.2-Lithium-SR2		bff51aad880e521b07eb53b1a60e5ce63a1468b9
org.opendaylight.controller	netconf-mdsal-config	0.3.3-Lithium-SR3		0c56a6aaa9919e52dc530bc8cab2a4b678b051d9
org.opendaylight.controller	netconf-mdsal-config	0.3.4-Lithium-SR4		74d2fde55c0f031c8eb6620aa3be6c920fecf05d
org.slf4j	slf4j-log4j12	1.0		3d88a18908174b950a9a99d06050e1bec6280c94
org.slf4j	slf4j-log4j12	1.0-beta9		9eaa00f4dc03bd2b1c740c3ce35bfdb1866602b9
org.slf4j	slf4j-log4j12	1.0-rc1		fe7fcafc839fa271a54c5cbc994c1a5180e4ad99
