biz.enef	slogging_2.13	0.6.2		41f101555055dadb451208c4cba07e27213d7f08
io.github.vigoo	zio-aws-mwaa_2.12	3.16.60.2		3063ed109558944a9a139395019f0b7409b95b6e
io.github.vigoo	zio-aws-mwaa_2.12	3.16.61.1		4aacfb740c360d480bb46946297644759f7f9258
io.github.vigoo	zio-aws-mwaa_2.12	3.16.61.2		0903386cd971942c7e887ba1b0d29c76158fb52b
io.github.vigoo	zio-aws-mwaa_2.12	3.16.62.1		3fbf2f7d8bce3f348e69996bd766cc243c176859
io.github.vigoo	zio-aws-mwaa_2.12	3.16.62.2		0a68f5fe8fb7dbd3ffb8dcee4e2b9aa5adbe6581
io.github.vigoo	zio-aws-mwaa_2.12	3.16.62.3		5f6d1065e641ad0edf38c54145caa552a63b1577
io.github.vigoo	zio-aws-mwaa_2.12	3.16.66.1		270ce5a2cc28dcef15399f4ab1d52c92608e7e20
io.github.vigoo	zio-aws-mwaa_2.12	3.16.68.1		c9fbe53c7d1dc428ba754c8d84b6a05e9dc0276b
io.github.vigoo	zio-aws-mwaa_2.12	3.16.69.1		6158fd92e8a54843a532c0e3c74245221a059005
io.github.vigoo	zio-aws-mwaa_2.12	3.16.69.3		e7c43b952943a7d0a007e930cc6f59ee202d78d8
io.github.vigoo	zio-aws-mwaa_2.12	3.16.7.1		994f4be995762826e8994528e9960d71eaabbfc5
io.github.vigoo	zio-aws-mwaa_2.12	3.16.70.1		0fca0fabb2ff2f72a681b7d620fbae8f5a64c08e
io.github.vigoo	zio-aws-mwaa_2.12	3.16.70.2		eb23455b2cdca85c57776b07d88ce51570b3403d
io.github.vigoo	zio-aws-mwaa_2.12	3.16.70.3		63dae62bf22603eb0d4f31d1f118dac8009a260d
io.github.vigoo	zio-aws-mwaa_2.12	3.16.72.1		bc4c1fe50b66d14b290fad07b0accd1b37dc7192
io.github.vigoo	zio-aws-mwaa_2.12	3.16.73.1		9144015823d712213cded9ea710e5b5c1607e3e8
io.github.vigoo	zio-aws-mwaa_2.12	3.16.74.1		f057e083da79c4e94bbd4b87077d5a8e3509730f
io.github.vigoo	zio-aws-mwaa_2.12	3.16.74.2		ae4d5dd1044ab399cd3eb71efcb20c1b335e0109
io.github.vigoo	zio-aws-mwaa_2.12	3.16.74.3		eddbcc846193b23b92b313d0e99e6ae64cc9c7ec
io.github.vigoo	zio-aws-mwaa_2.12	3.16.74.4		76dcfa5fdd1ed7007a2756ad86ebdce9cd0fed72
io.github.vigoo	zio-aws-mwaa_2.12	3.16.74.5		4cae4164869d9a4843667393d4e4aeb2a298209b
io.github.vigoo	zio-aws-mwaa_2.12	3.16.74.6		5eea05ecc732dda574913e9d09be317837dd5e7e
io.github.vigoo	zio-aws-mwaa_2.12	3.16.76.1		d63a4aad72d1cc2bcb1add407608a3637e53c845
io.github.vigoo	zio-aws-mwaa_2.12	3.16.77.1		3aafab091d37b4408580c584c16b8fd649e1f50d
io.github.vigoo	zio-aws-mwaa_2.12	3.16.78.1		effca6fa709fa244907be8dac0e3e2e1bdc12af0
io.github.vigoo	zio-aws-mwaa_2.12	3.16.78.3		c28b5b40623d83ef8f6563c0523ff9e75d858797
io.github.vigoo	zio-aws-mwaa_2.12	3.16.78.4		853816a77623b68828e34f1ec1405bac2999e452
io.github.vigoo	zio-aws-mwaa_2.12	3.16.78.5		2db6e48b84fad83c807daa4ad40dcbc29defa923
io.github.vigoo	zio-aws-mwaa_2.12	3.16.78.6		4bba05789f333e3145fd50efe8f0c9137c7fe793
io.github.vigoo	zio-aws-mwaa_2.12	3.16.79.1		924372d378b3b0cb7e4860d9b37c0036d33f0327
io.github.vigoo	zio-aws-mwaa_2.12	3.16.79.2		17c6a0fc5624846aa30d0a13744af148dbac2cc7
io.github.vigoo	zio-aws-mwaa_2.12	3.16.79.3		29320235a408498c143f640b57cfa66c04f803c8
io.github.vigoo	zio-aws-mwaa_2.12	3.16.8.1		884b075e545c9c838988897eb4debfaaa612e9f1
io.github.vigoo	zio-aws-mwaa_2.12	3.16.8.2		f3bc686aeede0020633557bf94d52a8c94cc731a
io.github.vigoo	zio-aws-mwaa_2.12	3.16.87.1		b7918a78650b7d2b00e238d3d54068aec854e97b
io.github.vigoo	zio-aws-mwaa_2.12	3.16.88.1		66b5a43b48a0614e8526c3c190086084e545e002
io.github.vigoo	zio-aws-mwaa_2.12	3.16.89.1		ef23abc381da2a66ff7701c051241a632998ded4
io.github.vigoo	zio-aws-mwaa_2.12	3.16.90.1		b8ef10a944b0f69d11b4ac3f9e9d43a4e05106d6
io.github.vigoo	zio-aws-mwaa_2.12	3.16.91.1		4d847353401e18a34e16ff6c9d2258eb57dd1c8d
io.github.vigoo	zio-aws-mwaa_2.12	3.16.92.1		2d864b9304371b1c3b412a49eb5ec0ce492373a0
io.github.vigoo	zio-aws-mwaa_2.12	3.16.92.2		7ff7d2f045fe99ca14765ca0d4016f6af307a286
io.github.vigoo	zio-aws-mwaa_2.12	3.16.94.1		5d2458431d959fc8b9a9194f14b8c368545174d6
io.github.vigoo	zio-aws-mwaa_2.12	3.16.95.1		04cc6bb242f1ab601d8eac65b3bca18ca6b6efd6
io.github.vigoo	zio-aws-mwaa_2.12	3.16.95.2		f68870abea1cd27025026085a87e98d9b63f6043
io.github.vigoo	zio-aws-mwaa_2.12	3.16.96.1		a7dc76ca2217b02d115db9fdd26e697ddcb330e6
io.github.vigoo	zio-aws-mwaa_2.12	3.16.97.1		d37694656e47bd821ba04b557126ac71ee5ae002
io.github.vigoo	zio-aws-mwaa_2.12	3.16.97.2		6fd9362482360a2be17a29d0dc8d841b536054a4
io.github.vigoo	zio-aws-mwaa_2.12	3.16.97.3		0ab782a6d5abc7ddcac1c9f4082012dfeb629add
io.github.vigoo	zio-aws-mwaa_2.12	3.16.99.1		98e3c0c70eac429fcf0edf8eb67169838ddd4c18
io.github.vigoo	zio-aws-mwaa_2.12	3.17.1.1		d2cd847044b1d56552231fa1df9a894e844a48d2
io.github.vigoo	zio-aws-mwaa_2.12	3.17.100.1		13cd4c5c89a25b6f6d24cdf2bae4acd0ced89da6
io.github.vigoo	zio-aws-mwaa_2.12	3.17.100.3		6b7f5b6d14528b9570de565d507a3736d4b49da3
io.github.vigoo	zio-aws-mwaa_2.12	3.17.101.1		a9c693622ee03c8aaeb0a6cc2d992e768d4a2fe3
io.github.vigoo	zio-aws-mwaa_2.12	3.17.102.4		08326d464c1fdfb7b0ca1bb3bd7e2cd65c238e41
io.github.vigoo	zio-aws-mwaa_2.12	3.17.102.5		fd4cc342aba24464a5c20268fb81b13361d0e25f
io.github.vigoo	zio-aws-mwaa_2.12	3.17.102.6		4cc61a996bf557182e75bb344831362a9912a0ae
io.github.vigoo	zio-aws-mwaa_2.12	3.17.103.1		833f18c7ddaf31849c80b75f0e0fd2ee2f339a34
io.github.vigoo	zio-aws-mwaa_2.12	3.17.104.1		74fe3650e4ad685c34992fc2087b37e148695cfb
io.github.vigoo	zio-aws-mwaa_2.12	3.17.104.2		3dddb13a3f5c896df7f55c2478985887a8aff45e
io.github.vigoo	zio-aws-mwaa_2.12	3.17.104.3		7387eef0967077cb501c363ea295c873b246cf1a
io.github.vigoo	zio-aws-mwaa_2.12	3.17.104.4		2bae2bd7f505cda360317a8f9ad4885e51af1a1d
io.github.vigoo	zio-aws-mwaa_2.12	3.17.104.5		224d1071b8e5d3e959d8990ff0bca2ebef2f210c
io.github.vigoo	zio-aws-mwaa_2.12	3.17.104.7		7b0015aa20ba342a8ff4ac5be3465aad7f986cc8
io.github.vigoo	zio-aws-mwaa_2.12	3.17.11.1		590bc58806e7997850d393dad6fdac75b3994785
io.github.vigoo	zio-aws-mwaa_2.12	3.17.12.1		0b1579ff24e48dfa63366586a765b53b34008089
io.github.vigoo	zio-aws-mwaa_2.12	3.17.12.2		9b9a77e5876bf008f3af51cac6bb14775f9d8ad9
io.github.vigoo	zio-aws-mwaa_2.12	3.17.12.3		955a81f4f04d93c581435ce82544a7913900e39a
io.github.vigoo	zio-aws-mwaa_2.12	3.17.19.1		a8c77815c167231e98c889a5d911f174a27f7969
io.github.vigoo	zio-aws-mwaa_2.12	3.17.2.1		9c227ea6fd4b1976fef2fb8de6de47b9c92c2741
io.github.vigoo	zio-aws-mwaa_2.12	3.17.20.1		903f7d99a6632f95d83a0b2667c3536cb2ab66e9
io.github.vigoo	zio-aws-mwaa_2.12	3.17.21.1		21bf2f08ca3b693e35ab7c21cc177a18a5cc9635
io.github.vigoo	zio-aws-mwaa_2.12	3.17.21.2		320eef2cc6515880844ed671f2f05f496ee6f805
io.github.vigoo	zio-aws-mwaa_2.12	3.17.22.1		2b322a12e0b519e10a33e2c890dff7b99bb384ac
io.github.vigoo	zio-aws-mwaa_2.12	3.17.23.1		7860f166bfaf3d23fa158ca85fe51ae93994ea25
io.github.vigoo	zio-aws-mwaa_2.12	3.17.24.1		5b4c09884e1e4c612f3b2158ca84e4324e0902bf
io.github.vigoo	zio-aws-mwaa_2.12	3.17.24.2		a7755401d2d0b007b983d4c285d1f4fd1266e4a2
io.github.vigoo	zio-aws-mwaa_2.12	3.17.25.1		41c12b694c125761fe511c5b2780c5df8dde3ee7
io.github.vigoo	zio-aws-mwaa_2.12	3.17.26.1		32602d7e34764e94e39655eddd2093bbe147e845
io.github.vigoo	zio-aws-mwaa_2.12	3.17.26.2		429921c59b7ab8db7303bc82eb0aec6a443c1bc4
io.github.vigoo	zio-aws-mwaa_2.12	3.17.27.1		677c2611441292a3f635e4ee1acdf1f950b047f0
io.github.vigoo	zio-aws-mwaa_2.12	3.17.27.2		87852c276cad4fd0e28557f40c384d04c80d88c2
io.github.vigoo	zio-aws-mwaa_2.12	3.17.29.1		7b0f2057214d8cba03c2a90e8c6b2a0a743531c5
io.github.vigoo	zio-aws-mwaa_2.12	3.17.30.1		902f990f3bb409cb4e1fffe5d32f927684d867a2
io.github.vigoo	zio-aws-mwaa_2.12	3.17.31.1		d08ba723088dbeb17e25f077dac989f8d3f6f252
io.github.vigoo	zio-aws-mwaa_2.12	3.17.31.2		c03387ad990166f33452a981addd26a6b9870c6b
io.github.vigoo	zio-aws-mwaa_2.12	3.17.33.1		fda02f35b00a9d6c36856e38bface2aabb539923
io.github.vigoo	zio-aws-mwaa_2.12	3.17.34.1		e9a2165fd6f930da636306dcfc5e58786e830aa2
io.github.vigoo	zio-aws-mwaa_2.12	3.17.35.1		a0042c377237256cb50ac41f5a87d0baaa0d6ea0
io.github.vigoo	zio-aws-mwaa_2.12	3.17.36.1		bf65ef41ffb1e96388dd9b5ba2e554feb6d9df21
io.github.vigoo	zio-aws-mwaa_2.12	3.17.37.1		a956a506e91be36cd8fa2826a574bc8d3644becd
io.github.vigoo	zio-aws-mwaa_2.12	3.17.38.1		785688e3cd25f846633ec8c71bef45aa92ad6544
io.github.vigoo	zio-aws-mwaa_2.12	3.17.39.1		1cb856699680b03a84b7162a78bb32e099e32da6
io.github.vigoo	zio-aws-mwaa_2.12	3.17.40.1		7571c54bfac7fbd28f001693ca6ffb1182f9f9fa
io.github.vigoo	zio-aws-mwaa_2.12	3.17.41.1		91cfc96eea122f8d21af0e9f680cb9a1eb1ef662
io.github.vigoo	zio-aws-mwaa_2.12	3.17.41.2		3c3ccdc63fb452d8611028a485c082811e71d1aa
io.github.vigoo	zio-aws-mwaa_2.12	3.17.42.1		2ba4f4e09c63539b8529d1cf12df9ab9a5d571de
io.github.vigoo	zio-aws-mwaa_2.12	3.17.42.2		8cbc9bfe4e65295006f1c06c0325a3f29afd5b76
io.github.vigoo	zio-aws-mwaa_2.12	3.17.42.3		2a33a91ec1714b6fde7b12a795f60dc12687d226
io.github.vigoo	zio-aws-mwaa_2.12	3.17.42.4		741a5cf94d04510ab234278a160b5a0f6869d43f
io.github.vigoo	zio-aws-mwaa_2.12	3.17.42.5		a03f5844636d1114c4a85b0d0282d7355d42d05e
io.github.vigoo	zio-aws-mwaa_2.12	3.17.42.6		7729fa68668aa7611b93b329320ca2e26d2405bf
io.github.vigoo	zio-aws-mwaa_2.12	3.17.42.7		302d2cd6bcba98ff86bebda6d751df6a93f7b3b6
io.github.vigoo	zio-aws-mwaa_2.12	3.17.42.8		ea2c83c2d5e0dadb272307b6fc4188e6324a9666
io.github.vigoo	zio-aws-mwaa_2.12	3.17.42.9		e1d34ad759ade09f1387f6d40ab8116da1acf489
io.github.vigoo	zio-aws-mwaa_2.12	3.17.5.1		97fe9377be946667227249eac5cb316ebb33726c
io.github.vigoo	zio-aws-mwaa_2.12	3.17.56.1		20bc798205b63ef28a5e15e336422e6b5856dc32
io.github.vigoo	zio-aws-mwaa_2.12	3.17.57.1		b78e57b40707449ca3a241346620fd6022c95446
io.github.vigoo	zio-aws-mwaa_2.12	3.17.57.2		dd36bcd8233ef22323df490c1f8a0fa6a64a62c2
io.github.vigoo	zio-aws-mwaa_2.12	3.17.58.1		30e95b071e48c5065c356965027cb859364ea9e5
io.github.vigoo	zio-aws-mwaa_2.12	3.17.59.1		c8b0446f558e5b29452c277967c02d4f30c19cf5
io.github.vigoo	zio-aws-mwaa_2.12	3.17.61.1		de85c6f13d859d707e972b1709c0da5b3a645bfa
io.github.vigoo	zio-aws-mwaa_2.12	3.17.61.2		73a2474689e619845631cd8a80c3330a81a23df0
io.github.vigoo	zio-aws-mwaa_2.12	3.17.62.1		dcf577497c457d531e616ccc9397ce73323b42e4
io.github.vigoo	zio-aws-mwaa_2.12	3.17.63.1		bad82d38a96a05fe0938307170b665fde8c1385e
io.github.vigoo	zio-aws-mwaa_2.12	3.17.63.2		c929c4bd4efd8b4d83fa58da2a97dca19717a70d
io.github.vigoo	zio-aws-mwaa_2.12	3.17.64.1		590c26b1d58fc272b71b5428e84b33f55c9b5e45
io.github.vigoo	zio-aws-mwaa_2.12	3.17.65.1		47af4f17701bacfb5a67843113db4d9d8b9ede6f
io.github.vigoo	zio-aws-mwaa_2.12	3.17.68.1		71ee3121818494f39e1aa98b0b0ae35dfcde7ff0
io.github.vigoo	zio-aws-mwaa_2.12	3.17.70.1		50515b2f742f6d740ed3ad8630b7197ee7931de9
io.github.vigoo	zio-aws-mwaa_2.12	3.17.71.1		9721598133689ff0a14b8fe273475effb03ed260
io.github.vigoo	zio-aws-mwaa_2.12	3.17.71.2		64d03f090653db993438d6d677a25adf2dcf5319
io.github.vigoo	zio-aws-mwaa_2.12	3.17.71.3		43dd8593adf16d0ae64e675e24419b4eab4a61a4
io.github.vigoo	zio-aws-mwaa_2.12	3.17.74.1		8a169d78404ba85e0568ccceccf38e5709032a69
io.github.vigoo	zio-aws-mwaa_2.12	3.17.75.1		93dc1bae198e2d7901fce8bbea48c580b1cf9438
io.github.vigoo	zio-aws-mwaa_2.12	3.17.76.1		e8e5722c785a51d46a0ad9ca43fcc6e1bc2d80b5
io.github.vigoo	zio-aws-mwaa_2.12	3.17.77.1		01a82665ac83a874a84afc603e255ab01baa917c
io.github.vigoo	zio-aws-mwaa_2.12	3.17.78.1		7a626fe9ac1d8fce57ff0fda29f34dfc2acdeffb
io.github.vigoo	zio-aws-mwaa_2.12	3.17.79.1		fa49ea3100b67d348f282af463e0d8813e6112c9
io.github.vigoo	zio-aws-mwaa_2.12	3.17.8.1		bffa9a4745855ad98e5a41405c05e88e5e7deafa
io.github.vigoo	zio-aws-mwaa_2.12	3.17.8.2		27fb5737d4c162b4de33ab50938deba4ca8db131
io.github.vigoo	zio-aws-mwaa_2.12	3.17.8.3		a1625d18b5d4a6e5b73c6205b82a35c5a249ab3d
io.github.vigoo	zio-aws-mwaa_2.12	3.17.8.4		60454046ac6afa4a2abc72e387b2be374afe2d04
io.github.vigoo	zio-aws-mwaa_2.12	3.17.8.5		b726c4d1bd36dbd2b28c5ef2abb7227d993466cf
io.github.vigoo	zio-aws-mwaa_2.12	3.17.80.1		b71b6493415d6910e573c2e6891fc1acf0fcea82
io.github.vigoo	zio-aws-mwaa_2.12	3.17.81.1		5bb6adb906a25687723104f9b6d6c70d76c28a5d
io.github.vigoo	zio-aws-mwaa_2.12	3.17.87.2		37a5183f27dd4b3ed3c270abfec57a6639ecdf30
io.github.vigoo	zio-aws-mwaa_2.12	3.17.88.1		53029ae6eff9b180a15b97d676434a702a5c586e
io.github.vigoo	zio-aws-mwaa_2.12	3.17.9.1		c650c023efc3bd580d5dde0266132468e3418f1f
io.github.vigoo	zio-aws-mwaa_2.12	3.17.90.1		39c0c892438441b0fd195927b18c2952addf7a2c
io.github.vigoo	zio-aws-mwaa_2.12	3.17.94.1		8a38657aaa712241c39719747854ee3bc1f08164
io.github.vigoo	zio-aws-mwaa_2.12	3.17.94.2		c6f1f1386f1b9d4d5980bbcf9fdd5b29ebefa0ef
io.github.vigoo	zio-aws-mwaa_2.12	3.17.97.1		25f257dc9fdd42eaa849c04f9658e07984ab6145
io.github.vigoo	zio-aws-mwaa_2.12	3.17.98.1		0164682d427a87b1cb8f83ca3e2c7baddbb35239
io.github.vigoo	zio-aws-mwaa_2.12	3.17.99.1		5eac4c96e7c06f5a2c8df0bf5ec172259f1b5f3a
io.github.vigoo	zio-aws-mwaa_2.12	4.0.2		0e5123b5e6c36aaff80101d6f73d3dcc13ba0922
io.github.vigoo	zio-aws-mwaa_2.12	4.0.4		47a1f9b0a27a5ba73a599cd37dc7a9e88f1322f9
io.github.vigoo	zio-aws-mwaa_2.12	4.0.5		b9f514407646aa1477c6a203e293f0ce2d70f0f4
io.github.vigoo	zio-aws-mwaa_2.12	4.17.104.1		c1e299ed000bb43d57a03a70cbd3a7bd1433b3e9
io.github.vigoo	zio-aws-mwaa_2.12	4.17.104.2		99ac7951a2c62a932d06aae1f18eb6a8c41617a3
io.github.vigoo	zio-aws-mwaa_2.12	4.17.280.4		e671f35a4691cb00ef906be4a0b8042d7a6dda97
io.qtjambi	qtjambi-virtualkeyboard-native-windows-x64	5.15		080ab1bb26159f34296fab94893ac007645256be
io.qtjambi	qtjambi-virtualkeyboard-native-windows-x64	5.15.10		9b86510348a080cb17eedadb5de248923b315565
io.qtjambi	qtjambi-virtualkeyboard-native-windows-x64	5.15.11		f6a3caa4ca016e1fbb8c9cea3e3178e37360131f
io.qtjambi	qtjambi-virtualkeyboard-native-windows-x64	5.15.12		e2f7f4801225f0912e05c7a1afad512460db124d
io.qtjambi	qtjambi-virtualkeyboard-native-windows-x64	5.15.13		75518eb58d6c7b17cfd93f8e611f53a5e9f271ec
io.qtjambi	qtjambi-virtualkeyboard-native-windows-x64	5.15.14		eb360832046aa8f9b97dcc777ed6e83246449714
io.qtjambi	qtjambi-virtualkeyboard-native-windows-x64	5.15.15		e1150f8a356e67edcc0839801cfb502d794effd3
io.qtjambi	qtjambi-virtualkeyboard-native-windows-x64	5.15.16		e148a3fc3caacc4d13d9eabf9b3fb96431e23bdf
io.qtjambi	qtjambi-virtualkeyboard-native-windows-x64	5.15.17		ff0383d1448dcad218452ea35ed57e3def0db901
io.qtjambi	qtjambi-virtualkeyboard-native-windows-x64	5.15.18		a1097db51fface7936349af3b876164c18ccdd6f
io.qtjambi	qtjambi-virtualkeyboard-native-windows-x64	5.15.20		a71b8e0c8e913b2709ba846bebac07d71d1cfc57
io.qtjambi	qtjambi-virtualkeyboard-native-windows-x64	5.15.23		ea8d614056c12f0871917ef5ad980e797575bb27
io.qtjambi	qtjambi-virtualkeyboard-native-windows-x64	5.15.3		b7bb9c650827861a80b5adb2f21b42cf78c44175
io.qtjambi	qtjambi-virtualkeyboard-native-windows-x64	5.15.4		09d2a06299d03181fc580a473530a6e68f4509aa
io.qtjambi	qtjambi-virtualkeyboard-native-windows-x64	5.15.5		4dcc26f511790b61f9946e04f2abbc10941ec09f
io.qtjambi	qtjambi-virtualkeyboard-native-windows-x64	5.15.6		688f4af352a93c14f21d4a13a000a63cd2c74f1a
io.qtjambi	qtjambi-virtualkeyboard-native-windows-x64	5.15.7		858798447470a471fb6f0571f915841740c5b8e5
io.qtjambi	qtjambi-virtualkeyboard-native-windows-x64	5.15.8		185e3b1767da89059f95863789159d57001b5fa7
io.qtjambi	qtjambi-virtualkeyboard-native-windows-x64	5.15.9		1cd388ba1d8804b73bf607744f1a85be1cb523d8
io.qtjambi	qtjambi-virtualkeyboard-native-windows-x64	6.2		6901e6ba46fd148ee51c48b30747db828fe3e5bf
io.qtjambi	qtjambi-virtualkeyboard-native-windows-x64	6.2.1		21e709ba366b110681e2146d00093440dc6c87c6
io.qtjambi	qtjambi-virtualkeyboard-native-windows-x64	6.2.10		50edb7f6c883a817ee0414f1ad206e6e72784bdb
io.qtjambi	qtjambi-virtualkeyboard-native-windows-x64	6.2.11		0081dfed03274875b5722b6f0e44b287a2bbf72a
io.qtjambi	qtjambi-virtualkeyboard-native-windows-x64	6.2.12		2dba6d8ce46a11b924bdbace70703e75f52f7187
io.qtjambi	qtjambi-virtualkeyboard-native-windows-x64	6.2.2		6f9a3d45f8b9abee0bf67c92740394f859cc8630
io.qtjambi	qtjambi-virtualkeyboard-native-windows-x64	6.2.3		38b2c99fad9cbf188666a998996cdb3db2bee709
io.qtjambi	qtjambi-virtualkeyboard-native-windows-x64	6.2.4		5992915eb72aa24162334ae10eee86a1586d146c
io.qtjambi	qtjambi-virtualkeyboard-native-windows-x64	6.2.5		9b1e541a7a3a17641726ae9af16da3aa3f8e1482
io.qtjambi	qtjambi-virtualkeyboard-native-windows-x64	6.2.6		232444284c39ca982c8ced2034e2520b7b57f5b9
io.qtjambi	qtjambi-virtualkeyboard-native-windows-x64	6.2.7		b51c4dac3fcb2912f205bb927592eeed72d115c8
io.qtjambi	qtjambi-virtualkeyboard-native-windows-x64	6.2.8		500a8f68cea5d8216d630b1b30b5b45f8d9bb987
io.qtjambi	qtjambi-virtualkeyboard-native-windows-x64	6.2.9		333c36915fc490b9b29b243ccb21b308cb319b62
io.qtjambi	qtjambi-virtualkeyboard-native-windows-x64	6.3.0		82e6ae48fd79293cf1c41b590fca0656ac07d145
io.qtjambi	qtjambi-virtualkeyboard-native-windows-x64	6.3.1		60d04618519c31db0d61577e11465a699593a635
io.qtjambi	qtjambi-virtualkeyboard-native-windows-x64	6.3.2		d966233e4c986977704882ecfe76c02e8476c31a
io.qtjambi	qtjambi-virtualkeyboard-native-windows-x64	6.3.3		03fc1292d585995abc7df52fc08160eb74a095fa
io.qtjambi	qtjambi-virtualkeyboard-native-windows-x64	6.3.4		b135072cf05e721f27f67ccbff9aebd0b213bc28
io.qtjambi	qtjambi-virtualkeyboard-native-windows-x64	6.3.5		fd1105e019ce56152c3d06010bdbe220e1e85666
io.qtjambi	qtjambi-virtualkeyboard-native-windows-x64	6.4.0		43c7393838ad418595ee5652e10c15165cccf509
io.qtjambi	qtjambi-virtualkeyboard-native-windows-x64	6.4.1		562031ef2e5600dc7e7b77c68ca66bdae6800aa5
io.qtjambi	qtjambi-virtualkeyboard-native-windows-x64	6.4.2		393012ab89021081e62e38e192472c9e02a8ea9a
io.qtjambi	qtjambi-virtualkeyboard-native-windows-x64	6.4.3		5a0eb8da7f843ee70c4b7b4f34de142793a92f0a
io.qtjambi	qtjambi-virtualkeyboard-native-windows-x64	6.4.4		cadd6ff01820e806cc3cea1b2447369bd5818693
io.qtjambi	qtjambi-virtualkeyboard-native-windows-x64	6.5.0		7ffdc5f6e682e576268d12206ed72a75e5050ca9
io.qtjambi	qtjambi-virtualkeyboard-native-windows-x64	6.5.1		0a4ec60b5e3de8cf4d10d575c21c32bbd0f35a48
io.qtjambi	qtjambi-virtualkeyboard-native-windows-x64	6.5.2		6800fb5d2b8f0bea9effed76051c17c8cc0055c9
io.qtjambi	qtjambi-virtualkeyboard-native-windows-x64	6.5.3		0e256441f277b6db28d8d1e48ced783033078f90
io.qtjambi	qtjambi-virtualkeyboard-native-windows-x64	6.5.4		f9ae36f5699a511430688e4dbcfea735a4da1fba
io.qtjambi	qtjambi-virtualkeyboard-native-windows-x64	6.5.5		e15f10d248150916a2de2fba0ab9d90ba97cd292
io.qtjambi	qtjambi-virtualkeyboard-native-windows-x64	6.6.0		73a8adc13a0af564b455619ba69f592b2ca534ac
io.qtjambi	qtjambi-virtualkeyboard-native-windows-x64	6.6.1		f0b2533d6456f7583f40cfe82dc25263155bd9b8
io.qtjambi	qtjambi-virtualkeyboard-native-windows-x64	6.6.2		80326f58833230d2ab7779f2a19695b600d19eb9
io.qtjambi	qtjambi-virtualkeyboard-native-windows-x64	6.6.3		597d4a20740dbc7f626260b5652b25ce5feca142
io.qtjambi	qtjambi-virtualkeyboard-native-windows-x64	6.7.3		0fd10567716fd220b98f89e5408a29f073f4525c
io.qtjambi	qtjambi-websockets-native-windows-arm64	6.5.6		066ae5c4eb3dcbd01d88b73ba55dc3f98e178fe0
io.qtjambi	qtjambi-websockets-native-windows-arm64	6.6.3		c5c6bee2346f839c99e0a1fb63fab81388965cf7
io.qtjambi	qtjambi-websockets-native-windows-arm64	6.7.0		d8925ee554de778e3298bc4636771bf332464424
io.qtjambi	qtjambi-websockets-native-windows-arm64	6.7.3		d2c97b1b8123b8e76ba9bd15d0cc7e6f31cb9d8a
it.xaan	random-core	1.0.1		2ac18ae4ced5686493c35a71d41279db368c430f
it.xaan	random-core	1.0.2		73faa40a68beb82a99fccdf95b19a82411a6ac94
it.xaan	random-core	1.1.0		cc9ee5410be902e73a62187cef7c2bf4aa22da93
it.xaan	random-core	1.1.1		a09b176947174ec3aa69f921bbe4b47a463e2623
name.dmaus.schxslt	schxslt-parent	1.10		N/A
name.dmaus.schxslt	schxslt-parent	1.10.1		N/A
name.dmaus.schxslt	schxslt-parent	1.5.1		N/A
name.dmaus.schxslt	schxslt-parent	1.5.2		N/A
name.dmaus.schxslt	schxslt-parent	1.6		N/A
name.dmaus.schxslt	schxslt-parent	1.6.1		N/A
name.dmaus.schxslt	schxslt-parent	1.6.2		N/A
name.dmaus.schxslt	schxslt-parent	1.7		N/A
name.dmaus.schxslt	schxslt-parent	1.7.1		N/A
name.dmaus.schxslt	schxslt-parent	1.7.2		N/A
name.dmaus.schxslt	schxslt-parent	1.7.3		N/A
name.dmaus.schxslt	schxslt-parent	1.7.4		N/A
name.dmaus.schxslt	schxslt-parent	1.8		N/A
name.dmaus.schxslt	schxslt-parent	1.8.1		N/A
name.dmaus.schxslt	schxslt-parent	1.8.2		N/A
name.dmaus.schxslt	schxslt-parent	1.8.3		N/A
name.dmaus.schxslt	schxslt-parent	1.8.4		N/A
name.dmaus.schxslt	schxslt-parent	1.8.5		N/A
name.dmaus.schxslt	schxslt-parent	1.8.6		N/A
name.dmaus.schxslt	schxslt-parent	1.8.7		N/A
name.dmaus.schxslt	schxslt-parent	1.9		N/A
name.dmaus.schxslt	schxslt-parent	1.9.1		N/A
name.dmaus.schxslt	schxslt-parent	1.9.2		N/A
name.dmaus.schxslt	schxslt-parent	1.9.3		N/A
name.dmaus.schxslt	schxslt-parent	1.9.4		N/A
name.dmaus.schxslt	schxslt-parent	1.9.5		N/A
net.pearx.kasechange	kasechange-watchosarm32	1.3.0		N/A
net.pearx.kasechange	kasechange-watchosarm32	1.4.1		N/A
net.pearx.kasechange	kasechange-watchosarm32	1.4.1	metadata	bdb3f0a1fae53a6203e489e2a353c5583b2b28b6
net.reactivecore	play-bootstrap_2.12	1.4-P26-B4-0		b6881e2803b41598916e22de4cc27c573e574f7a
nz.co.senanque	madura-ampq	0.0.1		1916051e77397314d0e8d76096f6182abbd4da9a
nz.co.senanque	madura-ampq	0.0.14		59b936695ae85d4f5bd8a8f81fcbf973ac6693a6
nz.co.senanque	madura-ampq	0.0.15		a4041c20aac08540fcf9685703a9e3b35eea2264
nz.co.senanque	madura-ampq	0.0.16		0dded1184dabac42b05faa020f722b4c59d69705
nz.co.senanque	madura-ampq	0.0.2		c13e3c2eadd7bd88923350cb9685f103accbed8d
