br.com.objectos	db9-maven-plugin	0.1.0		141888e1d7040f8be1f26c235e8fd7b7f60d8dab
org.http4k	http4k-server-netty	3.26.3		b76d2f1c9247205f03380ee0f2593a42842cdd29
org.http4k	http4k-server-netty	3.26.4		1e8b3a8f471c312231d0e6bdd1a17e3063eac449
org.http4k	http4k-server-netty	3.26.5		75eacda9e4ad49d0f81e02d6e27f7c399c5ccadf
org.http4k	http4k-server-netty	3.26.6		cad896d164a85ad7bd16a3b2bc50edfcc3d165d4
org.http4k	http4k-server-netty	3.260.0		c404dbe240266b00beb73608c68ee64695cd309a
org.http4k	http4k-server-netty	3.261.0		d354028a7ed4289591e04584665ce53960036bc5
org.http4k	http4k-server-netty	3.262.0		fc8d8fb2ca5b1bc2086279a8884f97fa5763a8e2
org.http4k	http4k-server-netty	3.263.0		2f2c3ff063acbcc5626fa1730e4c1e3cc5d25a6d
org.http4k	http4k-server-netty	3.264.0		3c983723c05ec89f67bc940a722ae6ce7d8c951e
org.http4k	http4k-server-netty	3.265.0		fd4b7f74a5b84e1a69e83438c8eac94b7c18e065
org.http4k	http4k-server-netty	3.266.0		8b4c201fdb8d667f65bbda0c88ff8ccdb3c5cbc0
org.http4k	http4k-server-netty	3.268.0		7861659dbce2a4412ada344f30af1d249eafd4e7
org.http4k	http4k-server-netty	3.269.0		74e5c6d594e715f8e1c7560178ee6574a5229e88
org.http4k	http4k-server-netty	3.270.0		42862a22d0591c78d93c2e60bbdfcaffe83d2d75
org.http4k	http4k-server-netty	3.271.0		c2df30ad8a66b1adb7294d1a1fc87b5239a4b04b
org.http4k	http4k-server-netty	3.272.0		58b5b29ce6541bb742d90b72d2845375e7d76d59
org.http4k	http4k-server-netty	3.273.0		e22d158f09e87da5591336f9d284726b4928054e
org.http4k	http4k-server-netty	3.274.0		54dfd6db9faaf0a5620178d6e132a5b3fc3b738e
org.http4k	http4k-server-netty	3.275.0		6f31ba2223860bd9adbb74c43b26f1cd9ab7447f
org.http4k	http4k-server-netty	3.276.0		4dddf7f34df274f74b0f8fbd12f4c8de230f8984
org.http4k	http4k-server-netty	3.277.0		f54111b1e9b39d73fa8defd8b5a0819184a7e47a
org.http4k	http4k-server-netty	3.278.0		a9dd42b79517d33a68f43fc953c613841d9c2a54
org.http4k	http4k-server-netty	3.279.0		f62f67183fb9ce35cd3ecfd23d4d210daa669319
org.http4k	http4k-server-netty	3.28.0		1b26040557641a702361d5613f1dfa4d9248639a
org.http4k	http4k-server-netty	3.281.0		4885701a4e61421738cd52eaf6e80a925e7b6ee3
org.http4k	http4k-server-netty	3.283.0		a612bebffe2081f780a661d3fd7cd1f828afc053
org.http4k	http4k-server-netty	3.283.1		f275ba878fce5e70f948dc91bfe47baab8d6938c
org.http4k	http4k-server-netty	3.284.0		a4510514ec93125555741f7493e64ac7f33aef8f
org.http4k	http4k-server-netty	3.285.0		65115360875bc5cae37ec8de9cb07e44ffe1f5c1
org.http4k	http4k-server-netty	3.285.1		01ed6d0cf837e0432fb75aa3b34cd29ca6f72b1f
org.http4k	http4k-server-netty	3.285.2		57ac67c6fa136873238e86e791b42b6e285eec64
org.http4k	http4k-server-netty	3.29.0		9983f34ab6bcd44e18ae2dabcfc50d338c08e7e8
org.http4k	http4k-server-netty	3.3.0		851220d6409ecbba9984f4892a7da82292271d51
org.http4k	http4k-server-netty	3.3.1		8a7330bb83f08610223d054aba80d9f4f4a7aa05
org.http4k	http4k-server-netty	3.31.0		45071ba65140ab002e608ee8c81b3c8f5702de76
org.http4k	http4k-server-netty	3.32.0		7a2a98470ac4b4deffb97d45b2537aae8b4a2966
org.http4k	http4k-server-netty	3.32.1		bd0c395453c0fb386c14388647f88698d8cacbcd
org.http4k	http4k-server-netty	3.33.1		da93963adc2c00dc8ee046b951c1c059982167ff
org.http4k	http4k-server-netty	3.33.2		4bf2e1d8564a6a792f941cddaa81ae0935d59b5b
org.http4k	http4k-server-netty	3.34.0		8c27b5233ef94ecaf58d90596a200c53d7dd0f42
org.http4k	http4k-server-netty	3.34.1		1e9a48ed455b25753469a3c3fea00c7fb5012ac7
org.http4k	http4k-server-netty	3.34.2		b0347749c34f0766681a011a460e4ab06e547f88
org.http4k	http4k-server-netty	3.35.0		b8cdde9d158ffd81bc6107e396a30cfafcd1e89c
org.http4k	http4k-server-netty	3.35.1		f5582ca2bc117190e266871331975ede173aedae
org.http4k	http4k-server-netty	3.35.2		a30885ef0f2b3ec7ec5f5f62a8f68662a9fad482
org.http4k	http4k-server-netty	3.36.0		8588aa4e73c55a59562648df6b39ad61615c2fa1
org.http4k	http4k-server-netty	3.37.1		5b49aeec68e09a6b0c1aaa807a7be19dfebd5f30
org.http4k	http4k-server-netty	3.38.0		503f1acfd96c655e6517d5e34cefa27a82517265
org.http4k	http4k-server-netty	3.38.1		d5f100dc9c5c4055146112d8e51109f918408ea3
org.http4k	http4k-server-netty	3.39.1		0469c438666a38d90d290ebc4fcf5e26bece5554
org.http4k	http4k-server-netty	3.39.2		6b1e3ef954d5101f67df778c4c0419ddbbb3c3de
org.http4k	http4k-server-netty	3.39.3		d4987caddc958cfe03220c7fcba7326858523e7e
org.http4k	http4k-server-netty	3.4.0		eaa6096d888ffd5c32e0083e9bbe432847cdc69b
org.http4k	http4k-server-netty	3.5.0		179633ff783385e2237dc47f539e876c351be18f
org.http4k	http4k-server-netty	3.5.1		db3d64bfc285fd4240d0a4640561e978cf99b43b
org.http4k	http4k-server-netty	3.6.0		d4d300713a2f6febaf6a4345b062e20e4e9a5766
org.http4k	http4k-server-netty	3.6.1		ad112b08bc18c97a56daa41c68bc39e9c1905874
org.http4k	http4k-server-netty	3.7.0		ada1864e170a66dae892fc8470b283149461a247
org.http4k	http4k-server-netty	3.8.0		e34a962238ceb8bc34f0fb0494fc7cdc92188e5f
org.http4k	http4k-server-netty	3.9.0		36b5280c2de8e01eb3df328010563ccceebdf1d2
org.http4k	http4k-server-netty	3.93.4		b52adb3b607debd4d58b3327c6caf6355f92d9e0
org.http4k	http4k-server-netty	3.94.0		25ed2280eaf24be3b472eadf9d6d9fcbd983053d
org.http4k	http4k-server-netty	3.94.1		b346c9c68b6c33fe6a0967886d38102dbfbd2f8c
org.http4k	http4k-server-netty	3.95.0		923b43011c7f0d279e4f2f711bb7ce9cf3facb93
org.http4k	http4k-server-netty	3.95.1		ef24e8d458c24a14c7fc845fd5fc3f5d7e04f0b5
org.http4k	http4k-server-netty	3.96.0		5b998b8aeb9c9b4d60f6b3a11be50299eb91c252
org.http4k	http4k-server-netty	3.98.0		be12ca590b0d7312744c0e33e3795722971eba25
org.http4k	http4k-server-netty	3.99.0		f62a1da5ae859ee68d83e3ea56dfc72e4d109270
org.http4k	http4k-server-netty	4.1.0.0		b7bd1c97ac1c4775412e5cb1d7d634c6c29a67d6
org.http4k	http4k-server-netty	4.1.1.0		d658ed850f9dab1d4e02892281c1d15f139b4c18
org.http4k	http4k-server-netty	4.1.1.1		47530d4975e9e2ee8dbeb759e793340da45d6ca0
org.http4k	http4k-server-netty	4.1.1.2		e1764220b621ccb41955b7172a5ea85a12f70927
org.http4k	http4k-server-netty	4.1.2.0		520dea015f29f5cb5838867ce1a7cc1cee92bd7b
org.http4k	http4k-server-netty	4.1.2.1		2f7a116eaec71997435f224407204b4e33091fc1
org.http4k	http4k-server-netty	4.10.0.0.0		156fbd87db0f2eb96d6d2c729d76c4b111cf28ac
org.http4k	http4k-server-netty	4.10.0.1		1decd2c8c8b83ec66f1cdc8a8aa39152ff30c1ee
org.http4k	http4k-server-netty	4.10.1.0		8266153b840c2c49bed783dc8b47901c30cfa822
org.http4k	http4k-server-netty	4.11.0.0		e789f93f96f285729cb9374fa07948beee4488fc
org.http4k	http4k-server-netty	4.11.0.1		a4a8f7cdcaaed5eca478221e8ea0fefea930300d
org.http4k	http4k-server-netty	4.12.0.0		cd1c6d7a0dda7e9d42253410b0867523ad9e5115
org.http4k	http4k-server-netty	4.12.0.1		372a32441cc5c6cc590644e1bae219150c40d07e
org.http4k	http4k-server-netty	4.12.1.0		fee1ebfad34fa517046dda80a7bc9e9b40006b19
org.http4k	http4k-server-netty	4.12.2.0		55309d884c9523aa781122ebcc1f7fa86dc1a48c
org.http4k	http4k-server-netty	4.12.3.0		cf86a80dca7ef0245b0ee2feb672caefc8d6655e
org.http4k	http4k-server-netty	4.12.3.1		79097e6fd86e92b9fb8c6e68dd29121293d556b4
org.http4k	http4k-server-netty	4.13.0.0		a33d7b3f9ce6d92eb556649dcaded7528d432731
org.http4k	http4k-server-netty	4.13.1.0		b10457ca456cdefa354b9b4946c0d2f12ace5646
org.http4k	http4k-server-netty	4.13.3.0		b31c6ec24bd7c3039048abd59a5f52f914229e3e
org.http4k	http4k-server-netty	4.13.4.0		2dd47f7c3878c104cdad5dd023abd698b14e1372
org.http4k	http4k-server-netty	4.14.0.0		cccf6c3d04ebad0ef414eb3bac5596ae674fa516
org.http4k	http4k-server-netty	4.14.1.0		e78f3b561f52f938c4b3bc9c09a5bd15523328a9
org.http4k	http4k-server-netty	4.14.1.1		67d13d85cb5c27937f5a733c1fa8616572eefa31
org.http4k	http4k-server-netty	4.14.1.2		c05a7e8e4384b758d30d678f8cd942c7d3792f4a
org.http4k	http4k-server-netty	4.14.1.3		c66b70c50e14c062dcdcb9254e15a7a89a4d7fce
org.http4k	http4k-server-netty	4.14.1.4		d7e7116c840c03a8660b839fa260e75e1ab1af86
org.http4k	http4k-server-netty	4.15.0.0		14cd79568036a73bff222ba7636c439359b2fa34
org.http4k	http4k-server-netty	4.16.0.0		749c927da834c9ffd8f3a06c20983236f66b095f
org.http4k	http4k-server-netty	4.16.1.0		0c9ac3e587950af836d0c2e41ba7b6d528a1c707
org.http4k	http4k-server-netty	4.16.2.0		53f26e6ef7bff2dcfe90a35ba1da009ee087aafd
org.http4k	http4k-server-netty	4.16.3.0		d45e7b3e9a4789bd33759e31e8de1a171d88e558
org.http4k	http4k-server-netty	4.17.0.0		eccfc18a93f40fc31e9c910cec08ba24c8819e5c
org.http4k	http4k-server-netty	4.17.1.0		84ff52c05c2ec01a106bd4a12499f1608a77470e
org.http4k	http4k-server-netty	4.17.2.0		e4d3091ee0c1237b43d8d9ae70fa297479f3082e
org.http4k	http4k-server-netty	4.17.3.0		b35765b9a75563f1a9c6b8e6e3dcaf2a1779d66c
org.http4k	http4k-server-netty	4.17.4.0		1b4afd6a3a38f343661a9cb50986356fa29e2bb0
org.http4k	http4k-server-netty	4.17.5.0		6d4eb185ede8d283f9b8824e49139160fcccf1ed
org.http4k	http4k-server-netty	4.17.6.0		df9b7fd580a36befb0cbf53c157b8dcf68981200
org.http4k	http4k-server-netty	4.17.7.0		b70f776af1aa9ede18ce68a93b8b4bd7e2254749
org.http4k	http4k-server-netty	4.17.8.0		2089bf05b0f2d67e938636f6df8f61eab9f611d7
org.http4k	http4k-server-netty	4.17.9.0		1f68ee8725533d7a908764e59a4ac32c6f62ddb0
org.http4k	http4k-server-netty	4.18.0.0		32a537a4c7a39728d145bfe324c8739a607c5f77
org.http4k	http4k-server-netty	4.19.0.0		33842be1f82d81a3d021d4a08d3f45d6ae1ccc11
org.http4k	http4k-server-netty	4.19.1.0		72ec5d013d3df2065e18a91693842256742101c9
org.http4k	http4k-server-netty	4.19.2.0		40f20cc8985199997527471e604952bc17d390e8
org.http4k	http4k-server-netty	4.19.3.0		ed6a051a87bcae7b9854b95acee6d284157278e2
org.http4k	http4k-server-netty	4.19.4.0		07ff20bee705e5711cade5c018eac98c020d8e4c
org.http4k	http4k-server-netty	4.19.5.0		b18174ae9a9e44d059d64396ce38e70aff6c0dbc
org.http4k	http4k-server-netty	4.2.0.0		ade68b963b15d1becc3543afce17962d62419b66
org.http4k	http4k-server-netty	4.20.0.0		f9f091497004dd8bf36fe0a67917c2f4d25cfcf4
org.http4k	http4k-server-netty	4.20.1.0		ff15fba44b3db73e4d3b69c7808035834b2d9166
org.http4k	http4k-server-netty	4.20.2.0		1a74f7089ca2cce0caedf697a271ec87f0fed455
org.http4k	http4k-server-netty	4.21.0.0		d630ba764adcbf571a67b806fff502d37391d7b3
org.http4k	http4k-server-netty	4.21.1.0		1a8e6f1c9408438ed9e3dab240e13d9163094148
org.http4k	http4k-server-netty	4.21.1.1		6e601a4045291732ba38b385c5f85bb2c2fc158b
org.http4k	http4k-server-netty	4.22.0.0		81956dbdddd4c48a4a09cf0f78a02270dc7a31f4
org.http4k	http4k-server-netty	4.22.0.1		8bd1257c65c332914db3987f73a6a86894d48557
org.http4k	http4k-server-netty	4.23.0.0		42afe71a5eadb41050bec79c515a161d0c01edf5
org.http4k	http4k-server-netty	4.24.0.0		ffc2547e2aae506f781d36da86d4600cbf657b6d
org.http4k	http4k-server-netty	4.25.0.0		8102c9c0d1e9ba4c592fb455abc381446eba3f79
org.http4k	http4k-server-netty	4.25.1.0		f7e61db7912e16df6161ae274936b05221f5ce4c
org.http4k	http4k-server-netty	4.25.10.0		09e45f192f073a9dd51d77b6cafa3c0d5d97d660
org.http4k	http4k-server-netty	4.25.10.1		c142792f1eb4f161fb806e266a17e2153324df6b
org.http4k	http4k-server-netty	4.25.11.0		491896d9cc017dab2554d1e84154abb16d44e034
org.http4k	http4k-server-netty	4.25.12.0		7696fcaef025ae8f4fd77aea25ea8947855c95be
org.http4k	http4k-server-netty	4.25.13.0		d84a6bef3b726349ecfb012675195803aee700ad
org.http4k	http4k-server-netty	4.25.14.0		7469a98038b5683d709fb15b99da0471a365ea2a
org.http4k	http4k-server-netty	4.25.15.0		a6ff4659b4dafc3d9de99955be5bfa56e17fd9f3
org.http4k	http4k-server-netty	4.25.16.0		e0363e5ea00d4656564d2afe076e386cdcaabd61
org.http4k	http4k-server-netty	4.25.16.1		7a3f77b671580ce30d3e9630e45ffea8e0aa1d48
org.http4k	http4k-server-netty	4.25.16.2		ce5084810ad50de0b4881ce677b4432892ccc098
org.http4k	http4k-server-netty	4.25.2.0		7ee2a201898aba1d16f867bd969bacc086cd572b
org.http4k	http4k-server-netty	4.25.3.0		2d45eb8b728d65f9c3026907b12917694c67e9c8
org.http4k	http4k-server-netty	4.25.4.0		f861aa449d5e112c16a3d8e7e31886c530cbc03b
org.http4k	http4k-server-netty	4.25.4.1		601500c8dc4f1fe095af0034cf8e975c822414e7
org.http4k	http4k-server-netty	4.25.5.0		52e3a701876fd248699eda7e3818dc11f0fc798e
org.http4k	http4k-server-netty	4.25.5.1		c845e2b2d2fec436290565689dce0e8f59fe347f
org.http4k	http4k-server-netty	4.25.5.2		aa1d4fdcba69f40acda36b961afc9ccd2f1b10b5
org.http4k	http4k-server-netty	4.25.6.0		01eedb4b3119de0264fc5780f6fa8fec306f4982
org.http4k	http4k-server-netty	4.25.7.0		0872cc2da2873df3c9c4a73a94510d9a31cb39f3
org.http4k	http4k-server-netty	4.25.8.0		a2429ae08fbe6daa1a6995b2044eb194a99752b2
org.http4k	http4k-server-netty	4.25.9.0		87f1d127ceb19236870c19530c6c91717e1b627c
org.http4k	http4k-server-netty	4.26.0.0		6ec77bc62e0ccad98183a930643d184d025722de
org.http4k	http4k-server-netty	4.27.0.0		a50a9414f5f0798456e72239927aad21083b3c4d
org.http4k	http4k-server-netty	4.27.1.0		83c77d0eec7f8c91f29009c8108925be9c56da98
org.http4k	http4k-server-netty	4.27.2.0		05fdd6f99dbbb34cf34a9d541b90e56f799ec0de
org.http4k	http4k-server-netty	4.27.3.0		1ed11cd68ef43be0d5f55004949d0dd78f70f1e1
org.http4k	http4k-server-netty	4.27.4.0		322632dcae54e2d99d5ab98d43498a2b0c2bf5fc
org.http4k	http4k-server-netty	4.28.0.0		ebd3e46ac854acb81bb4046f941a0a474955d64c
org.http4k	http4k-server-netty	4.28.1.0		5db3767c291ddc6da3d7e5703f971ab57a907b7b
org.http4k	http4k-server-netty	4.28.2.0		d7d83c562d52c3be78a95823b156b6cb682bb84d
org.http4k	http4k-server-netty	4.29.0.0		b4d07b804ac58c9e8c54e68858bcb7264f2a03e8
org.http4k	http4k-server-netty	4.29.1.0		8a4eab7c84384b7540b214744b9a57dcfbac09cb
org.http4k	http4k-server-netty	4.3.0.0		ca9aa71beb6d3bc3c38e6dd5ae32f2931a68bc11
org.http4k	http4k-server-netty	4.3.2.0		b352065bfc8b36f53e4838b19a51b1a59de38714
org.http4k	http4k-server-netty	4.3.2.1		94fbfe6681b6d2f219035d266d9245999352f00c
org.http4k	http4k-server-netty	4.3.2.2		63c7488984198e4a51f0d344ae947b4ac28249f1
org.http4k	http4k-server-netty	4.3.3.0		eba20ce9a83d5bc56f0cde286f3a4b6c0f4183bd
org.http4k	http4k-server-netty	4.3.4.0		703cfa12234718a7367d39e0fddb2f0046800a3e
org.http4k	http4k-server-netty	4.3.4.1		1aefe433f30d8477b07578bab880f510f9eb5e20
org.http4k	http4k-server-netty	4.3.5.1		33211f734941525cf47fbb349c43fd1f70fe4198
org.http4k	http4k-server-netty	4.3.5.2		aec7b6b617232b2306b850729757b45e6417a3b4
org.http4k	http4k-server-netty	4.3.5.3		d84c929416eb36dc01b3488e321de2e1ddad4c38
org.http4k	http4k-server-netty	4.3.5.4		7a0fb09eb7163ba7ef66a2f7b7545ec6d7bf5552
org.http4k	http4k-server-netty	4.30.0.0		7a40451b744867d3b0a69c2dd854a043df70a243
org.http4k	http4k-server-netty	4.30.10.0		9084537acca17b715b7aa9183b8d3b2787f2d6d9
org.http4k	http4k-server-netty	4.30.2.0		f20df50712e87a7136e7bfd66a6272cc10e1a919
org.http4k	http4k-server-netty	4.30.2.1		645ad366c83228b8203f90951a0a40038af2b9ca
org.http4k	http4k-server-netty	4.30.3.0		334c614c069ac71c7a81000c0dc99c361dae18c5
org.http4k	http4k-server-netty	4.30.4.0		8b20c04ab279909309734b9fa53e399c42355e96
org.http4k	http4k-server-netty	4.30.5.0		aecd651afb4302f06a7b325950d059fad22bc9ef
org.http4k	http4k-server-netty	4.30.6.0		8f6a1eaa9115fc73333a8ba1de405d72282d9ec5
org.http4k	http4k-server-netty	4.30.7.0		b5e019d37935f495d7c3f6b6965ab2bd3bd2e350
org.http4k	http4k-server-netty	4.30.8.0		13900640e46c29b0dd5448f910a1ae1321a4a433
org.http4k	http4k-server-netty	4.30.9.0		ab36811e947fd177f19d5f97e29b336f4791d009
org.http4k	http4k-server-netty	4.31.0.0		62f47bc9a92e359ea8a425f4e35d10fbd015fa69
org.http4k	http4k-server-netty	4.32.0.0		8438433bd483a6271caf498dff4dc6d0a5895996
org.http4k	http4k-server-netty	4.32.1.0		a5b17ede08b51c1484d6f9ae4595945ea0879556
org.http4k	http4k-server-netty	4.32.2.0		ea5793b29a028918c496a46be8980a20b9e33a9d
org.http4k	http4k-server-netty	4.32.3.0		9cd85cb63fff00bf34904780c845116c3125c983
org.http4k	http4k-server-netty	4.32.4.0		f9581666937c52d870377a57faf6ef367f1908d4
org.http4k	http4k-server-netty	4.33.0.0		d488afd8e5b78c29aa1b72a2e02f87f4ece7623e
org.http4k	http4k-server-netty	4.33.1.0		8d745c79ed8b88ec0304e8bfe67e789a75b1222b
org.http4k	http4k-server-netty	4.33.2.0		b63e9b470ab449ee1250d2703ecf341659ea3976
org.http4k	http4k-server-netty	4.33.2.1		42422b91c4efa4940a389c2396aa5c3459af48a7
org.http4k	http4k-server-netty	4.33.3.0		73677ab9b5301207aa9ab71ad4d278ece067a7fd
org.http4k	http4k-server-netty	4.34.0.0		8338ccd6abe7e98dc6d4c11bfaeb978a67befd42
org.http4k	http4k-server-netty	4.34.0.1		bdd27402a898fb63f05e0f717f0fa5b2bf697c5c
org.http4k	http4k-server-netty	4.34.0.2		ca8fea5270e2c8a4c2878a123dc6bf14b0fe98ff
org.http4k	http4k-server-netty	4.34.0.3		87f019c75bccf655048a06e4264b227e769d9152
org.http4k	http4k-server-netty	4.34.0.4		9334113cb50c965980d0b9beef4c50775bf61fce
org.http4k	http4k-server-netty	4.34.1.0		e2a1e7ec7b89f476af2c4ad57b10b76654b74923
org.http4k	http4k-server-netty	4.34.2.0		61867c2592011c9ea11ceffe35bf7942519b9f7c
org.http4k	http4k-server-netty	4.34.3.0		71d8fedaa217fc014d7ae699336cd53b5da0cd37
org.http4k	http4k-server-netty	4.34.3.1		b7075cd87344a1dc28c146d04b316aad6f8eb77c
org.http4k	http4k-server-netty	4.34.4.0		6a744b612d03dd7ecd3dce54ec366c35dcc814cd
org.http4k	http4k-server-netty	4.35.0.0		cdb8826514fc422e0287bba5243e90ab3afc3acb
org.http4k	http4k-server-netty	4.35.1.0		65a41a652a5a442749ea33f8900866919916aaf9
org.http4k	http4k-server-netty	4.35.2.0		5412c2e5cebb3317899bdb87f0e66cf4f9f9af4b
org.http4k	http4k-server-netty	4.35.3.0		d6eecf953b60534902473b1710ad648d51afea8c
org.http4k	http4k-server-netty	4.35.4.0		029ae61c57a57d12c73a8047aceee18da2c4cfb3
org.http4k	http4k-server-netty	4.36.0.0		96da582bb0b7b2aa860511ab1434c6b85d9d92b1
org.http4k	http4k-server-netty	4.37.0.0		0ccabd765a1f1fa0ca7dab9eda670ba44553f81c
org.http4k	http4k-server-netty	4.38.0.0		54a8ce47c0415af06683856455adc86bca137bc9
org.http4k	http4k-server-netty	4.38.0.1		9410e97b0617368b32e72c9f27e42388edbeef93
org.http4k	http4k-server-netty	4.39.0.0		6263533aa2649a081e7f73bf345c3e4f8af558b1
org.http4k	http4k-server-netty	4.4.0.0		94b0b1006721577d9e767988f05dfbe91f9d2e16
org.http4k	http4k-server-netty	4.4.0.1		12eb0d1b48fe7378930fcfdab396d66bdd397d0b
org.http4k	http4k-server-netty	4.4.1.0		362cfd10c07c49b24b4b3c041e3e1e6f8724f175
org.http4k	http4k-server-netty	4.4.2.0		abedecf446cbd0fad76e30596acf6f12e0267660
org.http4k	http4k-server-netty	4.40.0.0		c5b2b201613a76b3d8883ce9cf06ab1c256adc47
org.http4k	http4k-server-netty	4.40.1.0		986ce010e9117a49047ff11186cec270f5dcd5ab
org.http4k	http4k-server-netty	4.40.2.0		e483247b7cdee12ff8e566a26a3e126375cbcf12
org.http4k	http4k-server-netty	4.41.0.0		a9148b74a0c079b5716250ef8e9bc3ada4a8af37
org.http4k	http4k-server-netty	4.41.1.0		56923b2b25b4984fde947b10c206b1139387efa4
org.http4k	http4k-server-netty	4.41.1.1		0d33da630e05bbf0f55f86e2e2056623a68fdcfd
org.http4k	http4k-server-netty	4.41.2.0		be069edf0aa683fb17d0c80eafe02063f5cb3d4a
org.http4k	http4k-server-netty	4.41.3.0		60ff51d1dd0ab7d083ba7bfa869a8d1a1ca6ae5e
org.http4k	http4k-server-netty	4.41.4.0		5df7833799e67f913a51afec1848477e228ec135
org.http4k	http4k-server-netty	4.42.0.0		13239094b9612bfcd02cdc3a9ae0f2e08cf27464
org.http4k	http4k-server-netty	4.42.1.0		37003ce4e195a623cddf16d6548f7c68aa2b1ec7
org.http4k	http4k-server-netty	4.43.0.0		cde1beaf5ffa427f5717d16e7a4e1c224a708309
org.http4k	http4k-server-netty	4.43.1.0		fb997c61e7211cd83e5c7b94af9a0bca3735fb7f
org.http4k	http4k-server-netty	4.44.0.0		89b5e26b9c45523bef534bfd2ee38a5224968d74
org.http4k	http4k-server-netty	4.44.1.0		bbefc5773b7a6abce47821dd2ede378181890342
org.http4k	http4k-server-netty	4.45.0.0		9f72180f380909ef58f1043f9b3d5f49912a275f
org.http4k	http4k-server-netty	4.46.0.0		16674b509bcb7ce7295c931ee2c3f848d1b2c97f
org.http4k	http4k-server-netty	4.47.1.0		eba3e8ddb3b4409f3d2b09eebd1a1608342ab9dc
org.http4k	http4k-server-netty	4.47.2.0		2e4d61b76228dbe7197d73e3c459d3d7631a4bff
org.http4k	http4k-server-netty	4.48.0.0		1998728e9b4af58618fbb966953fd023a18c4e87
org.http4k	http4k-server-netty	4.48.2.0		f7a726073194c18f07599b189385d17a6ec18cf8
org.http4k	http4k-server-netty	4.5.0.0		43a90053d2780f9c8598872f992f35090a22789e
org.http4k	http4k-server-netty	4.5.0.1		7210c7938548f91a4d17299ee7b695c5c1d7fab5
org.http4k	http4k-server-netty	4.6.0.0		4e3335b91b9dba50ce2bacba867ab007eb99fba0
org.http4k	http4k-server-netty	4.7.0.0		bea66ead5e3254e269d5ad66d47afdfbc6911702
org.http4k	http4k-server-netty	4.7.0.1		5dd093aebd2f469f55d70f1b1deafe21f49036e7
org.http4k	http4k-server-netty	4.7.0.2		562b06a44d27a6d3c5a17e18956f6cca848bad86
org.http4k	http4k-server-netty	4.7.1.0		2fc6937618754c34d075d2bbf78267f5101b1ade
org.http4k	http4k-server-netty	4.8.0.0		a0a2847d2c4cc6dd6b43498267924b700a2448e9
org.http4k	http4k-server-netty	4.8.1.0		5db1a1de42316486f965aeba0d5669b237ebd3a0
org.http4k	http4k-server-netty	4.8.2.0		f29f3c632f469a3aa0ce32f727b131a5776bc9f6
org.http4k	http4k-server-netty	4.9.0.0		882a8575be06ae5bfffc8f0f2cd35671330eb5b2
org.http4k	http4k-server-netty	4.9.0.1		2c32e9ef249f95e5471d217912f7a0c7577ccaa6
org.http4k	http4k-server-netty	4.9.0.2		2088ef9ef098137e3dbc1551c163faf8dcfbfc41
org.http4k	http4k-server-netty	4.9.1.0		cfaa69920f7ba32356278d13fa652aa729b3e4d4
org.http4k	http4k-server-netty	4.9.10.0		52ac699aab95485f47e5c09c8131d89c5c287805
org.http4k	http4k-server-netty	4.9.2.0		863a59bc19df52a8add3e2e13fd7bad14d0c1b8b
org.http4k	http4k-server-netty	4.9.3.0		6d3fb6a72f69ac69120c340f3b2e751e3137bb96
org.http4k	http4k-server-netty	4.9.3.1		dbf6531aa72d654b0694fcb182e9f7fdc234f01d
org.http4k	http4k-server-netty	4.9.4.0		d9fe5cfeb72c04c143cfadfcb2bbc9835ca7d911
org.http4k	http4k-server-netty	4.9.5.0		a3a5ccb1fc8fc387a663cdf118d8e803463ba52d
org.http4k	http4k-server-netty	4.9.6.0		2076e210d0ad0804a0f0887c6afa3e142606b643
org.http4k	http4k-server-netty	4.9.7.0		633be461510c97adc46cdf95a84e3bae2dcc9826
org.http4k	http4k-server-netty	4.9.8.0		5e55da5bbd20eb7b2af9214905c18ed72618d9fc
org.http4k	http4k-server-netty	4.9.9.0		90f88a788d0530d3528299ad9802e3377b2e6c05
org.http4k	http4k-server-netty	5.0.0.0		f12583c1abbeea30beb6a7e3e502ae685f2ced31
org.http4k	http4k-server-netty	5.1.0.0		0be3f0f7d0b3173f8bae4bdb73d4b3d2a751a8c5
org.http4k	http4k-server-netty	5.1.1.0		f9c0ad261c4ae92109969c92544dfe5a57db8851
org.http4k	http4k-server-netty	5.1.1.1		d382d085bf875c00b7f6c13b19aea4a589c32088
org.http4k	http4k-server-netty	5.1.2.0		b4ff230b36462636674260de511a921e00c9791b
org.http4k	http4k-server-netty	5.1.2.1		476b59902d6778f3364522028d453537417d173c
org.http4k	http4k-server-netty	5.10.0.0		fcbf1d8b998919b8c7df6352abaa3c81a27b1bca
org.http4k	http4k-server-netty	5.10.1.0		64e3e455da27a1ae37bfde5cc5729c3e7df59326
org.http4k	http4k-server-netty	5.10.2.0		e531992f70ad4b1e9605f30514bb4a48a9a8a31c
org.http4k	http4k-server-netty	5.10.3.0		445809d189a00f95c4db3df6f270d8e63ed2a278
org.http4k	http4k-server-netty	5.10.4.0		632f683daf49a9b475bccaefa0ec1cd350c3fab7
org.http4k	http4k-server-netty	5.10.5.0		15a7efa1ffa6ad8e463ba90b4ebd97bd271533cd
org.http4k	http4k-server-netty	5.10.6.0		cb74d31f80b60e9201388a2e4c3b722990069354
org.http4k	http4k-server-netty	5.10.7.0		867f15ec65a53243818df76011375f14927875bf
