cn.com.jeeweb	jeeweb-minio	1.0.0		cebfc0a9825712ebd8fbf0a705825008e76298a3
org.dkpro.core	dkpro-core-api-ner-asl	1.11.0		fb55290acf2c2eb3cc1cd89d182490cff63899e5
org.dkpro.core	dkpro-core-api-ner-asl	1.11.1		a90ec53b3954e8f88aea2c14ae43f98d37e133d1
org.dkpro.core	dkpro-core-api-ner-asl	1.12.0		373b8dc8bc4b5f496a02bebf702219aee15a33b5
org.dkpro.core	dkpro-core-api-ner-asl	2.0.0		6b962bad97f0dd79b95887fe4df94831e8afc5de
org.dkpro.core	dkpro-core-api-ner-asl	2.1.0		884606ba3d684d1035a5e56e82a4199409e9414f
org.dkpro.core	dkpro-core-api-ner-asl	2.2.0		dfedf71edb1e88e0b8f9db65ef9a731be768aa62
org.dkpro.core	dkpro-core-api-ner-asl	2.3.0		133dcb223b744c90e0cabf002288e804ccd866a2
org.dkpro.core	dkpro-core-api-ner-asl	2.3.1		9f68d1924bb8c64754d6d1ad2a4148cbdc23f6af
org.dkpro.core	dkpro-core-api-ner-asl	2.4.0		f589d8aad839e39b7170216a0aaad2b51abd8e92
org.dkpro.core	dkpro-core-api-ner-asl	2.5.0		adcfc3f137f48f6482f534c21bfda7578720cd57
org.eclipse.jetty.websocket	websocket-core-common	10.0.0		15cddd445efe9a3a14cee102e4065b7ea1253d7f
org.eclipse.jetty.websocket	websocket-core-common	10.0.0.beta0		f4d6cddb61355f3417cce93d0c101122266e2462
org.eclipse.jetty.websocket	websocket-core-common	10.0.0.beta1		02cde3e698a4671b4404b9ecae3ca5005de31a43
org.eclipse.jetty.websocket	websocket-core-common	10.0.0.beta2		c7d0e8d2a1e66dd5cf84f8e3994b58864421bc88
org.eclipse.jetty.websocket	websocket-core-common	10.0.0.beta3		e32a704fc802c58961b18eb92cc42423d9d9fbf6
org.eclipse.jetty.websocket	websocket-core-common	10.0.1		4deeccce4a78cba74899869ea84bf9fbff154451
org.eclipse.jetty.websocket	websocket-core-common	10.0.10		862d77b0cf6c1e67d1d8400461a6116860268e5c
org.eclipse.jetty.websocket	websocket-core-common	10.0.11		759d4bb3c335403f8d2d7fb1050cb06be72d7695
org.eclipse.jetty.websocket	websocket-core-common	10.0.12		9d74e36e68e3fb234e5c312b43c5d3f566acf8a1
org.eclipse.jetty.websocket	websocket-core-common	10.0.13		2a2456510f4cfcbe50c15395cbd685fae89117d2
org.eclipse.jetty.websocket	websocket-core-common	10.0.14		e5c01e8a37b9173a7761831b34e1947b8b691f62
org.eclipse.jetty.websocket	websocket-core-common	10.0.15		9ab1e017bfb1a5dfdea8945cb5ba867c4ade8d33
org.eclipse.jetty.websocket	websocket-core-common	10.0.16		eb4d7ac6a007243fc2bae6b297766d27231f6a3c
org.eclipse.jetty.websocket	websocket-core-common	10.0.17		daf228c723b565f6b9cb19ab6d1c6f7302213ff4
org.eclipse.jetty.websocket	websocket-core-common	10.0.18		fd41341795ee70fc713d9c65b41be6d7a90b020b
org.eclipse.jetty.websocket	websocket-core-common	10.0.19		3341935c30184e52b070597f7e858c5e34f81343
org.eclipse.jetty.websocket	websocket-core-common	10.0.2		b1f586bb509acaa5a2ef95d4e3a5bd76cb1f2404
org.eclipse.jetty.websocket	websocket-core-common	10.0.20		d61f637f6b966b4e7d5670e8339ab78a529b9e92
org.eclipse.jetty.websocket	websocket-core-common	10.0.21		f83afc471f2c5a6de367f48908c924dee41b7654
org.eclipse.jetty.websocket	websocket-core-common	10.0.22		26142e25eeba4c83e9acb3afb7a9bb3ea6e1652a
org.eclipse.jetty.websocket	websocket-core-common	10.0.23		2f17d0a955af1eb104077d9b265423f4939ecf90
org.eclipse.jetty.websocket	websocket-core-common	10.0.24		62ec045539829a9eac23c7c4a8519306818ca34e
org.eclipse.jetty.websocket	websocket-core-common	10.0.25		86d3c25d2d0164f2455c4a72db6ac68bb9d23b04
org.eclipse.jetty.websocket	websocket-core-common	10.0.3		e0df3c4395c23c285c2ef1089dbdbbff6f0fa355
org.eclipse.jetty.websocket	websocket-core-common	10.0.4		43816915f1e027517b6ca1d9672095eaf5aea1fd
org.eclipse.jetty.websocket	websocket-core-common	10.0.5		3d6be0f5a5d12bb4d3349dc8f2bc57f3828bb20e
org.eclipse.jetty.websocket	websocket-core-common	10.0.6		a0d130066c4a2869245873b071074aa738094ef5
org.eclipse.jetty.websocket	websocket-core-common	10.0.7		265b21c4a475e8eb215b54fae30e1f2a21e4063a
org.eclipse.jetty.websocket	websocket-core-common	10.0.8		3e784422980247ef57a9970136d90c0d70c218d4
org.eclipse.jetty.websocket	websocket-core-common	10.0.9		306a3d29027f57c235365b0467ebecdb56485728
org.eclipse.jetty.websocket	websocket-core-common	11.0.0		a367421e760f49d5b1938be07e7ab42e21bd5509
org.eclipse.jetty.websocket	websocket-core-common	11.0.0-alpha0		a5894e777295d505e2440b4b5176fc677f5f3bd9
org.eclipse.jetty.websocket	websocket-core-common	11.0.0.beta1		fc69ea71d244822b9003992f7901f4d4609a6372
org.eclipse.jetty.websocket	websocket-core-common	11.0.0.beta2		dd393e001fe418fb2c63c22adefb30cac0dfefae
org.eclipse.jetty.websocket	websocket-core-common	11.0.0.beta3		c5ee3c80057414bb41640d955302c7ccd7625e1d
org.eclipse.jetty.websocket	websocket-core-common	11.0.1		c75c5abc34ab33d14f29fe4474561fbe961cbf99
org.eclipse.jetty.websocket	websocket-core-common	11.0.10		34aeb27546b5e836179113482d262229ad2fe043
org.eclipse.jetty.websocket	websocket-core-common	11.0.11		629c86b7163fa71427c3a900103f7fe4d3490a45
org.eclipse.jetty.websocket	websocket-core-common	11.0.12		a0d5655ca73355ecbb17357814d1ce1cbd4a8e40
org.eclipse.jetty.websocket	websocket-core-common	11.0.13		8062cb935c6c96627479aee27b397155239d2cbc
org.eclipse.jetty.websocket	websocket-core-common	11.0.14		392051d03062682a528e3d703adfa9f4eca832e2
org.eclipse.jetty.websocket	websocket-core-common	11.0.15		84dc1b8cc2f36f7c7113dd9247d17ab3f842c132
org.eclipse.jetty.websocket	websocket-core-common	11.0.16		f05cfa27194bf30389e3462ef8436b0d8b49e9d5
org.eclipse.jetty.websocket	websocket-core-common	11.0.17		a92d0e95ae3690f3f0ce0178ace9da979429e7e0
org.eclipse.jetty.websocket	websocket-core-common	11.0.18		aa60beb433da39167ee665bdae6aabdd0ac7db51
org.eclipse.jetty.websocket	websocket-core-common	11.0.19		5c89d14ac3748e87c0c9f8d33711ad3ee5f5410c
org.eclipse.jetty.websocket	websocket-core-common	11.0.2		24dcf068a59ce2a6a5bb423351ed9dac9bb350d5
org.eclipse.jetty.websocket	websocket-core-common	11.0.20		88795d13078a5f60958fe9cedd9eec3446bfad82
org.eclipse.jetty.websocket	websocket-core-common	11.0.21		e6592bc2291d39f4eb68f2996438849d9a538bed
org.eclipse.jetty.websocket	websocket-core-common	11.0.22		43b6be17cc8b017e51374d5009379b84bae71783
org.eclipse.jetty.websocket	websocket-core-common	11.0.23		36852608e0a0293936be1d18ae72ff3be4c92b16
org.eclipse.jetty.websocket	websocket-core-common	11.0.24		3ae76438bf66f2836e6c7cbe140c2a6eea9b9ed3
org.eclipse.jetty.websocket	websocket-core-common	11.0.25		858d3ca207eee79f4844b33971eee0a58657e532
org.eclipse.jetty.websocket	websocket-core-common	11.0.3		b7f09823f0846fc3de7247ed2d051eca4da83ee7
org.eclipse.jetty.websocket	websocket-core-common	11.0.4		ebe7f8ac6534e7d4f744bb6292036076fe146488
org.eclipse.jetty.websocket	websocket-core-common	11.0.5		fa12f5b3cb2d23b5e95ecc427c7ae96f88e7d67a
org.eclipse.jetty.websocket	websocket-core-common	11.0.6		4297fd2b8cd48778b5458250981200a073b7a053
org.eclipse.jetty.websocket	websocket-core-common	11.0.7		3061a050a6a472fb2424f0fe2e2dd68480484cf6
org.eclipse.jetty.websocket	websocket-core-common	11.0.8		aec1abf7e9d365985bf69c0b6923484d5927c2ef
org.eclipse.jetty.websocket	websocket-core-common	11.0.9		44426e40395a99349d69455a491f9418157885ed
org.hnau	logging	1.0.0		3347b7789a7f46aea792c45c0cf1f57285f65e6e
org.hnau	logging	1.0.1		2b1cdf0a05eb44659e68992a78dedfc0093b5cdd
org.hnau	logging	1.0.2		d073753b146df1ec5fdc4d0a86d80529d7cafefb
org.hnau	logging	1.0.3		e7c3b866ec9763163f66837903a0855a77f46f10
org.microbean	microbean-service-broker-api	2.13.0-alpha1		4021ffbec9fa5b6e95189ff9a318572caf5774f2
org.microbean	microbean-service-broker-api	2.13.0-alpha2		247cc3af6441d34fb15c65ccfe3dbe25e7b150b9
org.microbean	microbean-service-broker-api	2.13.0-alpha3		ba73d7840602e6e2f355529ec1f7710db6cb4743
org.mvnpm	source-list-map	0.1.8		be46dcc55239b12967e7c14efce4bb4ef4969b31
org.mvnpm	source-list-map	2.0.1		5f25e4609a1c8aa4164f706c0950a5c22234a3b9
org.mvnpm.at.restart	context	2.1.4		c1be6334b8ee18fbdad79513718641850824ae66
org.mvnpm.at.types	d3-queue	3.0.10		f763e2fb5752bc340119bbd53f2a67088054cbf3
org.mvnpm.at.types	d3-queue	3.0.8		6db8dc97359ff745a7aff4377a9f36daaf66223c
org.robokind	org.robokind.extern.utils.messaging	0.8.2		4ccacb9866d3a4e5a8421cbe1a6a1675bacc89bc
org.robokind	org.robokind.extern.utils.messaging	0.8.3		453022f9396a3f65a8f315128a13122f2508f1a6
org.robokind	org.robokind.extern.utils.messaging	0.8.4		1a21cd5c95250165fc90f0a03bad4f74587dc9bc
org.robokind	org.robokind.extern.utils.messaging	0.8.5		dfd50a843e62cdd9c69b050e5e380b1af10aadd9
org.robokind	org.robokind.extern.utils.messaging	0.8.6		4a4137952353ddfedd5b6967062ada209fc220b9
org.robokind	org.robokind.extern.utils.messaging	0.8.7		2eda81a0fb83584f21f993399f32828f999d8d7f
org.robokind	org.robokind.extern.utils.messaging	0.8.9		1fc8600282b114574ec51583aa5b1e125cde1681
org.robokind	org.robokind.extern.utils.messaging	0.8.9.1		aa1c1feefba9483c8345d208b65e2c46b9e1c182
org.robokind	org.robokind.extern.utils.messaging	0.8.9.2		4b7c1f8a677e6eb725d26bfe1fe19ecfa75bc9c4
org.robokind	org.robokind.extern.utils.messaging	0.9.0		49bb3854cf3b7d379068ad079b6cfe2abe06c5ea
org.robokind	org.robokind.extern.utils.messaging	0.9.1		e8bb1ba6dfcb37177a002e467d7a7ac83f65e994
org.robokind	org.robokind.extern.utils.messaging	0.9.2		30d29511912fb9a21b0cd950afe4435f48951c36
org.robokind	org.robokind.extern.utils.messaging	0.9.3		48bcbd6592d4c7a8725e3fb01899973e22e887a9
org.robokind	org.robokind.extern.utils.messaging	0.9.4		d4412eab7892c9b89affd01475c7516de161053b
org.scala-sbt	incrementalcompiler-classfile_2.11	0.1.0-M1		b4488630749c8e06f37b930237afde7e8e2bcc2f
org.scala-sbt	incrementalcompiler-classfile_2.11	0.1.0-M2		1aa6357862a294bf8dfe4734f2da07f07b2c10c8
org.scala-sbt	incrementalcompiler-classfile_2.11	0.1.0-M3		9d7aabbb2d66bb45d92716624f993495439cdb56
org.springframework.ai	spring-ai-mongodb-atlas-store-spring-boot-starter	1.0.0-M5		47d0c3b501fb0f3068a5d16d0847dfd3f248d6d0
org.springframework.ai	spring-ai-mongodb-atlas-store-spring-boot-starter	1.0.0-M6		d187d6290bdc9d829e82ad90264110e65b3ad445
org.wamblee	wamblee-security	0.2.1		6a53857f063e665e5b423a2f3f9c5c4b85e9393d
org.wamblee	wamblee-security	0.2.2		N/A
org.wamblee	wamblee-security	0.2.3		N/A
org.wamblee	wamblee-security	0.2.4		N/A
org.wamblee	wamblee-security	0.3		N/A
org.wamblee	wamblee-security	0.4		N/A
org.wamblee	wamblee-security	0.4.1		N/A
org.wamblee	wamblee-security	0.5		N/A
org.wamblee	wamblee-security	0.6		N/A
org.wamblee	wamblee-security	0.7		N/A
org.wamblee	wamblee-security	0.8		N/A
org.webjars.npm	kie-tools__dmn-marshaller	0.32.0		4afe41b5b5d600fd95a91d38408acb358be572f2
org.wildfly.swarm.testsuite	testsuite-microprofile-jwt	2018.5.0		866023209cd4e3d2980ba93cd49799e3814937ae
org.xipki.tk	audit-syslog	2.3.0		71e28e85e463e731b55d41d845bb4e73a2e283cf
org.xipki.tk	audit-syslog	3.0.0		f8fcb3ecd622dd6a5d149b28b9d49c970dd122fe
ru.testit	testit-java-commons	0.1		b2b7aa044e42862ae8b48e6d61e2a4c1b87c7417
ru.testit	testit-java-commons	0.1.1		49bd09b006500db0351e1a3819d82d0cb59b53df
ru.testit	testit-java-commons	0.1.2		42b120fbaa143460ba3d4d370c449b31c4343f76
ru.testit	testit-java-commons	0.2		1d1d27e4d8c56a1a85a6fc0743dfb6a388634da1
ru.testit	testit-java-commons	0.2.1		3feb527236b8adaf37ba9a7fe61ea93438946274
ru.testit	testit-java-commons	0.2.2		3a54662f7da875f0866a4ed08b10598cb31caccf
ru.testit	testit-java-commons	1.0.0		aca37b0d58d0066b9720ffed3ac5992a1d619228
ru.testit	testit-java-commons	1.1.0		ddff450bc9c5d5de4942fffa699bc7af79a18d2d
ru.testit	testit-java-commons	1.1.1		e0dc4544ba1f873a17a052e61a65ce55386e21a1
ru.testit	testit-java-commons	1.1.2		1376bf059c9426079d726ba44505516c260c5f80
ru.testit	testit-java-commons	1.1.3		68e5eb0e00c864f1ba43396a798633a9048966f1
ru.testit	testit-java-commons	1.1.4		3276eba9c8515258ded80bc068f1bcaeefc1557f
ru.testit	testit-java-commons	1.1.5		5ad65cef2c2cf9738809f52818f319599022259f
ru.testit	testit-java-commons	1.1.6		99dfdc7751913e37f841aa8da74e171c1ff8f93f
ru.testit	testit-java-commons	1.1.7		c7fd9825d6d815d40c302c466c850040b56606db
ru.testit	testit-java-commons	1.1.8		0157939438ef87a4084e1ea96ee34bcdb945fd91
ru.testit	testit-java-commons	1.1.9		5377325d1697124c2db1e86f691255b2d9e0b3fa
ru.testit	testit-java-commons	1.2.0		8ea1e50b5d92f4e20839961459b4e0d6c2c78a05
ru.testit	testit-java-commons	1.2.1		b77febaf836847a4e9c228062b29d97128530dcc
ru.testit	testit-java-commons	1.2.2		7ac397619c0e998051e782ee7d1ffac3e008c56d
ru.testit	testit-java-commons	1.2.3		6de844c938f491d9e5106b4628af5b3646153cb9
ru.testit	testit-java-commons	1.2.4		99e828c19cbdba08481dc93c1ff5da4fb52c69d0
ru.testit	testit-java-commons	1.2.5		4b18c9801a6567406b7a115c8c01dc48e714ce6f
ru.testit	testit-java-commons	1.3.0		f3a713fa823dae490253a5bcfdb61305fdee0051
ru.testit	testit-java-commons	1.3.1		bd2a491c99a27a4d3697e2abbde4b4fbddba45a2
ru.testit	testit-java-commons	1.3.2		6247dacdcdad60a8456421d726a4690af3f71a95
ru.testit	testit-java-commons	1.3.3		c2aaa12defb1eb8cadeac7a806c8a0f5aab1c36d
ru.testit	testit-java-commons	1.3.4		4416a7284d9dea6169d3808cf136297957b3f46c
ru.testit	testit-java-commons	1.3.5		365b6c035cbe648992d7d3a76f5f23eb37cfc68f
ru.testit	testit-java-commons	1.3.6		e5d35b2f5facce92fadc3626d0b23ddb46fe2126
ru.testit	testit-java-commons	1.3.7		fad28a50eb600b8afe760477f32493feebd8c6d5
ru.testit	testit-java-commons	1.3.8		4e3b92dfdf3804773b53c30eda2ee76500d50451
ru.testit	testit-java-commons	1.4.0		5e83aba13b530b0031cbfb173692b0d15e1269c3
ru.testit	testit-java-commons	1.4.1		9e917816a9f0c4c161fcbfb77d93e05706bd62c9
ru.testit	testit-java-commons	1.5.0		9d71f10775387740537a8db9a6676018ac8b1149
ru.testit	testit-java-commons	1.5.1		74ed605bcf668430e924b503c8a1dc042243fdfa
ru.testit	testit-java-commons	1.5.2		3bc1b5ab941392b845104a3ccf364e27891ec2d6
ru.testit	testit-java-commons	1.5.3		df1a18283b337b5ead275e4ff35230829b9437af
ru.testit	testit-java-commons	1.6.0		d3ad49c71327464d06d4be3b6e6c2372f54fcc59
ru.testit	testit-java-commons	1.6.1		8445c5b3299cce9c46f30e32bdc1d45448709918
ru.testit	testit-java-commons	2.1.0		6992fcd3b65df60d1a60e901e5db91b747ee6b67
ru.testit	testit-java-commons	2.2.0		32e74a71db9efb1dcbbbaaa4e453fc015a34edf5
ru.testit	testit-java-commons	2.2.1		8ec24783195ab3c73fa4638051faf4a8fbdadd4d
ru.testit	testit-java-commons	2.2.10		eb30db18cbe9164c274ffde79d3a68c31f37cc98
ru.testit	testit-java-commons	2.2.2		e20df186f0ebe894bd7bf4ba03f8666c48857881
ru.testit	testit-java-commons	2.2.3		3557c0061471a6753c3b4795912f0793d5cada35
ru.testit	testit-java-commons	2.2.4		624a45039c4f55a1e66d8b54645a188d3d4d9728
ru.testit	testit-java-commons	2.2.5		d699abfa0e7855a79064c9b13ad2df43cafd5c5f
ru.testit	testit-java-commons	2.2.6		51edd0ae63b03014842fe57e2eb46f87288896d6
ru.testit	testit-java-commons	2.2.7		d5130d2a1416078acd891d8fe696c3e5b095503e
ru.testit	testit-java-commons	2.2.9		bcfa088f5f5f1dd141827a77e96e250abf07b9ad
ru.testit	testit-java-commons	2.3.0		e55cf0fc61e85375f7e3cd31d705b7225e1e2e8e
ru.testit	testit-java-commons	2.3.1		e9b44a978cea31929113e8ee9e473f620054e710
ru.testit	testit-java-commons	2.3.2		3f0fd543b600dfc5b5218b953f841dc172a3fd65
ru.testit	testit-java-commons	2.3.3		8fd293ade46159873a013d64849fc802ec480cd6
ru.testit	testit-java-commons	2.3.4		13420405477b098c0c2f56f2e9819b7d86692ece
ru.testit	testit-java-commons	2.3.5		cfa67c26f0d762dd9d6e081492ed996d04a7f5e5
ru.testit	testit-java-commons	2.3.6		2e48b1c30ec9d1037f27e6c64867cbee0d0c6fd7
ru.testit	testit-java-commons	2.3.7		f5830968590b4b09a4d0636f64b5d0454e0b9473
ru.testit	testit-java-commons	2.3.8		e616969256c0f9bdb2663871e306e5bdad7a7ef0
ru.testit	testit-java-commons	2.4.0		40b59050c200066c9409db262f39cbcd1a4a25d0
ru.testit	testit-java-commons	2.4.1		85f7f2e3a71bf0051a3b620b0edbde0c500f43bb
ru.testit	testit-java-commons	2.4.2		6f3047a0dd20341b22ae67724ef29db592daec30
ru.testit	testit-java-commons	2.4.3		b42bd475170dcb9346d19cc356c9fdd17e5b1c64
ru.testit	testit-java-commons	2.5.0		88ca21752099ab230f8f446ed7a3529c575ac2a6
ru.testit	testit-java-commons	2.5.1		30a5382a279946c0783a883f65d484f5db3a031c
ru.testit	testit-java-commons	2.5.2		89a7ef80654f60385d5bd36472ba8727d8ddcc9c
ru.testit	testit-java-commons	2.6.0-TMS-CLOUD		3d625006e549595f4cb2ff55b3d17e98b0377d67
ru.testit	testit-java-commons	2.6.1-TMS-CLOUD		c2912e89e70fff69b894981a8db989f93140d196
ru.testit	testit-java-commons	2.6.2-TMS-5.3		f3e8ea50aa5a4d7424ddb58dff64d259d2a26b78
sh.almond.tmp.ammonite	ammonite-runtime_2.13.6	3.0.0-M0-36-8856669f		c923d038ce5a1fdd5c163a6ddc600c3bd932a4c1
sh.almond.tmp.ammonite	ammonite-runtime_2.13.6	3.0.0-M0-38-dd60a0b5		9c8abae1b8dc43d7ddca5a2deb237470128712c7
sh.almond.tmp.ammonite	ammonite-runtime_2.13.6	3.0.0-M0-39-72f519a6		5d1de378643b490d8a37c950519ed877a1c2eebe
sh.almond.tmp.ammonite	ammonite-runtime_2.13.6	3.0.0-M0-40-d95c3b3d		f3ee86ab66b6adf4fc0e3b3220f2b386be9f15f1
sh.almond.tmp.ammonite	ammonite-runtime_2.13.6	3.0.0-M0-41-26a93d9c		bb79013226dfdb6d4e0370b7af7642fff7c39a50
sh.almond.tmp.ammonite	ammonite-runtime_2.13.6	3.0.0-M0-42-a9b51919		db53060a7395025e0b552f4174cccf3044bca974
sh.almond.tmp.ammonite	ammonite-runtime_2.13.6	3.0.0-M0-44-1f535bd1		dd0b95caaa674505cca08c2e059da37ec9f7df7a
sh.almond.tmp.ammonite	ammonite-runtime_2.13.6	3.0.0-M0-45-9c598c7c		614439fb849bb0b8bf35a0d82c443d93c5264a99
sh.almond.tmp.ammonite	ammonite-runtime_2.13.6	3.0.0-M0-48-6c09dd71		6a0b53d52ee813df3b52a115f52310a47df6f872
sh.almond.tmp.ammonite	ammonite-runtime_2.13.6	3.0.0-M0-49-82b3e605		ea7f7376ec7aff4cd78aa1d8ca5a5e872ae338f5
sh.almond.tmp.ammonite	ammonite-runtime_2.13.6	3.0.0-M0-50-9a35e1dd		e8592777611d4805381dde0991aa9e3ffd9f39b8
sh.almond.tmp.ammonite	ammonite-runtime_2.13.6	3.0.0-M0-50-f03f2d82		1c8b5b97b6edde8c69cd8ee034693f8993771f16
sh.almond.tmp.ammonite	ammonite-runtime_2.13.6	3.0.0-M0-58-8d00463c		44d79157df850a795eb9442c2b31bfaf4393ac16
sh.almond.tmp.ammonite	ammonite-runtime_2.13.6	3.0.0-M0-67-83057fea		622449aefaa9a8d84c63223f6f1d111dbf1edbf0
sh.almond.tmp.ammonite	ammonite-runtime_2.13.6	3.0.0-M0-67-fcfedca6		6aa42535bad6fea52661c8f65e9dea48d959adf1
software.amazon.awssdk	http-auth-aws-crt	2.21.0		5afa40bb99dcfbdf30a22c80af55c43e8b80edc2
software.amazon.awssdk	http-auth-aws-crt	2.21.1		78d5d9b609b82aa30647557bfbbde74c8d1132d2
software.amazon.awssdk	http-auth-aws-crt	2.21.10		3f6da5576dd814263d8b7c38426119e0bdc131f4
software.amazon.awssdk	http-auth-aws-crt	2.21.11		07d9db87a7895e4f7f64c3b5d234c36cef265425
software.amazon.awssdk	http-auth-aws-crt	2.21.12		12fcd466b84331dc28eb08173c012112d1c08a60
software.amazon.awssdk	http-auth-aws-crt	2.21.13		12f0d47a95ef8e28b27acf0661c81e45882d1197
software.amazon.awssdk	http-auth-aws-crt	2.21.14		231325dbbbabde67a670d1fba40d4dd1b95bd4fb
software.amazon.awssdk	http-auth-aws-crt	2.21.15		10e4d45d0ae4262e1f6b61e48a56e39e2e8b7ee8
software.amazon.awssdk	http-auth-aws-crt	2.21.16		385a472205636f3c536f26f5c477ea8e270346ac
software.amazon.awssdk	http-auth-aws-crt	2.21.17		9bfd9edf3a50beb6a379cf9df1fcf5d9bad4f92a
software.amazon.awssdk	http-auth-aws-crt	2.21.18		43dca04b9b7d9d1cef814100b91c996e55214b2d
software.amazon.awssdk	http-auth-aws-crt	2.21.19		7ea5fe35e73d83c9de72f8a04085163eff018724
software.amazon.awssdk	http-auth-aws-crt	2.21.2		d928426f9efd1c57f897c7728147c2224f2fe1b9
software.amazon.awssdk	http-auth-aws-crt	2.21.20		646e6300494fb5e0aefb62260e22df3ccefcc453
software.amazon.awssdk	http-auth-aws-crt	2.21.21		594767ed43203cdc3d890e1fe2141cb367a4db5f
software.amazon.awssdk	http-auth-aws-crt	2.21.22		ed6697db3d422259aeeb9750de73d143921f0db2
software.amazon.awssdk	http-auth-aws-crt	2.21.23		0268f5dc8d7e005419b44714731985962f6f6597
software.amazon.awssdk	http-auth-aws-crt	2.21.24		a9f55ae73bebdb29791d7d453c7d1349f87cb3f3
software.amazon.awssdk	http-auth-aws-crt	2.21.25		f6a4d827f880a41fb9c6dafec1ff7909494b5804
software.amazon.awssdk	http-auth-aws-crt	2.21.26		6a9eb2205e5e88aec92cc7a6ba2aa2e6af1e86d6
software.amazon.awssdk	http-auth-aws-crt	2.21.27		a34b2ef3d4b4248b7df4b09b28a232bfc36dfc2f
software.amazon.awssdk	http-auth-aws-crt	2.21.28		b1d339d61dd4a2188a9dc1b835c0de64b78e8efe
software.amazon.awssdk	http-auth-aws-crt	2.21.29		9aba028b5cbd5e53a200d7c798bf8c322368c541
software.amazon.awssdk	http-auth-aws-crt	2.21.3		4fb46245611dc7f1bd3f47a003e0f078ac9c8600
software.amazon.awssdk	http-auth-aws-crt	2.21.30		c590bf0d06387522eb556354eef1766fec175171
software.amazon.awssdk	http-auth-aws-crt	2.21.31		2948fa2c87f5386842f7122c1dd6c08ba6fb48fd
software.amazon.awssdk	http-auth-aws-crt	2.21.32		180a5f2f2c85810a1d2aba69d847a1e1984ce95b
software.amazon.awssdk	http-auth-aws-crt	2.21.33		a41d40f3eb726aa66684376abc6819e53e2abb42
software.amazon.awssdk	http-auth-aws-crt	2.21.34		61cfa19d620d43a8523cee39f1d7f6921efc8f9d
software.amazon.awssdk	http-auth-aws-crt	2.21.35		433423b0e9e69b50e7ded82ee605b7a33c4ba6fb
software.amazon.awssdk	http-auth-aws-crt	2.21.36		3d01a583e5c91ed2e4b0306f4d78768c8bfdd587
software.amazon.awssdk	http-auth-aws-crt	2.21.37		5c47dd06efd1a7ade058ccc629a244eb99817412
software.amazon.awssdk	http-auth-aws-crt	2.21.38		6d60a8ebe6b57804971b4485280cd7011ef489a8
software.amazon.awssdk	http-auth-aws-crt	2.21.39		82696e9781a94f04b1963345253cbe5e28c831bd
software.amazon.awssdk	http-auth-aws-crt	2.21.4		be88b0a1bc095ed28b94b3bfc8bdb9b162d679e7
software.amazon.awssdk	http-auth-aws-crt	2.21.40		04ee90c53327d719d5a4a9dd041086bfcca19d83
software.amazon.awssdk	http-auth-aws-crt	2.21.41		708b76f74a08bf053a0679a64e728d5e3a42fb85
software.amazon.awssdk	http-auth-aws-crt	2.21.42		5a15a1543e25bd5991255cfadb42d95696c39c79
software.amazon.awssdk	http-auth-aws-crt	2.21.43		8b1649a5909a14fb71339988509be6c33d062a2f
software.amazon.awssdk	http-auth-aws-crt	2.21.44		849c66822f44f0739007c3407b977b803c618784
software.amazon.awssdk	http-auth-aws-crt	2.21.45		6a02271a50d58f8d0ffb6ac0fdaff667c89fec42
software.amazon.awssdk	http-auth-aws-crt	2.21.46		9b1822c4f0749dbca1c9324c4b768ecfafe12e08
software.amazon.awssdk	http-auth-aws-crt	2.21.5		aebc5e93bf1a3cf6a9a91e9d32c38839d79015e1
software.amazon.awssdk	http-auth-aws-crt	2.21.6		87df899006eae9c9d379f299898bb27e6962a79c
software.amazon.awssdk	http-auth-aws-crt	2.21.7		f253f5ac1175e94a955a0ef7686664237546f995
software.amazon.awssdk	http-auth-aws-crt	2.21.8		abee9fd607f66409df9c385277362c2941cb82ad
software.amazon.awssdk	http-auth-aws-crt	2.21.9		faa194919a8e3221387ec4a920054a2decffa006
software.amazon.awssdk	http-auth-aws-crt	2.22.0		38b3e1c2ac78010749e940e7d62577eba8d1b44b
software.amazon.awssdk	http-auth-aws-crt	2.22.1		d6de6b91ef1256867d52643d621f47471991a3f7
software.amazon.awssdk	http-auth-aws-crt	2.22.10		73cafb0da95d14785cd3e525efe7704764218288
software.amazon.awssdk	http-auth-aws-crt	2.22.11		b6020ec5d7688168c12ebb67d10117bcd35c0479
software.amazon.awssdk	http-auth-aws-crt	2.22.12		d7a0acc3f3b3feafc7dc48c19d5bb39ed823022d
software.amazon.awssdk	http-auth-aws-crt	2.22.13		b1d809f35f262a91365dae925e1cd39e21a5c8e7
software.amazon.awssdk	http-auth-aws-crt	2.22.2		443d3f2f2efcfc0aee4eb09ae85b83dea578e5a0
software.amazon.awssdk	http-auth-aws-crt	2.22.3		3bce90439da99dccfed4c8681d9ba367d75e184a
software.amazon.awssdk	http-auth-aws-crt	2.22.4		8d9828f6b6a77b975e0e6e1865443557038350e9
software.amazon.awssdk	http-auth-aws-crt	2.22.5		105fd0677f837b2e6df86aae3612cd5236650365
software.amazon.awssdk	http-auth-aws-crt	2.22.6		e59707159f2c14b0fc7dada19c24ac3c865e31fb
software.amazon.awssdk	http-auth-aws-crt	2.22.7		7d0fbab622e40da653843d14125708a9515b49aa
