au.net.causal.shoelaces	shoelaces-apphome-integration-tests-standalone	2.0		N/A
software.amazon.awssdk	apigateway	2.30.1		b7ce6b6a0c706735115d86d4df0ed71a5c52859b
software.amazon.awssdk	apigateway	2.30.10		8853ed6cc8a7700b3e08a433b0398d59424ce913
software.amazon.awssdk	apigateway	2.30.11		1aae210285d8e64267253ffdb7e9ed07fa328b45
software.amazon.awssdk	apigateway	2.30.12		eddf84906270f2939c49ee431b62d4e1c4181db8
software.amazon.awssdk	apigateway	2.30.13		3cb33266915b446426d34bf21ffb9b6a48a406f5
software.amazon.awssdk	apigateway	2.30.14		e1dcacac864b95872a788424f11c9756d4a2c08d
software.amazon.awssdk	apigateway	2.30.15		4a1ff9de8704ee28dc067f116436fe65657a5027
software.amazon.awssdk	apigateway	2.30.16		25008453ada50021e78c41b3eb1d73608ba9cd7c
software.amazon.awssdk	apigateway	2.30.17		f232dc32864b20273787690f072236fbc9cab8c5
software.amazon.awssdk	apigateway	2.30.18		103303930580d1289b997f93ac4c595edbf9cb16
software.amazon.awssdk	apigateway	2.30.19		6521785c9bd96800378bb056336bdf173cfb9327
software.amazon.awssdk	apigateway	2.30.2		b25a4c301cd6733b2746ae2970d49defc83ec49f
software.amazon.awssdk	apigateway	2.30.20		c5b7813b5e078e3317da617ca8e7e114f11fa9ba
software.amazon.awssdk	apigateway	2.30.21		3406cd67b1e939225cbc67d85895854e2d537293
software.amazon.awssdk	apigateway	2.30.22		28588a61fed8339e78e3dd73f263337f2ffc793f
software.amazon.awssdk	apigateway	2.30.23		39772ea983929ee118c131dfcc09af88166afaf6
software.amazon.awssdk	apigateway	2.30.24		ea1a4afe1aca1c625d13e5fd90097ca2644430bf
software.amazon.awssdk	apigateway	2.30.25		1649ec2de9b9e9a58433446d09822f237ca788f9
software.amazon.awssdk	apigateway	2.30.26		da558d10b9bd954de6c877d0fcaffc18c11f8228
software.amazon.awssdk	apigateway	2.30.27		97642ae128c160c46f217866d84c02680392aa92
software.amazon.awssdk	apigateway	2.30.28		123757e991302a1db529dadc89c398a7512e1572
software.amazon.awssdk	apigateway	2.30.29		d097db9bcce4d9796729a32992128695dc101447
software.amazon.awssdk	apigateway	2.30.3		875fbe3d68d2cca109f0526cf844fcc223e05423
software.amazon.awssdk	apigateway	2.30.30		35442ffb61b6778ac93cb02fdb4d5179e50f69ba
software.amazon.awssdk	apigateway	2.30.31		4bf2c80e890a626130c6eb3ed6a57240839d43eb
software.amazon.awssdk	apigateway	2.30.32		f8cbe66a329518766e9f36d19db2470ac9f959bc
software.amazon.awssdk	apigateway	2.30.33		835a237a00b3de988ecdcecdb768a34d8218ee0f
software.amazon.awssdk	apigateway	2.30.34		74bc689ca7e3e590e882c43f06963f80c2969488
software.amazon.awssdk	apigateway	2.30.35		7a12a9bf3fcb3d643cf3856e79d1fd240d672c93
software.amazon.awssdk	apigateway	2.30.36		2f017cbb19f7e559de90b038352761b6a101b881
software.amazon.awssdk	apigateway	2.30.37		306abc05de01f8caffe2803ac14cfaceeca6dbda
software.amazon.awssdk	apigateway	2.30.38		5fd2dd2282f1a706f9b44d24e292e3716b82759b
software.amazon.awssdk	apigateway	2.30.4		4ffa373bddfcda6fbfbf59c1c742c57ceef62a38
software.amazon.awssdk	apigateway	2.30.5		65c86c0dc16c989e4b4c8a3ff673fd2f0cab1469
software.amazon.awssdk	apigateway	2.30.6		c705ac1f37daf4e1f7795fec0b5c54e07e885818
software.amazon.awssdk	apigateway	2.30.7		3bbc74c04d1db9a9f158fc3e44fe0ca4278a7abb
software.amazon.awssdk	apigateway	2.30.8		88c5b029ada3cb6c9bc08f7657997c6db331ab23
software.amazon.awssdk	apigateway	2.30.9		2d11e1f8d7cd9feed283bee37a1f6184451d544f
software.amazon.awssdk	apigateway	2.31.0		b54c8702529a7f5405d4719b1714c5e1f083ecc9
software.amazon.awssdk	apigateway	2.31.1		e17fca195e986704dbd397f39b4a55dc3a2f94e3
software.amazon.awssdk	apigateway	2.31.10		218f7eb58b8080eeddeb023f7a47b09ff677eec5
software.amazon.awssdk	apigateway	2.31.11		43ac8dc1666d4c26f1a054868d2ce328403e76a5
software.amazon.awssdk	apigateway	2.31.12		7f39db329a0911965f99e9d24cb2bda82baa0a55
software.amazon.awssdk	apigateway	2.31.13		44423243514ecf3eb06dcb1ecc86ddd5daced964
software.amazon.awssdk	apigateway	2.31.14		f61a4e0383b211111afbd778b4baf0f20b31f897
software.amazon.awssdk	apigateway	2.31.15		64029880fb7b9da16b6f9ab661854a0b047000af
software.amazon.awssdk	apigateway	2.31.16		b9f8014c8309898d82615bc68ed8263cd79c1bf6
software.amazon.awssdk	apigateway	2.31.17		4921a6258f9434b27075751956f2a4c5ee1d19f4
software.amazon.awssdk	apigateway	2.31.18		6a961714523bc4df52c7975e5dd6134eb2b104c9
software.amazon.awssdk	apigateway	2.31.19		e58a019d59957527a0ea746dce3ad10dc6de0039
software.amazon.awssdk	apigateway	2.31.2		9937ad0d37f4936fb1d73d50d7804301a7035766
software.amazon.awssdk	apigateway	2.31.20		5ad0ddfc55372ff90b6d402495f9305ebe6080b5
software.amazon.awssdk	apigateway	2.31.21		eea7164fa0782e30fd5b22168011aa6b0454e3d7
software.amazon.awssdk	apigateway	2.31.22		e4bfbbc2098be4b5068358d7e3267150cc8d3b82
software.amazon.awssdk	apigateway	2.31.23		8638323267ba1eb221457478b958dd55db6863f2
software.amazon.awssdk	apigateway	2.31.24		75c6e79b16c9e04b38d84d527184ac2bc1a1e405
software.amazon.awssdk	apigateway	2.31.25		9ac03e40fe1375adbb5b125af4dce13f97b88dfd
software.amazon.awssdk	apigateway	2.31.26		a487c16c47094ed4783c06786a465f66df7f14f7
software.amazon.awssdk	apigateway	2.31.27		9da55041aee0a10e94d283659f16f7f9dcb623e6
software.amazon.awssdk	apigateway	2.31.28		0234661ae6c7efb407ffb6380e95e2895f16d5eb
software.amazon.awssdk	apigateway	2.31.29		b060586877db997562c7346227338be41b7de916
software.amazon.awssdk	apigateway	2.31.3		cd741bec89fa9848ba00b42aace618a33b4239e1
software.amazon.awssdk	apigateway	2.31.30		6a00de291198fd61dc7997c7a0db09e3ccb771bc
software.amazon.awssdk	apigateway	2.31.31		54441ebd5e2480f92f6ccedf3d7b681c5e39894f
software.amazon.awssdk	apigateway	2.31.32		4566e10c08c63a618c3f3d349faf949c95c38183
software.amazon.awssdk	apigateway	2.31.33		798c94ca86c6f71589e6209efec4d481ac30f0ea
software.amazon.awssdk	apigateway	2.31.4		93070c912f420a7d058d27cc7d1f72451ce79094
software.amazon.awssdk	apigateway	2.31.5		d7f444cc111096c29c6a5cf3ce8c431c57afa176
software.amazon.awssdk	apigateway	2.31.6		d63367f30fbfd21498b6322fadb40daac959b3a4
software.amazon.awssdk	apigateway	2.31.7		afa9ce7b0f6ed29a831e2cb31d0ee15673b3aaf5
software.amazon.awssdk	apigateway	2.31.8		d20e1fca8e041f5e8cf29d44f287d2fabdd27cb8
software.amazon.awssdk	apigateway	2.31.9		5c31724493738a216e3560436463ead88021f863
software.amazon.awssdk	apigateway	2.4.0		36fee789166b9266145ee76e4897b857f2c1f62f
software.amazon.awssdk	apigateway	2.4.1		d9ab3dd7f3799d9f7796405f4177ac8bf1ad6597
software.amazon.awssdk	apigateway	2.4.10		ca38daa284260181601d713d682a7cfd0ff04e6e
software.amazon.awssdk	apigateway	2.4.11		07afb1300b62ad5cab54ed26434444d8afc4a3c6
software.amazon.awssdk	apigateway	2.4.12		4880f0777671f288134d0521b08378c91bf61669
software.amazon.awssdk	apigateway	2.4.13		c59235b2defe7bf8e574fb2eab6a6ec07a5871ad
software.amazon.awssdk	apigateway	2.4.14		01e402edf7f55a44a30e05eb30de8787b8f7e6e1
software.amazon.awssdk	apigateway	2.4.15		fb36908e101c274081736e9e96262ed4b1b0d0da
software.amazon.awssdk	apigateway	2.4.16		4bffbf4e1078296eee90275feb5f5a61a38956be
software.amazon.awssdk	apigateway	2.4.17		34d49d9d8fb7ead575d7977e93575ff8b51c175b
software.amazon.awssdk	apigateway	2.4.2		a8bc39fc1e20673fb4f2f78d9153782efc53a1d3
software.amazon.awssdk	apigateway	2.4.3		b6c46853c7cbbd187a0405b107dff14b6ef805f8
software.amazon.awssdk	apigateway	2.4.4		da7fc5b81b99f4a67b536906bf3113a5fd12898e
software.amazon.awssdk	apigateway	2.4.5		c81a27dd7fdaa7d72e2e4840904d286693b827bb
software.amazon.awssdk	apigateway	2.4.6		6ec655b2ba2d1478d715f93b5cb43535b5c66da2
software.amazon.awssdk	apigateway	2.4.7		b2bf37befb3cc75c399c2d671e7b5c7abde10408
software.amazon.awssdk	apigateway	2.4.8		5157d5bca501cf2b70388e39be85b79b5cf0ba8b
software.amazon.awssdk	apigateway	2.5.0		ac4134f8400cd8e2da585197fab8ab51806a8987
software.amazon.awssdk	apigateway	2.5.1		23ddde241613c358bdfb1949aef780c5e3da6c7f
software.amazon.awssdk	apigateway	2.5.10		896cd487924eee2cbfd1c3125931adcb280c49ec
software.amazon.awssdk	apigateway	2.5.11		c2bb2ead02bfda4b6695de0d8433734a7b0e6e19
software.amazon.awssdk	apigateway	2.5.12		c1edeea5c8f80bd55995205075c4279ca9917d6e
software.amazon.awssdk	apigateway	2.5.13		f6eca958b5ab99297cd07b92d8ec4234cb97b702
software.amazon.awssdk	apigateway	2.5.14		7e4280cc1744bb2011f29c72d427e0f6601642a9
software.amazon.awssdk	apigateway	2.5.15		d5084d19646686edd15692a4e2a8514aac4a34b6
software.amazon.awssdk	apigateway	2.5.16		37dda6f1fd0dff1bea33278cdbb26d204875cc58
software.amazon.awssdk	apigateway	2.5.17		6d819a371babc6b389dc3286fa7c49fe96d6b456
software.amazon.awssdk	apigateway	2.5.18		796e4000a71d96ad385ff418779e164a7598b380
software.amazon.awssdk	apigateway	2.5.19		37fe24f52f2accfea1af9da2f14043d92e603c0c
software.amazon.awssdk	apigateway	2.5.2		1a21fa9f44279e3bc631c1e264e109a0ff63c842
software.amazon.awssdk	apigateway	2.5.20		c35ebdf56741b3b2a5142941151573b884becd4c
software.amazon.awssdk	apigateway	2.5.21		892d0631b293789a8bc764929641bfc58b44e842
software.amazon.awssdk	apigateway	2.5.22		8c5d8b2cf450196a69b7b8463cfb0fd0c641dc7d
software.amazon.awssdk	apigateway	2.5.23		fb1b94fa3a142acad8754d20b17024f5f46b9238
software.amazon.awssdk	apigateway	2.5.24		73b540616da1ec5cce608ecf0adb6789d8e903c3
software.amazon.awssdk	apigateway	2.5.25		adf5b82688d068fe17c9423deb6206f516a5b433
software.amazon.awssdk	apigateway	2.5.26		1ecfdd9ff1c94463ea2efaff9227c50ce99dbf0a
software.amazon.awssdk	apigateway	2.5.27		aa6b17b6babfbec49a7c7fa3f3a641651348cf60
software.amazon.awssdk	apigateway	2.5.28		822f33d6894e86f39874a9ecce2dde3bae8ab6d8
software.amazon.awssdk	apigateway	2.5.29		7628279d5f69b123687f58935364f0aa6eb2f592
software.amazon.awssdk	apigateway	2.5.3		2ba90f9aa1389b7a929128bf6ac457df537709a9
software.amazon.awssdk	apigateway	2.5.30		c3cffba4625f6c8e570c67e0b551e3d6931217d3
software.amazon.awssdk	apigateway	2.5.31		9d03427459624d0241eeb703cef358469d96e76f
software.amazon.awssdk	apigateway	2.5.32		67292710e364fc807c3bf3c4e288c93eb8c71d27
software.amazon.awssdk	apigateway	2.5.33		3c172f6af6140d236b5dadda100a9e58d5102e3a
software.amazon.awssdk	apigateway	2.5.34		3ab87e57384c6089e4bc707ebedbd6d50e71d41d
software.amazon.awssdk	apigateway	2.5.35		3e7e7d5b34d7a7c5c60008e41fceb6149bfc7921
software.amazon.awssdk	apigateway	2.5.36		82be0ffe8b084aa37754bad9c91e1699c4898849
software.amazon.awssdk	apigateway	2.5.37		10759910c3dd8e7f36625d801a1c8b6319b3a191
software.amazon.awssdk	apigateway	2.5.38		9c264b490846febe10c217923b4583f1d4bf92da
software.amazon.awssdk	apigateway	2.5.39		3306ec7e06e13bd1d139be3450288c1514c42870
software.amazon.awssdk	apigateway	2.5.4		3e5ae5110f5bb3b88f58246f1b0cf71823c557f7
software.amazon.awssdk	apigateway	2.5.40		7833b1db0c80c7ca4bc7e6a009856c881746610e
software.amazon.awssdk	apigateway	2.5.41		9fc797b9baddbb7bb929f1c210dd21b0b53e5073
software.amazon.awssdk	apigateway	2.5.42		54d8a6328ca8c3f8022818ae71032a3c2be62671
software.amazon.awssdk	apigateway	2.5.43		0f9952d6bdc791968f2bab91429bfcb1229ecd71
software.amazon.awssdk	apigateway	2.5.44		b78f547cb7deec2b1f405d1dade2b6de54c8f773
software.amazon.awssdk	apigateway	2.5.45		6a447457fa36d45e2823711d090fb423e403b0bb
software.amazon.awssdk	apigateway	2.5.46		7c19b7b4d1290982cc3f731c7e3ed32a7270ab0c
software.amazon.awssdk	apigateway	2.5.47		32c990b9dd99909d914cb0d20bbc4c9c9d7e3f68
software.amazon.awssdk	apigateway	2.5.48		f3ae664c02bb274ad9a38e10ef7d9170ee93d9f5
software.amazon.awssdk	apigateway	2.5.49		159c8160bbb623eda20b9973ab1f2dd4f3a5bdb3
software.amazon.awssdk	apigateway	2.5.5		72aa4899ce7b962a4dfad2a0a656703fbff83512
software.amazon.awssdk	apigateway	2.5.50		e1651a04884515df44901b65ca58dd5edd2cfb28
software.amazon.awssdk	apigateway	2.5.51		59763241ad0652409ddaab4f60c2f2f24965150d
software.amazon.awssdk	apigateway	2.5.52		4182aaafcb38a69b354e99783db962a2d2671f98
software.amazon.awssdk	apigateway	2.5.53		f2312638f26891f5c3b45718511627106a09856f
software.amazon.awssdk	apigateway	2.5.54		f26ce07e381fc1aacd98644f3742b350e23b65a3
software.amazon.awssdk	apigateway	2.5.55		572c9d9ff4ed4937e3cd7f95ccf095900f29ad7f
software.amazon.awssdk	apigateway	2.5.56		223dab6527bfb72f9721649f7332ab19d055ead3
software.amazon.awssdk	apigateway	2.5.57		8aee8ca22cd6a8bbd8205e9bde35cf12e71cf57d
software.amazon.awssdk	apigateway	2.5.58		064421dd5ec053910becda12e6ec5268a795cdd6
software.amazon.awssdk	apigateway	2.5.59		3adf6b00f3773f86d0d79b274c7348680f753766
software.amazon.awssdk	apigateway	2.5.6		10e305c5d2fc019026beba9706ca9cc9579d9c66
software.amazon.awssdk	apigateway	2.5.60		efbaba9546f7e1384e1c0bd8e5ea520a8853c72c
software.amazon.awssdk	apigateway	2.5.61		817b6906cffb48f38dca74e971ef8a52c4ff19fc
software.amazon.awssdk	apigateway	2.5.62		581d2b80855050afb38062d5d42701dfc42effdb
software.amazon.awssdk	apigateway	2.5.63		3420968f321c6586971824bacb95b03244c69f66
software.amazon.awssdk	apigateway	2.5.64		18963877086d2368220a98043ee8c4dfe96f3da9
software.amazon.awssdk	apigateway	2.5.65		4ec194e99e6c53b1decf7a9fbdf12bb8cf75389f
software.amazon.awssdk	apigateway	2.5.66		656f63875a3c68409d4849dfe0f4a05192ba90f8
software.amazon.awssdk	apigateway	2.5.67		e10f2632c09f6bf8b4fcc6673253758fa63efa86
software.amazon.awssdk	apigateway	2.5.68		e31021e7ba54b6dbf1ce30e63b085a599d20da0c
software.amazon.awssdk	apigateway	2.5.69		6d54aa593c541ba79bcf41ab95b447d895af2a38
software.amazon.awssdk	apigateway	2.5.7		6aa1cd4de747f8b34c9903d744477ebd1d007198
software.amazon.awssdk	apigateway	2.5.70		7b9ca53752999a7cd928b95cfbad1a0756e013e3
software.amazon.awssdk	apigateway	2.5.71		358a3f736b6539782d9711f2a80d5c53a068b024
software.amazon.awssdk	apigateway	2.5.8		3dbcbc2ed9fd9bdca2fb843ab1fd1d300731f578
software.amazon.awssdk	apigateway	2.5.9		205df57ef5c67a2d023fe76e8bbb1d50bc4ec41a
software.amazon.awssdk	apigateway	2.6.0		a748275d6919aeb62d52679c2d4ac0d26c3895fe
software.amazon.awssdk	apigateway	2.6.1		f8a7fc1d84e264c8c66d83e8252571ed3632ae5c
software.amazon.awssdk	apigateway	2.6.2		ebc214f99a6704bb3ceb900732f66938d2be607a
software.amazon.awssdk	apigateway	2.6.3		c26d5758884397a0ae7773a0669f58503daefb5d
software.amazon.awssdk	apigateway	2.6.4		3a36a6a58c26156906d19b443761f3c0b3f6c1d5
software.amazon.awssdk	apigateway	2.6.5		0f75e3890377bda596d3de1e3598fd4aca176ee1
software.amazon.awssdk	apigateway	2.7.0		aa8e5dcd283d553abe2c019e65eddb528ca3eaa5
software.amazon.awssdk	apigateway	2.7.1		5fe74fe9239e0ce4bdaf6e7b44184eac17a940ab
software.amazon.awssdk	apigateway	2.7.10		51faf3d80582a2df5e1053e4dab63d8949d38e85
software.amazon.awssdk	apigateway	2.7.11		b0065e93854cc5fdd3491123d9e458adcdcbe75c
software.amazon.awssdk	apigateway	2.7.12		01e3ca7fac488de18b9d63ee69bd3901fe60baef
software.amazon.awssdk	apigateway	2.7.13		11b08cb63e7bc537569814861990aca0deaa0bbe
software.amazon.awssdk	apigateway	2.7.14		b91b43e019aca6f2e75ca726ecdf3d69ef4fa011
software.amazon.awssdk	apigateway	2.7.15		25523f608716fab9a134b742c4c5518c1ad66350
software.amazon.awssdk	apigateway	2.7.16		7e86ab3c4601930896a89b55c3a162d8b46ee476
software.amazon.awssdk	apigateway	2.7.17		c981445c2b1faa2be55142968d071bc529d1c8b2
software.amazon.awssdk	apigateway	2.7.18		306ad66d9dd8a958d7f469cfea65adb8fce5fce2
software.amazon.awssdk	apigateway	2.7.19		2be40f76988bb8f752e2e656680db48969d16983
software.amazon.awssdk	apigateway	2.7.2		e4e305bef1c5ad45e44b145f8053cf52b9f657af
software.amazon.awssdk	apigateway	2.7.20		bd3e264c05618ee59952ddeb709c65ff26f4bcbf
software.amazon.awssdk	apigateway	2.7.21		d34720292f6100bc5c84d49a08041b527b6b5994
software.amazon.awssdk	apigateway	2.7.22		cfeef52335fef6915035eb7dfc32c8bdda287d04
software.amazon.awssdk	apigateway	2.7.23		3150c8acbb92479f691634fe45acd9fbacb89e16
software.amazon.awssdk	apigateway	2.7.24		459047e12702c6fa1fa1873385cc703cc6bc4136
software.amazon.awssdk	apigateway	2.7.25		09338298a0d6b0f76df15899ee4504f8a0d3416c
software.amazon.awssdk	apigateway	2.7.26		e76870341610fe38bef2f14916694adb45da2b74
software.amazon.awssdk	apigateway	2.7.27		af2c18a2c28bc629db0f62b734f9d9ba5bcfeaab
software.amazon.awssdk	apigateway	2.7.28		cec492fadb0ad9134ac45a17a522017dd75d9e07
software.amazon.awssdk	apigateway	2.7.29		25fc210c6034606efaf04cd650f0ecd28773a7cc
software.amazon.awssdk	apigateway	2.7.3		9b44483c37f9e338aa255c21a64a3c5daa8cdde1
software.amazon.awssdk	apigateway	2.7.30		f5161905558ece4a913587e8c131d13e67eaba91
software.amazon.awssdk	apigateway	2.7.31		22253c4dd44fbf0a2f509642c8b14eda0ef84659
software.amazon.awssdk	apigateway	2.7.32		87f40036bffad18b480c8c99b6ee259e3a8830e3
software.amazon.awssdk	apigateway	2.7.33		0116e992838d8900a1e0806d92e24b06118540ce
software.amazon.awssdk	apigateway	2.7.34		5ee38c7598bb06601c053225ce86861c68c6ba7f
software.amazon.awssdk	apigateway	2.7.35		760a63cc546b0a3cf0925a29473176710137a21b
software.amazon.awssdk	apigateway	2.7.36		2e9cd714bc73095693d638a13e00237983dd17dd
software.amazon.awssdk	apigateway	2.7.4		250ee41a12be0cfeb66a78e18a5d3f7c844d9d02
software.amazon.awssdk	apigateway	2.7.5		e837fcdb198bd3f3d22cdd3d8131dc55dc790118
software.amazon.awssdk	apigateway	2.7.6		eac034d2363a689b221832013c9fdbfe1635055b
software.amazon.awssdk	apigateway	2.7.7		7c1973a4c2a78ce2f9501608dd3ef626d8f70fb5
software.amazon.awssdk	apigateway	2.7.8		f8a51c40134dfed3734dd956557a84dd3f1802cd
software.amazon.awssdk	apigateway	2.7.9		8c79e567f15f55ae76b51fa187b8052a0b19f26a
software.amazon.awssdk	apigateway	2.8.0		21a5140155a2d82cfab069218a53b98193bfc0bd
software.amazon.awssdk	apigateway	2.8.1		eabc68e47c52c6c6e99262fa55723789449fc4a9
software.amazon.awssdk	apigateway	2.8.2		259904241de2e4a8ddf0ca1fbbf25992feda836f
software.amazon.awssdk	apigateway	2.8.3		d68ceb2ac07d554493877cd6f4c1b44b3f6d8d3e
software.amazon.awssdk	apigateway	2.8.4		a119010071717641c1ddc0eb3bc376bc7b30a624
software.amazon.awssdk	apigateway	2.8.5		f75063c5b97cad494de2111c1676cde2aff7d3f1
software.amazon.awssdk	apigateway	2.8.6		327dcb44b69d2f97bc85dbde7e880457617d379c
software.amazon.awssdk	apigateway	2.8.7		7fc8ed52ca18cd66866ebb661f75726eb5f6c2b7
software.amazon.awssdk	apigateway	2.9.0		f561748cbf8db1034cdf8dc47a9b713fe903cd63
software.amazon.awssdk	apigateway	2.9.1		af909ef32d666f478d3f9cb23ca3f77be7e3bba7
software.amazon.awssdk	apigateway	2.9.10		de36783653e94fdae9559fabb7295165cbb0c358
software.amazon.awssdk	apigateway	2.9.11		f29514cfc74b1ea48a8aec19f79b68a89c2f74f4
software.amazon.awssdk	apigateway	2.9.12		6b4b31274c604499671ae4b7c65af5ee958fae0f
software.amazon.awssdk	apigateway	2.9.13		67ffca563a3e39b20dbceeff61367bfd6014c910
software.amazon.awssdk	apigateway	2.9.14		554aa1262e01bc58bfc0dbb946924475d3b54caa
software.amazon.awssdk	apigateway	2.9.15		2ef307033e2162161dc00bf62c1f6369e2d7b4e6
software.amazon.awssdk	apigateway	2.9.16		b6742e2b637269691fa43bd5aa37ac4fcff29fec
software.amazon.awssdk	apigateway	2.9.17		47699dbff1a429ccaa0be1221c271aea2470317d
software.amazon.awssdk	apigateway	2.9.18		cb224afcd392754e1de1be97cb3f70abccc42ec7
software.amazon.awssdk	apigateway	2.9.19		50bd00572869a5bf277022ee4ae0d15d193580ca
software.amazon.awssdk	apigateway	2.9.2		eef59f9b23c873ba0ce74978c3ef5c2cfd30353d
software.amazon.awssdk	apigateway	2.9.20		59614e73747d5dabe6ca8685a0a825e0a244dd34
software.amazon.awssdk	apigateway	2.9.21		da4ef7126299b45d916a0869536d127cba4757ca
software.amazon.awssdk	apigateway	2.9.22		84b42d34e47e9f902f0962703995034ed680b20c
software.amazon.awssdk	apigateway	2.9.23		729cd0ccdc0a69779140fb5dac7f6532cb6c3ab8
software.amazon.awssdk	apigateway	2.9.24		62ce285dd8bb45a35b7782eb87c4bf9624b3e618
software.amazon.awssdk	apigateway	2.9.25		b5fc8614b63bb0f6e45bbca7bfc43158a0c969df
software.amazon.awssdk	apigateway	2.9.26		6e63710c322e47353b28c5a9986ca9b9739e0505
software.amazon.awssdk	apigateway	2.9.3		70dc4dc46e5ca9f3b25f1857ce7840675df68d6d
software.amazon.awssdk	apigateway	2.9.4		12f0eed2ecccbe6fbae207a5256dd20120460abc
software.amazon.awssdk	apigateway	2.9.5		0272803129c3dc786d8b50693e82fe47f6045bb0
software.amazon.awssdk	apigateway	2.9.6		2e3f96fdc592741f90d2538d5e70a50e79878017
software.amazon.awssdk	apigateway	2.9.7		67d95fb2d4036b703bd1a2b0b9a4f9d222da4704
software.amazon.awssdk	apigateway	2.9.8		5ba3745c88b86cf0561c3680372bf581bfa9a981
software.amazon.awssdk	apigateway	2.9.9		c19ac77556b470c1df77afb3ff5789abe7034015
tz.co.asoft	koncurrent-utils-watchosarm64	3.0.11		N/A
tz.co.asoft	koncurrent-utils-watchosarm64	3.0.11	metadata	98557381e1c7cad96768bee86630f41a20a9b252
tz.co.asoft	koncurrent-utils-watchosarm64	3.0.12		N/A
tz.co.asoft	koncurrent-utils-watchosarm64	3.0.12	metadata	2d4a654b97cac2d62b34b583e626711273154b3e
tz.co.asoft	koncurrent-utils-watchosarm64	3.0.13		N/A
tz.co.asoft	koncurrent-utils-watchosarm64	3.0.13	metadata	d828197549793f26893e42ca2d868f521452b19c
tz.co.asoft	koncurrent-utils-watchosarm64	3.0.14		N/A
tz.co.asoft	koncurrent-utils-watchosarm64	3.0.14	metadata	6a3402155575187d285319abd8ad386b6cc0e8c5
tz.co.asoft	koncurrent-utils-watchosarm64	3.0.15		N/A
tz.co.asoft	koncurrent-utils-watchosarm64	3.0.15	metadata	f941708fdc71506d73b819d6f8d6e9d4f21d9d81
tz.co.asoft	koncurrent-utils-watchosarm64	3.0.2		N/A
tz.co.asoft	koncurrent-utils-watchosarm64	3.0.2	metadata	295723424f51cf975ca6acdc7a71577342386d88
tz.co.asoft	koncurrent-utils-watchosarm64	3.0.3		N/A
tz.co.asoft	koncurrent-utils-watchosarm64	3.0.3	metadata	73e4dcc4581b2a28f30d95929dfa9046a2a06936
tz.co.asoft	koncurrent-utils-watchosarm64	3.0.4		N/A
tz.co.asoft	koncurrent-utils-watchosarm64	3.0.4	metadata	014321705e23a2ed483e570c3acd94575d7b6ccf
tz.co.asoft	koncurrent-utils-watchosarm64	3.0.5		N/A
tz.co.asoft	koncurrent-utils-watchosarm64	3.0.5	metadata	849d783c06b7b9d6b30c8a66f59c7c3f40a7fc0c
tz.co.asoft	koncurrent-utils-watchosarm64	3.0.6		N/A
tz.co.asoft	koncurrent-utils-watchosarm64	3.0.6	metadata	406086c248ae4b64f7a8c453f1fed045e1ca8268
