cn.com.antcloud.api	antcloud-api-provider-adom	1.0.0		87dca4ee09848deffa1f657095fa684dc57ba8f5
net.officefloor.maven	woof-maven-plugin	3.26.0		ad95460bc1a3fefb6bdb886c71c415cd1a65c026
net.officefloor.maven	woof-maven-plugin	3.27.0		be33ace2c8cc562bafaf209b662c3ab1d7083105
net.officefloor.maven	woof-maven-plugin	3.28.0		334ed2be9b1ec7158161773c7584710174fdbb47
net.officefloor.maven	woof-maven-plugin	3.28.1		83ef030bd31c09f5f817129e73771151e1b391ad
net.officefloor.maven	woof-maven-plugin	3.28.2		2a5427c08655214ba08663bf97d25c0428e14a57
net.officefloor.maven	woof-maven-plugin	3.29.0		f1996b8c8ae1b10adc1741d835bc8baba902f091
net.officefloor.maven	woof-maven-plugin	3.30.0		6bd42d7509deed66e661a052a58bacf7c38c7544
net.officefloor.maven	woof-maven-plugin	3.30.2		5ab825a5bd16339797f5024b83409888c0e538f8
net.officefloor.maven	woof-maven-plugin	3.31.0		3ec232d49a025191f162d8aad9d70a85e8f56539
net.officefloor.maven	woof-maven-plugin	3.32.0		67dce47abb6d5ebee8986d154988c584fa05ea8f
net.officefloor.maven	woof-maven-plugin	3.33.0		e5449d8274f3788c600b1190b4d50661644de914
net.officefloor.maven	woof-maven-plugin	3.34.0		f56da1a0923cb206d888f762aaaf984a5515eaa1
net.officefloor.maven	woof-maven-plugin	3.35.0		bf43ad0112bef8278e63385807b2f0e478921404
net.officefloor.maven	woof-maven-plugin	3.36.0		248a1c11ebdad871e89a0bc25bff256915a42f66
net.officefloor.maven	woof-maven-plugin	3.37.0		f086a60eb1cb93a4c46dfcd50f4f35ba10af1874
net.officefloor.maven	woof-maven-plugin	3.38.0		40aa11f6cc47b06e453bba5596b5beb1bb9b62bb
net.officefloor.maven	woof-maven-plugin	3.39.0		1f20998b3f03e91e336fbe153906f316dbc41d97
net.officefloor.maven	woof-maven-plugin	3.40.0		85538939db20b78611e10880805cc37cec2d055d
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	1.1.0		d7d44caba1a6eb3d57ad1cd07f8b4ca9dd89d280
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	1.2.0		2390d623f58c28ba0a4286e083279d1e0fa11866
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	1.3.0		82d86c677847163f0b7935d9531010bafed194d4
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	1.4.0		2f86f7a0b3c478d93855d964c03162b03f209d4c
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	1.5.0		71ecee5ffc47b21fc5b56df4d843ad8413e5a7b4
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	1.6.0		d5e98859e63e316fd827f8767188eaf9ac8db28a
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	1.7.0		91469db921ee8fb1ccc2b84f49af112b28bccfe4
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	1.8.0		38b0c85ab0f730ccdd94d3633e0bc270486c2714
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	1.8.1		cce59233a5e63c25970ebf642bd513a54f8fe6d6
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	2.0.0		e18e7d2abbbc23f3fcf0f61ebd12ec05bc938a4f
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	2.0.0-M1		c47b9d6aa23d30e19a49cb46d28501f0eaf51365
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	2.0.0-M2		bcaad3b1db8caaa6f91015cd9555b7637c93aac9
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	2.1.0		5b897e4c1b7b750ec0dbd2d5bab48f645e88dd0c
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	2.10.0		e4330894b3a15a27a20db2bf26eb4a204ec306ae
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	2.11.0		86908394f00c667de90560eb718d16834421f3b1
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	2.12.0		1e8513fa85326e46b83ec1c014e4e2c779835ce0
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	2.13.0		d181dea00dd560398c92f9838613ba95339ec79d
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	2.13.1		29aafb7f55493678d968100eb65d855254f5c130
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	2.13.2		22b9136894a5981ae972d2f60180ab6cdbfa47ba
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	2.13.3		5bb139d6ae9e255b6e329b88532d3d4776f30959
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	2.14.0		d4051da83861e2d1102831d2817ef17e42fc1b36
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	2.15.0		ca1655f61a4c7b31b9328df9f6a017f702774816
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	2.16.0		cfbfbe682fbbbc9ed13f68de37d2f0418369be4f
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	2.2.0		90c93713e4a649166cc89bee527df74c392f1cc7
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	2.2.1		0d41e12ff9de103ebbc396dc3e0c79c9548913be
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	2.3.0		916c36ee3a1e9404fd5c502cfb6e940fd94b5d2b
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	2.4.0		920b4a017e7f34ed5c97115c8ef18004ae679f72
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	2.5.0		a0ed391fb4951a5165f42a2288be875f27c3731c
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	2.6.0		0fd46c2b4634547fdeb38c760b2c5c0c5f5fa63c
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	2.7.0		8d1eb05a1605485a0e3e0a94962bd83101d26510
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	2.7.1		3f7036a155249cec19ad2d03ba5ee31b71ad1675
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	2.7.2		6f2ae0fd49646ee436d2a4429e9b2332df5f0537
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	2.8.0		385dab6e9d583ef3b18aa11665b8599d174e24ac
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	2.8.0-M1		7ba166f2b59300083f2800fe08f04cb4ec713f4a
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	2.9.0		3f15416f209188213bc2257207d38d4ee43a9aae
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	3.0.0-M1		253ee96db2f0b461fb19291154ae920cf9cd971e
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	3.0.0-M2		c76d6b2165675a8e39beec1456d9b957f8e52a37
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	3.0.0-RC1		7f7d2db18cc982a65f20fef14355773042b583e0
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	3.0.0-RC2		b512bcbd3d477be7265163b2fca28bdc91d1f74f
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	3.10.0		085cf226cc038885c5a6ffb665f790b694416e13
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	3.11.0		22400f7d58c3ac16db5dfe530e18a3be42a81ad8
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	3.12.0		e92fe99b270a3cea68625f26dcf50c5f77c5ab19
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	3.13.0		37eac2b2867e2e0a6eca3a01f932e0b3cc9b91d6
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	3.14.0		6166eda429325a89073e0155dbd955ccf79d1d18
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	3.15.0		53bf4a49d518e5f244c309d78f503fa3cd7823d7
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	3.15.1		f4b10e78ebdb5facfaab10bb02e8aba12f78c02c
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	3.15.2		ae622f9de9e5efc5d705211415895754bc91c780
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	3.15.3		c50603e6d72aa27946bd304a07758b72d7d22d19
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	3.16.0		a82900e0b310ed8bcbfa1ba50e2f7d51b6bc9f2d
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	3.17.0		9500bc9a94042365a061479bf85a2c3d80f15672
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	3.18.0		bf37373e8df57a9b6157109e2fb22da7fa21b8c2
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	3.19.0		d16f9e21f8f0eca71db7cc06e0b92c079b6bb0b4
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	3.2.0		59ef5198f3fa1abdc2e79c3a360d4a041b486309
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	3.2.1		be7ddbc9ea1835fe969f729141b7efd5b9aeb678
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	3.2.2		d98674398c37c260ee1a4b539a53d999712afe55
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	3.2.3		c7093b5dd84d6e7f04cd46f4110d23b235ccdbb2
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	3.20.0		e2b3b16dcad86a033b2b723cc987cfe84193e7f0
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	3.20.1		21ba87b8be98fb0fb748a9bf832f3c262fff29ba
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	3.22.0		21c83f3375d7ea8afba4a015cfe22a914970892c
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	3.4.0		9a3cfc9a4ab1c3a61f9678227ecac82c62275ced
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	3.5.0		1aa3f02eae30a5ca53e0e0d02490d92943b34c49
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	3.6.0		29c8438d2f8f24de7a089eccd767be31a5a50a3d
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	3.7.0		fa6e4e659c6d630adfa8639008fbf3737c9bdeab
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	3.8.0		8a28158d1b6879718f423c1d07d77de990a4f84e
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	3.8.1		a3bb4ea5a86978e57e7ddcbba26b052b267daea9
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	3.8.2		8c182ab778788fa9d8f45a64f802fa6fafa0d983
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	3.8.3		aff3ec5a4a9b090a35443ab1894339f8a4061f1a
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	3.8.4		1acf2605aba87708aad7cef28552d98c6d7e25fa
org.apache.camel.quarkus	camel-quarkus-jslt-deployment	3.9.0		133a352db601d6794584e4e732abec4701a83ac1
org.apache.geronimo.modules	geronimo-jasper	2.0.1		c779bd0297c0c3a3f8e27fb5004ba8e8a1391952
org.apache.geronimo.modules	geronimo-jasper	2.0.2		df5fc5349adbe65e5dd29ceb4b41c0babf4fe984
org.apache.geronimo.modules	geronimo-jasper	2.1		ddd5a185c3da6475a40fb4a713284643eaf83c14
org.apache.geronimo.modules	geronimo-jasper	2.1.1		788aa3319096023ae76d2c1fa9ad7c4e74abeeb9
org.apache.geronimo.modules	geronimo-jasper	2.1.2		4c7c6c8f9c498d508ab79bc8f3a98375b9942522
org.apache.geronimo.modules	geronimo-jasper	2.1.3		26ce2cd78fa89e5136d222b22fbe4a9710733b3a
org.apache.geronimo.modules	geronimo-jasper	2.1.4		2bcb6dbf5a34a8b1b647e43c78846fcbbd71006f
org.apache.geronimo.modules	geronimo-jasper	2.1.5		3e9eb9f5a5063456267b9eef050af1c09a39e858
org.apache.geronimo.modules	geronimo-jasper	2.1.6		2cb0c27a19ea0e10a7cf121b8057302998326a36
org.apache.geronimo.modules	geronimo-jasper	2.1.7		1714fecb1d5fea19b9ccb17cf4b59c7ac7a28a15
org.apache.geronimo.modules	geronimo-jasper	2.1.8		3b0be2ddab199575e5d1354c725302e7db758e36
org.apache.geronimo.modules	geronimo-jasper	2.2		136c8984a55a548e73d96e151e2195cc2d899e8e
org.apache.geronimo.modules	geronimo-jasper	2.2.1		f765f028a12b56042a930b89fbbc8f5953418fef
org.apache.geronimo.modules	geronimo-jasper	3.0-M1		08a36e415e87d14397b2bc5c5483fdede19163cb
org.apache.geronimo.modules	geronimo-jasper	3.0-beta-1		e74a1e51765ab4a8107aa2fef1b52ec726e7a5cd
org.apache.geronimo.modules	geronimo-jasper	3.0.0		2b412a754c0bd99ba645250e88630aeb1247a4cb
org.apache.geronimo.modules	geronimo-jasper	3.0.1		cb56f2216237e25b10e64c822008c5c3c5ad8441
org.apache.myfaces.core.internal	myfaces-impl-shared-public	2.0.13		c7060eb6e4a13be48014a2bad3b09b6c54824a8e
org.apache.myfaces.core.internal	myfaces-impl-shared-public	2.0.14		f671792b3150e8befe24623cf67711f71dec2fc1
org.apache.myfaces.core.internal	myfaces-impl-shared-public	2.0.15		8a6941ce8e50365b1ada7683b5322a28f8495035
org.apache.myfaces.core.internal	myfaces-impl-shared-public	2.0.16		1f5e34d6ecd2fcdc57beaf302af14a629fb5c219
org.apache.myfaces.core.internal	myfaces-impl-shared-public	2.0.17		d541d5419ce29673db9ac7fb07b7287828ee4744
org.apache.myfaces.core.internal	myfaces-impl-shared-public	2.0.18		c25d1c91016a56a40cc2556725ad4bae68378c28
org.apache.myfaces.core.internal	myfaces-impl-shared-public	2.0.19		d54284e9fcb16052c42e336b969be99c01ddd9a6
org.apache.myfaces.core.internal	myfaces-impl-shared-public	2.0.20		93999f15eced567f25110f2c3ec1348c9708cfc5
org.apache.myfaces.core.internal	myfaces-impl-shared-public	2.0.21		db1fd1c47470df156c45ee652e267f02b3b5c908
org.apache.myfaces.core.internal	myfaces-impl-shared-public	2.0.22		92086cdb0a4e7a537e60814c483965ae095f3390
org.apache.myfaces.core.internal	myfaces-impl-shared-public	2.0.23		4d0cb2092a2010f90a276f588c82400a0489fa7c
org.apache.myfaces.core.internal	myfaces-impl-shared-public	2.0.24		3f2bc7d63b40402f70f6c08bc2af5848d87a25e1
org.apache.myfaces.core.internal	myfaces-impl-shared-public	2.0.25		8866a8a423a40955663e780499486c7b2abd997e
org.apache.myfaces.core.internal	myfaces-impl-shared-public	2.1.10		324579fcc0147a4e6b7de1807fd3255d13a452ba
org.apache.myfaces.core.internal	myfaces-impl-shared-public	2.1.11		ffa89e3a432d6735f834ea9f854ce58f37767cbe
org.apache.myfaces.core.internal	myfaces-impl-shared-public	2.1.12		50e20aa365df06bcfe6461b8fa3b6f7d922d4c20
org.apache.myfaces.core.internal	myfaces-impl-shared-public	2.1.13		8bd351720772cd605aca1d9b348449ba529f4ee0
org.apache.myfaces.core.internal	myfaces-impl-shared-public	2.1.14		3d9f9f98271e22a609a7b462a1dcb35c7850bae5
org.apache.myfaces.core.internal	myfaces-impl-shared-public	2.1.15		f6a7f6ddc00249a1a82c10b1cd85ee3775d68962
org.apache.myfaces.core.internal	myfaces-impl-shared-public	2.1.16		d4b64a3cd4e8a21245ed6d700240ae6fca721488
org.apache.myfaces.core.internal	myfaces-impl-shared-public	2.1.17		172fe381b4dc2b438403fe0b72b58463aaad86e5
org.apache.myfaces.core.internal	myfaces-impl-shared-public	2.1.18		f03f5a0af800155f76e5f4953c296386ac0d76a4
org.apache.myfaces.core.internal	myfaces-impl-shared-public	2.1.7		95f8a82e7a0e1004349b713781d9e7a51cd60bd0
org.apache.myfaces.core.internal	myfaces-impl-shared-public	2.1.8		b35b2ac1dc857462c861dcf5c2c92b38b5e4052e
org.apache.myfaces.core.internal	myfaces-impl-shared-public	2.1.9		368b13642a48cdca465fbc8fffac5ed758f8292d
org.apache.myfaces.core.internal	myfaces-impl-shared-public	2.2.0		7e04b62404403311b4fb7e2c2db2b03f6b29aaad
org.apache.myfaces.core.internal	myfaces-impl-shared-public	2.2.0-beta		34ed53ce9f5e3df226dc04f692bd81d267379e23
org.apache.myfaces.core.internal	myfaces-impl-shared-public	2.2.1		0e7e23d6f8131d46507d3f311334aed5e0167a5c
org.apache.myfaces.core.internal	myfaces-impl-shared-public	2.2.10		6502e23980731c5736787cbf68c8f494feedc7c9
org.apache.myfaces.core.internal	myfaces-impl-shared-public	2.2.11		31d7749530cf527e314e5e32bfcf3fc19ba385b7
org.apache.myfaces.core.internal	myfaces-impl-shared-public	2.2.12		e9a9d53a62cc973dba806692e16df6d35502cdc1
org.apache.myfaces.core.internal	myfaces-impl-shared-public	2.2.13		8645017bbd5f7de166404c38a8c14b38378f22e5
org.apache.myfaces.core.internal	myfaces-impl-shared-public	2.2.14		ce1bd516353769ad31ac11e0d486b4058e239168
org.apache.myfaces.core.internal	myfaces-impl-shared-public	2.2.15		853fcbc6ee6197edd82fd7666a9b68196e9576e5
org.apache.myfaces.core.internal	myfaces-impl-shared-public	2.2.2		065f5259099ff55022c6f3e5e6a252a109f1ae3e
org.apache.myfaces.core.internal	myfaces-impl-shared-public	2.2.3		854bc8419c7027e4530b397e84cf388b206ba7ef
org.apache.myfaces.core.internal	myfaces-impl-shared-public	2.2.4		8cd155ce5bd5c6370f158c5d8dd0e14c44c46f08
org.apache.myfaces.core.internal	myfaces-impl-shared-public	2.2.5		af0be4ead84f074e0021c097081b1678a1aa1fe8
org.apache.myfaces.core.internal	myfaces-impl-shared-public	2.2.6		a67cfd1342c20283c4cf3d823640b8002b85ef62
org.apache.myfaces.core.internal	myfaces-impl-shared-public	2.2.7		fb52fb1f7193e6a4c2a77ade7ee069741527540d
org.apache.myfaces.core.internal	myfaces-impl-shared-public	2.2.8		69c4f1205ae9aa42f34a9326425bd916b7312c70
org.apache.myfaces.core.internal	myfaces-impl-shared-public	2.2.9		c1c98624cd5916ff369da349550e6c2be577e048
org.apache.myfaces.core.internal	myfaces-impl-shared-public	2.3.0		febf3f308e08f0b9eeba044d299575c576fb40b3
org.apache.myfaces.core.internal	myfaces-impl-shared-public	2.3.0-beta		1c7a1745f8a7651b57076997e55ffebf6691940e
org.apache.myfaces.core.internal	myfaces-impl-shared-public	2.3.1		f32f3033a8a53331772cb1ca7f3c45629cee2030
org.apache.myfaces.core.internal	myfaces-impl-shared-public	2.3.10		f1f9ea6041c34a83e51697dc2a3ed5bb79e42e1a
org.apache.myfaces.core.internal	myfaces-impl-shared-public	2.3.11		8655b04d3af0ed42c061e2a3c567c29d550d4680
org.apache.myfaces.core.internal	myfaces-impl-shared-public	2.3.2		4044d7b87dc3cbcd6f04beb3c56696f6def3a152
org.apache.myfaces.core.internal	myfaces-impl-shared-public	2.3.3		36af9753a3430e61ff22b828869842123fa2509a
org.apache.myfaces.core.internal	myfaces-impl-shared-public	2.3.4		54f1606447335e10ef97aa739d906dcf895be859
org.apache.myfaces.core.internal	myfaces-impl-shared-public	2.3.5		3b67645e33597524713ce065d755898cd1f6966f
org.apache.myfaces.core.internal	myfaces-impl-shared-public	2.3.6		3890f40f56c6b99b9081628d77890d761d16a5af
org.apache.myfaces.core.internal	myfaces-impl-shared-public	2.3.7		6803f9d0a0996b53457759002824af44f5d58e9b
org.apache.myfaces.core.internal	myfaces-impl-shared-public	2.3.8		8d925b4f4f27d5a1fd44d5187c88688e86006de4
org.apache.myfaces.core.internal	myfaces-impl-shared-public	2.3.9		c70f9a76dfbee9d272347e6414d83defecf88990
org.apache.myfaces.core.internal	myfaces-impl-shared-public	3.0.0		77b58abdd4c97d3a2b0143efa95a8b5d498761e5
org.apache.myfaces.core.internal	myfaces-impl-shared-public	3.0.0-RC1		a32254e816d25e2b7991be4ecab14da32d729ed8
org.apache.myfaces.core.internal	myfaces-impl-shared-public	3.0.1		ff12b9d02190be44e89e4c7b4736dda472c5728c
org.apache.myfaces.core.internal	myfaces-impl-shared-public	3.0.2		8a7987c3828c4642d0246fca7b7b532e47277f21
org.apache.pekko	pekko-grpc-runtime_2.13	1.0.0		4a8f0b7c9ba4032bdc50eda1f44ed48971e16d89
org.apache.pekko	pekko-grpc-runtime_2.13	1.0.1		c7dd6d87bc978576ccf81c0d7e0b571e06d5ad7b
org.apache.pekko	pekko-grpc-runtime_2.13	1.0.2		5709c685452038f1723a9aa73e61f443d18c8e9c
org.apache.pekko	pekko-grpc-runtime_2.13	1.1.0		505cae36135dd1b1c05f970b43574bf9cd6fde98
org.apache.pekko	pekko-grpc-runtime_2.13	1.1.0-M1		f2d4c5e232dba7edabba34ae8ff67475054deacb
org.apache.pekko	pekko-grpc-runtime_2.13	1.1.1		a348457bc4d19d697e11eedbef93b70c2f1dc781
org.apache.polygene.libraries	org.apache.polygene.library.jmx	3.0.0		1ff21df0858b21938b154819797955279a1fda35
org.appops	appops-br-scheduler-slim	0.3.0		8f11a1fbb5fb5d7b7486a7ec79b2e4f002e9129f
org.appops	appops-br-scheduler-slim	0.4.0		d5f7c5cc3405d413f612446ec645a4defec66dad
org.appops	appops-br-scheduler-slim	0.5.0		1e1ec1db021741f78c1e93bc528aeeb825b26e3c
org.appops	appops-br-scheduler-slim	0.7.0		c9c4a94ae077dcd90f1a48c9ecf2a2a5be12d7f4
org.appops	appops-br-scheduler-slim	0.9.0		8a21db5543f53eb49724244c2a80938763d8c833
org.appops	appops-br-scheduler-slim	1.0-RC-1		207a6bc1c609cf77eb1f7607f289064a351466cd
org.appops	appops-br-scheduler-slim	1.0-RC-2		37331eb81e711d653bbf06ffae4b0e855f914652
org.appops	appops-br-scheduler-slim	1.0-RC-5		5418a93eb3d5f6e18f8dc1d5de6cdaa11fe4ec15
org.clapper	grizzled-slf4j_2.7.7	0.3		3a2e0d9d82f6bc9292810a695e6c6adec3f3e0f3
org.clapper	grizzled-slf4j_2.7.7	0.3.1		40afac5d3de24c6fb0620abf6497bdb72aaa800a
org.clapper	grizzled-slf4j_2.7.7	0.3.2		4ddba983d5e100a784e0a7ba1ca2d2c1ce71ee83
org.clapper	grizzled-slf4j_2.7.7	0.4		0565ab366934d510b89d18e8097dfdf9824c8399
org.clapper	grizzled-slf4j_2.7.7	0.5		5e14f201c6455ea67cc40280e343f0dca913f1a0
org.clapper	grizzled-slf4j_2.7.7	0.6		008c8fdf00c65fb7e29e46321ebabc3da140309b
org.clapper	grizzled-slf4j_2.7.7	0.6.1		6852e651c6441763d35d86a8d05212946dd41f7c
org.clapper	grizzled-slf4j_2.7.7	0.6.2		0559d12d37f58caff61392d130a5702dbd75dc1d
org.dkpro.core	dkpro-core-io-tuebadz-asl	1.11.0		dc376b69713fe4c04feaeb9b5a99d481434c947a
org.dkpro.core	dkpro-core-io-tuebadz-asl	1.11.1		ae80949542a597001c3644ff424dd7085f0d8f68
org.dkpro.core	dkpro-core-io-tuebadz-asl	1.12.0		f1681895b5c06c4391a5482115d6bbd2ba60e5c5
org.dkpro.core	dkpro-core-io-tuebadz-asl	2.0.0		22e4541ef6d630cb34dcea79dcb90925502c0e2e
org.dkpro.core	dkpro-core-io-tuebadz-asl	2.1.0		90b0cd1c5164610010341f3db11e29114585db01
org.dkpro.core	dkpro-core-io-tuebadz-asl	2.2.0		a7035edbfb7cb36f00912b6da7d9cfe04e7dbf6b
org.dkpro.core	dkpro-core-io-tuebadz-asl	2.3.0		49214363484e7e3de1fd2d6719b5b12d47375282
org.dkpro.core	dkpro-core-io-tuebadz-asl	2.3.1		5230c06203336895b4030f864089350bc39e40d5
org.dkpro.core	dkpro-core-io-tuebadz-asl	2.4.0		c7f34bd73ab6bef3e881d1e0f46f46852b36bd77
org.dkpro.core	dkpro-core-io-tuebadz-asl	2.5.0		db2c21e91bc279d3fbc35e35451f9d6af1203ec0
org.eclipse.jnosql.communication	couchdb-driver	1.0.0-b3		3a8c5bc8b45c864406d51f959f1094fa659c9a69
org.eclipse.jnosql.communication	couchdb-driver	1.0.0-b4		45ad005f33c68084ad82d422febdbbc2850b3b6f
org.eclipse.wst.common.emfworkbench	integration	1.1.104-v200709122200		225bb730ea4b17669cd94f4682cf2af286683896
org.fastquery	httpsign	1.0		8549d9708a284c896d79f42700c326e96fe94243
org.fastquery	httpsign	1.0.1		49be2fd29fe64729f39a61f501cdb7a7c71d4dcc
org.fastquery	httpsign	1.0.2		bed6ecb315d280396e03a8aa6ffccbfe80c3a90d
org.fastquery	httpsign	1.0.3		2285738d00c286ee721fc31266a5ad07dca3ecc6
org.fastquery	httpsign	1.0.4		7e06c080dc0cac9890a2dc494c6651d7210093e8
org.fastquery	httpsign	1.0.5		2243c85c49e6d167f7c33016e646d2646a190c2b
org.glassfish.main	javax.resource	4.0-b33		81ac330fd6c485eee6d6198d6ba2ab7e8ec767cb
org.jboss.forge.addon	obsidian-generator	1.0.0		3bae856fd68e5cc6649843c0b9a98de8796d7c0e
org.jboss.forge.addon	obsidian-generator	1.0.0	forge-addon	be7744318aebe25a87a8b335f3676812f142f733
org.jbundle.util.webapp	org.jbundle.util.webapp.files	0.9.1		N/A
org.jbundle.util.webapp	org.jbundle.util.webapp.files	0.9.3		1377507e9f59da9b0f1aa2f5d229561ef3910e42
org.jbundle.util.webapp	org.jbundle.util.webapp.files	0.9.4		c77321ada13102a108387d44d966fbe8ac922de2
org.jbundle.util.webapp	org.jbundle.util.webapp.files	1.0.0		9fcdb59b05bcc74cd2400cb6411ac7a8dfd08e44
org.jbundle.util.webapp	org.jbundle.util.webapp.files	1.0.1		647ed29166c007b977e0586714551cf2dc6154e4
org.jbundle.util.webapp	org.jbundle.util.webapp.files	1.1.0		ec7bd4c4cca5822550231bac79616c9ff024bfd7
org.jbundle.util.webapp	org.jbundle.util.webapp.files	1.2.0		c86a31d9560283c70fcacaa023cb93c250cacce9
org.jbundle.util.webapp	org.jbundle.util.webapp.files	1.2.1		4fd154ff308403f82265be6b887bfa4e28bb0bb8
org.jbundle.util.webapp	org.jbundle.util.webapp.files	1.2.2		6c953c2426806912e676f3dc8710fce336cd7a75
org.jbundle.util.webapp	org.jbundle.util.webapp.files	1.3.0		873b3b774b631a4abc07fb27923be55ca449a88a
org.jbundle.util.webapp	org.jbundle.util.webapp.files	1.3.1		a5fcd7054f1f5900364fa01d91d55abd43cd2beb
org.jbundle.util.webapp	org.jbundle.util.webapp.files	1.3.2		d9fef8b22f1e0d03a248bc6fb6474391ba1db57a
org.jbundle.util.webapp	org.jbundle.util.webapp.files	1.3.3		57322960820fe9a7b2e298c3ac6cf4c2574c0b77
org.jbundle.util.webapp	org.jbundle.util.webapp.files	1.3.4		34b9f61ab5fa9c5b68d2363dc20168d24f7383ad
org.jbundle.util.webapp	org.jbundle.util.webapp.files	1.3.6		0cd52489124ae6a2f1bacd02865ca43bf05fe94e
org.jbundle.util.webapp	org.jbundle.util.webapp.files	1.3.7		8479f87cbe1cd52a86cb40a8931bee7f410d6f5c
org.jbundle.util.webapp	org.jbundle.util.webapp.files	1.3.8		fe990ccf0f7b1065eca9e8228724bf22c7c75245
org.jetbrains.androidx.lifecycle	lifecycle-common-watchossimulatorarm64	2.8.0		N/A
org.jetbrains.androidx.lifecycle	lifecycle-common-watchossimulatorarm64	2.8.0	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.androidx.lifecycle	lifecycle-common-watchossimulatorarm64	2.8.0-beta01		N/A
org.jetbrains.androidx.lifecycle	lifecycle-common-watchossimulatorarm64	2.8.0-beta01	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.androidx.lifecycle	lifecycle-common-watchossimulatorarm64	2.8.0-beta02		N/A
org.jetbrains.androidx.lifecycle	lifecycle-common-watchossimulatorarm64	2.8.0-beta02	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.androidx.lifecycle	lifecycle-common-watchossimulatorarm64	2.8.0-rc01		N/A
org.jetbrains.androidx.lifecycle	lifecycle-common-watchossimulatorarm64	2.8.0-rc01	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
org.jetbrains.androidx.lifecycle	lifecycle-common-watchossimulatorarm64	2.8.0-rc02		N/A
