avalon-http	avalon	http		N/A
org.opendaylight.netconf	transport-api	5.0.10		f244ce5387f03e8c5def88cadd4bb9b677dfe1c6
org.opendaylight.netconf	transport-api	5.0.2		7b32de46cad8e7d8f1675594f012725959103063
org.opendaylight.netconf	transport-api	5.0.3		2b55a54a7d740d3136577f9f800753cd08454edf
org.opendaylight.netconf	transport-api	5.0.4		f4bd7210d952786ca3b487998e83460be1bff220
org.opendaylight.netconf	transport-api	5.0.5		4cee156ce92cb63f2c0cfef14868eb7725af6b25
org.opendaylight.netconf	transport-api	5.0.6		04da48c5a074e905ee3bb19c53f355239b709d74
org.opendaylight.netconf	transport-api	5.0.7		c64a31263dc2f94ae5f6251715b667fa641b244a
org.opendaylight.netconf	transport-api	5.0.8		6531be7405d9224fdbac25677c2d831d01a8ea3d
org.opendaylight.netconf	transport-api	5.0.9		d259406ee3aaddda086334cec0a47e4635bdd80d
org.opendaylight.netconf	transport-api	6.0.0		ab0d6582959c8a905bcda304005e3d33d6ea0c44
org.opendaylight.netconf	transport-api	6.0.1		95c8b90a14e4f552b174a14a485ea3b5bc754336
org.opendaylight.netconf	transport-api	6.0.2		27f10f59805158a1cd56b071a9a35bf5e9cf5697
org.opendaylight.netconf	transport-api	6.0.3		201e7f9ad3babb9cf5814b1b05a278bd91dd461a
org.opendaylight.netconf	transport-api	6.0.4		d3eaa658816f542dd4ba1461d111298169b8be5f
org.opendaylight.netconf	transport-api	6.0.5		026abf65df867abba8fe954a966be5baf93170dd
org.opendaylight.netconf	transport-api	6.0.6		1b6cd961f9fcc640f4c2fbc90e126208d01311f3
org.opendaylight.netconf	transport-api	6.0.7		404b5134715c7f52c99a4c03ebd2f63facbb3c29
org.opendaylight.netconf	transport-api	6.0.8		ca724da3a31ed4c2ef407d45eab402d610006fd2
org.opendaylight.netconf	transport-api	6.0.9		2b119a6236d2714344f75c14abfd15b35401c87c
org.opendaylight.netconf	transport-api	7.0.0		9c816492f00e0034e88fb17dcc1c91bfb9df25b8
org.opendaylight.netconf	transport-api	7.0.1		48ff8d011c47bb1bad70d7581068eea8aa68c914
org.opendaylight.netconf	transport-api	7.0.10		6f5d899e970701ef20ab3cbf882676041345c623
org.opendaylight.netconf	transport-api	7.0.11		1ae5cfe4721adf66196adeea06b612f7a64db584
org.opendaylight.netconf	transport-api	7.0.2		727cb1362547effa124d2b1882a670f129b0aab2
org.opendaylight.netconf	transport-api	7.0.3		baa44c899d105ba7b758825e1f0135f180f6dd83
org.opendaylight.netconf	transport-api	7.0.4		7f67a9eee2bedcb3175bf8acf8837111e0dc99a9
org.opendaylight.netconf	transport-api	7.0.5		c146330b8fa0d7aee73c50303a84cb1cf69f81c6
org.opendaylight.netconf	transport-api	7.0.6		ad413d33f84fa6dc50a52678f28bf2cc5770c9fb
org.opendaylight.netconf	transport-api	7.0.7		cc7bf1a7b352e259317e014d3c32c7ad226d766f
org.opendaylight.netconf	transport-api	7.0.8		09a9b0148d9adc21553391ea4bc40cd2507567a9
org.opendaylight.netconf	transport-api	7.0.9		c88649ae93ae2840233ea11ab368ce065abfb373
org.opendaylight.netconf	transport-api	8.0.0		0c6f65303f28a6eef12eded09941086fa52cb9f6
org.opendaylight.netconf	transport-api	8.0.1		b7b53920d078045e3c39e2465b0876a4e225f0c1
org.opendaylight.netconf	transport-api	8.0.2		f75132616ae7086706cccf05b2bc9010d9af0f18
org.opendaylight.netconf	transport-api	8.0.3		cc142992c7e6d1d735b3bde83a378de1f30375ff
org.opendaylight.netconf	transport-api	8.0.4		2110c29d4fb0595cd34b53e96c47a616937d31c8
org.opendaylight.netconf	transport-api	8.0.5		54580888aec223b885feacfbf19ff701ad169ce2
org.opendaylight.netconf	transport-api	8.0.6		b964c035e459314b573afde1950e7fc16cb6aa09
org.opendaylight.netconf	transport-api	8.0.7		0d756dbaf2e640045dff5096ec4e820748ddcd00
org.reekwest	reekwest-server-netty	0.0.31		a2bbf42d76cc28deec827142a71d9c61d0a57e92
org.reekwest	reekwest-server-netty	0.0.32		f15a75963cdfd6b1ddbf1639ca1f69e2d83c4a74
org.reekwest	reekwest-server-netty	0.0.33		f6668137dda5d42436ee1cb19d6d4c8615abccfd
org.reekwest	reekwest-server-netty	0.0.34		db448aab2b07462d2ec0eb540a32c5c65ddf16bf
org.reekwest	reekwest-server-netty	0.0.35		33eb829b257a68c6c2b30205d4a1d1dc85fa612c
org.reekwest	reekwest-server-netty	0.0.38		d3114b8fa514db50721d957c761e8408aaf381cc
org.reekwest	reekwest-server-netty	0.0.39		4ab13cdcb6671ee27c6388445eeaeb451ce303d3
org.reekwest	reekwest-server-netty	0.0.40		af87bfd716add5c6618aed68a49c9c1341abae84
org.reekwest	reekwest-server-netty	0.1.0		c3ababebf9ff9f995e37d378a59091e7f518e338
org.reekwest	reekwest-server-netty	0.10.0		b278ffae5da79abe039398cf2607bc1a69bbab89
org.reekwest	reekwest-server-netty	0.11.0		41a1aad2a8193e2293e98bb758946ca78bbe8fdc
org.reekwest	reekwest-server-netty	0.2.0		37b09517e49f2ee82d3b3ea1395045add3fc99ab
org.reekwest	reekwest-server-netty	0.4.0		ba5984b92ee2d767b988a59d7cfad6fe27e7a018
org.reekwest	reekwest-server-netty	0.6.0		bd71f00a432db7c8436f097ee7f96020ca3f6dca
org.reekwest	reekwest-server-netty	0.7.0		600d897e506900d32f0f4089dccb745f94f73b95
org.reekwest	reekwest-server-netty	0.8.0		2b86ee9fea026373cebc521457ff9f41a7246e7a
org.reekwest	reekwest-server-netty	0.9.0		e20920ef819e3db4a2bc62c671048473c8c1827a
org.sakaiproject.courier	sakai-courier-api	10.0		10420248730785b97a99fe425a38b8b4954eb42b
org.sakaiproject.courier	sakai-courier-api	10.1		86481034fd5eb84d10f030b717050c300f2c1d1a
org.sakaiproject.courier	sakai-courier-api	10.2		8a6eeb882c8d64c05098231aafc83436c2f0ba20
org.sakaiproject.courier	sakai-courier-api	10.3		456f8158a25cb63208f5d108e33f39e7ce1bb154
org.sakaiproject.courier	sakai-courier-api	10.4		7e5faafa5c8cb8f24b23a8baa5e9d67f53eaea29
org.sakaiproject.courier	sakai-courier-api	10.6		ff49394a7b22c466c769bd63b53a18d43796007a
org.sakaiproject.courier	sakai-courier-api	10.7		6e184a7a51a01687a099c7f259c22ac8f2c2af08
org.sakaiproject.courier	sakai-courier-api	11.0		d29071eae15b29f66fe8e070bde73ecf30eded37
org.sakaiproject.courier	sakai-courier-api	11.1		6773746509820d24892c9d5a61c944185fb8931f
org.sakaiproject.courier	sakai-courier-api	11.2		ea586cecfe64b51bb7acf56b320a0caf09b35704
org.sakaiproject.courier	sakai-courier-api	11.3		2eaf7c37b7550a899854984f0b751aba40914052
org.sakaiproject.courier	sakai-courier-api	11.4		76018234645c62ee2cc4479ddff2f8e5a9579c04
org.sakaiproject.courier	sakai-courier-api	12.0		bb0419c317a1845634e60a263f82af3782577b26
org.sakaiproject.courier	sakai-courier-api	12.1		0fb3c1799fd79c731d85bde50471e65244fe167a
org.sakaiproject.courier	sakai-courier-api	12.2		d97a58079bcd9754935ff3225ba419db7e656b87
org.sakaiproject.courier	sakai-courier-api	12.3		1317893813441818a843b4e18e21ee6745e4ba5e
org.sakaiproject.courier	sakai-courier-api	12.4		a1aa898f8fe7af668753e1b3a1a86662bfa8858a
org.sakaiproject.courier	sakai-courier-api	12.5		6e3524f82f16a798e268b67407f206f858a7775c
org.sakaiproject.courier	sakai-courier-api	12.6		8647391ff7c050bb50c8a19db1a627a1267970d6
org.sakaiproject.courier	sakai-courier-api	12.7		2f2bdfc7ba95e7875327231df9b976efde878d41
org.sakaiproject.courier	sakai-courier-api	19.0		44aae4530233cc7c3ebab81b16e92bf0ed11963e
org.sakaiproject.courier	sakai-courier-api	19.1		e90ad184285f2a52ecf18b283b40b861c4fb7e0e
org.sakaiproject.courier	sakai-courier-api	19.2		ec023777d328b2a0af62a2723cb640c6ceb2f752
org.sakaiproject.courier	sakai-courier-api	19.3		d9d00433d6c9c56141ccd279fc8f725684e460d5
org.sakaiproject.courier	sakai-courier-api	19.4		93f3aadb44604019de1e4e1cf03dd848c5685ee5
org.sakaiproject.courier	sakai-courier-api	19.5		3ba088e96ec444960418795988954e9346c7715e
org.sakaiproject.courier	sakai-courier-api	19.6		f424e78cef03378d2499c7400826dd40e0bbd72f
org.sakaiproject.courier	sakai-courier-api	2.9.0		8438db7354989803d6186941d8a87525090271f9
org.sakaiproject.courier	sakai-courier-api	2.9.0-b03		ec6c4221d7d5220d37f18792ff3532023639d8e2
org.sakaiproject.courier	sakai-courier-api	2.9.0-b04		0478f45d28d1e94b127be5c51a14f47eaeb0e295
org.sakaiproject.courier	sakai-courier-api	2.9.0-b05		6d3b3c10bae4c89ec55f910a3ccd2f7df29e9f49
org.sakaiproject.courier	sakai-courier-api	2.9.0-b06		c137d80bceeb13727d7725ef5b2b7ed2751019ed
org.sakaiproject.courier	sakai-courier-api	2.9.0-b07		2b7b79649bb732b50898ca6a6908673de6e2cf56
org.sakaiproject.courier	sakai-courier-api	2.9.0-rc01		4d22696bf3708d34998356b70b46da85de7815c3
org.sakaiproject.courier	sakai-courier-api	2.9.0-rc02		533e085b39e45c3ddb19c37b03d0d4f5d43bd32a
org.sakaiproject.courier	sakai-courier-api	2.9.0-rc03		51cf5b47eca7a088c753a518e49606a1ea66e745
org.sakaiproject.courier	sakai-courier-api	2.9.1		f670d94135ea58b4a3a6013d575b2710dff3667e
org.sakaiproject.courier	sakai-courier-api	2.9.2		d6f1866087ecf9632fa746547765cd812e4c6cf4
org.sakaiproject.courier	sakai-courier-api	2.9.3		d05d5b66c10264886bd18ac4ebc2fe59608ffd17
org.sakaiproject.courier	sakai-courier-api	20.0		6e39c32a89d385d663c7212f32488929e6be4d86
org.sakaiproject.courier	sakai-courier-api	20.1		31957ba8032bbb869ac17d426180487a9726b6fd
org.sakaiproject.courier	sakai-courier-api	20.2		ef1d032443702aee0ab484e437da31de3bc39408
org.sakaiproject.courier	sakai-courier-api	20.3		5875a945e9b6eecb150ccd7eccf247ed792cffda
org.sakaiproject.courier	sakai-courier-api	20.4		c1b557ff34ef1690c8d8db784545fa31fd1617f9
org.sakaiproject.courier	sakai-courier-api	20.5		30e84da48b643102fd56630e7f52cb7151689423
org.sakaiproject.courier	sakai-courier-api	20.6		92e39ea23d9e9299d92f81b20ee41a85c738aa59
org.umlg	java-generation-ocl	1.0.0		6c28505069a8a52f67c40f2871fb0be7a45f08f9
org.umlg	java-generation-ocl	1.0.0.M9		f3caa4f648a7f9a3c80de253f28c306efdf678bd
org.umlg	java-generation-ocl	1.0.1		2d561c8399505f59ef930c9b0cf91506e7d4ef36
org.umlg	java-generation-ocl	1.0.2		4426fcd4cc8f3f5e28f861102d38320917d52411
org.umlg	java-generation-ocl	1.1.0.RC1		c5a7d10693a002dba69bb1be0462ca64f08870bf
org.umlg	java-generation-ocl	1.1.0.RC2		181140ebbf19284409990e6a5ec628eaf9afd66c
org.umlg	java-generation-ocl	1.2.2		df09579eac6dcb45295e197139f57b5b73c1274f
org.umlg	java-generation-ocl	1.2.3		8974913a934f2ff10a5e15e6163957f824371084
org.umlg	java-generation-ocl	1.2.5		bd5d44bfe28252e7d23b8bc85f6a2a56b928d6da
org.umlg	java-generation-ocl	2.0.0		a4fc5572f000442ee1ee9613f709eee9e9273bfe
org.umlg	java-generation-ocl	2.0.1		7b24a922d2673c59f6ec27a3f83033b3f845b76e
org.umlg	java-generation-ocl	2.0.10		b8f7a426fa6f8bfd48bbabfc79eecae8db89da1d
org.umlg	java-generation-ocl	2.0.11		8f88790ee20a4092a01f9c83a71d95dd80a47a79
org.umlg	java-generation-ocl	2.0.12		f8000ea8799f5b1bc1e0106f3704f4eca3de23ab
org.umlg	java-generation-ocl	2.0.13		b17d9ca432c484120ba97fb4f5e556ede142cc44
org.umlg	java-generation-ocl	2.0.15		24920f0852951df90f87ebbb33f425fec7f2f0fe
org.umlg	java-generation-ocl	2.0.16		8098179c7664ecda13ebdeb4d44b11853724abe9
org.umlg	java-generation-ocl	2.0.2		22a43b0189d39f6ba3a05c57df9e939236f012c9
org.umlg	java-generation-ocl	2.0.3		0c798714ccd15e78296295da23babadc0d47d9b5
org.umlg	java-generation-ocl	2.0.4		578df46a3d1913b48784cef150688746646736bc
org.umlg	java-generation-ocl	2.0.6		a785bc2faeec1fc83889495843f4437b8688b2e6
org.umlg	java-generation-ocl	2.0.7		7ed89030caa1fc4378ef412fdc37222537fb0781
org.umlg	java-generation-ocl	2.0.8		ebf27afb219d42e4c7fa13369e5b662dcb9b449c
org.uniknow.spring	spring-event-sourcing	0.1.13		ad4090591fcb13dc97fa867ef4bcca8c64a8de19
org.uniknow.spring	spring-event-sourcing	0.1.14		6b9127c271f90eeb89be513719a78d6020291e6c
org.webjars.bower	bootstrap-dropdown-checkbox	0.1.2		f0509c7451d475cd09ac88697fada96af625c9cf
pl.iterators	sealed-monad_2.12	1.0.0		3cd5d24f44b3d9ee0034719530d779a82dbf1327
pl.iterators	sealed-monad_2.12	1.1.0		37afff68c18fd3b4d5bbcdaedb222b9bfa9f3463
pl.iterators	sealed-monad_2.12	1.2.0		50237a984e8a70f15f207b3af0eb572d7b43a60e
pl.iterators	sealed-monad_2.12	1.3.0		3f4f66d549cfec470fe1ab5ae561c1f19acc711e
ru.astrainteractive.klibs	mikro-core-iosx64	1.0.0		N/A
ru.astrainteractive.klibs	mikro-core-iosx64	1.0.0	metadata	52c8f91c084668b01598054a58fb89cb3c127716
ru.astrainteractive.klibs	mikro-core-iosx64	1.0.1		N/A
ru.astrainteractive.klibs	mikro-core-iosx64	1.0.1	metadata	9b27e6278b55b3b758b3f19707b4467d33682d45
ru.astrainteractive.klibs	mikro-core-iosx64	1.1.0		N/A
ru.astrainteractive.klibs	mikro-core-iosx64	1.1.0	metadata	2884b758d6f14b97b8db656c7792e64bfeab8b18
ru.astrainteractive.klibs	mikro-core-iosx64	1.1.1		N/A
ru.astrainteractive.klibs	mikro-core-iosx64	1.1.1	metadata	a9141e5a99e6436c0d9c503df620139597c0b574
ru.astrainteractive.klibs	mikro-core-iosx64	1.3.0		N/A
ru.astrainteractive.klibs	mikro-core-iosx64	1.3.0	metadata	065ae37f4041335a53b814ee762f6de50da72c0f
ru.astrainteractive.klibs	mikro-core-iosx64	1.4.0		N/A
ru.astrainteractive.klibs	mikro-core-iosx64	1.4.0	metadata	038dff544271831199f3cd86c2bf0a8356c01222
ru.astrainteractive.klibs	mikro-core-iosx64	1.5.0		N/A
ru.astrainteractive.klibs	mikro-core-iosx64	1.5.0	metadata	70988ce9926738cfb98c1e01db04eb0bdb8deeb2
ru.astrainteractive.klibs	mikro-core-iosx64	1.6.0-beta		N/A
ru.astrainteractive.klibs	mikro-core-iosx64	1.6.0-beta	metadata	4ac8a79d1bfe4a6dd210779baec53c382f3c4e7e
ru.astrainteractive.klibs	mikro-core-iosx64	1.7.0		N/A
ru.astrainteractive.klibs	mikro-core-iosx64	1.7.0	metadata	d757187b08de05a385532f818d3f1c00c4ba4675
ru.astrainteractive.klibs	mikro-core-iosx64	1.8.0		N/A
ru.astrainteractive.klibs	mikro-core-iosx64	1.8.0	metadata	6160594df314546591f13a692b0572c626f5fb55
ru.astrainteractive.klibs	mikro-core-iosx64	1.8.1		N/A
ru.astrainteractive.klibs	mikro-core-iosx64	1.8.1	metadata	4eb0166818e6ea23019da00df303d6e110cce37a
ru.astrainteractive.klibs	mikro-core-iosx64	1.8.2		N/A
ru.astrainteractive.klibs	mikro-core-iosx64	1.8.2	metadata	2e8d19304fe2aa8a9e9997b8044604b4afd4802d
ru.astrainteractive.klibs	mikro-core-iosx64	1.8.4		N/A
ru.astrainteractive.klibs	mikro-core-iosx64	1.8.4	metadata	0e7935915d73c0ee1ac4803f6b37e0210d8b3738
ru.astrainteractive.klibs	mikro-core-iosx64	1.8.7		N/A
ru.astrainteractive.klibs	mikro-core-iosx64	1.8.7	metadata	4b73a4225d7574e22a91691d6da16159a579c65f
ru.astrainteractive.klibs	mikro-core-iosx64	1.8.8		N/A
ru.astrainteractive.klibs	mikro-core-iosx64	1.8.8	metadata	78851b4c7fe980a544eb4b663fc3bb9197dbe799
ru.astrainteractive.klibs	mikro-core-iosx64	unspecified		N/A
ru.astrainteractive.klibs	mikro-core-iosx64	unspecified	metadata	52857653a1ec3888f50db779d940abb32df14df0
uk.bl.wa.warc-explorer	warc-explorer-dist	1.0.0		2af8f65d1ea1e495961635b447e875c5e22452cd
uk.co.callhandling	test-release_2.12	.01		13473d3e218aac99ba070e9de299ad7ec25cceea
uk.co.callhandling	test-release_2.12	0.1.2		56484565d27a19a820a268520ccacddc19e1dd3e
uk.co.callhandling	test-release_2.12	0.1.3		408e0a90b1536694f5e5b1ba44a0f15f43522044
uk.co.callhandling	test-release_2.12	0.1.8		6d0d9ce1dead6c0cb7b96e840bf64cb507dfeba8
us.bryon	graphviz-maven-plugin	1.0		627a2e2de66b1bd5275e10e9126d6a58bde11ab2
ws.slink	intervals4j-core	0.0.2		cddda375f84442f2c2d3fe912c0853ee2f9898d8
ws.slink	intervals4j-core	0.0.2.1		67f454a46e282b039d81cf69ea09cbab58372040
ws.slink	intervals4j-core	0.0.2.2		1792ae6086c8a817b41d38f35a983de7362bd07d
ws.slink	intervals4j-core	0.0.3		f184eca63cea0e49df18ab5fccc4f410107521c6
ws.slink	intervals4j-core	0.0.4		c10c64b7689ba160307a83546952a8e0336398d9
ws.slink	intervals4j-core	0.0.5		8c8d7585e12fa88762271449524e6524378b5fba
ws.slink	intervals4j-core	0.0.6		3c5d883046016abb2345e656e57347f4f60e3029
xyz.stratalab	protobuf-fs2_2.13	0.1.0		d6b79ed3e4c40f4521154ae01194bc108eee1dbe
