at.released.cassettes	cassettes-playhead-mingwx64	0.1-alpha01		N/A
org.fugerit.java	query-export-tool	0.1.0		cbb208105f81abfb8a84d51149a9e508919bc00a
org.fugerit.java	query-export-tool	0.1.1		c695ffd1ce74c1e4360193016b34b4010dfedc11
org.fugerit.java	query-export-tool	0.1.10		9e2379c7787941f434a2c973f4168cece15c00fc
org.fugerit.java	query-export-tool	0.1.2		6a03fe3c68c17ed6cbc067bea9e4691da2893c8d
org.fugerit.java	query-export-tool	0.1.3		e98171667d189b97c396c5c2c635e2fffea1829c
org.fugerit.java	query-export-tool	0.1.4		208c4c3821df7da13b85baa687bb15bbef03c4d4
org.fugerit.java	query-export-tool	0.1.5		64a55a0d24d6cbdfd2d85439f3d2168630184f62
org.fugerit.java	query-export-tool	0.1.6		62af9b47426fdcf2ebbbeef91b68f381904022bd
org.fugerit.java	query-export-tool	0.1.7		4580019ec9b355aa88de73060d5f7a86aa25a935
org.fugerit.java	query-export-tool	0.1.8		a71b456c3d95c34b9a825bddcede9388b29cb3aa
org.fugerit.java	query-export-tool	0.1.9		b85bd95326711b76a56931819425da67e2f214fd
org.fugerit.java	query-export-tool	0.3.0		d08017fbffca7ed55fa0c6c0d879d48bf706a770
org.fugerit.java	query-export-tool	0.3.2		a1cfcac0b98e486fceea28927ff5646d75d93278
org.fugerit.java	query-export-tool	0.4.0		8e0eab65dafd2574266465d91d7918f4c3d9ea5b
org.fugerit.java	query-export-tool	0.4.1		7f3b30c5e18d1d89e65f814a8780f2e42e7c9c02
org.fugerit.java	query-export-tool	0.4.2		c1ffef22bc1669a18cf65157b855bae886ca4a70
org.fugerit.java	query-export-tool	0.9.0-beta.1		b7cf50d03ea86935bfad1494cf3517ab27015c03
org.fugerit.java	query-export-tool	1.0.0		68be350b11ee6665e7bb564c218df89594db39d6
org.fugerit.java	query-export-tool	1.1.0		1d4ca604169fc569ee7b12ba7a68a812cbfc7bf6
org.json4s	json4s-ast_native0.5_3	4.0.7		bf75742a430fb9f71893bee4384d5a1583a6b65a
org.json4s	json4s-ast_native0.5_3	4.1.0-M6		8be4880cedb18220abcf1b885d99ef5913802963
org.json4s	json4s-ast_native0.5_3	4.1.0-M7		53541530d2787b8749a2d07d1a0a1d997623dfe7
org.json4s	json4s-ast_native0.5_3	4.1.0-M8		85e03dff31b80fa1787a41b2d1f6c7ef8a114d9a
org.kangspace.devhelper	dev-helper	0.0.1		dea8c331045f30b41b264a79ef64ab3a733ab777
org.kangspace.devhelper	dev-helper	0.0.2		b7860ccb9ae029f0ced94099767adce637b69f0b
org.kangspace.devhelper	dev-helper	0.0.3		7ec0fcac75e92932299aa63f79612e3ee30895f8
org.kangspace.devhelper	dev-helper	0.0.4		2a57513faa42b7f54059e7ef84a07e0028a75960
org.kie.kogito	kogito-usertasks-with-security-quarkus	0.8.1		4d61abddcce00d639ffb51289cb2f4ffa8fc6472
org.kie.kogito	kogito-usertasks-with-security-quarkus	0.9.0		3cd879c1c2619bde364561709ed126e57fbf887c
org.kuali.student.api	ks-common-api	2.0.0-cm		52407ba8f4ae58b41351a68c65f911bdfdf4d98e
org.kuali.student.api	ks-common-api	2.0.1-cm		fd78e18d116bc10748e3f765be1299f7be610c85
org.kuali.student.api	ks-common-api	2.0.2-cm		bf7da98ea530d5fa2d548d6e341b84f3d3d1bbd4
org.kuali.student.api	ks-common-api	2.0.3-cm		05b4ffa5573b2b43a8bd7848b4e12fe55c59425e
org.mixql	mixql-simple-functions-test_3	0.4.1		bbee770222e94e629682345e1bf31f653f1946c7
org.morphir	morphir-sdk-json_3	0.18.6		4631ce5e4c0c3e946f2df3771559589eb8833688
org.morphir	morphir-sdk-json_3	0.18.7-7-43fade		0217dde3c366508732b617b835d717a0f62f9254
org.morphir	morphir-sdk-json_3	0.18.8		3d98c21a2cafaba66ae45cf7569d5d3085c3d53b
org.morphir	morphir-sdk-json_3	0.19.0		fa445fdeb9550822f7c39ed5c84538effdc744cb
org.morphir	morphir-sdk-json_3	0.20.0		8e9523e0e35c581edc7e81623f76c7694fa11587
org.morphir	morphir-sdk-json_3	0.21.0		3a78ee021df8f4353288f43ec3cb79d335fff85a
org.objectweb.monolog	monolog-wrapper-p6spy	2.1.10		fe198ea5050183236db601a7de9c4316400d7e2f
org.objectweb.monolog	monolog-wrapper-p6spy	2.1.11		9d34c48d33c91294ce23cb6a4524bf1486940f74
org.objectweb.monolog	monolog-wrapper-p6spy	2.1.12		b513d47936b0e7cb502e91fb9818aaecd9cea4df
org.objectweb.monolog	monolog-wrapper-p6spy	2.1.8		fc5bf0f0ca32b4e2736391f5d609092bbc66795f
org.objectweb.monolog	monolog-wrapper-p6spy	2.1.9		fd610ea76bc09b2a62c28bc83dad5f12965c59ba
org.opendaylight.controller	hosttracker.shell	1.0.0-Helium		d3c54ed996b524d92872d33468b660e5cabcaa54
org.opendaylight.controller	hosttracker.shell	1.0.1-Helium-SR1		7155395807e429cc5a58c18a3136ac200d21e19d
org.opendaylight.controller	hosttracker.shell	1.0.1-Helium-SR1.1		46f5354029a559d5cccc0d713736c86df63ec936
org.opendaylight.controller	hosttracker.shell	1.0.2-Helium-SR2		fa60e5c3caa47159170c9b614e364ebf19ebed4f
org.opendaylight.controller	hosttracker.shell	1.0.3-Helium-SR3		34ff3878bd47076cb4a646753ece5b1c0245ad83
org.opendaylight.controller	hosttracker.shell	1.0.4-Helium-SR4		44296ee7c11a0debcb1ba5caea1698a7bea6a6a2
org.opendaylight.controller	hosttracker.shell	1.1.0-Lithium		b3d3adf76d6bb256f5adba1bae37886712022793
org.opendaylight.controller	hosttracker.shell	1.1.1-Lithium-SR1		51a75d771aded2b7feb515bab3efc0ad00094dde
org.opendaylight.controller	hosttracker.shell	1.1.2-Lithium-SR2		c90bf05f4a2d2810ea8da94a0bbe6b79298b77ee
org.opendaylight.controller	hosttracker.shell	1.1.3-Lithium-SR3		de132f24a80d52e523b4bcfbc8df305f677a5eba
org.opendaylight.controller	hosttracker.shell	1.1.4-Lithium-SR4		e31f1f695356f0c25b5255785843ced0a5d508bb
org.ow2.util.metadata	metadata-ws-impl	2.0.0		6324565af55f61c0d6f2439f9c85802930820f50
org.ow2.util.metadata	metadata-ws-impl	3.0.0-M1		0fe017c5664afaacd9dbeecf121c00df963bb1c1
org.ow2.util.metadata	metadata-ws-impl	3.0.0-M2		9d189ca3ac50a6de2581a66b79853d2ea73e6192
org.rapidpm.binarycache	rapidpm-binarycache-modules-app-cache-provider	0.9.1		N/A
org.sonatype.sisu.inject	guice-bean-inject	1.4.0		ad96be1c9ccc67ff9c5adc8987ef95d22064f6a7
org.sonatype.sisu.inject	guice-bean-inject	1.4.1		97e72ad7e6b2866dc71c8e12c1865ca9feac1991
org.sonatype.sisu.inject	guice-bean-inject	1.4.2		aa8c3626d8a7b99c913a67251bcb87713ea97587
org.sonatype.sisu.inject	guice-bean-inject	1.4.3		f6ba67450650f28f6340444d190142ffbb4036ed
org.sonatype.sisu.inject	guice-bean-inject	1.4.3-server		78c73a08259be34e388ee33e9059446c42a3d27d
org.sonatype.sisu.inject	guice-bean-inject	1.4.3.1		3270bf4df1c5066b946de757084b229aee0925bb
org.sonatype.sisu.inject	guice-bean-inject	1.4.3.2		2e87b00c6f4f4dc46c4ab15c2cc09ae2355de5c5
org.sonatype.sisu.inject	guice-bean-inject	2.0.0		111879d9b1b7b7adf8ff68048c7021f838a4271a
org.sonatype.sisu.inject	guice-bean-inject	2.1.1		0fd099d4f890ee24f5aed2f10c8ae5f49e903db0
org.sonatype.sisu.inject	guice-bean-inject	2.1.1-NEXUS-4312		d82ae01307c40b0a452dfa8445714ecd6ffa66bb
org.sonatype.sisu.inject	guice-bean-inject	2.2.0		55a50ab11b2e04fd7a40f78c36f742e901b556ee
org.sonatype.sisu.inject	guice-bean-inject	2.2.1		d1b97bd5f90383a8c7daebde503d62b163935f98
org.sonatype.sisu.inject	guice-bean-inject	2.2.2		e61a97dd3ccc51307e4eb871b3dd97a103ec7343
org.sonatype.sisu.inject	guice-bean-inject	2.2.3		cd59d6b575abc7487b057ae2b96b1c86c35ea894
org.sonatype.sisu.inject	guice-bean-inject	2.3.0		ffbd3821f4ee7c10a7d327382fe7964bdd78cfc7
org.webjars.bower	github-com-introquest-highcharts-dist	v5.0.6		71374992aca208075063dd9abcc69d523ad336fe
org.webjars.npm	fizzy-ui-utils	1.0.1		4b7af63c15363c5eaad9d8b2dff93eec25c5b7a7
org.webjars.npm	fizzy-ui-utils	2.0.0		b5235b4da537987375509598a1f8497a5a9a2453
org.webjars.npm	fizzy-ui-utils	2.0.5		0ba66c81d8dcd16e6687ecdecc5443ccbe6ed235
org.webjars.npm	fizzy-ui-utils	2.0.7		8e7a7fc3781a5a35f62682e000b7ead7394da994
org.webjars.npm	fizzy-ui-utils	3.0.0		6ba6ae2e20ca143baa22e64693b9a56aecc543e1
org.wildfly.swarm	jca-test	1.0.0.Alpha6		1ef0858e8edfb0b7440496471f8819cdeb458e1a
org.wildfly.swarm	jca-test	1.0.0.Alpha7		b829c5c1ef3361442d9133e42ad2942f86f2a8e2
org.wildfly.swarm	jca-test	1.0.0.Alpha8		92f29331ff062f3756700104335b07b60c0a3d37
org.wildfly.swarm	jca-test	1.0.0.Beta1		17126180acc83843b6a1265e8352dcf8631b4a97
org.wildfly.swarm	jca-test	1.0.0.Beta2		4cfbee15f70181b52fbd3fd2fd07e16283a25c12
org.wildfly.swarm	jca-test	1.0.0.Beta3		42f05fc867876b7c53a325924ac9f5ccceca601c
org.wildfly.swarm	jca-test	1.0.0.Beta4		4302bbbf29757f0a744775e5c7670146d3b3f034
org.wildfly.swarm	jca-test	1.0.0.Beta5		a27cff05ffd4019fe2d60b7de5e39775c98f8ce3
org.wildfly.swarm	jca-test	1.0.0.Beta6		d7b737cc4dc0fdd9b2bc319cc2467e22aacc1054
org.wildfly.swarm	jca-test	1.0.0.Beta7		757fe52c999b319731480f20ae96357eb7c35ea0
org.wildfly.swarm	jca-test	1.0.0.CR1		f2ec91fcea02815ff4ffc8ed9d44d54ea0d9c781
org.wildfly.swarm	jca-test	1.0.0.CR2		adcbcae722e8228e7532b69a9f1f9eb698438080
org.wildfly.swarm	jca-test	1.0.0.CR3		d69c9ecbf8ac8fd35b8fd52dc304fd7fa363e7b3
org.wildfly.swarm	jca-test	1.0.0.Final		292d424c0484aeb9a9f2358952107b432ae2c297
org.wildfly.swarm	jca-test	1.0.1.Final		b3275082400625137a1cb37d89fdd8f0d6a2d1bf
org.wildfly.swarm	jca-test	1.0.2.Final		8b214373f1f8dd23074af5ba1a933bc20538c0ce
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	0.9.1		59108d6f4c3f222efbbf0490a70f48a10b0be74b
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	0.9.2		90194e04b6cda8459e2b943c9dee33efe69bc7bd
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	0.9.3		073d5582b8280a771759f513c7a628509a07f414
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	0.9.4		b0da272e3dfc413b189f235e5ebc432dfe056a11
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	1.0.0		749d66e5dd8afedc3eb515d0c7dce1880ee36004
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	1.0.1		1ed48c696148cf008f502f87e63dfd7f41efd5f1
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	1.0.2		744ff7248d0f33570c65f0490030dba117173242
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	1.0.3		a46b9b9680edfa3cbb8d85c183425f48dbf6cad4
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	1.0.4		ab5afa5a8e7439b3dc22c225acccb376e73a5bc9
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	1.0.5		0e3ef135cd07389d81cae3275921ddc949d8b78a
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	1.1.0		f5d9765e437459ed73fe7db73ff409dae2b9356b
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	1.1.1		2912fa1774cf7d2d511966d4dc354ac63802268c
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	1.1.2		5a25a5bcfb76013bd2274ae5cc24400e19615759
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	1.2.0		abe375f17e2577bd648e4b6dbacb08353ada410a
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	1.2.1		eb4cbedea5e24814455a4338bb61bb6c481500b7
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	1.2.2		91e3518553399a8a5d154429b174b4d9ad9c8f31
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	1.2.4		a7523554ea650a62c1d19c4f1d86c4355896721a
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	1.2.5		2dfcb0c0fdd802f80419939d520e5aeb467b757f
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	1.2.6		469bd178ba84e42817d25917016289e7da767c5b
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	1.2.7		63fb49f6ee8459c762a3be2bf7644c09de3d5a0a
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.0		a934820ed04933901888ffacf17b9de656438a43
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.1		ce6a75cee76b86791539e8c79461e54663e72cdc
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.10		9e6aa892e408db1f003eaee7da53bc9a869d90e2
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.11		39a0556457ced2de26dd7714102bb8eed205f090
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.12		7f4bfc7d6e593967fd6f4d14b45d2040f36158b7
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.13		79316f78ef38e36cabf51e235b62252e92ec09df
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.14		f07a86487d50701c1afd2e9d56bf7233f87ac114
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.15		ab4cf7e24f324caafb2cde7680a795be459c1e67
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.16		8b719d5c338a3b95c8ecff2613a8a1fe3c8b9809
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.17		5179fe2b0947a7df9d2697ccf5434bc04d42d976
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.18		3eea598a6aecf6bfc9db4e0fa1dcc282a443f5f9
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.19		7e4803c5b5bdb0a590e1b343cf35b293e75467aa
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.2		02615b6864ffe8fdbf0de7b0fef16ffcb9d6cfc5
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.20		2f874641045291da9cf6eeb02ce45562b21261d2
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.21		bba062a59a492220b2b30f91cff1afb6d5bac59c
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.22		2267aa7e7301233439be2bf88ee37390b5f5ef96
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.23		7eebc65f2d1943483671da81d8f03ac7796e3f05
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.24		6e6f12e5d37a883387d8a017c0b88a92e39b8853
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.25		4f7e719799b9a5f7916651ec9292d455d8eb793b
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.26		a1e800dce75e3fca916bb9344dfae5aeddd73219
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.27		6120c51040a430e75e90f25c8e4507ee15f06ec1
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.28		1ed4da12a2eae144322b2d8aa47b0795ab9dc4c8
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.29		5ed6d388d62a2319ddb334b2f981fa9e86efe677
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.3		e7e9072641ad5a6d12f54ab06f3596c5f5411ff8
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.30		5c34ac18636b4eed90deab336d8b58bc381b7578
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.31		ec3ef232254fd45da18fae15fbed6daab2023bf4
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.32		ef6ae208b90ba4abc37bd243caaaac475541946e
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.33		ca4e03ec7b7078d9752509fd92ffab4c19461b86
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.34		29b680765beb5ee5936eeaa5e0f754591084c31f
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.35		c6c6610b52d479d931a0dfb6200e7bbad9f6009f
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.36		b1f40999ad70fc39ba1d56e79a8eca56ddd20c5d
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.37		cdbbd82668dbfbfb72d6d40a0558f6ed710d120c
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.38		af989bfed74e6394c6a1a6e9ae236b97b4b622b5
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.39		f2cdb4e70d41e9010c10ce76667809264bd37ae3
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.4		ec689cdc0d933fd7e5a8877f35d444b8107f6a9d
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.40		2f044da70ba265bcfc8d2553be4d528166650839
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.41		052f2b16782e73de2d46c948f753d4c747bdd3d8
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.42		9541fcc9ad855385c1d6d5a2789e835248ae7eea
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.43		b5ebfb27304f7f212c66b2f45852c0173de5be5e
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.44		2af1d43b8d3f2f7ef4fa3ef574078de491844f45
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.45		a1b204c1a33babd9019c1c42beb4176d05bac1ae
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.46		2c5fc7d637f33501f0c43b23991103c3170c71df
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.47		b2422f05e93834471d7a93fb5dd0f49b5166bc09
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.48		22c7e7ecdec645d1e688e6a449a8b6d0d7b710c5
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.49		72a3a74133c7e32d67215a768a7e1490d45128db
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.5		3c63c0b2275701980519cdc9b766104b183cddaa
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.50		e313d1c2cf2bd3b6e269f6695f7a4f290fed9706
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.51		57a99777acb71a2578e233d6bee52e2f692c7ca4
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.52		c03bb5b4ebed16bf91af082dded883171c16d462
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.53		45b579f7521ba3f42e82ef826c8d86973082851e
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.54		b0408de162adc43a6cd4119aa11f5e97da2f2813
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.55		92b572080e7fbaed88b0207cdb6ca5432e301d47
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.56		1512c04852de85a495d340335080f8f52ce0b9ef
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.57		6fbd137218fd773ec090f9a82b6ccd0f914acfe9
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.58		770d4ab7682fafae106502e3572c20e1190467ef
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.59		d5b96a5afab77b07b1e1039a9a15cd814a7b5242
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.6		c22e467495c58d8504912bf649c9ea7a54b9ce79
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.60		b31209d3df9295feaf57c448d732009ca85cbe54
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.61		4a3bf9a1bdf0a0d60400db69300bd4d78218facf
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.62		16179c2865c53a393672c71aa7f33f3724c0cdd6
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.63		6964c9ae9487f0aee118d618cd77f9b605bf2035
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.64		14b86fee8fd06da17842fec8b6af45e4d8068d80
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.65		10b8d786d72197846ca9dd36415120e7e75e499b
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.66		a333ba15171c7c233a4859c4f36b92105f9d25aa
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.67		1acc4093fbc526c6057c6ab69e231f1956a2d890
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.68		a1b3bd9ad6fa7d97212feaec502415f4366c3ca6
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.69		360e2c7e6b4dc168aeb9b0b7312ec5d03d816cad
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.7		595ef9c839ad2d0d470a396facbdacb6b345cc62
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.70		33969eef8d41b587269e0ba73cafe3742e5c39ce
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.71		84f2f78fdf57527f1b1d326b84e8baf03cb142e6
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.72		e8fccd07227efc52499c5b817c983cd4018fe770
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.73		0de7e1d872048af0adebaba7c278b45a50c431de
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.74		d7e4aff4ee921fdbe2dd7873da4d149dae43729d
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.75		acf769836be17a3637522b4e37f771aec0655f38
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.8		88c32cd7bee3ce4290a9637eb64b8414d2a1aef4
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	2.0.9		88c415e6e13841cd25c06b4b336a19e31903edff
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	3.0.0		e0dc3cd148473dd14254caac22aeeec04c3598d3
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	3.0.1		887fe94398734858f51d94d4d4d865fab7bcca05
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	3.0.10		38e1f006bd86e7db4fdbae921f018dda0bb962fa
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	3.0.100		d1a0488f1082ee23b1c4176548c912e876cc4770
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	3.0.101		a8dcb6aaed0ee4dd19123ebfca91268df5d59026
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	3.0.102		6349cda0529b18444c43af50b3f22c40dfc3b3aa
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	3.0.103		df8f2e0739e7769fca29637459103e5ed00541e1
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	3.0.104		23a69c5cf6a233a181d946042799482752616a50
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	3.0.105		e8a51024b59daed479fdb5589ed405d09f70d59b
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	3.0.106		47c47094e0d7358baa2db2527bb704cc28008c49
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	3.0.107		3359e04f1bcff8d66d865514be6ce91f3aba835c
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	3.0.108		40406137498284f232bf40fd91dbfcf8a344f8fd
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	3.0.109		2ffb042d5c9e0e275bd88fb3fe8849df807a63e7
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	3.0.11		59a825f842604a80a5c0f8e1d56024dd3d37cccd
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	3.0.110		306279a970acee49e8c92d15ae38d4cc40d30087
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	3.0.111		d0ea299d4c9e4e8ebbfdb52ae910868bf8c7082d
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	3.0.112		77dfe3967a1f649c9b4d29507f979db2fcbcdbe4
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	3.0.113		eec23e8fe8aba3143051d6666f6c4a149ebef0a5
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	3.0.114		33fde8a6bf769f9ba8bd4306c21dfef9c256795a
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	3.0.115		7c0b6a8fe0af018f87631002a40fefec3da1e1f1
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	3.0.116		301d97e288950c416131dafa35702d74cd724da9
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	3.0.117		83a2c2feaf993ac7c2bbd7981c0a26687b16205c
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	3.0.118		48c2814f0d3041ba50a75e0b861348f594cf7009
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	3.0.119		1425e2f53ddc110d02daacd028e9e9158870c3b2
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	3.0.12		36ba2eb304f07eb7d6e66b94f0a5c23512326933
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	3.0.120		d6e3872f93e756527502cbe78d03e1fa316c8a59
org.wso2.carbon.devicemgt	org.wso2.carbon.complex.policy.decision.point	3.0.121		8fe2bd3143d18f5de8c1a1c70f6c07ae6efc7a7b
