cn.entertech.android.compose-video	base	0.0.1		N/A
org.avaje.ebeanorm	avaje-ebeanorm	6.16.5		36bca5e344854237762b5bcc1a944e490a65345b
org.avaje.ebeanorm	avaje-ebeanorm	6.17.1		8531b9effcf86ec5365c0e10a0e2892177dd85ac
org.avaje.ebeanorm	avaje-ebeanorm	6.17.2		65a2799d1bd9a1ec662ca726ec1d70711384871e
org.avaje.ebeanorm	avaje-ebeanorm	6.17.3		22840be7aa3716e17de0406c38646dd4dcff1616
org.avaje.ebeanorm	avaje-ebeanorm	6.18.1		6a757b5b0768d01f0c18e031f16c5bde2ce7bc6e
org.avaje.ebeanorm	avaje-ebeanorm	6.2.1		d2601e58370cdda5bc23bfa73cb6b9f506b825b6
org.avaje.ebeanorm	avaje-ebeanorm	6.2.2		62e3e5d6134a6c039933911a3a6afb9446698538
org.avaje.ebeanorm	avaje-ebeanorm	6.3.1		522141d521a91e04f5dde12537607f4497130666
org.avaje.ebeanorm	avaje-ebeanorm	6.4.1		13eb1c3c992d535b802962bbe1e92b948f0a1ee0
org.avaje.ebeanorm	avaje-ebeanorm	6.5.1		c1dd6dfbbcd12a8a870e0563cb13df022f8ff1bb
org.avaje.ebeanorm	avaje-ebeanorm	6.6.1		2d40a3258d7530546369eedb632fa75a493b271a
org.avaje.ebeanorm	avaje-ebeanorm	6.7.1		9a90681a8d79f1435cabc85cb9acbe5e9de66f3b
org.avaje.ebeanorm	avaje-ebeanorm	6.8.1		a0aca1852f2c4b00deb2bd89863a9336f0900487
org.avaje.ebeanorm	avaje-ebeanorm	6.9.1		b687c552d47271ec46c124510d50a1826b7f55e1
org.avaje.ebeanorm	avaje-ebeanorm	7.1.1		e895bbc40abc078230c36a0e145e750d6576fd92
org.avaje.ebeanorm	avaje-ebeanorm	7.10.1		615b196b379e2a19fe9919ba516a0e153c4162e9
org.avaje.ebeanorm	avaje-ebeanorm	7.11.1		6b5d675ad63a79e0f501cfce746e0b661a94e5d1
org.avaje.ebeanorm	avaje-ebeanorm	7.11.2		9dcf45ced8f674d3bf1acf49b8a2a8d37cdd1bd7
org.avaje.ebeanorm	avaje-ebeanorm	7.11.3		b24f29bc7ac767abbed9b4b51913894c82790b4b
org.avaje.ebeanorm	avaje-ebeanorm	7.11.4		7e71a59fec44865eb16fccc8f567b831524b0db6
org.avaje.ebeanorm	avaje-ebeanorm	7.12.1		1f36003851c60c85982fcc51a4a4e809537506b5
org.avaje.ebeanorm	avaje-ebeanorm	7.12.2		cb087d10b0bcad85379289e13c7ed4457c9b4681
org.avaje.ebeanorm	avaje-ebeanorm	7.13.1		e5acaa33b7a0d863fc1e69c7584a17e6c685c485
org.avaje.ebeanorm	avaje-ebeanorm	7.14.1		304fdb7c1ac535b8fdaf63c1dd1dfae2fa3ce310
org.avaje.ebeanorm	avaje-ebeanorm	7.15.1		c13186096bbf54d244f5a9123164c1e2efe6a316
org.avaje.ebeanorm	avaje-ebeanorm	7.16.1		c5cf244ed1248d89fa69fce65e80cfdf884b8fec
org.avaje.ebeanorm	avaje-ebeanorm	7.16.2		42542c16ea5ed37a0ba4b849330dff845312c35d
org.avaje.ebeanorm	avaje-ebeanorm	7.16.3		d96e29d393bdeee9496f919ef67617aedfb18893
org.avaje.ebeanorm	avaje-ebeanorm	7.17.1		c84b138cb32bc7026081f81eb57b2a73e6d530e3
org.avaje.ebeanorm	avaje-ebeanorm	7.18.1		2acd4e907dc907f2d0ee51be4a03878b275d3a24
org.avaje.ebeanorm	avaje-ebeanorm	7.19.1		f1dce72b4f920c4b86fb5576c414dfcae91175fc
org.avaje.ebeanorm	avaje-ebeanorm	7.2.1		e4d87476d09f09488955016ced1cee70c737ec11
org.avaje.ebeanorm	avaje-ebeanorm	7.2.2		351690b6987dd0746725c23d96c981452ad46bf6
org.avaje.ebeanorm	avaje-ebeanorm	7.2.3		e65a1baf599dfe3625a7dfc31692771d8cfbccc8
org.avaje.ebeanorm	avaje-ebeanorm	7.20.1		cf80d43e0926950f8236c5c90ca78499f57ae77b
org.avaje.ebeanorm	avaje-ebeanorm	7.21.1		67c976f9ac5d519ff9e169a7092833727ccc6252
org.avaje.ebeanorm	avaje-ebeanorm	7.21.2		243707fd2acf74e207da0a496c3aee3d20c18c92
org.avaje.ebeanorm	avaje-ebeanorm	7.3.1		15734dc2a90f3c4af00dd8466f4ea55eaf186534
org.avaje.ebeanorm	avaje-ebeanorm	7.4.1		f9692e1c214fa89f01c478708dad2bca356019c9
org.avaje.ebeanorm	avaje-ebeanorm	7.5.1		175f16a7a965b09179e1bb9a1315e8c59b9a2950
org.avaje.ebeanorm	avaje-ebeanorm	7.6.1		bed0e68b0c0f423e6c6347820932866e8fc60351
org.avaje.ebeanorm	avaje-ebeanorm	7.7.1		e0ea6c742c8af3ec029ab5bc36a239bf5b5eab25
org.avaje.ebeanorm	avaje-ebeanorm	7.8.1		02621331e8dbfd3351cd093d81b8e979b03bb876
org.avaje.ebeanorm	avaje-ebeanorm	7.9.1		86221f1e3cf02de4a492203c939fee4adf2cdf26
org.avaje.ebeanorm	avaje-ebeanorm	8.1.1		1145ac0ddfd98d5c834d44f95e7856f669bfb8a1
org.codehaus.plexus.security	plexus-security-system	1.0-alpha-10		33a1302bc158e00a70dbdeeee66f7658fbf0646c
org.codehaus.plexus.security	plexus-security-system	1.0-alpha-11		d7eddea7e169478cbbbafadb35d26579e61fc4eb
org.codehaus.plexus.security	plexus-security-system	1.0-alpha-4		221c70768fbaec4b63aa0d006d8c79c7abf8ad56
org.codehaus.plexus.security	plexus-security-system	1.0-alpha-5		1510933d703ab5b8119e0e27093688b813ff3e9a
org.codehaus.plexus.security	plexus-security-system	1.0-alpha-6		74b82c997e4d31891fcb038c4440d84c3eeebe2b
org.codehaus.plexus.security	plexus-security-system	1.0-alpha-7		a6a2d081958cb32811aa9808efacc3542bf298cc
org.codehaus.plexus.security	plexus-security-system	1.0-alpha-8		a3708534b46dae3ac0dee2822fd9cb7fc4d45342
org.codehaus.plexus.security	plexus-security-system	1.0-alpha-9		50482c69111237f28be61200a060abedf60d3d76
org.danilopianini	maven-central-portal-kotlin-api-linuxx64	2.0.0		N/A
org.danilopianini	maven-central-portal-kotlin-api-linuxx64	2.1.0		N/A
org.danilopianini	maven-central-portal-kotlin-api-linuxx64	2.1.1		N/A
org.danilopianini	maven-central-portal-kotlin-api-linuxx64	2.1.2		N/A
org.danilopianini	maven-central-portal-kotlin-api-linuxx64	2.2.0		N/A
org.danilopianini	maven-central-portal-kotlin-api-linuxx64	2.2.1		N/A
org.danilopianini	maven-central-portal-kotlin-api-linuxx64	2.3.0		N/A
org.danilopianini	maven-central-portal-kotlin-api-linuxx64	2.3.1		N/A
org.danilopianini	maven-central-portal-kotlin-api-linuxx64	2.4.0		N/A
org.danilopianini	maven-central-portal-kotlin-api-linuxx64	2.4.1		N/A
org.danilopianini	maven-central-portal-kotlin-api-linuxx64	2.4.2		N/A
org.danilopianini	maven-central-portal-kotlin-api-linuxx64	2.5.0		N/A
org.danilopianini	maven-central-portal-kotlin-api-linuxx64	2.5.1		N/A
org.danilopianini	maven-central-portal-kotlin-api-linuxx64	2.5.2		N/A
org.danilopianini	maven-central-portal-kotlin-api-linuxx64	2.5.3		N/A
org.danilopianini	maven-central-portal-kotlin-api-linuxx64	2.6.0		N/A
org.danilopianini	maven-central-portal-kotlin-api-linuxx64	2.7.0		N/A
org.danilopianini	maven-central-portal-kotlin-api-linuxx64	2.8.0		N/A
org.danilopianini	maven-central-portal-kotlin-api-linuxx64	2.8.1		N/A
org.danilopianini	maven-central-portal-kotlin-api-linuxx64	2.8.2		N/A
org.danilopianini	maven-central-portal-kotlin-api-linuxx64	2.9.0		N/A
org.eclipse.neoscada.ide	org.eclipse.scada.configuration.world.validation	0.3.0		372e28a4d0da12dd6189275db4bed5620744e63a
org.genesys-pgr	glis-client-common	1.0		27b60173d1d608525f0995b3640577056dcb3a89
org.genesys-pgr	glis-client-common	1.1		850cb2c2dce6183f5e3c53b179eadd1a898c273f
org.genesys-pgr	glis-client-common	1.1.1		c031498099b65f958010bdf97fc6b30d7189c47a
org.genesys-pgr	glis-client-common	1.2		7bf2b6830b40fb9e0c5bc1550d71e8d759c81aaa
org.guppy4j	messaging	0.0.1		5c0dca7b0cfb5e23da1fa584430f1bb07919cd68
org.guppy4j	messaging	0.0.2		fea07eb098bb6abab7cc69fb3bfc65a46d03b6a1
org.guppy4j	messaging	0.0.3		0ceb4f3f6f58d29be6f12867d889dbf4a617b1c6
org.jboss.arquillian.container	arquillian-osgi-embedded-4.2	1.0.0.Alpha3		0edb5a6c07c8da3bad4dc3e910f35d61f18b78ae
org.jboss.arquillian.container	arquillian-osgi-embedded-4.2	1.0.0.Alpha4		908cc8968fd0ef73973fdc74fb67e9cf0252c896
org.jboss.arquillian.protocol	arquillian-protocol-parent	1.0.0.Alpha1		N/A
org.jboss.arquillian.protocol	arquillian-protocol-parent	1.0.0.CR1		N/A
org.jboss.arquillian.protocol	arquillian-protocol-parent	1.0.0.CR2		N/A
org.jboss.arquillian.protocol	arquillian-protocol-parent	1.0.0.CR3		N/A
org.jboss.arquillian.protocol	arquillian-protocol-parent	1.0.0.CR4		N/A
org.jboss.arquillian.protocol	arquillian-protocol-parent	1.0.0.CR5		N/A
org.jboss.arquillian.protocol	arquillian-protocol-parent	1.0.0.CR6		N/A
org.jboss.arquillian.protocol	arquillian-protocol-parent	1.0.0.CR7		N/A
org.jboss.arquillian.protocol	arquillian-protocol-parent	1.0.0.CR8		N/A
org.jboss.arquillian.protocol	arquillian-protocol-parent	1.0.0.Final		N/A
org.jboss.arquillian.protocol	arquillian-protocol-parent	1.0.1.Final		N/A
org.jboss.arquillian.protocol	arquillian-protocol-parent	1.0.2.Final		N/A
org.jboss.arquillian.protocol	arquillian-protocol-parent	1.0.3.Final		N/A
org.jboss.arquillian.protocol	arquillian-protocol-parent	1.0.4.Final		N/A
org.jboss.arquillian.protocol	arquillian-protocol-parent	1.1.0.Final		N/A
org.jboss.arquillian.protocol	arquillian-protocol-parent	1.1.1.Final		N/A
org.jboss.arquillian.protocol	arquillian-protocol-parent	1.1.10.Final		N/A
org.jboss.arquillian.protocol	arquillian-protocol-parent	1.1.11.Final		N/A
org.jboss.arquillian.protocol	arquillian-protocol-parent	1.1.12.Final		N/A
org.jboss.arquillian.protocol	arquillian-protocol-parent	1.1.13.Final		N/A
org.jboss.arquillian.protocol	arquillian-protocol-parent	1.1.14.Final		N/A
org.jboss.arquillian.protocol	arquillian-protocol-parent	1.1.15.Final		N/A
org.jboss.arquillian.protocol	arquillian-protocol-parent	1.1.2.Final		N/A
org.jboss.arquillian.protocol	arquillian-protocol-parent	1.1.2.Final-wildfly-1		N/A
org.jboss.arquillian.protocol	arquillian-protocol-parent	1.1.2.Final-wildfly-2		N/A
org.jboss.arquillian.protocol	arquillian-protocol-parent	1.1.3.Final		N/A
org.jboss.arquillian.protocol	arquillian-protocol-parent	1.1.4.Final		N/A
org.jboss.arquillian.protocol	arquillian-protocol-parent	1.1.5.Final		N/A
org.jboss.arquillian.protocol	arquillian-protocol-parent	1.1.6.Final		N/A
org.jboss.arquillian.protocol	arquillian-protocol-parent	1.1.6.Final-wildfly-1		N/A
org.jboss.arquillian.protocol	arquillian-protocol-parent	1.1.7.Final		N/A
org.jboss.arquillian.protocol	arquillian-protocol-parent	1.1.8.Final		N/A
org.jboss.arquillian.protocol	arquillian-protocol-parent	1.1.9.Final		N/A
org.jboss.arquillian.protocol	arquillian-protocol-parent	1.2.0.Final		N/A
org.jboss.arquillian.protocol	arquillian-protocol-parent	1.2.1.Final		N/A
org.jboss.arquillian.protocol	arquillian-protocol-parent	1.3.0.Final		N/A
org.jboss.arquillian.protocol	arquillian-protocol-parent	1.4.0.Final		N/A
org.jboss.arquillian.protocol	arquillian-protocol-parent	1.4.1.Final		N/A
org.jboss.arquillian.protocol	arquillian-protocol-parent	1.5.0.Final		N/A
org.jboss.arquillian.protocol	arquillian-protocol-parent	1.6.0.Final		N/A
org.jboss.arquillian.protocol	arquillian-protocol-parent	1.7.0.Alpha1		N/A
org.jboss.arquillian.protocol	arquillian-protocol-parent	1.7.0.Alpha10		N/A
org.jboss.arquillian.protocol	arquillian-protocol-parent	1.7.0.Alpha11		N/A
org.jboss.arquillian.protocol	arquillian-protocol-parent	1.7.0.Alpha12		N/A
org.jboss.arquillian.protocol	arquillian-protocol-parent	1.7.0.Alpha13		N/A
org.jboss.arquillian.protocol	arquillian-protocol-parent	1.7.0.Alpha14		N/A
org.jboss.arquillian.protocol	arquillian-protocol-parent	1.7.0.Alpha2		N/A
org.jboss.arquillian.protocol	arquillian-protocol-parent	1.7.0.Alpha3		N/A
org.jboss.arquillian.protocol	arquillian-protocol-parent	1.7.0.Alpha4		N/A
org.jboss.arquillian.protocol	arquillian-protocol-parent	1.7.0.Alpha5		N/A
org.jboss.arquillian.protocol	arquillian-protocol-parent	1.7.0.Alpha6		N/A
org.jboss.arquillian.protocol	arquillian-protocol-parent	1.7.0.Alpha7		N/A
org.jboss.arquillian.protocol	arquillian-protocol-parent	1.7.0.Alpha8		N/A
org.jboss.arquillian.protocol	arquillian-protocol-parent	1.7.0.Alpha9		N/A
org.jboss.arquillian.protocol	arquillian-protocol-parent	1.7.0.Final		N/A
org.jboss.arquillian.protocol	arquillian-protocol-parent	1.7.1.Final		N/A
org.jboss.arquillian.protocol	arquillian-protocol-parent	1.7.2.Final		N/A
org.jboss.arquillian.protocol	arquillian-protocol-parent	1.8.0.Final		N/A
org.jboss.arquillian.protocol	arquillian-protocol-parent	1.8.1.Final		N/A
org.jboss.arquillian.protocol	arquillian-protocol-parent	1.9.0.Final		N/A
org.jboss.arquillian.protocol	arquillian-protocol-parent	1.9.1.Final		N/A
org.jboss.arquillian.protocol	arquillian-protocol-parent	1.9.2.Final		N/A
org.jboss.arquillian.protocol	arquillian-protocol-parent	1.9.3.Final		N/A
org.jboss.arquillian.protocol	arquillian-protocol-parent	1.9.4.Final		N/A
org.jboss.deployers	jboss-deployers-jmx	2.2.0.Alpha1		9ea232a5932b7165dad198e803454204c201ff64
org.jboss.deployers	jboss-deployers-jmx	2.2.0.Alpha2		9270ab5ae4784331eb5e234194d342eddab4adca
org.jboss.deployers	jboss-deployers-jmx	2.2.0.Alpha3		6a1f69416fffb68c20c51b0c9d4ccabe64995827
org.jboss.deployers	jboss-deployers-jmx	2.2.0.Alpha4		66d71a12b64cf7147562b9259f91b940a59f5a17
org.jboss.deployers	jboss-deployers-jmx	2.2.0.Alpha5		e7072f559b0da2b2d44fada5eab40b955f62a7b8
org.jboss.deployers	jboss-deployers-jmx	2.2.0.Alpha6		b805956e70f78f612a387f4479676c72ffd14761
org.jboss.deployers	jboss-deployers-jmx	2.2.0.Alpha7		b0f6c2b804f24b47a46e31d09c1fab1c66705a07
org.jboss.deployers	jboss-deployers-jmx	2.2.0.Alpha8		1b623c208237255f99594e07a65fc75d43be2c52
org.jboss.deployers	jboss-deployers-jmx	2.2.0.GA		5eb3c9a78e8e56becd1a76c37495f513784fcecb
org.jboss.deployers	jboss-deployers-jmx	2.2.0.M1		d0e098bc4a9915b66b832dae26c1c0f0b4c984c5
org.jboss.deployers	jboss-deployers-jmx	2.2.0.M2		12c3a9203ad5f6a0ef730f533d099014e88507dd
org.jboss.deployers	jboss-deployers-jmx	2.2.1.GA		195c5add31a0a81b5b8f8e1770b1339178ab72aa
org.jboss.deployers	jboss-deployers-jmx	2.2.2.GA		8ef4359b7039ca10779048e25881e60d941035e6
org.jclouds.karaf	feature	1.0.0		N/A
org.jetbrains.androidx.navigation	navigation-runtime-linuxx64	2.7.0-alpha03		N/A
org.jetbrains.androidx.navigation	navigation-runtime-linuxx64	2.7.0-alpha04		N/A
org.jetbrains.androidx.navigation	navigation-runtime-linuxx64	2.7.0-alpha05		N/A
org.jetbrains.androidx.navigation	navigation-runtime-linuxx64	2.7.0-alpha06		N/A
org.jetbrains.androidx.navigation	navigation-runtime-linuxx64	2.7.0-alpha07		N/A
org.jetbrains.androidx.navigation	navigation-runtime-linuxx64	2.8.0-alpha01		N/A
org.jetbrains.androidx.navigation	navigation-runtime-linuxx64	2.8.0-alpha02		N/A
org.jetbrains.androidx.navigation	navigation-runtime-linuxx64	2.8.0-alpha08		N/A
org.jetbrains.androidx.navigation	navigation-runtime-linuxx64	2.8.0-alpha09		N/A
org.jetbrains.androidx.navigation	navigation-runtime-linuxx64	2.8.0-alpha10		N/A
org.jetbrains.androidx.navigation	navigation-runtime-linuxx64	2.8.0-alpha11		N/A
org.jetbrains.androidx.navigation	navigation-runtime-linuxx64	2.8.0-alpha12		N/A
org.jetbrains.androidx.navigation	navigation-runtime-linuxx64	2.8.0-alpha13		N/A
org.jetbrains.androidx.navigation	navigation-runtime-linuxx64	2.9.0-alpha14		N/A
org.jetbrains.androidx.navigation	navigation-runtime-linuxx64	2.9.0-alpha15		N/A
org.jetbrains.androidx.navigation	navigation-runtime-linuxx64	2.9.0-alpha16		N/A
org.jetbrains.androidx.navigation	navigation-runtime-linuxx64	2.9.0-alpha17		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-jbpm-designer-integration	7.23.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-jbpm-designer-integration	7.24.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-jbpm-designer-integration	7.25.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-jbpm-designer-integration	7.26.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-jbpm-designer-integration	7.27.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-jbpm-designer-integration	7.28.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-jbpm-designer-integration	7.29.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-jbpm-designer-integration	7.30.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-jbpm-designer-integration	7.31.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-jbpm-designer-integration	7.32.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-jbpm-designer-integration	7.33.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-jbpm-designer-integration	7.34.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-jbpm-designer-integration	7.35.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-jbpm-designer-integration	7.36.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-jbpm-designer-integration	7.36.1.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-jbpm-designer-integration	7.37.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-jbpm-designer-integration	7.38.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-jbpm-designer-integration	7.39.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-jbpm-designer-integration	7.40.0.20200703		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-jbpm-designer-integration	7.40.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-jbpm-designer-integration	7.41.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-jbpm-designer-integration	7.41.0.t20200723		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-jbpm-designer-integration	7.42.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-jbpm-designer-integration	7.43.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-jbpm-designer-integration	7.43.1.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-jbpm-designer-integration	7.44.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-jbpm-designer-integration	7.45.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-jbpm-designer-integration	7.45.0.t20201009		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-jbpm-designer-integration	7.46.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-jbpm-designer-integration	7.47.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-jbpm-designer-integration	7.48.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-jbpm-designer-integration	7.49.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-jbpm-designer-integration	7.50.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-jbpm-designer-integration	7.51.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-jbpm-designer-integration	7.52.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-jbpm-designer-integration	7.53.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-jbpm-designer-integration	7.54.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-jbpm-designer-integration	7.55.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-jbpm-designer-integration	7.56.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-jbpm-designer-integration	7.57.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-jbpm-designer-integration	7.58.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-jbpm-designer-integration	7.59.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-jbpm-designer-integration	7.60.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-jbpm-designer-integration	7.61.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-jbpm-designer-integration	7.62.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-jbpm-designer-integration	7.63.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-jbpm-designer-integration	7.64.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-jbpm-designer-integration	7.65.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-jbpm-designer-integration	7.66.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-jbpm-designer-integration	7.67.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-jbpm-designer-integration	7.68.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-jbpm-designer-integration	7.69.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-jbpm-designer-integration	7.70.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-jbpm-designer-integration	7.71.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-jbpm-designer-integration	7.72.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-jbpm-designer-integration	7.73.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-jbpm-designer-integration	7.74.0.Final		N/A
org.kie.workbench.stunner	kie-wb-common-stunner-jbpm-designer-integration	7.74.1.Final		N/A
org.kotlincrypto.hash	sha2-256-tvosarm64	0.1.0		N/A
org.kotlincrypto.hash	sha2-256-tvosarm64	0.1.0	metadata	cb229add8c4ac4c52c4269f14c2d9936989200ed
org.kotlincrypto.hash	sha2-256-tvosarm64	0.1.1		N/A
org.kotlincrypto.hash	sha2-256-tvosarm64	0.1.1	metadata	2033fa08ab96597e7a8eeacc547b96bec3c36b36
org.kotlincrypto.hash	sha2-256-tvosarm64	0.1.2		N/A
org.kotlincrypto.hash	sha2-256-tvosarm64	0.1.2	metadata	ac96de9a58a1cf7128d06acab7ee471c2049ee24
org.kotlincrypto.hash	sha2-256-tvosarm64	0.2.0		N/A
org.kotlincrypto.hash	sha2-256-tvosarm64	0.2.0	metadata	009245d8d9b42540a1b216547de793cb212d3737
org.kotlincrypto.hash	sha2-256-tvosarm64	0.2.1		N/A
org.kotlincrypto.hash	sha2-256-tvosarm64	0.2.1	metadata	029bfa947b2c26bbb540c666c24d88e167920c75
org.kotlincrypto.hash	sha2-256-tvosarm64	0.2.2		N/A
org.kotlincrypto.hash	sha2-256-tvosarm64	0.2.2	metadata	a87ec1b8e1a8cdef939e07cc0e245da1f1bf89a1
org.kotlincrypto.hash	sha2-256-tvosarm64	0.2.3		N/A
org.kotlincrypto.hash	sha2-256-tvosarm64	0.2.3	metadata	c5668c22485edcbc862f5218aa7ba7885c411a20
org.kotlincrypto.hash	sha2-256-tvosarm64	0.2.4		N/A
org.kotlincrypto.hash	sha2-256-tvosarm64	0.2.4	metadata	bd56feeac95ecd6784de52b6abfa3eb1927c44b7
org.kotlincrypto.hash	sha2-256-tvosarm64	0.2.5		N/A
org.kotlincrypto.hash	sha2-256-tvosarm64	0.2.5	metadata	0d0ac30fcca43826b3525f8c9de0568861a5dd20
org.kotlincrypto.hash	sha2-256-tvosarm64	0.2.6		N/A
org.kotlincrypto.hash	sha2-256-tvosarm64	0.2.6	metadata	42de380687c2ad08265f3324f78b3a0a6d21b448
org.kotlincrypto.hash	sha2-256-tvosarm64	0.2.7		N/A
org.kotlincrypto.hash	sha2-256-tvosarm64	0.2.7	metadata	e4af4790a302e28ceac5a0b361dc6e2a4ae00241
org.mvnpm	koa	2.16.0		7e34ed8ac884aaa056c23250166fe13f7e616164
org.mvnpm	koa	2.16.1		a8938021bb35df49135333a5ecc225b69922dabe
org.mvnpm	koa	3.0.0		da76df455bc96380cdbb52befc2a385c503aaaa3
org.opendaylight.coretutorials	rpcbenchmark-api	1.0.1-Lithium-SR1		24843acd2b917f723b8e6fee9d239b67a9f5b339
org.opendaylight.coretutorials	rpcbenchmark-api	1.0.2-Lithium-SR2		5e66ebaa27a617b98a6968aac4145a8a3130bce6
org.opendaylight.coretutorials	rpcbenchmark-api	1.0.3-Lithium-SR3		cad71f2cd316f7f39ef0c3674b8da05a092c0f73
org.opendaylight.coretutorials	rpcbenchmark-api	1.0.4-Lithium-SR4		0ea507bc7a4d056c2a4a07fc5e31410c927ae373
org.ow2.jasmine.monitoring.jasmine-monitoring-integration-tests-modules	dbfill	1.4.1		a275ebf32f0dc0ea445db1cd61d9feebddde6f51
org.ow2.jasmine.monitoring.jasmine-monitoring-integration-tests-modules	dbfill	1.4.1	jar-with-dependencies	dbffda418f111d9c7c4abc062985368a8c860a08
org.ow2.jasmine.monitoring.jasmine-monitoring-integration-tests-modules	dbfill	1.4.1-M1		735693d4bb3706364d2ab9da6bf7fd115934a1e2
org.ow2.jasmine.monitoring.jasmine-monitoring-integration-tests-modules	dbfill	1.4.1-M1	jar-with-dependencies	561faaec3a264e86725837ca983d413268a3e4f1
org.ow2.jasmine.monitoring.jasmine-monitoring-integration-tests-modules	dbfill	1.4.2		7c96378e149bb8decfb518971eb734d7c7aaf7b0
org.ow2.jasmine.monitoring.jasmine-monitoring-integration-tests-modules	dbfill	1.4.2	jar-with-dependencies	8f0bba383e46d886e25de7149c60f6e547ddb38e
org.scala-tools	subcut_2.8.0	0.8		4a80e52900c3fcdcd129b3077f556d2d75952587
org.scalatest	scalatest_2.9.3-RC2	1.9.1		b7086cdd3414a2013408052bef0a5c57f57ec7ef
org.scalatest	scalatest_2.9.3-RC2	1.9.1	scaladoc	d5effdd76d1210fcb06bfc214dfac6bd3edc7a81
org.scalatest	scalatest_2.9.3-RC2	2.0.M5b		77347fed6eb67d6c6b1802f141c9c6bacf2a4251
org.scalatest	scalatest_2.9.3-RC2	2.0.M5b	scaladoc	c13139b30728f7932c0abab7382157a921adcbb2
org.scalikejdbc	scalikejdbc-joda-time_2.13.0-RC3	3.4.0-RC1		0a69b2906bc1b5f07a28645c2492f83a65cc9a3e
org.sonarsource.iac	sonar-iac-arm	1.18.0.4757		d331e6abba19fafbaaebdcb4343a49c1328f880f
org.sonarsource.iac	sonar-iac-arm	1.19.0.5623		1f27b67e2160a83d5a2c8bcd7d29c3697767f051
org.sonarsource.iac	sonar-iac-arm	1.20.0.5654		f10cd342464c9be569a127c2fbf5e38cfb66c4b3
