cn.detachment	core	1.0.8-RELEASE		3c6e6459decb01a32edd61fab82f9419d085b927
net.sf.itcb.common	itcb-common-client	0.1.1		b3360930e5640e7bf90891e8c27a7d459988cffa
net.sf.itcb.common	itcb-common-client	0.1.2		032323d3b180c5610bc321bf01f4936352425d35
net.sf.itcb.common	itcb-common-client	0.1.3		ac5be3c8ef4187a1ad59982f960b7d0efc6ccf26
net.sf.itcb.common	itcb-common-client	0.2.0		a3cafa638c9db7a89b81070b7260ab6dbe44f859
net.sf.itcb.common	itcb-common-client	0.2.1		71ce48124e686b09926384457e70bf0f42cf135d
net.sf.itcb.common	itcb-common-client	0.2.2		6c642b3061c555bf74f8b79d97ea4d6578be1631
net.sf.itcb.common	itcb-common-client	0.3.0		4b344071fecae10d36e0afa53b2471143baf85b1
net.sf.itcb.common	itcb-common-client	0.3.1		cb466537dd97438306d5173db3e1d0fa7310b395
net.sf.itcb.common	itcb-common-client	0.3.2		c4b459f65f68b7fa828a5ebf8700cef08e4e31fd
net.sf.itcb.common	itcb-common-client	0.3.3		beeaf4cd8e5cad778eff155857aba4bcd03c2d37
net.sf.itcb.common	itcb-common-client	0.4.0		d5d680b6cc2f3fd8191be8b6efecb472dd3a63ad
net.sf.itcb.common	itcb-common-client	0.4.1		439d7eeaad07431a234277add3893dca9eb30267
net.sf.itcb.common	itcb-common-client	0.4.3		1640e94ffc892add3b4d73aa21b3d333294b15ba
net.sf.itcb.common	itcb-common-client	0.4.4		78db2ddb0a01491acbd1f65fef5f2da8faa0c3c5
net.sf.itcb.common	itcb-common-client	0.4.5		26f4764d4d50f7e04b5364903ce8978316f3299c
net.sf.itcb.common	itcb-common-client	0.4.6		660d2919b24cb07c0d1d89ff51048b4e3f6eb900
net.sf.itcb.common	itcb-common-client	0.4.7		b9cd9c236a9302f4a59810ee1d62a84c62845fb5
net.sf.itcb.common	itcb-common-client	0.5.0		44e41a59deae11f3b0887660c947489dff79c765
net.sf.itcb.common	itcb-common-client	0.6.0		0b30cfab40de471f85941182ddf90f5f0f47c06a
net.sf.itcb.common	itcb-common-client	0.6.0-RC1		78192c8eb93f1ac454735a581742352fdbfb1ab8
net.sf.itcb.common	itcb-common-client	0.6.0-RC10		63e5fb1c1aba252f325a0e671b1e522141f3c661
net.sf.itcb.common	itcb-common-client	0.6.0-RC11		ec20510b93cf79e30273de0eaa061760453e44fe
net.sf.itcb.common	itcb-common-client	0.6.0-RC12		2d1d1100a7e3597f470da90892ce522c56ef8d3a
net.sf.itcb.common	itcb-common-client	0.6.0-RC13		9300b0df82a6bb7a0c635a1b9f4f94d87694071a
net.sf.itcb.common	itcb-common-client	0.6.0-RC14		7a4222512405129b7e4e491d85b5ed0ba068a6cc
net.sf.itcb.common	itcb-common-client	0.6.0-RC2		768652e94d0b8871af118de30176479089067a92
net.sf.itcb.common	itcb-common-client	0.6.0-RC7		f42fa0968708045a206630f8df7fe4f7fa94269a
net.sf.itcb.common	itcb-common-client	0.6.0-RC8		a0b6b54640f669dd1199e46b25cea47f5d4e259a
net.sf.itcb.common	itcb-common-client	0.6.0-RC9		7a5eae46c4187979085e9d8adc02a34d1f53fb53
net.sf.itcb.common	itcb-common-client	0.6.1		5264cf4f23dac0399560c7ff870033b9915c3c03
net.sf.itcb.common	itcb-common-client	0.6.3		3445249b7a3a96dffc60de64f4db03c0d80e1c1b
net.sf.itcb.common	itcb-common-client	0.7.0		ab46271f35c5b4ed07dda60b08aa84a6a14bf4d2
net.sf.itcb.common	itcb-common-client	0.7.1		16b8e7cc0234495f3c75020d2269e5f2c9d5c522
net.sf.itcb.common	itcb-common-client	0.7.3		e8ed208a1467096be63066fbaa4a41681cada2a0
net.sf.m-m-m	mmm-code-java-maven	1.0.0-beta1		a03327d0ee6ffe65d62fc3271d42c25f6d8b4ce8
net.sf.m-m-m	mmm-code-java-maven	1.0.0-beta2		56574c05b5c0017b9f91818a7281e43a72658f35
net.sf.m-m-m	mmm-code-java-maven	1.0.0-beta4		f797e0bdd329a3945ffa335540e1506203866583
net.sf.m-m-m	mmm-code-java-maven	1.0.0-beta5		35f41fbf236b25df406df392fda4c7ba827a722c
net.sf.m-m-m	mmm-code-java-maven	1.0.0-beta6		987496564372860d8245dcdc8fd986350c0065e3
net.sf.m-m-m	mmm-code-java-maven	1.0.0-beta7		6eb0c76d2a86cef478abb61c5dc0d69ead074c3d
no.nav.tjenestespesifikasjoner	altinn-notification-agency-external-basic	1.2019.05.31-14.28-6627afa127a2		892cb916907f99e6a099f0275b06f1583796073f
no.nav.tjenestespesifikasjoner	altinn-notification-agency-external-basic	1.2019.06.04-10.12-7ca179183512		270889b8d09eb621e00a3c718d6115d719579290
no.nav.tjenestespesifikasjoner	altinn-notification-agency-external-basic	1.2019.06.04-12.36-7ca179183512		7a92700b3531084209f8cd6a97d7215fa003392a
no.nav.tjenestespesifikasjoner	altinn-notification-agency-external-basic	1.2019.06.11-13.36-786a4cec3151		74cc154918ced3749e8075e35d5b549a028e21aa
no.nav.tjenestespesifikasjoner	altinn-notification-agency-external-basic	1.2019.07.10-10.57-b55f47790a9d		b20df5cc92e773efbd2da2669c9d704fbf044259
no.nav.tjenestespesifikasjoner	altinn-notification-agency-external-basic	1.2019.07.10-12.21-b55f47790a9d		cfa4c71e7c1c2e8bf43e9fb382eb9923f81f27df
no.nav.tjenestespesifikasjoner	altinn-notification-agency-external-basic	1.2019.07.11-06.47-b55f47790a9d		480f0dc482a3e9b2c7b20b03ca63cf539a7d82b5
no.nav.tjenestespesifikasjoner	altinn-notification-agency-external-basic	1.2019.08.12-12.12-4258f3dded02		be4a22f7be7e0e1856b7511ffa4745f224897e66
no.nav.tjenestespesifikasjoner	altinn-notification-agency-external-basic	1.2019.08.16-13.46-35cbdfd492d4		dd3571db3ed3df3360aeaa27a9e9ae505d12305f
no.nav.tjenestespesifikasjoner	altinn-notification-agency-external-basic	1.2019.09.25-00.21-49b69f0625e0		b5f65c91693ad864bca7ecb48733fc5dcbd182fe
org.apache.maven.scm	maven-scm-providers-git	1.1		N/A
org.apache.maven.scm	maven-scm-providers-git	1.10.0		N/A
org.apache.maven.scm	maven-scm-providers-git	1.11.1		N/A
org.apache.maven.scm	maven-scm-providers-git	1.11.2		N/A
org.apache.maven.scm	maven-scm-providers-git	1.11.3		N/A
org.apache.maven.scm	maven-scm-providers-git	1.12.0		N/A
org.apache.maven.scm	maven-scm-providers-git	1.12.2		N/A
org.apache.maven.scm	maven-scm-providers-git	1.13.0		N/A
org.apache.maven.scm	maven-scm-providers-git	1.2		N/A
org.apache.maven.scm	maven-scm-providers-git	1.3		N/A
org.apache.maven.scm	maven-scm-providers-git	1.4		N/A
org.apache.maven.scm	maven-scm-providers-git	1.5		N/A
org.apache.maven.scm	maven-scm-providers-git	1.6		N/A
org.apache.maven.scm	maven-scm-providers-git	1.7		N/A
org.apache.maven.scm	maven-scm-providers-git	1.8		N/A
org.apache.maven.scm	maven-scm-providers-git	1.8.1		N/A
org.apache.maven.scm	maven-scm-providers-git	1.9		N/A
org.apache.maven.scm	maven-scm-providers-git	1.9.1		N/A
org.apache.maven.scm	maven-scm-providers-git	1.9.2		N/A
org.apache.maven.scm	maven-scm-providers-git	1.9.4		N/A
org.apache.maven.scm	maven-scm-providers-git	1.9.5		N/A
org.apache.maven.scm	maven-scm-providers-git	2.0.0		N/A
org.apache.maven.scm	maven-scm-providers-git	2.0.0-M1		N/A
org.apache.maven.scm	maven-scm-providers-git	2.0.0-M2		N/A
org.apache.maven.scm	maven-scm-providers-git	2.0.0-M3		N/A
org.apache.maven.scm	maven-scm-providers-git	2.0.1		N/A
org.apache.maven.scm	maven-scm-providers-git	2.1.0		N/A
org.apache.polygene.libraries	org.apache.polygene.library.servlet	3.0.0		f16375e98d10dcdb6f90fa93a3a26d816d4d6ded
org.apache.stratos	org.apache.stratos.deployment.feature	3.0.0-incubating		N/A
org.apache.stratos	org.apache.stratos.deployment.feature	4.0.0		N/A
org.apache.stratos	org.apache.stratos.deployment.feature	4.1.0		N/A
org.apache.stratos	org.apache.stratos.deployment.feature	4.1.1		N/A
org.bitbucket.rossetilab	rosseti-http-client	0.10		cf586b49a514150c74e1ace5166eeced1c122120
org.bitbucket.rossetilab	rosseti-http-client	0.8		33d95b4f9ef49b245ad49714219f79bfec071c9c
org.bitbucket.rossetilab	rosseti-http-client	0.8.1		99bd382553bd649b41e2331cba159d1c8fee2538
org.bitbucket.rossetilab	rosseti-http-client	0.9		a4c08a70ea2b27f47484b7e35b39d3bc0f30b68e
org.bitbucket.rossetilab	rosseti-http-client	1.0.0		0f42bf87efe8daeb1e97cc771d272d8e343601de
org.bitbucket.rossetilab	rosseti-http-client	1.1.0		3ee5b8a4146db9c2c36b4e855b482bf39215135a
org.bitbucket.rossetilab	rosseti-http-client	1.2.0		5744329a52cdacde726a3e53290b7769b67bc25f
org.bitbucket.rossetilab	rosseti-http-client	1.2.1		e8d84f5ebf779c5475746f08e30f45ebffadd210
org.codelabor	codelabor-system-web	2.0.0		efe785e3b1184cb34ec9ec5ec09dd6769dbf8015
org.codelabor	codelabor-system-web	2.0.1		7f017777e48ed77a8490fe614e366a19cf10c4bd
org.codelabor	codelabor-system-web	2.0.2		7dbfec9a5e37f8e46b4891b869bf1a1558966a46
org.codelabor	codelabor-system-web	2.0.3		6393497f3df3874d0e5c74abfbafccb246fa0eff
org.codelabor	codelabor-system-web	2.0.4		3c378e5ff98667c6bce98b85012edea94a286106
org.codelabor	codelabor-system-web	2.0.5		df43c2a1628182cec1a49d556aa565f24c064137
org.codelabor	codelabor-system-web	2.0.6		17675920a2660b3f5033f746b086f2b6d5d8ed3e
org.codelabor	codelabor-system-web	3.0.0		N/A
org.codelabor	codelabor-system-web	3.0.2		b261d74f1edd1634edabf869db4db69871a43166
org.codelabor	codelabor-system-web	3.0.3		7b6851619e56898fa53732d964d0e4107af60566
org.codelabor	codelabor-system-web	4.0.0		0cfdb61fe21e64b389b5bb7c778ad0e94efd0bee
org.codelabor	codelabor-system-web	4.0.1		3b21244a9be6059cbb37195d8cde91f77adbae28
org.codelabor	codelabor-system-web	4.0.2		3e3dc4650fceb7b18515b8bd1ec18f5f7b10a76b
org.codelabor	codelabor-system-web	4.0.3		a395600cf276438fcaecd197984f32aec4fda894
org.codelabor	codelabor-system-web	4.0.4		a44a6a59f576140d92862e1a366ac444bab86ef5
org.dhallj	dhall-scala_3	0.10.0-M1		c230bc30d845ef873835b196c7d35acd3047d496
org.dhallj	dhall-scala_3	0.10.0-M2		f621c6529f9739842dc6d9db9c1712d159d7d980
org.dhallj	dhall-scala_3	0.9.0-M2		2321d0e79e1e5620a3be83607a8c9e5bcef65679
org.dromara.jpom.storage-module	storage-module-h2	2.10.40		83d8e6aacdb877594facf41e70e37bcf4eaf391c
org.dromara.jpom.storage-module	storage-module-h2	2.10.40.4		a70e0ed6a4dea8a4ca41c4a6dee420c947b216f2
org.dromara.jpom.storage-module	storage-module-h2	2.10.40.5		1ae8ee57d0f13dbfc56220257920736db0e014e7
org.dromara.jpom.storage-module	storage-module-h2	2.10.40.6		3ed24c04c008d8274f31287d1826cf12432bbb19
org.dromara.jpom.storage-module	storage-module-h2	2.10.40.7		dbdf7719d88509032ba17f4417096ee7858ce2c7
org.dromara.jpom.storage-module	storage-module-h2	2.10.41		cd7c9e83f49327ac7ee2f917aecf6ef077d37a63
org.dromara.jpom.storage-module	storage-module-h2	2.10.41.1		61fb1a704d6ab5d9b40ed4a257044152ea2fb6bf
org.dromara.jpom.storage-module	storage-module-h2	2.10.41.2		353697497cc79804a4ec67763d56f986dde71d40
org.dromara.jpom.storage-module	storage-module-h2	2.10.41.3		a3b83f82d74a2d4b113ac1db6840b9f2a183df23
org.dromara.jpom.storage-module	storage-module-h2	2.10.42		3c69c727e0853cdabb518fc88302d37c075aef36
org.dromara.jpom.storage-module	storage-module-h2	2.10.42.1		1f7430626a2e5d86b0491d8a0db54b355a9a334e
org.dromara.jpom.storage-module	storage-module-h2	2.10.42.2		7c6b8f46d3446b6d4e0d98f41c11b5c92190abd3
org.dromara.jpom.storage-module	storage-module-h2	2.10.42.3		361409c5a4815eac90be6e78db7b2a75ca2b2d14
org.dromara.jpom.storage-module	storage-module-h2	2.10.42.4		a1f5f94ad73322d8202583e30d583206b90e6bde
org.dromara.jpom.storage-module	storage-module-h2	2.10.42.5		7fa549350d85a2b34161d729485a0d2d61e77f34
org.dromara.jpom.storage-module	storage-module-h2	2.10.42.6		02aabbc756cdd09118f2c9eb0a29e91bff49cde7
org.dromara.jpom.storage-module	storage-module-h2	2.10.43		671e09b5f2c4a5f874cf8cf8e83c32329fe190d2
org.dromara.jpom.storage-module	storage-module-h2	2.10.44		fa77a9245d7a552c236d25372f88389d852b0e52
org.dromara.jpom.storage-module	storage-module-h2	2.10.44.1		766bdf976aebc186615280e4d7890be84b5087cf
org.dromara.jpom.storage-module	storage-module-h2	2.10.44.2		bad446146cb9db8efc58cfd553349e82341b54cd
org.dromara.jpom.storage-module	storage-module-h2	2.10.44.3		89b4c8dae0e0146df9ebe2fff53866ba45063a71
org.dromara.jpom.storage-module	storage-module-h2	2.10.44.4		b41462c9e7df5e03ad2ca4459d31d1066192f804
org.dromara.jpom.storage-module	storage-module-h2	2.10.45		8625e3b3690c680105dae9f01bfe49ec4d8e696c
org.dromara.jpom.storage-module	storage-module-h2	2.10.45.1		f2f77dcf92a9a8cfe128175135f28500242cc585
org.dromara.jpom.storage-module	storage-module-h2	2.10.45.2		0884166dba65fe2140171ea4da018c6633b02183
org.dromara.jpom.storage-module	storage-module-h2	2.10.45.3		f27ccde0cf8ec50d7b0311e18fa32da19c0ef9db
org.dromara.jpom.storage-module	storage-module-h2	2.10.46		b3b442c08e02d75e7b1cae764e51591cc4fa7c96
org.dromara.jpom.storage-module	storage-module-h2	2.10.46.1		1517c2768c0f926c53252b683704890475c9b34d
org.dromara.jpom.storage-module	storage-module-h2	2.10.46.2		f68c966a61511f4c08c97b605f5920d4426bb3b7
org.dromara.jpom.storage-module	storage-module-h2	2.10.47		6824f9e510d586c861c66758ae41d8471492a8e9
org.dromara.jpom.storage-module	storage-module-h2	2.10.47.1		22a1f28c7a51fc4a1d7e58b7a6e847555ff96162
org.dromara.jpom.storage-module	storage-module-h2	2.10.47.2		d642c49c4cd551f05d6ea1f08b2efba27effead8
org.dromara.jpom.storage-module	storage-module-h2	2.10.47.3		2ae4afc1a4a9c0c16acb9bdcd79c27ac667a80c7
org.dromara.jpom.storage-module	storage-module-h2	2.10.47.5		0f9be2c01fa5b54eef2e246ca15169aa95b3a9dd
org.dromara.jpom.storage-module	storage-module-h2	2.10.47.6		98a271007c028df3daad0163466156f53bdffddb
org.dromara.jpom.storage-module	storage-module-h2	2.10.47.7		030d2449f45ed7b720af4f794f1619d5b9feb583
org.dromara.jpom.storage-module	storage-module-h2	2.11.0.12		0f69146bb674857654ae4e69cbfa48c66eaf345e
org.dromara.jpom.storage-module	storage-module-h2	2.11.0.5		ca1c73e68e73f2a835714d34e74eab9c86b8d958
org.dromara.jpom.storage-module	storage-module-h2	2.11.11		90784cc3252450c3856c3e44ac8377da76283ee6
org.dromara.jpom.storage-module	storage-module-h2	2.11.3		b83e18026c0a83865e1c71dcbe7504d9156e13a0
org.dromara.jpom.storage-module	storage-module-h2	2.11.4		a9da8b2d2712df056aef8bf20939096797f29b58
org.dromara.jpom.storage-module	storage-module-h2	2.11.6		104e3e4fb66222a4b6eb7768a1704961227adcef
org.dromara.jpom.storage-module	storage-module-h2	2.11.7		d187dfdd98c9af49164489d22e7972ab32bfb1bf
org.dromara.jpom.storage-module	storage-module-h2	2.11.8		b13765a85d63a1c364f7cb82ca301b207a36bce1
org.dromara.jpom.storage-module	storage-module-h2	2.11.9		5deabc02928a06331b3a0c40af805241dc061f6f
org.eclipse.che.core	che-core-api-languageserver	6.10.0		c9c290fe81e31ada1c74ebf5c989e9e25ab59169
org.eclipse.che.core	che-core-api-languageserver	6.11.0		4f99f1a936a125cfbe5dfed3741277575dfb3c08
org.eclipse.che.core	che-core-api-languageserver	6.11.1		7a9acbf2274b322b3942e0e1e5295160a30506fb
org.eclipse.che.core	che-core-api-languageserver	6.12.0		c78293750600edd5dfd09cbd00d9966264d18e7a
org.eclipse.che.core	che-core-api-languageserver	6.12.1		2fe504d7307da9ac52a1e115e151c16dbfea17e0
org.eclipse.che.core	che-core-api-languageserver	6.12.2		49d503ee9c102e83c2a1a2cb78e1cda91e67ec41
org.eclipse.che.core	che-core-api-languageserver	6.13.0		d39a731147d0d6a18bda3b1893130f5b9467ae57
org.eclipse.che.core	che-core-api-languageserver	6.13.1		18e7d0b297b91eb791b5f98ea8ec8e0be7853a15
org.eclipse.che.core	che-core-api-languageserver	6.14.0		e1f9474bfbd622805c149edbb338ab41298f5828
org.eclipse.che.core	che-core-api-languageserver	6.14.1		91a0ec6eda20e53a2356d2cf416f22d9ebb5c138
org.eclipse.che.core	che-core-api-languageserver	6.14.2		e549135a32478ad6de4c87453b3c3bc6eaf0488f
org.eclipse.che.core	che-core-api-languageserver	6.15.0		1725ac24d085f1244ba06754d8e0fbbcdb244eba
org.eclipse.che.core	che-core-api-languageserver	6.16.0		f076c89b3270be4fbd42034e5c5af2fec21b5382
org.eclipse.che.core	che-core-api-languageserver	6.17.0		e1d6834f7d39df0caf4052c52e4a3aaf69642313
org.eclipse.che.core	che-core-api-languageserver	6.17.1		c2ee3b2855365cb3bbac6b0d2c467b2063482f22
org.eclipse.che.core	che-core-api-languageserver	6.18.0		df8f030b7f6a9ac596c71c2ac09cc13d0f35455b
org.eclipse.che.core	che-core-api-languageserver	6.18.1		df103d37b308e9ef50f0c0e9c607d2cfbfe99818
org.eclipse.che.core	che-core-api-languageserver	6.18.2		4d23c83efec1efa65c7900686987124cfcb217c6
org.eclipse.che.core	che-core-api-languageserver	6.19.0		d3607de160177cc2e8a2bc4ba5bf590e5a96eae5
org.eclipse.che.core	che-core-api-languageserver	6.19.1		bbb4c3f7e92f2b8226bacac38278a062d8f2a84e
org.eclipse.che.core	che-core-api-languageserver	6.19.2		b9d7a11d9db5cd83217770b3e873e2dd50f25ae5
org.eclipse.che.core	che-core-api-languageserver	6.19.3		82290cf75cde8e63afa7f33c1f3e13e4932d304e
org.eclipse.che.core	che-core-api-languageserver	6.19.4		2279c6de57bc386e75e7fd01b49609109e2650ed
org.eclipse.che.core	che-core-api-languageserver	6.19.5		c35cbf2f3af7a9bf04c039cd3fb5ca57a6dad8dc
org.eclipse.che.core	che-core-api-languageserver	6.19.6		9435c9c1bde3c59cca4c6572221278c8e3e8cf25
org.eclipse.che.core	che-core-api-languageserver	7.0.0-RC-1.0		10f7d48697a24362a4a23da9ea32a8a212b0188b
org.eclipse.che.core	che-core-api-languageserver	7.0.0-RC-1.1		95ddb1a4ec65f23d5ae1f26f67501c25bac8a068
org.eclipse.che.core	che-core-api-languageserver	7.0.0-RC-2.0		a643ff7067c610ac9a97c36879cf276ad101fe24
org.eclipse.che.core	che-core-api-languageserver	7.0.0-beta-1.0		f4db1a5911ccb334cde50202d2263a976ba00050
org.eclipse.che.core	che-core-api-languageserver	7.0.0-beta-2.0		e6492dcd53c0fc002112bcded586cc82c10ac31f
org.eclipse.che.core	che-core-api-languageserver	7.0.0-beta-3.0		c8999555765ff5f03c0af71c1508d4c2aa1da812
org.eclipse.che.core	che-core-api-languageserver	7.0.0-beta-4.0		0e5f040c44042175f6fbf62f0e0c85edb7ad93e8
org.eclipse.che.core	che-core-api-languageserver	7.0.0-beta-5.0		3cc3043dd593d8f243968ab1852912b5634e2737
org.eclipse.che.core	che-core-api-languageserver	7.0.0-rc-3.0		c667c80ef277534cf489da8acf133cdf55406124
org.eclipse.dirigible	dirigible-components-core-version	10.0.0		60889740c282f2fad4722869014efe90a3a7df25
org.eclipse.dirigible	dirigible-components-core-version	10.0.1		3a54fa4c72866c3600d82f751c9b41cd843f1946
org.eclipse.dirigible	dirigible-components-core-version	10.0.2		5fe6e34f1d9c491e7afcab95e5f8fd186ff0f17e
org.eclipse.dirigible	dirigible-components-core-version	10.0.3		03eaa3aece76ca47ea5eed01e15432d8dcffe7ac
org.eclipse.dirigible	dirigible-components-core-version	10.0.4		29fbabaf528696c45771bce0593c9978587a7d17
org.eclipse.dirigible	dirigible-components-core-version	10.0.5		1034b28fc08aa74a16fe93dda6e256c858cb554d
org.eclipse.dirigible	dirigible-components-core-version	10.1.0		572d0e0d6eab6e9f5ef11b107dfe1817032cab9d
org.eclipse.dirigible	dirigible-components-core-version	10.1.1		fb905012d0ab88599115eeeae0c285bcf8d6a821
org.eclipse.dirigible	dirigible-components-core-version	10.1.2		4b0a8d3aa7c89e13c333f3d5708ca432bff3a9bd
org.eclipse.dirigible	dirigible-components-core-version	10.1.3		89dcbe288d63ea0fb338910e9874f35573b4703a
org.eclipse.dirigible	dirigible-components-core-version	10.2.0		b0f0afd259e338fd43c15d4039f34da55b15670a
org.eclipse.dirigible	dirigible-components-core-version	10.2.1		778f392cc3146b867e1eeb612d9deb3ccbda2c69
org.eclipse.dirigible	dirigible-components-core-version	10.2.10		ddfb34c2cfdd4d591e08373fd4fc74a4a1e518cc
org.eclipse.dirigible	dirigible-components-core-version	10.2.2		5c6fd9153046db3887cf2e4552659573cd2c8b9c
org.eclipse.dirigible	dirigible-components-core-version	10.2.3		b28ffb8cfc519ccb047e92ed998f0f894c1950bb
org.eclipse.dirigible	dirigible-components-core-version	10.2.4		1dfb7a31ebddf551fdf31c957adaaa0b0ee0d990
org.eclipse.dirigible	dirigible-components-core-version	10.2.5		db37bca3912a24c73ce5ff7397e8252d6aed649d
org.eclipse.dirigible	dirigible-components-core-version	10.2.6		589bd86d9cafd4f48e39ca74143a9588582139b0
org.eclipse.dirigible	dirigible-components-core-version	10.2.7		d0668fbcc25bc3ec0597470da44b0406f46dcd74
org.eclipse.dirigible	dirigible-components-core-version	10.2.8		c2374905ac192092bcf4445dd27aecee6b7220ea
org.eclipse.dirigible	dirigible-components-core-version	10.2.9		dce4ecffff2a270cf7fe1c3ac51241a0f47488a3
org.eclipse.dirigible	dirigible-components-core-version	10.3.0		970198d044deef9c37f7311835059559bddcfa0c
org.eclipse.dirigible	dirigible-components-core-version	10.4.0		a807294c58179dab2b70398852b85f7cf39ec7ef
org.eclipse.dirigible	dirigible-components-core-version	10.4.1		5fd76c7423c1e33ea6e6683ea10f4b64412467d3
org.eclipse.dirigible	dirigible-components-core-version	10.5.0		983b749a1278f1942b371678b4fae640ea3b88c0
org.eclipse.dirigible	dirigible-components-core-version	10.5.1		0a44e50154b16d8cd6abf2c4b4a2b9ec374ab0d8
org.eclipse.dirigible	dirigible-components-core-version	10.5.10		b66bc2fbc810b7640bffd11c93bdb268b47e1d2c
org.eclipse.dirigible	dirigible-components-core-version	10.5.11		45b3543481f31fe331cead2b48f6ebbf81cdb04d
org.eclipse.dirigible	dirigible-components-core-version	10.5.12		1ef322d619bd14cf029fb80d1e6d209871c85122
org.eclipse.dirigible	dirigible-components-core-version	10.5.13		749d20261b36f7a0c2c76084774ae1fc7445d45b
org.eclipse.dirigible	dirigible-components-core-version	10.5.2		25d1f6601795cc9361bfe8f1eeed869211d3c1bc
org.eclipse.dirigible	dirigible-components-core-version	10.5.3		9d6caa077733387932d5dd81d6dade312bd546e1
org.eclipse.dirigible	dirigible-components-core-version	10.5.4		6023e8b253954488032d0ade8b5c5fbff46de455
org.eclipse.dirigible	dirigible-components-core-version	10.5.5		2c4ea76f6dc466ac274b250280fbb1a49ad6bed4
org.eclipse.dirigible	dirigible-components-core-version	10.5.6		6ac5bfc25764c93b8a69da01b008d9b37ecab9fc
org.eclipse.dirigible	dirigible-components-core-version	10.5.7		b7019e76272511cae37bc789b868c471e0ad8fb9
org.eclipse.dirigible	dirigible-components-core-version	10.5.8		f58777e826e8a923319ee25034823e1d24393b0c
org.eclipse.dirigible	dirigible-components-core-version	10.5.9		b79ccde5835ed177a131e24c288ad482cc665133
org.eclipse.dirigible	dirigible-components-core-version	10.6.0		ebf7fe0aa723b0f34009f688fd2a703c37f47e2a
org.eclipse.dirigible	dirigible-components-core-version	10.6.1		1479318cf1d4746a383fd53ef854e3a7e3d10c4f
org.eclipse.dirigible	dirigible-components-core-version	10.6.10		74a3a14fb4ef529f1f2fae34dd2ab33bf80ff3e5
org.eclipse.dirigible	dirigible-components-core-version	10.6.11		5c18dd866d35e358869341b176cb179046a51edc
org.eclipse.dirigible	dirigible-components-core-version	10.6.12		d84cc06169a04d20dbddfd480bb4ecc08fc1ee23
org.eclipse.dirigible	dirigible-components-core-version	10.6.13		f7b31a4a870fea9782d7f54a65a2eba5006ae0bf
org.eclipse.dirigible	dirigible-components-core-version	10.6.14		610542ff7931e83f10db77ed0c6333becfa830a4
org.eclipse.dirigible	dirigible-components-core-version	10.6.15		4b4cda8fd47732cf7a60ae93f1c64235d7da72a4
org.eclipse.dirigible	dirigible-components-core-version	10.6.16		949fd4f0a4286aea7b0035020620161f03bbb8ed
org.eclipse.dirigible	dirigible-components-core-version	10.6.17		cd75ce79f7c5b37a6dc361edc1b6a2eb34961974
org.eclipse.dirigible	dirigible-components-core-version	10.6.18		36c2106532b68b1412a231a42cb369a09d485fe1
org.eclipse.dirigible	dirigible-components-core-version	10.6.19		2bad6dbe6eddf8e611739a255be513448f231b33
org.eclipse.dirigible	dirigible-components-core-version	10.6.2		d29cad623b9738d055fef9ec5ad7fc0121366aed
org.eclipse.dirigible	dirigible-components-core-version	10.6.20		d71bbeb4e04576596ebb2338eb9811d5d4ca587d
org.eclipse.dirigible	dirigible-components-core-version	10.6.21		782133fc7633b77d100e47c59540199fde08e5a2
org.eclipse.dirigible	dirigible-components-core-version	10.6.22		71dd6ed743831b6eb1caef29f41d2cdbd720acdc
org.eclipse.dirigible	dirigible-components-core-version	10.6.23		0607ed5d7639b68ff1058051fb5049c48df15a3f
