app.tulz	tuplez-apply_sjs1_3.0.0-RC3	0.3.6		5b9f0db45665932a64306f535a0ad7179757acc6
com.wudgaby.platform	ip-access-spring-boot-starter	1.0.5		8ede1c9fed374e2dc3808b478e0036fb99b4388f
com.wudgaby.platform	ip-access-spring-boot-starter	1.0.7		d3485d5a682baf1a5df80162251fe11f8c45419e
com.wudgaby.platform	ip-access-spring-boot-starter	1.1.2		88e186f08ca0e74231fbb3d430214a02f3e8c4d5
de.crowdcode.kissmda.maven	kissmda-maven-cartridge-archetype	1.0.0		6e3eb761567829be9b439e83fadf595ae57789ed
de.crowdcode.kissmda.maven	kissmda-maven-cartridge-archetype	1.1.0		a52346c34c9baace01f3d75187bd836c67c53105
de.crowdcode.kissmda.maven	kissmda-maven-cartridge-archetype	1.2.0		345221037f9d27a72873141f75c2f24a8711000a
de.crowdcode.kissmda.maven	kissmda-maven-cartridge-archetype	1.3.0		255d124af7ad9b934373c7b2798546338e4e0a59
de.crowdcode.kissmda.maven	kissmda-maven-cartridge-archetype	1.4.0		af15939d7b459229dc03dd03a79e49aebf1359a9
de.crowdcode.kissmda.maven	kissmda-maven-cartridge-archetype	2.0.0		fd12d8d79e852ec03a8a718fcb10a3b9a1c02f33
de.crowdcode.kissmda.maven	kissmda-maven-cartridge-archetype	2.1.0		44ffe3f4757b32be62a2af6bf55b46ffa83d5aa2
de.crowdcode.kissmda.maven	kissmda-maven-cartridge-archetype	2.1.1		91de8ee639c15beb672ec6525583e932f3e0a3a1
dev.kaccelero	routers-client-ktor-watchosarm32	0.2.0		N/A
dev.kaccelero	routers-client-ktor-watchosarm32	0.2.0	metadata	f0c43553c147307df6c594f801076b2fa100509f
dev.kaccelero	routers-client-ktor-watchosarm32	0.2.1		N/A
dev.kaccelero	routers-client-ktor-watchosarm32	0.2.1	metadata	130536c53f173e103284744f8f28e25bba5f9a13
dev.kaccelero	routers-client-ktor-watchosarm32	0.3.0		N/A
dev.kaccelero	routers-client-ktor-watchosarm32	0.3.0	metadata	4d3d84a5fe1ea5aa78e87e5e1904ddeecf913363
dev.kaccelero	routers-client-ktor-watchosarm32	0.4.0		N/A
dev.kaccelero	routers-client-ktor-watchosarm32	0.4.0	metadata	afd887b35b1d2e1587b117c34dcffba2bdff67d1
dev.kaccelero	routers-client-ktor-watchosarm32	0.4.1		N/A
dev.kaccelero	routers-client-ktor-watchosarm32	0.4.1	metadata	5c008c29d64c71485bcf17d9bc7577e188737227
dev.kaccelero	routers-client-ktor-watchosarm32	0.4.10		N/A
dev.kaccelero	routers-client-ktor-watchosarm32	0.4.10	metadata	79791889c85c5d13f3efca51ad26f79eaf1c4e36
dev.kaccelero	routers-client-ktor-watchosarm32	0.4.11		N/A
dev.kaccelero	routers-client-ktor-watchosarm32	0.4.11	metadata	4fc5e20deecd0d4e1641d9919a1b6e4b13cac743
dev.kaccelero	routers-client-ktor-watchosarm32	0.4.2		N/A
dev.kaccelero	routers-client-ktor-watchosarm32	0.4.2	metadata	c188ef7aa7a73dce8bb5448d4fbf334952057fa8
dev.kaccelero	routers-client-ktor-watchosarm32	0.4.3		N/A
dev.kaccelero	routers-client-ktor-watchosarm32	0.4.3	metadata	28f18f4f0213c24e3d75280c19e4ce0fe608f8b9
dev.kaccelero	routers-client-ktor-watchosarm32	0.4.4		N/A
dev.kaccelero	routers-client-ktor-watchosarm32	0.4.4	metadata	4c7b904b0deeb49dbc06c0838b541893253e0be8
dev.kaccelero	routers-client-ktor-watchosarm32	0.4.5		N/A
dev.kaccelero	routers-client-ktor-watchosarm32	0.4.5	metadata	ebf3160e15474c98d8e6660865224bba0a59658d
dev.kaccelero	routers-client-ktor-watchosarm32	0.4.6		N/A
dev.kaccelero	routers-client-ktor-watchosarm32	0.4.6	metadata	0e3a3392e0de6f1e49512549fe579b9e4ba71c42
dev.kaccelero	routers-client-ktor-watchosarm32	0.4.7		N/A
dev.kaccelero	routers-client-ktor-watchosarm32	0.4.7	metadata	1f1d95c2d4bdfd011654c89120db1f24dadad4c0
dev.kaccelero	routers-client-ktor-watchosarm32	0.4.8		N/A
dev.kaccelero	routers-client-ktor-watchosarm32	0.4.8	metadata	370dec5348f62899d8d724fd86b0f183e0fd55a4
dev.kaccelero	routers-client-ktor-watchosarm32	0.4.9		N/A
dev.kaccelero	routers-client-ktor-watchosarm32	0.4.9	metadata	d83dee35d501c36e1cf240b7e3d8dafd52e60f11
dev.zio	zio-aws-workspaces_2.12	5.17.102.7		6544b88ab5a3b2c8abab308e49e05724f5bd7a8a
dev.zio	zio-aws-workspaces_2.12	5.17.102.8		24a8cf4969e9f44759b1a6d8ac09d1ebea4e9084
dev.zio	zio-aws-workspaces_2.12	5.17.102.9		ffcc2166d402f3bfda4c0fe9405141536bc5fb43
dev.zio	zio-aws-workspaces_2.12	5.17.103.1		8fc31fe66ffc5c8eddb0131870085d0be75768ce
dev.zio	zio-aws-workspaces_2.12	5.17.104.1		4e715831aec81c42ec2a78e26d92023b795cb867
dev.zio	zio-aws-workspaces_2.12	5.17.104.10		b5da3bf4286251c4761432b48240b49b2938b035
dev.zio	zio-aws-workspaces_2.12	5.17.104.11		24aa11e8d550ea422bfd3b6177ac7dc626a3e5c4
dev.zio	zio-aws-workspaces_2.12	5.17.104.12		1863577fe6b432c1f9973efc4d919c447ef8e014
dev.zio	zio-aws-workspaces_2.12	5.17.104.13		7789bb7099fab25d83e09b76edcb31cff41ababe
dev.zio	zio-aws-workspaces_2.12	5.17.104.2		6d704db2d67f1b2ad431cf6ce858e45fe8eed358
dev.zio	zio-aws-workspaces_2.12	5.17.104.3		a4fc2d9f8436159ba209ba6230632e361fb5ab69
dev.zio	zio-aws-workspaces_2.12	5.17.104.4		9801e04efd3dad242e86c236ecf533523f458a7e
dev.zio	zio-aws-workspaces_2.12	5.17.104.5		11faca56aaeb9536ec6c772384ca8ad64fd9a918
dev.zio	zio-aws-workspaces_2.12	5.17.104.7		e3f24fc5b2669f9aea15ab56ca6d537c7221f10c
dev.zio	zio-aws-workspaces_2.12	5.17.104.8		fc18aab39fc898ece711655a6fcf1d16428a6951
dev.zio	zio-aws-workspaces_2.12	5.17.104.9		82db54c648d3af61417922a545ab8123203d701c
dev.zio	zio-aws-workspaces_2.12	5.17.112.1		44701202a7d69b841f453f5bad881f4b8280ef9e
dev.zio	zio-aws-workspaces_2.12	5.17.113.1		b71788af9ad29103c9bf922f719d1b07ba9d6501
dev.zio	zio-aws-workspaces_2.12	5.17.115.1		78a01d13f3021b58c86f6ed2763efa0f2e2c9487
dev.zio	zio-aws-workspaces_2.12	5.17.116.1		bd501d7dc5b55fd363a9fa6777854b487e8bef7a
dev.zio	zio-aws-workspaces_2.12	5.17.116.2		9162561e711dc143097af1ec40bd35f2be993bd4
dev.zio	zio-aws-workspaces_2.12	5.17.121.2		a533114b5c2f8d002b0e2a045dc2b6fe7cade8cc
dev.zio	zio-aws-workspaces_2.12	5.17.121.3		14d3f9f55747e140fe573df20b5a40e9d5224080
dev.zio	zio-aws-workspaces_2.12	5.17.122.1		8cab20007978bf44dd6a79ec7a6ad3a0a7482736
dev.zio	zio-aws-workspaces_2.12	5.17.123.1		3e5d804d39d29fee92608c8aaf4e67b9c31c49a4
dev.zio	zio-aws-workspaces_2.12	5.17.123.2		570f4d4bcba324ea536af5616b1cdd88c6e62148
dev.zio	zio-aws-workspaces_2.12	5.17.124.1		ea4a386185cd11895b02049aae45b50c4d13f8e2
dev.zio	zio-aws-workspaces_2.12	5.17.124.2		7646aa58140908e997c56708f4e0360ef9722316
dev.zio	zio-aws-workspaces_2.12	5.17.124.3		33f837ad334356a149d9c026d32c3b467dd33dad
dev.zio	zio-aws-workspaces_2.12	5.17.125.1		53bb9f66ebf9f4d43f5c3cee4438a439c0f8f2ba
dev.zio	zio-aws-workspaces_2.12	5.17.126.1		4dee045594fc30af1d213b3c0ba7b883e0c196e1
dev.zio	zio-aws-workspaces_2.12	5.17.126.2		ffaa6662bb341a86e2e7a8b4ad1531724ffd8367
dev.zio	zio-aws-workspaces_2.12	5.17.127.1		4ea323758cd098c2fe1e5510958bc787cf3dffb5
dev.zio	zio-aws-workspaces_2.12	5.17.127.2		36ed66a2fa04441498fdcea2a0a42b72e2db21ff
dev.zio	zio-aws-workspaces_2.12	5.17.128.1		30cffd25ec5192f6e3f9e74ee61700681f745878
dev.zio	zio-aws-workspaces_2.12	5.17.129.1		4f4618b23831303abea328df5e486d63387ee785
dev.zio	zio-aws-workspaces_2.12	5.17.129.2		90a590b05bcbbecbe0f3a1b5a4395449e6a7e00b
dev.zio	zio-aws-workspaces_2.12	5.17.129.3		405b5be31588fd11db232c621491494eda9e5c07
dev.zio	zio-aws-workspaces_2.12	5.17.130.1		a1b9699a9df3504f2eb96008af552ca5a9fcea1e
dev.zio	zio-aws-workspaces_2.12	5.17.130.2		a077e9e17d98283c138fdccfa5c2a302e63d43d5
dev.zio	zio-aws-workspaces_2.12	5.17.130.3		efef64c06ad9c1d12f4e200f798b0993f01e5d6f
dev.zio	zio-aws-workspaces_2.12	5.17.130.5		a365e33baa924457a02cdf8621edf5849398cef1
dev.zio	zio-aws-workspaces_2.12	5.17.130.6		cae9b0cd4e929283bacb18e4ffd49babd2564881
dev.zio	zio-aws-workspaces_2.12	5.17.130.7		6de05f8fe1c3b8b8f29e6704ad6b3625d6e9bcf3
dev.zio	zio-aws-workspaces_2.12	5.17.130.8		079abcc96ea1dbcd92c7327ec54fe0906c506552
dev.zio	zio-aws-workspaces_2.12	5.17.144.1		7cced2653fa0c9edef38e35e538ee8a5b7e3360f
dev.zio	zio-aws-workspaces_2.12	5.17.145.1		ced97c2f093f4344dc78192d9fb3d1214f899def
dev.zio	zio-aws-workspaces_2.12	5.17.146.1		372512f8b4b48b1b31d84c681986005f6b990ae6
dev.zio	zio-aws-workspaces_2.12	5.17.146.2		9067986dfb4ba481854175e562b03b36ac740bd1
dev.zio	zio-aws-workspaces_2.12	5.17.147.1		6205ad4e8d6aa16cea5c477ccc8483dee8c9d37d
dev.zio	zio-aws-workspaces_2.12	5.17.148.1		baf2cfebc72fcc212aea15de9efeae9c10352491
dev.zio	zio-aws-workspaces_2.12	5.17.149.1		9606007b847e5c1713a260b7e417ee9ccb50dd15
dev.zio	zio-aws-workspaces_2.12	5.17.150.1		0df318c5e137d815a639beab9974d27f3516f529
dev.zio	zio-aws-workspaces_2.12	5.17.151.1		e4900e171ff80e0b59f208fe88d11cf3c9b0dee5
dev.zio	zio-aws-workspaces_2.12	5.17.151.2		0865f6c330cececb123ea41601d06c8d3650e58e
dev.zio	zio-aws-workspaces_2.12	5.17.152.1		9fffd5ab41db6cf9a83977022aa6d60976b2b437
dev.zio	zio-aws-workspaces_2.12	5.17.153.1		125065ae1e1fe0d0e449a647fdedc3b9afc16113
dev.zio	zio-aws-workspaces_2.12	5.17.153.2		d508547eb93805418acfde6b86daf97b4cfa55b5
dev.zio	zio-aws-workspaces_2.12	5.17.153.3		b0fa38894a484df0993f6daf08ba0654f62da719
dev.zio	zio-aws-workspaces_2.12	5.17.154.1		2c3fb3d0ccceb081046a621764626bd6b0406321
dev.zio	zio-aws-workspaces_2.12	5.17.155.1		ed69415a1505ba099e169394e4f9c663c0d0b41d
dev.zio	zio-aws-workspaces_2.12	5.17.155.2		816cb094d2c0dc8dd9b777cbc87d7f2f13f2c177
dev.zio	zio-aws-workspaces_2.12	5.17.157.1		2db08a01f6064c5b623ea0179a01aeca79491414
dev.zio	zio-aws-workspaces_2.12	5.17.157.2		c308672274c9b217f39e6f33f47b39cfa48a9f52
dev.zio	zio-aws-workspaces_2.12	5.17.158.1		fbee854b2771a0d6e3d820688a09ad76483d6831
dev.zio	zio-aws-workspaces_2.12	5.17.158.2		ecaa9201dce11de527c03702370345231dc2e087
dev.zio	zio-aws-workspaces_2.12	5.17.158.3		0c29ae24953fec8a73fa12b92d545bb35015ff4b
dev.zio	zio-aws-workspaces_2.12	5.17.158.4		bc3b30001313db3dabc0ae5511cf435dd319939a
dev.zio	zio-aws-workspaces_2.12	5.17.160.1		d308f8662b067c0857db3e9ed5fbbc13292de283
dev.zio	zio-aws-workspaces_2.12	5.17.161.1		e586ff96df1ee8f8299d011b9a516dee1afc7f6d
dev.zio	zio-aws-workspaces_2.12	5.17.161.2		c73b027ead950d72168da961e0dd89a506733b62
dev.zio	zio-aws-workspaces_2.12	5.17.162.1		e196c508823767ffac01d6f4c861ee61933e0976
dev.zio	zio-aws-workspaces_2.12	5.17.162.2		35cf0c2a8d3e1c0325488d9d7c3c1dfd0bf04c2e
dev.zio	zio-aws-workspaces_2.12	5.17.162.3		a0c9947bb5e719827f5c47058a8b8d899258ab24
dev.zio	zio-aws-workspaces_2.12	5.17.163.1		e9552050fef40f10d6086261d23b02d68daa9667
dev.zio	zio-aws-workspaces_2.12	5.17.164.1		0f837e50841e9082fc9a4c875689c21376d1963f
dev.zio	zio-aws-workspaces_2.12	5.17.166.1		c53113e14a90a576390e4d43c6a9424d64dfbe2b
dev.zio	zio-aws-workspaces_2.12	5.17.166.2		0e42d11b7689bc24114dc2b08b5e9c99e469b39c
dev.zio	zio-aws-workspaces_2.12	5.17.166.3		7cc2f539686a1683e793fdadf64b2c6fdf7aa159
dev.zio	zio-aws-workspaces_2.12	5.17.167.1		a68060615fab7e92f9ad4aa6f3a7e026b2a6d15c
dev.zio	zio-aws-workspaces_2.12	5.17.168.1		705ecef4e4078494212e7847107af532d1a79a18
dev.zio	zio-aws-workspaces_2.12	5.17.169.1		4beab52dd6ecfe52b22276601cf2afc334ad0a8d
dev.zio	zio-aws-workspaces_2.12	5.17.170.1		2d4458c7a3eaa245bf201e055114863f096fd112
dev.zio	zio-aws-workspaces_2.12	5.17.171.1		b956f84658fb0aab634e62563d18d253a3501b83
dev.zio	zio-aws-workspaces_2.12	5.17.172.1		54532925dc0a91b5e69528a2b601ef9de9eb600e
dev.zio	zio-aws-workspaces_2.12	5.17.172.2		cd9f9ab44cabba1eb714bb34ed142fec024c54f5
dev.zio	zio-aws-workspaces_2.12	5.17.174.1		5e00eb1342253a5c11759544345882cd6adfcda3
dev.zio	zio-aws-workspaces_2.12	5.17.175.1		69a0f9abe99c9d70bc95ca4ed249c7aa43c0db95
dev.zio	zio-aws-workspaces_2.12	5.17.176.1		307776cd7b20fdf026b7c5b4260800ef8d27379f
dev.zio	zio-aws-workspaces_2.12	5.17.176.2		196564952f46d94cf1fa45c5b95723f172f9c80a
dev.zio	zio-aws-workspaces_2.12	5.17.177.1		23efc357bc37542c5a1615e46bce5557fbc09408
dev.zio	zio-aws-workspaces_2.12	5.17.178.1		fd6c6c14ef207e8ce9500114e5fe0ec3de601b56
dev.zio	zio-aws-workspaces_2.12	5.17.181.1		eb92f74e8ebdd941129ff310e1daaeced384be7b
dev.zio	zio-aws-workspaces_2.12	5.17.182.1		3e8fe4824d4114cbb445fba130abd770a7ea6beb
dev.zio	zio-aws-workspaces_2.12	5.17.183.1		243cd2b4788263bc8b66caeddf06ca6603ac4c0e
dev.zio	zio-aws-workspaces_2.12	5.17.184.1		cb4372826ea42ff3d24439bd775af4a93ea00a57
dev.zio	zio-aws-workspaces_2.12	5.17.186.1		3d1d0cac6d91e99f442ac25670d38a52e1606c90
dev.zio	zio-aws-workspaces_2.12	5.17.187.1		9da76785240b2c9eae54a0f8ca35bb2ca2ec8402
dev.zio	zio-aws-workspaces_2.12	5.17.188.1		498d2c52ef5c3d573bef94d972c68a18e0427e1a
dev.zio	zio-aws-workspaces_2.12	5.17.190.1		ed68838dff392be3a9562816f96eebda6c3c409d
dev.zio	zio-aws-workspaces_2.12	5.17.190.2		206f321519cca7cabb0b4a8ad1ee8bf8e20d497f
dev.zio	zio-aws-workspaces_2.12	5.17.191.2		4c1227e93e5ade08b7e544d7c442692e02b405be
dev.zio	zio-aws-workspaces_2.12	5.17.193.1		5e2d3c66d93b6cbceb349eab20cf0d1236845f9f
dev.zio	zio-aws-workspaces_2.12	5.17.193.2		b21c740fe7979dfc0a8965d9cca18bd2fbac9ec2
dev.zio	zio-aws-workspaces_2.12	5.17.194.1		4a4d4c47f47f7bb19da1f22422a5986fc44a3d8b
dev.zio	zio-aws-workspaces_2.12	5.17.195.1		7cb6ff5094d9c7a6d151f4c52d2f8fff1e0602ae
dev.zio	zio-aws-workspaces_2.12	5.17.195.2		0648940ef048eb2c3bdc88bf4d151c1da4adef35
dev.zio	zio-aws-workspaces_2.12	5.17.195.3		21b96b1e27b6c578ba75a5a5e2dc265b09ef92be
dev.zio	zio-aws-workspaces_2.12	5.17.196.1		3dae4f7bd85d3a3fe9af6a0f37782d80d3026ba7
dev.zio	zio-aws-workspaces_2.12	5.17.197.1		930c2d2963e45580705c582a19b4c7ca34a9d064
dev.zio	zio-aws-workspaces_2.12	5.17.197.2		9f0879cbb6af4bf22cbc1cc411a1b4866dcad473
dev.zio	zio-aws-workspaces_2.12	5.17.201.1		69346017fa863f56498699e87f079e240a22f9b1
dev.zio	zio-aws-workspaces_2.12	5.17.201.2		71d79d98e7cd24a4277922ce77d01cf686825c42
dev.zio	zio-aws-workspaces_2.12	5.17.202.1		a76062667daf607485aa05d784de3f286d9b902d
dev.zio	zio-aws-workspaces_2.12	5.17.203.1		85055336f80919269c735a7c3797029ae0ea4beb
dev.zio	zio-aws-workspaces_2.12	5.17.203.2		c0b7d45670d8acfc000e9a9ae789b03f02a49aeb
dev.zio	zio-aws-workspaces_2.12	5.17.204.1		216a90e966473636b18a35ca106ae2f2daf8e27f
dev.zio	zio-aws-workspaces_2.12	5.17.205.1		a0248837c918f4a55b0485d4c14887b860a5e86d
dev.zio	zio-aws-workspaces_2.12	5.17.206.1		85c8c533d148f0c045f6c278c7fabbde7e4f73cc
dev.zio	zio-aws-workspaces_2.12	5.17.207.1		5bcdca8053ef4c16b8835c58c871eff50689f644
dev.zio	zio-aws-workspaces_2.12	5.17.208.1		67840aa43cd539186d4885933ed63a05cbcf56ad
dev.zio	zio-aws-workspaces_2.12	5.17.208.2		5e15d82d21b474a46f3fb304e7c043b464210aea
dev.zio	zio-aws-workspaces_2.12	5.17.209.1		049fc8db110f520b8928fee2c70acefcabd25448
dev.zio	zio-aws-workspaces_2.12	5.17.211.1		1845a094b4e61ee9b9275cd67c55582fd7803f08
dev.zio	zio-aws-workspaces_2.12	5.17.212.1		0eceba57b793ed27105a5ea5ee51ae3913f9fed5
dev.zio	zio-aws-workspaces_2.12	5.17.214.1		21b6153ea2de31a3ba9e47e4ecdbd923d8f92a09
dev.zio	zio-aws-workspaces_2.12	5.17.217.1		ec529f397f4c8330cea7b064cc4daa7ff37f8bb3
dev.zio	zio-aws-workspaces_2.12	5.17.218.1		b528b012afabafb31b416e9c8de20e37bccba322
dev.zio	zio-aws-workspaces_2.12	5.17.224.2		3fb2fc4bf45a25da27f8f82115867507a619fb4b
dev.zio	zio-aws-workspaces_2.12	5.17.224.3		e7dc43b515b45a8d8283da8fdd340aed6fa81bee
dev.zio	zio-aws-workspaces_2.12	5.17.224.4		c124499e34de46992751ad581aa2f611b16c1c1e
dev.zio	zio-aws-workspaces_2.12	5.17.225.1		92e79dbfe788c9a6c6e96bc29e6d214e3a5d9301
dev.zio	zio-aws-workspaces_2.12	5.17.225.2		94e344c63748e2e8c0ad80c474d0b59f7a002607
dev.zio	zio-aws-workspaces_2.12	5.17.233.1		ad17bbc97b264f8c87b51f9d91d7748bdac98d00
dev.zio	zio-aws-workspaces_2.12	5.17.234.1		11979cb309c1821a12f5454b423dd1e28d218081
dev.zio	zio-aws-workspaces_2.12	5.17.239.1		08b41fa6829b2b0e235c6a245e768f74f1ef9604
dev.zio	zio-aws-workspaces_2.12	5.17.239.4		4f3f0369f54b7f8c10b2dd5ef782fd1f3190b059
dev.zio	zio-aws-workspaces_2.12	5.17.252.1		31a77624e993c9dc54f1a17bd62da04ae7d12472
dev.zio	zio-aws-workspaces_2.12	5.17.257.1		9ea6924016a5374c357f0fd0b9266c9955d46116
dev.zio	zio-aws-workspaces_2.12	5.17.265.1		479d1ed6a73f488c502b7670703c5814ef55282e
dev.zio	zio-aws-workspaces_2.12	5.17.267.1		b4d6efca3a2c29bef4289d788ef36b51c581c8b8
dev.zio	zio-aws-workspaces_2.12	5.17.267.4		9b0b9e2ffe261d4a0ba50e81276b4fc84179b193
dev.zio	zio-aws-workspaces_2.12	5.17.267.6		83a2841e58c713f397bce28e51a8d8116a43c4ee
dev.zio	zio-aws-workspaces_2.12	5.17.267.7		fb264c61379d4bc4b7304f09dc9077d84e7ef89a
dev.zio	zio-aws-workspaces_2.12	5.17.269.1		c6b347bfb0c818dbf3737c1051fe2b08ae862370
dev.zio	zio-aws-workspaces_2.12	5.17.271.1		0384a8ee4a8a4456c1d90ebd47fedfd21640a2ed
dev.zio	zio-aws-workspaces_2.12	5.17.280.1		ecf365f3181dd1fdb0d325baf759707aed550ea7
dev.zio	zio-aws-workspaces_2.12	5.17.295.1		469b191d5e527ef2f33e15ff519ebc942c99f032
dev.zio	zio-aws-workspaces_2.12	5.17.295.10		47c50bf8dd78e1f80105ce5a5cad5f6b534f84cd
dev.zio	zio-aws-workspaces_2.12	5.17.295.11		3ab788ecd6c77082c81d8db174d9cd49e454e26b
dev.zio	zio-aws-workspaces_2.12	5.17.295.12		7dbf55013926f3427c0db5ae0e92ba8d383eb2f3
dev.zio	zio-aws-workspaces_2.12	5.17.295.13		6cdb435d5f146de070bfe47a16a60d8cb931c58a
dev.zio	zio-aws-workspaces_2.12	5.17.295.14		d2faff09a5e6ae5466a45abf676279a62af4a8c9
dev.zio	zio-aws-workspaces_2.12	5.17.295.15		94a3b6b53c910689a4d44096c660dcfb771e3d7f
dev.zio	zio-aws-workspaces_2.12	5.17.295.16		83dc107eb3138f7cb8dd023b2979e1383ded817d
dev.zio	zio-aws-workspaces_2.12	5.17.295.17		a53043990a9ba0edb88b06c30093c92fc298a6b7
dev.zio	zio-aws-workspaces_2.12	5.17.295.18		88609c30f3c0fae3092aedf34f2733e5e2a8a5a5
dev.zio	zio-aws-workspaces_2.12	5.17.295.19		4eca935f1aff3b9fc0c6621c3bb1ebc63805d835
dev.zio	zio-aws-workspaces_2.12	5.17.295.2		0936ae1d4384723a91bc1f57f5df5c91137cbdcb
dev.zio	zio-aws-workspaces_2.12	5.17.295.20		54c3fcba633781c6f7a3cc11862e154d5a04e38b
dev.zio	zio-aws-workspaces_2.12	5.17.295.22		34d0b8ba234ac6a9124edf691b8afd46e0f1c0a7
dev.zio	zio-aws-workspaces_2.12	5.17.295.3		b28569779a826f0767540a45541677d051a2a7e3
dev.zio	zio-aws-workspaces_2.12	5.17.295.4		7261b9ce743f0349e0c39ad658641ee3b11c4d77
dev.zio	zio-aws-workspaces_2.12	5.17.295.5		8dda7f9e6194865da4776612ce43477642f2a58a
dev.zio	zio-aws-workspaces_2.12	5.17.295.6		53e3657199301c7c8233469996fd16f73a3e1ddb
dev.zio	zio-aws-workspaces_2.12	5.17.295.8		8aed6e92d745ac2d950862b63d980b7162108416
dev.zio	zio-aws-workspaces_2.12	5.17.295.9		ee90814e3ca48fb35dc8d8ce85254ce7d4231dc5
dev.zio	zio-aws-workspaces_2.12	5.19.12.1		999d4e844e352dc9432909c2fa5d593df52d3d9f
dev.zio	zio-aws-workspaces_2.12	5.19.17.1		c67244ee2598493d4a6843e6c6c65fdd44892789
dev.zio	zio-aws-workspaces_2.12	5.19.17.2		e343fd5ffb653407b8fb28620299319fe9bdf6da
dev.zio	zio-aws-workspaces_2.12	5.19.26.1		abcaa6fc1038f956e1048279b56833b5319caf06
dev.zio	zio-aws-workspaces_2.12	5.19.31.1		f25411bcd0521f620d5ed355f97c4283c52ae6e2
dev.zio	zio-aws-workspaces_2.12	5.19.31.2		5fde16971033c554d902ff44ef9c7e54651b776e
dev.zio	zio-aws-workspaces_2.12	5.19.31.3		33822d85b74f891189c6132b48069a9c7da8880e
dev.zio	zio-aws-workspaces_2.12	5.19.31.4		8ac91a717737dacb9cb8411875c257bc0a7ece20
dev.zio	zio-aws-workspaces_2.12	5.19.31.5		4e7af85e80da2bfc3b8ef263c04e354775086d5d
dev.zio	zio-aws-workspaces_2.12	5.19.33.1		1f1fabfe6e27786a6cf1319aea34f47f595919ce
dev.zio	zio-aws-workspaces_2.12	5.19.33.2		aefe7a27e48bfa4da7baf23a156753e895d5f565
dev.zio	zio-aws-workspaces_2.12	5.19.7.1		377fe525c75462f5df34e67870357779514455ce
dev.zio	zio-aws-workspaces_2.12	5.19.7.2		1792bf5c30bc909c529b6b9ac15b826b92a38930
dev.zio	zio-aws-workspaces_2.12	5.19.7.3		0275d2f20625dee8696225b7e18c32a8240349d7
dev.zio	zio-aws-workspaces_2.12	5.19.7.4		23acd8d0a30f8f2d821352b43258f189e7c16037
dev.zio	zio-aws-workspaces_2.12	5.19.7.5		107027f18c62f0d897d5b59bd17ceb7873f72a54
dev.zio	zio-aws-workspaces_2.12	5.19.7.6		6fd63284adbd61dae4e0b5e8f33dc92e732cd5a8
dev.zio	zio-aws-workspaces_2.12	5.19.8.1		3faacf166d27a3f2013b14e73c90a481bde0d645
dev.zio	zio-aws-workspaces_2.12	5.19.8.2		7006ade7f947c2b9bfb1cb24f076183afafd929c
dev.zio	zio-aws-workspaces_2.12	5.19.8.3		a52f06f11c247065dd24452adeeab7f5a4a78b23
dev.zio	zio-aws-workspaces_2.12	5.19.8.4		1215e6afd889c8e22c637b887d2cfe93b37c9bce
dev.zio	zio-aws-workspaces_2.12	5.20.17.1		babfb1b62d2e427de486f0070c8502a83fdfc3a1
dev.zio	zio-aws-workspaces_2.12	5.20.17.2		37d4cfc7594298f0eefab4bdbf8cd11cbd1b77f6
dev.zio	zio-aws-workspaces_2.12	5.20.22.1		cefd57e9690a2b81c0ea5de6423bb1bdaee57b45
dev.zio	zio-aws-workspaces_2.12	5.20.22.2		536a2492a06ab6609d583dedc72e75eec12137f5
dev.zio	zio-aws-workspaces_2.12	5.20.22.3		61a3e1eca21ddf2c2214f6936919c332d9b7202f
dev.zio	zio-aws-workspaces_2.12	5.20.32.1		75c28f75d788f7433e557e599a71d26b19b4a776
dev.zio	zio-aws-workspaces_2.12	5.20.32.2		226c7526e6b9043fe72429a38aebc3c8b67bf0b2
dev.zio	zio-aws-workspaces_2.12	5.20.37.1		c62156d05e64b3ee7444782b658b0c4215815290
dev.zio	zio-aws-workspaces_2.12	5.20.42.1		27dc0c0af8dab2cabb7d4545d7408c82ff1cdd3c
dev.zio	zio-aws-workspaces_2.12	5.20.7.1		ad93c81c8cb9b413be54f844b9770b5a31dd80bf
dev.zio	zio-aws-workspaces_2.12	5.20.7.2		1c71d7cc78fed08573af213c42511b3d94694444
dev.zio	zio-aws-workspaces_2.12	5.20.7.3		1fc5a65d55a79f80da574fad59be3edfab8b4cca
dev.zio	zio-aws-workspaces_2.12	6.20.103.1		c94febe25cf774fc6597a923b54de3d78b98a69c
dev.zio	zio-aws-workspaces_2.12	6.20.103.2		01cb25b3997223027f05ec951830f403b5ea0f31
dev.zio	zio-aws-workspaces_2.12	6.20.115.1		36d6eaf608440bf208f39b590002d4bd07e9cc47
dev.zio	zio-aws-workspaces_2.12	6.20.115.2		2fcbb120f788d088f45d8d999b3c7a18d24d4f52
dev.zio	zio-aws-workspaces_2.12	6.20.120.1		17b63bf9b11001bfa7363dab293798a160b7496d
dev.zio	zio-aws-workspaces_2.12	6.20.149.1		360d2f117a986b7d162cf189c70b117511aeb2e3
dev.zio	zio-aws-workspaces_2.12	6.20.149.2		bb377c79ff368442279c2996e98d0efa2895913b
dev.zio	zio-aws-workspaces_2.12	6.20.162.1		13797809cda47a395adcba6cf94feea2f19d0c4c
