africa.shuwari	version-zio-prelude_sjs1_3	0.5.0		c08cb3092be6d3c41ffc4a9f2581e65914147137
org.springframework.security	spring-security-bom	5.1.10.RELEASE		aa143bed6fe5a1e95ccf9788089f0491a8011cb7
org.springframework.security	spring-security-bom	5.1.11.RELEASE		e66767a31c45e1fbe54ca0499a7f69d4d4fd4f5b
org.springframework.security	spring-security-bom	5.1.12.RELEASE		4140297b77c6b7c7e4b0e293e6ddfb7c383c984c
org.springframework.security	spring-security-bom	5.1.13.RELEASE		282bf75f77c2de731dea15c717e742c7d67dde0c
org.springframework.security	spring-security-bom	5.1.2.RELEASE		81bfc337354927e542b55346e95fd4aeea2c9d53
org.springframework.security	spring-security-bom	5.1.3.RELEASE		5f51532eb9d1c36f64fac3f3931782bfa3a0a59c
org.springframework.security	spring-security-bom	5.1.4.RELEASE		8e008c003c52b932f8c422f6101b41770d63df3f
org.springframework.security	spring-security-bom	5.1.5.RELEASE		a5221e9ae2288a326fe0de5d51e81c1d6af18526
org.springframework.security	spring-security-bom	5.1.6.RELEASE		a4c999b39a4919dd96b18ad74a9997c9ee01a6cd
org.springframework.security	spring-security-bom	5.1.7.RELEASE		89152009f959543e5df1c882b5e56d4c325dbfcf
org.springframework.security	spring-security-bom	5.1.8.RELEASE		d6db8add505b9e17ae2c59f7678f90798470dbfc
org.springframework.security	spring-security-bom	5.1.9.RELEASE		a93f76483efaf70a38c22eb6c8bbffd632e03697
org.springframework.security	spring-security-bom	5.2.0.RELEASE		bb4fc71a4fe15d08299de005002d7a207a4e2a3a
org.springframework.security	spring-security-bom	5.2.1.RELEASE		51434472e28d3809d21660a967527411146e281f
org.springframework.security	spring-security-bom	5.2.10.RELEASE		f61f8e3759b2e9973fa65043dd50278377626e26
org.springframework.security	spring-security-bom	5.2.11.RELEASE		a29061446ec4ba7d811867e754b25ae62d21e3fa
org.springframework.security	spring-security-bom	5.2.12.RELEASE		0b659e906abd9782b60483ad5ceb8baf8111e1e6
org.springframework.security	spring-security-bom	5.2.13.RELEASE		03aff470d23b0bde9246f25562c17929f88cc957
org.springframework.security	spring-security-bom	5.2.14.RELEASE		6121aee1270d5f69c65b188f3e3b64e8ae5b7672
org.springframework.security	spring-security-bom	5.2.15.RELEASE		74a2a91dc0a7f62beeae49107e399e169bd3b210
org.springframework.security	spring-security-bom	5.2.2.RELEASE		7b18b4d767202e095f74fe55bf2525e11e905bd0
org.springframework.security	spring-security-bom	5.2.3.RELEASE		2e10eebb242ac0aee944ac7bce6b20f846d06e66
org.springframework.security	spring-security-bom	5.2.4.RELEASE		aecf5f6686cbec176d06c6103b30cb577c4f4c18
org.springframework.security	spring-security-bom	5.2.5.RELEASE		52703f324213d6263b47b12d6647f8c3a36d5364
org.springframework.security	spring-security-bom	5.2.6.RELEASE		d600945bbdcfaeed419db938e1d5f428e06be173
org.springframework.security	spring-security-bom	5.2.7.RELEASE		14b61a562d2ff808fe722d78184c8c7a64299c1e
org.springframework.security	spring-security-bom	5.2.8.RELEASE		7c06587f5fc3f0ff22fff1aa1935388caaeb1d33
org.springframework.security	spring-security-bom	5.2.9.RELEASE		4b5a5f7dca5ba9ffd81f84688405a3aba41b1ebc
org.springframework.security	spring-security-bom	5.3.0.RELEASE		c12123209ed0bad7e8b9416009bd446fbc7d54dd
org.springframework.security	spring-security-bom	5.3.1.RELEASE		fca6318055b88667f6b2d471e783e5c41090649f
org.springframework.security	spring-security-bom	5.3.10.RELEASE		bfba1e22aae6f698c121817b2cb1cab662643a2f
org.springframework.security	spring-security-bom	5.3.11.RELEASE		4fd04cda7d1658de07f5beae183200995b9487e9
org.springframework.security	spring-security-bom	5.3.12.RELEASE		abe42ebf18772483c74fa1c2dcc5341bd9385d80
org.springframework.security	spring-security-bom	5.3.13.RELEASE		331225196c83079a8f0c1cd6bbecd54c34ed87e4
org.springframework.security	spring-security-bom	5.3.2.RELEASE		dc5e71e6d8c8d44417709b955fa6ba5bb9673ce2
org.springframework.security	spring-security-bom	5.3.3.RELEASE		4dae688619442d58e4fe65cf545d8e7b219b7152
org.springframework.security	spring-security-bom	5.3.4.RELEASE		c2d2e396c78bac167dfd2e5cf75d5c6ec07d3972
org.springframework.security	spring-security-bom	5.3.5.RELEASE		3929335c8e83fd9edb9e90e95b4893a208529bc4
org.springframework.security	spring-security-bom	5.3.6.RELEASE		02de6c9ae30c7b95d79b41bd46c877b27493615e
org.springframework.security	spring-security-bom	5.3.7.RELEASE		35c1eeb64bfefaaaac0d03c72dbdad2e1bbff66b
org.springframework.security	spring-security-bom	5.3.8.RELEASE		304f03c1083596cb7af82e5caa898e777be66990
org.springframework.security	spring-security-bom	5.3.9.RELEASE		6b5e3beed01386f91d343d90064d24111b1f5e7e
org.springframework.security	spring-security-bom	5.4.0		31d1e9e4cdc420659d1578af6c7d338c4bc0740d
org.springframework.security	spring-security-bom	5.4.1		2bada2d020b1240396d6dd62ed3d8c52865ee8a6
org.springframework.security	spring-security-bom	5.4.10		08f614a5324a8228d8e7cfda8fc7f413ee5ae04f
org.springframework.security	spring-security-bom	5.4.11		a194e0a29f953a6fb8687179a1982fdceeea67c3
org.springframework.security	spring-security-bom	5.4.2		4bea6d94adb0f7746a2a51bacaff2f151434dc39
org.springframework.security	spring-security-bom	5.4.3		70753d46d6d1ff7634ed6ce549d4ff7fe62f5d4b
org.springframework.security	spring-security-bom	5.4.4		e94815dc2f340b4175868307d5745d63fc45aeab
org.springframework.security	spring-security-bom	5.4.5		0296fc03b43285deb3f38e89345f9141b3b3392e
org.springframework.security	spring-security-bom	5.4.6		d3003c3588d54c3347c56a7023f80665232afba2
org.springframework.security	spring-security-bom	5.4.7		94f4f771c550590ff7e7518bb2000398195e07db
org.springframework.security	spring-security-bom	5.4.8		a4a44f12a92bf60277de46dc4d4d54ef2353b702
org.springframework.security	spring-security-bom	5.4.9		e72ce871dcbd7569613e352ccbf861b42e4affb4
org.springframework.security	spring-security-bom	5.5.0		N/A
org.springframework.security	spring-security-bom	5.5.1		N/A
org.springframework.security	spring-security-bom	5.5.2		N/A
org.springframework.security	spring-security-bom	5.5.3		N/A
org.springframework.security	spring-security-bom	5.5.4		N/A
org.springframework.security	spring-security-bom	5.5.5		N/A
org.springframework.security	spring-security-bom	5.5.6		N/A
org.springframework.security	spring-security-bom	5.5.7		N/A
org.springframework.security	spring-security-bom	5.5.8		N/A
org.springframework.security	spring-security-bom	5.6.0		N/A
org.springframework.security	spring-security-bom	5.6.1		N/A
org.springframework.security	spring-security-bom	5.6.10		N/A
org.springframework.security	spring-security-bom	5.6.11		N/A
org.springframework.security	spring-security-bom	5.6.12		N/A
org.springframework.security	spring-security-bom	5.6.2		N/A
org.springframework.security	spring-security-bom	5.6.3		N/A
org.springframework.security	spring-security-bom	5.6.4		N/A
org.springframework.security	spring-security-bom	5.6.5		N/A
org.springframework.security	spring-security-bom	5.6.6		N/A
org.springframework.security	spring-security-bom	5.6.7		N/A
org.springframework.security	spring-security-bom	5.6.8		N/A
org.springframework.security	spring-security-bom	5.6.9		N/A
org.springframework.security	spring-security-bom	5.7.0		N/A
org.springframework.security	spring-security-bom	5.7.1		N/A
org.springframework.security	spring-security-bom	5.7.10		N/A
org.springframework.security	spring-security-bom	5.7.11		N/A
org.springframework.security	spring-security-bom	5.7.12		N/A
org.springframework.security	spring-security-bom	5.7.13		N/A
org.springframework.security	spring-security-bom	5.7.14		N/A
org.springframework.security	spring-security-bom	5.7.2		N/A
org.springframework.security	spring-security-bom	5.7.3		N/A
org.springframework.security	spring-security-bom	5.7.4		N/A
org.springframework.security	spring-security-bom	5.7.5		N/A
org.springframework.security	spring-security-bom	5.7.6		N/A
org.springframework.security	spring-security-bom	5.7.7		N/A
org.springframework.security	spring-security-bom	5.7.8		N/A
org.springframework.security	spring-security-bom	5.7.9		N/A
org.springframework.security	spring-security-bom	5.8.0		N/A
org.springframework.security	spring-security-bom	5.8.1		N/A
org.springframework.security	spring-security-bom	5.8.10		N/A
org.springframework.security	spring-security-bom	5.8.11		N/A
org.springframework.security	spring-security-bom	5.8.12		N/A
org.springframework.security	spring-security-bom	5.8.13		N/A
org.springframework.security	spring-security-bom	5.8.14		N/A
org.springframework.security	spring-security-bom	5.8.15		N/A
org.springframework.security	spring-security-bom	5.8.16		N/A
org.springframework.security	spring-security-bom	5.8.2		N/A
org.springframework.security	spring-security-bom	5.8.3		N/A
org.springframework.security	spring-security-bom	5.8.4		N/A
org.springframework.security	spring-security-bom	5.8.5		N/A
org.springframework.security	spring-security-bom	5.8.6		N/A
org.springframework.security	spring-security-bom	5.8.7		N/A
org.springframework.security	spring-security-bom	5.8.8		N/A
org.springframework.security	spring-security-bom	5.8.9		N/A
org.springframework.security	spring-security-bom	6.0.0		N/A
org.springframework.security	spring-security-bom	6.0.1		N/A
org.springframework.security	spring-security-bom	6.0.2		N/A
org.springframework.security	spring-security-bom	6.0.3		N/A
org.springframework.security	spring-security-bom	6.0.4		N/A
org.springframework.security	spring-security-bom	6.0.5		N/A
org.springframework.security	spring-security-bom	6.0.6		N/A
org.springframework.security	spring-security-bom	6.0.7		N/A
org.springframework.security	spring-security-bom	6.0.8		N/A
org.springframework.security	spring-security-bom	6.1.0		N/A
org.springframework.security	spring-security-bom	6.1.1		N/A
org.springframework.security	spring-security-bom	6.1.2		N/A
org.springframework.security	spring-security-bom	6.1.3		N/A
org.springframework.security	spring-security-bom	6.1.4		N/A
org.springframework.security	spring-security-bom	6.1.5		N/A
org.springframework.security	spring-security-bom	6.1.6		N/A
org.springframework.security	spring-security-bom	6.1.7		N/A
org.springframework.security	spring-security-bom	6.1.8		N/A
org.springframework.security	spring-security-bom	6.1.9		N/A
org.springframework.security	spring-security-bom	6.2.0		N/A
org.springframework.security	spring-security-bom	6.2.1		N/A
org.springframework.security	spring-security-bom	6.2.2		N/A
org.springframework.security	spring-security-bom	6.2.3		N/A
org.springframework.security	spring-security-bom	6.2.4		N/A
org.springframework.security	spring-security-bom	6.2.5		N/A
org.springframework.security	spring-security-bom	6.2.6		N/A
org.springframework.security	spring-security-bom	6.2.7		N/A
org.springframework.security	spring-security-bom	6.2.8		N/A
org.springframework.security	spring-security-bom	6.3.0		N/A
org.springframework.security	spring-security-bom	6.3.1		N/A
org.springframework.security	spring-security-bom	6.3.2		N/A
org.springframework.security	spring-security-bom	6.3.3		N/A
org.springframework.security	spring-security-bom	6.3.4		N/A
org.springframework.security	spring-security-bom	6.3.5		N/A
org.springframework.security	spring-security-bom	6.3.6		N/A
org.springframework.security	spring-security-bom	6.3.7		N/A
org.springframework.security	spring-security-bom	6.3.8		N/A
org.springframework.security	spring-security-bom	6.3.9		N/A
org.springframework.security	spring-security-bom	6.4.0		N/A
org.springframework.security	spring-security-bom	6.4.1		N/A
org.springframework.security	spring-security-bom	6.4.2		N/A
org.springframework.security	spring-security-bom	6.4.3		N/A
org.springframework.security	spring-security-bom	6.4.4		N/A
org.springframework.security	spring-security-bom	6.4.5		N/A
org.tinylisp	formatter	0.1		b98476029de6b6ce9f0be6dd45dac23180764024
org.tinylisp	formatter	0.2		6f26b71b5c89d3248f00e7609f746a12234096b2
org.tinylisp	formatter	0.3		9bd52fb87d2057287854b075340ad8569be71814
org.tinylisp	formatter	0.4		4fa3aa89e5676ba8a7db123e3e87e518d967b541
org.wartremover	wartremover-contrib_2.12.19	2.1.0		e30393f5098543e319ab3332fbacf0fd2e3042a2
org.wartremover	wartremover-contrib_2.12.19	2.1.1		1b2311b598af393a9a42841a04dcaf7fe690fa18
org.wartremover	wartremover-contrib_2.12.19	2.2.0		dfbfd9561e6cce3e10e4fa40fa9855548350f8bf
org.wartremover	wartremover-contrib_2.12.19	2.2.1		33526fe56ac4af2cb69a5f8b4bf06c8a24d070e4
org.wartremover	wartremover-contrib_2.12.19	2.3.0		83a44352f3a9c2638a5a28e53e1b5ebef061d874
org.webjars	smoothie	1.24		cb4a6324a44218248e432203b6bedf9ee5c6f6e5
ru.astrainteractive.klibs	mikro-platform-tvosx64	1.0.0		N/A
ru.astrainteractive.klibs	mikro-platform-tvosx64	1.0.0	metadata	b0c400417fdfd932cc97c43d6a507576acb57878
ru.astrainteractive.klibs	mikro-platform-tvosx64	1.0.1		N/A
ru.astrainteractive.klibs	mikro-platform-tvosx64	1.0.1	metadata	bbc5e2314c7ef47f8f2721b470b48d5ec478cbae
ru.astrainteractive.klibs	mikro-platform-tvosx64	1.1.0		N/A
ru.astrainteractive.klibs	mikro-platform-tvosx64	1.1.0	metadata	7110ecdfc7e02806fadff0f7dc911bff7b0cc7b5
ru.astrainteractive.klibs	mikro-platform-tvosx64	1.1.1		N/A
ru.astrainteractive.klibs	mikro-platform-tvosx64	1.1.1	metadata	22970a0c00f68a08620b6bc825b77e22c16431b8
ru.astrainteractive.klibs	mikro-platform-tvosx64	1.3.0		N/A
ru.astrainteractive.klibs	mikro-platform-tvosx64	1.3.0	metadata	ac28a8c482524019776d18d02585c3e0a2123ba0
ru.astrainteractive.klibs	mikro-platform-tvosx64	1.4.0		N/A
ru.astrainteractive.klibs	mikro-platform-tvosx64	1.4.0	metadata	a752c65e0650589f8f88b5a094189b81fa73b37a
ru.astrainteractive.klibs	mikro-platform-tvosx64	1.5.0		N/A
ru.astrainteractive.klibs	mikro-platform-tvosx64	1.5.0	metadata	8655a0af5c704b052ee0d91de73a0b1c24385158
ru.astrainteractive.klibs	mikro-platform-tvosx64	1.6.0-beta		N/A
ru.astrainteractive.klibs	mikro-platform-tvosx64	1.6.0-beta	metadata	d69d90031b572cf5a30f2b468d0042160d197efb
ru.astrainteractive.klibs	mikro-platform-tvosx64	1.7.0		N/A
ru.astrainteractive.klibs	mikro-platform-tvosx64	1.7.0	metadata	507aba6d8d650dcc48465184e19a86434b1bfe97
ru.astrainteractive.klibs	mikro-platform-tvosx64	1.8.0		N/A
ru.astrainteractive.klibs	mikro-platform-tvosx64	1.8.0	metadata	dea0c04248341a42b7f0fde4d77a7dcc36138b43
ru.astrainteractive.klibs	mikro-platform-tvosx64	1.8.1		N/A
ru.astrainteractive.klibs	mikro-platform-tvosx64	1.8.1	metadata	09142ef8ec4d8409aa822102786571deb7a46983
ru.astrainteractive.klibs	mikro-platform-tvosx64	1.8.2		N/A
ru.astrainteractive.klibs	mikro-platform-tvosx64	1.8.2	metadata	664e42883c19be16b9ecc5cd0c78866ebc6d0363
ru.astrainteractive.klibs	mikro-platform-tvosx64	1.8.4		N/A
ru.astrainteractive.klibs	mikro-platform-tvosx64	1.8.4	metadata	b59db3c14deb9178b0d4e316293e3fb4efe27a05
ru.astrainteractive.klibs	mikro-platform-tvosx64	1.8.7		N/A
ru.astrainteractive.klibs	mikro-platform-tvosx64	1.8.7	metadata	e7f17025843fecdab163105836da5343ff8723ca
ru.astrainteractive.klibs	mikro-platform-tvosx64	1.8.8		N/A
ru.astrainteractive.klibs	mikro-platform-tvosx64	1.8.8	metadata	ab94288efea65535467da2572ac18884b839d033
ru.astrainteractive.klibs	mikro-platform-tvosx64	unspecified		N/A
ru.astrainteractive.klibs	mikro-platform-tvosx64	unspecified	metadata	0f4a54893a10c329fde3c3d23cedf06ade102306
ru.sulgik.mapkit	yandex-mapkit-kmp-compose-android	0.0.1		N/A
ru.sulgik.mapkit	yandex-mapkit-kmp-compose-android	0.0.2		N/A
ru.sulgik.mapkit	yandex-mapkit-kmp-compose-android	0.1.0		N/A
ru.sulgik.mapkit	yandex-mapkit-kmp-compose-android	0.1.1		N/A
ru.sulgik.mapkit	yandex-mapkit-kmp-compose-android	0.2.0		N/A
tech.sarahgallitz	nitrogen	0.0.1		N/A
tech.sarahgallitz	nitrogen	0.0.2		N/A
tech.sarahgallitz	nitrogen	0.0.3		N/A
tech.sarahgallitz	nitrogen	0.0.4		N/A
tech.sarahgallitz	nitrogen	0.0.5		N/A
tech.sarahgallitz	nitrogen	0.0.6		N/A
tf.tofu	tofu-kernel-cats-mtl_3	0.13.0		4002247392f126da3b49b807f5cd741591cc2dae
tf.tofu	tofu-kernel-cats-mtl_3	0.13.1		bfa53de4f533d501d1ad0078a9646b70566d5168
tf.tofu	tofu-kernel-cats-mtl_3	0.13.2		4f94f445a51d678f0ce8d1c9bf03a2a9df52f216
tf.tofu	tofu-kernel-cats-mtl_3	0.13.3		246b3c7e84e29b6766849b17ca9ba0c1015f661c
tf.tofu	tofu-kernel-cats-mtl_3	0.13.4		4d77ef465162e510a19cb1e1342aa082839bc800
tf.tofu	tofu-kernel-cats-mtl_3	0.13.5		80e4f60ef3aad5bfa51b1d83dc8ed630970bbe58
tf.tofu	tofu-kernel-cats-mtl_3	0.13.6		2023d460c78af5ea4b6cd809a0c2c151c65763ac
tf.tofu	tofu-kernel-cats-mtl_3	0.13.7		2dc303ea2ce0f22633f0e5fb74de01650a61aa1b
tz.co.asoft	neat-formatting-wasm-js	3.0.1		N/A
tz.co.asoft	neat-formatting-wasm-js	3.0.11		N/A
tz.co.asoft	neat-formatting-wasm-js	3.0.12		N/A
tz.co.asoft	neat-formatting-wasm-js	3.0.13		N/A
tz.co.asoft	neat-formatting-wasm-js	3.0.14		N/A
tz.co.asoft	neat-formatting-wasm-js	3.0.15		N/A
tz.co.asoft	neat-formatting-wasm-js	3.0.2		N/A
tz.co.asoft	neat-formatting-wasm-js	3.0.3		N/A
tz.co.asoft	neat-formatting-wasm-js	3.0.4		N/A
tz.co.asoft	neat-formatting-wasm-js	3.0.5		N/A
tz.co.asoft	neat-formatting-wasm-js	3.0.6		N/A
tz.co.asoft	neat-formatting-wasm-js	3.0.7		N/A
tz.co.asoft	neat-formatting-wasm-js	3.0.8		N/A
tz.co.asoft	neat-formatting-wasm-js	3.0.9		N/A
uk.ac.gate.plugins	tagger-numbers	8.5		6d9030d477e5d863bd61546028e758067e24650d
uk.ac.gate.plugins	tagger-numbers	8.5	creole	388c65a6f34594b437d32eeabc2c56ac9cec20a4
uk.ac.gate.plugins	tagger-numbers	8.5-alpha1		cb9f2271156137e3aaba681177786c573ba153c6
uk.ac.gate.plugins	tagger-numbers	8.5-alpha1	creole	35a302bb09ca2a08f6a20059d382e624397668bd
uk.ac.gate.plugins	tagger-numbers	8.6		06b56081241ad69cbb472d5bda4454774126fceb
uk.ac.gate.plugins	tagger-numbers	8.6	creole	bb1a38cc659fa9034eca785ea0fb7952b9e80db3
