be.atbash.jakarta.config	config-parent	1.0.0		N/A
org.apache.cxf	cxf-rt-rs-sse	3.5.4		51a1387511dac12ef014dd435796d5d01b56861b
org.apache.cxf	cxf-rt-rs-sse	3.5.5		959c8cec9f6ede6b9dd68c29e6092a405f63a7a4
org.apache.cxf	cxf-rt-rs-sse	3.5.6		499c63f3577832f981db199648a31d555247cbc5
org.apache.cxf	cxf-rt-rs-sse	3.5.7		b4931a44c36f5f9759cbe4568a6663b4bd3b7a39
org.apache.cxf	cxf-rt-rs-sse	3.5.8		3ae6fb267dea921183000e6cf0d277c4b86630d6
org.apache.cxf	cxf-rt-rs-sse	3.5.9		5beb0e50d27208734ec268bde5d9a23512ab32f0
org.apache.cxf	cxf-rt-rs-sse	3.6.0		d96ec1880c35b4944f83d9ed72064690f7ee08a8
org.apache.cxf	cxf-rt-rs-sse	3.6.1		3702c64c8501a3b160f8915e9a419537426942b3
org.apache.cxf	cxf-rt-rs-sse	3.6.2		8e1301479f13ecc18e24742d68c03c677c45ec39
org.apache.cxf	cxf-rt-rs-sse	3.6.3		9f99e1dda0d3a98e291bdcf4d6f766f4277893ec
org.apache.cxf	cxf-rt-rs-sse	3.6.4		69a44280265b10292048a9fd378137468bf66b0b
org.apache.cxf	cxf-rt-rs-sse	3.6.5		d97def5a776bddd8656234d1232df511e29b11a6
org.apache.cxf	cxf-rt-rs-sse	3.6.6		68160a0b2412f5d335126520fdb3141a70d92190
org.apache.cxf	cxf-rt-rs-sse	4.0.0		1f908c5f0c7076c3397a3aafcdf88d6563d7e77d
org.apache.cxf	cxf-rt-rs-sse	4.0.1		b37301b679c4522ad4cde45c8eb70cb7aac42a27
org.apache.cxf	cxf-rt-rs-sse	4.0.2		379d8a43749b94cd39afcd85816c7192f1dbbb1d
org.apache.cxf	cxf-rt-rs-sse	4.0.3		4eae5a32175db35a82ce3a239c87fccc676a7498
org.apache.cxf	cxf-rt-rs-sse	4.0.4		cce5710d57d95c6c3be540acdb16f631c1a24d36
org.apache.cxf	cxf-rt-rs-sse	4.0.5		36ecbff4347f5963758cd62c4245eccddbd7e7c7
org.apache.cxf	cxf-rt-rs-sse	4.0.6		ef8ba621fb978304da5139a84046b47ab2c78999
org.apache.cxf	cxf-rt-rs-sse	4.0.7		ed6a5508408ed8daefd57814649b82c9f381c9dd
org.apache.cxf	cxf-rt-rs-sse	4.1.0		f819148b24109cae43b5e95e915eb052c4fd84c0
org.apache.cxf	cxf-rt-rs-sse	4.1.1		41514bdda6b86572c4c5773a62475eaad60cdf47
org.apache.cxf.dosgi	cxf-dosgi	1.4.0		N/A
org.apache.cxf.dosgi	cxf-dosgi	1.5.0		N/A
org.apache.cxf.dosgi	cxf-dosgi	1.6.0		N/A
org.apache.cxf.dosgi	cxf-dosgi	1.7.0		N/A
org.apache.cxf.dosgi	cxf-dosgi	1.8.0		N/A
org.apache.cxf.dosgi	cxf-dosgi	2.0.0		N/A
org.apache.cxf.dosgi	cxf-dosgi	2.1.0		N/A
org.apache.cxf.dosgi	cxf-dosgi	2.2.0		N/A
org.apache.cxf.dosgi	cxf-dosgi	2.3.0		N/A
org.apache.dolphinscheduler	dolphinscheduler-datasource-clickhouse	2.0.1		ebe6e6a76f19a3330849c3db5bd88fdc054dfa63
org.apache.dolphinscheduler	dolphinscheduler-datasource-clickhouse	2.0.2		345e161decf37e7cbdcd94cc0d99a9c2775db7cd
org.apache.dolphinscheduler	dolphinscheduler-datasource-clickhouse	2.0.3		77a5563e7639eed2a674175a372933a807e885c5
org.apache.dolphinscheduler	dolphinscheduler-datasource-clickhouse	2.0.4		ba4ffcb26ba4fa15e50f89175bb2c938c5d73bcd
org.apache.dolphinscheduler	dolphinscheduler-datasource-clickhouse	2.0.5		0ecb557cc822655a164d232a5e30367db6e40893
org.apache.dolphinscheduler	dolphinscheduler-datasource-clickhouse	2.0.6		06e8b3229b67dada0aa6108101dba9591ee6581c
org.apache.dolphinscheduler	dolphinscheduler-datasource-clickhouse	2.0.7		4ef9cc9bc7e2974391c1f0b94e6fc1964f4b6bab
org.apache.dolphinscheduler	dolphinscheduler-datasource-clickhouse	2.0.8		a7dd8786bab0a854051b2a4d70f3e8373fd7a3bc
org.apache.dolphinscheduler	dolphinscheduler-datasource-clickhouse	2.0.9		30985212a358f21ae811260e6197b5c630f937a7
org.apache.dolphinscheduler	dolphinscheduler-datasource-clickhouse	3.0.0		6535db845538d38356067ecce07dacffc502cc03
org.apache.dolphinscheduler	dolphinscheduler-datasource-clickhouse	3.0.0-alpha		bc883c8d7cabb9a8c9823ec92fe6b0555f0947a9
org.apache.dolphinscheduler	dolphinscheduler-datasource-clickhouse	3.0.0-beta-1		96748393c6463466fd8bad4b8ce9e713910da50d
org.apache.dolphinscheduler	dolphinscheduler-datasource-clickhouse	3.0.0-beta-2		028943281d32e64ff6ab5d887f67766abb57ba58
org.apache.dolphinscheduler	dolphinscheduler-datasource-clickhouse	3.0.1		e3e9adb72b59788adeac20833f96acec457378cf
org.apache.dolphinscheduler	dolphinscheduler-datasource-clickhouse	3.0.2		3fdfe83801d920746e518a5b0abe7892fed5c75c
org.apache.dolphinscheduler	dolphinscheduler-datasource-clickhouse	3.0.3		5549c7181cc3519a4d998f0525b0e2a2b99905b2
org.apache.dolphinscheduler	dolphinscheduler-datasource-clickhouse	3.0.4		0417a462c0e89f1e082aaa509daf14f73a16ef41
org.apache.dolphinscheduler	dolphinscheduler-datasource-clickhouse	3.0.5		ec5bf8f8148e978b741013d100e424e196e3152d
org.apache.dolphinscheduler	dolphinscheduler-datasource-clickhouse	3.0.6		8df84fe2cb042ad55ddf1837f094a5af5f32b32f
org.apache.dolphinscheduler	dolphinscheduler-datasource-clickhouse	3.1.0		d3882b9ee92fd2ba5a0abc851995a09b013aacd3
org.apache.dolphinscheduler	dolphinscheduler-datasource-clickhouse	3.1.1		ef4a87dc1800fa3f1d43341d145965c3064904a4
org.apache.dolphinscheduler	dolphinscheduler-datasource-clickhouse	3.1.2		ff26d7288535a07dc2582641279c62ffb0107d37
org.apache.dolphinscheduler	dolphinscheduler-datasource-clickhouse	3.1.3		a22da36637c14ff7fe1a3a6d5f75664edb9618b1
org.apache.dolphinscheduler	dolphinscheduler-datasource-clickhouse	3.1.4		89e7a2419bd0360eda8886aa4d19d85b4e88b19e
org.apache.dolphinscheduler	dolphinscheduler-datasource-clickhouse	3.1.5		fb3675fddcb2274a162d49c4252af0a7511b1490
org.apache.dolphinscheduler	dolphinscheduler-datasource-clickhouse	3.1.6		30bee04575c6783c1a5038d0622effb27f006690
org.apache.dolphinscheduler	dolphinscheduler-datasource-clickhouse	3.1.7		7718c88b7df5350450fe08613728ba676231ea22
org.apache.dolphinscheduler	dolphinscheduler-datasource-clickhouse	3.1.8		5d7c7b05f3daf1111212ef64d65d9c578070977e
org.apache.dolphinscheduler	dolphinscheduler-datasource-clickhouse	3.1.9		128cdf5c72e68b2e10f1d0aa08615cde4455fe85
org.apache.dolphinscheduler	dolphinscheduler-datasource-clickhouse	3.2.0		c72dade9b00337102ee2687506ddbdb758abc5a2
org.apache.dolphinscheduler	dolphinscheduler-datasource-clickhouse	3.2.1		f7edb25d878cde6f24efbe709d8342d548afaa78
org.apache.dolphinscheduler	dolphinscheduler-datasource-clickhouse	3.3.0-alpha		1f5df150e52441172fd6b0292626c3c19788be88
org.apache.dolphinscheduler	dolphinscheduler-datasource-clickhouse	3.3.0-alpha	shade	beff2e1562089aec1ba40109bcf1ae691ebdb264
org.apache.logging.log4j.adapters	log4j-to-slf4j	2.0-beta4		f269b14e92c7cd2e53c262308c4a51c58aeb9fcb
org.apache.nifi	nifi-metrics-reporter-service-api	1.10.0		2cb8d62e3c3b4f1b1703c29965503e886b3e8118
org.apache.nifi	nifi-metrics-reporter-service-api	1.11.0		6b20845e831dfa381d23cd195cf00240fc6a0e3c
org.apache.nifi	nifi-metrics-reporter-service-api	1.11.1		fe952478642ce6b5590a215503ce1eca63f76ddb
org.apache.nifi	nifi-metrics-reporter-service-api	1.11.2		aafa2bc15e95471df57b65bf053206fc7aa0fe40
org.apache.nifi	nifi-metrics-reporter-service-api	1.11.3		0a0fd5579dabe875b26c3b4f6dcb9275fbed0259
org.apache.nifi	nifi-metrics-reporter-service-api	1.11.4		55a773100fd8f5895bdd5dec5a7952ea143ad5d9
org.apache.nifi	nifi-metrics-reporter-service-api	1.12.0		f91ebfdbc6c9c924f06de251a7a6e633192de2af
org.apache.nifi	nifi-metrics-reporter-service-api	1.12.1		6f2fdba44f2f4cf720f32fc5fd159450525b6d66
org.apache.nifi	nifi-metrics-reporter-service-api	1.13.0		7c5d8c77af63c64e890f6d0a49015030601b464c
org.apache.nifi	nifi-metrics-reporter-service-api	1.13.1		6a0bdf52ec5157171523a022ee30169c50550640
org.apache.nifi	nifi-metrics-reporter-service-api	1.13.2		29abf9eb5cec1b4807ef3b04e8e5203095b8a8ae
org.apache.nifi	nifi-metrics-reporter-service-api	1.14.0		3fd078d34061c9c96b2e3791a4169faa2ac2cdb9
org.apache.nifi	nifi-metrics-reporter-service-api	1.15.0		cf031d5fee00e57e909812fa20cf90fe222f3599
org.apache.nifi	nifi-metrics-reporter-service-api	1.15.1		d3ada6501eb24fd96dc223f69df1065349ee2104
org.apache.nifi	nifi-metrics-reporter-service-api	1.15.2		0d703b9fde71bd6cc666f2394931be2605fd7bdf
org.apache.nifi	nifi-metrics-reporter-service-api	1.15.3		9cd983f1ea7de9706de2604387fe8df228165825
org.apache.nifi	nifi-metrics-reporter-service-api	1.16.0		d0c9858a41e956b08aa3d4871268e2535b4bc33d
org.apache.nifi	nifi-metrics-reporter-service-api	1.16.1		75c3d5e45e7ce3ad2a16e69b1fbaa856753caae6
org.apache.nifi	nifi-metrics-reporter-service-api	1.16.2		09ae4cf78a0321751a95a21d4a54ee9e2e7ce35e
org.apache.nifi	nifi-metrics-reporter-service-api	1.16.3		9e63089cef53ab4a353a49467acb77e10cf0d247
org.apache.nifi	nifi-metrics-reporter-service-api	1.17.0		9c0818af36a231666b702e8ab97799f5b2d4013f
org.apache.nifi	nifi-metrics-reporter-service-api	1.18.0		5ec076a90952b1ac11417cb1e6ec03b43b086001
org.apache.nifi	nifi-metrics-reporter-service-api	1.19.0		1b6bdb3c3965dda6cf3768576a5b38ef9abed770
org.apache.nifi	nifi-metrics-reporter-service-api	1.19.1		9a0fc0542598369110f58a0bb749ac8bb2e4f633
org.apache.nifi	nifi-metrics-reporter-service-api	1.20.0		0a9c094e26c17b5119edc1d21d16248a0dfc1efe
org.apache.nifi	nifi-metrics-reporter-service-api	1.21.0		6f9b369c7c89fabeb42b8ce00c10b0732e785361
org.apache.nifi	nifi-metrics-reporter-service-api	1.22.0		96c7a751e370febfc1bc2f8f33e180d3fce67a93
org.apache.nifi	nifi-metrics-reporter-service-api	1.23.0		b527ca9f4322d59618104071c10450c6525c2940
org.apache.nifi	nifi-metrics-reporter-service-api	1.23.1		186a56fa235d4468f66ce5eaa849dbff795876e3
org.apache.nifi	nifi-metrics-reporter-service-api	1.23.2		69bf2be6a71f767ece099dcdfaf6bfc69595d8c3
org.apache.nifi	nifi-metrics-reporter-service-api	1.24.0		2f61e4a676800ca974903106ad5577fb46192751
org.apache.nifi	nifi-metrics-reporter-service-api	1.25.0		4abc188cc168a6e388ff8577a7867a4d52d8a60f
org.apache.nifi	nifi-metrics-reporter-service-api	1.26.0		f01b536357f3c114ff503be47524e318ac8d9efb
org.apache.nifi	nifi-metrics-reporter-service-api	1.27.0		30e44be12913ec8468a857467cc43bb08e0b771d
org.apache.nifi	nifi-metrics-reporter-service-api	1.28.0		f862fda95599aa7044823ea464734b12fbb86c0e
org.apache.nifi	nifi-metrics-reporter-service-api	1.28.1		ae18a9d932e6c6f816910d72053b5caf108bc4ba
org.apache.nifi	nifi-metrics-reporter-service-api	1.5.0		4275d4e9f33e5700e1e41656eed63bd6915d8ff2
org.apache.nifi	nifi-metrics-reporter-service-api	1.6.0		720f748ad5615b1fce5c766263361f69d563a0f5
org.apache.nifi	nifi-metrics-reporter-service-api	1.7.0		aae7afe533fb7f7c02dc0e83ff8b5ec24aaa5620
org.apache.nifi	nifi-metrics-reporter-service-api	1.7.1		433d1408540c9b9fde63e34f7e8c8f17273526d5
org.apache.nifi	nifi-metrics-reporter-service-api	1.8.0		d3ed9633138f5043017339f66bf7073f862dbe0f
org.apache.nifi	nifi-metrics-reporter-service-api	1.9.0		a3baca817a42cc5932301a9a4ef1bfa9ab943fc1
org.apache.nifi	nifi-metrics-reporter-service-api	1.9.1		06cb148360e859fb538b6f60339c77af1b9e9fe2
org.apache.nifi	nifi-metrics-reporter-service-api	1.9.2		61df5a8c44f48021e27ab9fa7dcc66cae5d75a98
org.apache.streams	twitter-follow-graph	0.3-incubating		209a184c03db1370c789b2de0a4e94c3bc847949
org.bridgedb	org.bridgedb.utils	2.2.1		e310eebc9f90db3cbaa72718b784a5b1164bf5e2
org.bridgedb	org.bridgedb.utils	2.2.2		3f87f0f84883b6925c0f20117dc83b7e8cc5ce50
org.bridgedb	org.bridgedb.utils	2.3.0		c0b1f0fcdf3d80a4b7f8afc5b1848c32d9561d4c
org.bridgedb	org.bridgedb.utils	2.3.1		021ebe25074d340160930717dbac2b4bf08bf2e6
org.bridgedb	org.bridgedb.utils	2.3.10		38ec6844c77659bad07db1bcbbf8bc0e0337d781
org.bridgedb	org.bridgedb.utils	2.3.2		a22992380d6dc87c648e733c858a5f3f99804e9f
org.bridgedb	org.bridgedb.utils	2.3.3		af11b7c5f16b3f9d0f7239aed4516ee26ccc7206
org.bridgedb	org.bridgedb.utils	2.3.4		f32eea6203a4e56c82eb45564a46a26bf0dffba3
org.bridgedb	org.bridgedb.utils	2.3.5		bbcb3c3c3230203e98c572568c433868eb943a0f
org.bridgedb	org.bridgedb.utils	2.3.6		0074628cda6a79483670813ef2083cde6b023bc0
org.bridgedb	org.bridgedb.utils	2.3.7		d90f775b5ab03d3a63569de1c09047746694d09e
org.bridgedb	org.bridgedb.utils	2.3.8		58790f8a2d65ed9cf10893f0b965c2d22b995fb1
org.bridgedb	org.bridgedb.utils	2.3.9		e9c9b4bc7060889f90221efb051f5e95b929b324
org.bridgedb	org.bridgedb.utils	3.0.0		947da807fbddff881c9b89acc3bd8c7063e0d23d
org.bridgedb	org.bridgedb.utils	3.0.1		5e0e41be2224d4594b1fde7c8a32c762bd30c599
org.bridgedb	org.bridgedb.utils	3.0.10		5bc9ce7d83720b419b5ec49f1c1974395a7d1d55
org.bridgedb	org.bridgedb.utils	3.0.11		4064e2f8571bbc63457ef0a65e8fc818e67d109d
org.bridgedb	org.bridgedb.utils	3.0.12		0ac11f7123b73c6a5b460539a98d1db0b6319779
org.bridgedb	org.bridgedb.utils	3.0.13		1041f48cf1b6b43ffdc791d5e1f797381bedb423
org.bridgedb	org.bridgedb.utils	3.0.14		0083ec6383444b8fb5d07ad3996ace464c945cf5
org.bridgedb	org.bridgedb.utils	3.0.15		3cabbee3a6b0b31c059936e41a498392e8571094
org.bridgedb	org.bridgedb.utils	3.0.16		41605627169bffbb77f3193b79e0ddc65e174bff
org.bridgedb	org.bridgedb.utils	3.0.17		1f99e1754e99b84430b36702ba6155c9608a5a5e
org.bridgedb	org.bridgedb.utils	3.0.18		5c5acfa3268539ae30da2caeb9d78e409ba57964
org.bridgedb	org.bridgedb.utils	3.0.19		8ab9ccf101f1b632c44ba0495770ddec450bbe7a
org.bridgedb	org.bridgedb.utils	3.0.2		eab15cd9e3f54cec9d3a0dd78a11f7e24595e11b
org.bridgedb	org.bridgedb.utils	3.0.20		d5f8d9210568c5d8a548471a203c57dcef1343f4
org.bridgedb	org.bridgedb.utils	3.0.21		0579e82a21abbe414989eeb82be474d698fbc54c
org.bridgedb	org.bridgedb.utils	3.0.22		68b0f35cce95d7344ae93c5c58ca5cd59299fb57
org.bridgedb	org.bridgedb.utils	3.0.23		9b9001da7176664a3d65e524c700cca6edb4314e
org.bridgedb	org.bridgedb.utils	3.0.24		b98ac6efa4b4daa3e6cca6de961c7b38ecdddc7f
org.bridgedb	org.bridgedb.utils	3.0.25		e072f1d57348a0b5782dc8a8fbefd7c23da03527
org.bridgedb	org.bridgedb.utils	3.0.26		50eeccf33a0e5e3db49b5d4f95747e07ed493614
org.bridgedb	org.bridgedb.utils	3.0.27		daa70132fdf24f1861db2bb4aa8f7f242bcdf07c
org.bridgedb	org.bridgedb.utils	3.0.28		34dcb40d49f58b1b40efed25ae6b866c42bbdebf
org.bridgedb	org.bridgedb.utils	3.0.3		02b3442494d332f781e04afca0d35a9f32f06a73
org.bridgedb	org.bridgedb.utils	3.0.4		bb07c2b2c23ab7aea72f439630d30e64a40be13d
org.bridgedb	org.bridgedb.utils	3.0.5		4cf596bcc961a07713be1494729d1636c6df1555
org.bridgedb	org.bridgedb.utils	3.0.6		7f07c481d7f030f9099b05cbcb198724905841b5
org.bridgedb	org.bridgedb.utils	3.0.7		48a5b8f1df95adccf5455b136af51cc097740eb3
org.bridgedb	org.bridgedb.utils	3.0.8		3364ccfaab35a8a3819f424c0ad9b2ad97779632
org.bridgedb	org.bridgedb.utils	3.0.9		26584d032d297b641f53bac74a1d8957d3ef1ee3
org.bridgedb	org.bridgedb.utils	3.1.0		e6c517f899ecafc588fc02677610084c383d03e3
org.bridgedb	org.bridgedb.utils	3.1.1		1b15e818ad94c9ad64b1452027a2649918ca7c6d
org.bridgedb	org.bridgedb.utils	3.1.2		6a8b0dab6920134d6e8cff199aa6cb09c764253e
org.bridgedb	org.bridgedb.utils	3.1.3		e70e137cf1068b1f519001772586b9cd250dd9ef
org.bridgedb	org.bridgedb.utils	3.1.4		edf70e4c96c73df75834ba12c99f7c68aa3719f5
org.camunda.bpm.assert	camunda-bpm-assert-assertj3-11-1	4.0.0		b93c6cbf214aeee79f95b970406654de1c072d8f
org.cometd.java	cometd-java-server-websocket-common	5.0.0		79bf4df563cc5cfeead02f4ac10f66bd0f75f823
org.cometd.java	cometd-java-server-websocket-common	5.0.0-BETA0		35de7cc2c3f4af5aa2539eeb6755f1198d23b30e
org.cometd.java	cometd-java-server-websocket-common	5.0.0-BETA1		a696484b58e0baec6a31c63b7a78160af24eea31
org.cometd.java	cometd-java-server-websocket-common	5.0.1		175b96b2a88c3c1590a4773396623e7793fa3953
org.cometd.java	cometd-java-server-websocket-common	5.0.10		20903c1054a29d1eaeb4d9f2c7b3d840f0db476c
org.cometd.java	cometd-java-server-websocket-common	5.0.11		45636f4da38d9f7f6083f86426bc162c80a6c5ea
org.cometd.java	cometd-java-server-websocket-common	5.0.12		db130ec731c16e322f16ecc66e6252b12f933d43
org.cometd.java	cometd-java-server-websocket-common	5.0.13		c181ae5f18d70a6b6ae1f10e6d9fdf2c4a2a1246
org.cometd.java	cometd-java-server-websocket-common	5.0.14		f5ff84be49552dbb4b2ad49181bffde05e89929e
org.cometd.java	cometd-java-server-websocket-common	5.0.15		676b5dbedbdb31ec8012991c1460f719e580acc1
org.cometd.java	cometd-java-server-websocket-common	5.0.16		0bf1d5c3f0396a46119d9d204684105a30543fda
org.cometd.java	cometd-java-server-websocket-common	5.0.17		45aee3dd3dadf9c739a73df8d67d1f7a681aa753
org.cometd.java	cometd-java-server-websocket-common	5.0.18		ee825ffb49f6fb31804edf15c62b74b37e4d5e14
org.cometd.java	cometd-java-server-websocket-common	5.0.19		5bf65e9195a5820e7d361bca03080834742ee944
org.cometd.java	cometd-java-server-websocket-common	5.0.2		f0d0a61f0c1c3388749271cdaf7d9ba451ff7c1c
org.cometd.java	cometd-java-server-websocket-common	5.0.20		db0107391e5e64b988616768095cf510dcf7fe2c
org.cometd.java	cometd-java-server-websocket-common	5.0.21		2fedd3fa86ebc437ece55edd595ae5e3817c9428
org.cometd.java	cometd-java-server-websocket-common	5.0.3		a0df2801948cfcdd19fdd4f1081927e5601bc347
org.cometd.java	cometd-java-server-websocket-common	5.0.4		0a6153b43ddfd04bcd732a919bbc1914339a8f4f
org.cometd.java	cometd-java-server-websocket-common	5.0.5		63113af813a2915e48c349147c5314198075c936
org.cometd.java	cometd-java-server-websocket-common	5.0.6		6b39b59c33fb8aa59fff633ef669789da7b3ce66
org.cometd.java	cometd-java-server-websocket-common	5.0.7		bc77a7c10151a79907acdd137e917ba61f61e930
org.cometd.java	cometd-java-server-websocket-common	5.0.8		691aa16346476ff605365fef457c35b5b439e474
org.cometd.java	cometd-java-server-websocket-common	5.0.9		561bf6a448821ed75fde546d6a0b5dfe5e152290
org.cometd.java	cometd-java-server-websocket-common	6.0.0		6251cac6018dcc7dd53229613af3aba925c89a59
org.cometd.java	cometd-java-server-websocket-common	6.0.1		f2aec1a4c2229fc309e2166eb9835e88c05d166a
org.cometd.java	cometd-java-server-websocket-common	6.0.10		44a3fd697d40c6bf3c8e5337a99a6c77907623cc
org.cometd.java	cometd-java-server-websocket-common	6.0.11		8774575f63335742159d1a9caaad0e3b3cf62e96
org.cometd.java	cometd-java-server-websocket-common	6.0.12		977af99aa654ef72f722a7620309bfbd08e26540
org.cometd.java	cometd-java-server-websocket-common	6.0.13		1674086d76ebd354a9582a2b355f4c0cb9cd35ee
org.cometd.java	cometd-java-server-websocket-common	6.0.14		ef4e75d34551137bba13bdf835628bf2c25cef97
org.cometd.java	cometd-java-server-websocket-common	6.0.15		e1d6d20e9c847a6da3a06eb250c5146644daef4c
org.cometd.java	cometd-java-server-websocket-common	6.0.16		0e40d9cb6687c7dff3e9225e357958e066f67655
org.cometd.java	cometd-java-server-websocket-common	6.0.17		3d5eb6f21a09857acb8f9a4b321cc9a7acbb36d4
org.cometd.java	cometd-java-server-websocket-common	6.0.2		91473de17f569c45a5dc604f068d6a0fe032de5e
org.cometd.java	cometd-java-server-websocket-common	6.0.3		1d32727f4f2c2563e5626c36af66f0ae028bdb4f
org.cometd.java	cometd-java-server-websocket-common	6.0.4		aacae2499003ae92410b6f30b2bfdc2ba981a730
org.cometd.java	cometd-java-server-websocket-common	6.0.5		d66e51aa12ba7ad2439cc686d4f877dedab36d14
org.cometd.java	cometd-java-server-websocket-common	6.0.6		cfd7c2db14ca91090a6a6df964a5f896d5c5db13
org.cometd.java	cometd-java-server-websocket-common	6.0.7		c083e2fea4bf5d7812b4f0b7a43b7bcc9dbf1776
org.cometd.java	cometd-java-server-websocket-common	6.0.8		17abc576f39b863edc420e3db6630a47351433bd
org.cometd.java	cometd-java-server-websocket-common	6.0.9		968120dda60addba18239118b00b176787e5346b
org.cometd.java	cometd-java-server-websocket-common	7.0.0		71f509073e1137599fb22c48e7f1ed284ae5f2d2
org.cometd.java	cometd-java-server-websocket-common	7.0.1		df6afb7ba1da677f852f71a7cdb6b7cf7270581f
org.cometd.java	cometd-java-server-websocket-common	7.0.10		1660391096f69735a597d523ac574d0e4c4dc416
org.cometd.java	cometd-java-server-websocket-common	7.0.11		ca7a4f72eb21aff847fd7a70d7135918dbf8d98c
org.cometd.java	cometd-java-server-websocket-common	7.0.12		003208345846b09552df9124bd66c63f4b465497
org.cometd.java	cometd-java-server-websocket-common	7.0.13		f6c781af2755201cee240c58e64b6f2026bd0397
org.cometd.java	cometd-java-server-websocket-common	7.0.14		9e1855f3117bbdd3ec3579c0e70bd1bfa8dd88ae
org.cometd.java	cometd-java-server-websocket-common	7.0.15		0c418b4211f9b820b22aafc2ee9cd0845514e481
org.cometd.java	cometd-java-server-websocket-common	7.0.16		768cfd69d7606fa902b4a80b2a0c59839f0810e8
org.cometd.java	cometd-java-server-websocket-common	7.0.17		5791ca89c7f60d3e53ed6668862641ddfeac428f
org.cometd.java	cometd-java-server-websocket-common	7.0.2		8d95cde1776dcbfa6da23ce84320b010d0e51e6e
org.cometd.java	cometd-java-server-websocket-common	7.0.3		77d573a7fb905bf93b334dd85a774d5188aa9617
org.cometd.java	cometd-java-server-websocket-common	7.0.5		38c234391781d2ec4564586394f75fcb1c1d5c20
org.cometd.java	cometd-java-server-websocket-common	7.0.6		31d422f609e78aa30fe13aa6018106274c197cfa
org.cometd.java	cometd-java-server-websocket-common	7.0.7		b8ca09d081181645083cbd17c06b6869290f8654
org.cometd.java	cometd-java-server-websocket-common	7.0.8		923ec657bd251f6e74bbea366d1ebb263424248f
org.cometd.java	cometd-java-server-websocket-common	7.0.9		ac5c1be3efda31d1b6877c7495d3a013aa9ad798
org.cometd.java	cometd-java-server-websocket-common	8.0.0		a32a5d9eeeea07f0909d5b6709e608de34f279ab
org.cometd.java	cometd-java-server-websocket-common	8.0.0.beta0		82b0216e925e550a2182262c38e6f08e5ce28bd1
org.cometd.java	cometd-java-server-websocket-common	8.0.0.beta1		1af086a21e82370eb638512861d444cd20ba3c6d
org.cometd.java	cometd-java-server-websocket-common	8.0.0.beta2		e8a4b7d88f811563216795db1e0db7976c7f4d51
org.cometd.java	cometd-java-server-websocket-common	8.0.0.beta3		396b9ceb0a7dbc6f25d7611a4f7fd965e8803ca1
org.cometd.java	cometd-java-server-websocket-common	8.0.1		69da0b10de5d1b4f8358aedb9296ded156280db4
org.cometd.java	cometd-java-server-websocket-common	8.0.2		9ab46b355fe1d6e110577f418d6b38448254f2bc
org.cometd.java	cometd-java-server-websocket-common	8.0.3		ba2b166c254bdb061e35ccc573e0495d97a989c2
org.cometd.java	cometd-java-server-websocket-common	8.0.4		baf419b2cbd8ae4f84c6f4da1c6b94b361a99cb9
org.cometd.java	cometd-java-server-websocket-common	8.0.5		edc1705726cf8b6b03805d5dd6d3cc375f14df9b
org.cometd.java	cometd-java-server-websocket-common	8.0.6		9aa12c2adc6060e597d8640ab524a4bed1a85605
org.cometd.java	cometd-java-server-websocket-common	8.0.7		fb01d0b93ccb0133ddcdf2187762d659dc333146
org.dhatim	milyn-smooks-edi-test	1.7.1		7624e4933e50c4f83ddf952c0ab4c51f92a9c9cc
org.dhatim	milyn-smooks-edi-test	1.7.2		b2a7160bf4756541f1e3997d055045361b0791cf
org.dhatim	milyn-smooks-edi-test	1.7.3		68c459436853c7103fb55e82cee4d2fe4e37906b
org.dhatim	milyn-smooks-edi-test	1.7.4		1d8ddad7fdf4b7a82e24cb7b44d2c66860535b94
org.dhatim	milyn-smooks-edi-test	1.7.5		9c1cd614291a0c8c1b751e50f27b779a939e12e0
org.drombler.acp	drombler-acp-core-data-spi	0.10		e6d87f9df2401d7a9400b0718ffec4a15e513bc8
org.drombler.acp	drombler-acp-core-data-spi	0.11		b298a26c3c146450a57ac588de73617e052b1301
org.drombler.acp	drombler-acp-core-data-spi	0.12		c2f39843db3dcaa082c22fdb84c92ead1b3019c1
org.drombler.acp	drombler-acp-core-data-spi	0.13		c3e6ee1eb4bf1d6ed617def6708a657c6dcd885c
org.drombler.acp	drombler-acp-core-data-spi	0.14		78a52cf53e7a83a8c67343b38c55c0bbdf6af1c8
org.drombler.acp	drombler-acp-core-data-spi	0.8		301182dc1378f66e0b1e8718a3f62bf18095770a
org.drombler.acp	drombler-acp-core-data-spi	0.9		66aea84e14b1d3379b66de36ddd33454981439d5
org.drombler.acp	drombler-acp-core-data-spi	1.0		b4bcb8f8fe0fd4b5f7113c4d42ef656007318ba1
org.easybatch	easybatch-stream	5.0.0		42db44cebc941a9afe7d85dc5ad2702a651aad86
org.easybatch	easybatch-stream	5.1.0		2f9c4a7dd87f548e834c9ee148abd1ad57348189
org.easybatch	easybatch-stream	5.2.0		41141ba2d37f384c78dc10021eb6f5bcb8805144
org.easybatch	easybatch-stream	5.3.0		f22c674d0476511a601017f2963b935d94b8dced
org.flowable	flowable-cmmn-rest	6.3.0		2f643482b6e001b92c5b425f7216f3cd66fe9d4b
org.flowable	flowable-cmmn-rest	6.3.1		6513c4da9ed79958c6f71483fee5e2c49fec01b3
org.flowable	flowable-cmmn-rest	6.4.0		d66da2fcfa340791c30f47455fe5645703614e9c
