app.bondar.gradle.git-version	app.bondar.gradle.git-version.gradle.plugin	1.0.0	-	25d175af013c7eb9b2d2d586f548176d7dcd9c43
com.github.alex1304	jdash-events	2.0.3	-	d45579f6393e0a2526c4070e79b8837afcf00bed
com.github.alex1304	jdash-events	2.0.4	-	9d10681fcf6991615901cbb0ba8320b15d6ef0dd
com.github.alexarchambault.ammonium	spark_1.6.2_2.11.7	0.4.0	-	668307a7122951828c31306ce228e869927ef75d
com.github.apuex.springbootsolution	java-runtime_2.12	1.0.10	-	fd57dbe60254bf06b93b1d22d7f37008f4ed122a
com.github.apuex.springbootsolution	java-runtime_2.12	1.0.9	-	3d3a56f89ba123a18cb45ba2a4fce00eba43922b
com.github.autoscaler	autoscale-scaler-kubernetes	1.10.0-869	-	0e62fb3fba9e9bd5117480a5c0ce232e497b06e6
com.github.autoscaler	autoscale-scaler-kubernetes	1.10.1-897	-	fa36adb4a0f0ae1803f9dacd276dc7c4f788d2ab
com.github.autoscaler	autoscale-scaler-kubernetes	1.9.0-659	-	9f246de489325a620977866aa5c545d4f30f565c
com.github.autoscaler	autoscale-scaler-kubernetes	1.9.1-797	-	32a333896736af2a228699f8472f1888d60d4f4d
com.github.autoscaler	autoscale-scaler-kubernetes	1.9.2-833	-	6ecbf9569d28c7780065a8b900709058cafb588c
com.github.autoscaler	autoscale-scaler-kubernetes	2.0.0-914	-	61225fee177d112a718d5d64e76123521206e023
com.github.autoscaler	autoscale-scaler-kubernetes	2.0.1-934	-	18d01456682750bd39063dc2707af1b129a7ac14
com.github.autoscaler	autoscale-scaler-kubernetes	2.0.2-958	-	85c5c58befa7ad1ebf1da4bfca98746f3523cd3b
com.github.autoscaler	autoscale-scaler-kubernetes	2.0.3-980	-	22ce3233c403c09e994a03b2bb11cbbe0a7bc43d
com.github.autoscaler	autoscale-scaler-kubernetes	2.0.4-996	-	4a0a75638a96aac368ff1309725b9ba1bb169a6a
com.github.autoscaler	autoscale-scaler-kubernetes	2.0.5-2	-	51af4aa6473307deb66b4355c44725f636dbf8e1
com.github.autoscaler	autoscale-scaler-kubernetes	2.1.0-1039	-	48d2078b7bc16332ba1fb06d0bc368a1b63cc2ce
com.github.autoscaler	autoscale-scaler-kubernetes	3.0.0-1085	-	b03eb3e99f1a3fa6dd4a1142f39c065d5dceadb7
com.github.autoscaler	autoscale-scaler-kubernetes	3.1.0-1111	-	d81b7bd57646d1e6a0dd42a27e9949ad33d6ea48
com.github.autoscaler	autoscale-scaler-kubernetes	3.1.1-1141	-	b921f27feaf87db6fac1730aeba8a0c35c1a5fc0
com.github.bigyan123	kount-access-java-sdk	1.0.1	-	1d446b6207145eda87116743135f1783a4f7122a
com.github.cafdataprocessing	worker-markup	2.0.0-5	-	619e97fb9ae606740e357bfe3a84979ef0a9fdc3
com.github.cafdataprocessing	worker-markup	2.2.0-50	-	9f506409a8e8c122774ec55b79229f4850451997
com.github.cafdataprocessing	worker-markup	2.3.0-64	-	9f5e7562807fa274f738ee122354af8ddf85f4ad
com.github.cafdataprocessing	worker-markup	2.4.0-99	-	a5a7ef0a0742d69a272cb7bfebc730851a8af7db
com.github.cafdataprocessing	worker-markup	3.0.0-265	-	81c9831e43714af1f7c8326e900b912f0e0a990d
com.github.cafdataprocessing	worker-markup	3.1.0-379	-	3fc006047d42e96831cb9fc09e5afa56416903cf
com.github.cafdataprocessing	worker-markup	3.1.1-676	-	0b588d3852abd6ec70833832baa322c6eeb463ba
com.github.cafdataprocessing	worker-markup	3.1.2-789	-	6c9d7ab5e67e792d2b231e7544c7d127713975d6
com.github.cafdataprocessing	worker-markup	3.2.0-891	-	411d2c46df13a5a8045c0d74b9bbf398b99ade0f
com.github.cafdataprocessing	worker-markup	3.2.1-1066	-	b085cd2084bd7c65c6aa92272a914ac148d0a34c
com.github.cafdataprocessing	worker-markup	3.2.2-1171	-	1a1e6d68b47aaa1091548cce589f5d0ec3734ec0
com.github.cafdataprocessing	worker-markup	3.3.0-1207	-	98f8454a948c27f3d0a8be5b946620fe992d83d0
com.github.cafdataprocessing	worker-markup	3.3.1-1265	-	55a66f8b363e7412d4a7f70261bec2dda66156e8
com.github.cafdataprocessing	worker-markup	3.3.2-1289	-	86beae42abb7132fc0a8427714b09ac5956b6bed
com.github.cafdataprocessing	worker-markup	3.3.3-1362	-	a153d659da4ffae4a7366a7b0e90cdc786f6ba34
com.github.cafdataprocessing	worker-markup	4.0.0-1423	-	7e03f4d169e198a193d410b6c86e5538ad33ffc8
com.github.ddth	ddth-demo-module1	0.1.0	-	81cef5d2f3f267c8f056edf31f30b16afbbc46a4
com.github.emilienkia.ajmx.examples	ajmx-examples-scr	0.2.0	-	681519e45ac228fa33f6bf2a8f8ba5f254090b76
com.github.ghostdogpr	caliban-client_3.0.0-RC3	0.10.0	-	0545581b6854936f0bb49d5cc55a08cc09d95502
com.github.ghostdogpr	caliban-tools_2.13	0.10.0	-	edd1df0e307fcad72d92e6fd7caeb827b0f5ed34
com.github.ghostdogpr	caliban-tools_2.13	0.10.1	-	d376d59206e289ccbcb6d3d71e92e4e74dc8c2c7
com.github.ghostdogpr	caliban-tools_2.13	0.8.2	-	a5737121c6e11032c3d304fcdde055fb3192c62e
com.github.ghostdogpr	caliban-tools_2.13	0.8.3	-	0a5e8a54035e04ff001b0be0c74d41f8ee3dc556
com.github.ghostdogpr	caliban-tools_2.13	0.9.0	-	50ba11bc4641cf4765fb1e38aa21a18dbce9ee5f
com.github.ghostdogpr	caliban-tools_2.13	0.9.1	-	08c2e5a164ff37a53328a577128fd51e816959d6
com.github.ghostdogpr	caliban-tools_2.13	0.9.2	-	70313e2d8a3c3704737d0f9ba42de5ddc8ce0dbf
com.github.ghostdogpr	caliban-tools_2.13	0.9.3	-	59d4deaf03f16220ebf68414850fac5f9b445df6
com.github.ghostdogpr	caliban-tools_2.13	0.9.4	-	e8fce3dfb83a6ca6ff46d5211543169f68308636
com.github.ghostdogpr	caliban-tools_2.13	0.9.5	-	4df62d3ebe4e46e43550ac86ad81e2fd0f8eabc6
com.github.ghostdogpr	caliban-tools_2.13	1.0.0	-	283d32fb2f73ad24626ddc58fd68aa462c0f69eb
com.github.ghostdogpr	caliban-tools_2.13	1.0.1	-	69bb259588df0684dce07fc61b1ca41a59b4d823
com.github.ghostdogpr	caliban-tools_2.13	1.1.0	-	d1e426d1837a95c3fe77ba3c859c10b624f56b84
com.github.ghostdogpr	caliban-tools_2.13	1.1.1	-	0a2b946b5e5b5ac62a1d581ac74d9abfba9685ec
com.github.ghostdogpr	caliban-tools_2.13	1.2.0	-	3282c31669df532e73b85007156f9017e169b298
com.github.ghostdogpr	caliban-tools_2.13	1.2.1	-	2efec1d12b18f75fa39931b5336d737f1830d169
com.github.ghostdogpr	caliban-tools_2.13	1.2.2	-	6d89bdddb090246ed610b6d8c8cdd8045de8f06b
com.github.ghostdogpr	caliban-tools_2.13	1.2.3	-	a83b5b0d0fdab74a0e301c0ddb80a2418ab24986
com.github.ghostdogpr	caliban-tools_2.13	1.2.4	-	9d377a907526b2b3f473889a437a100a1c21f4ce
com.github.ghostdogpr	caliban-tools_2.13	1.3.0	-	215329b0ebc8fdc2a89344c52b20c2a7cb106e42
com.github.ghostdogpr	caliban-tools_2.13	1.3.1	-	18ceda1087a910363cee9301e8af9bc75e59adaf
com.github.ghostdogpr	caliban-tools_2.13	1.3.2	-	456699b680f311407af69d720a06c38137580903
com.github.ghostdogpr	caliban-tools_2.13	1.3.3	-	42811f4430109aee7a205e0cf0c33e58e5d42218
com.github.ghostdogpr	caliban-tools_2.13	1.4.0	-	8bcd42c0b32929a2a5e122dd3e4960f7261da398
com.github.ghostdogpr	caliban-tools_2.13	1.4.1	-	ad4da3e819dfb8065448af8c246a707bc0f8d689
com.github.ghostdogpr	caliban-tools_2.13	1.4.2	-	9e12170b3831b206962244dd538b5416a935a29c
com.github.ghostdogpr	caliban-tools_2.13	1.4.3	-	5bb43bdfff56cfb30929b4f0bbbfcb0448d46385
com.github.ghostdogpr	caliban-tools_2.13	2.0.0	-	b5d95fa7da41ff6d10d98d5529d14152d4b73137
com.github.ghostdogpr	caliban-tools_2.13	2.0.0-RC1	-	04e3e58f9609afe5fe507335f0a90dd9667c63e7
com.github.ghostdogpr	caliban-tools_2.13	2.0.0-RC2	-	ee1f35d588d6ddf0bcd8b8137a0ab3e0fd4d7cba
com.github.ghostdogpr	caliban-tools_2.13	2.0.1	-	f54f760878dad232375045d0a073e99ab586e7bc
com.github.ghostdogpr	caliban-tools_2.13	2.0.2	-	6864360a6b51fa41115a1cbff34b8dc4c68a44c3
com.github.ghostdogpr	caliban-tools_2.13	2.1.0	-	c6061c1701912474981caafd217aa80e7e67d5a4
com.github.ghostdogpr	caliban-tools_2.13	2.10.0	-	4d9151c66059a6f79a59f35c6b41171be9742d2a
com.github.ghostdogpr	caliban-tools_2.13	2.2.0	-	5402a46d373e62b67f602b8f39761bfce3b9e8c7
com.github.ghostdogpr	caliban-tools_2.13	2.2.1	-	4c18beb29a722cbdbb1a9f2026b169dd7819c5b9
com.github.ghostdogpr	caliban-tools_2.13	2.3.0	-	445711e56ee48de1163b0a5702cad989133de027
com.github.ghostdogpr	caliban-tools_2.13	2.3.1	-	81ce20e6dbd41844d931b64afce15a6419bfc6a2
com.github.ghostdogpr	caliban-tools_2.13	2.4.0	-	c358232b2efa2114f2b1587adfc1bd9f1d575b4c
com.github.ghostdogpr	caliban-tools_2.13	2.4.1	-	5f8c006ae10161bf2337e6d486da3a10dd7ef256
com.github.ghostdogpr	caliban-tools_2.13	2.4.2	-	cfb8e698e97162164de5d3f09b49c4041cdbbb33
com.github.ghostdogpr	caliban-tools_2.13	2.4.3	-	3682b8892d36103392096762a0c0f2748bddc134
com.github.ghostdogpr	caliban-tools_2.13	2.5.0	-	bdc67e250a27505c7fb2ca348e00434311b1c65b
com.github.ghostdogpr	caliban-tools_2.13	2.5.1	-	40d46fafc629a8860b68117ab137c7bcaf35a12c
com.github.ghostdogpr	caliban-tools_2.13	2.5.2	-	8dd76651860910ef764927ff7adad09e697dd6ce
com.github.ghostdogpr	caliban-tools_2.13	2.5.3	-	e86485014bc8334da6b25f2c786d19f3da821280
com.github.ghostdogpr	caliban-tools_2.13	2.6.0	-	ce2a257a1742def7ac81b1e1d3dbd0ad99cddcf8
com.github.ghostdogpr	caliban-tools_2.13	2.7.0	-	c16670982f033c3fb319404eb3afae5666866fb8
com.github.ghostdogpr	caliban-tools_2.13	2.7.1	-	eb27390c7259060a028a375597ec8c64060b9670
com.github.ghostdogpr	caliban-tools_2.13	2.7.2	-	d0ec1b8f85bb21b893410e47dba4eb5f16295868
com.github.ghostdogpr	caliban-tools_2.13	2.8.0	-	ca4842b5dd2c38ddf9914e37b7899bf3c424c8f3
com.github.ghostdogpr	caliban-tools_2.13	2.8.1	-	883c93abba52b150febd82674541d446694a2aa4
com.github.ghostdogpr	caliban-tools_2.13	2.9.0	-	10c0fbe1b2427465d228c252fe201d7455831964
com.github.ghostdogpr	caliban-tools_2.13	2.9.1	-	1760e05c14064296362b71b54932d31e4c21cdd2
com.github.ghostdogpr	caliban-tools_2.13	2.9.2	-	1289f77cd8c7837cd9a3f43bad62c7d35ca0ca82
com.github.gustafah	mock-interceptor-noclient	1.1.1	1.1.1-javadocNoOp	e7d6f5fe5586814ce3117bdef04ba1b8ceb12df9
com.github.gustafah	mock-interceptor-noclient	1.1.1	1.1.1-sourcesNoOp	127eb03cb6f3998ba03f41ad29ec80e4ba017cd7
com.github.gustafah	mock-interceptor-noclient	1.1.2	1.1.2-javadocNoOp	e7d6f5fe5586814ce3117bdef04ba1b8ceb12df9
com.github.gustafah	mock-interceptor-noclient	1.1.2	1.1.2-sourcesNoOp	127eb03cb6f3998ba03f41ad29ec80e4ba017cd7
com.github.hellproxy	system-safe	1.0.0	-	096ea8365f7967ff1575d3feb0847b48195d7a62
com.github.houbb	sync-api	0.0.1	-	c64cbebbf1943929daf9590dd1ab7ea71e575eac
com.github.houbb	sync-api	0.0.2	-	4b38d58408fcf852d4ece403e37d3327a27705f5
com.github.houbb	sync-api	0.0.3	-	aa9243228ca56539b3a4b5f38586e7d18f6d4d70
com.github.j5ik2o	reactive-aws-kms-core_2.13	1.1.4	-	a37889f03a67d410641a7ff87bd9161caadcaa8f
com.github.j5ik2o	reactive-aws-kms-core_2.13	1.1.5	-	28bb129a409f457ca0a40c4282ac24132b57c49f
com.github.j5ik2o	reactive-aws-kms-core_2.13	1.1.6	-	7fd63c8bbae673f8b608d823bd6517711cea8885
com.github.j5ik2o	reactive-aws-kms-core_2.13	1.1.7	-	1a0aff8c148853a1e8121d0c53800a7c7da97ffe
com.github.j5ik2o	reactive-aws-kms-core_2.13	1.1.8	-	fc21a45e2328811cc8ec58104f4a7ce85d688b26
com.github.j5ik2o	reactive-aws-kms-core_2.13	1.2.0	-	3b20560c0d59d2ac8749e48568e395cecc5de901
com.github.j5ik2o	reactive-aws-kms-core_2.13	1.2.1	-	7048f3f09e7a1e81cb2f0549b57ee649893f5a82
com.github.j5ik2o	reactive-aws-kms-core_2.13	1.2.3	-	925a2d1017b607ba4260fb54cea730a01bc6c4cd
com.github.j5ik2o	reactive-aws-kms-core_2.13	1.2.6	-	df223788ccd0daeb1bdd3199689033a891dd7db4
com.github.j5ik2o	reactive-aws-s3-project_2.12	1.1.0	-	f6430e7818c8bec68ff5b0c9f1e223e72828f7c3
com.github.j5ik2o	reactive-aws-s3-project_2.12	1.1.1	-	da5a22c66ed207c0d15a1a95f3ea574c92d1df1c
com.github.j5ik2o	reactive-aws-s3-project_2.12	1.1.3	-	feb36149e6b119a3edeefbb0b8625fa95f2d4eec
com.github.j5ik2o	reactive-aws-s3-project_2.12	1.1.4	-	febacc05078f7be971ecbed3886263db40ab6feb
com.github.j5ik2o	reactive-aws-s3-project_2.12	1.1.5	-	1e9031eaaafca13b26e372a6a61caa117aaa4670
com.github.j5ik2o	reactive-aws-s3-project_2.12	1.1.6	-	494aa9d6aec048c594e5294b889e437b2bfc58ad
com.github.j5ik2o	reactive-aws-s3-project_2.12	1.1.7	-	da10861f4113c6d9e25b325cf5559556338612d8
com.github.j5ik2o	reactive-aws-s3-project_2.12	1.1.8	-	357f5696747593e65339d8bf8a358680936179f1
com.github.j5ik2o	reactive-aws-s3-project_2.12	1.2.0	-	c71c64f0c295b80f808057e814c27127735da7b6
com.github.j5ik2o	reactive-aws-s3-project_2.12	1.2.1	-	934a75e83a60ada3b3d90a76147aca093e423c14
com.github.j5ik2o	reactive-aws-s3-project_2.12	1.2.3	-	59c14d189b6a4417742ae4b2a99abb92d4aeb2ad
com.github.j5ik2o	reactive-aws-s3-project_2.12	1.2.6	-	fa41a2166debe35ae91c401e280ce1d021caeb00
com.github.japgolly.microlibs	recursion_2.12	1.0	-	f8c1f92ff82562f60717de0da4e4a72d398bb310
com.github.japgolly.microlibs	recursion_2.12	1.1	-	84be8d094703b60b99069bb1f60c2934b8df86bc
com.github.japgolly.microlibs	recursion_2.12	1.10	-	5ca95728ee81f7b880d7995b7e58caaf1b62daba
com.github.japgolly.microlibs	recursion_2.12	1.11	-	cf1468115f4a6c522785cee30d38d2f5788ed47b
com.github.japgolly.microlibs	recursion_2.12	1.12	-	88a5e8a2fe3f04eab9c8258cf6a123e0fc9174c9
com.github.japgolly.microlibs	recursion_2.12	1.13	-	f232c87ab406f96634114ff671c4fe45acd520f3
com.github.japgolly.microlibs	recursion_2.12	1.14	-	71ff4f2fcd4b12be59cb5d6b508585df0c2e6eb6
com.github.japgolly.microlibs	recursion_2.12	1.15	-	6c5592bc13d439d355da84c2f1adb4090b20c331
com.github.japgolly.microlibs	recursion_2.12	1.16	-	ce3e7cbab8576e0eb2409e9cf7298902f91eb5d8
com.github.japgolly.microlibs	recursion_2.12	1.17	-	1b0808f47bba840ffb36ae6a7d504eff39c37f5d
com.github.japgolly.microlibs	recursion_2.12	1.18	-	f6ca21855f0b279fe43863f95eafdac34a576a8a
com.github.japgolly.microlibs	recursion_2.12	1.19	-	beae3973a72f57e5a553e7c75c050284e06c4580
com.github.japgolly.microlibs	recursion_2.12	1.2	-	2d679e17230fd441bd3f9b8c9780cbf80936aa3e
com.github.japgolly.microlibs	recursion_2.12	1.20	-	bc7848ab80f43bcf46755f3c4586420313015c6c
com.github.japgolly.microlibs	recursion_2.12	1.21	-	a74235b96c7a75f862f19c69606ac01adbe0837e
com.github.japgolly.microlibs	recursion_2.12	1.22	-	2089e20bd9a07d7b83f0214e33596adbc0728d3c
com.github.japgolly.microlibs	recursion_2.12	1.3	-	21aab973c1b6988e2622e5ba46217bef74937366
com.github.japgolly.microlibs	recursion_2.12	1.4	-	0b282dbca35d210fecc102c31db9b7dba3e1159e
com.github.japgolly.microlibs	recursion_2.12	1.5	-	5e141b21c824ef4ef158424de61a2baf404c1715
com.github.japgolly.microlibs	recursion_2.12	1.6	-	cf62048155735eb668379f383861f1491831dbee
com.github.japgolly.microlibs	recursion_2.12	1.7	-	4ec6e9c84e5768f8d6b48cfb3fc1111721f7e1b5
com.github.japgolly.microlibs	recursion_2.12	1.8	-	c497e20ddfbf9ac96196a3f2805e6f29a3ea1f17
com.github.japgolly.microlibs	recursion_2.12	1.9	-	02dec4a9d16f45f08dd06a59edeb8b6e28a5ab08
com.github.japgolly.microlibs	recursion_2.12	2.0	-	c98cd67de28f0487081f9907840f1e6d52c7f01e
com.github.japgolly.microlibs	recursion_2.12	2.0-RC1	-	d59f8f6eb3c3d03dc540d66ef210deabf507c017
com.github.japgolly.microlibs	recursion_2.12	2.1	-	4f22a543e71346a58effbdfa15453b291c0315d2
com.github.japgolly.microlibs	recursion_2.12	2.2	-	fe501ba3c9063624d5e154e23c005b66ad4850e9
com.github.japgolly.microlibs	recursion_2.12	2.3	-	267b8ed13c64707c5e4a71b0d4ade874b5aec4d2
com.github.japgolly.microlibs	recursion_2.12	2.4	-	f1437253a96f955b264446518f6a9b254212d9c3
com.github.japgolly.microlibs	recursion_2.12	2.5	-	3d4fbb598d37e7f31da69c315717ec4802f02c4d
com.github.japgolly.microlibs	recursion_2.12	2.6-RC1	-	dd8f60456b89aa57bc1fecf2192787959b7e43e1
com.github.japgolly.microlibs	recursion_2.12	2.6-RC2	-	5aa84c89a444ab06500b655f5da9528cf79a23a0
com.github.japgolly.microlibs	recursion_2.12	2.6-RC3	-	9b6a8adff2ae0fed36b902a31b86f063fd832c5a
com.github.japgolly.microlibs	recursion_2.12	2.6-RC4	-	5a0dca985024158a7c642e153efad1a6386ecdf9
com.github.japgolly.microlibs	recursion_2.12	2.6-RC5	-	0d97afbfde746c105d457ca7316b30fdd2c4670e
com.github.japgolly.microlibs	recursion_2.12	2.6-RC6	-	8ebf0a9c986135c913f19112c9f94e4275d3ab81
com.github.japgolly.scalajs-react	ext-scalaz72_sjs0.6_2.13	1.5.0	-	3328e6e29008904fdacf8c53151abb9f4bd481fc
com.github.japgolly.scalajs-react	ext-scalaz72_sjs0.6_2.13	1.5.0-RC1	-	417c3865e43004f6fde5c341259ac4ebf256bfec
com.github.japgolly.scalajs-react	ext-scalaz72_sjs0.6_2.13	1.5.0-RC2	-	d0eb6d4f1a0b63382995df628b1987c14462e1cc
com.github.japgolly.scalajs-react	ext-scalaz72_sjs0.6_2.13	1.6.0	-	6bf38ffcc88a832ca0aae02f5f51705b86538446
com.github.japgolly.scalajs-react	ext-scalaz72_sjs0.6_2.13	1.7.0	-	68430fdb2602bccd41b1a3968b2e0df7812df92d
com.github.japgolly.scalajs-react	ext-scalaz72_sjs0.6_2.13	1.7.1	-	507744f6a5e8e19c941995c5bd010b40bf9e4a58
com.github.japgolly.scalajs-react	ext-scalaz72_sjs0.6_2.13	1.7.2	-	a17310b341147857f37a189721b64bca3e635e7a
com.github.japgolly.scalajs-react	ext-scalaz72_sjs0.6_2.13	1.7.3	-	5706f804d307e346d56986132db2757a7a21f495
com.github.japgolly.scalajs-react	ext-scalaz72_sjs0.6_2.13	1.7.4	-	ed0887c3930dbc5a95abf8f32b88f47ff61f3041
com.github.japgolly.scalajs-react	ext-scalaz72_sjs0.6_2.13	1.7.5	-	731eba637bdff3f47ee9d503932a8f4775c81bb2
com.github.japgolly.scalajs-react	ext-scalaz72_sjs0.6_2.13	1.7.6	-	16992f9400a3073e491b1c41883b004ee1398f32
com.github.japgolly.scalajs-react	ext-scalaz72_sjs0.6_2.13	1.7.7	-	39ca41d3042febf95fd30fe114b1cd136c5b6c90
com.github.ldaniels528	scalajs-npm-adal-node_sjs0.6_2.11	0.2.3.1	-	aa95b67a923555c16de97abf8c408f33107db6de
com.github.ldaniels528	scalajs-npm-adal-node_sjs0.6_2.11	0.2.3.2	-	bb424f7e62c16992c1e85d3b9512c370b71eb5f8
com.github.liaomengge	ly-dayu-spring-boot-starter	2.0.1-RELEASE	-	7935a2fb1059d137283285eade935bc552c74861
com.github.lodsve	lodsve-fs	2.5.6.1	-	5d0f277ef42d0bd4b83a2b7d277d47e56ed8f634
com.github.lodsve	lodsve-fs	2.5.7	-	13598c5120a92dfa192b27ec433623488dd08e38
com.github.lodsve	lodsve-fs	2.5.8	-	aaa22c36f44212891d10a7a31968172b343abfaa
com.github.lodsve	lodsve-fs	2.5.9	-	b45e0f133522bebea0f6131692e053a3a985dace
com.github.lontime	base-serialization-library	1.0.0	-	c18d4ddab3189fd0d5ee359eefd8c895d9b004ce
com.github.lontime	base-serialization-library	1.0.0-M10	-	ba5f566702b37c1eef1a925519798d606ecad8da
com.github.lontime	base-serialization-library	1.0.0-M11	-	b6c474160297caedc9d0be12cbc31069c62a3d18
com.github.lontime	base-serialization-library	1.0.0-M12	-	9f03f5dfd0bf0673093f80802e46a7a7b3a034fd
com.github.lontime	base-serialization-library	1.0.0-M13	-	bcaeecc4e940ffcbe9f0588fb9f3aadaa2721146
com.github.lontime	base-serialization-library	1.0.0-M14	-	d9729b851d67985bff86bafbaf31a2b2e902fa01
com.github.lontime	base-serialization-library	1.0.0-M15	-	1d6247cd725a308c63f34cd8ab2efaad15030fba
com.github.lontime	base-serialization-library	1.0.0-M16	-	bed2596ee829503a7e489ea0a72fc38d8fe20529
com.github.lontime	base-serialization-library	1.0.0-M17	-	740aacab85261cb866bebf6b1fbec1d865950c87
com.github.lontime	base-serialization-library	1.0.0-M18	-	13cdf98538377436ed005faec39a7f2d60b22a3e
com.github.lontime	base-serialization-library	1.0.0-M19	-	e737a85f97cba0748c0469b7567c10ecbf6a5833
com.github.lontime	base-serialization-library	1.0.0-M20	-	9d1ca2151762fb584ceca76f8fe9b94d1d4d5695
com.github.lontime	base-serialization-library	1.0.0-M21	-	45846d5a4d14a49ae4fe19da6fb69b5d2cd7d520
com.github.lontime	base-serialization-library	1.0.0-M8	-	bc5d25704e40828d0350c47c31c8fbb4eebb1783
com.github.lontime	base-serialization-library	1.0.0-M9	-	552dd0fd3a99cf54907f17a1a846c7bcd03957ac
com.github.lontime	base-serialization-library	1.1.0	-	e6d06e0d0e2d6a7ee0dec6de165dd961ca753b1d
com.github.lontime	base-serialization-library	1.1.1	-	ff240082bf1ecaf9dc9d056188e65e8394dbc384
com.github.lontime	base-serialization-library	1.1.2	-	1807b48649366d4012f667147f80cdf150c0f811
com.github.lontime	base-serialization-library	1.1.3	-	682fcf96ff2f338398db73e120bb29573e0657a3
com.github.lontime	base-serialization-library	1.1.4	-	6bce7454b9e935803019dd957c6252425b3574b0
com.github.lontime	base-serialization-library	1.2.0	-	e82722980bec03ca1e924f431a06bc8adf2fad5f
com.github.lontime	base-serialization-library	1.2.1	-	0b1d89dcca62bc01bdd023cdfcb61ac9083512f8
com.github.lontime	base-serialization-library	1.2.2	-	7b0440f6d464dbb7e96d6f3295abb1deeb6ca5d8
com.github.lontime	base-serialization-library	1.2.3	-	22cba5978b70824116b7d9f84a96c2ee72a640ad
com.github.lontime	base-serialization-library	1.2.4	-	9f2098b94ad1c9fcad200f20105978165de4d0b6
com.github.lontime	base-serialization-library	1.3.1	-	b4f14daa6d5ca73de0e0d3e85b0313e1de1308a2
com.github.lontime	base-serialization-library	1.4.0	-	2743aadf0458a99aa3e9a066fc37b7e6b6f621b8
com.github.lujiannt	kernel-sign	1.0.0	-	4df868213b7d3b90278fa1fb2028f4d17e3769bb
com.github.mdr	ascii-graphs_2.10	0.0.3	-	319a87acdc8eb09c60532ef659f68054fc3db9fe
com.github.mdr	ascii-graphs_2.10	0.0.4	-	f6a8ffa834efb65db8622e8f85f0447f7fd8260b
com.github.mdr	ascii-graphs_2.10	0.0.5	-	c649a4ffe3b35022209404ab555a1a865b6bffe5
com.github.mdr	ascii-graphs_2.10	0.0.6	-	78a1b64a530e3064e87e6b75136e24a20e927da9
com.github.mfornos	humanize-ucum	1.0.0	-	a0ef31b0c33226d23ae6b4cbf3d67efa4f69c587
com.github.mfornos	humanize-ucum	1.1.1	-	29327ed307f88c67737713673775c9a376fcf5d0
com.github.mfornos	humanize-ucum	1.1.2	-	b4efa6530a881a6c3cbe72288c202b600cc877bb
com.github.mfornos	humanize-ucum	1.1.3	-	09dde38c685ac56c37bd7aedc553eee94eb168e0
com.github.mfornos	humanize-ucum	1.1.4	-	ad1b206b0da28fc3ce4f176a28e470efba0381a8
com.github.mfornos	humanize-ucum	1.1.5	-	a33af0743ef073991482e02986002ca0f35a263b
com.github.mfornos	humanize-ucum	1.2.0	-	9286766e2ab242aee70c7dc6bb4d41a963d9d510
com.github.mfornos	humanize-ucum	1.2.1	-	11c5fbecfa145bd82d438280b6c2dcc5447d8685
com.github.mfornos	humanize-ucum	1.2.2	-	d66246e6d4a5ef5519a9a22a129218b075a1c09a
com.github.rmannibucau	pdf-helper-maven-plugin	0.1	-	3ee2e48aaf552424ea8c0dc6b1a01318c24cac30
com.github.scalaprops	scalaprops-gen_sjs0.6_2.12.0-RC2	0.3.4	-	a6c27af76699b3b9f83ff4c80087952940c11322
com.github.thierrysquirrel	butterfly-spring-boot-autoconfigure	1.0.0-RELEASE	-	8641f6d6c0336b1964b15eedb8a2b3e6e1e10f63
com.github.thierrysquirrel	butterfly-spring-boot-autoconfigure	1.0.1-RELEASE	-	248017085e09ee4c1f9641aaad8be3ebef909441
com.github.thierrysquirrel	butterfly-spring-boot-autoconfigure	1.0.2-RELEASE	-	770118a57afaf7fb472c711bd55530c1eb5e37e8
com.github.thierrysquirrel	butterfly-spring-boot-autoconfigure	1.0.3-RELEASE	-	28b31750c0da6ea2b8e06e97342d29fc54a9d7e5
com.github.thierrysquirrel	butterfly-spring-boot-autoconfigure	1.1.0-RELEASE	-	0edfe8e6adc2050c15cb3b779e6789eb7f952993
com.github.thierrysquirrel	butterfly-spring-boot-autoconfigure	1.2.0-RELEASE	-	dfa36939ebe6e280d76257252a71a19dc4a53b57
com.github.thierrysquirrel	butterfly-spring-boot-autoconfigure	1.2.2-RELEASE	-	e74c8c3fad29d5e937648e378bbf47cb90b1be3f
com.github.thierrysquirrel	butterfly-spring-boot-autoconfigure	1.2.3-RELEASE	-	7134639c2e341e1cc944fae43c61604d4a9354a3
com.github.thierrysquirrel	butterfly-spring-boot-autoconfigure	1.2.4-RELEASE	-	75c0425217f82c1538ab3d44b8c315cf8e2b047f
com.github.thierrysquirrel	butterfly-spring-boot-autoconfigure	1.2.5-RELEASE	-	ccd60a9954290445af9e26eab37af1d88ee5a113
com.github.thierrysquirrel	butterfly-spring-boot-autoconfigure	1.2.7-RELEASE	-	0dba9a706f96ad60f1cf6e1b04606afe49dc499e
com.github.thierrysquirrel	butterfly-spring-boot-autoconfigure	1.2.8-RELEASE	-	3b4f90db11f4db48c92661e3dfcecf617fc85a26
com.github.thierrysquirrel	butterfly-spring-boot-autoconfigure	1.2.9-RELEASE	-	cfc9461b4dba2b7e903d02b10d305e76bdd97569
